# Table S8. mRNAs significantly upregulated 1.3 fold or greater in prg-1(n4357) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,predicted_piRNA_targets,CLASH_counts,Input,Suggested Match,History
Y6B3B.3,Y6B3B.3,4.80990163018567,14.6516,0.0253110984241012,44.0,5.0,Y6B3B.3,WBGene00012388,Public name for WBGene00012388. History: N.A.
F46C5.7,F46C5.7,6.12108477676884,14.6396,0.004140958599392,9.0,0.0,F46C5.7,WBGene00009782,Public name for WBGene00009782. History: N.A.
C44E12.1,C44E12.1,1.79159113603998,14.6267,0.0222214759800455,12.0,0.0,C44E12.1,WBGene00016657,Public name for WBGene00016657. History: N.A.
K07H8.7,K07H8.7,2.89158128888396,14.5844,0.0161227704492876,11.0,0.0,K07H8.7,WBGene00019507,Public name for WBGene00019507. History: N.A.
F55D10.4,F55D10.4,2.90703042648591,14.5841,0.0200717209035805,18.0,0.0,F55D10.4,WBGene00018879,Public name for WBGene00018879. History: N.A.
F12A10.3,Pseudogene,11.92923466281,14.5715,0.003204669893653,,,F12A10.3,WBGene00017392,Sequence name for WBGene00017392(basl-2). History: N.A.
H10E21.4,H10E21.4,2.12673391546502,14.5604,0.0228660797159527,11.0,1.0,H10E21.4,WBGene00019184,Public name for WBGene00019184. History: N.A.
F59C6.8,F59C6.8,1.77581093387814,14.4857,0.0490706704861472,32.0,0.0,F59C6.8,WBGene00010327,Public name for WBGene00010327. History: N.A.
C33A12.15,ttr-9,11.189968071139,14.4581,0.0015821663379809,3.0,1.0,C33A12.15,WBGene00007888,Sequence name for WBGene00007888(ttr-9). History: N.A.
K09C6.1,K09C6.1,18.303788243338,14.4564,0.0001215871722113,,,K09C6.1,WBGene00019556,"Public name for Dead gene WBGene00019555. History of WBGene00019555: Merged into ""WBGene00019556"" on 2015-04-30"
ZK1053.6,ZK1053.6,11.2330649334298,14.4333,0.0201540428727934,4.0,4.0,ZK1053.6,WBGene00014201,"Public name for WBGene00014201. History: Split into ZK1053.7(WBGene00044786). History of WBGene00014201: Split into ""WBGene00044786"" on 2006-03-16"
Y46G5A.29,Y46G5A.29,2.27314771045773,14.421,0.0460680719251706,33.0,1.0,Y46G5A.29,WBGene00012917,Public name for WBGene00012917. History: N.A.
K06A1.2,K06A1.2,13.4886730736198,14.4103,0.0009940707914041,9.0,0.0,K06A1.2,WBGene00019425,Public name for WBGene00019425. History: N.A.
Y43C5A.4,Y43C5A.4,29.9065181996962,14.3981,7.27488440148591e-06,7.0,1.0,Y43C5A.4,WBGene00012784,Public name for WBGene00012784. History: N.A.
T20H9.6,T20H9.6,5.02592900452288,14.3672,0.0094144543216436,44.0,3.0,T20H9.6,WBGene00020642,Public name for WBGene00020642. History: N.A.
T10E9.6,T10E9.6,10.4409479619359,14.3286,0.000941040559167,2.0,0.0,T10E9.6,WBGene00020416,Public name for WBGene00020416. History: N.A.
K07F5.8,K07F5.8,13.2930576417747,14.3079,0.0082202110627721,9.0,6.0,K07F5.8,WBGene00010636,Public name for WBGene00010636. History: N.A.
Y5F2A.1,ttr-16,1.68515508769799,14.307,0.0368024443804786,5.0,1.0,Y5F2A.1,WBGene00012382,Sequence name for WBGene00012382(ttr-16). History: N.A.
C49C3.1,snf-9,19.2749564274899,14.2959,0.002247087391994,28.0,3.0,C49C3.1,WBGene00004908,Sequence name for WBGene00004908(snf-9). History: N.A.
R08C7.13,fbxb-75,1.15831586995147,14.274,0.0482996676942032,13.0,1.0,R08C7.13,WBGene00019956,Sequence name for WBGene00019956(fbxb-75). History: N.A.
Y39G8C.2,Y39G8C.2,27.010021502022,14.2487,2.56731088667118e-06,6.0,4.0,Y39G8C.2,WBGene00012731,Public name for WBGene00012731. History: N.A.
ZK938.2,arrd-4,2.01515662528665,14.2264,0.0283167016307448,10.0,0.0,ZK938.2,WBGene00014159,Sequence name for WBGene00014159(arrd-4). History: N.A.
F07E5.6,fbxb-36,2.80226500762845,14.2065,0.0467907064401666,12.0,1.0,F07E5.6,WBGene00017211,"Sequence name for WBGene00017211(fbxb-36). History: Split into F07E5.13(WBGene00304173). History of WBGene00017211: Split into ""WBGene00304173"" on 2018-09-17"
F21F3.5,unc-38,4.72130626026575,14.176,0.0040102433588913,13.0,0.0,F21F3.5,WBGene00006774,Sequence name for WBGene00006774(unc-38). History: N.A.
M28.4,M28.4,6.42186779397995,14.1459,0.0065737234840291,28.0,1.0,M28.4,WBGene00010895,Public name for WBGene00010895. History: N.A.
Y105C5B.11,Y105C5B.11,10.7622951356551,14.1355,0.0005631300344223,28.0,1.0,Y105C5B.11,WBGene00013651,Public name for WBGene00013651. History: N.A.
R06A10.5,R06A10.5,3.00062034029016,14.1028,0.011122462514987,4.0,0.0,R06A10.5,WBGene00044895,Public name for WBGene00044895. History: N.A.
F54C9.14,F54C9.14,17.2929769898521,14.0781,0.0001111639562133,9.0,0.0,F54C9.14,WBGene00175035,Public name for WBGene00175035. History: N.A.
Y46G5A.14,Y46G5A.14,14.7532736867239,14.0515,9.61387467001312e-05,3.0,1.0,Y46G5A.14,WBGene00012905,Public name for WBGene00012905. History: N.A.
C35E7.10,C35E7.10,80.9474688428324,14.0369,0.0049818618930097,16.0,5.0,C35E7.10,WBGene00016462,Public name for WBGene00016462. History: N.A.
ZC250.5,ZC250.5,25.1644677793611,13.9883,0.0022081120416767,7.0,1.0,ZC250.5,WBGene00045306,Public name for WBGene00045306. History: N.A.
T05E7.5,vet-1,27.1893014851098,13.986,1.09320428168591e-13,30.0,1.0,T05E7.5,WBGene00020261,Sequence name for WBGene00020261(vet-1). History: N.A.
F48C1.1,aman-3,17.6422467007383,13.9703,3.96848521439077e-05,55.0,1.0,F48C1.1,WBGene00018594,Sequence name for WBGene00018594(aman-3). History: N.A.
ZK970.8,ZK970.8,29.3366550884183,13.9167,0.002624607939531,5.0,1.0,ZK970.8,WBGene00014174,Public name for WBGene00014174. History: N.A.
C30A5.5,snb-5,15.8106945089982,13.8811,0.0033818328151534,2.0,2.0,C30A5.5,WBGene00004899,Sequence name for WBGene00004899(snb-5). History: N.A.
F01D5.7,F01D5.7,1.71731376432837,13.8786,0.0463169632171449,8.0,2.0,F01D5.7,WBGene00008497,Public name for WBGene00008497. History: N.A.
Y67A6A.1,Y67A6A.1,12.3442442306287,13.8684,0.000257562088616,4.0,2.0,Y67A6A.1,WBGene00013449,Public name for WBGene00013449. History: N.A.
ZK512.8,ZK512.8,83.222866105888,13.7897,5.3718233933582894e-11,8.0,6.0,ZK512.8,WBGene00013987,Public name for WBGene00013987. History: N.A.
Y39B6A.31,Pseudogene,14.2064187261747,13.6764,0.0014486321326156,,,Y39B6A.31,WBGene00012690,Public name for WBGene00012690. History: N.A.
F23B2.7,F23B2.7,20.3802297731325,13.6543,0.0003401204872386,12.0,3.0,F23B2.7,WBGene00009075,Public name for WBGene00009075. History: N.A.
R12C12.1,gldc-1,180.649420949415,13.6468,1.34080831516733e-06,24.0,7.0,R12C12.1,WBGene00020022,Sequence name for WBGene00020022(gldc-1). History: N.A.
F59B2.15,F59B2.15,15.1926962225682,13.542,0.0123543382368414,6.0,4.0,F59B2.15,WBGene00185006,Public name for WBGene00185006. History: N.A.
Y71F9B.14,Y71F9B.14,5.8238669882496,13.5286,0.0060723652530621,,,Y71F9B.14,WBGene00022133,"Public name for Dead gene WBGene00022132. History of WBGene00022132: Merged into ""WBGene00022133"" on 2014-06-30"
Y49E10.10,Y49E10.10,9.11778767079344,13.461,0.0090704904255981,9.0,4.0,Y49E10.10,WBGene00013033,Public name for WBGene00013033. History: N.A.
Y53F4B.36,Y53F4B.36,8.94595183875624,13.4586,0.0011161862506101,1.0,0.0,Y53F4B.36,WBGene00013175,Public name for WBGene00013175. History: N.A.
Y119C1B.1,Y119C1B.1,48.108679940107,13.4504,0.0001688237852809,16.0,1.0,Y119C1B.1,WBGene00022467,Public name for WBGene00022467. History: N.A.
C18A3.7,C18A3.7,16.5351718791551,13.2937,0.0009224998013863,8.0,2.0,C18A3.7,WBGene00015944,Public name for WBGene00015944. History: N.A.
ZK849.1,ZK849.1,18.8437905555488,13.2521,0.0046806140549053,9.0,1.0,ZK849.1,WBGene00014100,Public name for WBGene00014100. History: N.A.
Y54F10BM.3,Y54F10BM.3,79.4639522424507,13.2206,6.2780261911909e-11,21.0,3.0,Y54F10BM.3,WBGene00021858,"Public name for WBGene00021858. History: Split into Y54F10BM.22(WBGene00306013), Y54F10BM.21(WBGene00306012). History of WBGene00021858: Split into ""WBGene00306013"" on 2020-01-20; Split into ""WBGene00306012"" on 2020-01-21"
F41H10.5,F41H10.5,14.3721256367103,13.2058,0.000864010428283,3.0,0.0,F41H10.5,WBGene00018318,Public name for WBGene00018318. History: N.A.
C34B2.3,C34B2.3,51.0149568688033,13.1681,0.000555767406376,14.0,7.0,C34B2.3,WBGene00016388,Public name for WBGene00016388. History: N.A.
F40E12.2,F40E12.2,60.8948081876242,13.1209,5.46581816828832e-07,57.0,3.0,F40E12.2,WBGene00018235,Public name for WBGene00018235. History: N.A.
C38H2.2,C38H2.2,19.3431729539621,13.0719,6.88581601210543e-05,22.0,0.0,C38H2.2,WBGene00008019,Public name for WBGene00008019. History: N.A.
Y66D12A.11,Y66D12A.11,10.5628192669749,13.0598,0.0011349558568703,11.0,6.0,Y66D12A.11,WBGene00013437,Public name for WBGene00013437. History: N.A.
Y18H1A.11,Y18H1A.11,30.1710108004285,13.0298,6.66960768309712e-06,12.0,1.0,Y18H1A.11,WBGene00021215,Public name for WBGene00021215. History: N.A.
F08F8.6,F08F8.6,20.7676964755453,13.0168,1.35139683490914e-06,9.0,1.0,F08F8.6,WBGene00017271,Public name for WBGene00017271. History: N.A.
C30B5.5,daf-37,17.050815407208,13.0162,3.97288410444772e-07,22.0,0.0,C30B5.5,WBGene00016246,"Sequence name for WBGene00016246(daf-37). History: Split into C30B5.17(WBGene00269379). History of WBGene00016246: Renamed on 2012-06-29; Split into ""WBGene00269379"" on 2016-02-18"
F08B4.2,cdh-5,208.10545790768,13.0032,2.1194283359861e-09,47.0,0.0,F08B4.2,WBGene00000397,"Sequence name for WBGene00000397(cdh-5). History: Split into F08B4.8(WBGene00255375). History of WBGene00000397: Split into ""WBGene00255375"" on 2014-02-26"
F20H11.4,F20H11.4,63.8499927642911,13.0006,8.309639318870231e-10,23.0,2.0,F20H11.4,WBGene00017647,Public name for WBGene00017647. History: N.A.
C29H12.3,rgs-3,3.26044133868838,12.9228,0.0253687893281439,12.0,1.0,C29H12.3,WBGene00004346,Sequence name for WBGene00004346(rgs-3). History: N.A.
ZK1098.12,ZK1098.12,17.0809828851425,12.9165,0.0001686041943973,9.0,0.0,ZK1098.12,WBGene00194691,Public name for WBGene00194691. History: N.A.
F44B9.9,F44B9.9,3.51590455098477,12.8928,0.0175849101248504,11.0,0.0,F44B9.9,WBGene00018410,Public name for WBGene00018410. History: N.A.
ZK507.3,ZK507.3,40.7887912212841,12.8819,5.2961671355182606e-09,19.0,3.0,ZK507.3,WBGene00013979,Public name for WBGene00013979. History: N.A.
F08G5.2,acl-13,47.6283070846655,12.8026,1.88353153498438e-07,9.0,3.0,F08G5.2,WBGene00008581,Sequence name for WBGene00008581(acl-13). History: N.A.
C49F5.5,C49F5.5,1.96396761094661,12.7958,0.0299966299073552,2.0,0.0,C49F5.5,WBGene00008209,Public name for WBGene00008209. History: N.A.
F45D3.1,F45D3.1,1.8076100553172,12.7831,0.0284349789803028,14.0,0.0,F45D3.1,WBGene00009721,Public name for WBGene00009721. History: N.A.
Y53C10A.9,abt-5,76.252049384701,12.7703,8.73678449292185e-07,66.0,4.0,Y53C10A.9,WBGene00000023,Sequence name for WBGene00000023(abt-5). History: N.A.
ZK507.1,ZK507.1,47.8601930735354,12.7699,2.54477384737741e-10,16.0,4.0,ZK507.1,WBGene00013978,Public name for WBGene00013978. History: N.A.
ZC581.9,ZC581.9,2.79013173261637,12.7586,0.015632312078459,24.0,1.0,ZC581.9,WBGene00022635,Public name for WBGene00022635. History: N.A.
K12D12.4,K12D12.4,22.4074834124291,12.7238,1.35203705900573e-05,11.0,1.0,K12D12.4,WBGene00010786,Public name for WBGene00010786. History: N.A.
F36H12.4,F36H12.4,4.55443140826392,12.7151,0.0486272792011528,4.0,2.0,F36H12.4,WBGene00018120,Public name for WBGene00018120. History: N.A.
T11F8.4,T11F8.4,39.6242893821717,12.6516,0.0001070301036836,24.0,0.0,T11F8.4,WBGene00020435,Public name for WBGene00020435. History: N.A.
Y43C5B.3,Y43C5B.3,119.376039231813,12.6507,7.83554143374677e-05,11.0,4.0,Y43C5B.3,WBGene00012786,Public name for WBGene00012786. History: N.A.
C08F8.4,mboa-4,28.0591783044311,12.6484,0.0004614823436391,16.0,5.0,C08F8.4,WBGene00007446,Sequence name for WBGene00007446(mboa-4). History: N.A.
C36F7.5,C36F7.5,77.2454022849756,12.6208,4.03919033803233e-08,8.0,5.0,C36F7.5,WBGene00007986,Public name for WBGene00007986. History: N.A.
F37C12.18,F37C12.18,55.3249251547696,12.5578,4.5997769386205e-07,6.0,4.0,F37C12.18,WBGene00044005,Public name for WBGene00044005. History: N.A.
E03A3.1,Pseudogene,22.0362656411687,12.5491,0.001491046943271,,,E03A3.1,WBGene00014728,Public name for WBGene00014728. History: N.A.
F18A1.1,F18A1.1,21.1582252197736,12.5426,0.0003331356416714,68.0,1.0,F18A1.1,WBGene00017545,Public name for WBGene00017545. History: N.A.
K09B11.5,K09B11.5,49.3987799477138,12.5201,3.85770341262715e-05,17.0,7.0,K09B11.5,WBGene00010712,Public name for WBGene00010712. History: N.A.
F26A1.2,fkh-5,8.86556181676982,12.5032,0.000279337439279,17.0,0.0,F26A1.2,WBGene00001437,Sequence name for WBGene00001437(fkh-5). History: N.A.
T11F9.4,aat-6,10.3307637600597,12.4529,0.0049717605394984,15.0,0.0,T11F9.4,WBGene00000007,Sequence name for WBGene00000007(aat-6). History: N.A.
W03B1.9,W03B1.9,30.8502037149143,12.4153,0.0006791148980724,24.0,2.0,W03B1.9,WBGene00020978,Public name for WBGene00020978. History: N.A.
M01A8.2,clip-1,9.07149943913233,12.388,0.0003047947708755,38.0,0.0,M01A8.2,WBGene00010796,Sequence name for WBGene00010796(clip-1). History: N.A.
C17E4.1,C17E4.1,12.7610463669188,12.3722,0.0023613980092595,28.0,1.0,C17E4.1,WBGene00007641,"Public name for WBGene00007641. History: Split into C17E4.12(WBGene00044769). History of WBGene00007641: Split into ""WBGene00044769"" on 2006-02-27"
K04E7.2,pept-1,1.48773522216901,12.3579,0.0462794235457318,22.0,0.0,K04E7.2,WBGene00003877,Sequence name for WBGene00003877(pept-1). History: Renamed on 2009-04-29
ZK616.61,ZK616.61,31.9760406782319,12.3009,0.0005528245124594,33.0,1.0,ZK616.61,WBGene00194816,Public name for WBGene00194816. History: N.A.
H02I12.3,tag-89,2.57128728266307,12.2896,0.0475685083824649,20.0,0.0,H02I12.3,WBGene00006459,Sequence name for WBGene00006459(tag-89). History: N.A.
Y43F8C.9,Y43F8C.9,14.9786779432028,12.2832,1.64636449503882e-06,3.0,3.0,Y43F8C.9,WBGene00012831,Public name for WBGene00012831. History: N.A.
B0361.11,B0361.11,27.4801152183865,12.2793,3.39851143452821e-05,18.0,0.0,B0361.11,WBGene00015165,Public name for WBGene00015165. History: N.A.
M117.4,M117.4,20.5744423995225,12.2376,0.0027119251578882,26.0,5.0,M117.4,WBGene00010920,Public name for WBGene00010920. History: N.A.
ZC116.2,cyc-2.2,92.9244825963324,12.2111,0.0045822282095107,8.0,2.0,ZC116.2,WBGene00013854,Sequence name for WBGene00013854(cyc-2.2). History: N.A.
ZK809.1,ZK809.1,48.4899764484829,12.1809,0.0003289831518053,15.0,2.0,ZK809.1,WBGene00014085,Public name for WBGene00014085. History: N.A.
K09E10.2,oac-58,3.10954872708045,12.1728,0.0331326359564078,21.0,0.0,K09E10.2,WBGene00019580,Sequence name for WBGene00019580(oac-58). History: N.A.
ZK520.5,cyn-2,215.14936768871,12.0855,9.21224519367176e-07,9.0,12.0,ZK520.5,WBGene00000878,Sequence name for WBGene00000878(cyn-2). History: N.A.
Y71F9AL.2,Y71F9AL.2,56.449809560746,12.0452,7.72774612703186e-06,7.0,6.0,Y71F9AL.2,WBGene00022108,Public name for WBGene00022108. History: N.A.
R155.4,R155.4,4.74549208640194,12.0254,0.0074945908263262,24.0,0.0,R155.4,WBGene00020118,Public name for WBGene00020118. History: N.A.
F27E5.3,F27E5.3,8.84712835420907,11.9777,0.0351449674702452,6.0,3.0,F27E5.3,WBGene00009193,Public name for WBGene00009193. History: N.A.
K10G9.1,vglu-2,30.8604378718223,11.9565,3.96790858266124e-07,12.0,1.0,K10G9.1,WBGene00010755,Sequence name for WBGene00010755(vglu-2). History: N.A.
F56G4.2,pes-2.1,18.5416406981461,11.9505,3.8838032928526e-08,15.0,2.0,F56G4.2,WBGene00003977,Sequence name for WBGene00003977(pes-2.1). History: N.A.
F56G4.3,pes-2.2,18.5416406981461,11.9505,3.8838032928526e-08,15.0,2.0,F56G4.3,WBGene00010158,Sequence name for WBGene00010158(pes-2.2). History: N.A.
F42G4.2,F42G4.2,95.3159302119674,11.9349,6.346483290118929e-11,20.0,10.0,F42G4.2,WBGene00009641,Public name for WBGene00009641. History: N.A.
Y6E2A.8,irld-57,6.37848918744569,11.9159,0.049618023228663,30.0,0.0,Y6E2A.8,WBGene00012401,Sequence name for WBGene00012401(irld-57). History: N.A.
F44F4.9,F44F4.9,6.58427152179658,11.8957,0.0019982179701806,4.0,0.0,F44F4.9,WBGene00009704,Public name for WBGene00009704. History: N.A.
C38C10.1,tkr-1,1.91213980126671,11.8922,0.0335226703895733,11.0,0.0,C38C10.1,WBGene00006576,Sequence name for WBGene00006576(tkr-1). History: N.A.
Y53C12B.6,cutl-2,1.88907463093767,11.8445,0.0483718753349259,16.0,0.0,Y53C12B.6,WBGene00013145,Sequence name for WBGene00013145(cutl-2). History: N.A.
Y116F11B.8,Y116F11B.8,8.04495365601038,11.802,0.0028560155417445,21.0,2.0,Y116F11B.8,WBGene00013824,Public name for WBGene00013824. History: N.A.
Y23H5B.2,Y23H5B.2,2.76872128714501,11.7865,0.0334553107675077,,,Y23H5B.2,WBGene00021273,Public name for WBGene00021273. History: N.A.
VK10D6R.1,cnc-10,3.19336942822501,11.7449,0.0111789606744578,2.0,0.0,VK10D6R.1,WBGene00012152,Sequence name for WBGene00012152(cnc-10). History: N.A.
C18G1.9,C18G1.9,17.6431591729745,11.7447,0.0058403409705085,9.0,3.0,C18G1.9,WBGene00015987,Public name for WBGene00015987. History: N.A.
C27D8.3,C27D8.3,243.958876984688,11.6673,1.0805898167314e-107,21.0,7.0,C27D8.3,WBGene00007779,Public name for WBGene00007779. History: N.A.
Y38H6C.15,Y38H6C.15,12.3130398928835,11.6534,0.0005206276861017,16.0,0.0,Y38H6C.15,WBGene00012627,Public name for WBGene00012627. History: N.A.
R09B5.12,chil-14,10.7482159469739,11.6356,0.0187789963619385,7.0,1.0,R09B5.12,WBGene00019980,Sequence name for WBGene00019980(chil-14). History: N.A.
F12A10.2,Pseudogene,4.14929548671828,11.6306,0.0351874442372696,,,F12A10.2,WBGene00017391,Public name for WBGene00017391. History: N.A.
Y23H5A.4,spe-47,38.7685064239935,11.6283,1.59181443168416e-05,9.0,11.0,Y23H5A.4,WBGene00021271,Sequence name for WBGene00021271(spe-47). History: N.A.
C07E3.4,C07E3.4,19.9905287560378,11.5752,0.0031985197581978,14.0,0.0,C07E3.4,WBGene00007415,"Public name for WBGene00007415. History: Split into emc-5(WBGene00195248). History of WBGene00007415: Split into ""WBGene00195248"" on 2010-08-24"
F14E5.4,acp-2,22.6852236701232,11.5709,0.0002038100246677,18.0,18.0,F14E5.4,WBGene00008802,Sequence name for WBGene00008802(acp-2). History: N.A.
T23F6.3,T23F6.3,48.8956518119791,11.5297,5.56995010970846e-06,3.0,2.0,T23F6.3,WBGene00011951,Public name for WBGene00011951. History: N.A.
F21C3.7,F21C3.7,15.4166880894103,11.4362,0.0005574039124853,5.0,0.0,F21C3.7,WBGene00077548,Public name for WBGene00077548. History: N.A.
Y51H4A.13,Y51H4A.13,14.8334689999023,11.435,3.10409613001684e-06,22.0,2.0,Y51H4A.13,WBGene00013107,Public name for WBGene00013107. History: N.A.
F10G7.12,F10G7.12,5.09154548860033,11.4287,0.0148882844684958,10.0,0.0,F10G7.12,WBGene00044744,Public name for WBGene00044744. History: N.A.
F08A8.8,F08A8.8,23.9842986197398,11.4106,5.97473857778409e-06,13.0,4.0,F08A8.8,WBGene00045468,Public name for WBGene00045468. History: N.A.
T09B4.3,T09B4.3,10.9416741822232,11.3574,6.09630002101478e-05,14.0,2.0,T09B4.3,WBGene00020377,Public name for WBGene00020377. History: N.A.
Y4C6A.4,Y4C6A.4,15.1897724077482,11.3305,4.34055352740568e-05,5.0,4.0,Y4C6A.4,WBGene00021154,Public name for WBGene00021154. History: N.A.
H03G16.5,H03G16.5,4.19962751735459,11.3195,0.0157121974921165,8.0,0.0,H03G16.5,WBGene00010361,"Public name for WBGene00010361. History: Split into H03G16.7(WBGene00304793). History of WBGene00010361: Split into ""WBGene00304793"" on 2019-05-20"
Y60A3A.2,Pseudogene,3.4633625284286,11.2832,0.0401036505959109,5.0,0.0,Y60A3A.2,WBGene00013357,Sequence name for WBGene00013357(clec-260). History: N.A.
ZK849.5,best-26,15.1640528067991,11.2677,0.0008857769588896,17.0,3.0,ZK849.5,WBGene00014103,Sequence name for WBGene00014103(best-26). History: N.A.
ZK430.8,mlt-7,3.56241533721301,11.2636,0.0116776455703495,23.0,0.0,ZK430.8,WBGene00022743,Sequence name for WBGene00022743(mlt-7). History: Renamed on 2005-03-17
C56G7.2,C56G7.2,12.3241125891002,11.2317,0.0021574423646326,,,C56G7.2,WBGene00009738,"Public name for Dead gene WBGene00008347. History of WBGene00008347: Merged into ""WBGene00009738"" on 2016-07-01"
T25E12.16,T25E12.16,6.31530640594258,11.2088,0.03016613780442,3.0,0.0,T25E12.16,WBGene00194715,Public name for WBGene00194715. History: N.A.
Y116A8A.6,Y116A8A.6,10.2965785088535,11.1433,0.0036016223431798,8.0,5.0,Y116A8A.6,WBGene00013776,Public name for WBGene00013776. History: N.A.
R01H10.3,cor-1,8.04336678152443,11.1331,0.0001336044208922,16.0,4.0,R01H10.3,WBGene00000768,Sequence name for WBGene00000768(cor-1). History: N.A.
T15B7.14,T15B7.14,5.25162510078905,11.131,0.0152274707229533,21.0,0.0,T15B7.14,WBGene00020526,Public name for WBGene00020526. History: N.A.
Y22D7AR.7,Y22D7AR.7,4.08558186062731,11.1163,0.0115856319475997,33.0,0.0,Y22D7AR.7,WBGene00021261,Public name for WBGene00021261. History: N.A.
ZK795.2,ZK795.2,85.5347804181732,11.072,1.46484428641101e-06,10.0,4.0,ZK795.2,WBGene00014082,Public name for WBGene00014082. History: N.A.
C07A9.13,C07A9.13,13.0062211358166,11.0554,0.0006264372004735,4.0,23.0,C07A9.13,WBGene00044227,Public name for WBGene00044227. History: N.A.
T01H3.5,T01H3.5,8.63800745635886,11.0513,0.002328376765099,13.0,0.0,T01H3.5,WBGene00011351,Public name for WBGene00011351. History: N.A.
Y71G12B.17,Y71G12B.17,37.2095902171998,11.0372,1.23089242502821e-05,16.0,3.0,Y71G12B.17,WBGene00022155,Public name for WBGene00022155. History: N.A.
W03G1.2,W03G1.2,18.7853422249269,11.0187,0.0065977266522236,17.0,1.0,W03G1.2,WBGene00021010,Public name for WBGene00021010. History: N.A.
T21E3.2,T21E3.2,5.27601187685449,10.9774,0.0218353801949235,7.0,0.0,T21E3.2,WBGene00020653,Public name for WBGene00020653. History: N.A.
M05B5.2,let-522,1.99415350812156,10.9737,0.0430343010213161,17.0,0.0,M05B5.2,WBGene00010870,Sequence name for WBGene00010870(let-522). History: N.A.
C17D12.5,C17D12.5,8.78468874009478,10.9581,0.0075190563496609,7.0,2.0,C17D12.5,WBGene00007639,Public name for WBGene00007639. History: N.A.
K05F1.9,K05F1.9,9.42197133223507,10.9512,0.0002538678406188,7.0,0.0,K05F1.9,WBGene00019410,Public name for WBGene00019410. History: N.A.
Y18H1A.10,hasp-2,28.5203537654382,10.9413,2.81654988142091e-05,21.0,5.0,Y18H1A.10,WBGene00021214,Sequence name for WBGene00021214(hasp-2). History: N.A.
F17C8.5,twk-6,10.0766764791147,10.9203,0.015536334682985,8.0,0.0,F17C8.5,WBGene00006661,Sequence name for WBGene00006661(twk-6). History: N.A.
K01H12.2,ant-1.3,153.034993575906,10.914,7.83990999378528e-05,10.0,5.0,K01H12.2,WBGene00010485,Sequence name for WBGene00010485(ant-1.3). History: Renamed on 2014-03-03
T06D4.4,nep-20,27.1894225822674,10.8645,9.00454512427049e-05,22.0,1.0,T06D4.4,WBGene00020293,Sequence name for WBGene00020293(nep-20). History: N.A.
F11G11.8,nspd-5,114.165106013191,10.8394,0.0022375841517572,2.0,19.0,F11G11.8,WBGene00017386,Sequence name for WBGene00017386(nspd-5). History: N.A.
ZK430.5,ZK430.5,17.6536336225935,10.8352,1.10494310440239e-07,40.0,1.0,ZK430.5,WBGene00022741,Public name for WBGene00022741. History: N.A.
Y6E2A.9,sfxn-1.3,15.0184040257548,10.8082,0.0004440981323421,11.0,0.0,Y6E2A.9,WBGene00012402,Sequence name for WBGene00012402(sfxn-1.3). History: N.A.
F42G8.9,irld-8,38.8107777960042,10.789,1.00133832858816e-06,23.0,0.0,F42G8.9,WBGene00018360,Sequence name for WBGene00018360(irld-8). History: N.A.
B0457.3,Pseudogene,10.6915658733404,10.769,0.000201328247942,,,B0457.3,WBGene00014660,Public name for WBGene00014660. History: N.A.
T21E8.2,pgp-7,4.11202554454966,10.7082,0.0232675640211455,40.0,0.0,T21E8.2,WBGene00004001,Sequence name for WBGene00004001(pgp-7). History: N.A.
F47F6.5,clec-119,28.7513149480559,10.67,1.55511851899403e-05,5.0,9.0,F47F6.5,WBGene00018575,Sequence name for WBGene00018575(clec-119). History: N.A.
C47E12.10,C47E12.10,6.97757365235062,10.612,0.0048288777226968,8.0,0.0,C47E12.10,WBGene00008153,Public name for WBGene00008153. History: N.A.
C28D4.4,C28D4.4,17.3781721035394,10.5338,2.3991699429125e-05,11.0,1.0,C28D4.4,WBGene00007792,Public name for WBGene00007792. History: N.A.
C47E12.12,C47E12.12,5.03355651231093,10.4791,0.0175362141986316,6.0,0.0,C47E12.12,WBGene00008155,Public name for WBGene00008155. History: N.A.
B0524.5,B0524.5,14.9144681995214,10.4538,4.07315907278038e-05,10.0,0.0,B0524.5,WBGene00015244,Public name for WBGene00015244. History: N.A.
C14A6.2,C14A6.2,6.76833571340904,10.4219,0.0200133620852404,,,C14A6.2,WBGene00206536,"Public name for Dead gene WBGene00007566. History of WBGene00007566: Merged into ""WBGene00206536"" on 2012-07-16"
ZK688.12,ZK688.12,17.3319530630442,10.4132,0.0010728391898519,10.0,1.0,ZK688.12,WBGene00044763,Public name for WBGene00044763. History: N.A.
F58G1.9,F58G1.9,2.93698459293646,10.408,0.0279965020466751,,,F58G1.9,WBGene00010271,Public name for WBGene00010271. History: N.A.
F49E12.4,ubc-24,10.3533368755233,10.3629,0.0001480122291034,22.0,2.0,F49E12.4,WBGene00006719,Sequence name for WBGene00006719(ubc-24). History: N.A.
F45E4.6,F45E4.6,21.6354850502344,10.3378,0.0004865348864119,18.0,1.0,F45E4.6,WBGene00018471,Public name for WBGene00018471. History: N.A.
B0250.8,B0250.8,222.085320962039,10.2884,5.17773120760975e-60,10.0,8.0,B0250.8,WBGene00007125,Public name for WBGene00007125. History: N.A.
Y106G6D.4,Y106G6D.4,12.242428252008,10.2472,0.0011806274884546,13.0,3.0,Y106G6D.4,WBGene00013701,Public name for WBGene00013701. History: N.A.
