gene_id,gene_name,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_polya_rep1.robustRPKM,him5_adultmale_polya_rep2.robustRPKM,him5_adultmale_polya_rep3.robustRPKM,him5gtsf1_adultmale_polya_rep1.robustRPKM,him5gtsf1_adultmale_polya_rep2.robustRPKM,him5gtsf1_adultmale_polya_rep3.robustRPKM,Input,Suggested Match,History
WBGene00018367,F42H10.3,1.26083728909889,7.00190975793165e-06,11.797169065035,12.5878854979425,12.523476462254,7.72048209937653,7.26249950651976,7.26927669310067,WBGene00018367,WBGene00018367,History: N.A.
WBGene00018823,F54E2.1,1.26003158394926,7.07261207816788e-06,153.367180755209,121.615976002766,147.962803828705,49.0966974454211,95.9386283244316,71.9546303535094,WBGene00018823,WBGene00018823,History: N.A.
WBGene00007923,C34C12.4,1.25906031232906,7.38361735065535e-06,196.49511077889,152.668744007676,168.379520881054,234.93648618943,299.363744704851,279.654330768261,WBGene00007923,WBGene00007923,History: N.A.
WBGene00011795,T16A9.5,1.25889654570027,7.45030670982589e-06,595.581806880285,611.8945767608,552.24750699329,437.318725240398,441.516299425824,418.43649718047,WBGene00011795,WBGene00011795,History: N.A.
WBGene00012755,Y41C4A.8,1.25710540432927,7.6185711684085e-06,99.3699018028199,84.727686910967,84.6399893677722,53.4783049646118,61.8378750672399,62.3644997038402,WBGene00012755,WBGene00012755,History: N.A.
WBGene00003756,nlp-18,1.25444088185207,7.68748212700864e-06,72.6066891939024,58.3145238135221,59.5491201435263,41.141646280752,37.7474840185887,41.3064850188953,WBGene00003756,WBGene00003756,History: N.A.
WBGene00013590,Y81G3A.1,1.25306331634399,7.89528670318954e-06,24.6392046773928,24.1399941093396,20.4287947618397,42.8931934393166,34.0082314964386,35.4679666581463,WBGene00013590,WBGene00013590,History: N.A.
WBGene00018004,F33D11.7,1.25169158956374,8.59402663813524e-06,94.6997701651315,95.9250186292937,88.6265336918403,129.195855929591,131.404125116752,123.320016563226,WBGene00018004,WBGene00018004,History: N.A.
WBGene00019209,emc-1,1.25116598994472,8.59402663813524e-06,38.4808125671191,42.2432886136112,42.2628705226011,54.3141641397597,57.9867299119287,57.3968672480386,WBGene00019209,WBGene00019209,History: N.A.
WBGene00044250,F56G4.7,1.25078066216722,8.73663913594148e-06,33.4873618923659,31.4459502069692,32.8780676323535,21.4625540088842,19.5889574959624,20.1218140472163,WBGene00044250,WBGene00044250,History: N.A.
WBGene00016407,C34D10.2,1.24856352573475,8.90023168237342e-06,13.6711291849246,20.2950832927593,18.6965946663139,29.149525696104,29.737889829633,27.2989471821893,WBGene00016407,WBGene00016407,"History: Split into C34D10.5(WBGene00303044). History of WBGene00016407: Split into ""WBGene00303044"" on 2018-03-02"
WBGene00000268,bre-3,1.24792700469817,9.24192256835729e-06,56.1771271946203,74.542122514926,62.0386896544513,90.5055915316353,102.074427237411,102.04082475002,WBGene00000268,WBGene00000268,History: N.A.
WBGene00017093,E02C12.8,1.24743655788645,9.25863220454646e-06,6.87266725711241,7.52639648037333,7.84821309913065,13.2830534521754,11.825716365082,11.4146719402436,WBGene00017093,WBGene00017093,History: N.A.
WBGene00020938,clec-218,1.24557080624619,9.50893532751714e-06,12.0588858612692,19.848992532745,13.9684801447432,7.02320817342146,7.82626601503372,8.60123554077667,WBGene00020938,WBGene00020938,"History: Split into ave-1(WBGene00044341), W02D7.12(WBGene00044356). History of WBGene00020938: Split into ""WBGene00044341"" on 2005-05-10"
WBGene00011446,T04F8.8,1.24548402096739,1.01391368708925e-05,273.530860548098,230.248313379842,267.356709970385,193.881064095125,146.032622383693,145.862619379004,WBGene00011446,WBGene00011446,History: N.A.
WBGene00016266,idhg-2,1.24394376837092,1.0269524691e-05,28.8008997037322,29.8293112308601,27.8573612048442,20.6583993298427,19.3731398214468,19.5639444630805,WBGene00016266,WBGene00016266,History: N.A.
WBGene00044393,ZK1248.20,1.24371690345452,1.03427538620083e-05,81.6457360624326,76.7098966094613,75.4136005712446,118.621604731164,107.442242382587,107.18974059549,WBGene00044393,WBGene00044393,History: N.A.
WBGene00020031,suco-1,1.24371124831355,1.08900368023127e-05,70.5855791311143,73.993782741634,64.7025533336946,96.5448156708929,118.246309675371,95.5998340786533,WBGene00020031,WBGene00020031,History: Renamed on 2015-02-09
WBGene00013138,Y53C10A.10,1.24346064787093,1.10243767036656e-05,30.1131061216702,32.0385036681519,30.7501719765543,44.4296331281054,41.9953754907746,40.3469684517021,WBGene00013138,WBGene00013138,"History: Split into Y53C10A.24(WBGene00305049). History of WBGene00013138: Split into ""WBGene00305049"" on 2019-10-21"
WBGene00017325,F10C1.3,1.24186693630944,1.1044073803649e-05,376.023330968268,359.263080330679,341.799707973276,560.039155389917,516.809286332453,464.148535070957,WBGene00017325,WBGene00017325,History: N.A.
WBGene00003465,msp-78,1.24172271876184,1.14753587392808e-05,2291.63885883269,1832.71476287579,1923.43315394429,1416.95587723073,1432.51599626109,1257.49293920648,WBGene00003465,WBGene00003465,History: N.A.
WBGene00003956,pcp-1,1.2411736740635,1.14753587392808e-05,9.72186634842429,15.2949824932956,9.99570734772602,6.4109652943281,6.07484453560054,6.11579931271882,WBGene00003956,WBGene00003956,History: N.A.
WBGene00003543,nas-24,1.24016905227302,1.15594950211644e-05,300.056577949054,326.15826013243,296.165087619027,137.137827890726,209.184816327942,206.187720660743,WBGene00003543,WBGene00003543,History: N.A.
WBGene00013186,Y53H1C.3,1.23999777343728,1.17498133031864e-05,14.1469246328343,14.3374337090591,13.9260614755122,19.0012534017841,22.3330441827851,21.0252424330096,WBGene00013186,WBGene00013186,History: N.A.
WBGene00008861,F15D4.4,1.23853862638599,1.19685408109017e-05,2.95485209631906,2.53271797527414,3.0269453735457,1.23423203870748,1.38866717626767,1.14592553544839,WBGene00008861,WBGene00008861,History: N.A.
WBGene00021454,Y39F10A.3,1.23809633940062,1.20186437915978e-05,17.8651638576516,16.9453955844663,16.0988986648834,8.99373410824379,11.3422751300315,9.51222661686969,WBGene00021454,WBGene00021454,History: N.A.
WBGene00015713,C12D12.1,1.23718315904619,1.22645431511964e-05,26.1657570626421,29.4424718349117,33.1401810613963,20.2638431382968,20.0518009118975,19.4833148936204,WBGene00015713,WBGene00015713,History: N.A.
WBGene00015024,B0205.10,1.23705761218199,1.22982818855911e-05,541.893693281015,470.266903382736,514.434867088725,747.848392599661,679.037119970163,689.111763216038,WBGene00015024,WBGene00015024,History: N.A.
WBGene00044094,fitm-2,1.23590660195041,1.28021421459765e-05,22.9550237051385,19.2051419871972,21.5570285147576,30.1978758259719,36.7001068755648,32.750858405265,WBGene00044094,WBGene00044094,History: N.A.
WBGene00020185,pgk-1,1.23442475430391,1.28983937084353e-05,132.287432867472,129.305921777341,130.439382846055,185.676630033335,171.73337239105,170.598253262899,WBGene00020185,WBGene00020185,History: N.A.
WBGene00014229,ZK1128.3,1.23338869946315,1.32404341354137e-05,94.0722940096381,83.1224634700655,80.3180151838671,59.4088174256421,62.2308174813442,58.8388790685337,WBGene00014229,WBGene00014229,History: N.A.
WBGene00045060,F55B11.7,1.23318446260835,1.35948257614013e-05,12.6206637834752,11.072209964458,9.51507833386816,18.5317521702617,17.5148628871561,19.6623096537488,WBGene00045060,WBGene00045060,History: N.A.
WBGene00011373,T02D1.7,1.23309710682257,1.36064023245101e-05,752.84460423041,692.677888943208,680.670379383861,482.037792937081,537.983323107503,508.600614454503,WBGene00011373,WBGene00011373,History: N.A.
WBGene00015354,snet-1,1.23297531420949,1.37553569890848e-05,41.1963998133292,38.3196619111358,40.8514915521463,27.4950732694123,24.9336911124583,27.2166786014103,WBGene00015354,WBGene00015354,History: N.A.
WBGene00007352,cdc-48.1,1.22978394283438,1.41420904608575e-05,222.792911063038,235.175986672869,243.754075002567,305.143118786966,322.164957638408,309.840669851403,WBGene00007352,WBGene00007352,History: Renamed on 2005-03-17
WBGene00008392,D1086.5,1.22922060795261,1.44010137834111e-05,15.4916244215675,15.1318858138799,14.1830836116286,6.96841622738628,8.66783012525515,9.24794497993281,WBGene00008392,WBGene00008392,History: N.A.
WBGene00016942,C55B7.3,1.22859987328994,1.45317872793411e-05,153.349977062479,135.894311782968,131.990496967703,194.243729759351,214.270853780286,188.480546867505,WBGene00016942,WBGene00016942,History: N.A.
WBGene00007239,C01G10.14,1.22737066683821,1.45961853301911e-05,63.5769924416497,55.9775887461541,51.650286645876,95.6537050800569,88.5723318542884,79.5575403093539,WBGene00007239,WBGene00007239,"History: Split into C01G10.19(WBGene00077584). History of WBGene00007239: Split into ""WBGene00077584"" on 2008-02-06"
WBGene00007549,spin-1,1.2262496238136,1.45989677090955e-05,22.1945536606525,29.6179735179403,24.800517667729,37.9473456243749,41.6991971665775,38.277955652325,WBGene00007549,WBGene00007549,History: N.A.
WBGene00003744,nlp-6,1.22529166813633,1.46894925717207e-05,37.7769208813295,29.587464424656,32.7415101340544,21.9794314207678,21.5026253676819,21.514307854821,WBGene00003744,WBGene00003744,History: N.A.
WBGene00022230,Y73B6A.3,1.22471554797875,1.47388396662485e-05,2.47817159777636,2.49348400887851,2.60581588665093,0.268754344857873,0.0842705706622028,0.461079877916878,WBGene00022230,WBGene00022230,History: N.A.
WBGene00007986,C36F7.5,1.22418529579928,1.54270462598821e-05,57.7864558936032,53.9192092351063,60.3908709441454,87.0539699871632,77.9197121917315,79.2103579137852,WBGene00007986,WBGene00007986,History: N.A.
WBGene00004986,spp-1,1.22051474029657,1.56724015261242e-05,207.882584214947,160.402264171142,158.168371077056,105.226924381317,109.020536299368,121.927633573569,WBGene00004986,WBGene00004986,History: N.A.
WBGene00017908,F28H1.1,1.22051474029657,1.60126505245352e-05,6.91807423547163,7.90976492555549,7.1754350501982,16.9101012782675,12.7395119214121,11.0839593260975,WBGene00017908,WBGene00017908,History: N.A.
WBGene00010648,K08C7.6,1.22051474029657,1.61398787881085e-05,8.17318663135709,6.61259280422333,6.27797359217182,3.50519437912091,3.20567393271155,3.3074666327351,WBGene00010648,WBGene00010648,History: N.A.
WBGene00003922,pas-1,1.22003720582988,1.62910444449923e-05,131.282301160047,129.700600301823,130.805071104256,172.022951489678,176.99037954506,172.324753915793,WBGene00003922,WBGene00003922,History: N.A.
WBGene00001699,grd-10,1.2194856323754,1.63362247562583e-05,10.920498475414,10.8341436505343,9.03874998120519,4.66111850414536,5.00000387674582,4.54549280357771,WBGene00001699,WBGene00001699,History: N.A.
WBGene00020978,W03B1.9,1.218777877167,1.63807790183449e-05,3.3515291301784,4.19866105495011,4.06531184885312,7.00363960154852,6.74241877747771,6.38955188617839,WBGene00020978,WBGene00020978,History: N.A.
WBGene00014000,ZK550.6,1.21769239394086,1.69745422026228e-05,124.448849505313,91.75159327132,104.95265022462,144.742218637805,189.166240769848,182.843060954442,WBGene00014000,WBGene00014000,History: N.A.
WBGene00008707,F11E6.3,1.21720172890095,1.7170741709212e-05,232.730182799588,204.313105807495,244.361580099079,172.619806165926,134.253456245659,145.971121203487,WBGene00008707,WBGene00008707,History: N.A.
WBGene00016181,C28C12.11,1.21458662501981,1.7202248597243e-05,68.4130978588072,64.4359190835244,57.6295512997696,85.30409001016,99.6805372575421,94.6671660283557,WBGene00016181,WBGene00016181,History: N.A.
WBGene00017303,F09F7.6,1.21420208744674,1.73521715532821e-05,89.9271426385263,57.1126447002251,51.0627229853348,129.05220458528,124.317767907274,115.582008402004,WBGene00017303,WBGene00017303,History: N.A.
WBGene00017058,msrp-6,1.21213207502815,1.78840015528549e-05,348.695258808859,353.750777969029,335.937429374289,235.111516599411,269.172922781214,219.574937484355,WBGene00017058,WBGene00017058,History: N.A.
WBGene00013713,Y106G6G.4,1.21172078087562,1.80245924683219e-05,264.164111614202,288.479120070186,279.382585217787,431.930022406446,365.047234300277,372.873937518388,WBGene00013713,WBGene00013713,History: N.A.
WBGene00008800,F14E5.2,1.21015513617552,1.83178674031575e-05,30.2529369430042,38.6264554414884,35.6498997944417,47.970852279567,52.3511295434038,53.2154899496727,WBGene00008800,WBGene00008800,History: N.A.
WBGene00003429,msp-31,1.20805935337657,1.90102051338966e-05,5015.3413045071,4027.74653752654,4203.44160675661,3090.96681628691,3210.90032610542,2807.73222826595,WBGene00003429,WBGene00003429,History: N.A.
WBGene00016161,C27D6.3,1.2078919558836,1.92980860805108e-05,763.04490501976,687.859622929252,697.455928547429,1072.04188489914,1013.48603739546,914.301637342973,WBGene00016161,WBGene00016161,History: N.A.
WBGene00010988,metr-1,1.20786512658071,1.93307381360351e-05,203.743916033414,322.67837141682,268.203847834676,185.785075765948,124.48717851374,124.016952799726,WBGene00010988,WBGene00010988,History: N.A.
WBGene00195180,C41D11.10,1.205904311458,1.94055056031948e-05,101.90911926064,97.9658872018128,100.444775081638,131.305694201989,141.482627180869,145.869933354804,WBGene00195180,WBGene00195180,History: N.A.
WBGene00018342,F42A10.6,1.2057632003275,1.95513911699869e-05,7.14171940405017,7.80352458210132,6.64144340192175,3.10627855434516,2.47247225431617,3.11552552516867,WBGene00018342,WBGene00018342,History: N.A.
WBGene00019895,aagr-2,1.20352339828468,1.95910718041444e-05,58.5485425581585,78.582925144002,73.270900086771,49.696962592893,45.0984429220853,43.1242790626147,WBGene00019895,WBGene00019895,History: N.A.
WBGene00015433,C04E12.2,1.20322114215977,2.00640666875247e-05,14.632334123335,15.9076896637486,14.7531966470872,9.09243333336791,2.96739022911872,4.7752485337421,WBGene00015433,WBGene00015433,History: N.A.
WBGene00018945,F56C3.8,1.20313920460757,2.05680559010178e-05,576.478377085511,496.090568924684,525.907204197345,406.891953574544,337.131912352482,353.58557407845,WBGene00018945,WBGene00018945,History: N.A.
WBGene00001387,far-3,1.20302685871303,2.18101467702374e-05,91.9623843676899,82.2450765488489,67.5323245184454,152.781469964804,107.468573354094,147.877538445501,WBGene00001387,WBGene00001387,History: N.A.
WBGene00021589,Y46D2A.1,1.20016155948649,2.18101467702374e-05,0.389271867005147,0.48929514075862,0.517425326673104,1.88348331847116,1.59457878994832,1.45410231990589,WBGene00021589,WBGene00021589,History: N.A.
WBGene00012877,Y45F10C.1,1.20015193400126,2.26698304764213e-05,3.75495777594105,3.40580580506818,3.44887396762622,6.37896342059716,6.69207472905728,5.49227501636281,WBGene00012877,WBGene00012877,History: N.A.
WBGene00009388,F35B12.9,1.19994887459538,2.35246450227705e-05,25.7376417154376,27.2768036756607,24.9967655663368,18.294726295826,17.1718171200939,17.1837401679192,WBGene00009388,WBGene00009388,History: N.A.
WBGene00015944,C18A3.7,1.19881435072056,2.45379621235489e-05,195.864195045671,185.59698414607,179.713896142964,265.370710963296,273.705579313899,240.843499112286,WBGene00015944,WBGene00015944,History: N.A.
WBGene00012926,Y47D3A.13,1.1987048467044,2.54453612318678e-05,414.46164142608,408.898187162174,364.905779824444,529.126459608558,551.922985105251,533.879561762853,WBGene00012926,WBGene00012926,History: N.A.
WBGene00021427,Y38F2AR.9,1.19820321268105,2.56971564003091e-05,207.121661302703,171.316784282099,197.739119609469,335.972652141067,271.184282660534,267.58949722388,WBGene00021427,WBGene00021427,History: N.A.
WBGene00004960,spe-6,1.19386232174624,2.60203267506568e-05,193.850120129428,160.766094579374,168.486977009963,264.432970288862,234.645802207964,244.776532156719,WBGene00004960,WBGene00004960,History: N.A.
WBGene00017183,scl-15,1.19156798267795,2.60203267506568e-05,603.178421479463,599.072000553107,602.584066221832,420.988750422922,474.071117807777,452.188720937714,WBGene00017183,WBGene00017183,History: N.A.
WBGene00000673,col-98,1.19080203003189,2.70271891917511e-05,299.927618508054,276.905345707412,259.021848508478,212.179138409672,136.145927364644,121.202392361691,WBGene00000673,WBGene00000673,History: N.A.
WBGene00219352,Y7A5A.21,1.19024915410878,2.73707965123715e-05,2.8181572086043,3.65473513301336,4.13766336858929,15.1001548332288,12.969240824913,14.8678500061997,WBGene00219352,WBGene00219352,History: N.A.
WBGene00007156,B0379.2,1.19024915410878,2.79765440686497e-05,170.27892724302,150.473950155715,140.348260328269,228.802236701907,209.084825877528,216.183129506955,WBGene00007156,WBGene00007156,History: N.A.
WBGene00009515,clec-170,1.18992573209408,2.83221340431197e-05,5.36572839935539,6.13744994185353,5.12679125606205,3.51568183680357,2.407590606012,2.31612217744292,WBGene00009515,WBGene00009515,History: N.A.
WBTransposon00000427,WBTransposon00000427,1.18962335083756,2.91949006110118e-05,23.9286316883151,21.8193142269455,20.7120692159005,44.683131758289,36.4097379235298,32.7818945184186,,,
WBGene00236786,C17H12.37,1.18959054901494,3.01403456072946e-05,18.085370248364,16.1218222689935,13.0287315272617,6.99478931730224,8.08052387845048,9.72663084517736,WBGene00236786,WBGene00236786,History: N.A.
WBGene00005444,srh-237,1.18857601501763,3.03596743096343e-05,5.8422238717067,8.75998771181413,6.50186551484399,3.97876690115951,1.51391916244121,1.51860335666436,WBGene00005444,WBGene00005444,History: N.A.
WBGene00010004,F53H2.1,1.18694401071302,3.05325233318e-05,0.0625140834548784,0.0364822045363188,0.0953143351053066,0.573438414964125,0.446949475843705,0.421629193175327,WBGene00010004,WBGene00010004,History: N.A.
WBGene00010114,F55D12.6,1.18620046197489,3.10928884386124e-05,215.156644536915,202.195602833982,194.703969025693,281.772513462867,287.618508188493,263.14850936518,WBGene00010114,WBGene00010114,History: N.A.
WBGene00013311,sec-61,1.18295607474918,3.11848583537394e-05,196.648698594092,219.722215031447,237.657102486068,310.390920978741,296.829432489672,298.145802031406,WBGene00013311,WBGene00013311,History: Renamed on 2019-05-20
WBGene00011679,ucr-2.2,1.18264677826922,3.140434915621e-05,49.1119747201834,56.0053848338543,49.9202201857082,38.4466359831347,36.196026780703,33.3253016797199,WBGene00011679,WBGene00011679,History: N.A.
WBGene00002247,lam-1,1.18049229484641,3.15127904660395e-05,14.07411055658,17.5859799418134,17.1608505300799,11.576655879347,10.5975763291766,11.132892527504,WBGene00002247,WBGene00002247,History: N.A.
WBGene00011868,best-18,1.17998571367019,3.17145252174357e-05,12.7094517680185,10.2845207813163,9.70988677412794,6.21584876748303,6.76750199588448,6.51690357190969,WBGene00011868,WBGene00011868,History: N.A.
WBGene00011849,T19H5.4,1.17861537543719,3.2626017011817e-05,17.8627257040908,15.8497881113327,17.7213451436309,22.0012500830977,30.5348601030998,31.1300464471501,WBGene00011849,WBGene00011849,History: N.A.
WBGene00017374,ttr-41,1.17797345226914,3.40720452916673e-05,302.279335019935,300.305982619718,272.646463789383,225.623868910461,169.965771776526,192.082722871389,WBGene00017374,WBGene00017374,History: N.A.
WBGene00015050,clec-51,1.17654552681904,3.41283048784369e-05,26.1627990135675,29.8214715045082,25.3926615756969,16.7408207927187,16.8263603516835,19.1682225175193,WBGene00015050,WBGene00015050,History: N.A.
WBGene00044358,Y71G12B.33,1.17381379916177,3.45170186531318e-05,15.6489018073941,12.2380914429991,13.2285872120763,21.1004462918341,23.8496856515828,22.2887786369165,WBGene00044358,WBGene00044358,History: N.A.
WBGene00045390,C38C3.10,1.17348216456654,3.47545128443461e-05,3.91656121989939,4.65148107838065,2.86353842967236,1.22455937382733,0.81311854701649,1.11222873372112,WBGene00045390,WBGene00045390,History: N.A.
WBGene00001427,fkb-2,1.17341608592563,3.49796489095592e-05,664.006547237198,590.747326083466,640.71894085826,1016.25136241748,863.157873155421,826.273255079392,WBGene00001427,WBGene00001427,History: N.A.
WBGene00001099,dsc-4,1.17287106849602,3.51044041963661e-05,23.1456112455795,27.8151131291139,22.7366267081755,16.5489901694965,17.2051682823837,16.8541763507572,WBGene00001099,WBGene00001099,History: N.A.
WBGene00000074,adm-2,1.17265701203112,3.51374241514844e-05,3.96414727053094,3.65359552118517,3.76539176811009,5.74641539795735,6.47046626749636,5.67917563379938,WBGene00000074,WBGene00000074,History: N.A.
WBGene00219483,Y116F11B.24,1.17059604564962,3.58311549043243e-05,3.84671201027297,3.72734576479509,4.64775737531298,8.14138782759024,10.0203847433103,8.61547599697001,WBGene00219483,WBGene00219483,History: N.A.
WBGene00018707,oac-31,1.16772804387146,3.68274436694641e-05,4.59386128048349,4.37651667965864,3.77148963908067,6.15366811385499,9.93166225284427,7.62671131694483,WBGene00018707,WBGene00018707,History: N.A.
WBGene00009883,F49C12.14,1.16762479242084,3.68742443579471e-05,11.1689174580213,11.602038154738,9.13894486310658,5.09332278783513,6.2781038388114,5.0621284329157,WBGene00009883,WBGene00009883,History: N.A.
WBGene00013192,Y54E2A.7,1.16737239784005,3.71381117464592e-05,153.671489242896,123.031904566743,131.210175664661,212.829516408309,193.961346461607,185.249854878973,WBGene00013192,WBGene00013192,History: N.A.
WBGene00012357,W09D6.4,1.16731485242859,3.80710375835937e-05,368.189952410037,367.075026449511,323.097746880565,456.21352010798,509.37867209958,498.404553067889,WBGene00012357,WBGene00012357,History: N.A.
WBGene00021580,clec-174,1.16661128797083,3.83406251696931e-05,3.32542093826717,2.35118627813114,3.38014804727936,0.536332521904552,1.26129256746054,1.24219156606403,WBGene00021580,WBGene00021580,History: N.A.
WBGene00016783,irg-2,1.16607645698282,3.96078682971958e-05,3.22475700487059,2.400124564964,2.47024678721749,8.37808720467918,5.48450482645575,5.34597049069595,WBGene00016783,WBGene00016783,History: N.A.
WBGene00020836,lgc-34,1.16583132027378,3.96142652421432e-05,19.211996213915,21.6653317694511,19.4652791662748,14.3676414156799,12.4780510406714,10.015553029133,WBGene00020836,WBGene00020836,History: N.A.
WBGene00019328,clec-149,1.16419564572715,3.97040898816814e-05,10.6110443501181,9.23617165922557,11.5169044294935,5.8919221757303,5.40939275432269,6.21053314944285,WBGene00019328,WBGene00019328,History: N.A.
WBGene00002978,lev-11,1.16350682825224,4.16296803872575e-05,578.924116500218,562.829210484058,583.719922666546,461.331155784882,383.209570881162,352.978568546751,WBGene00002978,WBGene00002978,History: N.A.
WBGene00003891,osm-11,1.16098539083983,4.30167146909135e-05,311.951363755337,273.767822419272,315.2741558725,227.411233633149,198.766518993163,220.67158024366,WBGene00003891,WBGene00003891,History: N.A.
WBGene00019199,H14E04.2,1.16090596668615,4.52970822353997e-05,38.5602072878098,40.7067452210717,39.7203171078033,54.3128098744593,52.7691960836756,52.1420846431407,WBGene00019199,WBGene00019199,History: N.A.
WBGene00016961,vps-32.1,1.16028715609498,4.82128839464901e-05,107.350097810293,98.6206621241302,99.9893812181798,132.739223651492,156.073652032381,136.469674568738,WBGene00016961,WBGene00016961,History: Renamed on 2007-06-04
WBGene00017621,F20A1.10,1.15788268221879,4.83424816140906e-05,442.946468667203,368.113044230735,385.047298734355,306.060807353457,262.186812972779,251.426857428074,WBGene00017621,WBGene00017621,History: N.A.
WBGene00077696,marc-1,1.15748448563025,4.8355775795308e-05,32.7953482613166,30.4357912139262,30.427546658238,47.9793796112884,44.0836106946967,45.0814378722953,WBGene00077696,WBGene00077696,History: N.A.
WBGene00020987,W03D8.5,1.15665711646306,4.97498680527714e-05,87.0232024884275,78.5370344734602,75.8480471584559,123.025764687878,108.844564082317,108.919426006055,WBGene00020987,WBGene00020987,History: N.A.
WBGene00008575,scl-24,1.15663646249121,5.02783462690419e-05,25.4521101399595,28.3456452569863,18.9674035242422,11.1476274029076,13.6660753606282,14.7324762118624,WBGene00008575,WBGene00008575,History: N.A.
WBGene00009171,clec-263,1.15496561955127,5.0694669069375e-05,103.933958668092,114.20949779057,100.437099156431,74.8456470365876,80.7636288296344,78.6595382592479,WBGene00009171,WBGene00009171,History: N.A.
WBGene00010512,K02E11.3,1.15323372259452,5.09701477299528e-05,8.63475777720508,9.69058557995968,6.32946756558676,2.43711326359753,2.78380169221618,4.12142536328882,WBGene00010512,WBGene00010512,History: N.A.
WBGene00010515,K02E11.6,1.15184121000937,5.18251967453645e-05,4.82279841999043,4.76301165430797,4.39938168733591,2.00940307770322,1.58533268193577,1.7348049116094,WBGene00010515,WBGene00010515,History: N.A.
WBGene00021456,Y39F10B.1,1.14945121096097,5.19879562304207e-05,55.8002542619832,60.1438005527538,60.6516971219146,83.0589786843909,78.364555253511,76.6634882524392,WBGene00021456,WBGene00021456,History: N.A.
WBGene00021908,Y55B1AR.4,1.149342140911,5.22464741699955e-05,87.1942657704919,82.9812297508547,81.4883012531836,118.090954464994,112.431758067011,108.563030639675,WBGene00021908,WBGene00021908,History: N.A.
WBGene00004465,rpn-9,1.14568441653142,5.30948333771094e-05,145.970593525631,131.331369966695,141.025607695772,180.238540522591,196.529884329456,185.121785761135,WBGene00004465,WBGene00004465,History: N.A.
WBGene00012925,wht-8,1.14544282707961,5.30948333771094e-05,73.9118124770389,73.0632640784779,74.2417960751096,98.1898333685737,95.8747641626634,95.3511700177659,WBGene00012925,WBGene00012925,History: N.A.
WBGene00014024,ZK637.4,1.14512068235711,5.53921395943741e-05,36.5986981015482,37.7097135742724,34.3393939411504,58.4651653694485,53.8071459300673,55.842272333544,WBGene00014024,WBGene00014024,History: N.A.
WBGene00006672,twk-18,1.14302831784286,5.58940314880943e-05,13.9484548708698,15.7251775092982,13.46450373043,9.21038908710236,10.2941116051737,8.77228283846257,WBGene00006672,WBGene00006672,History: N.A.
WBGene00022743,mlt-7,1.1410580103715,5.58940314880943e-05,5.62066949189346,5.95874890533185,6.3352343104665,3.663727948068,4.00226388424942,3.59754102247401,WBGene00022743,WBGene00022743,History: Renamed on 2005-03-17
WBGene00007222,C01F6.2,1.14051739723256,5.80462204450496e-05,78.2609482873538,76.4503117793171,75.7921996264763,105.177881143397,101.093569507014,98.2525752157951,WBGene00007222,WBGene00007222,History: N.A.
WBGene00206390,F14F7.7,1.14018522485248,5.83547925348685e-05,2.80003200145204,4.08513308280935,3.29081778739329,9.63170511361899,7.67972344256326,7.55397931724897,WBGene00206390,WBGene00206390,History: N.A.
WBGene00044392,C25H3.16,1.14002414674778,5.84281231605922e-05,57.8248578800939,48.0985056263386,45.6090318935917,83.7460407239027,72.4833373726402,75.9745109329845,WBGene00044392,WBGene00044392,History: N.A.
WBGene00003096,lys-7,1.13976955056187,5.86059382956025e-05,163.396185630189,136.966503079064,142.951406262004,90.0012085778806,97.6836211091477,113.577760875798,WBGene00003096,WBGene00003096,History: N.A.
WBGene00012875,Y45F10B.13,1.13955063210994,5.87280420306296e-05,31.5832871004694,30.9788639820151,30.3206814261868,24.2109794786532,18.5106437228304,20.2129035208252,WBGene00012875,WBGene00012875,History: N.A.
WBGene00013477,Y69E1A.5,1.13925478790588,5.88937206315923e-05,181.306120647753,151.971523590675,146.913177195169,119.213811616523,104.39916246124,106.546200553248,WBGene00013477,WBGene00013477,History: N.A.
WBGene00008852,ubql-1,1.13902063812186,5.88944179808816e-05,85.295762664686,82.3731446215706,88.7195829870096,111.270674071907,127.048879983992,111.596156956967,WBGene00008852,WBGene00008852,History: N.A.
WBGene00016097,C25E10.8,1.13884134910741,5.89785774859076e-05,65.3754328598211,53.3435808775993,52.1440391786212,35.2899926680202,35.8723682391211,39.2545749680127,WBGene00016097,WBGene00016097,History: N.A.
WBGene00019867,R04B3.2,1.13739075002715,5.89785774859076e-05,4.9356310768363,4.88060016199126,4.42458980534778,2.51523808283717,2.09562921851605,2.47815113117764,WBGene00019867,WBGene00019867,History: N.A.
WBGene00006819,unc-87,1.13617761117152,5.95142316545256e-05,346.464568316393,343.831509424893,352.445016790889,282.370186072557,238.985788272886,231.367499499637,WBGene00006819,WBGene00006819,History: N.A.
WBGene00019748,atg-2,1.13611311042751,6.03069593874789e-05,11.4690389668452,16.0401718509114,14.5797184622836,21.7681268774126,22.934051230295,19.6232299958448,WBGene00019748,WBGene00019748,History: N.A.
WBGene00194733,Y41C4A.21,1.13545795955219,6.07242651284127e-05,33.7917924550237,32.8317039449034,28.0353216705056,15.7019725983212,17.1121927550936,17.345825007233,WBGene00194733,WBGene00194733,History: N.A.
