# Note: In the following rows commas have been replaced with semicolons to work better with r
# CSR-1 targets (Claycomb et al.; 2009)
chr,start,end,name,score,strand,Input,Suggested Match,History
chrIII,9751354.0,9752837,T05G5.6,2017,-,T05G5.6,WBGene00001155,Sequence name for WBGene00001155(ech-6). History: N.A.
chrIII,6969970.0,6971948,F31E3.5,2018,-,F31E3.5,WBGene00001168,Sequence name for WBGene00001168(eef-1A.1). History: Renamed on 2005-09-08; Renamed on 2010-08-03
chrIII,7972316.0,7973321,F54H12.6,2019,-,F54H12.6,WBGene00018846,Sequence name for WBGene00018846(eef-1B.1). History: N.A.
chrIII,6164847.0,6168502,F42A10.4,2020,-,F42A10.4,WBGene00001160,Sequence name for WBGene00001160(efk-1). History: N.A.
chrIII,6009512.0,6012790,ZK328.2,2021,+,ZK328.2,WBGene00001166,Sequence name for WBGene00001166(eftu-2). History: Renamed on 2010-08-03
chrIII,5728131.0,5730348,B0244.8,2022,+,B0244.8,WBGene00015083,Sequence name for WBGene00015083(egg-1). History: N.A.
chrIII,7058457.0,7060537,R01H2.3,2023,-,R01H2.3,WBGene00019811,Sequence name for WBGene00019811(egg-2). History: N.A.
chrIII,7824310.0,7828562,C27D11.1,2024,-,C27D11.1,WBGene00001209,Sequence name for WBGene00001209(egl-45). History: N.A.
chrIII,8969559.0,8971503,R08D7.3,2025,-,R08D7.3,WBGene00001227,Sequence name for WBGene00001227(eif-3.D). History: N.A.
chrIII,10063191.0,10069113,T16G12.5,2026,+,T16G12.5,WBGene00011806,"Sequence name for WBGene00011806(ekl-6). History: Split into T16G12.12(WBGene00269433). History of WBGene00011806: Split into ""WBGene00269433"" on 2016-04-19"
chrIII,11718736.0,11719352,Y41C4A.10,2027,-,Y41C4A.10,WBGene00001235,Sequence name for WBGene00001235(elb-1). History: N.A.
chrIII,12673574.0,12686129,Y111B2A.17,2028,+,Y111B2A.17,WBGene00013738,Sequence name for WBGene00013738(elpc-2). History: N.A.
chrIII,9434998.0,9441376,F54C8.3,2029,-,F54C8.3,WBGene00001284,Sequence name for WBGene00001284(emb-30). History: N.A.
chrIII,4715255.0,4720635,T04A8.14,2030,-,T04A8.14,WBGene00001259,Sequence name for WBGene00001259(emb-5). History: N.A.
chrIII,5196638.0,5199649,K10D2.6,2031,-,K10D2.6,WBGene00001262,"Sequence name for WBGene00001262(emb-8). History: Renamed on 2018-09-18. Public name for Dead gene WBGene00019632. History of WBGene00019632: Merged into ""WBGene00001262"" on 2005-08-19"
chrIII,12599202.0,12608366,Y111B2A.11,2032,-,Y111B2A.11,WBGene00007030,Sequence name for WBGene00007030(epc-1). History: N.A.
chrIII,12934615.0,12940968,Y37D8A.22,2033,+,Y37D8A.22,WBGene00012559,Sequence name for WBGene00012559(epg-3). History: N.A.
chrIII,7181928.0,7184374,F37C12.2,2034,+,F37C12.2,WBGene00018150,Sequence name for WBGene00018150(epg-4). History: Renamed on 2010-06-21
chrIII,10596514.0,10600085,Y39A1A.1,2035,-,Y39A1A.1,WBGene00012641,Sequence name for WBGene00012641(epg-6). History: N.A.
chrIII,4932413.0,4934907,C26E6.7,2036,+,C26E6.7,WBGene00016143,Sequence name for WBGene00016143(eri-9). History: N.A.
chrIII,8488266.0,8490272,F42H10.7,2037,-,F42H10.7,WBGene00018371,Sequence name for WBGene00018371(ess-2). History: N.A.
chrIII,4302808.0,4313097,H38K22.1,2038,-,H38K22.1,WBGene00001352,Sequence name for WBGene00001352(evl-14). History: N.A.
chrIII,3729614.0,3735024,F34D10.2,2039,-,F34D10.2,WBGene00009372,"Sequence name for WBGene00009372(evl-18). History: Split into F34D10.9(WBGene00045484). History of WBGene00009372: Split into ""WBGene00045484"" on 2007-07-16; Renamed on 2012-08-30"
chrIII,13423581.0,13426101,F45G2.3,2040,+,F45G2.3,WBGene00009731,Sequence name for WBGene00009731(exo-1). History: N.A.
chrIII,11008941.0,11010496,Y48A6B.5,2041,+,Y48A6B.5,WBGene00012966,Sequence name for WBGene00012966(exos-1). History: N.A.
chrIII,7197189.0,7198004,F37C12.13,2042,-,F37C12.13,WBGene00018154,Sequence name for WBGene00018154(exos-9). History: N.A.
chrIII,5869633.0,5872352,F01F1.11,2043,-,F01F1.11,WBGene00017165,Public name for WBGene00017165. History: N.A.
chrIII,5868542.0,5869576,F01F1.15,2044,-,F01F1.15,WBGene00017169,Public name for WBGene00017169. History: N.A.
chrIII,5878514.0,5879171,F01F1.2,2045,+,F01F1.2,WBGene00017159,Public name for WBGene00017159. History: N.A.
chrIII,9084236.0,9089298,F02A9.4,2046,-,F02A9.4,WBGene00008514,"Sequence name for WBGene00008514(mrpl-44). History: Split into mccc-2(WBGene00303021). History of WBGene00008514: Split into ""WBGene00303021"" on 2018-03-06"
chrIII,7354126.0,7357328,F08F8.10,2047,-,F08F8.10,WBGene00017275,Public name for WBGene00017275. History: N.A.
chrIII,7357596.0,7359006,F08F8.4,2048,-,F08F8.4,WBGene00017269,Public name for WBGene00017269. History: N.A.
chrIII,7345796.0,7347087,F08F8.7,2049,-,F08F8.7,WBGene00017272,Public name for WBGene00017272. History: N.A.
chrIII,7349245.0,7354025,F08F8.9,2050,-,F08F8.9,WBGene00017274,Public name for WBGene00017274. History: N.A.
chrIII,5555363.0,5557278,F09F7.4,2051,+,F09F7.4,WBGene00017301,Sequence name for WBGene00017301(hach-1). History: N.A.
chrIII,472299.0,475353,F10C5.2,2052,+,F10C5.2,WBGene00017328,Sequence name for WBGene00017328(nemp-1). History: N.A.
chrIII,8318673.0,8319073,F10E9.11,2053,-,F10E9.11,WBGene00017360,Public name for WBGene00017360. History: N.A.
chrIII,8310932.0,8312515,F10E9.3,2054,+,F10E9.3,WBGene00017355,Public name for WBGene00017355. History: N.A.
chrIII,8308418.0,8309736,F10E9.4,2055,+,F10E9.4,WBGene00017356,Public name for WBGene00017356. History: N.A.
chrIII,8307520.0,8308367,F10E9.5,2056,+,F10E9.5,WBGene00017357,Public name for WBGene00017357. History: N.A.
chrIII,13030818.0,13036242,F14F7.5,2057,+,F14F7.5,WBGene00008812,"Public name for WBGene00008812. History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
chrIII,6589319.0,6592124,F20H11.1,2058,-,F20H11.1,WBGene00017646,Public name for WBGene00017646. History: N.A.
chrIII,6590479.0,6590533,F20H11.6,2059,+,F20H11.6,WBGene00198998,"Public name for WBGene00198998. History: N.A.. Other name for Dead gene WBGene00017649. History of WBGene00017649: Merged into ""WBGene00002889"" on 2010-06-24"
chrIII,895774.0,900144,F23H11.2,2060,+,F23H11.2,WBGene00017758,Public name for WBGene00017758. History: N.A.
chrIII,904244.0,907530,F23H11.4,2061,-,F23H11.4,WBGene00017760,Public name for WBGene00017760. History: N.A.
chrIII,5948842.0,5952453,F25B5.3,2062,+,F25B5.3,WBGene00017775,Public name for WBGene00017775. History: N.A.
chrIII,5943778.0,5946080,F25B5.5,2063,-,F25B5.5,WBGene00017776,Public name for WBGene00017776. History: N.A.
chrIII,4850471.0,4851878,F26A1.1,2064,+,F26A1.1,WBGene00017801,Public name for WBGene00017801. History: N.A.
chrIII,4847035.0,4849826,F26A1.13,2065,-,F26A1.13,WBGene00017811,Sequence name for WBGene00017811(nonu-1). History: N.A.
chrIII,4849229.0,4849814,F26A1.14,2066,-,F26A1.14,WBGene00017811,"Public name for Dead gene WBGene00017812. History of WBGene00017812: Merged into ""WBGene00017811"" on 2018-11-14"
chrIII,4908920.0,4910004,F26F4.12,2067,-,F26F4.12,WBGene00017831,Public name for WBGene00017831. History: N.A.
chrIII,4887870.0,4891216,F26F4.5,2068,-,F26F4.5,WBGene00017827,Public name for WBGene00017827. History: N.A.
chrIII,3736581.0,3739749,F34D10.4,2069,+,F34D10.4,WBGene00009374,Public name for WBGene00009374. History: N.A.
chrIII,4593143.0,4593800,F35G12.11,2070,+,F35G12.11,WBGene00009444,Sequence name for WBGene00009444(erh-2). History: N.A.
chrIII,4581760.0,4583863,F35G12.12,2071,+,F35G12.12,WBGene00009445,Public name for WBGene00009445. History: N.A.
chrIII,6723331.0,6725656,F37A4.1,2072,+,F37A4.1,WBGene00018131,Public name for WBGene00018131. History: N.A.
chrIII,6722442.0,6723230,F37A4.2,2073,+,F37A4.2,WBGene00018132,Public name for WBGene00018132. History: N.A.
chrIII,7184285.0,7187803,F37C12.1,2074,+,F37C12.1,WBGene00018149,Sequence name for WBGene00018149(yju-2). History: N.A.
chrIII,7180667.0,7182011,F37C12.3,2075,+,F37C12.3,WBGene00018151,Public name for WBGene00018151. History: N.A.
chrIII,6171094.0,6172750,F42A10.5,2076,-,F42A10.5,WBGene00018341,Public name for WBGene00018341. History: N.A.
chrIII,783707.0,786109,F42G9.1,2077,+,F42G9.1,WBGene00018362,Sequence name for WBGene00018362(ppm-1.G). History: N.A.
chrIII,8490567.0,8491020,F42H10.2,2078,+,F42H10.2,WBGene00018366,Public name for WBGene00018366. History: N.A.
chrIII,8498875.0,8499092,F42H10.9,2079,-,F42H10.9,WBGene00195791,"Public name for WBGene00195791. History: N.A.. Other name for Dead gene WBGene00018372. History of WBGene00018372: Merged into ""WBGene00015418"" on 2008-11-03"
chrIII,10507016.0,10512917,F43D9.3,2080,+,F43D9.3,WBGene00009654,Sequence name for WBGene00009654(sly-1). History: Renamed on 2005-03-17
chrIII,8013353.0,8016475,F44B9.5,2081,-,F44B9.5,WBGene00018408,Public name for WBGene00018408. History: N.A.
chrIII,8028067.0,8029584,F44B9.8,2082,-,F44B9.8,WBGene00018409,Public name for WBGene00018409. History: N.A.
chrIII,8829411.0,8831028,F44E2.10,2083,-,F44E2.10,WBGene00018423,Public name for WBGene00018423. History: N.A.
chrIII,8844411.0,8845135,F44E2.6,2084,-,F44E2.6,WBGene00018419,Public name for WBGene00018419. History: N.A.
chrIII,8845773.0,8848405,F44E2.7,2085,-,F44E2.7,WBGene00018420,Public name for WBGene00018420. History: N.A.
chrIII,8848501.0,8849788,F44E2.8,2086,-,F44E2.8,WBGene00018421,Public name for WBGene00018421. History: N.A.
chrIII,8849909.0,8850451,F44E2.9,2087,-,F44E2.9,WBGene00018422,Public name for WBGene00018422. History: N.A.
chrIII,13436952.0,13439485,F45G2.10,2088,-,F45G2.10,WBGene00009736,Sequence name for WBGene00009736(ciao-2B). History: N.A.
chrIII,13434755.0,13435571,F45G2.8,2089,-,F45G2.8,WBGene00009734,Public name for WBGene00009734. History: N.A.
chrIII,6299278.0,6303135,F47D12.9,2090,-,F47D12.9,WBGene00018564,Public name for WBGene00018564. History: N.A.
chrIII,5464358.0,5467961,F48E8.2,2091,+,F48E8.2,WBGene00018609,Public name for WBGene00018609. History: N.A.
chrIII,5461337.0,5464348,F48E8.3,2092,+,F48E8.3,WBGene00018610,Public name for WBGene00018610. History: N.A.
chrIII,5453566.0,5459629,F48E8.4,2093,+,F48E8.4,WBGene00018611,Public name for WBGene00018611. History: N.A.
chrIII,5321742.0,5326307,F52C9.3,2094,+,F52C9.3,WBGene00018674,Public name for WBGene00018674. History: N.A.
chrIII,13344833.0,13346765,F53A2.7,2095,+,F53A2.7,WBGene00009952,Sequence name for WBGene00009952(acaa-2). History: N.A.
chrIII,9441673.0,9443276,F54C8.4,2096,-,F54C8.4,WBGene00010037,Public name for WBGene00010037. History: N.A.
chrIII,5102952.0,5106954,F54D8.6,2097,+,F54D8.6,WBGene00018802,Public name for WBGene00018802. History: N.A.
chrIII,8806149.0,8807265,F54F2.7,2098,-,F54F2.7,WBGene00018835,Public name for WBGene00018835. History: N.A.
chrIII,8824828.0,8827149,F54F2.9,2099,-,F54F2.9,WBGene00018836,Public name for WBGene00018836. History: N.A.
chrIII,7970180.0,7972037,F54H12.5,2100,-,F54H12.5,WBGene00018845,"Public name for WBGene00018845. History: Split into F54H12.8(WBGene00045247). History of WBGene00018845: Split into ""WBGene00045247"" on 2007-01-31"
chrIII,9513263.0,9516166,F55H2.7,2101,-,F55H2.7,WBGene00010132,Public name for WBGene00010132. History: N.A.
chrIII,13256777.0,13262795,F56A8.3,2102,+,F56A8.3,WBGene00010139,Public name for WBGene00010139. History: N.A.
chrIII,13263183.0,13264936,F56A8.4,2103,+,F56A8.4,WBGene00010140,Public name for WBGene00010140. History: N.A.
chrIII,13265769.0,13267515,F56A8.5,2104,+,F56A8.5,WBGene00010141,Public name for WBGene00010141. History: N.A.
chrIII,7330160.0,7335064,F56C9.10,2105,-,F56C9.10,WBGene00018953,Public name for WBGene00018953. History: N.A.
chrIII,7324871.0,7329544,F56C9.11,2106,-,F56C9.11,WBGene00018954,Sequence name for WBGene00018954(lab-2). History: N.A.
chrIII,7311232.0,7313102,F56C9.3,2107,+,F56C9.3,WBGene00018948,Public name for WBGene00018948. History: N.A.
chrIII,7308291.0,7310706,F56C9.6,2108,-,F56C9.6,WBGene00018950,Public name for WBGene00018950. History: N.A.
chrIII,5587221.0,5589054,F56D2.2,2109,+,F56D2.2,WBGene00018964,Public name for WBGene00018964. History: N.A.
chrIII,2855545.0,2865378,F56F11.4,2110,+,F56F11.4,WBGene00018991,Public name for WBGene00018991. History: N.A.
chrIII,3405564.0,3411613,F59A2.2,2111,+,F59A2.2,WBGene00010306,"Public name for Dead gene WBGene00010302. History of WBGene00010302: Merged into ""WBGene00010306"" on 2018-11-14"
chrIII,3404865.0,3405457,F59A2.5,2112,+,F59A2.5,WBGene00010305,Public name for WBGene00010305. History: N.A.
chrIII,3415540.0,3424732,F59A2.6,2113,+,F59A2.6,WBGene00010306,Sequence name for WBGene00010306(golg-4). History: N.A.
chrIII,8996810.0,8999720,F59B2.3,2114,-,F59B2.3,WBGene00010308,Public name for WBGene00010308. History: N.A.
chrIII,632020.0,634623,T19C3.8,2115,-,T19C3.8,WBGene00001412,Sequence name for WBGene00001412(fem-2). History: N.A.
chrIII,6924048.0,6928762,F57B9.7,2116,-,F57B9.7,WBGene00018998,Sequence name for WBGene00018998(flap-1). History: N.A.
chrIII,8675216.0,8683612,B0523.5,2117,-,B0523.5,WBGene00001443,Sequence name for WBGene00001443(fli-1). History: N.A.
chrIII,7650486.0,7655967,ZK783.4,2118,-,ZK783.4,WBGene00001470,Sequence name for WBGene00001470(baz-2). History: Renamed on 2014-10-08
chrIII,12978979.0,12980063,ZK1010.3,2119,+,ZK1010.3,WBGene00014177,Sequence name for WBGene00014177(frg-1). History: N.A.
chrIII,2134464.0,2151544,Y48G9A.4,2120,+,Y48G9A.4,WBGene00021698,Sequence name for WBGene00021698(frl-1). History: N.A.
chrIII,4937282.0,4939470,C26E6.5,2121,+,C26E6.5,WBGene00001499,"Sequence name for WBGene00001499(fsn-1). History: N.A.. Public name for Dead gene WBGene00016141. History of WBGene00016141: Merged into ""WBGene00001499"" on 2004-07-01"
chrIII,7465235.0,7467569,H14A12.2,2122,+,H14A12.2,WBGene00001503,Sequence name for WBGene00001503(fum-1). History: N.A.
chrIII,5159836.0,5163588,T10F2.1,2123,-,T10F2.1,WBGene00001744,Sequence name for WBGene00001744(gars-1). History: Renamed on 2010-01-29
chrIII,11751156.0,11773583,C24H11.7,2124,-,C24H11.7,WBGene00007703,Sequence name for WBGene00007703(gbf-1). History: Renamed on 2005-03-17
chrIII,2151957.0,2197899,Y48G9A.3,2125,+,Y48G9A.3,WBGene00021697,Sequence name for WBGene00021697(gcn-1). History: N.A.
chrIII,344297.0,348608,W07B3.2,2126,-,W07B3.2,WBGene00001561,Sequence name for WBGene00001561(gei-4). History: N.A.
chrIII,8111099.0,8121167,C14B9.6,2127,-,C14B9.6,WBGene00001565,Sequence name for WBGene00001565(gei-8). History: N.A.
chrIII,6245271.0,6248182,T12A2.8,2128,-,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
chrIII,2347580.0,2362042,H04J21.3,2129,+,H04J21.3,WBGene00001589,Sequence name for WBGene00001589(gip-1). History: N.A.
chrIII,4153574.0,4154619,C16C10.10,2130,+,C16C10.10,WBGene00006448,Sequence name for WBGene00006448(glod-4). History: Renamed on 2007-07-20
chrIII,9092163.0,9099606,F02A9.6,2131,+,F02A9.6,WBGene00001609,Sequence name for WBGene00001609(glp-1). History: N.A.
chrIII,12372480.0,12373758,Y49E10.2,2132,-,Y49E10.2,WBGene00013029,Sequence name for WBGene00013029(glrx-5). History: N.A.
chrIII,7914241.0,7917704,ZK688.8,2133,-,ZK688.8,WBGene00001628,Sequence name for WBGene00001628(gly-3). History: N.A.
chrIII,13187290.0,13204796,Y39E4B.12,2134,+,Y39E4B.12,WBGene00001630,Sequence name for WBGene00001630(gly-5). History: N.A.
chrIII,11278921.0,11286019,Y47D3A.23,2135,-,Y47D3A.23,WBGene00012934,Sequence name for WBGene00012934(gly-9). History: Renamed on 2005-09-28
chrIII,5254430.0,5258883,C34E10.3,2136,+,C34E10.3,WBGene00001660,Sequence name for WBGene00001660(gop-1). History: N.A.
chrIII,5258979.0,5260471,C34E10.2,2137,+,C34E10.2,WBGene00001661,Sequence name for WBGene00001661(gop-2). History: N.A.
chrIII,5260652.0,5264957,C34E10.1,2138,+,C34E10.1,WBGene00001662,Sequence name for WBGene00001662(gop-3). History: N.A.
chrIII,7346786.0,7349111,F08F8.8,2139,-,F08F8.8,WBGene00017273,Sequence name for WBGene00017273(gos-28). History: Renamed on 2010-03-26
chrIII,9853987.0,9858415,K11H3.1,2140,-,K11H3.1,WBGene00010778,Sequence name for WBGene00010778(gpdh-2). History: N.A.
chrIII,8628854.0,8630697,F22B7.13,2141,+,F22B7.13,WBGene00001688,Sequence name for WBGene00001688(gpr-1). History: N.A.
chrIII,9391185.0,9393080,C38C10.4,2142,-,C38C10.4,WBGene00001689,Sequence name for WBGene00001689(gpr-2). History: N.A.
chrIII,5265073.0,5267164,ZC395.6,2143,+,ZC395.6,WBGene00001740,Sequence name for WBGene00001740(gro-1). History: N.A.
chrIII,8085637.0,8088382,K06H7.4,2144,+,K06H7.4,WBGene00001743,Sequence name for WBGene00001743(grp-1). History: N.A.
chrIII,7336520.0,7338704,F56C9.1,2145,+,F56C9.1,WBGene00001748,Sequence name for WBGene00001748(gsp-2). History: N.A.
chrIII,3650887.0,3653136,C46F11.2,2146,+,C46F11.2,WBGene00008117,Sequence name for WBGene00008117(gsr-1). History: N.A.
chrIII,9059236.0,9060106,R107.7,2147,+,R107.7,WBGene00001749,Sequence name for WBGene00001749(gst-1). History: N.A.
chrIII,10439237.0,10442308,H04D03.2,2148,-,H04D03.2,WBGene00010363,"Public name for WBGene00010363. History: Split into H04D03.6(WBGene00194861). History of WBGene00010363: Split into ""WBGene00194861"" on 2009-11-16"
chrIII,10443051.0,10444892,H04D03.3,2149,+,H04D03.3,WBGene00010364,Sequence name for WBGene00010364(ecps-2). History: N.A.
chrIII,2958081.0,2958971,H05C05.1,2150,+,H05C05.1,WBGene00019157,Public name for WBGene00019157. History: N.A.
chrIII,2962608.0,2965626,H05C05.2,2151,-,H05C05.2,WBGene00019158,Public name for WBGene00019158. History: N.A.
chrIII,3070512.0,3083699,H06I04.3,2152,+,H06I04.3,WBGene00019168,Public name for WBGene00019168. History: N.A.
chrIII,3226342.0,3230643,H09G03.1,2153,+,H09G03.1,WBGene00019174,"Public name for WBGene00019174. History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
chrIII,7463747.0,7465173,H14A12.3,2154,+,H14A12.3,WBGene00019196,Public name for WBGene00019196. History: N.A.
chrIII,2376189.0,2384894,H14E04.2,2155,+,H14E04.2,WBGene00019199,Public name for WBGene00019199. History: N.A.
chrIII,10087314.0,10088493,T16H12.11,2156,-,T16H12.11,WBGene00011819,Sequence name for WBGene00011819(hal-2). History: N.A.
chrIII,10120691.0,10122629,ZK1128.5,2157,+,ZK1128.5,WBGene00044072,"Sequence name for WBGene00044072(ham-3). History: Renamed on 2011-02-11; Renamed on 2012-07-20. Public name for Dead gene WBGene00014231. History of WBGene00014231: Merged into ""WBGene00044072"" on 2006-06-29"
chrIII,5263903.0,5264957,ZC395.7,2158,+,ZC395.7,WBGene00001823,Sequence name for WBGene00001823(hap-1). History: N.A.
chrIII,4152025.0,4152886,C16C10.11,2159,+,C16C10.11,WBGene00007630,Sequence name for WBGene00007630(har-1). History: N.A.
chrIII,10405741.0,10407147,M03C11.4,2160,-,M03C11.4,WBGene00044069,"Sequence name for WBGene00044069(hat-1). History: N.A.. Public name for Dead gene WBGene00010841. History of WBGene00010841: Merged into ""WBGene00044069"" on 2006-06-29"
chrIII,9615222.0,9616386,F58A4.3,2161,-,F58A4.3,WBGene00001831,Sequence name for WBGene00001831(hcp-3). History: N.A.
chrIII,577844.0,587094,Y55B1AL.3,2162,-,Y55B1AL.3,WBGene00021905,Sequence name for WBGene00021905(helq-1). History: Renamed on 2012-02-17
chrIII,8232577.0,8234463,C02F5.6,2163,+,C02F5.6,WBGene00015349,Sequence name for WBGene00015349(henn-1). History: N.A.
chrIII,5803214.0,5805205,R12B2.4,2164,+,R12B2.4,WBGene00001869,Sequence name for WBGene00001869(him-10). History: N.A.
chrIII,4712536.0,4715153,T04A8.15,2165,-,T04A8.15,WBGene00011415,Sequence name for WBGene00011415(him-18). History: Renamed on 2010-05-07
chrIII,13614597.0,13622134,T12D8.8,2166,-,T12D8.8,WBGene00011735,Sequence name for WBGene00011735(hip-1). History: N.A.
chrIII,8720119.0,8725240,ZK370.3,2167,+,ZK370.3,WBGene00022717,Sequence name for WBGene00022717(hipr-1). History: Renamed on 2014-08-08
chrIII,12367556.0,12368065,Y49E10.6,2168,-,Y49E10.6,WBGene00001946,Sequence name for WBGene00001946(his-72). History: N.A.
chrIII,6280429.0,6283068,F47D12.4,2169,+,F47D12.4,WBGene00001972,Sequence name for WBGene00001972(hmg-1.2). History: N.A.
chrIII,7379076.0,7381531,T20B12.8,2170,-,T20B12.8,WBGene00001974,Sequence name for WBGene00001974(hmg-4). History: N.A.
chrIII,7359432.0,7362066,F08F8.2,2171,+,F08F8.2,WBGene00017268,Sequence name for WBGene00017268(hmgr-1). History: N.A.
chrIII,11091453.0,11099852,W09D6.6,2172,-,W09D6.6,WBGene00001815,Sequence name for WBGene00001815(hmt-1). History: N.A.
chrIII,10753486.0,10755424,K01G5.2,2173,-,K01G5.2,WBGene00001996,Sequence name for WBGene00001996(hpl-2). History: N.A.
chrIII,5879443.0,5882358,F01F1.1,2174,+,F01F1.1,WBGene00017158,Sequence name for WBGene00017158(hpo-10). History: N.A.
chrIII,12874905.0,12875682,Y37D8A.10,2175,+,Y37D8A.10,WBGene00012550,Sequence name for WBGene00012550(spcs-2). History: Renamed on 2018-11-12
chrIII,235840.0,253375,Y50D7A.4,2176,+,Y50D7A.4,WBGene00021754,Sequence name for WBGene00021754(hpo-29). History: N.A.
chrIII,10621441.0,10626284,Y39A1A.23,2177,+,Y39A1A.23,WBGene00001997,Sequence name for WBGene00001997(hpr-9). History: N.A.
chrIII,4172743.0,4176127,C16C10.3,2178,-,C16C10.3,WBGene00007624,Sequence name for WBGene00007624(hrde-1). History: Renamed on 2012-08-29
chrIII,4345308.0,4350051,B0285.5,2179,+,B0285.5,WBGene00002003,Sequence name for WBGene00002003(hse-5). History: N.A.
chrIII,8443831.0,8446846,C30C11.4,2180,-,C30C11.4,WBGene00016250,Sequence name for WBGene00016250(hsp-110). History: N.A.
chrIII,1619732.0,1625911,Y22D7AL.5,2181,+,Y22D7AL.5,WBGene00002025,Sequence name for WBGene00002025(hsp-60). History: N.A.
chrIII,12711412.0,12713776,Y111B2A.20,2182,+,Y111B2A.20,WBGene00013740,Sequence name for WBGene00013740(hut-1). History: N.A.
chrIII,4567292.0,4571820,F35G12.2,2183,+,F35G12.2,WBGene00009440,Sequence name for WBGene00009440(idhg-1). History: N.A.
chrIII,13343340.0,13344517,F53A2.6,2184,+,F53A2.6,WBGene00002059,Sequence name for WBGene00002059(ife-1). History: N.A.
chrIII,4471377.0,4475112,F56F3.1,2185,-,F56F3.1,WBGene00004132,Sequence name for WBGene00004132(ifet-1). History: Renamed on 2011-08-12; Renamed on 2011-08-12
chrIII,9745779.0,9747108,T05G5.10,2186,+,T05G5.10,WBGene00002064,Sequence name for WBGene00002064(iff-1). History: N.A.
chrIII,2314424.0,2326890,Y54F10BM.2,2187,+,Y54F10BM.2,WBGene00021857,Sequence name for WBGene00021857(iffb-1). History: N.A.
chrIII,8326507.0,8330878,ZC262.3,2188,-,ZC262.3,WBGene00022580,Sequence name for WBGene00022580(iglr-2). History: N.A.
chrIII,9045995.0,9050617,R107.4,2189,-,R107.4,WBGene00011299,Sequence name for WBGene00011299(ikke-1). History: N.A.
chrIII,6929983.0,6931898,F57B9.6,2190,+,F57B9.6,WBGene00002083,Sequence name for WBGene00002083(inf-1). History: N.A.
chrIII,6703939.0,6710002,F37A4.8,2191,-,F37A4.8,WBGene00002169,Sequence name for WBGene00002169(isw-1). History: N.A.
chrIII,6454428.0,6457254,T26A5.5,2192,+,T26A5.5,WBGene00020821,Sequence name for WBGene00020821(jhdm-1). History: N.A.
chrIII,10331384.0,10333975,T07C4.11,2193,-,T07C4.11,WBGene00011563,"Sequence name for WBGene00011563(jmjd-4). History: Split into T07C4.12(WBGene00044891). History of WBGene00011563: Split into ""WBGene00044891"" on 2006-05-19"
chrIII,10748327.0,10749985,K01G5.5,2194,+,K01G5.5,WBGene00010478,Public name for WBGene00010478. History: N.A.
chrIII,10740180.0,10740673,K01G5.8,2195,-,K01G5.8,WBGene00010479,Public name for WBGene00010479. History: N.A.
chrIII,10759250.0,10762914,K01G5.9,2196,+,K01G5.9,WBGene00010480,Sequence name for WBGene00010480(tasp-1). History: N.A.
chrIII,8773063.0,8775143,K02D10.1,2197,+,K02D10.1,WBGene00019301,Public name for WBGene00019301. History: N.A.
chrIII,856564.0,860081,K02F3.12,2198,+,K02F3.12,WBGene00019334,Public name for WBGene00019334. History: N.A.
chrIII,9946983.0,9948017,K03H1.7,2199,+,K03H1.7,WBGene00010542,Public name for WBGene00010542. History: N.A.
chrIII,6889719.0,6895039,K04C2.2,2200,+,K04C2.2,WBGene00019380,Public name for WBGene00019380. History: N.A.
chrIII,6873032.0,6873676,K04C2.3,2201,+,K04C2.3,WBGene00019381,Public name for WBGene00019381. History: N.A.
chrIII,7162631.0,7164898,K04G7.1,2202,+,K04G7.1,WBGene00019400,Public name for WBGene00019400. History: N.A.
chrIII,7159099.0,7162055,K04G7.11,2203,-,K04G7.11,WBGene00019402,Sequence name for WBGene00019402(syf-2). History: N.A.
chrIII,8083629.0,8085449,K06H7.7,2204,-,K06H7.7,WBGene00019458,Public name for WBGene00019458. History: N.A.
chrIII,13763962.0,13767180,K08E3.5,2205,-,K08E3.5,WBGene00010665,Sequence name for WBGene00010665(rml-1). History: N.A.
chrIII,5191091.0,5196680,K10D2.1,2206,+,K10D2.1,WBGene00019627,"Sequence name for WBGene00019627(hira-1). History: Split into K10D2.8(WBGene00189952). History of WBGene00019627: Split into ""WBGene00189952"" on 2009-04-20"
chrIII,5172695.0,5173297,K10D2.5,2207,+,K10D2.5,WBGene00019631,Public name for WBGene00019631. History: N.A.
chrIII,9851766.0,9853746,K11H3.3,2208,+,K11H3.3,WBGene00010780,Public name for WBGene00010780. History: N.A.
chrIII,9832865.0,9834524,K11H3.4,2209,+,K11H3.4,WBGene00010781,"Public name for WBGene00010781. History: Split into K11H3.8(WBGene00185002). History of WBGene00010781: Split into ""WBGene00185002"" on 2009-02-11"
chrIII,8045965.0,8047545,K12H4.3,2210,+,K12H4.3,WBGene00019678,Public name for WBGene00019678. History: N.A.
