# Note: In the following rows commas have been replaced with semicolons to work better with r
# Random 5000 genes
chr,start,end,name,score,strand,Input,Suggested Match,History
chrIV,15071803,15071824,21ur-10047,10680,+,21ur-10047,WBGene00171804,Public name for WBGene00171804. History: N.A.
chrIV,8083946,8086638,nsy-7,11767,-,nsy-7,WBGene00044508,Public name for WBGene00044508. History: N.A.
chrIV,677587,679171,K11H12.5,23866,+,K11H12.5,WBGene00019661,Public name for WBGene00019661. History: N.A.
chrIV,6072467,6072488,21ur-9440,24361,+,21ur-9440,WBGene00168416,Public name for WBGene00168416. History: N.A.
chrIV,17035543,17035564,21ur-4131,18481,+,21ur-4131,WBGene00048163,Public name for WBGene00048163. History: N.A.
chrIV,14707482,14707503,21ur-1135,10109,-,21ur-1135,WBGene00046883,Public name for WBGene00046883. History: N.A.
chrIV,13863673,13863694,21ur-11045,9226,-,21ur-11045,WBGene00165887,Public name for WBGene00165887. History: N.A.
chrIV,16104362,16104383,21ur-4610,21054,+,21ur-4610,WBGene00046571,Public name for WBGene00046571. History: N.A.
chrIV,14647122,14647143,21ur-2107,12859,-,21ur-2107,WBGene00050405,Public name for WBGene00050405. History: N.A.
chrIV,14596142,14596163,21ur-13234,14325,+,21ur-13234,WBGene00168129,Public name for WBGene00168129. History: N.A.
chrIV,14982521,14982542,21ur-6782,11815,-,21ur-6782,WBGene00169296,Public name for WBGene00169296. History: N.A.
chrIV,6868079,6869126,srx-20,20732,+,srx-20,WBGene00005911,Public name for WBGene00005911. History: N.A.
chrIV,15974390,15974411,21ur-1636,24923,-,21ur-1636,WBGene00049611,Public name for WBGene00049611. History: N.A.
chrIV,13697127,13697148,21ur-5222,23503,+,21ur-5222,WBGene00050600,Public name for WBGene00050600. History: N.A.
chrIV,15302683,15302704,21ur-12910,10158,+,21ur-12910,WBGene00171097,Public name for WBGene00171097. History: N.A.
chrIV,16603256,16603277,21ur-5191,12926,-,21ur-5191,WBGene00048139,Public name for WBGene00048139. History: N.A.
chrIV,16907550,16907571,21ur-7177,15672,+,21ur-7177,WBGene00173175,Public name for WBGene00173175. History: N.A.
chrIV,16563222,16563243,21ur-862,12572,-,21ur-862,WBGene00050264,Public name for WBGene00050264. History: N.A.
chrIV,5822813,5822834,21ur-1819,13068,-,21ur-1819,WBGene00050179,Public name for WBGene00050179. History: N.A.
chrIV,16120705,16120726,21ur-6914,11719,+,21ur-6914,WBGene00167795,Public name for WBGene00167795. History: N.A.
chrIV,16692544,16692565,21ur-475,14416,+,21ur-475,WBGene00048269,Public name for WBGene00048269. History: N.A.
chrIV,5794920,5796751,C31H1.5,13705,-,C31H1.5,WBGene00016288,Public name for WBGene00016288. History: N.A.
chrIV,14681390,14681411,21ur-945,17083,+,21ur-945,WBGene00048089,Public name for WBGene00048089. History: N.A.
chrIV,15698010,15698031,21ur-2953,21641,+,21ur-2953,WBGene00050256,Public name for WBGene00050256. History: N.A.
chrIV,14973244,14973265,21ur-2784,17099,+,21ur-2784,WBGene00050573,Public name for WBGene00050573. History: N.A.
chrIV,15893180,15893201,21ur-6338,15180,-,21ur-6338,WBGene00166521,Public name for WBGene00166521. History: N.A.
chrIV,14600019,14600040,21ur-2475,14049,+,21ur-2475,WBGene00049706,Public name for WBGene00049706. History: N.A.
chrIV,14390848,14390869,21ur-3959,22907,+,21ur-3959,WBGene00047609,Public name for WBGene00047609. History: N.A.
chrIV,15955556,15955577,21ur-721,11381,-,21ur-721,WBGene00050560,Public name for WBGene00050560. History: N.A.
chrIV,14423722,14423743,21ur-9083,22484,-,21ur-9083,WBGene00169696,Public name for WBGene00169696. History: N.A.
chrIV,17226399,17226420,21ur-2647,13194,-,21ur-2647,WBGene00046188,Public name for WBGene00046188. History: N.A.
chrIV,5515182,5515203,21ur-1677,10755,-,21ur-1677,WBGene00048936,Public name for WBGene00048936. History: N.A.
chrIV,16600074,16600095,21ur-9011,13243,-,21ur-9011,WBGene00168520,Public name for WBGene00168520. History: N.A.
chrIV,5514395,5514416,21ur-525,18224,+,21ur-525,WBGene00047396,Public name for WBGene00047396. History: N.A.
chrIV,1420972,1421769,jtr-1,10641,+,jtr-1,WBGene00002180,Public name for WBGene00002180. History: N.A.
chrIV,13992272,13992293,21ur-11792,8534,-,21ur-11792,WBGene00170544,Public name for WBGene00170544. History: N.A.
chrIV,16593634,16593655,21ur-2871,25328,+,21ur-2871,WBGene00046342,Public name for WBGene00046342. History: N.A.
chrIV,14223065,14223086,21ur-10273,10269,+,21ur-10273,WBGene00167149,Public name for WBGene00167149. History: N.A.
chrIV,13577308,13578250,Y45F10B.8,25201,-,Y45F10B.8,WBGene00012872,Public name for WBGene00012872. History: N.A.
chrIV,15253684,15253705,21ur-2606,21195,+,21ur-2606,WBGene00048479,Public name for WBGene00048479. History: N.A.
chrIV,16372098,16372119,21ur-8769,19088,+,21ur-8769,WBGene00166026,Public name for WBGene00166026. History: N.A.
chrIV,13918794,13918815,21ur-13,19999,-,21ur-13,WBGene00045995,Public name for WBGene00045995. History: N.A.
chrIV,16258970,16258991,21ur-13263,8856,-,21ur-13263,WBGene00172525,Public name for WBGene00172525. History: N.A.
chrIV,5609397,5610360,fkh-7,9774,+,fkh-7,WBGene00001439,Public name for WBGene00001439. History: N.A.
chrIV,5049566,5049587,21ur-14819,23415,-,21ur-14819,WBGene00170112,Public name for WBGene00170112. History: N.A.
chrIV,15966560,15966581,21ur-13769,24262,+,21ur-13769,WBGene00174493,Public name for WBGene00174493. History: N.A.
chrIV,6968716,6968831,ZK381.58,24713,+,ZK381.58,WBGene00201726,Public name for WBGene00201726. History: N.A.
chrIV,16800657,16800678,21ur-7974,24484,+,21ur-7974,WBGene00165869,Public name for WBGene00165869. History: N.A.
chrIV,3369191,3374694,vha-19,8196,+,vha-19,WBGene00021952,Public name for WBGene00021952. History: N.A.
chrIV,6032938,6032959,21ur-6798,11755,+,21ur-6798,WBGene00167938,Public name for WBGene00167938. History: N.A.
chrIV,5400367,5400388,21ur-13883,23611,-,21ur-13883,WBGene00171284,Public name for WBGene00171284. History: N.A.
chrIV,13874556,13874577,21ur-14101,21894,-,21ur-14101,WBGene00167095,Public name for WBGene00167095. History: N.A.
chrIV,16875739,16875760,21ur-3226,21151,+,21ur-3226,WBGene00048106,Public name for WBGene00048106. History: N.A.
chrIV,1435465,1446026,clp-7,9735,-,clp-7,WBGene00000547,Public name for WBGene00000547. History: N.A.
chrIV,14103528,14103549,21ur-11168,10676,+,21ur-11168,WBGene00168265,Public name for WBGene00168265. History: N.A.
chrIV,7503608,7506422,glt-6,12856,+,glt-6,WBGene00001624,Public name for WBGene00001624. History: N.A.
chrIV,6226546,6226567,21ur-10718,19886,-,21ur-10718,WBGene00165214,Public name for WBGene00165214. History: N.A.
chrIV,13751238,13751259,21ur-13708,12976,-,21ur-13708,WBGene00171458,Public name for WBGene00171458. History: N.A.
chrIV,12992132,12994438,K10D11.4,21152,-,K10D11.4,WBGene00010748,Public name for WBGene00010748. History: N.A.
chrIV,16535655,16535676,21ur-11117,18671,-,21ur-11117,WBGene00166703,Public name for WBGene00166703. History: N.A.
chrIV,14659713,14659734,21ur-6426,10630,-,21ur-6426,WBGene00166379,Public name for WBGene00166379. History: N.A.
chrIV,6887936,6897766,T05A12.4,11873,+,T05A12.4,WBGene00020235,Public name for WBGene00020235. History: N.A.
chrIV,5342917,5342938,21ur-5649,16285,+,21ur-5649,WBGene00166797,Public name for WBGene00166797. History: N.A.
chrIV,16293586,16293891,Y7A9C.12,22766,+,Y7A9C.12,WBGene00045106,Public name for WBGene00045106. History: N.A.
chrIV,15328964,15328985,21ur-1493,10433,-,21ur-1493,WBGene00050072,Public name for WBGene00050072. History: N.A.
chrIV,14301104,14301125,21ur-9088,13559,-,21ur-9088,WBGene00171018,Public name for WBGene00171018. History: N.A.
chrIV,14284988,14285009,21ur-1647,20979,-,21ur-1647,WBGene00045898,Public name for WBGene00045898. History: N.A.
chrIV,16299118,16300240,srz-72,25288,+,srz-72,WBGene00023514,Public name for WBGene00023514. History: N.A.
chrIV,16583570,16583591,21ur-13773,10817,+,21ur-13773,WBGene00165012,Public name for WBGene00165012. History: N.A.
chrIV,14103932,14103953,21ur-5974,12676,-,21ur-5974,WBGene00173915,Public name for WBGene00173915. History: N.A.
chrIV,5078472,5078493,21ur-15374,25320,+,21ur-15374,WBGene00174496,Public name for WBGene00174496. History: N.A.
chrIV,4846509,4846530,21ur-5162,13712,-,21ur-5162,WBGene00049350,Public name for WBGene00049350. History: N.A.
chrIV,15296684,15296705,21ur-2679,10349,-,21ur-2679,WBGene00047325,Public name for WBGene00047325. History: N.A.
chrIV,13801635,13801656,21ur-9297,12216,-,21ur-9297,WBGene00166342,Public name for WBGene00166342. History: N.A.
chrIV,14167703,14167724,21ur-13986,9747,-,21ur-13986,WBGene00165870,Public name for WBGene00165870. History: N.A.
chrIV,16590104,16590125,21ur-433,11930,-,21ur-433,WBGene00047494,Public name for WBGene00047494. History: N.A.
chrIV,4951486,4951507,21ur-9517,21048,-,21ur-9517,WBGene00174010,Public name for WBGene00174010. History: N.A.
chrIV,14646842,14646863,21ur-8532,18978,+,21ur-8532,WBGene00169505,Public name for WBGene00169505. History: N.A.
chrIV,5580580,5580601,21ur-6078,13117,-,21ur-6078,WBGene00165908,Public name for WBGene00165908. History: N.A.
chrIV,17469606,17469627,21ur-8982,16131,-,21ur-8982,WBGene00172618,Public name for WBGene00172618. History: N.A.
chrIV,16781690,16781711,21ur-5819,15872,-,21ur-5819,WBGene00165984,Public name for WBGene00165984. History: N.A.
chrIV,15061466,15061487,21ur-6461,15082,+,21ur-6461,WBGene00173765,Public name for WBGene00173765. History: N.A.
chrIV,15794470,15794491,21ur-5848,15200,-,21ur-5848,WBGene00168264,Public name for WBGene00168264. History: N.A.
chrIV,15931309,15931381,Y105C5B.t4,21560,-,Y105C5B.t4,WBGene00014611,Public name for WBGene00014611. History: N.A.
chrIV,5807626,5807647,21ur-8491,19155,+,21ur-8491,WBGene00172174,Public name for WBGene00172174. History: N.A.
chrIV,16639591,16639612,21ur-14548,23984,+,21ur-14548,WBGene00165598,Public name for WBGene00165598. History: N.A.
chrIV,16276130,16276151,21ur-2033,21991,+,21ur-2033,WBGene00047737,Public name for WBGene00047737. History: N.A.
chrIV,8764866,8767437,F20C5.4,22309,+,F20C5.4,WBGene00008969,Sequence name for WBGene00008969(cdc-50.B). History: N.A.
chrIV,5642986,5643007,21ur-13031,15658,+,21ur-13031,WBGene00171343,Public name for WBGene00171343. History: N.A.
chrIV,10298971,10299115,R09E10.14,22114,+,R09E10.14,WBGene00201052,Public name for WBGene00201052. History: N.A.
chrIV,17214895,17214916,21ur-10332,15427,-,21ur-10332,WBGene00172630,Public name for WBGene00172630. History: N.A.
chrIV,905262,906048,fbxc-12,17651,+,fbxc-12,WBGene00045298,Public name for WBGene00045298. History: N.A.
chrIV,14179739,14179760,21ur-15378,9438,+,21ur-15378,WBGene00167265,Public name for WBGene00167265. History: N.A.
chrIV,16550611,16550632,21ur-56,17565,+,21ur-56,WBGene00049715,Public name for WBGene00049715. History: N.A.
chrIV,16466354,16466375,21ur-2905,10741,-,21ur-2905,WBGene00050131,Public name for WBGene00050131. History: N.A.
chrIV,401694,404483,gpa-4,13353,+,gpa-4,WBGene00001666,Public name for WBGene00001666. History: N.A.
chrIV,10451822,10451843,21ur-14374,19898,+,21ur-14374,WBGene00173075,Public name for WBGene00173075. History: N.A.
chrIV,15616606,15616627,21ur-3897,8281,-,21ur-3897,WBGene00046845,Public name for WBGene00046845. History: N.A.
chrIV,4144543,4147250,R07C12.3,21765,+,R07C12.3,WBGene00019933,Public name for WBGene00019933. History: N.A.
chrIV,15796770,15796791,21ur-10548,9748,+,21ur-10548,WBGene00166215,Public name for WBGene00166215. History: N.A.
chrIV,6592429,6592450,21ur-12199,20878,-,21ur-12199,WBGene00167328,Public name for WBGene00167328. History: N.A.
chrIV,6993919,6993940,21ur-1004,14952,-,21ur-1004,WBGene00046712,Public name for WBGene00046712. History: N.A.
chrIV,15245300,15245321,21ur-4639,16424,+,21ur-4639,WBGene00048300,Public name for WBGene00048300. History: N.A.
chrIV,15810210,15810231,21ur-760,9278,-,21ur-760,WBGene00048628,Public name for WBGene00048628. History: N.A.
chrIV,16060656,16060677,21ur-5842,13480,-,21ur-5842,WBGene00171422,Public name for WBGene00171422. History: N.A.
chrIV,15964486,15964507,21ur-7294,19194,+,21ur-7294,WBGene00172310,Public name for WBGene00172310. History: N.A.
chrIV,15014009,15025485,Y41E3.7,10092,+,Y41E3.7,WBGene00012765,Public name for WBGene00012765. History: N.A.
chrIV,3699798,3700649,Y37E11AL.9,22207,-,Y37E11AL.9,WBGene00021364,Public name for WBGene00021364. History: N.A.
chrIV,4935575,4935596,21ur-11065,12193,-,21ur-11065,WBGene00171542,Public name for WBGene00171542. History: N.A.
chrIV,4844290,4844311,21ur-14292,13602,-,21ur-14292,WBGene00168352,Public name for WBGene00168352. History: N.A.
chrIV,8359109,8359703,D2096.5,24440,-,D2096.5,WBGene00017072,Public name for WBGene00017072. History: N.A.
chrIV,16180112,16180133,21ur-2462,9219,-,21ur-2462,WBGene00048635,Public name for WBGene00048635. History: N.A.
chrIV,7641895,7642041,F45E4.17,24818,+,F45E4.17,WBGene00197987,Public name for WBGene00197987. History: N.A.
chrIV,6451092,6451113,21ur-15437,22104,+,21ur-15437,WBGene00172792,Public name for WBGene00172792. History: N.A.
chrIV,16332852,16334429,srz-71,24067,+,srz-71,WBGene00023513,"Public name for WBGene00023513. History: Split into C35D6.13(WBGene00045101). History of WBGene00023513: Split into ""WBGene00045101"" on 2006-11-01"
chrIV,17183826,17183847,21ur-2624,25199,+,21ur-2624,WBGene00045797,Public name for WBGene00045797. History: N.A.
chrIV,16786899,16786920,21ur-5461,14908,-,21ur-5461,WBGene00173896,Public name for WBGene00173896. History: N.A.
chrIV,15329442,15329463,21ur-476,19896,+,21ur-476,WBGene00048736,Public name for WBGene00048736. History: N.A.
chrIV,16699557,16699578,21ur-245,9797,-,21ur-245,WBGene00046311,Public name for WBGene00046311. History: N.A.
chrIV,15832150,15832171,21ur-1373,12922,+,21ur-1373,WBGene00049965,Public name for WBGene00049965. History: N.A.
chrIV,4852994,4853015,21ur-8225,23757,-,21ur-8225,WBGene00167816,Public name for WBGene00167816. History: N.A.
chrIV,4747892,4749004,cyc-2.1,10798,-,cyc-2.1,WBGene00017121,Public name for WBGene00017121. History: N.A.
chrIV,14238716,14238737,21ur-5011,19374,-,21ur-5011,WBGene00049100,Public name for WBGene00049100. History: N.A.
chrIV,16890194,16890215,21ur-13541,23996,-,21ur-13541,WBGene00171774,Public name for WBGene00171774. History: N.A.
chrIV,15624346,15624367,21ur-3544,19865,+,21ur-3544,WBGene00046056,Public name for WBGene00046056. History: N.A.
chrIV,16447052,16447073,21ur-8950,24383,-,21ur-8950,WBGene00171495,Public name for WBGene00171495. History: N.A.
chrIV,156072,157897,Y38C1AA.9,24637,-,Y38C1AA.9,WBGene00021400,Public name for WBGene00021400. History: N.A.
chrIV,15300016,15300037,21ur-7336,17435,+,21ur-7336,WBGene00167928,Public name for WBGene00167928. History: N.A.
chrIV,5867589,5867610,21ur-6340,21256,+,21ur-6340,WBGene00170072,Public name for WBGene00170072. History: N.A.
chrIV,10765351,10765783,T25B9.12,20136,+,T25B9.12,WBGene00044991,Public name for WBGene00044991. History: N.A.
chrIV,5739680,5740975,C45E5.3,16023,+,C45E5.3,WBGene00016666,Public name for WBGene00016666. History: N.A.
chrIV,11827373,11827535,M117.8,24996,-,M117.8,WBGene00045009,Public name for WBGene00045009. History: N.A.
chrIV,14381475,14381496,21ur-8062,18395,+,21ur-8062,WBGene00164999,Public name for WBGene00164999. History: N.A.
chrIV,13824136,13824157,21ur-3615,12067,+,21ur-3615,WBGene00047651,Public name for WBGene00047651. History: N.A.
chrIV,15694324,15694345,21ur-13429,17100,+,21ur-13429,WBGene00165994,Public name for WBGene00165994. History: N.A.
chrIV,14094901,14094922,21ur-300,12126,-,21ur-300,WBGene00049594,Public name for WBGene00049594. History: N.A.
chrIV,14343213,14343234,21ur-3084,23351,-,21ur-3084,WBGene00049386,Public name for WBGene00049386. History: N.A.
chrIV,15314855,15314876,21ur-3810,9012,-,21ur-3810,WBGene00045642,Public name for WBGene00045642. History: N.A.
chrIV,586040,587829,C18H7.12,25290,-,C18H7.12,WBGene00189987,Public name for WBGene00189987. History: N.A.
chrIV,6508401,6508422,21ur-13275,14127,-,21ur-13275,WBGene00165002,Public name for WBGene00165002. History: N.A.
chrIV,6289914,6289935,21ur-7421,22125,+,21ur-7421,WBGene00174706,Public name for WBGene00174706. History: N.A.
chrIV,16446527,16446548,21ur-1355,18996,+,21ur-1355,WBGene00048878,Public name for WBGene00048878. History: N.A.
chrIV,5855545,5855566,21ur-995,14937,-,21ur-995,WBGene00049160,Public name for WBGene00049160. History: N.A.
chrIV,11719337,11728974,magi-1,21435,+,magi-1,WBGene00010444,Public name for WBGene00010444. History: N.A.
chrIV,14392771,14392792,21ur-13525,20623,+,21ur-13525,WBGene00174565,Public name for WBGene00174565. History: N.A.
chrIV,14880896,14880917,21ur-13431,20677,+,21ur-13431,WBGene00168257,Public name for WBGene00168257. History: N.A.
chrIV,5956463,5956484,21ur-4293,10713,-,21ur-4293,WBGene00049711,Public name for WBGene00049711. History: N.A.
chrIV,10051970,10052000,T04B2.9,22810,-,T04B2.9,WBGene00044983,Public name for WBGene00044983. History: N.A.
chrIV,13844707,13844728,21ur-7426,22411,+,21ur-7426,WBGene00168493,Public name for WBGene00168493. History: N.A.
chrIV,16144955,16144976,21ur-339,18635,+,21ur-339,WBGene00050839,Public name for WBGene00050839. History: N.A.
chrIV,14721471,14721492,21ur-13526,22932,+,21ur-13526,WBGene00171168,Public name for WBGene00171168. History: N.A.
chrIV,17227590,17227611,21ur-7432,17777,+,21ur-7432,WBGene00169406,Public name for WBGene00169406. History: N.A.
chrIV,16975602,16975623,21ur-11912,11760,-,21ur-11912,WBGene00168162,Public name for WBGene00168162. History: N.A.
chrIV,15761270,15761291,21ur-809,23442,+,21ur-809,WBGene00047643,Public name for WBGene00047643. History: N.A.
chrIV,16013384,16013405,21ur-12424,10094,-,21ur-12424,WBGene00171544,Public name for WBGene00171544. History: N.A.
chrIV,15699055,15699076,21ur-9082,13943,+,21ur-9082,WBGene00173925,Public name for WBGene00173925. History: N.A.
chrIV,14750410,14750431,21ur-524,8764,-,21ur-524,WBGene00047961,Public name for WBGene00047961. History: N.A.
chrIV,16259975,16259996,21ur-1225,13601,-,21ur-1225,WBGene00046878,Public name for WBGene00046878. History: N.A.
chrIV,15724068,15724089,21ur-2435,11744,-,21ur-2435,WBGene00046194,Public name for WBGene00046194. History: N.A.
chrIV,15669426,15669447,21ur-10427,13690,+,21ur-10427,WBGene00169456,Public name for WBGene00169456. History: N.A.
chrIV,10858933,10861275,hars-1,8270,+,hars-1,WBGene00002001,Public name for WBGene00002001. History: Renamed on 2010-01-29
chrIV,16151975,16151996,21ur-9269,19595,-,21ur-9269,WBGene00171824,Public name for WBGene00171824. History: N.A.
chrIV,15507164,15507185,21ur-10327,11236,+,21ur-10327,WBGene00174096,Public name for WBGene00174096. History: N.A.
chrIV,12283151,12285089,hpo-12,8642,+,hpo-12,WBGene00016588,"Public name for WBGene00016588. History: Split into C42C1.19(WBGene00302978). History of WBGene00016588: Split into ""WBGene00302978"" on 2018-03-06"
chrIV,9706932,9707748,dph-3,10470,+,dph-3,WBGene00010484,Public name for WBGene00010484. History: N.A.
chrIV,15658305,15658326,21ur-7306,19437,-,21ur-7306,WBGene00168806,Public name for WBGene00168806. History: N.A.
chrIV,11261841,11262987,F54D1.1,19059,+,F54D1.1,WBGene00010046,Public name for WBGene00010046. History: N.A.
chrIV,13840248,13840269,21ur-11868,16302,-,21ur-11868,WBGene00168929,Public name for WBGene00168929. History: N.A.
chrIV,13905044,13905065,21ur-4855,16949,+,21ur-4855,WBGene00049946,Public name for WBGene00049946. History: N.A.
chrIV,16380986,16381007,21ur-3706,18682,+,21ur-3706,WBGene00047243,Public name for WBGene00047243. History: N.A.
chrIV,14375718,14375739,21ur-3400,12542,-,21ur-3400,WBGene00049363,Public name for WBGene00049363. History: N.A.
chrIV,6026712,6026733,21ur-11228,19267,-,21ur-11228,WBGene00172910,Public name for WBGene00172910. History: N.A.
chrIV,15840987,15841008,21ur-9539,11153,-,21ur-9539,WBGene00171913,Public name for WBGene00171913. History: N.A.
chrIV,16564698,16564719,21ur-14634,9720,-,21ur-14634,WBGene00173196,Public name for WBGene00173196. History: N.A.
chrIV,16788996,16789017,21ur-38,16619,+,21ur-38,WBGene00046219,Public name for WBGene00046219. History: N.A.
chrIV,261882,264234,pat-6,12753,-,pat-6,WBGene00003932,Public name for WBGene00003932. History: N.A.
chrIV,16478784,16478805,21ur-7431,23689,-,21ur-7431,WBGene00170553,Public name for WBGene00170553. History: N.A.
chrIV,16786196,16786217,21ur-9395,16254,+,21ur-9395,WBGene00170067,Public name for WBGene00170067. History: N.A.
chrIV,14273189,14273210,21ur-11396,24445,+,21ur-11396,WBGene00174044,Public name for WBGene00174044. History: N.A.
chrIV,16839678,16839699,21ur-14192,13001,-,21ur-14192,WBGene00165622,Public name for WBGene00165622. History: N.A.
chrIV,15266993,15267014,21ur-9658,20430,+,21ur-9658,WBGene00166627,Public name for WBGene00166627. History: N.A.
chrIV,4885413,4885434,21ur-8864,16276,+,21ur-8864,WBGene00169715,Public name for WBGene00169715. History: N.A.
chrIV,14992084,14992105,21ur-8275,22045,+,21ur-8275,WBGene00166279,Public name for WBGene00166279. History: N.A.
chrIV,16986639,16986660,21ur-14404,10608,-,21ur-14404,WBGene00166515,Public name for WBGene00166515. History: N.A.
chrIV,16548446,16548467,21ur-7433,23634,-,21ur-7433,WBGene00171501,Public name for WBGene00171501. History: N.A.
chrIV,14460245,14460266,21ur-15207,20056,-,21ur-15207,WBGene00169766,Public name for WBGene00169766. History: N.A.
chrIV,13762030,13762051,21ur-6972,16299,+,21ur-6972,WBGene00165588,Public name for WBGene00165588. History: N.A.
chrIV,12522506,12522603,F53B2.13,17950,+,F53B2.13,WBGene00197004,Public name for WBGene00197004. History: N.A.
chrIV,16610278,16610299,21ur-1962,20121,+,21ur-1962,WBGene00047973,Public name for WBGene00047973. History: N.A.
chrIV,14974778,14974799,21ur-7035,13385,-,21ur-7035,WBGene00166077,Public name for WBGene00166077. History: N.A.
chrIV,13869168,13869189,21ur-7060,23535,-,21ur-7060,WBGene00173135,Public name for WBGene00173135. History: N.A.
chrIV,15796772,15796793,21ur-11685,9896,+,21ur-11685,WBGene00173928,Public name for WBGene00173928. History: N.A.
chrIV,10317534,10318277,R09E10.2,20032,-,R09E10.2,WBGene00011172,Public name for WBGene00011172. History: N.A.
chrIV,15868415,15868436,21ur-1756,16463,+,21ur-1756,WBGene00047291,Public name for WBGene00047291. History: N.A.
chrIV,15360067,15360088,21ur-12139,13984,+,21ur-12139,WBGene00173651,Public name for WBGene00173651. History: N.A.
chrIV,11681447,11681597,ZK792.9,20248,+,ZK792.9,WBGene00196384,Public name for WBGene00196384. History: N.A.
chrIV,14272363,14272384,21ur-14364,10290,+,21ur-14364,WBGene00168037,Public name for WBGene00168037. History: N.A.
chrIV,15399244,15399265,21ur-9230,17331,-,21ur-9230,WBGene00173047,Public name for WBGene00173047. History: N.A.
chrIV,2919825,2922227,fbxc-45,11302,-,fbxc-45,WBGene00021887,Public name for WBGene00021887. History: N.A.
chrIV,16124009,16124030,21ur-2904,9231,-,21ur-2904,WBGene00050354,Public name for WBGene00050354. History: N.A.
chrIV,4222175,4223133,srbc-72,19218,-,srbc-72,WBGene00044093,Public name for WBGene00044093. History: N.A.
chrIV,5443086,5443107,21ur-7207,13870,-,21ur-7207,WBGene00167923,Public name for WBGene00167923. History: N.A.
chrIV,7509453,7512662,plc-4,8826,-,plc-4,WBGene00004039,Public name for WBGene00004039. History: N.A.
chrIV,14902044,14902065,21ur-13513,19838,+,21ur-13513,WBGene00168292,Public name for WBGene00168292. History: N.A.
chrIV,2887039,2889019,dml-1,25095,+,dml-1,WBGene00021871,"Public name for WBGene00021871. History: Split into dib-1(WBGene00235102). History of WBGene00021871: Split into ""WBGene00235102"" on 2012-12-21"
chrIV,13920345,13920366,21ur-12496,15267,+,21ur-12496,WBGene00167698,Public name for WBGene00167698. History: N.A.
chrIV,11885506,11891057,let-653,22812,+,let-653,WBGene00002827,Public name for WBGene00002827. History: N.A.
chrIV,13827405,13827426,21ur-3045,20128,+,21ur-3045,WBGene00048726,Public name for WBGene00048726. History: N.A.
chrIV,16806716,16806737,21ur-1295,24985,+,21ur-1295,WBGene00049762,Public name for WBGene00049762. History: N.A.
chrIV,13727807,13727828,21ur-10431,9006,-,21ur-10431,WBGene00169260,Public name for WBGene00169260. History: N.A.
chrIV,5797773,5797794,21ur-8676,21417,+,21ur-8676,WBGene00170068,Public name for WBGene00170068. History: N.A.
chrIV,5595950,5595971,21ur-7239,24394,-,21ur-7239,WBGene00173805,Public name for WBGene00173805. History: N.A.
chrIV,13873747,13873768,21ur-12249,11478,-,21ur-12249,WBGene00168346,Public name for WBGene00168346. History: N.A.
chrIV,10794833,10794854,21ur-12323,16308,+,21ur-12323,WBGene00167883,Public name for WBGene00167883. History: N.A.
chrIV,16166955,16166976,21ur-1589,11702,-,21ur-1589,WBGene00047514,Public name for WBGene00047514. History: N.A.
chrIV,16558356,16558377,21ur-3241,19260,-,21ur-3241,WBGene00048302,Public name for WBGene00048302. History: N.A.
chrIV,6414742,6414763,21ur-5528,12162,-,21ur-5528,WBGene00166856,Public name for WBGene00166856. History: N.A.
chrIV,13916778,13916799,21ur-3086,10348,-,21ur-3086,WBGene00048332,Public name for WBGene00048332. History: N.A.
chrIV,14991225,14991246,21ur-326,19499,+,21ur-326,WBGene00050866,Public name for WBGene00050866. History: N.A.
chrIV,15225420,15225441,21ur-575,24346,+,21ur-575,WBGene00047517,Public name for WBGene00047517. History: N.A.
chrIV,17351863,17357895,clec-199,20889,+,clec-199,WBGene00007820,Public name for WBGene00007820. History: N.A.
chrIV,14101434,14101455,21ur-10435,21968,+,21ur-10435,WBGene00166501,Public name for WBGene00166501. History: N.A.
chrIV,14310430,14310451,21ur-5364,10385,-,21ur-5364,WBGene00047012,Public name for WBGene00047012. History: N.A.
chrIV,5269082,5269617,F36H12.4,14624,+,F36H12.4,WBGene00018120,Public name for WBGene00018120. History: N.A.
chrIV,16273638,16273659,21ur-478,19243,-,21ur-478,WBGene00047354,Public name for WBGene00047354. History: N.A.
chrIV,15989408,15989429,21ur-4668,16083,+,21ur-4668,WBGene00049992,Public name for WBGene00049992. History: N.A.
chrIV,14244728,14244749,21ur-3714,24759,-,21ur-3714,WBGene00047723,Public name for WBGene00047723. History: N.A.
chrIV,14863550,14863571,21ur-376,9211,-,21ur-376,WBGene00047166,Public name for WBGene00047166. History: N.A.
chrIV,14092883,14092904,21ur-3589,11125,-,21ur-3589,WBGene00049991,Public name for WBGene00049991. History: N.A.
chrIV,9362738,9362888,C10C5.10,24011,+,C10C5.10,WBGene00196524,Public name for WBGene00196524. History: N.A.
chrIV,15898275,15898296,21ur-4557,8892,-,21ur-4557,WBGene00050697,Public name for WBGene00050697. History: N.A.
chrIV,8724004,8724689,F21D5.9,16160,+,F21D5.9,WBGene00009014,Public name for WBGene00009014. History: N.A.
chrIV,6138539,6138560,21ur-6053,24531,+,21ur-6053,WBGene00172206,Public name for WBGene00172206. History: N.A.
chrIV,13802404,13802425,21ur-12026,17093,+,21ur-12026,WBGene00169933,Public name for WBGene00169933. History: N.A.
chrIV,16579821,16579842,21ur-6277,14837,-,21ur-6277,WBGene00174102,Public name for WBGene00174102. History: N.A.
