WBGene,biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Input,Suggested Match,History
WBGene00017508,protein_coding,2878.04610807448,0.724367305946747,0.181220067999383,3.99716937502316,6.41044344648532e-05,0.0017104649204323,WBGene00017508,WBGene00017508,History: N.A.
WBGene00007275,protein_coding,577.326465484876,1.44597356320058,0.361838752230951,3.99618215098658,6.43722110400521e-05,0.0017140756853278,WBGene00007275,WBGene00007275,History: N.A.
WBGene00077558,protein_coding,735.971606868471,-0.842480197558793,0.211114257761703,-3.99063619146817,6.58962961860229e-05,0.001751055377707,WBGene00077558,WBGene00077558,History: N.A.
WBGene00016617,protein_coding,304.259169829021,1.08759522222884,0.272979037991741,3.98417120314472,6.7716042233383e-05,0.0017883944949841,WBGene00016617,WBGene00016617,History: N.A.
WBGene00018878,protein_coding,2695.80207878992,-0.951396576161241,0.238751704547246,-3.98487867538124,6.75146119913923e-05,0.0017883944949841,WBGene00018878,WBGene00018878,History: Renamed on 2019-05-20
WBGene00219700,lincRNA,11683.4640593371,0.977347318516906,0.245284583713945,3.98454441660592,6.76097107972341e-05,0.0017883944949841,WBGene00219700,WBGene00219700,History: N.A.
WBGene00019864,protein_coding,101.535320956446,1.19653771972024,0.300729412050168,3.97878515294885,6.92682991566883e-05,0.0018256640720706,WBGene00019864,WBGene00019864,History: N.A.
WBGene00021148,protein_coding,2274.00820429579,-0.819630345693591,0.206182612117604,-3.97526414703722,7.03011840618454e-05,0.0018491211848462,WBGene00021148,WBGene00021148,History: N.A.
WBGene00013165,protein_coding,51.5569655024949,1.96113371951066,0.493863958773356,3.97099987693304,7.15716162735832e-05,0.0018787186332585,WBGene00013165,WBGene00013165,History: N.A.
WBGene00235158,protein_coding,3823.82341785515,0.976235573211015,0.246619338192894,3.95847130384987,7.5431001571255e-05,0.0019760173913635,WBGene00235158,WBGene00235158,History: N.A.
WBGene00017265,protein_coding,100.172242999819,1.2357101602097,0.31224673699162,3.95747981905368,7.57446845544355e-05,0.001980226187513,WBGene00017265,WBGene00017265,History: N.A.
WBGene00019713,protein_coding,398.146900340644,-1.57509873434854,0.398256159389919,-3.95498901200022,7.65381693617766e-05,0.0019969363905458,WBGene00019713,WBGene00019713,History: N.A.
WBGene00001613,protein_coding,102.476140707643,1.12492380325221,0.284590224126995,3.95278441732499,7.72470277441023e-05,0.002011375827035,WBGene00001613,WBGene00001613,History: N.A.
WBGene00015231,protein_coding,84.0075602702167,1.53419001192065,0.388360974379288,3.95042270756666,7.80132889221699e-05,0.0020272489396421,WBGene00015231,WBGene00015231,History: N.A.
WBGene00007059,protein_coding,184.486224176291,1.0920768060872,0.276832110128803,3.94490655574268,7.98311032819017e-05,0.0020702689126313,WBGene00007059,WBGene00007059,History: N.A.
WBGene00235080,miRNA,227.018532595316,0.999212508327645,0.253322165990516,3.94443377831001,7.99887532892113e-05,0.0020702689126313,WBGene00235080,WBGene00235080,History: N.A.
WBGene00004479,protein_coding,262.064329974429,-0.88459313550402,0.224327137499834,-3.94331753778419,8.03621377905981e-05,0.0020757812877208,WBGene00004479,WBGene00004479,History: N.A.
WBGene00006561,protein_coding,199.746959327198,1.02971031049583,0.261585423058889,3.93642083895486,8.27058848674896e-05,0.002132065450339,WBGene00006561,WBGene00006561,History: N.A.
WBGene00021387,protein_coding,815.572401045092,0.95211814203215,0.242463727803848,3.92684774195342,8.60664253007716e-05,0.002214285506595,WBGene00021387,WBGene00021387,History: N.A.
WBGene00013104,protein_coding,77.7249855595234,-1.31387543710746,0.335151818958745,-3.92023961316822,8.84609700918659e-05,0.0022713758213469,WBGene00013104,WBGene00013104,History: N.A.
WBGene00235265,pseudogene,16.2876422103993,-2.90594507748156,0.741462814067434,-3.91920541711384,8.88413733567671e-05,0.002276626163584,WBGene00235265,WBGene00235265,History: N.A.
WBGene00008372,protein_coding,93.9410424519125,1.69545103803492,0.432879411725624,3.91668208768857,8.97760126002233e-05,0.0022960303933982,WBGene00008372,WBGene00008372,History: N.A.
WBGene00019535,protein_coding,1326.80248409865,0.856405431552274,0.21869378584432,3.91600258894378,9.00292812882127e-05,0.0022979663296859,WBGene00019535,WBGene00019535,History: N.A.
WBGene00012358,protein_coding,207.078373159905,1.44587141202287,0.369561123307583,3.91240128042223,9.13828986418693e-05,0.0023279253766228,WBGene00012358,WBGene00012358,History: N.A.
WBGene00023156,tRNA,23.7588342093288,2.74370942203152,0.702234475904799,3.90711296037746,9.34054926029235e-05,0.00237477500938,WBGene00023156,WBGene00023156,History: N.A.
WBGene00004140,protein_coding,827.195520350096,-0.962494194059112,0.246440629157786,-3.90558244129001,9.39987043232745e-05,0.0023851710444068,WBGene00004140,WBGene00004140,History: Renamed on 2013-07-10
WBGene00013858,protein_coding,9.83651739910267,5.02322725148047,1.28700203965014,3.90304529186761,9.4989918683021e-05,0.0023943868066874,WBGene00013858,WBGene00013858,History: N.A.
WBGene00015230,protein_coding,36.4602444453107,3.00736492179353,0.770360235872249,3.90384236069559,9.46774611753043e-05,0.0023943868066874,WBGene00015230,WBGene00015230,History: N.A.
WBGene00015713,protein_coding,21.0436609296343,2.22381022911968,0.569804503118787,3.90276001145622,9.51019873763505e-05,0.0023943868066874,WBGene00015713,WBGene00015713,History: N.A.
WBGene00018565,protein_coding,112.002909614508,1.11279781505021,0.285096723264624,3.90322905962452,9.49177939653993e-05,0.0023943868066874,WBGene00018565,WBGene00018565,History: N.A.
WBGene00015573,protein_coding,58.6942302954243,2.61329097622984,0.670499967602649,3.89752587993938,9.71804397821097e-05,0.0024419651868355,WBGene00015573,WBGene00015573,History: N.A.
WBGene00011888,protein_coding,178.19086539759,-0.989349691539587,0.254209836788772,-3.89186234505024,9.94776834142423e-05,0.0024948463198909,WBGene00011888,WBGene00011888,History: N.A.
WBGene00021375,protein_coding,1628.63145689177,0.990073393813429,0.255343492243937,3.87741776817082,0.0001055709923608,0.0026425419964055,WBGene00021375,WBGene00021375,History: N.A.
WBGene00009736,protein_coding,455.379317724012,0.965889937368336,0.249251933020259,3.87515525221555,0.0001065567407029,0.0026620671456314,WBGene00009736,WBGene00009736,History: N.A.
WBGene00007375,protein_coding,11.7579725963848,4.23656393915472,1.09588471859535,3.86588467497288,0.0001106872356611,0.0027599297046076,WBGene00007375,WBGene00007375,"History: Split into C06C3.12(WBGene00175031). History of WBGene00007375: Split into ""WBGene00175031"" on 2008-12-09"
WBGene00019899,protein_coding,696.268550975143,-2.82021548625296,0.729770292845449,-3.86452492503723,0.0001113056242338,0.0027700116984811,WBGene00019899,WBGene00019899,History: N.A.
WBGene00023458,protein_coding,54.1829539190275,1.45978058105557,0.377950462788014,3.86235955444334,0.0001122971257508,0.0027893226570856,WBGene00023458,WBGene00023458,History: N.A.
WBGene00020642,protein_coding,37.7410736334647,1.93068287764625,0.500381440376074,3.85842223923252,0.0001141213649825,0.0028292041843658,WBGene00020642,WBGene00020642,History: N.A.
WBGene00012100,protein_coding,133.141464209624,1.19677255575087,0.310254364366682,3.85739152515655,0.0001146035119135,0.0028357247565451,WBGene00012100,WBGene00012100,History: N.A.
WBGene00000477,protein_coding,39.3913556571932,1.6195293456261,0.420117166193665,3.85494684804079,0.0001157547754166,0.0028587453218833,WBGene00000477,WBGene00000477,History: N.A.
WBGene00015014,protein_coding,4659.66301622321,0.783314651538825,0.204478679602373,3.83078887765732,0.0001277330713224,0.0031458244406977,WBGene00015014,WBGene00015014,History: N.A.
WBGene00021893,protein_coding,1725.49219182205,-1.37736432289633,0.359574969566585,-3.83053449064194,0.0001278652079288,0.0031458244406977,WBGene00021893,WBGene00021893,History: N.A.
WBGene00008503,protein_coding,5512.03258550242,-0.803812130149688,0.210039002442937,-3.82696604345217,0.0001297324031258,0.0031857059370992,WBGene00008503,WBGene00008503,History: N.A.
WBGene00194912,protein_coding,81.4481421436674,1.76601748290587,0.463008107752059,3.81422582744831,0.0001366105057633,0.0033482510512944,WBGene00194912,WBGene00194912,History: N.A.
WBGene00195170,lincRNA,116.986393054418,1.70633949654885,0.448419718646483,3.80522850712116,0.0001416733364716,0.0034657743804909,WBGene00195170,WBGene00195170,History: N.A.
WBGene00007055,protein_coding,298.897597555238,0.987912971800684,0.259808023697279,3.802472909581,0.0001432589356941,0.003497950729844,WBGene00007055,WBGene00007055,History: N.A.
WBGene00013763,pseudogene,10.405461469273,3.71242241766879,0.977958161521934,3.79609533795534,0.0001469929884348,0.003582365844323,WBGene00013763,WBGene00013763,History: N.A.
WBGene00014888,pseudogene,190.127820910788,1.78643558616476,0.470859859560676,3.79398572609597,0.0001482481999161,0.0036022656824392,WBGene00014888,WBGene00014888,History: N.A.
WBGene00016271,protein_coding,915.400404107554,0.731811756836347,0.19289736797721,3.79378819167096,0.0001483662474878,0.0036022656824392,WBGene00016271,WBGene00016271,History: N.A.
WBGene00011492,protein_coding,31.1891008052841,3.10487791518759,0.820101541094309,3.7859676632781,0.0001531115859002,0.003710518788642,WBGene00011492,WBGene00011492,History: N.A.
WBGene00019174,protein_coding,2786.68848159291,0.877884950434684,0.232024767393278,3.78358293512125,0.000154586780906,0.0037392664144034,WBGene00019174,WBGene00019174,"History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
WBGene00010138,protein_coding,93.7484520985906,1.78116058394272,0.471710918772455,3.77595792901696,0.0001593938952561,0.0038483514897565,WBGene00010138,WBGene00010138,History: Split into F56A8.9(WBGene00185001). History of WBGene00010138: N.A.
WBGene00012537,protein_coding,22.546061741992,2.68327646725574,0.71117382713015,3.77302477241571,0.0001612802672004,0.0038866442045455,WBGene00012537,WBGene00012537,History: N.A.
WBGene00020971,pseudogene,5.70692350823971,6.09798295629008,1.61660949579815,3.77208161410644,0.0001618912811353,0.0038941172289458,WBGene00020971,WBGene00020971,History: N.A.
WBGene00018807,pseudogene,1026.44318242755,1.07707884749268,0.285675132124028,3.77029263795023,0.0001630562367603,0.003914862263295,WBGene00018807,WBGene00018807,History: N.A.
WBGene00198873,ncRNA,876.546992020016,1.06697675949535,0.283033511726631,3.76978949590214,0.0001633852940191,0.0039154983146339,WBGene00198873,WBGene00198873,History: N.A.
WBGene00006062,protein_coding,780.044348080109,1.00364510174518,0.26681040043282,3.76164160061627,0.0001688018123648,0.0040327317262309,WBGene00006062,WBGene00006062,History: N.A.
WBGene00011139,protein_coding,270.95931109114,1.41372487275006,0.375841167787126,3.76149553034272,0.0001689004401218,0.0040327317262309,WBGene00011139,WBGene00011139,History: N.A.
WBGene00021246,protein_coding,4811.40921262868,0.810697032154455,0.21583526415901,3.75609164384371,0.000172587516011,0.0041131768778982,WBGene00021246,WBGene00021246,History: N.A.
WBGene00219581,antisense,51.8416270799166,1.51395293831997,0.4033739828148,3.753224062086,0.0001745746824001,0.0041528878031981,WBGene00219581,WBGene00219581,History: N.A.
WBGene00008205,protein_coding,72.9193489770706,1.87270655969512,0.499292683654584,3.75071900911467,0.000176328214373,0.0041792370369999,WBGene00008205,WBGene00008205,History: Renamed on 2016-06-14
WBGene00013847,protein_coding,242.445689848278,1.42520787940495,0.379969361414572,3.75084947401838,0.0001762364818508,0.0041792370369999,WBGene00013847,WBGene00013847,History: N.A.
WBGene00001196,protein_coding,1339.15178941231,-0.679514452566936,0.181311342308177,-3.74777685673938,0.0001784088636935,0.0042208210330132,WBGene00001196,WBGene00001196,"History: Split into C53H9.4(WBGene00303070). History of WBGene00001196: Split into ""WBGene00303070"" on 2018-03-02"
WBGene00009690,protein_coding,14.0894861915159,3.72417785726729,0.995189406098219,3.74217996538816,0.0001824307885361,0.0043062861218351,WBGene00009690,WBGene00009690,History: N.A.
WBGene00019915,protein_coding,108.184700116371,1.10227053361433,0.294580797734518,3.74182751249021,0.0001826868928898,0.0043062861218351,WBGene00019915,WBGene00019915,History: N.A.
WBGene00219660,lincRNA,568.960392551643,1.0642531906658,0.284650198937301,3.73881063367961,0.0001848929311377,0.0043503625851894,WBGene00219660,WBGene00219660,History: N.A.
WBGene00020177,protein_coding,10.8941626935278,4.5615556473464,1.22074118786499,3.73670987158573,0.0001864438392514,0.0043788924206035,WBGene00020177,WBGene00020177,History: N.A.
WBGene00007367,protein_coding,109.230570314963,1.58554887069765,0.424975777466581,3.73091586572209,0.0001907849344689,0.0044727315886997,WBGene00007367,WBGene00007367,History: N.A.
WBGene00008865,protein_coding,111.416441635687,1.06111076551072,0.284554623791138,3.72902310063873,0.0001922235316343,0.0044983087213032,WBGene00008865,WBGene00008865,History: N.A.
WBGene00012172,protein_coding,27.6005286759759,2.48392300279676,0.666525467055443,3.72667381153515,0.0001940232903511,0.0045322299646823,WBGene00012172,WBGene00012172,History: N.A.
WBGene00016614,protein_coding,133.597397202575,1.00150387711056,0.268931130549267,3.72401616378542,0.0001960783636271,0.0045719821688266,WBGene00016614,WBGene00016614,"History: Split into C43H6.12(WBGene00303045). History of WBGene00016614: Split into ""WBGene00303045"" on 2018-03-02"
WBGene00008776,protein_coding,1483.37889784876,-1.06645338895852,0.286516077938411,-3.72214151691609,0.0001975402506596,0.0045977848629257,WBGene00008776,WBGene00008776,History: N.A.
WBGene00017152,protein_coding,678.311475061798,-0.707374367492287,0.190168853374442,-3.71971726673595,0.0001994459166998,0.0046338054003814,WBGene00017152,WBGene00017152,History: N.A.
WBGene00021646,protein_coding,124.023014788062,-1.81318722745649,0.4881225658535,-3.71461463635894,0.0002035135960096,0.0047198377167756,WBGene00021646,WBGene00021646,History: N.A.
WBGene00000177,protein_coding,464.67143757115,-0.971913111606434,0.262361082825305,-3.70448658444359,0.000211819317317,0.0049036740347039,WBGene00000177,WBGene00000177,History: N.A.
WBGene00017627,protein_coding,80.4751940962452,1.44691039286138,0.390790473743036,3.70252217000765,0.0002134667001038,0.0049329867250784,WBGene00017627,WBGene00017627,History: N.A.
WBGene00001190,protein_coding,3285.73072617337,-0.996457332763353,0.269197236572094,-3.70158826833458,0.0002142540943906,0.0049423569260424,WBGene00001190,WBGene00001190,History: N.A.
WBGene00004155,protein_coding,29.8137466488656,2.83913537483871,0.767405043973765,3.69965691147552,0.0002158911265027,0.0049656425350456,WBGene00004155,WBGene00004155,History: N.A.
WBGene00022129,protein_coding,2265.45534265171,-0.609862764353443,0.164850382416041,-3.69949256662508,0.0002160309672537,0.0049656425350456,WBGene00022129,WBGene00022129,History: N.A.
WBGene00022970,ncRNA,198.956535737821,-1.07742983905687,0.29160454074632,-3.69483217339256,0.0002200320716636,0.005048643686879,WBGene00022970,WBGene00022970,History: N.A.
WBGene00011635,protein_coding,1424.15296359941,0.6245042753755,0.169070612352624,3.69374823149628,0.0002209725927557,0.0050612501289418,WBGene00011635,WBGene00011635,History: N.A.
WBGene00017828,protein_coding,2870.88153384599,0.611089474554112,0.165562433242995,3.69099114203776,0.0002233819175868,0.0051073946916816,WBGene00017828,WBGene00017828,History: N.A.
WBGene00008099,protein_coding,30.5300107014944,2.11742618482917,0.573986024813314,3.68898560817374,0.0002251499534138,0.0051387399420249,WBGene00008099,WBGene00008099,History: N.A.
WBGene00006815,protein_coding,254.361100735345,1.32603616650819,0.359546923109757,3.68807541179652,0.0002259566890895,0.0051480730871623,WBGene00006815,WBGene00006815,History: N.A.
WBGene00019287,protein_coding,39.7244378618989,-1.5907267159658,0.431935428972803,-3.68278823468765,0.0002306967936541,0.0052468316461836,WBGene00019287,WBGene00019287,History: N.A.
WBGene00009691,protein_coding,42.3178057744984,-2.40352205276513,0.65281384145578,-3.68178782393041,0.0002316041251202,0.0052582262862819,WBGene00009691,WBGene00009691,History: N.A.
WBGene00006384,protein_coding,795.751513951581,-0.807045381703346,0.21942659238261,-3.67797436463906,0.0002350935810127,0.0053263253079812,WBGene00006384,WBGene00006384,History: N.A.
WBGene00012639,protein_coding,111.222073012177,-1.34941972237375,0.367017033940387,-3.67672232508132,0.0002362499595689,0.0053263253079812,WBGene00012639,WBGene00012639,History: N.A.
WBGene00013322,protein_coding,234.090698584159,-0.959136012369583,0.260807367126328,-3.6775648745574,0.0002354711985996,0.0053263253079812,WBGene00013322,WBGene00013322,History: N.A.
WBGene00022412,protein_coding,29.5251976447921,1.86541842456068,0.507323651412813,3.67697902387518,0.0002360124395503,0.0053263253079812,WBGene00022412,WBGene00022412,History: N.A.
WBGene00047065,piRNA,97.8385591802812,-1.08531606126132,0.295391936501944,-3.67415601831831,0.0002386368909849,0.0053707826195411,WBGene00047065,WBGene00047065,History: N.A.
WBGene00015680,protein_coding,270.091067119198,-1.38233681421141,0.376834179157974,-3.66828937146891,0.0002441787334367,0.0054859669954945,WBGene00015680,WBGene00015680,History: N.A.
WBGene00008317,protein_coding,1107.78566527833,0.731214581210368,0.199565089850918,3.66404054815705,0.0002482674560616,0.0055681614365574,WBGene00008317,WBGene00008317,History: N.A.
WBGene00012388,protein_coding,82.6145152549802,1.63261714550331,0.445738016824426,3.66272806868611,0.0002495434055476,0.0055870955210939,WBGene00012388,WBGene00012388,History: N.A.
WBGene00019133,protein_coding,1957.40611683989,0.899583549947638,0.245707564734764,3.66119598685827,0.0002510406249798,0.0056109097199722,WBGene00019133,WBGene00019133,History: N.A.
WBGene00012564,protein_coding,881.317762070716,0.71440491224802,0.195494139362284,3.65435462453483,0.0002578297010246,0.0057527140706205,WBGene00012564,WBGene00012564,History: N.A.
WBGene00016137,protein_coding,35.5471474096406,2.08886897716952,0.571814570039499,3.65305308157018,0.0002591406343316,0.0057720119602173,WBGene00016137,WBGene00016137,History: N.A.
WBGene00008986,protein_coding,452.53170750758,0.868516128172722,0.23787034883107,3.65121643971491,0.0002610011623551,0.0058034639897556,WBGene00008986,WBGene00008986,History: N.A.
WBGene00012536,protein_coding,66.1328210003171,-1.23515826142011,0.338837394805928,-3.64528319587498,0.0002670975091218,0.0059288316733213,WBGene00012536,WBGene00012536,History: N.A.
WBGene00016173,protein_coding,1662.48875223576,-0.636187085941437,0.174639503052141,-3.64285900281961,0.000269626546008,0.0059441859146341,WBGene00016173,WBGene00016173,History: N.A.
WBGene00018033,protein_coding,53.7783202032842,1.76101321910625,0.483273037041813,3.64393020948505,0.0002685062554002,0.0059441859146341,WBGene00018033,WBGene00018033,History: N.A.
WBGene00021319,protein_coding,453.122710478833,1.14509487341764,0.314282309081092,3.64352316478042,0.0002689314363934,0.0059441859146341,WBGene00021319,WBGene00021319,History: N.A.
WBGene00021458,protein_coding,567.190835711377,-0.933909366421148,0.256360627440221,-3.6429516331985,0.0002695294984151,0.0059441859146341,WBGene00021458,WBGene00021458,History: N.A.
WBGene00020135,protein_coding,188.385992078859,1.18899752863759,0.326496948886209,3.6416803669794,0.0002708642500814,0.0059613167692246,WBGene00020135,WBGene00020135,History: N.A.
WBGene00020072,protein_coding,7.50840401351393,5.50119122985539,1.51171410052082,3.63904208339402,0.0002736540813129,0.0060124914537703,WBGene00020072,WBGene00020072,History: N.A.
WBGene00014294,pseudogene,37.6124903697014,1.57757374809966,0.433594424841365,3.63836262119106,0.0002743769216506,0.0060152680429931,WBGene00014294,WBGene00014294,History: N.A.
WBGene00015843,protein_coding,264.170424650418,1.06315953287428,0.292233348236971,3.63805000109766,0.0002747101007193,0.0060152680429931,WBGene00015843,WBGene00015843,History: N.A.
WBGene00015614,protein_coding,20.0862729830113,3.69189932620418,1.01519171888001,3.63665232639721,0.000276204333829,0.0060377707501376,WBGene00015614,WBGene00015614,History: N.A.
WBGene00007025,protein_coding,2712.21924471221,0.630062540470283,0.173274560284888,3.63620914365253,0.0002766797221473,0.0060379633799469,WBGene00007025,WBGene00007025,History: N.A.
WBGene00018315,protein_coding,18.6686537451524,3.30005079368393,0.908288093738596,3.63326439753342,0.000279857986506,0.0060970407464225,WBGene00018315,WBGene00018315,"History: Split into F41H10.1(WBGene00018314). History of WBGene00018315: Split into ""WBGene00018314"" on 2014-06-11"
WBGene00000207,protein_coding,396.666680249881,-0.959387487268218,0.264129394652032,-3.63226322663606,0.0002809463206195,0.0061104644288035,WBGene00000207,WBGene00000207,History: N.A.
WBGene00044517,pseudogene,508.754091582315,0.854704301549757,0.235411524841566,3.63068164196711,0.0002826736844959,0.0061377183742651,WBGene00044517,WBGene00044517,History: N.A.
WBGene00001764,protein_coding,306.357517640608,-1.00332046367954,0.276420989339572,-3.62968263038449,0.0002837699006124,0.0061511998054029,WBGene00001764,WBGene00001764,History: N.A.
WBGene00004747,protein_coding,556.788366697485,0.89936784963095,0.247883141336871,3.62819288468156,0.0002854120005358,0.0061661380616591,WBGene00004747,WBGene00004747,History: N.A.
WBGene00021415,protein_coding,472.742187887474,-0.979420954767924,0.269916430775287,-3.62860812865194,0.0002849533974389,0.0061661380616591,WBGene00021415,WBGene00021415,History: N.A.
WBGene00013458,protein_coding,97.3759866230103,-1.44753398858867,0.39917229022724,-3.62633886175972,0.0002874680669311,0.006189890605917,WBGene00013458,WBGene00013458,History: N.A.
WBGene00019272,protein_coding,180.521352959277,0.907164889179698,0.250146755145946,3.62653070854515,0.000287254671617,0.006189890605917,WBGene00019272,WBGene00019272,History: N.A.
WBGene00004003,protein_coding,43.3988643340073,1.74517469864471,0.48146596221979,3.62471043767792,0.0002892853880453,0.0062122251817142,WBGene00004003,WBGene00004003,History: N.A.
WBGene00014753,pseudogene,51.0624438426307,1.83647437215761,0.506676565811535,3.62454965568846,0.0002894654033361,0.0062122251817142,WBGene00014753,WBGene00014753,History: N.A.
WBGene00010417,protein_coding,16.5538669420841,2.29145543013054,0.633098637066826,3.61942878403111,0.0002952540520611,0.0063259647147732,WBGene00010417,WBGene00010417,"History: Split into H25P06.5(WBGene00219319). History of WBGene00010417: Split into ""WBGene00219319"" on 2011-11-29"
WBGene00017737,protein_coding,468.972037684866,-1.34831531764461,0.372638661513294,-3.61829154325821,0.0002965542221455,0.006343319320307,WBGene00017737,WBGene00017737,History: N.A.
WBGene00010864,protein_coding,13.4470064361079,3.87781671544076,1.0719810424629,3.61743031064373,0.0002975424073087,0.0063539542788487,WBGene00010864,WBGene00010864,History: N.A.
WBGene00017904,protein_coding,53.1320941529183,1.31188741343525,0.362881504654991,3.6151950336585,0.0003001215909235,0.0063984736542702,WBGene00017904,WBGene00017904,History: Renamed on 2007-02-02
WBGene00010461,protein_coding,72.563735205924,1.19302572350667,0.330327188775797,3.61164858372107,0.000304256679488,0.0064759633046964,WBGene00010461,WBGene00010461,History: N.A.
WBGene00255598,protein_coding,41.4983739251913,-2.65856891292722,0.736889417768657,-3.6078261525013,0.0003087732636058,0.00656130509741,WBGene00255598,WBGene00255598,History: N.A.
WBGene00021509,protein_coding,267.744038542157,-2.93421259487739,0.814161082595564,-3.60397058715096,0.0003133925373007,0.0066485456150972,WBGene00021509,WBGene00021509,History: N.A.
WBGene00044692,protein_coding,1514.98247325122,-0.841840883674587,0.233739657094011,-3.60161768927382,0.0003162432002936,0.0066980413338797,WBGene00044692,WBGene00044692,History: N.A.
WBGene00001414,protein_coding,28.363125377049,1.83549399939278,0.50970859570525,3.60106542220094,0.0003169158100703,0.0066998327944144,WBGene00001414,WBGene00001414,History: N.A.
WBGene00003694,protein_coding,134.882340489699,1.06668233407059,0.296243155360279,3.60069866516692,0.0003173632256375,0.0066998327944144,WBGene00003694,WBGene00003694,History: N.A.
WBGene00019156,protein_coding,272.481185003575,-1.58098230759836,0.439213574268766,-3.59957524134014,0.0003187373992271,0.0067178838491832,WBGene00019156,WBGene00019156,History: N.A.
WBGene00018647,protein_coding,2725.03843327244,-1.13346698319837,0.315016315932142,-3.59812151267279,0.0003205238697688,0.0067445518677693,WBGene00018647,WBGene00018647,History: N.A.
WBGene00044530,protein_coding,107.308622549188,-1.53456468470652,0.426647787037024,-3.59679513484351,0.0003221620129542,0.0067680172234431,WBGene00044530,WBGene00044530,History: N.A.
WBGene00018572,protein_coding,126.008321700069,1.06205254320101,0.295392285252956,3.59539702362753,0.000323897231879,0.0067824499639918,WBGene00018572,WBGene00018572,History: N.A.
WBGene00219905,ncRNA,26.2410745104857,1.80041521014313,0.500734724188833,3.59554694965427,0.0003237107383481,0.0067824499639918,WBGene00219905,WBGene00219905,History: N.A.
WBGene00010070,protein_coding,32.9038558765445,1.56451164592139,0.435385163849809,3.59339678019227,0.0003263949817125,0.0068237115643662,WBGene00010070,WBGene00010070,History: N.A.
WBGene00007281,protein_coding,592.884567066694,1.31478386481133,0.366005111126428,3.59225547633725,0.0003278282195689,0.0068426209507134,WBGene00007281,WBGene00007281,History: N.A.
WBGene00269433,,145.13228549562,1.50994923273174,0.420855701473761,3.58780747758477,0.0003334703684504,0.0069491788053414,WBGene00269433,WBGene00269433,History: N.A.
WBGene00268208,,34.0619792569395,-2.16535867469282,0.603654860566989,-3.58708065840634,0.0003344009078716,0.0069573667986598,WBGene00268208,WBGene00268208,History: N.A.
WBGene00021193,protein_coding,865.694021826489,-0.957434951197732,0.266950647401869,-3.58656163795102,0.0003350668910285,0.0069600331248803,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00010134,protein_coding,21.541803706646,2.08317552976067,0.581128056041615,3.58470995867991,0.000337453006034,0.0069983643446898,WBGene00010134,WBGene00010134,History: N.A.
WBGene00022276,protein_coding,101.431282626926,-1.76682625532413,0.493452784516546,-3.58053761324937,0.0003428879773678,0.0070997013041868,WBGene00022276,WBGene00022276,History: N.A.
WBGene00015701,protein_coding,461.287858217072,-1.52269892699046,0.425341288411235,-3.57994619492067,0.000343664962839,0.0071044221790739,WBGene00015701,WBGene00015701,History: N.A.
WBGene00011205,protein_coding,688.26323936709,0.881488358272356,0.24659323938255,3.57466555238713,0.0003506758675907,0.0072377933054097,WBGene00011205,WBGene00011205,History: N.A.
WBGene00015590,protein_coding,1529.3112022484,0.60031059759725,0.168088803141414,3.57138956538472,0.0003550922699472,0.0073172755818268,WBGene00015590,WBGene00015590,History: N.A.
WBGene00004477,protein_coding,422.961566567792,-0.782716882829584,0.219254251486813,-3.56990515587179,0.0003571104997196,0.007347165305042,WBGene00004477,WBGene00004477,History: N.A.
WBGene00021750,protein_coding,1064.18451449204,0.78156820846653,0.219054679298177,3.56791377828848,0.0003598348640448,0.0073914650406409,WBGene00021750,WBGene00021750,History: N.A.
WBGene00013693,protein_coding,57.5916846839327,1.33297055389739,0.373782644942615,3.56616491410946,0.0003622434675193,0.0074291485153208,WBGene00013693,WBGene00013693,History: N.A.
WBGene00016289,protein_coding,33.1786511044875,-1.73347292091842,0.486740940314024,-3.56138713090387,0.0003689006873872,0.0075537085371492,WBGene00016289,WBGene00016289,History: N.A.
WBGene00007675,protein_coding,3033.38343311121,1.04898569232665,0.294926609972836,3.55676855480511,0.0003754446520811,0.0076746684020406,WBGene00007675,WBGene00007675,History: N.A.
WBGene00023193,snoRNA,493.221930073167,0.679860226641901,0.191174664861657,3.55622554449817,0.0003762211210962,0.0076746684020406,WBGene00023193,WBGene00023193,History: N.A.
WBGene00219959,ncRNA,298.732357409012,0.964231139714353,0.271158406876872,3.55596992481296,0.000376587159825,0.0076746684020406,WBGene00219959,WBGene00219959,History: N.A.
WBGene00011499,protein_coding,143.799993276147,-1.9642951113816,0.552638796099226,-3.55439235400497,0.0003788535648052,0.0077087169530571,WBGene00011499,WBGene00011499,History: N.A.
WBGene00010920,protein_coding,57.0804344204153,1.25218445265499,0.352337581905801,3.55393383209903,0.0003795146841994,0.0077100463551409,WBGene00010920,WBGene00010920,History: N.A.
WBGene00021296,protein_coding,491.950920718199,-0.866669634203051,0.244454998130187,-3.54531361940695,0.0003921462045138,0.0079541755997075,WBGene00021296,WBGene00021296,History: N.A.
