# Table S2. mRNAs significantly upregulated 1.3 fold or greater in wild type gonads relative to whole animals.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
R12C12.2,ran-5,2301.62158576621,1.47393,5.1026170210294e-15,R12C12.2,WBGene00004306,Sequence name for WBGene00004306(ran-5). History: N.A.
Y106G6H.8,Y106G6H.8,214.8487773524,1.47344,0.0018645139178174,Y106G6H.8,WBGene00013720,Public name for WBGene00013720. History: N.A.
C18E9.3,szy-20,675.578643514896,1.47321,8.71335364708835e-07,C18E9.3,WBGene00004105,Sequence name for WBGene00004105(szy-20). History: Renamed on 2008-10-08
C34E10.3,gop-1,1572.94814668768,1.4732,8.44932263602777e-12,C34E10.3,WBGene00001660,Sequence name for WBGene00001660(gop-1). History: N.A.
H04J21.3,gip-1,1039.50302197801,1.4731,1.25653500738901e-08,H04J21.3,WBGene00001589,Sequence name for WBGene00001589(gip-1). History: N.A.
C29A12.3,lig-1,4132.24739058252,1.47298,8.71039585259314e-18,C29A12.3,WBGene00002985,Sequence name for WBGene00002985(lig-1). History: N.A.
Y75B8A.31,Y75B8A.31,1192.78529207594,1.47291,4.68497643901489e-11,Y75B8A.31,WBGene00013561,Public name for WBGene00013561. History: N.A.
F32H2.3,spd-2,4919.38383542372,1.47287,5.92231020439537e-08,F32H2.3,WBGene00004953,Sequence name for WBGene00004953(spd-2). History: N.A.
W10D9.6,W10D9.6,507.52359276673,1.47233,0.0001748384439781,W10D9.6,WBGene00185079,Public name for WBGene00185079. History: N.A.
C05D2.5,xnd-1,1210.58038362494,1.47224,6.5376339835945e-06,C05D2.5,WBGene00001514,Sequence name for WBGene00001514(xnd-1). History: Renamed on 2008-09-15
C17H12.2,C17H12.2,3497.56739009835,1.47221,5.600608212994341e-19,C17H12.2,WBGene00015928,Public name for WBGene00015928. History: N.A.
F43D2.1,ccnk-1,2255.47790003668,1.4717,2.3105810403586296e-11,F43D2.1,WBGene00009650,Sequence name for WBGene00009650(ccnk-1). History: N.A.
Y59A8A.1,csn-1,3311.47147157801,1.47165,6.61214633162055e-16,Y59A8A.1,WBGene00000813,Sequence name for WBGene00000813(csn-1). History: N.A.
M04B2.2,M04B2.2,1046.92620283667,1.47144,2.07364431620162e-05,M04B2.2,WBGene00010846,Public name for WBGene00010846. History: N.A.
C16C10.4,C16C10.4,2221.21095092618,1.47113,8.71424927187387e-10,C16C10.4,WBGene00007625,Public name for WBGene00007625. History: N.A.
CD4.2,crn-2,528.432006842126,1.47077,4.61570393159981e-05,CD4.2,WBGene00000795,Sequence name for WBGene00000795(crn-2). History: N.A.
Y50D4C.3,Y50D4C.3,938.465259245893,1.47068,3.40652816395767e-07,Y50D4C.3,WBGene00021748,Public name for WBGene00021748. History: N.A.
C29A12.1,C29A12.1,1701.39413103048,1.47024,6.114743806589521e-10,C29A12.1,WBGene00007797,Public name for WBGene00007797. History: N.A.
ZK381.4,pgl-1,10051.6072790153,1.47023,1.49292864832042e-10,ZK381.4,WBGene00003992,Sequence name for WBGene00003992(pgl-1). History: N.A.
Y18D10A.16,coa-5,293.712016309169,1.47014,0.0011185293901278,Y18D10A.16,WBGene00012483,Sequence name for WBGene00012483(coa-5). History: N.A.
Y18D10A.19,fkb-2,1050.14812796589,1.47002,1.26552926240585e-06,Y18D10A.19,WBGene00001427,Sequence name for WBGene00001427(fkb-2). History: N.A.
ZC434.4,ZC434.4,2167.60000136466,1.46993,3.85624816842648e-09,ZC434.4,WBGene00013892,Public name for WBGene00013892. History: N.A.
C01H6.9,hasp-1,990.453444949752,1.46975,1.35656019881248e-09,C01H6.9,WBGene00007258,Sequence name for WBGene00007258(hasp-1). History: N.A.
Y102E9.2,wdr-4,2303.79454504252,1.46972,2.9662817222072804e-15,Y102E9.2,WBGene00022420,Sequence name for WBGene00022420(wdr-4). History: N.A.
R10D12.13,R10D12.13,952.712970887935,1.46958,1.10028212323078e-07,R10D12.13,WBGene00011194,Public name for WBGene00011194. History: N.A.
K03B4.3,taf-10,845.221524881999,1.46951,9.64751236400762e-08,K03B4.3,WBGene00006392,Sequence name for WBGene00006392(taf-10). History: N.A.
F02E9.2,lin-28,1089.65772618173,1.46912,1.38288225071226e-08,F02E9.2,WBGene00003014,Sequence name for WBGene00003014(lin-28). History: N.A.
C02B10.5,C02B10.5,381.948069031549,1.46911,9.47808698122869e-05,C02B10.5,WBGene00015330,Public name for WBGene00015330. History: N.A.
Y49A3A.5,cyn-1,4289.41675358122,1.46911,2.1591084781683e-09,Y49A3A.5,WBGene00000877,Sequence name for WBGene00000877(cyn-1). History: N.A.
Y39B6A.36,gtf-2F2,1186.84332422384,1.46909,7.59777531239727e-10,Y39B6A.36,WBGene00012694,Sequence name for WBGene00012694(gtf-2F2). History: N.A.
T20G5.11,rde-4,5158.97666112457,1.46889,8.72679118979202e-11,T20G5.11,WBGene00004326,Sequence name for WBGene00004326(rde-4). History: N.A.
C07G1.3,pct-1,2206.25044366558,1.46886,5.99920077756653e-11,C07G1.3,WBGene00003961,Sequence name for WBGene00003961(pct-1). History: N.A.
Y37H2A.12,Y37H2A.12,418.377362191514,1.46875,3.62314054566948e-05,Y37H2A.12,WBGene00044758,Public name for WBGene00044758. History: N.A.
Y55B1AL.2,gtf-2H5,359.026414270722,1.46863,0.0058454740730853,Y55B1AL.2,WBGene00021904,Sequence name for WBGene00021904(gtf-2H5). History: N.A.
Y39A1A.6,mrpl-22,713.859404315655,1.46858,2.26951531685045e-06,Y39A1A.6,WBGene00012645,Sequence name for WBGene00012645(mrpl-22). History: N.A.
K04G2.1,eif-2beta,5196.70066856365,1.46805,8.10429889021587e-13,K04G2.1,WBGene00010560,Sequence name for WBGene00010560(eif-2beta). History: Renamed on 2017-01-09
ZK652.6,ZK652.6,2189.17052073982,1.46794,2.9312258679958e-08,ZK652.6,WBGene00022785,Sequence name for WBGene00022785(kcmf-1). History: N.A.
K12C11.2,smo-1,2087.67923308497,1.46789,4.30877450853162e-08,K12C11.2,WBGene00004888,Sequence name for WBGene00004888(smo-1). History: N.A.
F55A11.8,F55A11.8,1257.12827500935,1.46784,7.81211950760115e-06,F55A11.8,WBGene00010081,Public name for WBGene00010081. History: N.A.
C36B1.8,gls-1,1828.99104301558,1.46784,1.544289466042e-08,C36B1.8,WBGene00007975,Sequence name for WBGene00007975(gls-1). History: N.A.
R01H2.6,ubc-18,1355.53486837643,1.46781,9.4201127273067e-09,R01H2.6,WBGene00006713,Sequence name for WBGene00006713(ubc-18). History: N.A.
K04G2.6,vacl-14,1374.27628366064,1.46781,5.54880072799833e-12,K04G2.6,WBGene00010565,Sequence name for WBGene00010565(vacl-14). History: N.A.
Y47G6A.11,msh-6,6446.72384571905,1.46774,9.94774098648633e-12,Y47G6A.11,WBGene00003422,Sequence name for WBGene00003422(msh-6). History: N.A.
Y53C10A.14,Pseudogene,292.149299541934,1.46764,0.0004671301406667,Y53C10A.14,WBGene00014918,Sequence name for WBGene00014918(fbxa-123). History: N.A.
K04C2.4,brd-1,1249.69476120423,1.46752,4.22271055583756e-07,K04C2.4,WBGene00000265,Sequence name for WBGene00000265(brd-1). History: N.A.
K10B2.4,K10B2.4,391.049764570559,1.46746,0.0008988456044706,K10B2.4,WBGene00019607,Public name for WBGene00019607. History: N.A.
ZC434.8,ZC434.8,6639.32260647925,1.46707,7.63222756537859e-10,ZC434.8,WBGene00013894,Public name for WBGene00013894. History: N.A.
F45G2.10,F45G2.10,904.472783707393,1.46701,5.31798456536775e-05,F45G2.10,WBGene00009736,Sequence name for WBGene00009736(ciao-2B). History: N.A.
ZK973.3,pdp-1,1394.80228542658,1.46698,3.49492693445602e-08,ZK973.3,WBGene00022832,Sequence name for WBGene00022832(pdp-1). History: N.A.
F28C6.8,F28C6.8,1569.95446347838,1.46674,8.67880499538337e-06,F28C6.8,WBGene00009207,Public name for WBGene00009207. History: N.A.
F26A3.2,ncbp-2,1936.75582269181,1.46651,2.15108820498127e-06,F26A3.2,WBGene00009141,Sequence name for WBGene00009141(ncbp-2). History: N.A.
Y53F4B.3,pole-4,975.072037410132,1.46651,3.3953200022027e-05,Y53F4B.3,WBGene00013150,Sequence name for WBGene00013150(pole-4). History: N.A.
T27F2.3,bir-1,524.451738006033,1.4664,0.0001970287014757,T27F2.3,WBGene00000249,Sequence name for WBGene00000249(bir-1). History: N.A.
D2092.2,ppfr-2,1871.11821291525,1.46623,4.91286575195549e-07,D2092.2,WBGene00017064,Sequence name for WBGene00017064(ppfr-2). History: N.A.
F38H4.8,ech-2,905.29427245254,1.46616,3.69376860734349e-08,F38H4.8,WBGene00001151,Sequence name for WBGene00001151(ech-2). History: N.A.
B0207.4,air-2,1915.94799962805,1.46615,4.25469677913266e-12,B0207.4,WBGene00000099,Sequence name for WBGene00000099(air-2). History: N.A.
F21D5.5,F21D5.5,1525.89936924988,1.46608,8.95612584561402e-07,F21D5.5,WBGene00009010,Public name for WBGene00009010. History: N.A.
K05C4.6,hmp-2,2720.74631266985,1.46607,3.84178102813617e-12,K05C4.6,WBGene00001979,Sequence name for WBGene00001979(hmp-2). History: Renamed on 2011-04-19
T13F2.7,sna-2,4668.47331595837,1.4658,2.73347759343258e-13,T13F2.7,WBGene00011747,Sequence name for WBGene00011747(sna-2). History: N.A.
C47E8.8,set-5,1373.82159644091,1.46578,1.07851972163869e-06,C47E8.8,WBGene00008145,Sequence name for WBGene00008145(set-5). History: N.A.
F52C9.3,F52C9.3,1123.33869067012,1.46573,4.54967407701998e-09,F52C9.3,WBGene00018674,Public name for WBGene00018674. History: N.A.
K08E3.3,toca-2,1957.95784411964,1.46571,2.97501035332506e-07,K08E3.3,WBGene00010663,"Sequence name for WBGene00010663(toca-2). History: Split into mlc-7(WBGene00023451). History of WBGene00010663: Split into ""WBGene00023451"" on 2004-07-22"
CD4.3,mrpl-48,586.537844820111,1.46565,7.94790438622115e-07,CD4.3,WBGene00016989,Sequence name for WBGene00016989(mrpl-48). History: N.A.
Y40G12A.2,ubh-2,685.825344026952,1.46563,9.16651692434156e-06,Y40G12A.2,WBGene00006722,Sequence name for WBGene00006722(ubh-2). History: N.A.
T12E12.1,ari-2,1706.73654377822,1.46554,2.38200455865628e-07,T12E12.1,WBGene00020462,Sequence name for WBGene00020462(ari-2). History: N.A.
W10D5.3,gei-17,2140.93382733654,1.46552,4.788917586111231e-15,W10D5.3,WBGene00001574,Sequence name for WBGene00001574(gei-17). History: N.A.
R05D11.6,paxt-1,2439.41447989576,1.46551,8.412762154085581e-10,R05D11.6,WBGene00011034,Sequence name for WBGene00011034(paxt-1). History: N.A.
D1054.15,plrg-1,4697.82490246236,1.46515,1.98906930904275e-21,D1054.15,WBGene00006481,Sequence name for WBGene00006481(plrg-1). History: Renamed on 2005-03-17; Renamed on 2012-04-13
Y23H5B.5,Y23H5B.5,1934.21040905424,1.46479,1.49105879571814e-14,Y23H5B.5,WBGene00021276,Public name for WBGene00021276. History: N.A.
F01F1.5,dpf-4,2656.34522059563,1.46477,7.79580415829471e-16,F01F1.5,WBGene00001057,Sequence name for WBGene00001057(dpf-4). History: N.A.
C26E6.5,fsn-1,2161.82581889746,1.46474,6.0225688430759e-11,C26E6.5,WBGene00001499,"Sequence name for WBGene00001499(fsn-1). History: N.A.. Public name for Dead gene WBGene00016141. History of WBGene00016141: Merged into ""WBGene00001499"" on 2004-07-01"
Y55F3BL.1,mrpl-46,1158.44604181648,1.46465,2.1109139517043603e-09,Y55F3BL.1,WBGene00021935,Sequence name for WBGene00021935(mrpl-46). History: Split into Y55F3BL.4(WBGene00185088). History of WBGene00021935: N.A.
R151.8,R151.8,1594.07988369688,1.46463,1.86594376241315e-10,R151.8,WBGene00020111,Public name for WBGene00020111. History: N.A.
Y49G5B.1,Y49G5B.1,151.551229757544,1.4645,0.0109407521905518,Y49G5B.1,WBGene00021732,Public name for WBGene00021732. History: N.A.
C53A5.17,C53A5.17,1458.58046335589,1.4642,1.88719858496482e-10,C53A5.17,WBGene00194707,Public name for WBGene00194707. History: N.A.
R05D3.2,R05D3.2,1841.40849927526,1.46415,2.6505262022455997e-13,R05D3.2,WBGene00019877,Public name for WBGene00019877. History: N.A.
R02D5.8,R02D5.8,585.846574133482,1.46405,0.000512126589953,R02D5.8,WBGene00050937,Public name for WBGene00050937. History: N.A.
M106.4,gmps-1,3359.15877348746,1.46347,1.62275126096655e-12,M106.4,WBGene00010912,Sequence name for WBGene00010912(gmps-1). History: N.A.
Y113G7B.18,mdt-17,2735.36555563219,1.46338,1.6612793874307302e-14,Y113G7B.18,WBGene00007017,Sequence name for WBGene00007017(mdt-17). History: N.A.
C17E4.9,nkb-1,498.744130034995,1.46335,0.0003293475272934,C17E4.9,WBGene00007646,Sequence name for WBGene00007646(nkb-1). History: N.A.
K03H4.2,K03H4.2,1033.64765220809,1.46306,3.95030463736601e-08,K03H4.2,WBGene00011647,"Public name for Dead gene WBGene00010549. History of WBGene00010549: Merged into ""WBGene00011647"" on 2015-09-09"
C44B9.3,C44B9.3,771.433357953578,1.46295,5.00226813766523e-07,C44B9.3,WBGene00008080,Public name for WBGene00008080. History: N.A.
Y38A8.2,pbs-3,2241.03001305988,1.46263,6.91413487711181e-13,Y38A8.2,WBGene00003949,Sequence name for WBGene00003949(pbs-3). History: N.A.
F29B9.1,F29B9.1,344.856736391531,1.46262,9.79024226084333e-05,F29B9.1,WBGene00017919,Public name for WBGene00017919. History: N.A.
CD4.7,zhit-1,919.451301551188,1.4625,1.5765227509532e-08,CD4.7,WBGene00016992,Sequence name for WBGene00016992(zhit-1). History: N.A.
Y81G3A.3,gcn-2,3878.68890351011,1.46226,1.59201145293125e-08,Y81G3A.3,WBGene00013591,Sequence name for WBGene00013591(gcn-2). History: N.A.
B0414.8,vps-51,3645.65387965877,1.46217,4.9004104129112e-16,B0414.8,WBGene00015176,Sequence name for WBGene00015176(vps-51). History: N.A.
C05D11.9,C05D11.9,3391.15250432582,1.46211,4.19910465959971e-13,C05D11.9,WBGene00015486,Sequence name for WBGene00015486(popl-1). History: N.A.
F59A2.5,F59A2.5,918.128557399292,1.46206,0.0003367803230775,F59A2.5,WBGene00010305,Public name for WBGene00010305. History: N.A.
Y75B7AL.4,rga-4,1750.43653531974,1.46204,3.17969942808383e-08,Y75B7AL.4,WBGene00022286,Sequence name for WBGene00022286(rga-4). History: N.A.
C36A4.4,C36A4.4,4592.63470880033,1.462,1.47027218909889e-17,C36A4.4,WBGene00007965,Public name for WBGene00007965. History: N.A.
W06A7.3,ret-1,624.620724045361,1.46195,0.0006596931168338,W06A7.3,WBGene00004336,Sequence name for WBGene00004336(ret-1). History: N.A.
C34D4.12,cyn-12,1202.11592827126,1.46173,3.66847734655532e-05,C34D4.12,WBGene00000888,Sequence name for WBGene00000888(cyn-12). History: N.A.
B0336.7,B0336.7,1426.99118312008,1.46145,1.44717739083194e-07,B0336.7,WBGene00015147,Public name for WBGene00015147. History: N.A.
C07H6.8,cux-7,2384.12276841155,1.46122,9.42194581714874e-17,C07H6.8,WBGene00000854,Sequence name for WBGene00000854(cux-7). History: N.A.
B0393.8,B0393.8,417.221477280441,1.46093,0.0086905323449442,B0393.8,WBGene00007173,Public name for WBGene00007173. History: N.A.
T11G6.5,T11G6.5,3024.81241609977,1.46093,1.1069501050292e-14,T11G6.5,WBGene00011720,Public name for WBGene00011720. History: N.A.
VB0393L.2,VB0393L.2,417.221477280441,1.46093,0.0086905323449442,VB0393L.2,WBGene00012146,Public name for WBGene00012146. History: N.A.
K03H1.7,K03H1.7,194.855242749929,1.4608,0.0031048113014552,K03H1.7,WBGene00010542,Public name for WBGene00010542. History: N.A.
F43G9.10,mfap-1,560.434268489409,1.46069,0.0022051120891671,F43G9.10,WBGene00009671,Sequence name for WBGene00009671(mfap-1). History: N.A.
F31C3.4,zipt-1,1419.43530994021,1.46056,5.17612332539801e-08,F31C3.4,WBGene00009286,Sequence name for WBGene00009286(zipt-1). History: N.A.
C56G2.7,rpn-13,1999.97845216586,1.46055,7.415928061631079e-12,C56G2.7,WBGene00016981,Sequence name for WBGene00016981(rpn-13). History: N.A.
F56C11.4,F56C11.4,307.492863194607,1.46049,0.0002873517554214,F56C11.4,WBGene00000227,"Public name for Dead gene WBGene00018956. History of WBGene00018956: Merged into ""WBGene00000227"" on 2012-06-25"
C30A5.3,mob-4,628.549718435264,1.4603,3.39736689199046e-06,C30A5.3,WBGene00016238,Sequence name for WBGene00016238(mob-4). History: N.A.
F22B5.2,eif-3.G,3196.8316937636,1.46014,1.7314535663165402e-09,F22B5.2,WBGene00001230,Sequence name for WBGene00001230(eif-3.G). History: N.A.
F54A3.6,F54A3.6,271.150232699296,1.46006,0.001697128321814,F54A3.6,WBGene00018785,Public name for WBGene00018785. History: N.A.
Y42H9AR.4,Y42H9AR.4,1566.10824796136,1.45978,2.0085318783857e-11,Y42H9AR.4,WBGene00021539,Public name for WBGene00021539. History: N.A.
Y71H2AM.20,Y71H2AM.20,1192.35088089609,1.45977,5.97662457743633e-11,Y71H2AM.20,WBGene00022185,Public name for WBGene00022185. History: N.A.
C30C11.1,mrpl-32,1253.09402256046,1.45971,3.95221675962488e-05,C30C11.1,WBGene00016249,Sequence name for WBGene00016249(mrpl-32). History: N.A.
F33D4.7,emc-6,984.74076236783,1.45952,0.0001611852175032,F33D4.7,WBGene00017999,Sequence name for WBGene00017999(emc-6). History: N.A.
K08E4.6,tmed-1,937.184007104123,1.45937,8.390225508144e-07,K08E4.6,WBGene00010670,Sequence name for WBGene00010670(tmed-1). History: N.A.
T28F3.3,zipt-7.1,2165.54808732949,1.45937,1.80493470917241e-08,T28F3.3,WBGene00044067,"Sequence name for WBGene00044067(zipt-7.1). History: Renamed on 2007-08-01; Renamed on 2016-11-29. Public name for Dead gene WBGene00012129. History of WBGene00012129: Merged into ""WBGene00044067"" on 2005-10-05"
T03D8.1,num-1,252.222273850438,1.45936,0.0009124890627579,T03D8.1,WBGene00003830,Sequence name for WBGene00003830(num-1). History: N.A.
Y50D7A.11,Y50D7A.11,401.141163205478,1.45935,0.0004180060389618,Y50D7A.11,WBGene00021752,"Public name for Dead gene WBGene00021759. History of WBGene00021759: Merged into ""WBGene00021752"" on 2017-11-24"
ZC262.8,mrps-18A,1515.24364137068,1.45933,3.91402824399691e-05,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
ZK945.2,pas-7,4287.09307510242,1.45928,2.1600963975968502e-17,ZK945.2,WBGene00003928,Sequence name for WBGene00003928(pas-7). History: N.A.
C36A4.12,Pseudogene,202.770124442605,1.45913,0.0023494914100274,C36A4.12,WBGene00164983,Public name for WBGene00164983. History: N.A.
R11D1.8,rpl-28,5470.36403424357,1.45899,2.39804297272045e-08,R11D1.8,WBGene00004442,Sequence name for WBGene00004442(rpl-28). History: N.A.
F45F2.11,F45F2.11,550.952144368513,1.45875,5.91314285300372e-05,F45F2.11,WBGene00018483,Public name for WBGene00018483. History: N.A.
F40F8.9,lsm-1,1242.52340786135,1.45815,6.27138922796154e-05,F40F8.9,WBGene00003076,Sequence name for WBGene00003076(lsm-1). History: N.A.
F29F11.3,tut-2,1743.49776674897,1.458,1.42155181032653e-07,F29F11.3,WBGene00009256,Sequence name for WBGene00009256(tut-2). History: N.A.
C50C3.7,cil-1,1165.63453971767,1.45787,1.49025906005141e-06,C50C3.7,WBGene00086546,"Sequence name for WBGene00086546(cil-1). History: N.A.. Public name for Dead gene WBGene00016802. History of WBGene00016802: Merged into ""WBGene00086546"" on 2010-12-15"
Y71H2AM.17,swsn-3,973.597024014141,1.45786,5.46898588566607e-08,Y71H2AM.17,WBGene00022182,Sequence name for WBGene00022182(swsn-3). History: N.A.
F23F1.10,F23F1.10,502.78347042583,1.45783,0.0085094010663906,F23F1.10,WBGene00017750,Public name for WBGene00017750. History: N.A.
M18.6,M18.6,1272.2162727973,1.45774,2.05837045757651e-08,M18.6,WBGene00010891,Public name for WBGene00010891. History: N.A.
F36H1.4,lin-3,487.516264799066,1.45767,8.51417962221024e-05,F36H1.4,WBGene00002992,Sequence name for WBGene00002992(lin-3). History: Renamed on 2006-10-05
Y40B1B.7,Y40B1B.7,1435.40580336133,1.45762,0.0001424442417255,Y40B1B.7,WBGene00012739,Public name for WBGene00012739. History: N.A.
C08B11.6,arp-6,2153.92406797051,1.45755,7.27029064542873e-11,C08B11.6,WBGene00007434,Sequence name for WBGene00007434(arp-6). History: N.A.
T10E9.1,T10E9.1,1011.98623996051,1.45753,3.45154929527439e-08,T10E9.1,WBGene00020411,Public name for WBGene00020411. History: N.A.
F32B6.3,F32B6.3,1813.83457806551,1.45751,6.18568141391161e-08,F32B6.3,WBGene00009320,Sequence name for WBGene00009320(prp-18). History: N.A.
C05C8.9,hyls-1,628.665152187514,1.45743,5.19937379127262e-07,C05C8.9,WBGene00015466,Sequence name for WBGene00015466(hyls-1). History: N.A.
C44E4.3,got-2.1,3417.40191173502,1.45741,4.15122521350375e-12,C44E4.3,WBGene00016652,Sequence name for WBGene00016652(got-2.1). History: N.A.
F45F2.9,F45F2.9,763.610327941723,1.4574,0.0008090363674265,F45F2.9,WBGene00018481,Public name for WBGene00018481. History: N.A.
W02D3.1,cytb-5.2,1403.63824116348,1.45696,9.33088640083366e-05,W02D3.1,WBGene00020931,Sequence name for WBGene00020931(cytb-5.2). History: N.A.
C53D6.4,C53D6.4,853.514079825863,1.45688,1.07385067579113e-07,C53D6.4,WBGene00008281,Public name for WBGene00008281. History: N.A.
C49F5.6,C49F5.6,1123.37145594209,1.45681,2.80922772018989e-07,C49F5.6,WBGene00008210,Public name for WBGene00008210. History: N.A.
C10C5.1,pezo-1,1532.94865575877,1.45651,6.316691601993e-08,C10C5.1,WBGene00007505,Sequence name for WBGene00007505(pezo-1). History: N.A.
T01C3.9,hrde-2,1076.91718657671,1.45639,2.74994026183379e-08,T01C3.9,WBGene00011324,Sequence name for WBGene00011324(hrde-2). History: Renamed on 2019-05-20
F35G12.5,F35G12.5,366.177629868621,1.45638,0.0003337104254191,F35G12.5,WBGene00009442,Public name for WBGene00009442. History: N.A.
ZK643.5,ZK643.5,3155.09383636912,1.45626,9.77357393546305e-15,ZK643.5,WBGene00014036,Public name for WBGene00014036. History: N.A.
W08E12.7,W08E12.7,4815.21779659962,1.45623,1.11986157450421e-08,W08E12.7,WBGene00021088,Public name for WBGene00021088. History: N.A.
F58A4.10,ubc-7,3237.90445364875,1.4562,2.63161780950784e-10,F58A4.10,WBGene00006704,Sequence name for WBGene00006704(ubc-7). History: N.A.
F26H11.5,exl-1,574.138956721161,1.45619,8.75169818653979e-06,F26H11.5,WBGene00001371,Sequence name for WBGene00001371(exl-1). History: N.A.
Y55D9A.1,efa-6,3196.72041742614,1.45612,1.80639458196122e-12,Y55D9A.1,WBGene00013223,Sequence name for WBGene00013223(efa-6). History: N.A.
R05D3.8,R05D3.8,511.980900841474,1.456,6.5971971865775e-06,R05D3.8,WBGene00019881,Public name for WBGene00019881. History: N.A.
T07G12.12,him-8,1389.8347855899,1.45589,0.0008727651838863,T07G12.12,WBGene00001867,"Sequence name for WBGene00001867(him-8). History: N.A.. Public name for Dead gene WBGene00011602. History of WBGene00011602: Merged into ""WBGene00001867"" on 2005-07-28"
W02B12.8,rga-1,1338.13148055009,1.45584,9.45355716641272e-12,W02B12.8,WBGene00012203,Sequence name for WBGene00012203(rga-1). History: N.A.
B0412.3,trpp-11,2862.18150662551,1.45582,2.29413382723297e-12,B0412.3,WBGene00015173,Sequence name for WBGene00015173(trpp-11). History: N.A.
T08B2.11,T08B2.11,204.447162151438,1.45552,0.0023957734379478,T08B2.11,WBGene00020349,Public name for WBGene00020349. History: N.A.
Y43F11A.5,set-24,1442.19142383958,1.45549,3.40674684706178e-10,Y43F11A.5,WBGene00012845,Sequence name for WBGene00012845(set-24). History: N.A.
F19B6.1,F19B6.1,4563.98210672325,1.45473,3.90389939585856e-14,F19B6.1,WBGene00008948,Public name for WBGene00008948. History: N.A.
R05H10.3,R05H10.3,506.748408780267,1.45465,0.0001564693168236,R05H10.3,WBGene00011044,Public name for WBGene00011044. History: N.A.
F10C2.2,kup-1,4122.93310944529,1.45441,2.45100894360366e-19,F10C2.2,WBGene00002241,Sequence name for WBGene00002241(kup-1). History: N.A.
F39B2.7,mtcu-1,427.919479735387,1.45439,5.23347978554883e-05,F39B2.7,WBGene00009557,Sequence name for WBGene00009557(mtcu-1). History: N.A.
F39H11.2,tlf-1,538.444060454627,1.45428,0.0003139944435207,F39H11.2,WBGene00006577,Sequence name for WBGene00006577(tlf-1). History: N.A.
R166.3,R166.3,539.510108690062,1.45421,0.0003814835171414,R166.3,WBGene00011303,Public name for WBGene00011303. History: N.A.
M01H9.3,M01H9.3,246.663977068141,1.4541,0.0035217464351107,M01H9.3,WBGene00019719,Public name for WBGene00019719. History: N.A.
F31E3.4,panl-2,2382.62240103068,1.45409,3.94686489427998e-09,F31E3.4,WBGene00017951,Sequence name for WBGene00017951(panl-2). History: N.A.
Y24F12A.2,ragc-1,3500.9493707633,1.45408,7.3229813415185e-13,Y24F12A.2,WBGene00012497,Sequence name for WBGene00012497(ragc-1). History: N.A.
F54D5.14,smc-6,7942.49839864138,1.45397,2.55536682728533e-14,F54D5.14,WBGene00010056,Sequence name for WBGene00010056(smc-6). History: N.A.
T24C4.7,ztf-18,2948.30896134133,1.45378,8.95632728025292e-10,T24C4.7,WBGene00020763,"Sequence name for WBGene00020763(ztf-18). History: Split into T24C4.10(WBGene00306002). History of WBGene00020763: Split into ""WBGene00306002"" on 2020-01-20"
T24C4.1,ucr-2.3,3683.33478799862,1.45359,9.26961080811753e-16,T24C4.1,WBGene00020757,Sequence name for WBGene00020757(ucr-2.3). History: N.A.
T01C3.8,mut-15,1517.71970852915,1.4531,1.73636120034914e-09,T01C3.8,WBGene00011323,Sequence name for WBGene00011323(mut-15). History: Renamed on 2013-10-16
R07G3.1,cdc-42,758.449475452453,1.45301,5.65854270996464e-06,R07G3.1,WBGene00000390,Sequence name for WBGene00000390(cdc-42). History: N.A.
C49H3.11,rps-2,33072.3109086319,1.45262,4.91246634122465e-13,C49H3.11,WBGene00004471,Sequence name for WBGene00004471(rps-2). History: N.A.
C01G10.7,C01G10.7,1827.73543716776,1.45255,5.41929868278469e-10,C01G10.7,WBGene00007234,Public name for WBGene00007234. History: N.A.
H35B03.2,H35B03.2,1800.33710963957,1.45209,1.8200906375811e-08,H35B03.2,WBGene00019264,Public name for WBGene00019264. History: N.A.
C41D11.5,cmt-1,1549.85327232826,1.45205,2.61965234756171e-10,C41D11.5,WBGene00016564,Sequence name for WBGene00016564(cmt-1). History: N.A.
C16C10.1,C16C10.1,1316.02841339901,1.45202,6.7352196079903704e-09,C16C10.1,WBGene00007622,Public name for WBGene00007622. History: N.A.
K07A12.3,asg-1,3168.40189382235,1.45179,1.23817221242366e-10,K07A12.3,WBGene00000209,Sequence name for WBGene00000209(asg-1). History: N.A.
F30F8.3,gras-1,615.809292033045,1.45159,9.47948685736136e-06,F30F8.3,WBGene00009272,Sequence name for WBGene00009272(gras-1). History: N.A.
H24K24.4,trm-2A,2065.76367808505,1.45146,2.99257822933897e-14,H24K24.4,WBGene00019241,Sequence name for WBGene00019241(trm-2A). History: N.A.
H06H21.3,eif-1.A,7867.77296482961,1.45115,5.14435387303959e-17,H06H21.3,WBGene00019162,Sequence name for WBGene00019162(eif-1.A). History: N.A.
K07H8.9,K07H8.9,126.328931231897,1.45113,0.0180997327931634,K07H8.9,WBGene00019509,Public name for WBGene00019509. History: N.A.
Y41D4B.11,Y41D4B.11,1725.04622239157,1.45108,4.12659272318151e-09,Y41D4B.11,WBGene00021514,Public name for WBGene00021514. History: N.A.
