WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00015879,C17B7.5,M00647_2.00,EGRH-3,WBGene00015879,WBGene00015879,History: N.A.
WBGene00015888,C17C3.2,M00647_2.00,EGRH-3,WBGene00015888,WBGene00015888,History: N.A.
WBGene00016109,C25G6.4,M00647_2.00,EGRH-3,WBGene00016109,WBGene00016109,History: N.A.
WBGene00016183,C28F5.1,M00647_2.00,EGRH-3,WBGene00016183,WBGene00016183,History: N.A.
WBGene00016436,C35B1.7,M00647_2.00,EGRH-3,WBGene00016436,WBGene00016436,History: N.A.
WBGene00016459,C35E7.7,M00647_2.00,EGRH-3,WBGene00016459,WBGene00016459,History: N.A.
WBGene00016639,C44B12.6,M00647_2.00,EGRH-3,WBGene00016639,WBGene00016639,History: N.A.
WBGene00016671,C45G7.4,M00647_2.00,EGRH-3,WBGene00016671,WBGene00016671,History: N.A.
WBGene00016786,cyp-35A4,M00647_2.00,EGRH-3,WBGene00016786,WBGene00016786,History: N.A.
WBGene00016855,C50H11.8,M00647_2.00,EGRH-3,WBGene00016855,WBGene00016855,History: N.A.
WBGene00017188,F07B7.7,M00647_2.00,EGRH-3,WBGene00017188,WBGene00017188,History: N.A.
WBGene00017213,F07E5.8,M00647_2.00,EGRH-3,WBGene00017213,WBGene00017213,History: N.A.
WBGene00017280,usp-39,M00647_2.00,EGRH-3,WBGene00017280,WBGene00017280,History: N.A.
WBGene00017482,set-9,M00647_2.00,EGRH-3,WBGene00017482,WBGene00017482,History: N.A.
WBGene00017722,F22F7.4,M00647_2.00,EGRH-3,WBGene00017722,WBGene00017722,History: N.A.
WBGene00017873,F28A10.5,M00647_2.00,EGRH-3,WBGene00017873,WBGene00017873,History: N.A.
WBGene00017957,F31F4.1,M00647_2.00,EGRH-3,WBGene00017957,WBGene00017957,History: N.A.
WBGene00018099,ztf-28,M00647_2.00,EGRH-3,WBGene00018099,WBGene00018099,History: N.A.
WBGene00018265,nhr-182,M00647_2.00,EGRH-3,WBGene00018265,WBGene00018265,History: N.A.
WBGene00018330,elks-1,M00647_2.00,EGRH-3,WBGene00018330,WBGene00018330,History: N.A.
WBGene00018502,F46F5.11,M00647_2.00,EGRH-3,WBGene00018502,WBGene00018502,History: N.A.
WBGene00018507,F46F5.16,M00647_2.00,EGRH-3,WBGene00018507,WBGene00018507,History: N.A.
WBGene00018990,klf-1,M00647_2.00,EGRH-3,WBGene00018990,WBGene00018990,History: N.A.
WBGene00019070,F58H7.5,M00647_2.00,EGRH-3,WBGene00019070,WBGene00019070,History: N.A.
WBGene00019109,F59E11.2,M00647_2.00,EGRH-3,WBGene00019109,WBGene00019109,History: N.A.
WBGene00019170,H06I04.6,M00647_2.00,EGRH-3,WBGene00019170,WBGene00019170,History: N.A.
WBGene00019182,H10E21.1,M00647_2.00,EGRH-3,WBGene00019182,WBGene00019182,History: N.A.
WBGene00019207,fgt-1,M00647_2.00,EGRH-3,WBGene00019207,WBGene00019207,History: N.A.
WBGene00019216,H20J04.1,M00647_2.00,EGRH-3,WBGene00019216,WBGene00019216,History: N.A.
WBGene00019272,H42K12.3,M00647_2.00,EGRH-3,WBGene00019272,WBGene00019272,History: N.A.
WBGene00019335,K02F6.1,M00647_2.00,EGRH-3,WBGene00019335,WBGene00019335,History: N.A.
WBGene00019343,nep-18,M00647_2.00,EGRH-3,WBGene00019343,WBGene00019343,History: N.A.
WBGene00019412,fbxb-49,M00647_2.00,EGRH-3,WBGene00019412,WBGene00019412,"History: Split into K05F6.15(WBGene00269419). History of WBGene00019412: Split into ""WBGene00269419"" on 2016-02-18"
WBGene00019419,K05F6.8,M00647_2.00,EGRH-3,WBGene00019419,WBGene00019419,History: N.A.
WBGene00019574,K09E3.2,M00647_2.00,EGRH-3,WBGene00019574,WBGene00019574,History: N.A.
WBGene00019577,lido-6,M00647_2.00,EGRH-3,WBGene00019577,WBGene00019577,History: N.A.
WBGene00019740,srt-31,M00647_2.00,EGRH-3,WBGene00019740,WBGene00019740,History: N.A.
WBGene00019745,srbc-57,M00647_2.00,EGRH-3,WBGene00019745,WBGene00019745,History: N.A.
WBGene00019839,R02F11.1,M00647_2.00,EGRH-3,WBGene00019839,WBGene00019839,History: N.A.
WBGene00019994,cdh-1,M00647_2.00,EGRH-3,WBGene00019994,WBGene00019994,History: N.A.
WBGene00020192,T03F1.11,M00647_2.00,EGRH-3,WBGene00020192,WBGene00020192,History: N.A.
WBGene00020327,clec-21,M00647_2.00,EGRH-3,WBGene00020327,WBGene00020327,History: N.A.
WBGene00020571,lpr-7,M00647_2.00,EGRH-3,WBGene00020571,WBGene00020571,History: N.A.
WBGene00020875,T28A11.13,M00647_2.00,EGRH-3,WBGene00020875,WBGene00020875,History: N.A.
WBGene00020930,hlh-30,M00647_2.00,EGRH-3,WBGene00020930,WBGene00020930,History: N.A.
WBGene00020952,kel-8,M00647_2.00,EGRH-3,WBGene00020952,WBGene00020952,History: N.A.
WBGene00020972,trpl-2,M00647_2.00,EGRH-3,WBGene00020972,WBGene00020972,History: N.A.
WBGene00021117,clec-126,M00647_2.00,EGRH-3,WBGene00021117,WBGene00021117,History: N.A.
WBGene00021262,fbxa-74,M00647_2.00,EGRH-3,WBGene00021262,WBGene00021262,History: N.A.
WBGene00021288,clec-123,M00647_2.00,EGRH-3,WBGene00021288,WBGene00021288,History: N.A.
WBGene00021296,Y25C1A.13,M00647_2.00,EGRH-3,WBGene00021296,WBGene00021296,History: N.A.
WBGene00021367,Y37E11AM.3,M00647_2.00,EGRH-3,WBGene00021367,WBGene00021367,"History: Split into Y37E11AM.4(WBGene00302986). History of WBGene00021367: Split into ""WBGene00302986"" on 2018-03-06"
WBGene00021410,Y38C1BA.1,M00647_2.00,EGRH-3,WBGene00021410,WBGene00021410,History: N.A.
WBGene00021454,Y39F10A.3,M00647_2.00,EGRH-3,WBGene00021454,WBGene00021454,History: N.A.
WBGene00021485,Y40A1A.3,M00647_2.00,EGRH-3,WBGene00021485,WBGene00021485,History: N.A.
WBGene00021505,Y41D4A.3,M00647_2.00,EGRH-3,WBGene00021505,WBGene00021505,History: N.A.
WBGene00021510,frpr-19,M00647_2.00,EGRH-3,WBGene00021510,WBGene00021510,History: N.A.
WBGene00021511,Y41D4B.1,M00647_2.00,EGRH-3,WBGene00021511,WBGene00021511,History: N.A.
WBGene00021612,Y46H3D.8,M00647_2.00,EGRH-3,WBGene00021612,WBGene00021612,History: N.A.
WBGene00021708,srbc-37,M00647_2.00,EGRH-3,WBGene00021708,WBGene00021708,History: Resurrected on 2005-01-26
WBGene00021709,ugt-29,M00647_2.00,EGRH-3,WBGene00021709,WBGene00021709,History: N.A.
WBGene00021752,xpd-1,M00647_2.00,EGRH-3,WBGene00021752,WBGene00021752,History: N.A.
WBGene00021768,Y51F10.7,M00647_2.00,EGRH-3,WBGene00021768,WBGene00021768,History: N.A.
WBGene00021801,Y53G8AL.3,M00647_2.00,EGRH-3,WBGene00021801,WBGene00021801,History: N.A.
WBGene00021817,Y53G8B.1,M00647_2.00,EGRH-3,WBGene00021817,WBGene00021817,History: N.A.
WBGene00021820,nipa-1,M00647_2.00,EGRH-3,WBGene00021820,WBGene00021820,History: N.A.
WBGene00021869,vrp-1,M00647_2.00,EGRH-3,WBGene00021869,WBGene00021869,History: N.A.
WBGene00021918,Y55D5A.4,M00647_2.00,EGRH-3,WBGene00021918,WBGene00021918,History: N.A.
WBGene00021953,Y55H10A.2,M00647_2.00,EGRH-3,WBGene00021953,WBGene00021953,History: N.A.
WBGene00022067,ivph-3,M00647_2.00,EGRH-3,WBGene00022067,WBGene00022067,History: N.A.
WBGene00022069,eel-1,M00647_2.00,EGRH-3,WBGene00022069,WBGene00022069,History: N.A.
WBGene00022103,cdh-12,M00647_2.00,EGRH-3,WBGene00022103,WBGene00022103,History: N.A.
WBGene00022181,pho-9,M00647_2.00,EGRH-3,WBGene00022181,WBGene00022181,History: N.A.
WBGene00022315,Y81B9A.1,M00647_2.00,EGRH-3,WBGene00022315,WBGene00022315,History: N.A.
WBGene00022329,fbxa-79,M00647_2.00,EGRH-3,WBGene00022329,WBGene00022329,History: N.A.
WBGene00022484,fbxa-77,M00647_2.00,EGRH-3,WBGene00022484,WBGene00022484,History: N.A.
WBGene00022644,dod-19,M00647_2.00,EGRH-3,WBGene00022644,WBGene00022644,History: N.A.
WBGene00022645,ZK6.11,M00647_2.00,EGRH-3,WBGene00022645,WBGene00022645,History: N.A.
WBGene00022712,ZK355.2,M00647_2.00,EGRH-3,WBGene00022712,WBGene00022712,History: N.A.
WBGene00023432,K12B6.9,M00647_2.00,EGRH-3,WBGene00023432,WBGene00023432,History: N.A.
WBGene00044081,D1086.11,M00647_2.00,EGRH-3,WBGene00044081,WBGene00044081,History: N.A.
WBGene00044131,Y45G12C.16,M00647_2.00,EGRH-3,WBGene00044131,WBGene00044131,History: N.A.
WBGene00044360,C33C12.11,M00647_2.00,EGRH-3,WBGene00044360,WBGene00044360,History: N.A.
WBGene00044675,fbxa-76,M00647_2.00,EGRH-3,WBGene00044675,WBGene00044675,History: N.A.
WBGene00077559,R05D7.7,M00647_2.00,EGRH-3,WBGene00077559,WBGene00077559,History: N.A.
WBGene00086560,ZK355.8,M00647_2.00,EGRH-3,WBGene00086560,WBGene00086560,History: N.A.
WBGene00194680,Y17D7C.6,M00647_2.00,EGRH-3,WBGene00194680,WBGene00194680,History: N.A.
WBGene00194682,F40D4.17,M00647_2.00,EGRH-3,WBGene00194682,WBGene00194682,History: N.A.
WBGene00194704,T07H3.8,M00647_2.00,EGRH-3,WBGene00194704,WBGene00194704,History: N.A.
WBGene00194912,ZK856.18,M00647_2.00,EGRH-3,WBGene00194912,WBGene00194912,History: N.A.
WBGene00195146,F54D5.17,M00647_2.00,EGRH-3,WBGene00195146,WBGene00195146,History: N.A.
WBGene00195155,W04A8.9,M00647_2.00,EGRH-3,WBGene00195155,WBGene00195155,History: N.A.
WBGene00206527,T27A8.7,M00647_2.00,EGRH-3,WBGene00206527,WBGene00206527,History: N.A.
WBGene00219205,R03D7.15,M00647_2.00,EGRH-3,WBGene00219205,WBGene00219205,History: N.A.
WBGene00219295,C34C12.12,M00647_2.00,EGRH-3,WBGene00219295,WBGene00219295,History: N.A.
WBGene00219319,H25P06.5,M00647_2.00,EGRH-3,WBGene00219319,WBGene00219319,History: N.A.
WBGene00219425,Y54G2A.73,M00647_2.00,EGRH-3,WBGene00219425,WBGene00219425,History: N.A.
WBGene00235289,Y73B6BL.289,M00647_2.00,EGRH-3,WBGene00235289,WBGene00235289,History: N.A.
WBGene00269332,Y39F10A.6,M00647_2.00,EGRH-3,WBGene00269332,WBGene00269332,History: N.A.
WBGene00271798,F54D5.24,M00647_2.00,EGRH-3,WBGene00271798,WBGene00271798,History: N.A.
WBGene00271830,W09G10.9,M00647_2.00,EGRH-3,WBGene00271830,WBGene00271830,History: N.A.
WBGene00305066,Y55B1BR.8,M00647_2.00,EGRH-3,WBGene00305066,WBGene00305066,History: N.A.
WBGene00000004,aat-3,M00662_2.00,EFL-2,WBGene00000004,WBGene00000004,History: N.A.
WBGene00000055,acr-16,M00662_2.00,EFL-2,WBGene00000055,WBGene00000055,History: N.A.
WBGene00000180,arc-1,M00662_2.00,EFL-2,WBGene00000180,WBGene00000180,History: N.A.
WBGene00000185,arg-1,M00662_2.00,EFL-2,WBGene00000185,WBGene00000185,History: N.A.
WBGene00000296,cat-2,M00662_2.00,EFL-2,WBGene00000296,WBGene00000296,History: N.A.
WBGene00000392,cdd-2,M00662_2.00,EFL-2,WBGene00000392,WBGene00000392,History: N.A.
WBGene00000409,cdk-8,M00662_2.00,EFL-2,WBGene00000409,WBGene00000409,History: N.A.
WBGene00000460,ceh-39,M00662_2.00,EFL-2,WBGene00000460,WBGene00000460,History: N.A.
WBGene00000535,cpi-1,M00662_2.00,EFL-2,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00000552,cmd-1,M00662_2.00,EFL-2,WBGene00000552,WBGene00000552,History: N.A.
WBGene00000662,col-87,M00662_2.00,EFL-2,WBGene00000662,WBGene00000662,History: N.A.
WBGene00000758,col-185,M00662_2.00,EFL-2,WBGene00000758,WBGene00000758,History: N.A.
WBGene00000897,daf-1,M00662_2.00,EFL-2,WBGene00000897,WBGene00000897,History: N.A.
WBGene00001043,dnj-25,M00662_2.00,EFL-2,WBGene00001043,WBGene00001043,History: N.A.
WBGene00001044,dnj-26,M00662_2.00,EFL-2,WBGene00001044,WBGene00001044,History: N.A.
WBGene00001103,dsl-1,M00662_2.00,EFL-2,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001161,efl-1,M00662_2.00,EFL-2,WBGene00001161,WBGene00001161,History: N.A.
WBGene00001338,ears-2,M00662_2.00,EFL-2,WBGene00001338,WBGene00001338,History: Renamed on 2010-01-29
WBGene00001365,exc-4,M00662_2.00,EFL-2,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001485,fre-1,M00662_2.00,EFL-2,WBGene00001485,WBGene00001485,History: N.A.
WBGene00001514,xnd-1,M00662_2.00,EFL-2,WBGene00001514,WBGene00001514,History: Renamed on 2008-09-15
WBGene00001647,gna-2,M00662_2.00,EFL-2,WBGene00001647,WBGene00001647,History: N.A.
WBGene00001671,gpa-9,M00662_2.00,EFL-2,WBGene00001671,WBGene00001671,History: N.A.
WBGene00001961,hlh-17,M00662_2.00,EFL-2,WBGene00001961,WBGene00001961,History: N.A.
WBGene00002063,ife-5,M00662_2.00,EFL-2,WBGene00002063,WBGene00002063,History: N.A.
WBGene00002147,ire-1,M00662_2.00,EFL-2,WBGene00002147,WBGene00002147,History: N.A.
WBGene00002188,kgb-2,M00662_2.00,EFL-2,WBGene00002188,WBGene00002188,History: N.A.
WBGene00002203,kin-20,M00662_2.00,EFL-2,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002223,klp-12,M00662_2.00,EFL-2,WBGene00002223,WBGene00002223,"History: Split into T01G1.4(WBGene00044025). History of WBGene00002223: Split into ""WBGene00044025"" on 2004-12-14"
WBGene00002245,lag-1,M00662_2.00,EFL-2,WBGene00002245,WBGene00002245,History: N.A.
WBGene00002977,lev-10,M00662_2.00,EFL-2,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003025,lin-40,M00662_2.00,EFL-2,WBGene00003025,WBGene00003025,History: Renamed on 2007-03-01
WBGene00003061,lpd-5,M00662_2.00,EFL-2,WBGene00003061,WBGene00003061,History: Renamed on 2008-02-26
WBGene00003153,mca-3,M00662_2.00,EFL-2,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00003170,mec-6,M00662_2.00,EFL-2,WBGene00003170,WBGene00003170,History: N.A.
WBGene00003473,mtl-1,M00662_2.00,EFL-2,WBGene00003473,WBGene00003473,History: N.A.
WBGene00003638,nhr-48,M00662_2.00,EFL-2,WBGene00003638,WBGene00003638,History: N.A.
WBGene00003668,nhr-78,M00662_2.00,EFL-2,WBGene00003668,WBGene00003668,History: N.A.
WBGene00003702,nhr-112,M00662_2.00,EFL-2,WBGene00003702,WBGene00003702,History: N.A.
WBGene00003704,nhr-114,M00662_2.00,EFL-2,WBGene00003704,WBGene00003704,History: N.A.
WBGene00003804,npp-18,M00662_2.00,EFL-2,WBGene00003804,WBGene00003804,History: N.A.
WBGene00003997,pgp-3,M00662_2.00,EFL-2,WBGene00003997,WBGene00003997,History: N.A.
WBGene00004287,rac-2,M00662_2.00,EFL-2,WBGene00004287,WBGene00004287,"History: Split into rac-3(WBGene00044670). History of WBGene00004287: Split into ""WBGene00044670"" on 2005-11-14"
WBGene00004385,rnp-2,M00662_2.00,EFL-2,WBGene00004385,WBGene00004385,History: N.A.
WBGene00004812,skr-6,M00662_2.00,EFL-2,WBGene00004812,WBGene00004812,History: N.A.
WBGene00004896,smu-2,M00662_2.00,EFL-2,WBGene00004896,WBGene00004896,History: N.A.
WBGene00004963,spe-9,M00662_2.00,EFL-2,WBGene00004963,WBGene00004963,History: N.A.
WBGene00005213,srg-56,M00662_2.00,EFL-2,WBGene00005213,WBGene00005213,History: N.A.
WBGene00005332,srh-113,M00662_2.00,EFL-2,WBGene00005332,WBGene00005332,History: N.A.
WBGene00005365,srh-149,M00662_2.00,EFL-2,WBGene00005365,WBGene00005365,History: N.A.
WBGene00005435,srh-227,M00662_2.00,EFL-2,WBGene00005435,WBGene00005435,History: N.A.
WBGene00005443,srh-236,M00662_2.00,EFL-2,WBGene00005443,WBGene00005443,History: N.A.
WBGene00005496,srh-292,M00662_2.00,EFL-2,WBGene00005496,WBGene00005496,History: N.A.
WBGene00005505,srh-301,M00662_2.00,EFL-2,WBGene00005505,WBGene00005505,History: N.A.
WBGene00005566,sri-54,M00662_2.00,EFL-2,WBGene00005566,WBGene00005566,History: N.A.
WBGene00005579,sri-67,M00662_2.00,EFL-2,WBGene00005579,WBGene00005579,History: N.A.
WBGene00005688,sru-25,M00662_2.00,EFL-2,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005708,sru-45,M00662_2.00,EFL-2,WBGene00005708,WBGene00005708,History: N.A.
WBGene00005820,srw-73,M00662_2.00,EFL-2,WBGene00005820,WBGene00005820,History: N.A.
WBGene00005883,srw-136,M00662_2.00,EFL-2,WBGene00005883,WBGene00005883,History: N.A.
WBGene00005912,srx-21,M00662_2.00,EFL-2,WBGene00005912,WBGene00005912,History: N.A.
WBGene00005919,srx-28,M00662_2.00,EFL-2,WBGene00005919,WBGene00005919,History: N.A.
WBGene00006104,str-39,M00662_2.00,EFL-2,WBGene00006104,WBGene00006104,History: N.A.
WBGene00006131,str-69,M00662_2.00,EFL-2,WBGene00006131,WBGene00006131,History: N.A.
WBGene00006151,str-93,M00662_2.00,EFL-2,WBGene00006151,WBGene00006151,History: N.A.
WBGene00006324,sup-17,M00662_2.00,EFL-2,WBGene00006324,WBGene00006324,History: N.A.
WBGene00006377,syp-3,M00662_2.00,EFL-2,WBGene00006377,WBGene00006377,History: N.A.
WBGene00006445,tag-68,M00662_2.00,EFL-2,WBGene00006445,WBGene00006445,History: N.A.
WBGene00006679,twk-26,M00662_2.00,EFL-2,WBGene00006679,WBGene00006679,History: N.A.
WBGene00006695,twk-45,M00662_2.00,EFL-2,WBGene00006695,WBGene00006695,History: N.A.
WBGene00006725,ubl-1,M00662_2.00,EFL-2,WBGene00006725,WBGene00006725,History: N.A.
WBGene00006739,ulp-4,M00662_2.00,EFL-2,WBGene00006739,WBGene00006739,History: N.A.
WBGene00006817,unc-85,M00662_2.00,EFL-2,WBGene00006817,WBGene00006817,History: Renamed on 2008-06-05
WBGene00006966,xtr-2,M00662_2.00,EFL-2,WBGene00006966,WBGene00006966,History: N.A.
WBGene00007068,cTel55X.1,M00662_2.00,EFL-2,WBGene00007068,WBGene00007068,History: Renamed on 2007-07-19
WBGene00007122,B0250.5,M00662_2.00,EFL-2,WBGene00007122,WBGene00007122,History: N.A.
WBGene00007123,srbc-79,M00662_2.00,EFL-2,WBGene00007123,WBGene00007123,History: N.A.
WBGene00007239,C01G10.14,M00662_2.00,EFL-2,WBGene00007239,WBGene00007239,"History: Split into C01G10.19(WBGene00077584). History of WBGene00007239: Split into ""WBGene00077584"" on 2008-02-06"
WBGene00007297,C04F12.1,M00662_2.00,EFL-2,WBGene00007297,WBGene00007297,History: N.A.
WBGene00007505,pezo-1,M00662_2.00,EFL-2,WBGene00007505,WBGene00007505,History: N.A.
WBGene00007960,C35D6.3,M00662_2.00,EFL-2,WBGene00007960,WBGene00007960,History: N.A.
WBGene00008070,C43D7.8,M00662_2.00,EFL-2,WBGene00008070,WBGene00008070,History: N.A.
WBGene00008071,fbxb-64,M00662_2.00,EFL-2,WBGene00008071,WBGene00008071,History: N.A.
WBGene00008160,glct-4,M00662_2.00,EFL-2,WBGene00008160,WBGene00008160,History: N.A.
WBGene00008161,C47F8.5,M00662_2.00,EFL-2,WBGene00008161,WBGene00008161,History: N.A.
WBGene00008232,C50F4.4,M00662_2.00,EFL-2,WBGene00008232,WBGene00008232,History: N.A.
WBGene00008272,C53B4.2,M00662_2.00,EFL-2,WBGene00008272,WBGene00008272,History: N.A.
WBGene00008393,D1086.6,M00662_2.00,EFL-2,WBGene00008393,WBGene00008393,"History: Split into D1086.10(WBGene00044080). History of WBGene00008393: Split into ""WBGene00044080"" on 2005-01-11"
WBGene00008700,clec-254,M00662_2.00,EFL-2,WBGene00008700,WBGene00008700,History: N.A.
WBGene00008701,F11D11.6,M00662_2.00,EFL-2,WBGene00008701,WBGene00008701,"History: Split into clec-253(WBGene00045361). History of WBGene00008701: Split into ""WBGene00045361"" on 2007-04-12"
WBGene00008782,sdz-14,M00662_2.00,EFL-2,WBGene00008782,WBGene00008782,History: N.A.
WBGene00008784,F14B6.3,M00662_2.00,EFL-2,WBGene00008784,WBGene00008784,History: N.A.
WBGene00008955,F19D8.2,M00662_2.00,EFL-2,WBGene00008955,WBGene00008955,History: N.A.
WBGene00009033,F21H7.12,M00662_2.00,EFL-2,WBGene00009033,WBGene00009033,History: N.A.
WBGene00009409,F35E2.1,M00662_2.00,EFL-2,WBGene00009409,WBGene00009409,History: N.A.
WBGene00009563,F39H2.3,M00662_2.00,EFL-2,WBGene00009563,WBGene00009563,History: N.A.
WBGene00009568,srbc-26,M00662_2.00,EFL-2,WBGene00009568,WBGene00009568,History: N.A.
WBGene00009823,gadr-6,M00662_2.00,EFL-2,WBGene00009823,WBGene00009823,History: N.A.
WBGene00009850,F48F7.5,M00662_2.00,EFL-2,WBGene00009850,WBGene00009850,History: N.A.
WBGene00009908,F49H6.5,M00662_2.00,EFL-2,WBGene00009908,WBGene00009908,History: N.A.
WBGene00009913,F49H6.12,M00662_2.00,EFL-2,WBGene00009913,WBGene00009913,History: N.A.
WBGene00009944,mtcu-2,M00662_2.00,EFL-2,WBGene00009944,WBGene00009944,History: N.A.
WBGene00010031,F54B11.8,M00662_2.00,EFL-2,WBGene00010031,WBGene00010031,History: N.A.
WBGene00010059,F54E4.3,M00662_2.00,EFL-2,WBGene00010059,WBGene00010059,History: Renamed on 2017-04-28
WBGene00010105,fbxb-62,M00662_2.00,EFL-2,WBGene00010105,WBGene00010105,History: N.A.
WBGene00010106,fbxb-61,M00662_2.00,EFL-2,WBGene00010106,WBGene00010106,History: N.A.
WBGene00010165,F56H6.4,M00662_2.00,EFL-2,WBGene00010165,WBGene00010165,History: N.A.
WBGene00010215,nhr-193,M00662_2.00,EFL-2,WBGene00010215,WBGene00010215,History: N.A.
WBGene00010414,hpa-1,M00662_2.00,EFL-2,WBGene00010414,WBGene00010414,History: N.A.
WBGene00010528,K03D3.2,M00662_2.00,EFL-2,WBGene00010528,WBGene00010528,History: N.A.
WBGene00010581,K05C4.4,M00662_2.00,EFL-2,WBGene00010581,WBGene00010581,History: N.A.
WBGene00010620,K07A12.1,M00662_2.00,EFL-2,WBGene00010620,WBGene00010620,History: N.A.
WBGene00010697,uda-1,M00662_2.00,EFL-2,WBGene00010697,WBGene00010697,History: Renamed on 2004-06-24
WBGene00011129,R07H5.9,M00662_2.00,EFL-2,WBGene00011129,WBGene00011129,History: N.A.
WBGene00011268,pde-12,M00662_2.00,EFL-2,WBGene00011268,WBGene00011268,History: N.A.
WBGene00011625,vps-39,M00662_2.00,EFL-2,WBGene00011625,WBGene00011625,History: N.A.
WBGene00011803,T16G12.1,M00662_2.00,EFL-2,WBGene00011803,WBGene00011803,History: N.A.
WBGene00011805,T16G12.4,M00662_2.00,EFL-2,WBGene00011805,WBGene00011805,History: N.A.
WBGene00011856,T20D3.2,M00662_2.00,EFL-2,WBGene00011856,WBGene00011856,History: N.A.
WBGene00011909,T22A3.6,M00662_2.00,EFL-2,WBGene00011909,WBGene00011909,"History: Split into T22A3.12(WBGene00206474). History of WBGene00011909: Split into ""WBGene00206474"" on 2011-04-11"
WBGene00012059,T26G10.1,M00662_2.00,EFL-2,WBGene00012059,WBGene00012059,History: N.A.
WBGene00012125,T28D6.5,M00662_2.00,EFL-2,WBGene00012125,WBGene00012125,History: N.A.
WBGene00012155,VW02B12L.2,M00662_2.00,EFL-2,WBGene00012155,WBGene00012155,History: N.A.
WBGene00012156,ebp-2,M00662_2.00,EFL-2,WBGene00012156,WBGene00012156,History: N.A.
WBGene00012240,W04A8.5,M00662_2.00,EFL-2,WBGene00012240,WBGene00012240,History: N.A.
WBGene00012267,W04G5.7,M00662_2.00,EFL-2,WBGene00012267,WBGene00012267,History: N.A.
WBGene00012333,sre-43,M00662_2.00,EFL-2,WBGene00012333,WBGene00012333,History: N.A.
WBGene00012336,W07G4.2,M00662_2.00,EFL-2,WBGene00012336,WBGene00012336,History: N.A.
WBGene00012455,Y17D7C.1,M00662_2.00,EFL-2,WBGene00012455,WBGene00012455,"History: Split into Y17D7C.6(WBGene00194680). History of WBGene00012455: Split into ""WBGene00194680"" on 2009-06-15"
WBGene00012533,fbxa-209,M00662_2.00,EFL-2,WBGene00012533,WBGene00012533,History: N.A.
WBGene00012574,fbxa-213,M00662_2.00,EFL-2,WBGene00012574,WBGene00012574,History: N.A.
WBGene00012626,famh-161,M00662_2.00,EFL-2,WBGene00012626,WBGene00012626,History: Renamed on 2017-01-13
WBGene00012720,Y39E4B.11,M00662_2.00,EFL-2,WBGene00012720,WBGene00012720,History: N.A.
WBGene00012798,Y43F4A.3,M00662_2.00,EFL-2,WBGene00012798,WBGene00012798,History: N.A.
WBGene00012840,grsp-1,M00662_2.00,EFL-2,WBGene00012840,WBGene00012840,History: N.A.
WBGene00012855,Y44A6D.5,M00662_2.00,EFL-2,WBGene00012855,WBGene00012855,History: N.A.
WBGene00012946,Y47H9B.2,M00662_2.00,EFL-2,WBGene00012946,WBGene00012946,History: N.A.
WBGene00012958,Y47H10A.2,M00662_2.00,EFL-2,WBGene00012958,WBGene00012958,History: N.A.
WBGene00013019,Y48G10A.2,M00662_2.00,EFL-2,WBGene00013019,WBGene00013019,History: N.A.
WBGene00013119,Y51H4A.25,M00662_2.00,EFL-2,WBGene00013119,WBGene00013119,History: N.A.
WBGene00013213,Y54G11A.2,M00662_2.00,EFL-2,WBGene00013213,WBGene00013213,History: N.A.
WBGene00013277,sre-41,M00662_2.00,EFL-2,WBGene00013277,WBGene00013277,History: N.A.
WBGene00013357,clec-260,M00662_2.00,EFL-2,WBGene00013357,WBGene00013357,History: N.A.
WBGene00013370,Y60A9.3,M00662_2.00,EFL-2,WBGene00013370,WBGene00013370,History: N.A.
WBGene00013409,fbxb-56,M00662_2.00,EFL-2,WBGene00013409,WBGene00013409,History: N.A.
WBGene00013411,Y64G10A.1,M00662_2.00,EFL-2,WBGene00013411,WBGene00013411,History: N.A.
WBGene00013421,fbxa-220,M00662_2.00,EFL-2,WBGene00013421,WBGene00013421,History: N.A.
WBGene00013635,Y105C5A.10,M00662_2.00,EFL-2,WBGene00013635,WBGene00013635,History: N.A.
WBGene00013774,clec-193,M00662_2.00,EFL-2,WBGene00013774,WBGene00013774,History: N.A.
WBGene00013815,Y116A8C.44,M00662_2.00,EFL-2,WBGene00013815,WBGene00013815,History: N.A.
WBGene00013824,Y116F11B.8,M00662_2.00,EFL-2,WBGene00013824,WBGene00013824,History: N.A.
WBGene00015014,bath-24,M00662_2.00,EFL-2,WBGene00015014,WBGene00015014,History: N.A.
WBGene00015015,math-1,M00662_2.00,EFL-2,WBGene00015015,WBGene00015015,History: N.A.
WBGene00015170,B0410.1,M00662_2.00,EFL-2,WBGene00015170,WBGene00015170,History: N.A.
WBGene00015172,B0410.3,M00662_2.00,EFL-2,WBGene00015172,WBGene00015172,History: N.A.
WBGene00015198,clec-2,M00662_2.00,EFL-2,WBGene00015198,WBGene00015198,History: N.A.
WBGene00015559,npr-17,M00662_2.00,EFL-2,WBGene00015559,WBGene00015559,History: N.A.
