...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
rps-14,1622.08630986583,-0.975910235233598,0.000124520559892,0.0080186343694538,rps-14,WBGene00004483,Public name for WBGene00004483. History: N.A.
F43C1.7,303.294493104413,-1.16512792489615,0.0001256482839416,0.0080685907825302,F43C1.7,WBGene00023423,Public name for WBGene00023423. History: N.A.
clec-223,79.3536694720994,2.05265815275882,0.000126557425399,0.0081042708862383,clec-223,WBGene00007282,Public name for WBGene00007282. History: N.A.
rpl-17,1486.36882788895,-0.852715689135459,0.0001273019999534,0.008129243311791,rpl-17,WBGene00004429,Public name for WBGene00004429. History: N.A.
soc-2,856.325199437661,0.857889799721067,0.000127742923944,0.0081347403650508,soc-2,WBGene00004929,Public name for WBGene00004929. History: N.A.
K07H8.8,10.170309692722,2.06286202910848,0.0001291347022239,0.0082005901620042,K07H8.8,WBGene00019508,Public name for WBGene00019508. History: N.A.
W01D2.1,276.953481066051,-0.988608880654689,0.0001303585389344,0.0082387327026218,W01D2.1,WBGene00012179,Public name for WBGene00012179. History: N.A.
lron-5,5879.09367561776,1.25877678174091,0.0001304540881592,0.0082387327026218,lron-5,WBGene00008656,Public name for WBGene00008656. History: N.A.
C18B2.1,19.2717448087317,1.91833274536525,0.000132438122141,0.0083410548079246,C18B2.1,WBGene00015952,Public name for WBGene00015952. History: N.A.
gon-2,405.725917650515,1.09712529700812,0.0001362177270712,0.0085555928578304,gon-2,WBGene00001651,Public name for WBGene00001651. History: N.A.
plx-2,1719.8533403205,1.0521324111879,0.000139231511195,0.0087209901479409,plx-2,WBGene00004048,Public name for WBGene00004048. History: N.A.
C35E7.6,11.7040162225041,-1.96907214450851,0.000140542596512,0.0087791254088223,C35E7.6,WBGene00016458,Public name for WBGene00016458. History: N.A.
Y46D2A.3,7.03902528799083,-2.12705261040721,0.0001415653403352,0.0088189821390908,Y46D2A.3,WBGene00021591,Public name for WBGene00021591. History: N.A.
cpg-3,379.605440301836,-0.934729135781054,0.0001435008019401,0.0089153276002142,cpg-3,WBGene00011063,Public name for WBGene00011063. History: N.A.
ttr-46,23.6191599684402,-1.59877772507633,0.0001462377975043,0.0090608148859139,ttr-46,WBGene00011571,Public name for WBGene00011571. History: N.A.
H23L24.2,16.1340124655962,2.00003799480383,0.0001489056391889,0.0092012446857306,H23L24.2,WBGene00019229,Sequence name for WBGene00019229(ipla-5). History: N.A.
F39E9.19,51.6744349353184,-1.21468106231327,0.0001504119926123,0.00926934121139,F39E9.19,WBGene00195026,Public name for WBGene00195026. History: N.A.
eef-1B.2,260.25901228094,-0.906227461378496,0.0001532936540878,0.0094216005897146,eef-1B.2,WBGene00012768,Public name for WBGene00012768. History: N.A.
gcn-2,113.844798080815,1.11182808036454,0.0001539187093194,0.0094347230244629,gcn-2,WBGene00013591,Public name for WBGene00013591. History: N.A.
zfh-2,1133.04695663096,1.30444495217776,0.0001550608807724,0.0094541773715649,zfh-2,WBGene00022518,Public name for WBGene00022518. History: Renamed on 2015-03-05
zig-4,7832.7649861443,-1.12233024467643,0.0001547052282143,0.0094541773715649,zig-4,WBGene00006981,Public name for WBGene00006981. History: N.A.
unc-44,16640.4307010893,1.39919176441828,0.0001555957519748,0.0094616249708864,unc-44,WBGene00006780,Public name for WBGene00006780. History: N.A.
Y106G6D.8,113.903881972874,-1.06168110822915,0.0001579695745782,0.0095805621619238,Y106G6D.8,WBGene00013704,Public name for WBGene00013704. History: N.A.
F41G3.1,26085.581694155,-0.919314565220995,0.0001584562837722,0.0095847237611564,F41G3.1,WBGene00018298,Sequence name for WBGene00018298(nlp-50). History: N.A.
zig-7,729.466892927561,-1.04107753902987,0.0001594224668768,0.0096177896135598,zig-7,WBGene00006984,Public name for WBGene00006984. History: N.A.
che-2,69.7836589283308,1.38474254667717,0.0001606890678316,0.0096687582153285,che-2,WBGene00000484,Public name for WBGene00000484. History: N.A.
rpl-41,540.529041725968,-0.938235726738298,0.0001624416637287,0.0097486260235113,rpl-41,WBGene00004454,Other name for WBGene00004454(rpl-36.A). History: Renamed on 2015-10-02
C02B8.3,13830.5228825756,-1.44648370868568,0.0001669922906991,0.0099955568257929,C02B8.3,WBGene00015322,Public name for WBGene00015322. History: N.A.
kcnl-1,1750.29497119805,0.96528032035498,0.0001681116111825,0.0100199927114871,kcnl-1,WBGene00007176,Public name for WBGene00007176. History: N.A.
nkcc-1,544.264777394825,1.03411713883453,0.0001682746867577,0.0100199927114871,nkcc-1,WBGene00012543,Public name for WBGene00012543. History: N.A.
C49G7.10,5400.74798506055,-0.781593051478406,0.0001703290733748,0.0101160466505643,C49G7.10,WBGene00016788,Public name for WBGene00016788. History: N.A.
C46E1.3,32.349650165981,-1.90966735486269,0.0001715046515727,0.0101475641010286,C46E1.3,WBGene00001362,Sequence name for WBGene00001362(exc-1). History: N.A.
F31C3.3,630.673991541224,1.20327750915691,0.0001717450325495,0.0101475641010286,F31C3.3,WBGene00009285,Public name for WBGene00009285. History: N.A.
rpl-25.2,362.377760567639,-0.979260245360903,0.0001722404843716,0.0101506763604616,rpl-25.2,WBGene00004439,Public name for WBGene00004439. History: N.A.
Y71A12B.18,135.471451198593,1.16899297945064,0.0001729543388123,0.010166610813518,Y71A12B.18,WBGene00045077,Public name for WBGene00045077. History: N.A.
vps-15,263.592264626191,0.995309423058578,0.0001744041049623,0.0102256115249667,vps-15,WBGene00014151,Public name for WBGene00014151. History: N.A.
prp-8,1704.27525030133,1.20473062691912,0.0001760938826641,0.0102983476022337,prp-8,WBGene00004187,Public name for WBGene00004187. History: N.A.
Y64G10A.6,2768.25682315556,0.803598082791369,0.0001771710437236,0.0103349775505484,Y64G10A.6,WBGene00013415,Sequence name for WBGene00013415(ilcr-1). History: N.A.
C09D4.4,233.758221193845,1.11733907440192,0.0001781426699825,0.0103583444296263,C09D4.4,WBGene00015635,Public name for WBGene00015635. History: N.A.
F58B4.2,239.44685042105,-1.18113416197876,0.0001784822913091,0.0103583444296263,F58B4.2,WBGene00010235,Public name for WBGene00010235. History: N.A.
epac-1,324.686555707076,1.08638253998487,0.000178927127334,0.0103583444296263,epac-1,WBGene00004255,Public name for WBGene00004255. History: N.A.
Y22D7AL.16,40.4051102430499,1.35056485120156,0.0001826353672557,0.0105198889304949,Y22D7AL.16,WBGene00021254,Public name for WBGene00021254. History: N.A.
tag-184,206.172286243251,1.30024450903422,0.0001823335100661,0.0105198889304949,tag-184,WBGene00007050,Other name for WBGene00007050(utp-20). History: Renamed on 2016-02-19
ifa-3,7.0210917520482,2.03429029174195,0.0001834648278946,0.0105411809009664,ifa-3,WBGene00002051,Public name for WBGene00002051. History: N.A.
C01B10.11,18.0150714362799,-1.79975531258062,0.0001882393364788,0.0107144254143848,C01B10.11,WBGene00044294,Public name for WBGene00044294. History: N.A.
D2092.1,743.889004953225,0.937818080770906,0.000188100879587,0.0107144254143848,D2092.1,WBGene00017063,Sequence name for WBGene00017063(mctp-1). History: N.A.
let-653,203.012193796579,1.46259191700123,0.0001872344843926,0.0107144254143848,let-653,WBGene00002827,Public name for WBGene00002827. History: N.A.
sbt-1,133218.164314517,-0.795486747976615,0.0001883495503597,0.0107144254143848,sbt-1,WBGene00011392,Public name for WBGene00011392. History: N.A.
mys-4,79.6815536149628,1.25673211882449,0.0001904869727083,0.0108091926963834,mys-4,WBGene00007914,Public name for WBGene00007914. History: N.A.
D2089.3,9349.71678637314,-1.43448801627305,0.0001923387702857,0.0108873242192595,D2089.3,WBGene00008434,"Public name for WBGene00008434. History: Split into D2089.8(WBGene00271706). History of WBGene00008434: Split into ""WBGene00271706"" on 2017-04-28"
Y75B8A.24,2408.81527107739,1.55014032564183,0.0001937082181288,0.0109378347305489,Y75B8A.24,WBGene00013557,Public name for WBGene00013557. History: N.A.
Y69H2.14,208.875392263888,-0.931136253121927,0.0001985215554346,0.0111820802416209,Y69H2.14,WBGene00013489,Sequence name for WBGene00013489(col-42). History: N.A.
F33G12.5,714.336497957895,1.42069915207727,0.0002033315672674,0.0114249416166847,F33G12.5,WBGene00018017,Sequence name for WBGene00018017(golg-2). History: N.A.
C36C9.10,840.331830754602,-0.800230638183456,0.0002043077778677,0.0114517256909979,C36C9.10,WBGene00219849,Public name for WBGene00219849. History: N.A.
C18A3.16,339.317016438522,1.05198238509289,0.0002049683307855,0.011460729227458,C18A3.16,WBGene00196521,Public name for WBGene00196521. History: N.A.
nrde-3,127.67672477565,0.95753775795704,0.000205868179572,0.011483036536958,nrde-3,WBGene00019862,Public name for WBGene00019862. History: Renamed on 2011-10-14
C12D5.4,5135.16554750661,-1.5718485430816,0.000207021662212,0.0114914566736324,C12D5.4,WBGene00015707,Public name for WBGene00015707. History: N.A.
rpb-2,364.278920982671,1.08793368698718,0.0002068351744327,0.0114914566736324,rpb-2,WBGene00016140,Public name for WBGene00016140. History: Renamed on 2005-03-17
Y43F8B.2,73173.1403027732,-1.10625466565946,0.0002076616656703,0.0114991393369372,Y43F8B.2,WBGene00012813,Public name for WBGene00012813. History: N.A.
rpl-28,351.536681464794,-1.07584610098049,0.0002087216612227,0.0115299857434468,rpl-28,WBGene00004442,Public name for WBGene00004442. History: N.A.
sax-2,1372.69806521118,1.20373694416338,0.0002104846823347,0.0115716099341129,sax-2,WBGene00004728,Public name for WBGene00004728. History: N.A.
sumv-2,211.612282132944,1.04946917656745,0.0002104298989508,0.0115716099341129,sumv-2,WBGene00018812,"Public name for WBGene00018812. History: Merged into ""WBGene00018814"" on 2012-01-23; Resurrected on 2012-06-29"
F10A3.7,11.4010304603411,2.00891869539758,0.000212112283953,0.0116331916498158,F10A3.7,WBGene00008635,Public name for WBGene00008635. History: N.A.
copa-1,573.528834614343,1.05630249031985,0.0002133626494584,0.0116541490321348,copa-1,WBGene00022119,Public name for WBGene00022119. History: N.A.
lst-6,915.003997395482,0.975347167503864,0.0002135111273062,0.0116541490321348,lst-6,WBGene00016889,Public name for WBGene00016889. History: N.A.
rps-29,389.124808587376,-0.942612095729698,0.0002160361694727,0.0117639648103649,rps-29,WBGene00004498,Public name for WBGene00004498. History: N.A.
F10G7.10,740.696628690412,1.40657535780483,0.0002198843773216,0.0119451406400469,F10G7.10,WBGene00017373,Public name for WBGene00017373. History: N.A.
hpk-1,2381.95428534186,0.928502247336424,0.000221614717964,0.0120106794546715,hpk-1,WBGene00001994,"Public name for WBGene00001994. History: Split into F20B6.10(WBGene00303101). History of WBGene00001994: Split into ""WBGene00303101"" on 2018-03-06"
inx-1,1061.71567730259,0.909120119662679,0.000227490535477,0.0122423017037808,inx-1,WBGene00002123,Public name for WBGene00002123. History: N.A.
rig-4,164.237430177684,1.21563868682475,0.0002272753610442,0.0122423017037808,rig-4,WBGene00004371,Public name for WBGene00004371. History: N.A.
unc-52,705.703652783743,1.0700418856139,0.0002271474983081,0.0122423017037808,unc-52,WBGene00006787,Public name for WBGene00006787. History: N.A.
srd-4,15.9149690828743,-1.95344692652975,0.0002281522443566,0.0122491573814432,srd-4,WBGene00005082,Public name for WBGene00005082. History: N.A.
kin-32,252.468979506152,0.891452085713179,0.0002333954628285,0.0125013808068787,kin-32,WBGene00002213,Public name for WBGene00002213. History: N.A.
Y48G10A.4,188.69758508585,1.12518302329543,0.0002344921702092,0.0125308461586179,Y48G10A.4,WBGene00013021,Sequence name for WBGene00013021(ints-8). History: N.A.
fmi-1,5391.81985748675,1.60776523860133,0.0002350650312414,0.0125322461423519,fmi-1,WBGene00001475,Public name for WBGene00001475. History: N.A.
C06B8.7,13.5969846202132,2.02208273220851,0.0002370710475009,0.0125806800091648,C06B8.7,WBGene00007372,Public name for WBGene00007372. History: N.A.
ZK524.4,765.468781542989,1.05995788964006,0.0002366058190982,0.0125806800091648,ZK524.4,WBGene00013994,Public name for WBGene00013994. History: N.A.
F07G6.10,60.0617988551062,-1.30451982369235,0.0002394662591591,0.0126464417096363,F07G6.10,WBGene00045271,Public name for WBGene00045271. History: N.A.
aex-3,1573.71622820966,1.13648049371399,0.000240353640676,0.0126464417096363,aex-3,WBGene00000086,Public name for WBGene00000086. History: N.A.
cacn-1,231.77405470309,1.09907536262096,0.0002405168412388,0.0126464417096363,cacn-1,WBGene00012230,Public name for WBGene00012230. History: N.A.
icd-1,689.070486891784,-0.76301552116254,0.000239127860764,0.0126464417096363,icd-1,WBGene00002045,Public name for WBGene00002045. History: N.A.
hgap-2,285.401119100445,1.04050869133553,0.0002439659789042,0.0127692238958442,hgap-2,WBGene00008430,Public name for WBGene00008430. History: N.A.
nmr-2,3601.64129553503,1.55454251702063,0.0002437205313623,0.0127692238958442,nmr-2,WBGene00003775,Public name for WBGene00003775. History: N.A.
R148.3,240.237634623644,0.995399699890608,0.0002506730610402,0.0130903870714054,R148.3,WBGene00020102,Public name for WBGene00020102. History: N.A.
rps-19,907.846972945212,-0.9581185648292,0.0002534293386611,0.013204244520016,rps-19,WBGene00004488,Public name for WBGene00004488. History: N.A.
F46F11.1,517.511300712733,0.933370077892697,0.0002561641744151,0.0133164709715802,F46F11.1,WBGene00018508,Public name for WBGene00018508. History: N.A.
Y34D9A.3,80.1140696341524,1.33906472625464,0.0002577859669891,0.0133704599394256,Y34D9A.3,WBGene00021329,Public name for WBGene00021329. History: N.A.
rpl-22,500.570447160052,-0.874995236457924,0.0002614652808312,0.0135306807292453,rpl-22,WBGene00004434,Public name for WBGene00004434. History: N.A.
R151.7,189.461692517078,0.930184722447906,0.0002632619359771,0.0135624267017452,R151.7,WBGene00020110,Sequence name for WBGene00020110(hsp-75). History: N.A.
eri-7,72.6670097888874,1.28115456998467,0.0002626794206223,0.0135624267017452,eri-7,WBGene00016566,Public name for WBGene00016566. History: N.A.
B0511.12,882.287585088383,1.10891579446725,0.0002653703416732,0.0135822994400074,B0511.12,WBGene00015237,Public name for WBGene00015237. History: N.A.
hsp-16.1,40918.9161409411,-1.71255030749112,0.0002651913549758,0.0135822994400074,hsp-16.1,WBGene00002015,Public name for WBGene00002015. History: N.A.
nlp-27,61.744501965029,-1.07107007883745,0.0002654250882932,0.0135822994400074,nlp-27,WBGene00003765,Public name for WBGene00003765. History: N.A.
C52E4.7,76.2146377331976,-1.17972790378971,0.0002668592309452,0.0136252736512677,C52E4.7,WBGene00008259,Public name for WBGene00008259. History: N.A.
hsp-16.11,41429.7912516614,-1.71643724607891,0.0002685974133418,0.0136835460019151,hsp-16.11,WBGene00002017,Public name for WBGene00002017. History: N.A.
unc-53,2004.00155608807,1.01952604486643,0.000273187323252,0.0138865174845966,unc-53,WBGene00006788,Public name for WBGene00006788. History: N.A.
rpl-11.1,231.377375340584,-1.06028609376238,0.0002762583012611,0.0139806215373324,rpl-11.1,WBGene00004422,Public name for WBGene00004422. History: Renamed on 2005-09-09
vps-11,105.526287879053,1.03259731426191,0.0002757195384096,0.0139806215373324,vps-11,WBGene00011067,Public name for WBGene00011067. History: N.A.
ZK688.5,537.125223909414,1.07541023657456,0.0002809858427994,0.0141885472382741,ZK688.5,WBGene00022800,Public name for WBGene00022800. History: N.A.
slo-1,975.429326411726,0.84293648839011,0.0002822946274378,0.0142233062285978,slo-1,WBGene00004830,Public name for WBGene00004830. History: N.A.. Other name for WBGene00004828(sle-1). History: N.A.
ZC449.5,41.838082262399,1.38088485560211,0.000284085998296,0.0142509223434058,ZC449.5,WBGene00022615,Public name for WBGene00022615. History: N.A.
ztf-18,349.422401929494,1.3110294965624,0.0002835837851794,0.0142509223434058,ztf-18,WBGene00020763,"Public name for WBGene00020763. History: Split into T24C4.10(WBGene00306002). History of WBGene00020763: Split into ""WBGene00306002"" on 2020-01-20"
C02G6.2,28.8611227152085,1.6778245655906,0.0002853193013037,0.0142815392628565,C02G6.2,WBGene00015360,Public name for WBGene00015360. History: N.A.
cogc-4,164.078443686362,1.0212391577541,0.000286203976757,0.01429461038596,cogc-4,WBGene00021784,"Public name for WBGene00021784. History: Split into Y51H7C.41(WBGene00302984). History of WBGene00021784: Split into ""WBGene00302984"" on 2018-03-06"
fcd-2,240.576722321465,-0.837003997313199,0.000294842313558,0.0146940435615603,fcd-2,WBGene00012767,Public name for WBGene00012767. History: N.A.
ZC395.10,407.940248665942,-0.878646640871694,0.000296314324178,0.0147353706763156,ZC395.10,WBGene00022599,Sequence name for WBGene00022599(daf-41). History: N.A.
unc-10,2224.34925732927,1.11398053271593,0.0002986224394682,0.014818007413007,unc-10,WBGene00006750,Public name for WBGene00006750. History: N.A.
rpl-21,1223.80922992013,-0.980821171293821,0.0003048059350333,0.0150921729171504,rpl-21,WBGene00004433,Public name for WBGene00004433. History: N.A.
epc-1,4728.66472092373,1.53085743666596,0.0003061084247356,0.0151239992178129,epc-1,WBGene00007030,Public name for WBGene00007030. History: N.A.
glo-4,244.343883252607,0.937286503884169,0.0003075215420379,0.0151611426907972,glo-4,WBGene00017195,Public name for WBGene00017195. History: N.A.
W05F2.4,138.873698030221,0.959229159289835,0.0003093560148056,0.0152188554493969,W05F2.4,WBGene00021036,"Public name for WBGene00021036. History: Merged into ""WBGene00019363"" on 2004-12-23; Resurrected on 2005-09-13. History of Dead gene WBGene00019363: Killed on 2005-09-13; Merged into ""WBGene00021036"" on 2005-09-13. Remark: Killed in favour of W05F2.4 (WBGene00021036) which has an isoform (W05F2.4b) located entirely in clone W05F2 and therefore should be named with respect to the clone in which it appears."
sod-2,125.332828704002,-1.04398093174164,0.000310467683032,0.0152408386156518,sod-2,WBGene00004931,Public name for WBGene00004931. History: N.A.
elks-1,324.169925999676,0.889886006305599,0.0003195477087102,0.0155864494088992,elks-1,WBGene00018330,Public name for WBGene00018330. History: N.A.
gcy-25,33.6244901660573,1.80994647504594,0.0003194603988014,0.0155864494088992,gcy-25,WBGene00001549,Public name for WBGene00001549. History: N.A.
trpp-8,450.414350733899,1.11252531684122,0.0003183637223695,0.0155864494088992,trpp-8,WBGene00018512,Public name for WBGene00018512. History: N.A.
T13H5.1,1548.91014236831,0.87770529168224,0.0003235349755112,0.0157474295405415,T13H5.1,WBGene00011755,Public name for WBGene00011755. History: N.A.
F23H11.4,231.95107473686,0.793273728556168,0.0003310412466765,0.0160786452967395,F23H11.4,WBGene00017760,Public name for WBGene00017760. History: N.A.
syd-1,1412.9986605282,0.901906518142051,0.0003328860450166,0.0161340646554044,syd-1,WBGene00006363,Public name for WBGene00006363. History: N.A.
dcaf-1,275.975144114266,1.11939632189363,0.0003355400185638,0.0162283859189374,dcaf-1,WBGene00014243,Public name for WBGene00014243. History: N.A.
D2045.2,243.626397914762,1.13081888414853,0.0003396478054513,0.0163237441089588,D2045.2,WBGene00008422,Sequence name for WBGene00008422(ecps-1). History: N.A.
rpl-24.1,1386.57697163293,-0.945402387897439,0.0003385942976527,0.0163237441089588,rpl-24.1,WBGene00004436,Public name for WBGene00004436. History: N.A.
utx-1,219.602281091246,0.997705858758579,0.000339293581977,0.0163237441089588,utx-1,WBGene00017046,Public name for WBGene00017046. History: N.A.
pup-2,72.0472668469195,1.32306004217051,0.0003422919339742,0.0164164070844341,pup-2,WBGene00019628,Public name for WBGene00019628. History: N.A.
col-19,2095.27917975826,-0.865721572306865,0.0003436116666981,0.0164452974092995,col-19,WBGene00000608,Public name for WBGene00000608. History: N.A.
tre-5,10.8640387964022,1.99142775876554,0.0003449755574813,0.0164761763651255,tre-5,WBGene00006611,Public name for WBGene00006611. History: N.A.
F46B6.5,138.579473937046,1.08307302471198,0.0003457490232724,0.0164787866081538,F46B6.5,WBGene00009770,Public name for WBGene00009770. History: N.A.
din-1,4322.99671218345,1.47347835987851,0.000349214209303,0.0166094102661232,din-1,WBGene00008549,Public name for WBGene00008549. History: N.A.
B0205.13,284.328148871464,-0.915163246232171,0.0003516625063155,0.0166912276548346,B0205.13,WBGene00044644,Public name for WBGene00044644. History: N.A.
dpy-26,430.556720063671,1.07832217174242,0.0003545616573247,0.0167940619714253,dpy-26,WBGene00001085,Public name for WBGene00001085. History: N.A.
jmjd-3.1,268.122144772424,0.866932032447141,0.0003578675645118,0.0169156987967737,jmjd-3.1,WBGene00017571,Public name for WBGene00017571. History: Renamed on 2016-08-08
upb-1,97.4277178715485,-0.965809154661684,0.0003600196940462,0.0169824104650426,upb-1,WBGene00017440,Public name for WBGene00017440. History: N.A.
rpl-29,218.039883433919,-0.953915235412772,0.0003614805526508,0.0170163073296109,rpl-29,WBGene00004443,Public name for WBGene00004443. History: N.A.
F31B12.9,19.9507403064927,1.94967343200329,0.0003659099024208,0.0171266764496381,F31B12.9,WBGene00201437,Public name for WBGene00201437. History: N.A.
mdt-15,1874.16538252353,1.04362253163531,0.0003655839923435,0.0171266764496381,mdt-15,WBGene00007016,"Public name for WBGene00007016. History: Split into R12B2.13(WBGene00303073). History of WBGene00007016: Split into ""WBGene00303073"" on 2018-03-02"
mrp-2,402.264577528612,0.92938634854386,0.0003660663668624,0.0171266764496381,mrp-2,WBGene00003408,Public name for WBGene00003408. History: N.A.
C05C10.2,219.692749699747,0.908808847653242,0.0003734535976058,0.0171716902181962,C05C10.2,WBGene00007329,Public name for WBGene00007329. History: N.A.
C45B2.1,76.2357825942274,-1.29648422850892,0.0003718221157459,0.0171716902181962,C45B2.1,WBGene00016658,Public name for WBGene00016658. History: N.A.
ZK856.8,110.757116283554,-0.957204222741417,0.000370658897071,0.0171716902181962,ZK856.8,WBGene00014109,Sequence name for WBGene00014109(chpf-1). History: N.A.
dma-1,3463.01728047746,1.09683004284963,0.0003695535306103,0.0171716902181962,dma-1,WBGene00011345,Public name for WBGene00011345. History: N.A.
gbf-1,734.051332042813,1.27899483071499,0.0003720164824396,0.0171716902181962,gbf-1,WBGene00007703,Public name for WBGene00007703. History: Renamed on 2005-03-17
hosl-1,359.902524916041,1.09330066821121,0.0003725209526098,0.0171716902181962,hosl-1,WBGene00016704,Public name for WBGene00016704. History: N.A.
lbp-9,295.167306484816,-0.968527142467562,0.0003688686879107,0.0171716902181962,lbp-9,WBGene00021486,Public name for WBGene00021486. History: N.A.
tofu-2,33.778131823613,-1.72170657890262,0.0003737698328846,0.0171716902181962,tofu-2,WBGene00017620,Public name for WBGene00017620. History: N.A.
twk-2,102.377249204774,1.13047640450883,0.0003720444029715,0.0171716902181962,twk-2,WBGene00006657,Public name for WBGene00006657. History: N.A.. Other name for WBGene00006672(twk-18). History: N.A.
rpl-39,223.358884535914,-1.03780273341749,0.0003792425882267,0.0173535655391172,rpl-39,WBGene00004453,Public name for WBGene00004453. History: N.A.
wnk-1,1571.31097393653,1.02231023734137,0.0003790869574029,0.0173535655391172,wnk-1,WBGene00006941,Public name for WBGene00006941. History: N.A.
rpc-2,236.627046097014,0.991372182184434,0.0003800254435931,0.0173547475983541,rpc-2,WBGene00017300,Public name for WBGene00017300. History: N.A.
rps-23,1002.99828981789,-0.958520741482527,0.000381018788967,0.0173655183639551,rps-23,WBGene00004492,Public name for WBGene00004492. History: N.A.
R13H4.2,225.784591448425,-1.22235596037532,0.0003890817826794,0.0176978171982682,R13H4.2,WBGene00014826,Public name for WBGene00014826. History: N.A.
K04C2.3,320.608700608566,-1.021397203344,0.0003910576108815,0.0177524667910089,K04C2.3,WBGene00019381,Public name for WBGene00019381. History: N.A.
T28B4.2,11.9654335808648,1.8829063539296,0.0003929971486862,0.0178052561929508,T28B4.2,WBGene00020885,Public name for WBGene00020885. History: N.A.
pyc-1,215.756568310979,0.937293364088185,0.0003947416344831,0.017849017693345,pyc-1,WBGene00004258,Public name for WBGene00004258. History: N.A.
spp-14,69.9848652653433,-1.09640210541413,0.0004015033305418,0.0181190233320306,spp-14,WBGene00004999,"Public name for WBGene00004999. History: Split into K09F5.6(WBGene00044698). History of WBGene00004999: Split into ""WBGene00044698"" on 2005-12-19"
R74.10,791.108630069151,-0.941659515422685,0.0004048793310635,0.0181724321883188,R74.10,WBGene00206525,Sequence name for WBGene00206525(spp-28). History: N.A.
eel-1,2387.9577248212,1.31202639915978,0.0004040004101595,0.0181724321883188,eel-1,WBGene00022069,Public name for WBGene00022069. History: N.A.
emb-9,287.411695264951,1.30021961802591,0.0004050649006861,0.0181724321883188,emb-9,WBGene00001263,Public name for WBGene00001263. History: N.A.
F59A7.8,38.0628438419473,1.63574525513654,0.0004177016029574,0.0186299790813208,F59A7.8,WBGene00019095,Public name for WBGene00019095. History: N.A.
dgk-1,381.861103925673,1.08120218903906,0.0004161722609003,0.0186299790813208,dgk-1,WBGene00000958,"Public name for WBGene00000958. History: Split into C09E10.3(WBGene00303038). History of WBGene00000958: Split into ""WBGene00303038"" on 2018-03-02"
osm-1,397.722640708566,1.49626168637399,0.0004174228955066,0.0186299790813208,osm-1,WBGene00003883,Public name for WBGene00003883. History: N.A.
ZK809.9,19.734356091204,1.55674874760833,0.0004219322948716,0.0187721166391003,ZK809.9,WBGene00194934,Public name for WBGene00194934. History: N.A.
ced-1,310.021472072342,0.931060320479792,0.0004225261585943,0.0187721166391003,ced-1,WBGene00000415,Public name for WBGene00000415. History: N.A.
F44E7.4,989.845533219758,0.990717367720169,0.0004311479882024,0.0191158055533538,F44E7.4,WBGene00018426,Public name for WBGene00018426. History: N.A.
sdc-3,172.204239516663,1.3211656629515,0.0004319296521979,0.0191158055533538,sdc-3,WBGene00004747,Public name for WBGene00004747. History: N.A.
R11A8.7,691.787326012354,0.962820776478953,0.0004353055961464,0.0191427222553938,R11A8.7,WBGene00011240,Sequence name for WBGene00011240(mask-1). History: N.A.
flp-5,30310.475928129,-0.84621233823006,0.0004358779069712,0.0191427222553938,flp-5,WBGene00001448,Public name for WBGene00001448. History: N.A.
gst-36,56.9931586157971,-1.15408760303696,0.0004348443522882,0.0191427222553938,gst-36,WBGene00001784,Public name for WBGene00001784. History: N.A.
vps-41,103.817499479769,0.919237715122265,0.0004348904418348,0.0191427222553938,vps-41,WBGene00017974,Public name for WBGene00017974. History: N.A.
C26B2.7,212.690756412065,-0.934097125457512,0.0004498071739471,0.0197166911333415,C26B2.7,WBGene00016129,Public name for WBGene00016129. History: N.A.
acy-1,4310.98023522698,1.3664619915741,0.0004511836867361,0.0197392862947068,acy-1,WBGene00000068,Public name for WBGene00000068. History: N.A.
klp-13,201.447300350311,1.15413316315707,0.0004530189884008,0.0197818291601703,klp-13,WBGene00002224,Public name for WBGene00002224. History: N.A.
smk-1,1701.3601157114,0.882518332299151,0.0004622614126064,0.0201470397034271,smk-1,WBGene00018285,Public name for WBGene00018285. History: Renamed on 2007-10-22
Y110A2AR.1,40.8646402634686,-1.38590075261151,0.0004684556598224,0.0203782656573607,Y110A2AR.1,WBGene00022452,Public name for WBGene00022452. History: N.A.
mpz-1,3808.14719837716,1.1814786861471,0.0004693788039373,0.0203797520459524,mpz-1,WBGene00003404,Public name for WBGene00003404. History: N.A.
cul-5,312.728500268292,0.958163563134196,0.0004714202351511,0.0203911488506405,cul-5,WBGene00000840,Public name for WBGene00000840. History: N.A.
mrp-5,304.845093703756,0.966778269651841,0.0004709759785947,0.0203911488506405,mrp-5,WBGene00003411,Public name for WBGene00003411. History: N.A.
K06H7.1,152.576615321428,-1.14474063728808,0.0004738092637677,0.0204558895892192,K06H7.1,WBGene00019455,Public name for WBGene00019455. History: N.A.
F11C1.5,379.398321381863,0.92722297254238,0.0004795592724761,0.0206652186494636,F11C1.5,WBGene00008694,Sequence name for WBGene00008694(vwa-8). History: N.A.
ugt-64,19.5682806074827,1.72233374455658,0.0004807439712263,0.0206774025147523,ugt-64,WBGene00015577,Public name for WBGene00015577. History: N.A.
W04B5.1,65.2552221397353,-1.21399404650211,0.000487609986326,0.0208943157692067,W04B5.1,WBGene00021018,Public name for WBGene00021018. History: N.A.
rpl-26,448.117246282204,-0.928570441629573,0.0004875894554632,0.0208943157692067,rpl-26,WBGene00004440,Public name for WBGene00004440. History: N.A.
