# Note: The workbook which this sheet was a part of contained links which did not update.
gene,OP50_N2_1,OP50_N2_1(rpm),OP50_N2_2,OP50_N2_2(rpm),OP50_hj41_1,OP50_hj41_1(rpm),OP50_hj41_2,OP50_hj41_2(rpm),average of OP50_N2,average of OP50_hj41,average rpm of OP50_N2,average rpm of OP50_hj41,N2/hj41 ratio,Input,Suggested Match,History
Y48A6B.6,405,14.6392964115578,424,15.2302674553503,564,16.6293601909687,452,17.3301699894136,414.5,508.0,14.934781933454,16.9797650901912,0.879563518937109,Y48A6B.6,WBGene00012967,Sequence name for WBGene00012967(kvs-4). History: N.A.
K08A2.5,32823,1186.43364473225,32734,1175.81975208357,44866,1322.85970625533,35556,1363.25558438848,32778.5,40211.0,1181.12669840791,1343.0576453219,0.879431126818703,K08A2.5,WBGene00003678,Sequence name for WBGene00003678(nhr-88). History: N.A.
B0212.3,1328,48.0024336655526,1261,45.2956775028224,1749,51.5687074007169,1422,54.5210215153677,1294.5,1585.5,46.6490555841875,53.0448644580423,0.879426426305344,B0212.3,WBGene00015037,Public name for WBGene00015037. History: N.A.
C38D9.2,14814,535.472930964982,14916,535.789314537746,20708,610.568778075498,15858,608.012910823278,14865.0,18283.0,535.631122751364,609.290844449388,0.879105812324179,C38D9.2,WBGene00008010,Public name for WBGene00008010. History: N.A.
B0041.7,4101,148.236431071108,4115,147.812619289543,5608,165.350092111618,4473,171.49966894391,4108.0,5040.5,148.024525180325,168.424880527764,0.87887564305515,B0041.7,WBGene00006961,Sequence name for WBGene00006961(xnp-1). History: Renamed on 2004-09-10
Y105E8A.13,9510,343.752367589913,9595,344.656642061523,13259,390.937387893714,10234,392.382654140839,9552.5,11746.5,344.204504825718,391.660021017276,0.878834924054031,Y105E8A.13,WBGene00013673,Public name for WBGene00013673. History: N.A.
Y20F4.5,3808,137.645532679536,3759,135.024941897787,5155,151.993531532702,4128,158.271994947565,3783.5,4641.5,136.335237288662,155.132763240134,0.878829426106625,Y20F4.5,,Sequence name for Suppressed gene WBGene00021240. Molecular name for Suppressed gene WBGene00021240. Public name for Suppressed gene WBGene00021240. History of WBGene00021240: Suppressed on 2013-10-17. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
Y48G1BM.8,18963,685.444389758941,19435,698.113792440406,27276,804.22416412919,20098,770.579107184149,19199.0,23687.0,691.779091099674,787.40163565667,0.878559377798028,Y48G1BM.8,WBGene00021673,Public name for WBGene00021673. History: N.A.
Y39B6A.37,1060,38.3151955462995,1170,42.0269172706599,1462,43.1066038992842,1263,48.424789151835,1115.0,1362.5,40.1710564084797,45.7656965255596,0.87775472587956,Y39B6A.37,WBGene00012695,Public name for WBGene00012695. History: N.A.
C04G6.1,406,14.6754428224506,449,16.1282785081421,591,17.4254465830896,461,17.67523974584,427.5,526.0,15.4018606652964,17.5503431644648,0.877581738485968,C04G6.1,WBGene00003402,Sequence name for WBGene00003402(mpk-2). History: N.A.
Y55B1BR.6,1262,45.6167705466321,1344,48.2770741980914,1853,54.6351142444416,1366,52.3739208087147,1303.0,1609.5,46.9469223723617,53.5045175265782,0.877438477022824,Y55B1BR.6,WBGene00044401,Public name for WBGene00044401. History: N.A.
K10F12.6,7539,272.507791720332,7740,278.024221944366,10618,313.068344871819,8207,314.665276776809,7639.5,9412.5,275.266006832349,313.866810824314,0.877015336885772,K10F12.6,WBGene00019638,Public name for WBGene00019638. History: N.A.
C15C7.5,72,2.60254158427695,85,3.05323757949239,103,3.03692216253507,89,3.4123564802164,78.5,96.0,2.82788958188467,3.22463932137574,0.876963064718257,C15C7.5,WBGene00015791,Sequence name for WBGene00015791(bbln-1). History: Renamed on 2021-01-02
F57G4.8,26943,973.892748682969,26870,965.182279540711,36895,1087.83731249254,29315,1123.96887884881,26906.5,33105.0,969.53751411184,1105.90309567067,0.876693010361695,F57G4.8,WBGene00010212,Sequence name for WBGene00010212(fbxa-192). History: N.A.
ZK1307.9,324,11.7114371292463,328,11.7819050126294,440,12.9732597234508,361,13.8411313411025,326.0,400.5,11.7466710709379,13.4071955322766,0.876146770788774,ZK1307.9,WBGene00014250,Public name for WBGene00014250. History: N.A.
Y41D4A.3,1129,40.8092978978982,1191,42.7812465550051,1456,42.9296958121463,1369,52.4889440608568,1160.0,1412.5,41.7952722264517,47.7093199365015,0.876039991391176,Y41D4A.3,WBGene00021505,Public name for WBGene00021505. History: N.A.
Y56A3A.2,478,17.2779844067275,497,17.8524597295025,649,19.1355580920899,547,20.9725729739143,487.5,598.0,17.565222068115,20.0540655330021,0.875893321441914,Y56A3A.2,WBGene00013225,Public name for WBGene00013225. History: N.A.
B0303.7,33812,1222.18244510517,33645,1208.54327484731,46419,1368.64941614287,36713,1407.61621863129,33728.5,41566.0,1215.36285997624,1388.13281738708,0.87553787703395,B0303.7,WBGene00015128,Public name for WBGene00015128. History: N.A.
Y106G6A.5,435,15.7236887383399,483,17.3495735399391,626,18.4574104247277,504,19.3239063598772,459.0,565.0,16.5366311391395,18.8906583923024,0.875386701496748,Y106G6A.5,WBGene00013697,Sequence name for WBGene00013697(dsbn-1). History: N.A.
K01B6.1,4884,176.53907080012,4908,176.297529884102,6846,201.852127424418,5250,201.29069124872,4896.0,6048.0,176.418300342111,201.571409336569,0.875214897404125,K01B6.1,WBGene00010453,Sequence name for WBGene00010453(fozi-1). History: N.A.
F58A4.7,616,22.266189109925,678,24.3540597517157,953,28.0989011737468,657,25.1900922191256,647.0,805.0,23.3101244308204,26.6444966964362,0.874856999417001,F58A4.7,WBGene00001955,Sequence name for WBGene00001955(hlh-11). History: N.A.
B0281.4,676,24.4349737634891,723,25.9704796467411,948,27.9514777677985,774,29.6759990526685,699.5,861.0,25.2027267051151,28.8137384102335,0.874677431518713,B0281.4,WBGene00015111,Public name for WBGene00015111. History: N.A.
C16H3.3,5633,203.612732558778,5526,198.496363109117,7704,227.149983885147,6072,232.807062335663,5579.5,6888.0,201.054547833948,229.978523110405,0.874231841803019,C16H3.3,WBGene00015868,Public name for WBGene00015868. History: N.A.
W02H5.10,1036,37.4476816848739,1160,41.6677128495432,1497,44.1385677409224,1210,46.3927116973241,1098.0,1353.5,39.5576972672085,45.2656397191232,0.873901208790311,W02H5.10,WBGene00194896,"Public name for Dead gene WBGene00044522. History of WBGene00044522: Merged into ""WBGene00194896"" on 2016-07-04"
K04C2.3,354,12.7958294560283,371,13.3264840234315,497,14.6538865512615,398,15.2597514508554,362.5,447.5,13.0611567397299,14.9568190010584,0.873257658517204,K04C2.3,WBGene00019381,Public name for WBGene00019381. History: N.A.
C33B4.4,352,12.7235366342429,328,11.7819050126294,485,14.3000703769855,359,13.7644491730077,340.0,422.0,12.2527208234362,14.0322597749966,0.873182297071541,C33B4.4,WBGene00007892,Public name for WBGene00007892. History: N.A.
K01G5.3,12295,444.420121926182,12835,461.03887450335,17445,514.360263353634,13647,523.240773994531,12565.0,15546.0,452.729498214766,518.800518674083,0.87264657979106,K01G5.3,WBGene00010477,Sequence name for WBGene00010477(enu-3.6). History: N.A.
C32D5.12,1745,63.0754870078232,1731,62.1782852953097,2426,71.5298365661173,1878,72.0045558409709,1738.0,2152.0,62.6268861515665,71.7671962035441,0.87263944342964,C32D5.12,WBGene00016319,Public name for WBGene00016319. History: Renamed on 2005-03-17
Y116A8C.28,407,14.7115892333433,446,16.0205171818071,611,18.0151402068828,449,17.2151467372715,426.5,530.0,15.3660532075752,17.6151434720772,0.872320638882838,Y116A8C.28,WBGene00013805,Sequence name for WBGene00013805(bca-2). History: N.A.
B0414.7,749,27.0736617586588,715,25.6831161098477,962,28.3642633044538,838,32.1298284317005,732.0,900.0,26.3783889342533,30.2470458680771,0.872098024028625,B0414.7,WBGene00003472,Sequence name for WBGene00003472(mtk-1). History: N.A.
F53F8.6,2213,79.9920073056234,2092,75.1455648976244,3064,90.341063165121,2284,87.5710359642052,2152.5,2674.0,77.5687861016239,88.9560495646631,0.871990004965748,F53F8.6,WBGene00010003,Public name for WBGene00010003. History: N.A.
Y77E11A.10,1342,48.5084834180509,1381,49.6061305562234,1850,54.5466602008726,1512,57.9717190796315,1361.5,1681.0,49.0573069871371,56.2591896402521,0.871987444199478,Y77E11A.10,WBGene00000546,"Sequence name for WBGene00000546(clp-6). History: Split into Y77E11A.23(WBGene00235267). History of WBGene00000546: Split into ""WBGene00235267"" on 2013-09-04"
ZC21.10,118,4.26527648534277,118,4.23861216917767,162,4.77651835272506,130,4.98434092615879,118.0,146.0,4.25194432726022,4.88042963944193,0.871223363799263,ZC21.10,WBGene00044443,Public name for WBGene00044443. History: N.A.
C43H8.2,1143,41.3153476503965,1273,45.7267228081625,1646,48.5317852381818,1340,51.3770526234829,1208.0,1493.0,43.5210352292795,49.9544189308324,0.871214922738654,C43H8.2,WBGene00016622,Sequence name for WBGene00016622(mafr-1). History: N.A.
F56F3.6,706,25.5193660902712,791,28.413069710335,1092,32.1972718591097,775,29.7143401367159,748.5,933.5,26.9662179003031,30.9558059979128,0.871119876578931,F56F3.6,WBGene00002100,Sequence name for WBGene00002100(ins-17). History: N.A.
Y37D8A.12,16940,612.320200522937,17941,644.448651925564,24564,724.26170874283,18749,718.85698480424,17440.5,21656.5,628.38442622425,721.559346773535,0.870870052524553,Y37D8A.12,WBGene00012552,Sequence name for WBGene00012552(enu-3.5). History: N.A.
Y49E10.17,10359,374.440670437846,10248,368.112690760447,14244,419.97979886553,11306,433.484296239625,10303.5,12775.0,371.276680599146,426.732047552578,0.870046397331809,Y49E10.17,WBGene00013036,Sequence name for WBGene00013036(fbxa-218). History: N.A.
W08F4.7,568,20.5311613870737,528,18.9659934349645,701,20.6687615139523,645,24.7299992105571,548.0,673.0,19.7485774110191,22.6993803622547,0.870005132116192,W08F4.7,WBGene00021096,Public name for WBGene00021096. History: N.A.
Y74C9A.1,2789,100.812339979839,2799,100.541317470579,3927,115.786343031798,3018,115.713391654979,2794.0,3472.5,100.676828725209,115.749867343389,0.869779214748788,Y74C9A.1,WBGene00022275,Sequence name for WBGene00022275(txt-7). History: N.A.
F07E5.1,985,35.6042147293443,1033,37.1058167013604,1379,40.6593753605424,1120,42.9420141330604,1009.0,1249.5,36.3550157153524,41.8006947468014,0.86972276263744,F07E5.1,WBGene00017207,"Sequence name for WBGene00017207(fbxb-6). History: Split into F07E5.12(WBGene00219315). History of WBGene00017207: Split into ""WBGene00219315"" on 2011-11-21"
F54D10.3,1017,36.7608998779119,1094,39.2969636701726,1435,42.3105175071634,1178,45.1657970078081,1055.5,1306.5,38.0289317740422,43.7381572574858,0.869468083672721,F54D10.3,WBGene00018804,Sequence name for WBGene00018804(lido-15). History: N.A.
F22H10.4,4493,162.40582414106,4524,162.504080113218,6174,182.038421664966,5008,192.012148909256,4508.5,5591.0,162.454952127139,187.025285287111,0.868625607910435,F22H10.4,WBGene00017729,"Public name for Dead gene WBGene00017728. History of WBGene00017728: Merged into ""WBGene00017729"" on 2014-12-15"
JC8.11,962,34.7728472788114,1024,36.7825327223553,1391,41.0131915348183,1079,41.370029687118,993.0,1235.0,35.7776900005834,41.1916106109681,0.868567396853786,JC8.11,WBGene00008178,"Public name for Dead gene WBGene00010441. History of WBGene00010441: Merged into ""WBGene00008178"" on 2012-07-16"
F16F9.4,2323,83.9681125038243,2484,89.2263782054011,3354,98.8916207101226,2625,100.64534562436,2403.5,2989.5,86.5972453546127,99.7684831672414,0.867981977930346,F16F9.4,WBGene00017515,Public name for WBGene00017515. History: N.A.
Y71H2B.11,3190,115.307050747826,3122,112.14362027265,4288,126.430312941266,3541,135.765778611756,3156.0,3914.5,113.725335510238,131.098045776511,0.867483072204683,Y71H2B.11,WBGene00022198,Public name for WBGene00022198. History: N.A.
W05F2.2,15674,566.558844332734,16332,586.652660567878,22370,659.572318212714,17473,669.933761559789,16003.0,19921.5,576.605752450306,664.753039886251,0.86739844401309,W05F2.2,WBGene00021034,Sequence name for WBGene00021034(enu-3.4). History: N.A.
C01B7.6,523,18.9045728969006,496,17.8165392873909,746,21.995572167487,531,20.3591156291563,509.5,638.5,18.3605560921457,21.1773438983217,0.866990505527978,C01B7.6,WBGene00004457,Sequence name for WBGene00004457(rpm-1). History: N.A.
Y7A5A.1,3255,117.656567455854,3423,122.955673348264,4670,137.693461155716,3648,139.868274604825,3339.0,4159.0,120.306120402059,138.780867880271,0.866878282573139,Y7A5A.1,WBGene00012407,Public name for WBGene00012407. History: N.A.
C06G3.7,360,13.0127079213847,414,14.8710630342335,584,17.219053814762,390,14.9530227784764,387.0,487.0,13.9418854778091,16.0860382966192,0.866707216576708,C06G3.7,WBGene00015553,Sequence name for WBGene00015553(trxr-1). History: N.A.
Y73E7A.8,657,23.7481919565271,648,23.2764464883655,940,27.7156003182812,693,26.5703712448311,652.5,816.5,23.5123192224463,27.1429857815562,0.866239234388985,Y73E7A.8,WBGene00022274,Public name for WBGene00022274. History: N.A.
C23H3.4,513,18.5431087879732,479,17.2058917714924,691,20.3739147020557,545,20.8958908058195,496.0,618.0,17.8745002797328,20.6349027539376,0.866226533406946,C23H3.4,WBGene00016020,Sequence name for WBGene00016020(sptl-1). History: N.A.
Y71G10AL.1,312,11.2776801985334,343,12.3207116443046,438,12.9142903610715,374,14.3395654337184,327.5,406.0,11.799195921419,13.6269278973949,0.865873512376526,Y71G10AL.1,WBGene00022134,Sequence name for WBGene00022134(hrpu-2). History: N.A.
Y38C1AA.12,1637,59.1716746314078,1749,62.8248532533198,2278,67.1661037500475,1923,73.7299046231027,1693.0,2100.5,60.9982639423638,70.4480041865751,0.865862200734821,Y38C1AA.12,WBGene00021402,Public name for WBGene00021402. History: N.A.
F25E2.5,156,5.63884009926672,154,5.53174808519797,196,5.77899751317353,186,7.13144163281181,155.0,191.0,5.58529409223235,6.45521957299267,0.865236887618832,F25E2.5,WBGene00000899,Sequence name for WBGene00000899(daf-3). History: N.A.
C37F5.1,4794,173.285893819773,5165,185.529083506802,6949,204.889049586954,5481,210.147481663664,4979.5,6215.0,179.407488663288,207.518265625309,0.864538300388568,C37F5.1,WBGene00002990,Sequence name for WBGene00002990(lin-1). History: Renamed on 2011-11-08
F53B6.7,1206,43.5925715366389,1282,46.0500067871675,1641,48.3843618322335,1444,55.36452536441,1244.0,1542.5,44.8212891619032,51.8744435983217,0.864034118784327,F53B6.7,WBGene00009962,Public name for WBGene00009962. History: N.A.
F57B10.5,387,13.9886610154886,449,16.1282785081421,573,16.8947223216757,469,17.981968418219,418.0,521.0,15.0584697618154,17.4383453699474,0.86352629463152,F57B10.5,WBGene00019003,Sequence name for WBGene00019003(tmed-3). History: N.A.
Y81B9A.1,3932,142.127687630236,4087,146.806846910416,5797,170.922696856464,4270,163.716428882293,4009.5,5033.5,144.467267270326,167.319562869378,0.86342125686228,Y81B9A.1,WBGene00022315,Public name for WBGene00022315. History: N.A.
K08B4.5,14897,538.473083069079,14920,535.932996306193,20830,614.165909180636,16455,630.902537999561,14908.5,18642.5,537.203039687636,622.534223590099,0.862929328751815,K08B4.5,WBGene00019517,Public name for WBGene00019517. History: N.A.
B0250.2,1707,61.7019233938993,1906,68.4643626648528,2577,75.9820234257561,1953,74.880137144524,1806.5,2265.0,65.0831430293761,75.43108028514,0.862816000822906,B0250.2,WBGene00007119,Sequence name for WBGene00007119(calf-1). History: N.A.
ZC53.7,797,28.8086894815101,806,28.9518763420102,1112,32.7869654829029,892,34.2002469702588,801.5,1002.0,28.8802829117601,33.4936062265808,0.862262567858115,ZC53.7,WBGene00004352,"Sequence name for WBGene00004352(rgs-9). History: N.A.. Public name for Dead gene WBGene00022513. History of WBGene00022513: Merged into ""WBGene00004352"" on 2004-12-03"
Y55F3AM.14,4617,166.887979091759,5105,183.373856980102,6749,198.992113349021,5405,207.233559276064,4861.0,6077.0,175.13091803593,203.112836312542,0.862234614096204,Y55F3AM.14,WBGene00021931,Sequence name for WBGene00021931(znf-782). History: N.A.
F33C8.1,1585,57.2920612649856,1829,65.6984886222538,2406,70.9401429423241,1871,71.7361682526392,1707.0,2138.5,61.4952749436197,71.3381555974817,0.862025019130023,F33C8.1,WBGene00006432,Sequence name for WBGene00006432(atrn-1). History: Renamed on 2018-06-07
K10D3.2,1052,38.0260242591576,1123,40.3386564914112,1487,43.8437209290257,1229,47.1211922942243,1087.5,1358.0,39.1823403752844,45.482456611625,0.861482498842634,K10D3.2,WBGene00006753,Sequence name for WBGene00006753(unc-14). History: N.A.
W03G9.3,18975,685.878146689654,19939,716.217695264691,27412,808.234080770984,21392,820.192469941453,19457.0,24402.0,701.047920977172,814.213275356219,0.861012639066175,W03G9.3,WBGene00021015,Sequence name for WBGene00021015(enu-3.3). History: N.A.
M117.3,12451,450.058962025448,11357,407.948461062295,17329,510.940040335634,12668,485.70485271215,11904.0,14998.5,429.003711543871,498.322446523892,0.860895820640708,M117.3,WBGene00010919,Public name for WBGene00010919. History: N.A.
Y102A5D.1,25132,908.431598556226,25201,905.231061656325,36567,1078.16633706233,26837,1028.95967257941,25166.5,31702.0,906.831330106275,1053.56300482087,0.860728144360438,Y102A5D.1,,Sequence name for Suppressed gene WBGene00013630. Molecular name for Suppressed gene WBGene00013630. Public name for Suppressed gene WBGene00013630. History of WBGene00013630: Killed on 2011-05-23; Suppressed on 2013-07-30. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
T05H4.10,16377,591.969771190327,16644,597.859838506721,22788,671.896914949992,18541,710.882039322386,16510.5,20664.5,594.914804848524,691.389477136189,0.860462625657432,T05H4.10,WBGene00020273,Public name for WBGene00020273. History: N.A.
T04D3.3,1710,61.8103626265775,1732,62.2142057374214,2426,71.5298365661173,1894,72.6180131857289,1721.0,2160.0,62.0122841819994,72.0739248759231,0.860398324203309,T04D3.3,WBGene00011433,Sequence name for WBGene00011433(pde-1). History: N.A.
Y40A1A.1,975,35.242750620417,1021,36.6747713960203,1273,37.5339991544383,1204,46.1626651930399,998.0,1238.5,35.9587610082187,41.8483321737391,0.85926389751761,Y40A1A.1,WBGene00021483,Public name for WBGene00021483. History: N.A.
K02F6.7,707,25.5555125011639,701,25.1802299202843,1007,29.6910739579885,767,29.4076114643369,704.0,887.0,25.3678712107241,29.5493427111627,0.858491894682348,K02F6.7,WBGene00019341,Public name for WBGene00019341. History: N.A.
Y71A12B.11,6141,221.975109292288,6019,216.205141070173,8594,253.391350143946,6704,257.038627453604,6080.0,7649.0,219.09012518123,255.214988798775,0.858453205324757,Y71A12B.11,WBGene00013508,Public name for WBGene00013508. History: N.A.
D2005.3,2211,79.9197144838379,2195,78.845370435127,3153,92.9651997910008,2408,92.3253303860798,2203.0,2780.5,79.3825424594824,92.6452650885403,0.856844031733486,D2005.3,WBGene00008398,Public name for WBGene00008398. History: N.A.
C48B6.6,387,13.9886610154886,386,13.8652906551066,494,14.5654325076925,468,17.9436273341716,386.5,481.0,13.9269758352976,16.2545299209321,0.856805819857201,C48B6.6,WBGene00004879,Sequence name for WBGene00004879(smg-1). History: N.A.
C50F4.13,162,5.85571856462313,178,6.39383869587818,240,7.07632348551861,189,7.24646488495393,170.0,214.5,6.12477863025065,7.16139418523627,0.855249476823566,C50F4.13,WBGene00001909,Sequence name for WBGene00001909(his-35). History: N.A.
T02C1.1,91,3.28932339123892,108,3.87940774806092,127,3.74455451108693,121,4.63927116973241,99.5,124.0,3.58436556964992,4.19191284040967,0.855066817014168,T02C1.1,WBGene00011365,Public name for WBGene00011365. History: N.A.
Y49F6C.5,5871,212.215578351249,5750,206.542542142132,8182,241.243661493805,6495,249.025340887703,5810.5,7338.5,209.379060246691,245.134501190754,0.854139499864852,Y49F6C.5,WBGene00021727,Sequence name for WBGene00021727(bath-23). History: N.A.
T27E9.4,717,25.9169766100913,718,25.7908774361828,1016,29.9564360886955,798,30.5961850698055,717.5,907.0,25.853927023137,30.2763105792505,0.85393254754282,T27E9.4,WBGene00002185,Sequence name for WBGene00002185(kel-3). History: N.A.
T15B7.15,1803,65.1719788396019,1869,67.1353063067208,2639,77.8100736595151,2012,77.1422611033191,1836.0,2325.5,66.1536425731614,77.4761673814171,0.85385796444325,T15B7.15,WBGene00020527,Public name for WBGene00020527. History: N.A.
DC2.5,242,8.74743143604196,242,8.69274699102539,342,10.083760966864,270,10.3520926927913,242.0,306.0,8.72008921353367,10.2179268298277,0.853410810114475,DC2.5,WBGene00017082,Public name for WBGene00017082. History: N.A.
M03A1.1,288,10.4101663371078,289,10.3810077702741,415,12.2361426937093,317,12.154123643018,288.5,366.0,10.395587053691,12.1951331683636,0.852437354325821,M03A1.1,WBGene00006868,Sequence name for WBGene00006868(vab-1). History: N.A.
Y53F4B.6,3811,137.753971912215,3967,142.496393857015,5567,164.141220182842,4298,164.789979235619,3889.0,4932.5,140.125182884615,164.465599709231,0.852002991095714,Y53F4B.6,WBGene00013153,Public name for WBGene00013153. History: N.A.
F22E5.13,18,0.650635396069237,26,0.933931494903554,28,0.825571073310505,27,1.03520926927913,22.0,27.5,0.792283445486395,0.930390171294819,0.851560420488727,F22E5.13,WBGene00017711,Public name for WBGene00017711. History: N.A.
Y105C5B.13,135,4.87976547051928,145,5.2084641061929,197,5.8084821943632,158,6.0578912794853,140.0,177.5,5.04411478835609,5.93318673692425,0.850152710846742,Y105C5B.13,WBGene00004816,Sequence name for WBGene00004816(skr-10). History: N.A.
F53E10.5,562,20.3142829217173,553,19.8640044877564,784,23.1159900526941,630,24.1548829498464,557.5,707.0,20.0891437047368,23.6354365012703,0.849958650167393,F53E10.5,WBGene00018761,Public name for WBGene00018761. History: N.A.
Y71H2AM.11,270,9.75953094103855,241,8.65682654891371,375,11.0567554461228,277,10.620480281123,255.5,326.0,9.20817874497613,10.8386178636229,0.849571307046544,Y71H2AM.11,WBGene00022176,Public name for WBGene00022176. History: N.A.
Y55B1BR.5,4703,169.996570428535,4968,178.452756410802,6803,200.584286133263,5467,209.610706487001,4835.5,6135.0,174.224663419668,205.097496310132,0.849472404851885,Y55B1BR.5,WBGene00044401,"Public name for Dead gene WBGene00044400. History of WBGene00044400: Merged into ""WBGene00044401"" on 2014-10-09"
R04E5.9,3483,125.897949139397,3780,135.779271182132,5267,155.295815825944,3988,152.904243180933,3631.5,4627.5,130.838610160765,154.100029503438,0.849049870933642,R04E5.9,WBGene00019872,Public name for WBGene00019872. History: N.A.
F22F1.1,5004,180.876640107248,5226,187.720230475614,7464,220.073660399629,5592,214.403341992923,5115.0,6528.0,184.298435291431,217.238501196276,0.848369116323983,F22F1.1,WBGene00001854,Sequence name for WBGene00001854(hil-3). History: Renamed on 2010-11-12
F48F5.4,471,17.0249595304784,486,17.4573348662741,679,20.0200985277797,538,20.6275032174879,478.5,608.5,17.2411471983762,20.3238008726338,0.848322973956687,F48F5.4,WBGene00005147,Sequence name for WBGene00005147(srd-70). History: N.A.
ZK470.2,185,6.68708601515605,160,5.74727073786802,271,7.9903486023981,174,6.6713486242433,172.5,222.5,6.21717837651203,7.3308486133207,0.848084403927664,ZK470.2,WBGene00022745,Public name for WBGene00022745. History: N.A.
F36D1.9,1699,61.4127521067574,1894,68.0333173595127,2640,77.8395583407048,1951,74.8034549764292,1796.5,2295.5,64.7230347331351,76.321506658567,0.84803140774829,F36D1.9,WBGene00009468,Public name for WBGene00009468. History: N.A.
Y67D8C.4,2042,73.8109710429656,2173,78.0551207086701,3028,89.2796146422932,2343,89.8331599230004,2107.5,2685.5,75.9330458758179,89.5563872826468,0.847879734542746,Y67D8C.4,WBGene00022067,"Public name for Dead gene WBGene00022068. History of WBGene00022068: Merged into ""WBGene00022067"" on 2013-09-27"
F02C12.3,32601,1178.40914151407,32326,1161.16421170201,47232,1392.62046195006,35654,1367.01301062512,32463.5,41443.0,1169.78667660804,1379.81673628759,0.847784090338953,F02C12.3,WBGene00008517,Public name for WBGene00008517. History: N.A.
C52E2.3,3031,109.559771415881,2995,107.581724124467,4338,127.904547000749,3352,128.519313726802,3013.0,3845.0,108.570747770174,128.211930363776,0.846806903711116,C52E2.3,WBGene00016882,Public name for WBGene00016882. History: N.A.
Y23H5B.3,480,17.350277228513,479,17.2058917714924,664,19.5778283099348,554,21.2409605622459,479.5,609.0,17.2780845000027,20.4093944360904,0.846575068854051,Y23H5B.3,WBGene00021274,Public name for WBGene00021274. History: N.A.
C38D4.1,10967,396.417688260629,12098,434.565508667046,16671,491.539120112837,12786,490.229100629741,11532.5,14728.5,415.491598463837,490.884110371289,0.846414845551984,C38D4.1,WBGene00008003,Sequence name for WBGene00008003(enu-3.2). History: N.A.
ZK262.8,16848,608.994730720806,17983,645.957310494254,25766,759.702295532803,18860,723.112845133498,17415.5,22313.0,627.47602060753,741.40757033315,0.846330744000327,ZK262.8,WBGene00013953,Public name for WBGene00013953. History: N.A.
Y50D4C.6,1349,48.7615082943,1369,49.1750852508833,1973,58.1732759872009,1502,57.5883082391577,1359.0,1737.5,48.9682967725917,57.8807921131793,0.846019810455249,Y50D4C.6,WBGene00021750,Public name for WBGene00021750. History: N.A.
F15D4.5,42496,1536.07787729768,42078,1511.46036317507,61575,1815.51924425337,46607,1786.96290419602,42287.0,54091.0,1523.76912023637,1801.2410742247,0.845955126185565,F15D4.5,WBGene00008862,Public name for WBGene00008862. History: N.A.
C08C3.2,1024,37.013924754161,1103,39.6202476491777,1514,44.6398073211466,1200,46.0093008568504,1063.5,1357.0,38.3170862016694,45.3245540889985,0.845393561433183,C08C3.2,WBGene00015590,Sequence name for WBGene00015590(bath-15). History: N.A.
ZK1321.3,287,10.3740199262151,304,10.9198144019492,433,12.7668669551232,324,12.4225112313496,295.5,378.5,10.6469171640821,12.5946890932364,0.845349741090455,ZK1321.3,WBGene00000178,Sequence name for WBGene00000178(aqp-10). History: N.A.
F27D4.4,362,13.0850007431702,372,13.3624044655432,517,15.2435801750547,419,16.0649142158503,367.0,468.0,13.2237026043567,15.6542471954525,0.844735772934398,F27D4.4,WBGene00009189,Public name for WBGene00009189. History: N.A.
B0303.2,4605,166.454222161046,4775,171.520111083249,6673,196.751277578607,5306,203.437791955373,4690.0,5989.5,168.987166622148,200.09453476699,0.844536642737059,B0303.2,WBGene00015124,Sequence name for WBGene00015124(anmt-1). History: N.A.
C03A7.2,16281,588.499715744625,17196,617.687922552366,24968,736.173519943453,18060,692.439977895598,16738.5,21514.0,603.093819148495,714.306748919526,0.844306483259113,C03A7.2,WBGene00015366,Public name for WBGene00015366. History: N.A.
C06C3.8,1182,42.7250576752132,1352,48.5644377349848,1840,54.251813388976,1406,53.9075641706097,1267.0,1623.0,45.644747705099,54.0796887797929,0.844027558867062,C06C3.8,WBGene00007378,Sequence name for WBGene00007378(lido-17). History: N.A.
F46H6.2,138,4.98820470319748,160,5.74727073786802,221,6.51611454291506,162,6.2112556156748,149.0,191.5,5.36773772053275,6.36368507929493,0.843495184574325,F46H6.2,WBGene00000959,Sequence name for WBGene00000959(dgk-2). History: N.A.
F57G4.5,3086,111.547824014981,2980,107.042917492792,4230,124.720201432266,3507,134.462181754145,3033.0,3868.5,109.295370753887,129.591191593205,0.843385799684376,F57G4.5,,Sequence name for Suppressed gene WBGene00010210. Molecular name for Suppressed gene WBGene00010210. Public name for Suppressed gene WBGene00010210. History of WBGene00010210: Killed on 2008-07-18; Suppressed on 2012-11-18. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
Y40B10A.2,1265,45.7252097793103,1245,44.7209504290356,1835,54.1043899830277,1386,53.1407424896622,1255.0,1610.5,45.2230801041729,53.622566236345,0.843359116847359,Y40B10A.2,WBGene00021487,Sequence name for WBGene00021487(comt-3). History: N.A.
