# Note: In the following rows commas have been replaced with semicolons to work better with r
# Spermatogenesis genes (Ensembl 2018; D. R. Zerbino et al.; 2018)
chr,start,end,name,score,strand,Input,Suggested Match,History
chrIII,3985543,3986789,Y1A5A.1,440,-,Y1A5A.1,WBGene00012379,Public name for WBGene00012379. History: N.A.
chrIII,1716485,1722669,Y22D7AR.12,441,-,Y22D7AR.12,WBGene00021265,Public name for WBGene00021265. History: N.A.
chrIII,12853951,12855497,Y37D8A.5,442,-,Y37D8A.5,WBGene00012547,Public name for WBGene00012547. History: N.A.
chrIII,12866967,12867393,Y37D8A.8,443,+,Y37D8A.8,WBGene00012549,Public name for WBGene00012549. History: N.A.
chrIII,11698768,11699987,Y41C4A.7,444,+,Y41C4A.7,WBGene00012754,Public name for WBGene00012754. History: N.A.
chrIII,11286235,11290600,Y47D3A.22,445,-,Y47D3A.22,WBGene00012933,Sequence name for WBGene00012933(mib-1). History: N.A.
chrIII,12395433,12398882,Y49E10.10,446,+,Y49E10.10,WBGene00013033,Public name for WBGene00013033. History: N.A.
chrIII,12446254,12453103,Y49E10.19,447,-,Y49E10.19,WBGene00013038,Sequence name for WBGene00013038(ani-1). History: N.A.
chrIII,3311454,3317690,Y53G8AR.3,448,+,Y53G8AR.3,WBGene00021811,Sequence name for WBGene00021811(ral-1). History: N.A.
chrIII,3294733,3296597,Y53G8AR.6,449,+,Y53G8AR.6,WBGene00021813,Public name for WBGene00021813. History: N.A.
chrIII,3282298,3290213,Y53G8AR.7,450,+,Y53G8AR.7,WBGene00021814,Sequence name for WBGene00021814(mfsd-8). History: N.A.
chrIII,11612506,11615694,Y66A7A.4,451,+,Y66A7A.4,WBGene00013424,Public name for WBGene00013424. History: N.A.
chrIII,8340853,8341338,ZC262.1,452,+,ZC262.1,WBGene00022578,Public name for WBGene00022578. History: N.A.
chrIII,9527090,9528697,ZK1098.6,453,+,ZK1098.6,WBGene00014223,Public name for WBGene00014223. History: N.A.
chrIII,8395912,8396901,ZK353.3,454,+,ZK353.3,WBGene00022699,Public name for WBGene00022699. History: N.A.
chrIII,8388434,8389567,ZK353.4,455,-,ZK353.4,WBGene00022700,Public name for WBGene00022700. History: N.A.
chrIII,7091242,7093353,ZK418.2,456,+,ZK418.2,WBGene00022732,Public name for WBGene00022732. History: N.A.
chrIII,9099551,9101181,ZK507.1,457,-,ZK507.1,WBGene00013978,Public name for WBGene00013978. History: N.A.
chrIII,9145969,9147338,ZK512.8,458,+,ZK512.8,WBGene00013987,Public name for WBGene00013987. History: N.A.
chrIII,13692592,13693710,ZK520.5,459,+,ZK520.5,WBGene00000878,Sequence name for WBGene00000878(cyn-2). History: N.A.
chrIII,8924176,8925258,ZK637.12,460,+,ZK637.12,WBGene00014029,Public name for WBGene00014029. History: N.A.
chrIII,8920031,8921081,ZK637.15,461,+,ZK637.15,WBGene00014032,Public name for WBGene00014032. History: N.A.
chrIII,7647086,7648006,ZK783.3,462,-,ZK783.3,WBGene00022818,Public name for WBGene00022818. History: N.A.
chrIV,8164579,8166064,B0218.7,463,-,B0218.7,WBGene00015051,Public name for WBGene00015051. History: N.A.
chrIV,5493985,5495241,B0273.1,464,+,B0273.1,WBGene00015097,Public name for WBGene00015097. History: N.A.
chrIV,7419140,7419960,B0496.6,465,+,B0496.6,WBGene00015215,Public name for WBGene00015215. History: N.A.
chrIV,13854329,13857326,B0513.6,466,+,B0513.6,WBGene00007198,Public name for WBGene00007198. History: N.A.
chrIV,9099247,9101570,C01F6.2,467,+,C01F6.2,WBGene00007222,Public name for WBGene00007222. History: N.A.
chrIV,6536167,6538989,C01G5.3,468,+,C01G5.3,WBGene00015305,Public name for WBGene00015305. History: N.A.
chrIV,5070922,5072221,C02B10.6,469,+,C02B10.6,WBGene00015331,Public name for WBGene00015331. History: N.A.
chrIV,10090712,10092358,C04G2.2,470,+,C04G2.2,WBGene00007305,Sequence name for WBGene00007305(ttbk-5). History: N.A.
chrIV,10095378,10095830,C04G2.4,471,+,C04G2.4,WBGene00003432,Sequence name for WBGene00003432(msp-36). History: N.A.
chrIV,10094178,10095204,C04G2.5,472,-,C04G2.5,WBGene00007306,Public name for WBGene00007306. History: N.A.
chrIV,10112868,10114209,C04G2.9,473,+,C04G2.9,WBGene00007308,Sequence name for WBGene00007308(nsph-3.2). History: N.A.
chrIV,11253962,11255698,C05C12.1,474,+,C05C12.1,WBGene00007335,Public name for WBGene00007335. History: N.A.
chrIV,11260308,11261148,C05C12.5,475,-,C05C12.5,WBGene00007337,Public name for WBGene00007337. History: N.A.
chrIV,8209142,8210381,C07G1.6,476,-,C07G1.6,WBGene00015572,Public name for WBGene00015572. History: N.A.
chrIV,13648012,13649186,C08F11.10,477,-,C08F11.10,WBGene00007457,Public name for WBGene00007457. History: N.A.
chrIV,11157127,11159471,C08F8.4,478,-,C08F8.4,WBGene00007446,Sequence name for WBGene00007446(mboa-4). History: N.A.
chrIV,11162764,11164267,C08F8.6,479,-,C08F8.6,WBGene00007448,Public name for WBGene00007448. History: N.A.
chrIV,5029257,5031035,C09B9.2,480,+,C09B9.2,WBGene00015627,Public name for WBGene00015627. History: N.A.
chrIV,5026727,5028954,C09B9.3,481,-,C09B9.3,WBGene00015628,"Sequence name for WBGene00015628(best-6). History: Split into C09B9.85(WBGene00220250). History of WBGene00015628: Split into ""WBGene00220250"" on 2012-08-17"
chrIV,5031559,5033379,C09B9.4,482,-,C09B9.4,WBGene00015629,Public name for WBGene00015629. History: N.A.
chrIV,5055584,5056041,C09B9.6,483,-,C09B9.6,WBGene00003448,Sequence name for WBGene00003448(msp-55). History: N.A.
chrIV,5056964,5059843,C09B9.7,484,-,C09B9.7,WBGene00015630,Public name for WBGene00015630. History: N.A.
chrIV,8874257,8876963,C09G9.4,485,+,C09G9.4,WBGene00006409,Sequence name for WBGene00006409(hdl-2). History: N.A.
chrIV,11463514,11465204,C10C6.3,486,-,C10C6.3,WBGene00007512,Public name for WBGene00007512. History: N.A.
chrIV,6795429,6798539,C17H12.12,487,+,C17H12.12,WBGene00015937,Public name for WBGene00015937. History: N.A.
chrIV,6793903,6795213,C17H12.3,488,-,C17H12.3,WBGene00015929,Public name for WBGene00015929. History: N.A.
chrIV,6815899,6817621,C17H12.5,489,-,C17H12.5,WBGene00015931,Public name for WBGene00015931. History: N.A.
chrIV,593333,595234,C18H7.4,490,+,C18H7.4,WBGene00015994,Public name for WBGene00015994. History: N.A.
chrIV,595721,596441,C18H7.7,491,-,C18H7.7,WBGene00015997,Public name for WBGene00015997. History: N.A.
chrIV,5166331,5168419,C24D10.1,492,+,C24D10.1,WBGene00016053,Sequence name for WBGene00016053(ptp-5.1). History: N.A.
chrIV,5163330,5164343,C24D10.2,493,+,C24D10.2,WBGene00016054,Public name for WBGene00016054. History: N.A.
chrIV,5162734,5163066,C24D10.7,494,-,C24D10.7,WBGene00016058,Sequence name for WBGene00016058(nspd-3). History: N.A.
chrIV,5165411,5165833,C24D10.8,495,-,C24D10.8,WBGene00043147,Sequence name for WBGene00043147(nspd-6). History: Killed on 2004-10-04; Resurrected on 2006-10-03
chrIV,10206170,10214889,C24F3.5,496,-,C24F3.5,WBGene00000019,Sequence name for WBGene00000019(abt-1). History: N.A.
chrIV,7011123,7011237,C25A8.1,497,+,C25A8.1,WBGene00016082,Public name for WBGene00016082. History: N.A.
chrIV,7009829,7010733,C25A8.2,498,+,C25A8.2,WBGene00016083,Public name for WBGene00016083. History: N.A.
chrIV,6999587,7001482,C25A8.5,499,+,C25A8.5,WBGene00016085,Public name for WBGene00016085. History: N.A.
chrIV,12452262,12454058,C25G4.4,500,-,C25G4.4,WBGene00007732,Sequence name for WBGene00007732(spe-44). History: Renamed on 2011-09-22; Renamed on 2013-04-16
chrIV,12455169,12456094,C25G4.6,501,+,C25G4.6,WBGene00007733,Sequence name for WBGene00007733(smz-1). History: N.A.
chrIV,8021134,8021982,C26B2.2,502,-,C26B2.2,WBGene00016125,Public name for WBGene00016125. History: N.A.
chrIV,12717859,12719367,C27D8.1,503,+,C27D8.1,WBGene00007777,Public name for WBGene00007777. History: N.A.
chrIV,12712746,12714732,C27D8.2,504,+,C27D8.2,WBGene00007778,Public name for WBGene00007778. History: N.A.
chrIV,9741840,9743128,C28D4.7,505,-,C28D4.7,WBGene00007794,Public name for WBGene00007794. History: N.A.
chrIV,9747208,9748423,C28D4.8,506,-,C28D4.8,WBGene00007795,Public name for WBGene00007795. History: N.A.
chrIV,11876134,11877757,C29E6.3,507,-,C29E6.3,WBGene00004084,Sequence name for WBGene00004084(pph-2). History: N.A.
chrIV,5797042,5800197,C31H1.1,508,+,C31H1.1,WBGene00016286,Public name for WBGene00016286. History: N.A.
chrIV,5791284,5793446,C31H1.2,509,+,C31H1.2,WBGene00016287,Public name for WBGene00016287. History: N.A.
chrIV,5794920,5796751,C31H1.5,510,-,C31H1.5,WBGene00016288,Public name for WBGene00016288. History: N.A.
chrIV,9505525,9506309,C33A12.15,511,-,C33A12.15,WBGene00007888,Sequence name for WBGene00007888(ttr-9). History: N.A.
chrIV,7801812,7803335,C33H5.16,512,-,C33H5.16,WBGene00016382,Public name for WBGene00016382. History: N.A.
chrIV,7154711,7156005,C34D4.2,513,+,C34D4.2,WBGene00016398,Public name for WBGene00016398. History: N.A.
chrIV,7153649,7154186,C34D4.3,514,+,C34D4.3,WBGene00016399,Public name for WBGene00016399. History: N.A.
chrIV,12743015,12744715,C36H8.1,515,-,C36H8.1,WBGene00007987,Public name for WBGene00007987. History: N.A.
chrIV,5631727,5633359,C39H7.1,516,+,C39H7.1,WBGene00016541,Public name for WBGene00016541. History: N.A.
chrIV,10590911,10592959,C43F9.6,517,+,C43F9.6,WBGene00008074,Sequence name for WBGene00008074(nkb-2). History: N.A.
chrIV,6578157,6579405,C43G2.3,518,+,C43G2.3,WBGene00016612,Public name for WBGene00016612. History: N.A.
chrIV,7763918,7767103,C46A5.1,519,+,C46A5.1,WBGene00016698,Public name for WBGene00016698. History: N.A.
chrIV,13741017,13742241,C47A4.3,520,-,C47A4.3,WBGene00008124,Public name for WBGene00008124. History: N.A.
chrIV,13745684,13745943,C47A4.5,521,+,C47A4.5,WBGene00008125,Public name for WBGene00008125. History: N.A.
chrIV,9972826,9973963,C47E12.10,522,+,C47E12.10,WBGene00008153,Public name for WBGene00008153. History: N.A.
chrIV,9969875,9971179,C47E12.11,523,+,C47E12.11,WBGene00008154,Public name for WBGene00008154. History: N.A.
chrIV,8654590,8656816,C49C8.1,524,+,C49C8.1,WBGene00016765,Public name for WBGene00016765. History: N.A.
chrIV,7732316,7734179,C50F7.3,525,+,C50F7.3,WBGene00016843,Public name for WBGene00016843. History: N.A.
chrIV,8966118,8967819,C53B4.2,526,+,C53B4.2,WBGene00008272,Public name for WBGene00008272. History: N.A.
chrIV,5685281,5688293,C55C3.3,527,+,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
chrIV,5676200,5678133,C55C3.4,528,-,C55C3.4,WBGene00016954,Public name for WBGene00016954. History: N.A.
chrIV,7247531,7249426,D2024.1,529,+,D2024.1,WBGene00017050,Public name for WBGene00017050. History: N.A.
chrIV,4994316,4994731,E03H12.10,530,-,E03H12.10,WBGene00006038,Sequence name for WBGene00006038(ssp-9). History: N.A.
chrIV,4977192,4978065,E03H12.5,531,+,E03H12.5,WBGene00017112,Public name for WBGene00017112. History: N.A.
chrIV,4987748,4988608,E03H12.7,532,-,E03H12.7,WBGene00017114,Public name for WBGene00017114. History: N.A.
chrIV,10228077,10231038,F01G10.5,533,-,F01G10.5,WBGene00008508,Public name for WBGene00008508. History: N.A.
chrIV,12410479,12412197,F08G5.2,534,+,F08G5.2,WBGene00008581,Sequence name for WBGene00008581(acl-13). History: N.A.
chrIV,14633148,14634341,F13G11.2,535,+,F13G11.2,WBGene00008772,Sequence name for WBGene00008772(irld-4). History: N.A.
chrIV,8345803,8346533,F17E9.5,536,+,F17E9.5,WBGene00017542,Public name for WBGene00017542. History: N.A.
chrIV,12327337,12328696,F19B6.3,537,+,F19B6.3,WBGene00008949,Public name for WBGene00008949. History: N.A.
chrIV,12337557,12340395,F19B6.4,538,+,F19B6.4,WBGene00008950,Sequence name for WBGene00008950(wht-5). History: N.A.
chrIV,4595949,4596727,F19C7.5,539,+,F19C7.5,WBGene00044302,"Public name for Dead gene WBGene00017595. History of WBGene00017595: Merged into ""WBGene00044302"" on 2018-11-14"
chrIV,9150476,9152029,F23B2.7,540,+,F23B2.7,WBGene00009075,Public name for WBGene00009075. History: N.A.
chrIV,9589774,9592509,F27C8.5,541,-,F27C8.5,WBGene00009185,Sequence name for WBGene00009185(pei-1). History: N.A.
chrIV,4566010,4567432,F28E10.4,542,-,F28E10.4,WBGene00017902,Public name for WBGene00017902. History: N.A.
chrIV,4649754,4650649,F29B9.7,543,+,F29B9.7,WBGene00017922,Public name for WBGene00017922. History: N.A.
chrIV,9887168,9890038,F32B6.10,544,-,F32B6.10,WBGene00009324,Sequence name for WBGene00009324(ttbk-3). History: N.A.
chrIV,9892717,9893728,F32B6.5,545,-,F32B6.5,WBGene00006056,Sequence name for WBGene00006056(sss-1). History: N.A.
chrIV,9894574,9895012,F32B6.6,546,+,F32B6.6,WBGene00003464,Sequence name for WBGene00003464(msp-77). History: N.A.
chrIV,9895385,9896131,F32B6.7,547,+,F32B6.7,WBGene00006049,Sequence name for WBGene00006049(ssp-32). History: N.A.
chrIV,4271207,4271875,F36A4.2,548,+,F36A4.2,WBGene00018081,Public name for WBGene00018081. History: N.A.
chrIV,4269725,4270221,F36A4.3,549,+,F36A4.3,WBGene00018082,Public name for WBGene00018082. History: N.A.
chrIV,4267623,4268228,F36A4.4,550,+,F36A4.4,WBGene00018083,Public name for WBGene00018083. History: N.A.
chrIV,11050129,11052409,F36H1.3,551,+,F36H1.3,WBGene00009492,Public name for WBGene00009492. History: N.A.
chrIV,5253432,5254732,F36H12.10,552,-,F36H12.10,WBGene00018124,Public name for WBGene00018124. History: N.A.
chrIV,5262734,5264458,F36H12.14,553,-,F36H12.14,WBGene00018127,Public name for WBGene00018127. History: N.A.
chrIV,5272862,5274148,F36H12.3,554,+,F36H12.3,WBGene00018119,Public name for WBGene00018119. History: N.A.
chrIV,5269082,5269617,F36H12.4,555,+,F36H12.4,WBGene00018120,Public name for WBGene00018120. History: N.A.
chrIV,5266857,5267595,F36H12.5,556,+,F36H12.5,WBGene00018121,Public name for WBGene00018121. History: N.A.
chrIV,5260545,5261002,F36H12.7,557,+,F36H12.7,WBGene00003426,Sequence name for WBGene00003426(msp-19). History: N.A.
chrIV,5258706,5259964,F36H12.8,558,+,F36H12.8,WBGene00018122,Sequence name for WBGene00018122(ttbk-2). History: N.A.
chrIV,5257061,5258300,F36H12.9,559,+,F36H12.9,WBGene00018123,Public name for WBGene00018123. History: N.A.
chrIV,6592678,6594465,F38A5.11,560,+,F38A5.11,WBGene00018168,Sequence name for WBGene00018168(irld-7). History: N.A.
chrIV,6596091,6597387,F38A5.6,561,-,F38A5.6,WBGene00018163,Public name for WBGene00018163. History: N.A.
chrIV,11848226,11850198,F38H4.4,562,+,F38H4.4,WBGene00009548,Public name for WBGene00009548. History: N.A.
chrIV,11852160,11853131,F38H4.5,563,+,F38H4.5,WBGene00009549,Public name for WBGene00009549. History: N.A.
chrIV,11846981,11847745,F38H4.6,564,-,F38H4.6,WBGene00009550,Public name for WBGene00009550. History: N.A.
chrIV,8617239,8618177,F42A9.3,565,+,F42A9.3,WBGene00018332,Public name for WBGene00018332. History: N.A.
chrIV,7292524,7294120,F42C5.5,566,-,F42C5.5,WBGene00018347,Public name for WBGene00018347. History: N.A.
chrIV,8119075,8122346,F42G8.8,567,+,F42G8.8,WBGene00018359,"Public name for WBGene00018359. History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
chrIV,8115799,8118431,F42G8.9,568,+,F42G8.9,WBGene00018360,Sequence name for WBGene00018360(irld-8). History: N.A.
chrIV,10026422,10027593,F44D12.4,569,-,F44D12.4,WBGene00009681,Sequence name for WBGene00009681(gipc-2). History: N.A.
chrIV,10033333,10034815,F44D12.6,570,+,F44D12.6,WBGene00009683,Public name for WBGene00009683. History: N.A.
chrIV,10035616,10035946,F44D12.7,571,+,F44D12.7,WBGene00009684,Sequence name for WBGene00009684(msd-3). History: N.A.
chrIV,10023299,10025249,F44D12.8,572,+,F44D12.8,WBGene00009685,Public name for WBGene00009685. History: N.A.
chrIV,7630206,7632661,F45E4.6,573,-,F45E4.6,WBGene00018471,Public name for WBGene00018471. History: N.A.
chrIV,3973342,3975929,F47C12.4,574,+,F47C12.4,WBGene00018548,Sequence name for WBGene00018548(clec-79). History: N.A.
chrIV,9324424,9327515,F49C12.15,575,+,F49C12.15,WBGene00009884,Public name for WBGene00009884. History: N.A.
chrIV,13052942,13055130,F49E11.7,576,+,F49E11.7,WBGene00009893,Public name for WBGene00009893. History: N.A.
chrIV,4141735,4143012,F49F1.12,577,-,F49F1.12,WBGene00018652,Public name for WBGene00018652. History: N.A.
chrIV,12528540,12531120,F53B2.5,578,-,F53B2.5,WBGene00009956,Public name for WBGene00009956. History: N.A.
chrIV,11261841,11262987,F54D1.1,579,+,F54D1.1,WBGene00010046,Public name for WBGene00010046. History: N.A.
chrIV,580269,582230,F56A11.6,580,-,F56A11.6,WBGene00018926,Public name for WBGene00018926. History: N.A.
chrIV,9396863,9398735,F56D5.2,581,-,F56D5.2,WBGene00010147,Public name for WBGene00010147. History: N.A.
chrIV,3915603,3916819,F56D6.5,582,+,F56D6.5,WBGene00018973,Sequence name for WBGene00018973(srz-20). History: N.A.
chrIV,9529969,9531210,F56H11.3,583,+,F56H11.3,WBGene00001245,Sequence name for WBGene00001245(elo-7). History: N.A.
chrIV,7967445,7969539,F57H12.5,584,+,F57H12.5,WBGene00019020,Public name for WBGene00019020. History: N.A.
chrIV,13189742,13192259,F58D2.2,585,+,F58D2.2,WBGene00010241,Public name for WBGene00010241. History: N.A.
chrIV,4825512,4827257,H06H21.9,586,-,H06H21.9,WBGene00019165,Sequence name for WBGene00019165(mpz-4). History: N.A.
chrIV,13834284,13836365,H08M01.1,587,-,H08M01.1,WBGene00010373,Public name for WBGene00010373. History: N.A.
chrIV,5934338,5937433,H32C10.1,588,+,H32C10.1,WBGene00019255,Public name for WBGene00019255. History: N.A.
chrIV,5917361,5921384,H32C10.3,589,+,H32C10.3,WBGene00019257,Sequence name for WBGene00019257(dhhc-13). History: N.A.
chrIV,9708173,9709285,K01H12.2,590,-,K01H12.2,WBGene00010485,Sequence name for WBGene00010485(ant-1.3). History: Renamed on 2014-03-03
chrIV,9713202,9714869,K01H12.4,591,+,K01H12.4,WBGene00010486,Public name for WBGene00010486. History: N.A.
chrIV,9852533,9853538,K07F5.11,592,+,K07F5.11,WBGene00006050,Sequence name for WBGene00006050(ssq-1). History: N.A.
chrIV,9837611,9838045,K07F5.2,593,+,K07F5.2,WBGene00003425,Sequence name for WBGene00003425(msp-10). History: N.A.
chrIV,9841422,9841931,K07F5.3,594,+,K07F5.3,WBGene00003449,Sequence name for WBGene00003449(msp-56). History: N.A.
chrIV,9839088,9841052,K07F5.4,595,-,K07F5.4,WBGene00002206,Sequence name for WBGene00002206(kin-24). History: N.A.
chrIV,9844008,9844317,K07F5.5,596,+,K07F5.5,WBGene00010633,Sequence name for WBGene00010633(nspd-2). History: N.A.
chrIV,9844968,9846627,K07F5.6,597,-,K07F5.6,WBGene00010634,Public name for WBGene00010634. History: N.A.
chrIV,9847703,9848155,K07F5.7,598,-,K07F5.7,WBGene00010635,Public name for WBGene00010635. History: N.A.
chrIV,9848462,9849704,K07F5.8,599,-,K07F5.8,WBGene00010636,Public name for WBGene00010636. History: N.A.
chrIV,4164696,4166222,K08D10.7,600,+,K08D10.7,WBGene00019530,Sequence name for WBGene00019530(scrm-8). History: N.A.
chrIV,4162509,4164474,K08D10.8,601,+,K08D10.8,WBGene00019531,Sequence name for WBGene00019531(scrm-5). History: N.A.
chrIV,12071528,12074892,K08E4.5,602,+,K08E4.5,WBGene00010669,"Sequence name for WBGene00010669(bath-37). History: Split into K08E4.7(WBGene00045036). History of WBGene00010669: Split into ""WBGene00045036"" on 2006-09-19"
chrIV,12570577,12571198,K08E7.4,603,-,K08E7.4,WBGene00010672,Public name for WBGene00010672. History: N.A.
chrIV,10134909,10135892,K08F4.5,604,-,K08F4.5,WBGene00010679,Public name for WBGene00010679. History: N.A.
chrIV,13431217,13434044,K09B11.5,605,-,K09B11.5,WBGene00010712,Public name for WBGene00010712. History: N.A.
chrIV,12823796,12825251,M02B1.4,606,-,M02B1.4,WBGene00010829,Public name for WBGene00010829. History: N.A.
chrIV,458031,460549,M04G7.2,607,-,M04G7.2,WBGene00019773,Public name for WBGene00019773. History: N.A.
chrIV,11089940,11091814,M7.7,608,+,M7.7,WBGene00010883,Public name for WBGene00010883. History: N.A.
chrIV,2245896,2252361,M70.1,609,+,M70.1,WBGene00019783,Public name for WBGene00019783. History: N.A.
chrIV,4429875,4432340,R08C7.5,610,+,R08C7.5,WBGene00019949,Public name for WBGene00019949. History: N.A.
chrIV,4433078,4434534,R08C7.8,611,-,R08C7.8,WBGene00019951,Public name for WBGene00019951. History: N.A.
chrIV,10319328,10321116,R09E10.1,612,-,R09E10.1,WBGene00011171,Public name for WBGene00011171. History: N.A.
chrIV,10317534,10318277,R09E10.2,613,-,R09E10.2,WBGene00011172,Public name for WBGene00011172. History: N.A.
chrIV,10310768,10313648,R09E10.3,614,-,R09E10.3,WBGene00011173,Sequence name for WBGene00011173(acs-18). History: N.A.
chrIV,10306151,10307902,R09E10.4,615,-,R09E10.4,WBGene00011174,Sequence name for WBGene00011174(acs-23). History: N.A.
chrIV,10292985,10294108,R09E10.6,616,-,R09E10.6,WBGene00011176,Public name for WBGene00011176. History: N.A.
chrIV,10690464,10691769,R102.3,617,+,R102.3,WBGene00011290,Public name for WBGene00011290. History: N.A.
chrIV,10702978,10705015,R102.7,618,+,R102.7,WBGene00011294,Public name for WBGene00011294. History: N.A.
chrIV,10389555,10391924,R10H10.2,619,-,R10H10.2,WBGene00004972,Sequence name for WBGene00004972(spe-26). History: N.A.
chrIV,4789726,4791973,R11E3.1,620,+,R11E3.1,WBGene00020003,Public name for WBGene00020003. History: N.A.
chrIV,7204039,7209996,R13A1.3,621,+,R13A1.3,WBGene00020042,Public name for WBGene00020042. History: N.A.
chrIV,5068859,5069845,R13H9.1,622,+,R13H9.1,WBGene00020070,Sequence name for WBGene00020070(rmd-6). History: N.A.
chrIV,5062534,5062989,R13H9.2,623,+,R13H9.2,WBGene00003450,Sequence name for WBGene00003450(msp-57). History: N.A.
chrIV,5064632,5065145,R13H9.4,624,-,R13H9.4,WBGene00003446,Sequence name for WBGene00003446(msp-53). History: N.A.
chrIV,5065677,5066961,R13H9.5,625,-,R13H9.5,WBGene00020071,Public name for WBGene00020071. History: N.A.
chrIV,5067355,5068644,R13H9.6,626,-,R13H9.6,WBGene00020072,Public name for WBGene00020072. History: N.A.
chrIV,8459208,8460264,T01B11.4,627,-,T01B11.4,WBGene00020140,Sequence name for WBGene00020140(ant-1.4). History: Renamed on 2008-06-04; Renamed on 2008-11-21; Renamed on 2014-03-03
chrIV,10043739,10045682,T04B2.2,628,+,T04B2.2,WBGene00001487,Sequence name for WBGene00001487(frk-1). History: N.A.
chrIV,7870691,7873022,T06C10.3,629,+,T06C10.3,WBGene00020289,Public name for WBGene00020289. History: N.A.
chrIV,7875722,7877790,T06C10.6,630,-,T06C10.6,WBGene00002208,Sequence name for WBGene00002208(kin-26). History: N.A.
chrIV,4905672,4908481,T08B6.4,631,+,T08B6.4,WBGene00020353,Public name for WBGene00020353. History: N.A.
chrIV,4889909,4890621,T08B6.5,632,+,T08B6.5,WBGene00020354,Sequence name for WBGene00020354(sgnh-1). History: N.A.
chrIV,8244413,8246505,T09A12.1,633,+,T09A12.1,WBGene00020372,Public name for WBGene00020372. History: N.A.
chrIV,5474117,5476559,T11F8.4,634,-,T11F8.4,WBGene00020435,Public name for WBGene00020435. History: N.A.
chrIV,6276382,6276959,T13A10.1,635,+,T13A10.1,WBGene00020468,Public name for WBGene00020468. History: N.A.
chrIV,6277423,6279520,T13A10.11,636,-,T13A10.11,WBGene00006416,"Sequence name for WBGene00006416(sams-5). History: Renamed on 2008-09-10. Public name for Dead gene WBGene00020470. History of WBGene00020470: Merged into ""WBGene00006416"" on 2004-05-28"
chrIV,9766724,9767167,T13F2.10,637,-,T13F2.10,WBGene00003466,Sequence name for WBGene00003466(msp-79). History: N.A.
chrIV,9770009,9770436,T13F2.11,638,+,T13F2.11,WBGene00003465,Sequence name for WBGene00003465(msp-78). History: N.A.
chrIV,9765653,9766330,T13F2.12,639,-,T13F2.12,WBGene00011749,Sequence name for WBGene00011749(ssp-36). History: N.A.
chrIV,9768036,9768964,T13F2.9,640,+,T13F2.9,WBGene00011748,Public name for WBGene00011748. History: N.A.
chrIV,9967056,9969160,T13H10.1,641,-,T13H10.1,WBGene00002193,Sequence name for WBGene00002193(kin-5). History: N.A.
chrIV,10146140,10146910,T14G10.8,642,-,T14G10.8,WBGene00011777,Public name for WBGene00011777. History: N.A.
chrIV,11703158,11703762,T22B3.3,643,-,T22B3.3,WBGene00011911,Public name for WBGene00011911. History: N.A.
chrIV,12723079,12724579,T23F6.3,644,-,T23F6.3,WBGene00011951,Public name for WBGene00011951. History: N.A.
chrIV,10750491,10751688,T25B9.2,645,-,T25B9.2,WBGene00012008,Public name for WBGene00012008. History: N.A.
chrIV,10752409,10754569,T25B9.5,646,-,T25B9.5,WBGene00012011,Public name for WBGene00012011. History: N.A.
chrIV,10758116,10760703,T25B9.6,647,+,T25B9.6,WBGene00012012,Public name for WBGene00012012. History: N.A.
chrIV,14519731,14520973,T27E7.1,648,+,T27E7.1,WBGene00012087,Public name for WBGene00012087. History: N.A.
chrIV,8821433,8822787,T28C6.5,649,+,T28C6.5,WBGene00012120,Public name for WBGene00012120. History: N.A.
chrIV,5016472,5017754,T28H11.1,650,+,T28H11.1,WBGene00006053,Sequence name for WBGene00006053(ssq-4). History: N.A.
chrIV,4996133,4997545,T28H11.5,651,+,T28H11.5,WBGene00006051,Sequence name for WBGene00006051(ssq-2). History: N.A.
chrIV,4999423,4999845,T28H11.6,652,-,T28H11.6,WBGene00006040,Sequence name for WBGene00006040(ssp-11). History: N.A.
chrIV,5015271,5016265,T28H11.7,653,-,T28H11.7,WBGene00020905,Public name for WBGene00020905. History: N.A.
chrIV,10073413,10075095,W01B6.2,654,-,W01B6.2,WBGene00012169,Sequence name for WBGene00012169(ttbk-4). History: N.A.
chrIV,10075438,10075630,W01B6.4,655,+,W01B6.4,WBGene00012171,Public name for WBGene00012171. History: N.A.
chrIV,10076303,10078628,W01B6.5,656,+,W01B6.5,WBGene00012172,Public name for WBGene00012172. History: N.A.
chrIV,10081072,10082589,W01B6.6,657,+,W01B6.6,WBGene00012173,Public name for WBGene00012173. History: N.A.
chrIV,13356168,13358573,W02A2.8,658,-,W02A2.8,WBGene00012191,Public name for WBGene00012191. History: N.A.
chrIV,4352610,4356972,W03B1.9,659,-,W03B1.9,WBGene00020978,Public name for WBGene00020978. History: N.A.
chrIV,524653,526479,W03G1.2,660,+,W03G1.2,WBGene00021010,Public name for WBGene00021010. History: N.A.
chrIV,9832914,9834802,W08D2.8,661,+,W08D2.8,WBGene00002204,Sequence name for WBGene00002204(kin-21). History: N.A.
chrIV,16826290,16827984,Y116A8A.6,662,-,Y116A8A.6,WBGene00013776,Public name for WBGene00013776. History: N.A.
chrIV,16830174,16830756,Y116A8A.7,663,+,Y116A8A.7,WBGene00013777,Public name for WBGene00013777. History: N.A.
