Gene name,Sample 1,Sample 2,log2FoldChange,adjusted p-value,Input,Suggested Match,History
WBGene00009800,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.723366356359703,7.45888970266927e-06,WBGene00009800,WBGene00009800,History: N.A.
WBGene00001080,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.72291491983034,6.82417451618101e-05,WBGene00001080,WBGene00001080,History: N.A.
WBGene00007150,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.722840777894719,3.81455115349535e-06,WBGene00007150,WBGene00007150,History: N.A.
WBGene00018369,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.722210712407002,0.0071323403912205,WBGene00018369,WBGene00018369,History: N.A.
WBGene00013737,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.72179180275143,9.850500080822707e-11,WBGene00013737,WBGene00013737,History: N.A.
WBGene00009708,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.721492633208343,0.0194570339661197,WBGene00009708,WBGene00009708,History: N.A.
WBGene00014091,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.720994498168296,2.13133826732525e-09,WBGene00014091,WBGene00014091,History: Renamed on 2022-10-03
WBGene00010630,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.720490780465295,0.0100940738275091,WBGene00010630,WBGene00010630,History: N.A.
WBGene00021870,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.719331105076814,1.20090501966354e-08,WBGene00021870,WBGene00021870,History: N.A.
WBGene00009848,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.718973928524391,0.0008621572718969,WBGene00009848,WBGene00009848,History: N.A.
WBGene00018692,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.718715767758902,0.0092992579176462,WBGene00018692,WBGene00018692,"History: Merged into ""WBGene00018699"" on 2005-07-20; Resurrected on 2005-08-19"
WBGene00000955,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.718639691926685,0.0015417739251124,WBGene00000955,WBGene00000955,History: N.A.
WBGene00000962,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.718238958933709,0.0002295742784163,WBGene00000962,WBGene00000962,History: N.A.
WBGene00021398,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.718066872890809,1.22263208167585e-05,WBGene00021398,WBGene00021398,History: N.A.
WBGene00000105,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.717527663209859,9.68911354370786e-05,WBGene00000105,WBGene00000105,History: N.A.
WBGene00011980,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.717429553385344,0.0002221173526406,WBGene00011980,WBGene00011980,History: N.A.
WBGene00018563,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.717396565479225,0.0018233495856515,WBGene00018563,WBGene00018563,History: N.A.
WBGene00017507,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.717098953707884,0.0415293275889428,WBGene00017507,WBGene00017507,History: N.A.
WBGene00001492,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.716533814311875,0.0020671199524607,WBGene00001492,WBGene00001492,History: Renamed on 2012-02-07
WBGene00001046,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.716288665526282,0.0152733559252135,WBGene00001046,WBGene00001046,History: N.A.
WBGene00018330,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.714372625869951,0.000155312762629,WBGene00018330,WBGene00018330,History: N.A.
WBGene00001002,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.714074292057443,1.47978788609419e-06,WBGene00001002,WBGene00001002,History: Renamed on 2013-04-26
WBGene00017658,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.713491157255016,1.41213742647735e-05,WBGene00017658,WBGene00017658,History: N.A.
WBGene00019211,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.713272414260062,1.18378644659161e-08,WBGene00019211,WBGene00019211,History: N.A.
WBGene00235281,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.712528736475163,0.044395067418156,WBGene00235281,WBGene00235281,History: N.A.
WBGene00006657,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.712287217187849,0.0042050693336824,WBGene00006657,WBGene00006657,History: N.A.
WBGene00001052,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.712262760275165,0.0116591378406339,WBGene00001052,WBGene00001052,History: N.A.
WBGene00020289,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.712215085166867,0.0350632335942307,WBGene00020289,WBGene00020289,History: N.A.
WBGene00044330,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.712120867019196,0.0153918361619435,WBGene00044330,WBGene00044330,History: Renamed on 2005-08-26
WBGene00010773,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.71202611949356,0.0195594487225482,WBGene00010773,WBGene00010773,History: N.A.
WBGene00019408,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.711954016396053,0.0037502765069755,WBGene00019408,WBGene00019408,History: N.A.
WBGene00009433,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.711911892124311,2.6411203525685e-06,WBGene00009433,WBGene00009433,History: N.A.
WBGene00003247,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.711583135257315,4.3571462357601e-07,WBGene00003247,WBGene00003247,History: Renamed on 2014-11-04; Renamed on 2014-11-04
WBGene00017018,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.71151219405979,0.0001553603312093,WBGene00017018,WBGene00017018,History: N.A.
WBGene00018710,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.711415176066019,2.37355272386053e-06,WBGene00018710,WBGene00018710,"History: Split into F52G3.7(WBGene00303060). History of WBGene00018710: Split into ""WBGene00303060"" on 2018-03-02"
WBGene00219694,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.711182103644016,0.0264981893746057,WBGene00219694,WBGene00219694,History: N.A.
WBGene00018681,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.710929569161838,3.42662588131613e-05,WBGene00018681,WBGene00018681,History: N.A.
WBGene00010513,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.708088110294706,0.0012691762985683,WBGene00010513,WBGene00010513,History: N.A.
WBGene00010558,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.708085701458317,0.0217635391130389,WBGene00010558,WBGene00010558,History: Renamed on 2023-07-10
WBGene00044663,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.705674802757533,0.0398436004143091,WBGene00044663,WBGene00044663,History: N.A.
WBGene00011289,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.705537356019914,2.2061554624117e-06,WBGene00011289,WBGene00011289,History: N.A.
WBGene00021068,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.705222380646458,0.0001364936253085,WBGene00021068,WBGene00021068,History: N.A.
WBGene00021905,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.705122413571974,0.0001039752605909,WBGene00021905,WBGene00021905,History: Renamed on 2012-02-17
WBGene00016172,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.705026294220275,1.08758955610449e-05,WBGene00016172,WBGene00016172,History: N.A.
WBGene00009406,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.703533858748353,0.0438523395139968,WBGene00009406,WBGene00009406,History: N.A.
WBGene00006844,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.703394339451753,2.4471187585581e-06,WBGene00006844,WBGene00006844,History: N.A.
WBGene00006379,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.703333637617159,0.0266377298090245,WBGene00006379,WBGene00006379,History: N.A.
WBGene00004180,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.703110371293611,1.90645049318081e-06,WBGene00004180,WBGene00004180,History: N.A.
WBGene00010199,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.702453562697269,7.04567432050785e-05,WBGene00010199,WBGene00010199,History: N.A.
WBGene00006818,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.702178464197718,0.0075721733171944,WBGene00006818,WBGene00006818,History: N.A.
WBGene00006678,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.701796748000474,0.011212229591215,WBGene00006678,WBGene00006678,History: N.A.
WBGene00008673,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.70170205868337,0.0081368578848413,WBGene00008673,WBGene00008673,History: N.A.
WBGene00023415,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.700395604971168,0.0370394597163764,WBGene00023415,WBGene00023415,History: N.A.
WBGene00019819,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.700283479684487,1.75822687118507e-05,WBGene00019819,WBGene00019819,History: N.A.
WBGene00009637,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.699759756709501,0.0348763895160487,WBGene00009637,WBGene00009637,History: N.A.
WBGene00004924,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.699740002612431,5.35449613685367e-06,WBGene00004924,WBGene00004924,History: N.A.
WBGene00009642,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.699458469146981,0.003880182962702,WBGene00009642,WBGene00009642,History: N.A.
WBGene00004361,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.699383564875544,5.93855033818543e-05,WBGene00004361,WBGene00004361,History: N.A.
WBGene00017703,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.698892286372367,0.0015074086115892,WBGene00017703,WBGene00017703,History: N.A.
WBGene00194641,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.698739634409894,0.0204364806098067,WBGene00194641,WBGene00194641,History: N.A.
WBGene00003963,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.698084562572526,4.59897522265349e-07,WBGene00003963,WBGene00003963,History: N.A.
WBGene00004749,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.697896675679993,6.57213953215572e-07,WBGene00004749,WBGene00004749,History: N.A.
WBGene00016805,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.697405437957875,5.56641823892022e-05,WBGene00016805,WBGene00016805,History: N.A.
WBGene00194915,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.697065769692005,0.0294624204489837,WBGene00194915,WBGene00194915,History: N.A.
WBGene00008800,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.696780012641539,8.87917020962386e-07,WBGene00008800,WBGene00008800,History: N.A.
WBGene00007203,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.696472344125472,0.0055313365936999,WBGene00007203,WBGene00007203,History: N.A.
WBGene00009592,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.696373698630448,0.0067531266170944,WBGene00009592,WBGene00009592,History: N.A.
WBGene00016825,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.696022766024871,0.0003444446730798,WBGene00016825,WBGene00016825,History: N.A.
WBGene00000413,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.696011340434599,7.36686973236003e-05,WBGene00000413,WBGene00000413,History: N.A.
WBGene00012363,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.695775514065047,2.83629511756798e-05,WBGene00012363,WBGene00012363,History: N.A.
WBGene00005009,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.695466240856837,0.0001379726822307,WBGene00005009,WBGene00005009,History: N.A.
WBGene00000257,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.695065827843408,1.14923829353207e-07,WBGene00000257,WBGene00000257,History: N.A.
WBGene00004873,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.69504284840415,6.08228739094127e-06,WBGene00004873,WBGene00004873,History: N.A.
WBGene00006058,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.694277455140615,0.002740642448013,WBGene00006058,WBGene00006058,History: N.A.
WBGene00003367,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.693984587261707,9.28413655212723e-08,WBGene00003367,WBGene00003367,History: N.A.
WBGene00003960,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.693550985131948,4.09108573740914e-05,WBGene00003960,WBGene00003960,History: N.A.
WBGene00002163,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.693545772065658,0.0061912207424919,WBGene00002163,WBGene00002163,History: N.A.
WBGene00007501,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.693496601961001,0.0157195577671195,WBGene00007501,WBGene00003133,"History: Merged into ""WBGene00003133"" on 2022-01-03. Remark: Map position created from combination of previous interpolated map position (based on known location of sequence) and allele information.  Therefore this is not a genetic map position based on recombination frequencies or genetic experiments.  This was done on advice of the CGC."
WBGene00002198,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.693340791476688,0.0019921249088741,WBGene00002198,WBGene00002198,History: N.A.
WBGene00017375,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.692960805617131,0.0112532341813387,WBGene00017375,WBGene00017375,History: Renamed on 2008-02-01
WBGene00012131,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.692056144859409,0.0353857274858538,WBGene00012131,WBGene00012131,History: N.A.
WBGene00016937,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.691971549957362,0.0005864214829403,WBGene00016937,WBGene00016937,History: N.A.
WBGene00001993,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.691825180299585,1.88512891093378e-06,WBGene00001993,WBGene00001993,History: N.A.
WBGene00000227,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.691263811500008,0.0023870670770619,WBGene00000227,WBGene00000227,History: N.A.
WBGene00004314,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.690732264791482,9.32872698761935e-06,WBGene00004314,WBGene00004314,"History: Split into Y54F10AM.15(WBGene00303092). History of WBGene00004314: Split into ""WBGene00303092"" on 2018-03-02"
WBGene00021527,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.690429486864499,0.0225435403742472,WBGene00021527,WBGene00021527,History: N.A.
WBGene00010547,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.690181136286554,0.0069453131318359,WBGene00010547,WBGene00010547,History: N.A.
WBGene00020840,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.690123713979333,4.05136518361921e-05,WBGene00020840,WBGene00020840,History: N.A.
WBGene00015440,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.690045399326307,0.0313259760400666,WBGene00015440,WBGene00015440,History: N.A.
WBGene00044068,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.689430182821427,0.0001461069430813,WBGene00044068,WBGene00044068,History: Renamed on 2006-06-16; Renamed on 2006-10-09; Renamed on 2006-11-08
WBGene00006424,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.68936178559097,0.0077044893782125,WBGene00006424,WBGene00006424,History: Renamed on 2006-10-16
WBGene00008107,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.689203618181557,8.51907760616829e-06,WBGene00008107,WBGene00008107,History: Renamed on 2006-09-21
WBGene00008136,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.689037327227042,3.21429749570021e-08,WBGene00008136,WBGene00008136,History: N.A.
WBGene00020561,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.687404382250724,0.0009094533509555,WBGene00020561,WBGene00020561,History: N.A.
WBGene00000387,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.687025000922115,0.0048403171232328,WBGene00000387,WBGene00000387,History: Renamed on 2015-03-06
WBGene00012538,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.686681746300255,1.92109795404181e-07,WBGene00012538,WBGene00012538,History: N.A.
WBGene00009577,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.685609629963836,4.46144092018944e-08,WBGene00009577,WBGene00009577,History: N.A.
WBGene00017983,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.685560487929303,0.0411336643865299,WBGene00017983,WBGene00017983,History: N.A.
WBGene00015359,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.685460476064977,0.0243987069844631,WBGene00015359,WBGene00015359,History: N.A.
WBGene00016356,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.684423488363587,0.0349582865038359,WBGene00016356,WBGene00016356,History: N.A.
WBGene00011381,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.684351580541759,0.0494800939299354,WBGene00011381,WBGene00011381,History: N.A.
WBGene00012121,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.684134502113952,3.7349348346013e-05,WBGene00012121,WBGene00012121,"History: Split into ""WBGene00044793"" on 2006-03-22"
WBGene00006660,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.683979938070354,0.0006424179716146,WBGene00006660,WBGene00006660,History: N.A.
WBGene00004063,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.683469673274502,1.25448462844777e-06,WBGene00004063,WBGene00004063,History: N.A.
WBGene00020897,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.683381698548676,0.000515218185171,WBGene00020897,WBGene00020897,History: N.A.
WBGene00001669,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.683153803313456,0.000208417994009,WBGene00001669,WBGene00001669,History: N.A.
WBGene00007799,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.682751297355113,0.005255692522748,WBGene00007799,WBGene00007799,History: N.A.
WBGene00019729,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.681834807154439,0.0014972549322551,WBGene00019729,WBGene00019729,History: N.A.
WBGene00002213,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.681762266001383,3.66952626245627e-05,WBGene00002213,WBGene00002213,History: N.A.
WBGene00021532,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.681564985197358,0.0021656100239879,WBGene00021532,WBGene00021532,History: N.A.
WBGene00220259,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.681496654880636,0.0425506686464694,WBGene00220259,WBGene00220259,History: N.A.
WBGene00000553,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.681177132873865,0.0007920842565353,WBGene00000553,WBGene00000553,History: N.A.
WBGene00017314,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.68100012628499,0.0052914950581234,WBGene00017314,WBGene00017314,History: N.A.
WBGene00012592,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.680949337215887,0.0001459046958784,WBGene00012592,WBGene00012592,History: N.A.
WBGene00020894,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.680934523864799,2.7835917566569295e-11,WBGene00020894,WBGene00020894,History: N.A.
WBGene00013207,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.68041909020143,0.0373685332970646,WBGene00013207,WBGene00013207,History: N.A.
WBGene00022766,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.680156138268834,2.11932005863959e-08,WBGene00022766,WBGene00022766,History: N.A.
WBGene00000794,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.679325187620779,1.14887280763735e-05,WBGene00000794,WBGene00000794,History: N.A.
WBGene00000079,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.67922146401143,4.44551409466061e-07,WBGene00000079,WBGene00000079,History: N.A.
WBGene00011244,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.679034501813892,0.0388856138582656,WBGene00011244,WBGene00011244,History: N.A.
WBGene00016759,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.678941950314033,1.24987109858418e-07,WBGene00016759,WBGene00016759,History: N.A.
WBGene00010034,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.678506371177982,5.32084248409031e-05,WBGene00010034,WBGene00010034,History: N.A.
WBGene00002048,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.678172629275012,3.3099653368015e-09,WBGene00002048,WBGene00002048,History: N.A.
WBGene00001616,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.676692366945891,0.0095725926735967,WBGene00001616,WBGene00001616,History: N.A.
WBGene00010226,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.676220715566665,0.0444426989712495,WBGene00010226,WBGene00010226,History: N.A.
WBGene00017418,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.676149176351105,9.68674831705126e-09,WBGene00017418,WBGene00017418,History: N.A.
WBGene00022788,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.675797525150716,0.000214234587657,WBGene00022788,WBGene00022788,History: N.A.
WBGene00019346,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.675467231101736,3.53473993356801e-05,WBGene00019346,WBGene00019346,History: N.A.
WBGene00006811,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.675216703624125,0.0021852817132991,WBGene00006811,WBGene00006811,History: N.A.
WBGene00017970,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.674964171941768,1.07505426762738e-06,WBGene00017970,WBGene00017970,History: N.A.
WBGene00016398,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.67450635537012,0.0172414091211751,WBGene00016398,WBGene00016398,History: N.A.
WBGene00019128,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.674096152222527,0.0110795347196459,WBGene00019128,WBGene00019128,History: N.A.
WBGene00015735,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.673985329155333,2.64718537641308e-05,WBGene00015735,WBGene00015735,History: Renamed on 2012-08-29
WBGene00010539,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.673564320178906,1.9309079987387e-07,WBGene00010539,WBGene00010539,History: N.A.
WBGene00020018,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.673492692921473,0.0054499178476178,WBGene00020018,WBGene00020018,History: N.A.
WBGene00007042,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.672396431586653,8.81914946970535e-05,WBGene00007042,WBGene00007042,History: Renamed on 2007-08-01
WBGene00016424,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.67219852060092,1.0817144495521e-05,WBGene00016424,WBGene00016424,History: N.A.
WBGene00004108,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.671514816160883,0.0001430135857765,WBGene00004108,WBGene00004108,History: N.A.
WBGene00020581,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.670709791672884,3.3926190437751e-10,WBGene00020581,WBGene00020581,History: N.A.
WBGene00011763,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.670601830434813,0.0220407824008338,WBGene00011763,WBGene00011763,History: N.A.
WBGene00007209,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.67018573078182,0.0142694918338178,WBGene00007209,WBGene00007209,History: N.A.
WBGene00004334,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.670142989486041,0.0050478251824193,WBGene00004334,WBGene00004334,History: N.A.
WBGene00007520,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.669656290547718,0.0006446287884192,WBGene00007520,WBGene00007520,History: N.A.
WBGene00003172,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.669040676665766,1.18301745379426e-05,WBGene00003172,WBGene00003172,History: N.A.
WBGene00022665,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66860850935169,1.86111640322067e-05,WBGene00022665,WBGene00022665,History: N.A.
WBGene00006615,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.668176883532752,0.0063193080394276,WBGene00006615,WBGene00006615,History: N.A.
WBGene00001446,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.668050160105199,0.0259951623945779,WBGene00001446,WBGene00001446,History: N.A.
WBGene00003173,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.667959006637958,0.0010820409923539,WBGene00003173,WBGene00003173,History: N.A.
WBGene00021158,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.667784563342412,0.0017157859684018,WBGene00021158,WBGene00021158,History: N.A.
WBGene00022682,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.666842294544492,0.0320126609026119,WBGene00022682,WBGene00022682,History: N.A.
WBGene00015115,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66665278810395,0.014148303320903,WBGene00015115,WBGene00015115,History: N.A.
WBGene00003794,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66601002670872,1.1284632914854e-05,WBGene00003794,WBGene00003794,History: N.A.
WBGene00009370,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66559114775083,0.0091795842316389,WBGene00009370,WBGene00009370,History: N.A.
WBGene00011020,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.665589961665984,0.0044811802745229,WBGene00011020,WBGene00011020,History: N.A.
WBGene00017416,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66483366699283,0.0003383077805257,WBGene00017416,WBGene00017416,History: N.A.
WBGene00005018,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.664173860982124,2.05435945746818e-05,WBGene00005018,WBGene00005018,History: Renamed on 2005-08-23
WBGene00018960,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.663765183207869,5.76398044497893e-05,WBGene00018960,WBGene00018960,History: N.A.
WBGene00007486,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.66307407716164,0.0173166219597606,WBGene00007486,WBGene00007486,History: N.A.
WBGene00000983,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.660956382092005,0.0059203550623791,WBGene00000983,WBGene00000983,History: N.A.
WBGene00002694,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.660799479908231,3.37649868245891e-07,WBGene00002694,WBGene00002694,History: Renamed on 2015-03-05
WBGene00000914,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.660670993292636,0.00321328396971,WBGene00000914,WBGene00000914,History: N.A.
WBGene00006747,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.659803310522003,0.0006021575759862,WBGene00006747,WBGene00006747,History: Renamed on 2005-08-23
WBGene00235340,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.65828325081746,0.003199943755478,WBGene00235340,WBGene00235340,History: N.A.
WBGene00001081,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.658007653641152,0.0026009237005858,WBGene00001081,WBGene00001081,History: N.A.
WBGene00010327,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.657740753521019,0.0291624522307686,WBGene00010327,WBGene00010327,History: N.A.
WBGene00006801,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.657379993812852,0.0049703250597817,WBGene00006801,WBGene00006801,History: N.A.
WBGene00001251,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.657363260233311,2.59035728025067e-05,WBGene00001251,WBGene00001251,History: N.A.
WBGene00006483,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.656975537723485,2.24292729255194e-05,WBGene00006483,WBGene00006483,History: Renamed on 2007-08-01
WBGene00017738,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.655748502113502,0.0058181558690666,WBGene00017738,WBGene00017738,History: N.A.
WBGene00001016,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.65455694464321,0.0001312610048018,WBGene00001016,WBGene00001016,History: N.A.
WBGene00010345,wild-type - 20ºC,csr-1a(cmp135) - 20ºC,-0.654295278113896,4.71899023108926e-06,WBGene00010345,WBGene00010345,History: N.A.
