# Supplemental Table S2.  Genes enriched for antisense 22G-RNAs in the CSR-1 IP.  A list of 4191 genes for which there are at least 25 small RNA reads per million and an enrichment of two-fold or greater in the CSR-1 IP when compared to the wild-type Input sample.
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
# Ratio is calculated as: input/(input+IP) using the normalized read -norm value
gene name,cosmid ID,Input reads,Input reads - norm,CSR-1 IP reads,CSR-1 IP reads - norm,RATIO,Input,Suggested Match,History
uda-1,K08H10.4,29.0,9.08176184927219,193.0,107.240929806644,0.921926137368484,uda-1,WBGene00010697,Public name for WBGene00010697. History: Renamed on 2004-06-24
kup-1,F10C2.2,27.0,8.45543344587411,193.0,107.240929806644,0.926917033447116,kup-1,WBGene00002241,Public name for WBGene00002241. History: N.A.
T25D3.2,T25D3.2,24.3333,7.62031846920328,193.0,107.240929806644,0.933656315044544,T25D3.2,WBGene00020796,Sequence name for WBGene00020796(mrpl-28). History: N.A.
Y119D3B.11,Y119D3B.11,43.0,13.4660606730588,192.5,106.963103563622,0.888182727511138,Y119D3B.11,WBGene00022488,Sequence name for WBGene00022488(orc-3). History: N.A.
tag-169,F44G4.4,33.0,10.3344186560684,192.5,106.963103563622,0.911895678096996,tag-169,WBGene00006514,Other name for WBGene00006514(tdp-1). History: Renamed on 2008-11-20
ccch-3,W05B10.2,32.0,10.0212544543693,192.5,106.963103563622,0.914336800029042,ccch-3,WBGene00012277,Public name for WBGene00012277. History: N.A.
lbp-9,Y40B10A.1,32.0,10.0212544543693,192.5,106.963103563622,0.914336800029042,lbp-9,WBGene00021486,Public name for WBGene00021486. History: N.A.
cdk-7,Y39G10AL.3,29.8333,9.342721578548,192.5,106.963103563622,0.919671077806054,cdk-7,WBGene00000408,Public name for WBGene00000408. History: N.A.
JC8.7,JC8.7,31.0,9.70809025267027,192.0,106.685277320599,0.916592410245721,JC8.7,WBGene00010439,Public name for WBGene00010439. History: N.A.
Y54E2A.2,Y54E2A.2,31.0,9.70809025267027,192.0,106.685277320599,0.916592410245721,Y54E2A.2,WBGene00013188,Sequence name for WBGene00013188(smg-9). History: N.A.
Y71H2AM.4,Y71H2AM.4,24.0,7.51594084077699,192.0,106.685277320599,0.934186859284143,Y71H2AM.4,WBGene00022169,Public name for WBGene00022169. History: N.A.
ZK524.4,ZK524.4,22.5,7.04619453822842,192.0,106.685277320599,0.938045341161374,ZK524.4,WBGene00013994,Public name for WBGene00013994. History: N.A.
tag-214,F36F2.3,49.0,15.345045883253,191.5,106.407451077577,0.873965246986353,tag-214,WBGene00009477,Other name for WBGene00009477(rbpl-1). History: Renamed on 2013-04-05
csc-1,Y48E1B.12,47.0,14.7187174798549,191.0,106.129624834554,0.878205052729963,csc-1,WBGene00000804,Public name for WBGene00000804. History: N.A.
etr-1,T01D1.2,34.0213,10.6542532552636,191.0,106.129624834554,0.908769485741264,etr-1,WBGene00001340,Public name for WBGene00001340. History: N.A.
Y71G12B.13,Y71G12B.13,30.0,9.39492605097123,191.0,106.129624834554,0.918675935297245,Y71G12B.13,WBGene00022153,Public name for WBGene00022153. History: N.A.
C56A3.5,C56A3.5,18.0,5.63695563058274,191.0,106.129624834554,0.949564927126485,C56A3.5,WBGene00008344,Public name for WBGene00008344. History: N.A.
nol-9,K09B11.2,69.0,21.6083299172338,190.6364,105.927589590629,0.830570634526991,nol-9,WBGene00010709,Public name for WBGene00010709. History: N.A.
Y39G10AR.18,Y39G10AR.18,49.803,15.5965167372173,190.5497,105.879414520089,0.871608173110594,Y39G10AR.18,WBGene00021474,Sequence name for WBGene00021474(dot-1.1). History: N.A.
C08C3.4,C08C3.4,37.0,11.5870754628645,190.5,105.851798591532,0.901335264356354,C08C3.4,WBGene00015591,Sequence name for WBGene00015591(cyk-7). History: N.A.
Y71H2B.2,Y71H2B.2,15.0,4.69746302548562,190.3333,105.759171322108,0.9574723324386,Y71H2B.2,WBGene00022192,Public name for WBGene00022192. History: N.A.
ztf-1,F54F2.5,56.0,17.5371952951463,190.0,105.57397234851,0.857549923123891,ztf-1,WBGene00018833,Public name for WBGene00018833. History: N.A.
pdi-3,H06O01.1,50.0,15.6582100849521,190.0,105.57397234851,0.870841143245557,pdi-3,WBGene00003964,Public name for WBGene00003964. History: N.A.
C09E7.8,C09E7.8,42.3333,13.257274099786,190.0,105.57397234851,0.888436126893995,C09E7.8,WBGene00015642,Public name for WBGene00015642. History: N.A.
crn-5,C14A4.5,42.0,13.1528964713597,190.0,105.57397234851,0.889217187296373,crn-5,WBGene00000798,Public name for WBGene00000798. History: Renamed on 2007-06-04
T04A8.7,T04A8.7,35.5,11.117329160316,190.0,105.57397234851,0.904728724278775,T04A8.7,WBGene00011409,Public name for WBGene00011409. History: N.A.
F21D5.6,F21D5.6,35.0,10.9607470594664,190.0,105.57397234851,0.90594436477687,F21D5.6,WBGene00009011,Public name for WBGene00009011. History: N.A.
iff-1,T05G5.10,32.0,10.0212544543693,190.0,105.57397234851,0.913307368032953,iff-1,WBGene00002064,Public name for WBGene00002064. History: N.A.
vha-14,F55H2.2,31.0,9.70809025267027,190.0,105.57397234851,0.915788371290202,vha-14,WBGene00010130,Public name for WBGene00010130. History: N.A.
E02H1.6,E02H1.6,28.0,8.76859764757315,190.0,105.57397234851,0.9233129214441,E02H1.6,WBGene00008458,Public name for WBGene00008458. History: N.A.
Y17G7B.18,Y17G7B.18,13.0,4.07113462208753,189.8333,105.481345079086,0.96283849865204,Y17G7B.18,WBGene00012469,Public name for WBGene00012469. History: N.A.
rskn-1,T01H8.1,36.0,11.2739112611655,189.5,105.296146105487,0.90328638832436,rskn-1,WBGene00011352,Public name for WBGene00011352. History: N.A.
prx-19,F54F2.8,32.0,10.0212544543693,189.5,105.296146105487,0.913098505466504,prx-19,WBGene00004201,Public name for WBGene00004201. History: N.A.
Y92H12BR.8,Y92H12BR.8,23.0,7.20277663907794,189.5,105.296146105487,0.935974705682896,Y92H12BR.8,WBGene00022373,Sequence name for WBGene00022373(mrpl-15). History: N.A.
ppfr-4,Y71H2B.3,21.0,6.57644823567986,189.4475,105.26697434997,0.941199508351565,ppfr-4,WBGene00022193,Public name for WBGene00022193. History: N.A.
dnj-25,W07A8.3,46.5,14.5621353790054,189.1667,105.110947131889,0.878317370343663,dnj-25,WBGene00001043,Public name for WBGene00001043. History: N.A.
pak-2,C45B11.1,53.0,16.5977026900492,189.04,105.040545961907,0.863548654522803,pak-2,WBGene00006443,Public name for WBGene00006443. History: Renamed on 2005-09-08; Renamed on 2006-12-04
F48E8.2,F48E8.2,69.0,21.6083299172338,189.0,105.018319862465,0.829354010748706,F48E8.2,WBGene00018609,Public name for WBGene00018609. History: N.A.
F44G4.1,F44G4.1,66.0,20.6688373121367,189.0,105.018319862465,0.835553307300729,F44G4.1,WBGene00009711,Public name for WBGene00009711. History: N.A.
R07H5.8,R07H5.8,63.0,19.7293447070396,189.0,105.018319862465,0.841845979440784,R07H5.8,WBGene00011128,Sequence name for WBGene00011128(adk-1). History: N.A.
W02D3.2,W02D3.2,53.5,16.7542847908987,189.0,105.018319862465,0.862413349549423,W02D3.2,WBGene00020932,Sequence name for WBGene00020932(dhod-1). History: N.A.
Y23H5A.3,Y23H5A.3,41.5,12.9963143705102,189.0,105.018319862465,0.88987540015712,Y23H5A.3,WBGene00021270,Sequence name for WBGene00021270(pid-3). History: Renamed on 2019-11-21
B0334.4,B0334.4,33.0,10.3344186560684,189.0,105.018319862465,0.910410287707145,B0334.4,WBGene00007144,Public name for WBGene00007144. History: N.A.
cee-1,F26F4.1,27.0,8.45543344587411,189.0,105.018319862465,0.925485557678714,cee-1,WBGene00017825,Public name for WBGene00017825. History: N.A.
R05F9.6,R05F9.6,25.0,7.82910504247603,189.0,105.018319862465,0.930622209154786,R05F9.6,WBGene00019890,Public name for WBGene00019890. History: N.A.
C34C12.2,C34C12.2,55.0,17.2240310934473,188.5,104.740493619443,0.858778352689084,C34C12.2,WBGene00007921,Public name for WBGene00007921. History: N.A.
Y39A3CL.1,Y39A3CL.1,41.5,12.9963143705102,188.5,104.740493619443,0.889615536616049,Y39A3CL.1,WBGene00021440,Public name for WBGene00021440. History: N.A.
C34G6.1,C34G6.1,41.0,12.8397322696607,188.5,104.740493619443,0.89080024151535,C34G6.1,WBGene00016418,Sequence name for WBGene00016418(hpo-27). History: N.A.
M88.5,M88.5,42.3333,13.257274099786,188.2222,104.586133358819,0.887500926987003,M88.5,WBGene00010908,Sequence name for WBGene00010908(imph-1). History: Renamed on 2018-03-19
F46F11.1,F46F11.1,59.5,18.6332700010929,188.0,104.46266737642,0.848628066871549,F46F11.1,WBGene00018508,Public name for WBGene00018508. History: N.A.
F59A3.6,F59A3.6,41.0,12.8397322696607,188.0,104.46266737642,0.890541606067735,F59A3.6,WBGene00019079,Sequence name for WBGene00019079(rpa-4). History: N.A.
C46A5.5,C46A5.5,40.5,12.6831501688112,188.0,104.46266737642,0.89173194199687,C46A5.5,WBGene00016701,Sequence name for WBGene00016701(dsb-3). History: N.A.
haf-3,F57A10.3,36.0,11.2739112611655,188.0,104.46266737642,0.902589903780824,haf-3,WBGene00001813,Public name for WBGene00001813. History: N.A.
F43G9.5,F43G9.5,33.0,10.3344186560684,188.0,104.46266737642,0.909976646505264,F43G9.5,WBGene00009668,Sequence name for WBGene00009668(cfim-1). History: N.A.
dpy-30,ZK863.6,19.0,5.95011983228178,188.0,104.46266737642,0.946110228871997,dpy-30,WBGene00001088,Public name for WBGene00001088. History: N.A.
pbs-7,F39H11.5,30.0,9.39492605097123,187.5714,104.224514720901,0.917312336804803,pbs-7,WBGene00003953,Public name for WBGene00003953. History: N.A.
Y105E8A.23,Y105E8A.23,48.0,15.031881681554,187.5,104.184841133398,0.873911299299122,Y105E8A.23,WBGene00013680,Sequence name for WBGene00013680(rpom-1). History: N.A.
coh-3,F08H9.1,38.5,12.0568217654131,187.5,104.184841133398,0.896277965535398,coh-3,WBGene00000592,Public name for WBGene00000592. History: N.A.
T09F3.5,T09F3.5,36.0,11.2739112611655,187.5,104.184841133398,0.902355507682618,T09F3.5,WBGene00011664,Public name for WBGene00011664. History: N.A.
ZK795.3,ZK795.3,31.0,9.70809025267027,187.5,104.184841133398,0.914761257485223,ZK795.3,WBGene00014083,Public name for WBGene00014083. History: N.A.
Y47D3A.21,Y47D3A.21,19.5016,6.10720299585402,187.3333,104.092213863974,0.944580441803768,Y47D3A.21,WBGene00012932,Public name for WBGene00012932. History: N.A.
ubc-20,F40G9.3,29.5278,9.24704991492894,187.0588,103.939687256555,0.918302708020294,ubc-20,WBGene00006715,Public name for WBGene00006715. History: N.A.
pif-1,Y18H1A.6,30.0,9.39492605097123,187.0032,103.908792978331,0.917081926952975,pif-1,WBGene00004028,Public name for WBGene00004028. History: N.A.
gck-3,Y59A8B.23,71.0,22.2346583206319,187.0,103.907014890375,0.823732651116509,gck-3,WBGene00013355,Public name for WBGene00013355. History: N.A.
tag-65,F58G11.5,52.0,16.2845384883501,187.0,103.907014890375,0.864511789467956,tag-65,WBGene00006442,Public name for WBGene00006442. History: N.A.
H28O16.1,H28O16.1,46.0,14.4055532781559,187.0,103.907014890375,0.878241563840996,H28O16.1,WBGene00010419,Sequence name for WBGene00010419(atp-1). History: Renamed on 2005-03-17
H27M09.1,H27M09.1,39.0,12.2134038662626,187.0,103.907014890375,0.894821220961499,H27M09.1,WBGene00019245,Sequence name for WBGene00019245(sacy-1). History: N.A.
imp-2,T05E11.5,39.0,12.2134038662626,187.0,103.907014890375,0.894821220961499,imp-2,WBGene00011481,Public name for WBGene00011481. History: N.A.
B0546.2,B0546.2,38.0,11.9002396645636,187.0,103.907014890375,0.897240982783871,B0546.2,WBGene00015249,Sequence name for WBGene00015249(otub-4). History: N.A.
dad-1,F57B10.10,28.0,8.76859764757315,187.0,103.907014890375,0.92217838935981,dad-1,WBGene00000896,Public name for WBGene00000896. History: N.A.
lpd-2,C48E7.3,22.0,6.8896124373789,187.0,103.907014890375,0.937817489543266,lpd-2,WBGene00003059,Public name for WBGene00003059. History: N.A.
F37D6.2,F37D6.2,20.0,6.26328403398082,187.0,103.907014890375,0.943149069257938,F37D6.2,WBGene00009508,Sequence name for WBGene00009508(row-1). History: N.A.
C49H3.9,C49H3.9,39.0,12.2134038662626,186.5,103.629188647353,0.894568969830099,C49H3.9,WBGene00016794,Sequence name for WBGene00016794(npp-27). History: N.A.
slr-2,Y59A8B.13,32.5,10.1778365552188,186.5,103.629188647353,0.91056934721646,slr-2,WBGene00013350,Public name for WBGene00013350. History: Renamed on 2008-05-23
rla-1,Y37E3.7,26.0,8.14226924417507,186.5,103.629188647353,0.927152518203019,rla-1,WBGene00004409,Public name for WBGene00004409. History: N.A.
rmd-2,C27H6.4,79.3333,24.8443495626505,186.3334,103.536616943178,0.806479494282958,rmd-2,WBGene00007786,Public name for WBGene00007786. History: N.A.
top-3,Y56A3A.27,20.0,6.26328403398082,186.3333,103.536561377929,0.942957259999007,top-3,WBGene00006596,Public name for WBGene00006596. History: N.A.
toca-2,K08E3.3,42.0,13.1528964713597,186.0,103.351362404331,0.887103728238864,toca-2,WBGene00010663,"Public name for WBGene00010663. History: Split into mlc-7(WBGene00023451). History of WBGene00010663: Split into ""WBGene00023451"" on 2004-07-22"
num-1,T03D8.1,37.0,11.5870754628645,186.0,103.351362404331,0.899188855548457,num-1,WBGene00003830,Public name for WBGene00003830. History: N.A.
H21P03.2,H21P03.2,35.0,10.9607470594664,186.0,103.351362404331,0.904115608478577,H21P03.2,WBGene00010409,Public name for WBGene00010409. History: N.A.
F26A1.13,F26A1.13,22.0,6.8896124373789,186.0,103.351362404331,0.937504068271608,F26A1.13,WBGene00017811,Sequence name for WBGene00017811(nonu-1). History: N.A.
hum-1,F29D10.4,73.0,22.86098672403,185.5,103.073536161308,0.818469263230984,hum-1,WBGene00002035,Public name for WBGene00002035. History: N.A.
ztf-17,T09A5.12,60.0,18.7898521019425,185.5,103.073536161308,0.845812164180497,ztf-17,WBGene00011639,Public name for WBGene00011639. History: N.A.
Y32H12A.8,Y32H12A.8,43.2,13.5286935133986,185.5,103.073536161308,0.883975687676466,Y32H12A.8,WBGene00021316,Public name for WBGene00021316. History: N.A.
F08B4.7,F08B4.7,26.0,8.14226924417507,185.5,103.073536161308,0.926788560182709,F08B4.7,WBGene00017238,Sequence name for WBGene00017238(snrp-3). History: N.A.
sdha-2,C34B2.7,23.0,7.20277663907794,185.5,103.073536161308,0.934684281182706,sdha-2,WBGene00016392,Public name for WBGene00016392. History: N.A.
T27F6.4,T27F6.4,52.0,16.2845384883501,185.0,102.795709918286,0.863247358766488,T27F6.4,WBGene00012104,Sequence name for WBGene00012104(sygl-1). History: N.A.
aip-1,F58E10.4,41.0,12.8397322696607,185.0,102.795709918286,0.888963694636184,aip-1,WBGene00000097,Public name for WBGene00000097. History: N.A.
rpb-5,H27M09.2,17.0,5.3237914288837,185.0,102.795709918286,0.950760118548928,rpb-5,WBGene00019246,Public name for WBGene00019246. History: Renamed on 2015-03-04
npl-4.1,F59E12.4,38.1663,11.9523188713061,184.9996,102.795487657291,0.895838367347551,npl-4.1,WBGene00019120,Public name for WBGene00019120. History: N.A.
ZK673.2,ZK673.2,37.0,11.5870754628645,184.8333,102.703082648862,0.898617031822308,ZK673.2,WBGene00014058,Public name for WBGene00014058. History: N.A.
F56D1.2,F56D1.2,42.0,13.1528964713597,184.0,102.240057432241,0.886016467848222,F56D1.2,WBGene00018960,Sequence name for WBGene00018960(ilcr-2). History: N.A.
polh-1,F53A3.2,27.5,8.61201554672363,184.0,102.240057432241,0.922310739751724,polh-1,WBGene00018721,Public name for WBGene00018721. History: N.A.
vha-2,R10E11.2,21.5,6.73303033652938,184.0,102.240057432241,0.938213824400239,vha-2,WBGene00006911,Public name for WBGene00006911. History: N.A.
hsb-1,K08E7.2,38.5,12.0568217654131,183.8252,102.14292937768,0.894423397207707,hsb-1,WBGene00002002,Public name for WBGene00002002. History: N.A.
R74.6,R74.6,24.6,7.70383936179641,183.75,102.10114431073,0.929840713015616,R74.6,WBGene00011280,Sequence name for WBGene00011280(pelo-1). History: N.A.
Y56A3A.31,Y56A3A.31,33.5,10.4910007569179,183.7333,102.091864914213,0.906815298274931,Y56A3A.31,WBGene00013243,Public name for WBGene00013243. History: N.A.
F33D11.9,F33D11.9,40.0,12.5265680679616,183.7,102.073361686428,0.890693056315055,F33D11.9,WBGene00018006,Sequence name for WBGene00018006(gpaa-1). History: Renamed on 2018-12-11
W06E11.4,W06E11.4,31.0,9.70809025267027,183.5,101.962231189219,0.913064723667674,W06E11.4,WBGene00021063,Sequence name for WBGene00021063(sbds-1). History: N.A.
ZK1236.1,ZK1236.1,23.0,7.20277663907794,183.5,101.962231189219,0.934019364058426,ZK1236.1,WBGene00022862,Public name for WBGene00022862. History: N.A.
M01F1.9,M01F1.9,46.1136,14.4411287314689,183.3345,101.870270702778,0.875840813525481,M01F1.9,WBGene00010815,Public name for WBGene00010815. History: N.A.
Y38C1AA.1,Y38C1AA.1,63.8333,19.9903044363154,183.0634,101.719633313811,0.835754542267897,Y38C1AA.1,WBGene00021394,Public name for WBGene00021394. History: N.A.
T01C3.1,T01C3.1,71.0,22.2346583206319,183.0,101.684404946196,0.820571123324623,T01C3.1,WBGene00011318,Sequence name for WBGene00011318(cdt-2). History: N.A.
D1081.9,D1081.9,70.0,21.9214941189329,183.0,101.684404946196,0.82265009773213,D1081.9,WBGene00008387,Sequence name for WBGene00008387(zhp-2). History: N.A.
pas-4,C36B1.4,67.5,21.1385836146853,183.0,101.684404946196,0.827893915769626,pas-4,WBGene00003925,Public name for WBGene00003925. History: N.A.
C28H8.4,C28H8.4,57.0,17.8503594968453,183.0,101.684404946196,0.850668049750907,C28H8.4,WBGene00016195,Sequence name for WBGene00016195(erd-2.2). History: N.A.
R10H10.7,R10H10.7,41.0,12.8397322696607,183.0,101.684404946196,0.887886234449772,R10H10.7,WBGene00011225,Public name for WBGene00011225. History: N.A.
F56D12.6,F56D12.6,40.0,12.5265680679616,183.0,101.684404946196,0.89032080073069,F56D12.6,WBGene00018974,Sequence name for WBGene00018974(fcho-1). History: N.A.
C54G4.9,C54G4.9,23.0,7.20277663907794,183.0,101.684404946196,0.933851014102729,C54G4.9,WBGene00008318,Public name for WBGene00008318. History: N.A.
btb-19,F57C2.2,20.5,6.41986613483034,183.0,101.684404946196,0.940614130499816,btb-19,WBGene00010194,Public name for WBGene00010194. History: N.A.
tag-114,F23B12.6,49.0,15.345045883253,182.0,101.128752460151,0.868253237195798,tag-114,WBGene00006465,Other name for WBGene00006465(fntb-1). History: Renamed on 2008-09-10; Renamed on 2016-08-02
mdt-27,T18H9.6,44.0,13.7792248747578,182.0,101.128752460151,0.880084697387049,mdt-27,WBGene00007023,Public name for WBGene00007023. History: N.A.
Y73F8A.27,Y73F8A.27,40.0,12.5265680679616,182.0,101.128752460151,0.889784587208452,Y73F8A.27,WBGene00013532,Public name for WBGene00013532. History: N.A.
cku-70,Y47D3A.4,31.0,9.70809025267027,182.0,101.128752460151,0.912410981627978,cku-70,WBGene00000519,Public name for WBGene00000519. History: N.A.
baf-1,B0464.7,19.0,5.95011983228178,182.0,101.128752460151,0.944432363687657,baf-1,WBGene00000235,Public name for WBGene00000235. History: Renamed on 2006-12-04
F23H11.3,F23H11.3,37.0,11.5870754628645,181.9583,101.105581751483,0.897179854044747,F23H11.3,WBGene00017759,Sequence name for WBGene00017759(sucl-2). History: N.A.
C50B6.3,C50B6.3,31.0,9.70809025267027,181.8333,101.036125190728,0.912337721534249,C50B6.3,WBGene00008219,Public name for WBGene00008219. History: N.A.
tag-165,C01G6.6,72.0,22.547822522331,181.5,100.850926217129,0.817276732927514,tag-165,WBGene00006510,Other name for WBGene00006510(mtrr-1). History: Renamed on 2011-04-20
dut-1,K07A1.2,39.0,12.2134038662626,181.5,100.850926217129,0.891978275931459,dut-1,WBGene00010609,Public name for WBGene00010609. History: N.A.
K10C8.3,K10C8.3,38.0,11.9002396645636,181.5,100.850926217129,0.894455728492863,K10C8.3,WBGene00010736,Sequence name for WBGene00010736(istr-1). History: N.A.
F56A8.3,F56A8.3,34.0,10.6475828577674,181.4583,100.827755508461,0.904484857244505,F56A8.3,WBGene00010139,Public name for WBGene00010139. History: N.A.
hsp-6,C37H5.8,75.0,23.4873151274281,181.3333,100.758298947705,0.810960609738506,hsp-6,WBGene00002010,Public name for WBGene00002010. History: N.A.
dgk-4,F42A9.1,63.0,19.7293447070396,181.0,100.573099974107,0.836002129804337,dgk-4,WBGene00006483,Public name for WBGene00006483. History: Renamed on 2007-08-01
Y97E10AR.6,Y97E10AR.6,43.0,13.4660606730588,181.0,100.573099974107,0.881917223902389,Y97E10AR.6,WBGene00022401,Public name for WBGene00022401. History: N.A.
C14B1.9,C14B1.9,37.0,11.5870754628645,181.0,100.573099974107,0.896691714169296,C14B1.9,WBGene00007580,Public name for WBGene00007580. History: N.A.
T12D8.8,T12D8.8,35.0,10.9607470594664,181.0,100.573099974107,0.901727167573023,T12D8.8,WBGene00011735,Sequence name for WBGene00011735(hip-1). History: N.A.
pas-5,F25H2.9,34.0,10.6475828577674,181.0,100.573099974107,0.904266161772602,pas-5,WBGene00003926,Public name for WBGene00003926. History: Renamed on 2009-01-09
ZK180.4,ZK180.4,31.0,9.70809025267027,181.0,100.573099974107,0.91196966379573,ZK180.4,WBGene00022678,Sequence name for WBGene00022678(sar-1). History: N.A.
lit-1,W06F12.1,30.0,9.39492605097123,181.0,100.573099974107,0.914566748258,lit-1,WBGene00003048,Public name for WBGene00003048. History: N.A.
gly-3,ZK688.8,58.5,18.3201057993939,180.5,100.295273731084,0.845550333591551,gly-3,WBGene00001628,Public name for WBGene00001628. History: N.A.
T09E8.1,T09E8.1,50.5,15.8147921858016,180.5,100.295273731084,0.863794822086122,T09E8.1,WBGene00011647,Sequence name for WBGene00011647(noca-1). History: N.A.
arx-4,Y6D11A.2,24.0,7.51594084077699,180.5,100.295273731084,0.930286094349051,arx-4,WBGene00021170,Public name for WBGene00021170. History: Renamed on 2006-03-03
sec-23,Y113G7A.3,23.8778,7.47767217532936,180.475,100.281382418933,0.93060748163127,sec-23,WBGene00004754,Public name for WBGene00004754. History: N.A.
egg-3,F44F4.2,16.4,5.13589290786427,180.4,100.23970848248,0.951261080932394,egg-3,WBGene00009701,Public name for WBGene00009701. History: N.A.
Y37H9A.1,Y37H9A.1,76.7794,24.0445595079313,180.0,100.017447488062,0.806189178378293,Y37H9A.1,WBGene00012576,Public name for WBGene00012576. History: N.A.
arl-8,Y57G11C.13,51.0,15.9713742866511,180.0,100.017447488062,0.862302469821854,arl-8,WBGene00000192,Public name for WBGene00000192. History: N.A.
W02G9.3,W02G9.3,45.0,14.0923890764568,180.0,100.017447488062,0.876501540088624,W02G9.3,WBGene00020953,Public name for WBGene00020953. History: N.A.
elpc-1,Y110A7A.16,35.0017,10.9612794386093,180.0,100.017447488062,0.901230805739446,elpc-1,WBGene00022463,Public name for WBGene00022463. History: N.A.
gna-2,T23G11.2,30.0,9.39492605097123,180.0,100.017447488062,0.914132874124885,gna-2,WBGene00001647,Public name for WBGene00001647. History: N.A.
hmg-1.1,Y48B6A.14,24.0015,7.51641058707953,180.0,100.017447488062,0.930101916534723,hmg-1.1,WBGene00001971,Public name for WBGene00001971. History: N.A.
T08B2.8,T08B2.8,24.0,7.51594084077699,180.0,100.017447488062,0.93010597956987,T08B2.8,WBGene00020348,Sequence name for WBGene00020348(mrpl-23). History: N.A.
Y67H2A.10,Y67H2A.10,22.998,7.20215031067455,180.0,100.017447488062,0.932828042088035,Y67H2A.10,WBGene00013465,Public name for WBGene00013465. History: N.A.
Y71G12B.10,Y71G12B.10,26.0,8.14226924417507,179.7,99.8507517422484,0.924603745966152,Y71G12B.10,WBGene00022150,Public name for WBGene00022150. History: N.A.
sup-17,DY3.7,59.5,18.6332700010929,179.5,99.7396212450394,0.842588367953699,sup-17,WBGene00006324,Public name for WBGene00006324. History: N.A.
mom-5,T23D8.1,40.0,12.5265680679616,179.5,99.7396212450394,0.888420831377493,mom-5,WBGene00003397,Public name for WBGene00003397. History: N.A.
H04D03.2,H04D03.2,22.3333,6.99399006580519,179.3332,99.6469384103672,0.93441551789032,H04D03.2,WBGene00010363,"Public name for WBGene00010363. History: Split into H04D03.6(WBGene00194861). History of WBGene00010363: Split into ""WBGene00194861"" on 2009-11-16"
Y82E9BR.2,Y82E9BR.2,31.0,9.70809025267027,179.1,99.5173602506215,0.911118789550081,Y82E9BR.2,WBGene00022335,Public name for WBGene00022335. History: N.A.
unc-26,JC8.10,66.0,20.6688373121367,179.0,99.461795002017,0.827946986426529,unc-26,WBGene00006763,Public name for WBGene00006763. History: N.A.
ZK856.10,ZK856.10,22.0,6.8896124373789,179.0,99.461795002017,0.935218417853991,ZK856.10,WBGene00014111,Sequence name for WBGene00014111(rpc-25). History: N.A.
Y39E4B.5,Y39E4B.5,20.5,6.41986613483034,179.0,99.461795002017,0.939367534794029,Y39E4B.5,WBGene00012716,Public name for WBGene00012716. History: N.A.
Y59A8A.2,Y59A8A.2,53.0,16.5977026900492,178.5,99.1839687589946,0.85664654446318,Y59A8A.2,WBGene00013339,Sequence name for WBGene00013339(phf-14). History: N.A.
irs-2,C25A1.7,48.0,15.031881681554,178.5,99.1839687589946,0.868390581310968,irs-2,WBGene00002153,"Other name for WBGene00002153(iars-2). History: Split into C25A1.20(WBGene00303030). History of WBGene00002153: Renamed on 2010-01-29; Split into ""WBGene00303030"" on 2018-03-06"
crml-1,K07G5.1,43.0,13.4660606730588,178.5,99.1839687589946,0.880461099380529,crml-1,WBGene00010641,Public name for WBGene00010641. History: N.A.
K10C3.2,K10C3.2,35.5,11.117329160316,178.5,99.1839687589946,0.899209443859412,K10C3.2,WBGene00010730,Sequence name for WBGene00010730(ensa-1). History: N.A.
lpd-6,K09H9.6,47.3153,14.8174581526506,178.1664,98.9986030896501,0.86981223923128,lpd-6,WBGene00003062,Public name for WBGene00003062. History: N.A.
gcs-1,F37B12.2,51.5,16.1279563875006,178.0,98.9061425159722,0.859798472442212,gcs-1,WBGene00001527,Public name for WBGene00001527. History: N.A.
K02B12.7,K02B12.7,37.0,11.5870754628645,178.0,98.9061425159722,0.895133152289185,K02B12.7,WBGene00010500,Public name for WBGene00010500. History: N.A.
ZK546.2,ZK546.2,35.0,10.9607470594664,178.0,98.9061425159722,0.900236121166055,ZK546.2,WBGene00022759,Public name for WBGene00022759. History: N.A.
tsp-12,T14G10.6,31.0,9.70809025267027,178.0,98.9061425159722,0.9106186177888,tsp-12,WBGene00006638,Public name for WBGene00006638. History: N.A.
pbs-4,T20F5.2,17.0,5.3237914288837,178.0,98.9061425159722,0.94892262493709,pbs-4,WBGene00003950,Public name for WBGene00003950. History: N.A.
ZK616.5,ZK616.5,13.0,4.07113462208753,178.0,98.9061425159722,0.960465699470482,ZK616.5,WBGene00022775,Public name for WBGene00022775. History: N.A.
F40F9.7,F40F9.7,36.0,11.2739112611655,177.7,98.7394467701588,0.897522342169071,F40F9.7,WBGene00009584,Sequence name for WBGene00009584(drap-1). History: N.A.
tufm-1,Y71H2AM.23,51.4762,16.1205030795002,177.256,98.4927370663549,0.859348683808385,tufm-1,WBGene00007000,Public name for WBGene00007000. History: N.A.
C24G6.3,C24G6.3,46.5497,14.5776996398299,177.1955,98.4591200909492,0.871035829966291,C24G6.3,WBGene00016060,Sequence name for WBGene00016060(mms-19). History: N.A.
aat-9,Y53H1C.1,23.2892,7.29334372620931,177.1,98.4060552785319,0.930999193988963,aat-9,WBGene00000010,Public name for WBGene00000010. History: N.A.
