...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
nhr-179,46.08103127,-1.140684905,5.05e-06,0.000260786,nhr-179,WBGene00017512,Public name for WBGene00017512. History: N.A.
T28D6.4,10889.66282,-0.506721256,5.06e-06,0.000260873,T28D6.4,WBGene00012124,Public name for WBGene00012124. History: N.A.
T08H10.4,889.4001391,-0.68897911,5.28e-06,0.000271419,T08H10.4,WBGene00020371,Sequence name for WBGene00020371(oac-60). History: N.A.
T13A10.2,62.48229977,-1.153122134,5.39e-06,0.000276289,T13A10.2,WBGene00020469,Public name for WBGene00020469. History: N.A.
glt-3,36.09302063,-1.251114708,5.98e-06,0.000305592,glt-3,WBGene00001621,Public name for WBGene00001621. History: N.A.
Y58A7A.4,700.5999012,0.715936958,6.16e-06,0.00031401,Y58A7A.4,WBGene00021978,Public name for WBGene00021978. History: N.A.
fbxa-175,89.20849966,-0.913539731,6.35e-06,0.000323315,fbxa-175,WBGene00045293,Public name for WBGene00045293. History: N.A.
ZK856.5,1982.097739,-0.687658028,6.52e-06,0.000330875,ZK856.5,WBGene00014106,"Public name for WBGene00014106. History: Split into ZK856.18(WBGene00194912). History of WBGene00014106: Split into ""WBGene00194912"" on 2010-01-20"
ZK418.7,1203.351556,-0.674946024,6.54e-06,0.000331336,ZK418.7,WBGene00022736,Public name for WBGene00022736. History: N.A.
sru-44,17.83809773,1.357368794,6.6e-06,0.00033337,sru-44,WBGene00005707,Public name for WBGene00005707. History: N.A.
lon-8,5286.833844,-0.527561652,6.68e-06,0.000336598,lon-8,WBGene00013352,Public name for WBGene00013352. History: N.A.
gbh-2,2558.733498,-0.647238872,6.76e-06,0.000339988,gbh-2,WBGene00001523,Public name for WBGene00001523. History: N.A.
acr-17,342.5332629,0.632383615,6.83e-06,0.000342435,acr-17,WBGene00000056,Public name for WBGene00000056. History: N.A.
col-104,47.48922378,-1.134285742,6.89e-06,0.000344463,col-104,WBGene00000678,Public name for WBGene00000678. History: N.A.
T15B12.1,174.7912662,-1.044987697,6.97e-06,0.000347925,T15B12.1,WBGene00020530,Public name for WBGene00020530. History: N.A.
H04D03.3,3586.660034,0.475603483,7.49e-06,0.000372752,H04D03.3,WBGene00010364,Sequence name for WBGene00010364(ecps-2). History: N.A.
sip-1,1704.745753,-0.645690914,7.53e-06,0.000373921,sip-1,WBGene00004798,Public name for WBGene00004798. History: N.A.
mrps-17,1499.339432,0.576254741,8.13e-06,0.000402901,mrps-17,WBGene00015487,Public name for WBGene00015487. History: N.A.
C17H1.7,49.36496299,-1.102958811,8.46e-06,0.000417815,C17H1.7,WBGene00007660,Sequence name for WBGene00007660(pals-6). History: N.A.
gst-24,71.28669308,-1.002157882,8.47e-06,0.000417815,gst-24,WBGene00001772,Public name for WBGene00001772. History: N.A.
madf-4,157.2022741,-0.993137506,8.82e-06,0.000433733,madf-4,WBGene00011575,Public name for WBGene00011575. History: N.A.
F13B9.1,589.1531836,0.65785001,9.11e-06,0.000446912,F13B9.1,WBGene00017419,Sequence name for WBGene00017419(sec-16A.2). History: N.A.
F56A4.4,109.0411722,-0.951839096,9.15e-06,0.000447989,F56A4.4,WBGene00018912,Public name for WBGene00018912. History: N.A.
B0001.6,123.8698225,0.808804158,9.27e-06,0.000452815,B0001.6,WBGene00007091,Sequence name for WBGene00007091(eri-12). History: N.A.
F09E5.14,1086.918391,-0.72485309,9.44e-06,0.000459686,F09E5.14,WBGene00017291,Public name for WBGene00017291. History: N.A.
B0391.8,760.1455132,0.55370233,9.64e-06,0.000466276,B0391.8,WBGene00014643,Public name for WBGene00014643. History: N.A.
Y38E10A.28,481.5795978,-0.578978248,9.64e-06,0.000466276,Y38E10A.28,WBGene00044034,"Public name for WBGene00044034. History: Split into Y38E10A.34(WBGene00304775). History of WBGene00044034: Split into ""WBGene00304775"" on 2019-03-13"
inft-1,696.8737245,0.628583142,9.6e-06,0.000466276,inft-1,WBGene00019030,Other name for WBGene00019030(exc-6). History: Renamed on 2006-06-29; Renamed on 2013-07-04
rps-13,510.2367944,0.600309962,9.8e-06,0.000473218,rps-13,WBGene00004482,Public name for WBGene00004482. History: N.A.
F35H10.10,93.24026882,-0.944790608,9.87e-06,0.000474072,F35H10.10,WBGene00018073,Public name for WBGene00018073. History: N.A.
Y47G6A.19,5115.725079,-0.496861279,9.85e-06,0.000474072,Y47G6A.19,WBGene00021645,Public name for WBGene00021645. History: N.A.
nhr-130,341.3770099,-0.7082285,1.03e-05,0.000491923,nhr-130,WBGene00003720,Public name for WBGene00003720. History: N.A.
nhr-1,1609.242529,0.609022965,1.1e-05,0.000524978,nhr-1,WBGene00003600,Public name for WBGene00003600. History: N.A.
T28A8.2,143.0081551,-1.049299011,1.1e-05,0.000525923,T28A8.2,WBGene00012108,Public name for WBGene00012108. History: N.A.
F53G12.4,9417.927236,-0.506677269,1.17e-05,0.000559178,F53G12.4,WBGene00018772,Public name for WBGene00018772. History: N.A.
Y73B6A.3,160.3928825,-0.826826823,1.19e-05,0.000562601,Y73B6A.3,WBGene00022230,Public name for WBGene00022230. History: N.A.
ceh-26,83.28777463,-1.027839456,1.19e-05,0.000562601,ceh-26,WBGene00000448,Other name for WBGene00000448(pros-1). History: Renamed on 2013-02-08; Renamed on 2017-10-13
Y73F8A.37,145.1340008,-0.908339663,1.23e-05,0.000580007,Y73F8A.37,WBGene00044632,Public name for WBGene00044632. History: N.A.
K08F11.2,754.0933455,0.767493672,1.32e-05,0.000621751,K08F11.2,,Sequence name for Suppressed gene WBGene00019542. Molecular name for Suppressed gene WBGene00019542. Public name for Suppressed gene WBGene00019542. History of WBGene00019542: N.A.. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F36G3.2,118.085877,0.903185434,1.33e-05,0.000626357,F36G3.2,WBGene00009483,Public name for WBGene00009483. History: N.A.
Y43C5B.3,156.7253429,-0.801417079,1.35e-05,0.000632191,Y43C5B.3,WBGene00012786,Public name for WBGene00012786. History: N.A.
C11D2.1,251.3913603,1.023444379,1.39e-05,0.000652251,C11D2.1,,Public name for Dead gene WBGene00015699. History of WBGene00015699: Killed on 2012-12-12. Remark: lack of evidence
daf-3,1623.480864,0.575302983,1.44e-05,0.000674741,daf-3,WBGene00000899,Public name for WBGene00000899. History: N.A.
fbxb-4,3917.042354,-0.461344725,1.46e-05,0.000679267,fbxb-4,WBGene00010921,Public name for WBGene00010921. History: N.A.
nhr-180,100.9593397,-0.971148405,1.48e-05,0.000690676,nhr-180,WBGene00017961,Public name for WBGene00017961. History: N.A.
oac-59,4192.649099,0.605769784,1.5e-05,0.000695203,oac-59,WBGene00016585,Public name for WBGene00016585. History: N.A.
T12D8.5,1250.642903,0.513830364,1.51e-05,0.000701307,T12D8.5,WBGene00011733,Public name for WBGene00011733. History: N.A.
tsp-20,401.4685486,0.664949853,1.53e-05,0.000706685,tsp-20,WBGene00006646,Public name for WBGene00006646. History: N.A.
nex-3,91.1890303,-0.937487726,1.55e-05,0.000714304,nex-3,WBGene00003590,Public name for WBGene00003590. History: N.A.
his-48,399.6259714,0.743436023,1.61e-05,0.000741924,his-48,WBGene00001922,Public name for WBGene00001922. History: N.A.
Y69H2.15,45.41504978,-1.25178787,1.65e-05,0.000758968,Y69H2.15,WBGene00050884,Public name for WBGene00050884. History: N.A.
F23H11.7,35.24234172,-1.182897483,1.67e-05,0.000764896,F23H11.7,WBGene00017762,Public name for WBGene00017762. History: N.A.
frpr-3,22.40587478,-1.283481405,1.68e-05,0.000765747,frpr-3,WBGene00016149,Public name for WBGene00016149. History: N.A.
alg-1,540.1314878,0.580169568,1.79e-05,0.000818312,alg-1,WBGene00000105,Public name for WBGene00000105. History: N.A.
R10E11.5,42.41787028,-1.129610895,1.8e-05,0.000818782,R10E11.5,WBGene00011217,Public name for WBGene00011217. History: N.A.
ptr-13,225.3730586,-0.651564162,1.8e-05,0.000818782,ptr-13,WBGene00004227,Public name for WBGene00004227. History: N.A.
clec-185,75.45122188,-1.026967188,1.82e-05,0.000825447,clec-185,WBGene00007729,"Public name for WBGene00007729. History: Split into C25G4.17(WBGene00255469). History of WBGene00007729: Split into ""WBGene00255469"" on 2014-05-28"
clec-87,2851.495933,-0.476202273,1.88e-05,0.000848275,clec-87,WBGene00007709,Public name for WBGene00007709. History: Renamed on 2006-06-15
somi-1,4836.796934,-0.668343859,1.89e-05,0.000850964,somi-1,WBGene00010868,Public name for WBGene00010868. History: N.A.
fbxa-194,1053.827573,-0.559441351,1.9e-05,0.000853963,fbxa-194,WBGene00044655,Public name for WBGene00044655. History: N.A.
F31E9.3,235.361139,-0.690662218,1.92e-05,0.000862403,F31E9.3,WBGene00009296,Public name for WBGene00009296. History: N.A.
R05G9.3,894.1921093,0.57712499,1.93e-05,0.00086536,R05G9.3,WBGene00019905,Public name for WBGene00019905. History: N.A.
ser-4,104.5610398,-0.848862397,1.94e-05,0.00086821,ser-4,WBGene00004779,Public name for WBGene00004779. History: Renamed on 2005-12-15; Renamed on 2005-12-15
F59A7.12,82.49088861,-1.071072987,1.96e-05,0.000872891,F59A7.12,WBGene00044520,Public name for WBGene00044520. History: N.A.
bre-2,1003.333379,-0.592752588,1.96e-05,0.000872891,bre-2,WBGene00000267,Public name for WBGene00000267. History: N.A.
B0348.5,3306.021053,-1.276541531,2.1e-05,0.000932975,B0348.5,WBGene00015153,Sequence name for WBGene00015153(idpp-2). History: N.A.
ptr-19,250.2688925,-0.806143748,2.12e-05,0.00094024,ptr-19,WBGene00004233,Public name for WBGene00004233. History: N.A.
T21G5.6,33.23968328,-1.170735198,2.17e-05,0.000959221,T21G5.6,WBGene00044898,Sequence name for WBGene00044898(let-383). History: N.A.
T27F7.12,62.65096639,-0.964212342,2.2e-05,0.000972449,T27F7.12,WBGene00206517,Public name for WBGene00206517. History: N.A.
fbxb-94,1067.623789,-0.639237058,2.22e-05,0.000977265,fbxb-94,WBGene00013410,Public name for WBGene00013410. History: N.A.
F53C3.6,703.2917853,-0.686447784,2.27e-05,0.000997184,F53C3.6,WBGene00018750,Public name for WBGene00018750. History: N.A.
his-2,191.2310342,0.731805024,2.29e-05,0.001005216,his-2,WBGene00001876,Public name for WBGene00001876. History: N.A.
F56D2.3,435.3381202,-1.260783877,2.33e-05,0.001019984,F56D2.3,WBGene00018965,Public name for WBGene00018965. History: N.A.
VH15N14R.1,2658.438089,-0.501604875,2.41e-05,0.001050346,VH15N14R.1,WBGene00012151,Public name for WBGene00012151. History: N.A.
fbxa-3,607.8623332,-0.633377877,2.41e-05,0.001050346,fbxa-3,WBGene00020363,Public name for WBGene00020363. History: N.A.
C17C3.2,690.1857828,-0.497780836,2.44e-05,0.001057586,C17C3.2,WBGene00015888,Public name for WBGene00015888. History: N.A.
R09B5.12,60.39556065,-0.996584607,2.44e-05,0.001057586,R09B5.12,WBGene00019980,Sequence name for WBGene00019980(chil-14). History: N.A.
unc-77,977.7350078,0.708382222,2.5e-05,0.001082372,unc-77,WBGene00006809,Public name for WBGene00006809. History: N.A.
T07F10.6,1550.767374,0.589050626,2.51e-05,0.001082617,T07F10.6,WBGene00011592,Sequence name for WBGene00011592(nspg-1). History: N.A.
abu-8,72.08396077,-1.099755996,2.55e-05,0.001097611,abu-8,WBGene00000031,Public name for WBGene00000031. History: N.A.
Y47G6A.5,669.1168922,-0.73225339,2.57e-05,0.001104388,Y47G6A.5,WBGene00021635,Public name for WBGene00021635. History: N.A.
Y51H4A.25,226.2817716,-0.925023267,2.66e-05,0.001140211,Y51H4A.25,WBGene00013119,Public name for WBGene00013119. History: N.A.
unc-17,2587.907445,-0.800725852,2.68e-05,0.001150349,unc-17,WBGene00006756,Public name for WBGene00006756. History: N.A.
ZK546.3,44.29116864,-1.0641401,2.71e-05,0.001160301,ZK546.3,WBGene00022760,Public name for WBGene00022760. History: N.A.
W08A12.2,884.0085312,-0.618140653,2.74e-05,0.001168319,W08A12.2,WBGene00021079,Public name for WBGene00021079. History: N.A.
fbxb-51,335.4341354,-0.69638315,2.8e-05,0.001192218,fbxb-51,WBGene00019414,Public name for WBGene00019414. History: N.A.
F23H12.7,70.52751186,-1.00049921,2.95e-05,0.001253391,F23H12.7,WBGene00009095,Public name for WBGene00009095. History: N.A.
W08F4.12,2674.331149,-0.618225726,2.97e-05,0.001261066,W08F4.12,WBGene00021101,Public name for WBGene00021101. History: N.A.
H04M03.12,1506.826777,0.618789656,2.99e-05,0.001266475,H04M03.12,WBGene00019156,Public name for WBGene00019156. History: N.A.
rab-3,228.4934557,-0.741012084,3.01e-05,0.001270212,rab-3,WBGene00004267,Public name for WBGene00004267. History: N.A.
ZK632.9,617.3548091,-0.545435889,3.06e-05,0.001288684,ZK632.9,WBGene00014016,Public name for WBGene00014016. History: N.A.
M70.2,113.1815111,-0.789458331,3.09e-05,0.001298134,M70.2,WBGene00019784,Public name for WBGene00019784. History: N.A.
C10E2.5,70.10405571,0.967374714,3.17e-05,0.001329835,C10E2.5,WBGene00015675,Public name for WBGene00015675. History: N.A.
F48A11.2,337.9854683,0.685522133,3.17e-05,0.001329835,F48A11.2,WBGene00000497,"Public name for Dead gene WBGene00018583. History of WBGene00018583: Merged into ""WBGene00000497"" on 2015-04-30. Remark: F48A11.3 merged into F48A11.2 based on briggsae homology"
W09G12.7,205.7443257,-0.660066877,3.24e-05,0.001354162,W09G12.7,WBGene00021121,Public name for WBGene00021121. History: N.A.
unc-69,1476.975184,0.468356787,3.25e-05,0.001356897,unc-69,WBGene00006802,Public name for WBGene00006802. History: N.A.
Y69H2.10,2220.803098,-0.769804371,3.31e-05,0.001378797,Y69H2.10,WBGene00013485,Public name for WBGene00013485. History: N.A.
Y23B4A.2,219.7253776,0.848123011,3.34e-05,0.001388563,Y23B4A.2,WBGene00021268,Sequence name for WBGene00021268(capa-1). History: Renamed on 2015-04-14
nphp-1,504.9530214,0.549680709,3.42e-05,0.001419332,nphp-1,WBGene00010898,Public name for WBGene00010898. History: Renamed on 2011-01-18
ugt-40,252.7021642,-0.665461122,3.52e-05,0.001457862,ugt-40,WBGene00017331,Public name for WBGene00017331. History: N.A.
unc-10,10039.06561,0.603462141,3.58e-05,0.001476844,unc-10,WBGene00006750,Public name for WBGene00006750. History: N.A.
str-8,122.5763052,-0.765918244,3.61e-05,0.001487895,str-8,WBGene00006076,Public name for WBGene00006076. History: N.A.
ric-4,586.4577654,-0.762752886,3.66e-05,0.001504305,ric-4,WBGene00004364,Public name for WBGene00004364. History: Renamed on 2004-09-23
nhr-65,345.376795,-0.685462892,3.71e-05,0.001523217,nhr-65,WBGene00003655,Public name for WBGene00003655. History: N.A.
C17F4.8,1454.390277,0.589330417,3.75e-05,0.001535859,C17F4.8,WBGene00015914,Public name for WBGene00015914. History: N.A.
K06A5.8,4389.060843,-1.179081953,3.82e-05,0.001559002,K06A5.8,WBGene00019434,Sequence name for WBGene00019434(nmtn-1). History: N.A.
elks-1,495.2340738,-0.652871421,3.82e-05,0.001559002,elks-1,WBGene00018330,Public name for WBGene00018330. History: N.A.
twk-46,69.43509127,-0.962192824,3.83e-05,0.00156051,twk-46,WBGene00006696,Public name for WBGene00006696. History: N.A.
AC3.5,47.89537598,-1.082785981,3.93e-05,0.001593139,AC3.5,WBGene00007071,Public name for WBGene00007071. History: N.A.
acs-2,2726.581712,-0.475771038,3.93e-05,0.001593139,acs-2,WBGene00009221,Public name for WBGene00009221. History: N.A.
T01D3.7,51.97566025,-0.99562756,3.94e-05,0.001594903,T01D3.7,WBGene00011326,"Public name for Dead gene WBGene00045409. History of WBGene00045409: Merged into ""WBGene00011326"" on 2012-01-23"
ser-5,347.1743571,0.895614332,4.05e-05,0.001635422,ser-5,WBGene00008890,Public name for WBGene00008890. History: N.A.
dos-3,28.81825802,-1.186067453,4.06e-05,0.001638831,dos-3,WBGene00019331,Public name for WBGene00019331. History: N.A.
Y47D7A.16,2180.088159,1.208663732,4.19e-05,0.001685149,Y47D7A.16,WBGene00044637,Sequence name for WBGene00044637(rft-1). History: N.A.
tomm-7,144.0365139,-0.72456502,4.27e-05,0.00171495,tomm-7,WBGene00022783,Public name for WBGene00022783. History: N.A.
F32B5.7,1156.651716,-1.143833217,4.31e-05,0.001728624,F32B5.7,WBGene00017980,Public name for WBGene00017980. History: N.A.
gst-15,408.3120056,0.615005862,4.33e-05,0.001732643,gst-15,WBGene00001763,Public name for WBGene00001763. History: N.A.
klf-3,2482.397747,-0.626596776,4.5e-05,0.00179856,klf-3,WBGene00003480,Public name for WBGene00003480. History: N.A.
hpo-39,5065.760273,-0.464641299,4.55e-05,0.001815542,hpo-39,WBGene00022020,Public name for WBGene00022020. History: N.A.
ida-1,1206.468633,-0.544921072,4.68e-05,0.001861261,ida-1,WBGene00002048,Public name for WBGene00002048. History: N.A.
lgc-33,1101.069259,-0.707534395,4.7e-05,0.001866979,lgc-33,WBGene00021941,Public name for WBGene00021941. History: N.A.
zig-5,23395.6167,-0.435093794,4.79e-05,0.001900319,zig-5,WBGene00006982,Public name for WBGene00006982. History: N.A.
tpa-1,142.0398328,0.724399079,4.83e-05,0.001909951,tpa-1,WBGene00006599,Public name for WBGene00006599. History: Renamed on 2011-03-29
msh-4,55.1859785,0.978748049,4.9e-05,0.001933914,msh-4,WBGene00003420,Public name for WBGene00003420. History: N.A.
ZK1055.7,8114.007337,-0.521084689,4.92e-05,0.001938069,ZK1055.7,WBGene00022848,Public name for WBGene00022848. History: N.A.
Y58A7A.3,2017.739897,0.686686369,4.95e-05,0.001947373,Y58A7A.3,WBGene00021977,Public name for WBGene00021977. History: N.A.
klp-8,1527.469749,0.497202187,4.97e-05,0.001950491,klp-8,WBGene00002220,Other name for WBGene00002220(gcc-1). History: Renamed on 2015-03-25
ZK795.2,3695.501437,-0.499328547,5.02e-05,0.001967244,ZK795.2,WBGene00014082,Public name for WBGene00014082. History: N.A.
K08D10.1,707.4369504,0.754087847,5.14e-05,0.002010133,K08D10.1,,Sequence name for Suppressed gene WBGene00019528. Molecular name for Suppressed gene WBGene00019528. Public name for Suppressed gene WBGene00019528. History of WBGene00019528: Suppressed on 2013-09-27. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F14D2.5,290.8385093,-0.833310057,5.19e-05,0.002026474,F14D2.5,WBGene00017453,Public name for WBGene00017453. History: N.A.
W04A8.4,613.9347795,-0.605482936,5.21e-05,0.00202754,W04A8.4,WBGene00012239,Public name for WBGene00012239. History: N.A.
W09B7.2,9765.692587,0.44173625,5.21e-05,0.00202754,W09B7.2,WBGene00021107,Public name for WBGene00021107. History: N.A.
clec-119,1712.874938,0.551754452,5.32e-05,0.002065383,clec-119,WBGene00018575,Public name for WBGene00018575. History: N.A.
W04B5.2,312.2911612,0.656003041,5.39e-05,0.00208636,W04B5.2,WBGene00021019,"Public name for WBGene00021019. History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
C37C3.11,33.05683026,-1.160407693,5.42e-05,0.002095661,C37C3.11,WBGene00016503,Public name for WBGene00016503. History: N.A.
C05B5.4,129.7333064,-0.810816278,5.73e-05,0.002197175,C05B5.4,WBGene00007321,Public name for WBGene00007321. History: N.A.
C05C9.1,129.0929057,0.996019707,5.7e-05,0.002197175,C05C9.1,WBGene00007325,Public name for WBGene00007325. History: N.A.
F39B2.8,1326.866408,1.194116544,5.72e-05,0.002197175,F39B2.8,WBGene00009558,Public name for WBGene00009558. History: N.A.
F55D12.2,116.7743705,-0.825569248,5.72e-05,0.002197175,F55D12.2,WBGene00010111,Public name for WBGene00010111. History: N.A.
gadr-6,965.994643,-0.683547461,5.96e-05,0.002273054,gadr-6,WBGene00009823,Public name for WBGene00009823. History: N.A.
lsm-1,1763.19419,0.501054847,5.94e-05,0.002273054,lsm-1,WBGene00003076,Public name for WBGene00003076. History: N.A.
srt-45,35.31505313,-1.088233217,5.95e-05,0.002273054,srt-45,WBGene00010929,Public name for WBGene00010929. History: N.A.
K03H6.5,2057.830936,0.645229233,6.11e-05,0.002325698,K03H6.5,WBGene00019370,Public name for WBGene00019370. History: N.A.
Y54G2A.45,50.41978142,-1.008590726,6.14e-05,0.002333634,Y54G2A.45,WBGene00044488,Public name for WBGene00044488. History: N.A.
C03D6.1,860.220277,1.191624243,6.18e-05,0.002344775,C03D6.1,WBGene00007275,Public name for WBGene00007275. History: N.A.
Y47A7.2,239.9446572,-0.711622099,6.38e-05,0.002418442,Y47A7.2,WBGene00021614,Public name for WBGene00021614. History: N.A.
pmk-2,3796.138374,0.531620747,6.42e-05,0.002429206,pmk-2,WBGene00004056,Public name for WBGene00004056. History: N.A.
C17C3.13,696.0142863,-0.477022808,6.46e-05,0.002439539,C17C3.13,WBGene00015895,Public name for WBGene00015895. History: N.A.
M88.4,252.5132723,-0.851700399,6.58e-05,0.002468733,M88.4,WBGene00010907,Public name for WBGene00010907. History: N.A.
ZK550.5,1040.864995,-0.469210539,6.56e-05,0.002468733,ZK550.5,WBGene00013999,Sequence name for WBGene00013999(phyh-1). History: N.A.
vav-1,142.1465699,0.715203518,6.58e-05,0.002468733,vav-1,WBGene00006887,Public name for WBGene00006887. History: N.A.
W02D7.9,154.0878973,-0.742794091,6.73e-05,0.002519939,W02D7.9,WBGene00020944,Public name for WBGene00020944. History: N.A.
F58F9.1,20.58387803,1.175090357,6.74e-05,0.002520529,F58F9.1,WBGene00019055,Public name for WBGene00019055. History: N.A.
C17H11.2,88.3489663,0.830906227,6.77e-05,0.002529119,C17H11.2,WBGene00015922,Public name for WBGene00015922. History: N.A.
F26F2.1,45.67769476,-0.987337923,6.83e-05,0.002537618,F26F2.1,WBGene00009166,Public name for WBGene00009166. History: N.A.
H37A05.2,70.14681294,-0.958872465,6.83e-05,0.002537618,H37A05.2,WBGene00010426,Public name for WBGene00010426. History: N.A.
fbxa-118,1141.868984,-0.561021997,6.83e-05,0.002537618,fbxa-118,WBGene00010934,Public name for WBGene00010934. History: Split into fbxa-194(WBGene00044655). History of WBGene00010934: N.A.
exc-9,4741.79522,-0.524175862,6.85e-05,0.002540397,exc-9,WBGene00017644,Public name for WBGene00017644. History: Renamed on 2005-07-22
Y73C8C.3,1320.903475,0.658103461,6.88e-05,0.00254733,Y73C8C.3,WBGene00022262,Public name for WBGene00022262. History: N.A.
Y82E9BR.13,15.17916357,1.19930629,7.17e-05,0.002648656,Y82E9BR.13,WBGene00022346,Sequence name for WBGene00022346(pals-17). History: N.A.
tax-4,30.97560368,-1.137800095,7.22e-05,0.002661026,tax-4,WBGene00006526,Public name for WBGene00006526. History: N.A.
ZK177.9,14.57286705,-1.204246455,7.27e-05,0.002674443,ZK177.9,WBGene00022674,Public name for WBGene00022674. History: N.A.
cutl-27,44.51800793,-1.097929282,7.61e-05,0.002789193,cutl-27,WBGene00007802,Public name for WBGene00007802. History: N.A.
snf-3,104.6283812,-0.805632664,7.6e-05,0.002789193,snf-3,WBGene00004902,Public name for WBGene00004902. History: N.A.
D1086.2,106.4989551,-0.959360308,7.67e-05,0.002808823,D1086.2,WBGene00008389,Public name for WBGene00008389. History: N.A.
Y48A6B.8,556.4937843,-0.727661765,7.86e-05,0.002870843,Y48A6B.8,WBGene00012969,Public name for WBGene00012969. History: N.A.
ZC190.7,184.5159917,-1.156947999,8.02e-05,0.002924277,ZC190.7,WBGene00022541,Public name for WBGene00022541. History: N.A.
ZK856.18,125.0964935,-0.777998096,8.15e-05,0.00296773,ZK856.18,WBGene00194912,Public name for WBGene00194912. History: N.A.
R08B4.3,861.3679428,0.561875729,8.45e-05,0.003071078,R08B4.3,WBGene00011139,Public name for WBGene00011139. History: N.A.
fbxa-139,1266.703427,-0.506737602,8.47e-05,0.003071078,fbxa-139,WBGene00007164,Public name for WBGene00007164. History: N.A.
srh-213,430.1789155,-0.680646961,8.48e-05,0.003071078,srh-213,WBGene00005423,Public name for WBGene00005423. History: N.A.
C52D10.3,304.8279433,0.814340773,8.54e-05,0.003088787,C52D10.3,WBGene00016877,Public name for WBGene00016877. History: N.A.
attf-4,96.94302411,-0.896559859,8.64e-05,0.003116633,attf-4,WBGene00015477,Public name for WBGene00015477. History: N.A.
osm-9,190.1584314,-0.665530389,9.05e-05,0.003259286,osm-9,WBGene00003889,Public name for WBGene00003889. History: N.A.
F15D3.8,1102.196234,-0.575384824,9.32e-05,0.003353096,F15D3.8,WBGene00008858,Sequence name for WBGene00008858(pals-1). History: N.A.
F11F1.1,478.1853204,-0.635730467,9.44e-05,0.003383072,F11F1.1,WBGene00008714,Public name for WBGene00008714. History: N.A.
vps-52,379.8847795,0.82829192,9.43e-05,0.003383072,vps-52,WBGene00007059,Public name for WBGene00007059. History: N.A.
phb-2,2550.866318,-0.415168097,9.91e-05,0.003547256,phb-2,WBGene00004015,Public name for WBGene00004015. History: N.A.
F46C3.4,414.0367818,0.587197215,9.94e-05,0.003551521,F46C3.4,WBGene00044702,Public name for WBGene00044702. History: N.A.
C45G9.11,34.06290946,-1.054732532,0.000100064,0.003567865,C45G9.11,WBGene00016682,Public name for WBGene00016682. History: N.A.
sma-9,1034.249192,0.506393551,0.000101507,0.003613057,sma-9,WBGene00004862,Public name for WBGene00004862. History: N.A.
EEED8.15,426.9172098,0.628434321,0.000104872,0.003726404,EEED8.15,WBGene00017143,Public name for WBGene00017143. History: N.A.
T07A5.5,102.2247277,0.790513366,0.000107994,0.003830737,T07A5.5,WBGene00011558,Sequence name for WBGene00011558(ostf-4). History: N.A.
Y105C5B.5,211.2108158,0.742277277,0.000116368,0.004120655,Y105C5B.5,WBGene00013647,Public name for WBGene00013647. History: N.A.
ZK945.4,1194.039588,-0.501785509,0.000119832,0.004236068,ZK945.4,WBGene00014166,Public name for WBGene00014166. History: N.A.
osm-3,11950.50237,0.465120444,0.000120155,0.004240211,osm-3,WBGene00003884,Public name for WBGene00003884. History: N.A.
C55C3.3,4007.848525,-1.074880001,0.000122571,0.004318047,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
C04G2.10,47599.96999,-0.430961782,0.000123171,0.004331788,C04G2.10,WBGene00007309,Public name for WBGene00007309. History: N.A.
F52H2.7,273.8162828,0.584183006,0.000123834,0.004347686,F52H2.7,WBGene00018719,Sequence name for WBGene00018719(ccd-5). History: N.A.
F22E12.1,776.8994745,-0.492172562,0.000124318,0.004353277,F22E12.1,WBGene00009058,Public name for WBGene00009058. History: N.A.
F26A3.4,1624.901644,-0.632465224,0.000124416,0.004353277,F26A3.4,WBGene00009142,Public name for WBGene00009142. History: N.A.
his-26,196.9161852,0.725969808,0.000128335,0.004482797,his-26,WBGene00001900,Public name for WBGene00001900. History: N.A.
F07B7.2,9776.910658,0.419198928,0.000129015,0.004498931,F07B7.2,WBGene00017186,Public name for WBGene00017186. History: N.A.
usp-33,195.9886986,0.665833702,0.000130953,0.004558805,usp-33,WBGene00010702,Public name for WBGene00010702. History: N.A.
M03C11.6,398.5760503,0.52000613,0.000134852,0.004686622,M03C11.6,WBGene00010843,Public name for WBGene00010843. History: N.A.
fbxa-37,125.033363,-0.697635197,0.000135716,0.00470872,fbxa-37,WBGene00013845,Public name for WBGene00013845. History: N.A.
enu-3,12983.44096,0.532261787,0.000140605,0.00487014,enu-3,WBGene00010362,Other name for WBGene00010362(enu-3.1). History: Renamed on 2014-04-28
lnp-1,867.1984203,0.713973522,0.000144091,0.004982496,lnp-1,WBGene00015492,Public name for WBGene00015492. History: N.A.
F56B3.9,197.3128661,-0.79943251,0.000144811,0.004999,F56B3.9,WBGene00018933,Public name for WBGene00018933. History: N.A.
F19C6.2,282.044597,0.605624399,0.00014616,0.005037153,F19C6.2,WBGene00008951,Public name for WBGene00008951. History: N.A.
