gene_id,gene_name,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00003925,pas-4,-0.285217399426837,7.06403142287395e-08,1874.71818363932,1280.58943151944,1720.49777026491,0.0,0.0,0.0,WBGene00003925,WBGene00003925,History: N.A.
WBGene00022795,ZK686.5,-0.285217399426837,7.06403142287395e-08,1346.64441299257,1496.05368507668,1762.03693948852,0.0,0.0,0.0,WBGene00022795,WBGene00022795,History: N.A.
WBGene00008725,F13A7.7,-0.285217399426837,7.18194075906804e-08,1567.21548063791,976.576821118936,1328.6239587073,0.0,0.0,0.0,WBGene00008725,WBGene00008725,History: N.A.
WBGene00010829,M02B1.4,-0.285217399426837,7.18194075906804e-08,1539.02218627722,1542.80536273532,1504.17787517312,0.0,0.0,0.0,WBGene00010829,WBGene00010829,History: N.A.
WBGene00016826,C50E10.2,-0.285217399426837,7.20488257139756e-08,2019.96661948886,1832.66576421893,2015.59835273199,0.0,39.9515983766138,0.0,WBGene00016826,WBGene00016826,History: N.A.
WBGene00017815,F26B1.1,-0.285217399426837,7.20488257139756e-08,2958.72144988422,2716.33165130615,2203.22618244165,0.0,0.0,0.0,WBGene00017815,WBGene00017815,"History: Split into F26B1.8(WBGene00194703). History of WBGene00017815: Split into ""WBGene00194703"" on 2009-07-23"
WBGene00006626,tsn-1,-0.285217399426837,7.21261968125064e-08,328.261154513127,580.175119992392,533.326364145428,0.0,0.0,0.0,WBGene00006626,WBGene00006626,History: N.A.
WBGene00017550,nep-6,-0.285217399426837,7.23490256869242e-08,1096.9081027962,1126.63878947885,1387.04927013915,31.4788085935518,0.0,0.0,WBGene00017550,WBGene00017550,History: N.A.
WBGene00003948,pbs-2,-0.285217399426837,7.25274651831602e-08,767.266367382808,1798.80213593272,1895.53299264617,0.0,0.0,0.0,WBGene00003948,WBGene00003948,History: N.A.
WBGene00004461,rpn-5,-0.285217399426837,7.33926020479927e-08,1382.0824238608,1576.0236600191,1662.51238834924,40.4254173517192,0.0,0.0,WBGene00004461,WBGene00004461,History: N.A.
WBGene00003924,pas-3,-0.285217399426837,7.33990942089794e-08,1256.46160077834,1389.84849169197,1471.19780736666,0.0,0.0,0.0,WBGene00003924,WBGene00003924,History: N.A.
WBGene00008530,F02E9.5,-0.285217399426837,7.35746697864107e-08,1651.66443510837,2159.18932344537,1628.58356409722,0.0,0.0,0.0,WBGene00008530,WBGene00008530,History: N.A.
WBGene00000275,bub-1,-0.285217399426837,7.49586053991084e-08,267.173899703784,548.286330738728,636.647461209787,0.0,0.0,0.0,WBGene00000275,WBGene00000275,History: N.A.
WBGene00019949,R08C7.5,-0.285217399426837,7.69444436621409e-08,1015.45376775252,957.190746376074,934.89186825249,0.0,0.0,0.0,WBGene00019949,WBGene00019949,History: N.A.
WBGene00044062,snb-6,-0.285217399426837,7.7315554636107e-08,2272.46244692496,3265.50305037457,3884.70286022972,0.0,0.0,0.0,WBGene00044062,WBGene00044062,History: Renamed on 2010-03-26
WBGene00194649,Y57G11C.1130,-0.285217399426837,7.85069131346475e-08,1817.96995753997,2871.72180018234,2504.45616216325,0.0,0.0,0.0,WBGene00194649,WBGene00194649,History: N.A.
WBGene00000041,aco-2,-0.285217399426837,7.9170300499897e-08,937.267434694088,767.241714398043,1160.78560338071,25.0099362052966,19.513262593498,0.0,WBGene00000041,WBGene00000041,History: N.A.
WBGene00022833,ZK973.4,-0.285217399426837,8.00577968645838e-08,2572.59899651883,3241.74368670801,3150.25932347579,0.0,0.0,0.0,WBGene00022833,WBGene00022833,History: N.A.
WBGene00044741,Y57G11C.52,-0.285217399426837,8.38225195582587e-08,4234.40207501546,4527.79834715802,4414.43506844286,0.0,0.0,0.0,WBGene00044741,WBGene00044741,History: N.A.
WBGene00008912,F17C8.7,-0.285217399426837,8.48430380726617e-08,1602.98180903421,1008.26491548055,1853.6963855868,0.0,0.0,0.0,WBGene00008912,WBGene00008912,History: N.A.
WBGene00013689,bath-40,-0.285217399426837,8.49809120635586e-08,549.235636719025,934.327334477174,1128.81505798491,0.0,0.0,0.0,WBGene00013689,WBGene00013689,History: N.A.
WBGene00007683,C18E9.2,-0.285217399426837,8.6311671542892e-08,795.288218625717,973.513547098057,973.865001489275,0.0,0.0,0.0,WBGene00007683,WBGene00007683,History: N.A.
WBGene00235280,F42A9.17,-0.285217399426837,8.73337413937309e-08,6903.68338306318,9786.78315544128,7839.81316585486,218.757796428607,0.0,0.0,WBGene00235280,WBGene00235280,History: N.A.
WBGene00001603,gln-2,-0.285217399426837,8.78894765153446e-08,924.632607512505,1348.22619726871,1048.68739184605,0.0,0.0,0.0,WBGene00001603,WBGene00001603,History: N.A.
WBGene00008772,irld-4,-0.285217399426837,8.81709210407707e-08,1650.39172123042,2036.24450807944,2212.14986390684,0.0,0.0,0.0,WBGene00008772,WBGene00008772,History: N.A.
WBGene00019628,pup-2,-0.285217399426837,8.81709210407707e-08,590.992750458674,500.364536686392,681.422862913999,0.0,0.0,0.0,WBGene00019628,WBGene00019628,History: N.A.
WBGene00006487,zipt-22,-0.285217399426837,8.86018580125462e-08,849.51867174765,1066.65918770252,1391.71597796392,0.0,0.0,0.0,WBGene00006487,WBGene00006487,History: Renamed on 2017-06-08
WBGene00019757,memb-2,-0.285217399426837,8.99680962773598e-08,1033.87736438806,1326.61607623738,1478.17298015193,0.0,0.0,0.0,WBGene00019757,WBGene00019757,History: Renamed on 2010-03-26
WBGene00010244,F58D5.5,-0.285217399426837,9.02758566723329e-08,387.214048464318,564.604925078858,547.847532810659,0.0,0.0,0.0,WBGene00010244,WBGene00010244,History: N.A.
WBGene00011173,acs-18,-0.285217399426837,9.02758566723329e-08,725.364210144768,584.2360812746,611.136564878821,0.0,0.0,0.0,WBGene00011173,WBGene00011173,History: N.A.
WBGene00019062,F58F12.2,-0.285217399426837,9.06114799662077e-08,2284.48605775526,4908.92615415785,4190.20979512513,0.0,0.0,0.0,WBGene00019062,WBGene00019062,History: N.A.
WBGene00004274,rab-11.1,-0.285217399426837,9.20367186729964e-08,1791.27642647872,2321.68686734513,1820.35745944445,0.0,41.6805701765291,0.0,WBGene00004274,WBGene00004274,History: N.A.
WBGene00018332,F42A9.3,-0.285217399426837,9.37160916285057e-08,5569.76089932589,5630.82705918106,7565.12990160601,0.0,132.192788746149,0.0,WBGene00018332,WBGene00018332,History: N.A.
WBGene00017119,timm-17B.1,-0.285217399426837,9.40799561383769e-08,2357.74249460206,3315.96336241126,2779.2425640616,0.0,59.5305273823715,0.0,WBGene00017119,WBGene00017119,History: Renamed on 2017-01-05
WBGene00001031,dnj-13,-0.285217399426837,9.54656526207391e-08,1120.02040185666,2177.50031740854,1738.29116313781,0.0,0.0,57.921159531999,WBGene00001031,WBGene00001031,History: N.A.
WBGene00006730,uev-1,-0.285217399426837,9.54656526207391e-08,1945.6014100385,2572.1428136512,2642.61386973908,0.0,0.0,0.0,WBGene00006730,WBGene00006730,History: N.A.
WBGene00006053,ssq-4,-0.285217399426837,9.5546452897506e-08,855.332315352425,1587.31743906901,1181.21068383997,0.0,0.0,0.0,WBGene00006053,WBGene00006053,History: N.A.
WBGene00219580,linc-18,-0.285217399426837,9.66691385486896e-08,6992.19214438451,5310.13646483421,7810.15435186045,0.0,0.0,0.0,WBGene00219580,WBGene00219580,History: N.A.
WBGene00009161,F26E4.6,-0.285217399426837,9.78998187854472e-08,6659.65858481866,5224.40984015771,7934.63496106748,177.705562137377,138.649505934264,0.0,WBGene00009161,WBGene00009161,History: N.A.
WBGene00018198,F39E9.6,-0.285217399426837,9.86619548783402e-08,1907.74625173948,3708.96642758593,5013.92625057708,0.0,0.0,0.0,WBGene00018198,WBGene00018198,History: N.A.
WBGene00018296,F41F3.1,-0.285217399426837,9.86619548783402e-08,2078.19627352979,3162.01207544164,3068.16401576069,0.0,0.0,0.0,WBGene00018296,WBGene00018296,"History: Split into F41F3.9(WBGene00269385). History of WBGene00018296: Split into ""WBGene00269385"" on 2016-02-18"
WBGene00011088,kmo-2,-0.285217399426837,9.91397046739539e-08,933.68238375976,819.780908447832,995.807619150398,0.0,0.0,0.0,WBGene00011088,WBGene00011088,History: N.A.
WBGene00003914,pam-1,-0.285217399426837,1.02206043177145e-07,377.360087499994,498.881236523514,499.061340849535,0.0,0.0,0.0,WBGene00003914,WBGene00003914,History: Renamed on 2006-10-19
WBGene00020659,T21G5.1,-0.285217399426837,1.05103969036899e-07,876.91494644293,706.300841364498,694.044587386938,0.0,0.0,0.0,WBGene00020659,WBGene00020659,History: N.A.
WBGene00011491,T05F1.5,-0.285217399426837,1.05340410663327e-07,1148.79618169982,1221.41527532364,898.22944204651,0.0,0.0,0.0,WBGene00011491,WBGene00011491,History: N.A.
WBGene00015345,C02F5.2,-0.285217399426837,1.11858863643468e-07,4273.8972625653,6687.84893479303,6240.95820226647,158.54922860422,0.0,0.0,WBGene00015345,WBGene00015345,History: N.A.
WBGene00016507,abhd-5.2,-0.285217399426837,1.15074411536951e-07,1124.07901786395,2008.19706306457,1900.3316738484,0.0,0.0,59.7021577529027,WBGene00016507,WBGene00016507,History: Renamed on 2015-07-17
WBGene00013429,Y66D12A.3,-0.285217399426837,1.16387193428953e-07,2242.42990357353,1946.27028138417,2325.84332240426,60.9052543360703,0.0,0.0,WBGene00013429,WBGene00013429,History: N.A.
WBGene00004980,spk-1,-0.285217399426837,1.17241551886974e-07,220.044779191678,340.297477675995,339.63171213196,0.0,0.0,0.0,WBGene00004980,WBGene00004980,History: N.A.
WBGene00013303,Y57G11C.5,-0.285217399426837,1.17753969471298e-07,1314.64769656816,1434.42647361755,1606.29148535312,40.8072394754663,0.0,0.0,WBGene00013303,WBGene00013303,History: N.A.
WBGene00003951,pbs-5,-0.285217399426837,1.18318457895926e-07,2231.69116600752,1960.789200386,2799.56052121457,0.0,0.0,84.3384589219476,WBGene00003951,WBGene00003951,History: N.A.
WBGene00269379,C30B5.17,-0.285217399426837,1.24777536170763e-07,1360.45423651827,1665.33414985843,1440.80896247182,0.0,0.0,0.0,WBGene00269379,WBGene00269379,History: N.A.
WBGene00021315,Y32H12A.7,-0.285217399426837,1.28426397866641e-07,1338.14823373079,1277.55964579818,1217.10291792399,0.0,28.3568127278804,0.0,WBGene00021315,WBGene00021315,History: N.A.
WBGene00022358,Y92H12A.2,-0.285217399426837,1.2860072762057e-07,666.611774577462,1080.0006770148,1023.33876502,0.0,0.0,33.5894802551119,WBGene00022358,WBGene00022358,History: N.A.
WBGene00021128,W10C8.5,-0.285217399426837,1.29044568752938e-07,713.329019214115,1188.7085754463,1123.07451218083,0.0,0.0,0.0,WBGene00021128,WBGene00021128,History: N.A.
WBGene00020356,T08B6.9,-0.285217399426837,1.29914167948214e-07,657.890213826286,905.989989850604,857.326955391196,0.0,0.0,0.0,WBGene00020356,WBGene00020356,History: N.A.
WBGene00022719,pdhk-2,-0.285217399426837,1.33603165698744e-07,872.346428761983,678.392865833714,1013.37127482873,0.0,0.0,0.0,WBGene00022719,WBGene00022719,History: N.A.
WBGene00001855,hil-4,-0.285217399426837,1.33848627771657e-07,2246.71879407618,3048.4886415625,2216.76471614082,71.1920326173428,0.0,0.0,WBGene00001855,WBGene00001855,History: Renamed on 2010-11-12
WBGene00019337,K02F6.3,-0.285217399426837,1.37024080469866e-07,748.906264692058,614.247711359607,512.365429674059,0.0,13.8863691576799,0.0,WBGene00019337,WBGene00019337,History: N.A.
WBGene00012276,his-74,-0.285217399426837,1.37773830007905e-07,1723.9370287017,2437.53574551286,2730.8608664781,0.0,0.0,0.0,WBGene00012276,WBGene00012276,History: N.A.
WBGene00008153,C47E12.10,-0.285217399426837,1.40661513158411e-07,1161.64214539295,1270.36108142743,1816.54708247745,0.0,0.0,0.0,WBGene00008153,WBGene00008153,History: N.A.
WBGene00003052,lmn-1,-0.285217399426837,1.41107527316948e-07,552.761135738505,537.328403360521,695.174099066498,0.0,0.0,0.0,WBGene00003052,WBGene00003052,History: N.A.
WBGene00000567,cnx-1,-0.285217399426837,1.41404035132959e-07,806.665791528712,1341.29929947797,1308.86659572514,64.5749310335729,0.0,0.0,WBGene00000567,WBGene00000567,History: N.A.
WBGene00009542,copb-2,-0.285217399426837,1.45636344023843e-07,442.208908590804,776.141027076309,746.397453734556,0.0,14.5769345428185,0.0,WBGene00009542,WBGene00009542,History: N.A.
WBGene00077696,marc-1,-0.285217399426837,1.48903954733385e-07,2137.97680894306,1474.91256225077,2403.48907823566,0.0,0.0,0.0,WBGene00077696,WBGene00077696,History: N.A.
WBGene00004703,rsp-6,-0.285217399426837,1.5439652226853e-07,1579.88496714266,2071.51127928084,2101.22826863311,55.8831557570249,0.0,0.0,WBGene00004703,WBGene00004703,History: N.A.
WBGene00017481,F15B10.3,-0.285217399426837,1.56190961549607e-07,1282.06626060647,2492.54360436788,1833.01789019687,0.0,0.0,0.0,WBGene00017481,WBGene00017481,History: N.A.
WBGene00010672,K08E7.4,-0.285217399426837,1.56287721533422e-07,3940.68632414734,3702.97608738497,3638.71931075117,0.0,0.0,0.0,WBGene00010672,WBGene00010672,History: N.A.
WBGene00022119,copa-1,-0.285217399426837,1.56592769465548e-07,512.457078985835,564.569557694426,702.150684401787,0.0,13.5140711121094,0.0,WBGene00022119,WBGene00022119,History: N.A.
WBGene00004208,ptc-1,-0.285217399426837,1.59439384121089e-07,314.061937383509,584.419046585821,521.190951812208,13.6480678522092,0.0,0.0,WBGene00004208,WBGene00004208,History: N.A.
WBGene00019381,K04C2.3,-0.285217399426837,1.59609825543859e-07,2132.51607922577,3368.58862191477,2143.78430303266,405.439669627213,0.0,0.0,WBGene00019381,WBGene00019381,History: N.A.
WBGene00022580,iglr-2,-0.285217399426837,1.62713641109941e-07,694.133983787989,771.147672216797,1122.39018176555,0.0,19.6126028394286,0.0,WBGene00022580,WBGene00022580,History: N.A.
WBGene00018199,F39E9.7,-0.285217399426837,1.64912054763389e-07,6252.27763175123,6194.59728977062,6446.47660788482,0.0,142.684279916478,236.281555551171,WBGene00018199,WBGene00018199,History: N.A.
WBGene00219687,linc-12,-0.285217399426837,1.65833243427883e-07,13518.23814581,11328.2911249797,11246.6222666791,0.0,276.587988761172,0.0,WBGene00219687,WBGene00219687,History: N.A.
WBGene00021115,W09C3.8,-0.285217399426837,1.69592576496973e-07,1113.24038933491,1411.51231269715,1600.29147742061,0.0,0.0,0.0,WBGene00021115,WBGene00021115,History: N.A.
WBGene00007549,spin-1,-0.285217399426837,1.7101506962197e-07,493.448988475135,732.131272134399,1021.12189468896,0.0,0.0,0.0,WBGene00007549,WBGene00007549,History: N.A.
WBGene00003805,npp-19,-0.285217399426837,1.72582219011289e-07,618.135812334636,822.253915585495,1395.42915263019,0.0,0.0,0.0,WBGene00003805,WBGene00003805,History: N.A.
WBGene00011478,T05D4.5,-0.285217399426837,1.72582219011289e-07,797.893634301811,984.436912751439,822.67662315343,0.0,0.0,0.0,WBGene00011478,WBGene00011478,History: N.A.
WBGene00002191,kin-3,-0.285217399426837,1.72952073997718e-07,1571.4655565176,1767.21341549683,1404.23927736501,0.0,0.0,60.5521545751474,WBGene00002191,WBGene00002191,History: N.A.
WBGene00018783,cbs-2,-0.285217399426837,1.73548649353086e-07,495.973946749496,657.445467074712,765.519097186322,0.0,0.0,0.0,WBGene00018783,WBGene00018783,History: N.A.
WBGene00008336,C55A6.7,-0.285217399426837,1.74305403894197e-07,1905.05833873949,2557.34476294451,2512.96782738504,68.9894847020358,0.0,0.0,WBGene00008336,WBGene00008336,History: N.A.
WBGene00022385,Y95B8A.4,-0.285217399426837,1.77771037045297e-07,1925.81563298726,2995.27697541835,2667.36627440658,73.2282454146608,57.1341714072337,0.0,WBGene00022385,WBGene00022385,History: N.A.
WBGene00007514,catp-8,-0.285217399426837,1.78553753010037e-07,249.460069970853,346.42186660288,413.983090056796,0.0,0.0,0.0,WBGene00007514,WBGene00007514,History: N.A.
WBGene00009051,nduf-6,-0.285217399426837,1.84659778187245e-07,1385.64783349083,2020.44216710765,2476.39040424844,0.0,0.0,0.0,WBGene00009051,WBGene00009051,History: N.A.
WBGene00017799,F25G6.8,-0.285217399426837,1.84659778187245e-07,2345.76768714835,1995.24095298029,1834.12657037239,0.0,0.0,0.0,WBGene00017799,WBGene00017799,History: N.A.
WBGene00004496,rps-27,-0.285217399426837,1.85139701428644e-07,3957.65931767831,3847.16403654506,2966.10356284139,0.0,0.0,0.0,WBGene00004496,WBGene00004496,History: N.A.
WBGene00043986,fut-5,-0.285217399426837,1.85205086219292e-07,1079.26976371107,1243.42192822996,1035.85864226962,0.0,0.0,0.0,WBGene00043986,WBGene00043986,History: N.A.
WBGene00012859,Y45F3A.1,-0.285217399426837,1.8580818382493e-07,959.712647268462,766.325576101565,1163.86613870862,0.0,0.0,0.0,WBGene00012859,WBGene00012859,History: N.A.
WBGene00009664,idha-1,-0.285217399426837,1.8617967035902e-07,733.507431657965,877.573390687437,756.290551763023,0.0,0.0,0.0,WBGene00009664,WBGene00009664,History: N.A.
WBGene00013360,Y60A3A.9,-0.285217399426837,1.87293829094878e-07,1469.37371150109,1280.58943151944,1494.11648470374,0.0,0.0,0.0,WBGene00013360,WBGene00013360,History: N.A.
WBGene00219547,T06A10.106,-0.285217399426837,1.87553720536706e-07,7935.58314799194,13791.7449093006,15471.5438589236,0.0,285.368559832956,0.0,WBGene00219547,WBGene00219547,History: N.A.
WBGene00020707,wago-10,-0.285217399426837,1.87583399339203e-07,340.869367038745,358.965225022793,494.968532049156,0.0,0.0,0.0,WBGene00020707,WBGene00020707,History: N.A.
WBGene00010092,F55C5.2,-0.285217399426837,1.88748568588714e-07,1184.04856954006,1239.52844774326,1383.60249439772,0.0,0.0,0.0,WBGene00010092,WBGene00010092,History: N.A.
WBGene00219282,F43G9.21,-0.285217399426837,1.90881195085176e-07,8753.18868445172,8836.06707748413,10529.2451262119,0.0,0.0,0.0,WBGene00219282,WBGene00219282,History: N.A.
WBGene00011558,T07A5.5,-0.285217399426837,1.9307705750553e-07,4150.61634141546,6455.57412053635,6861.52373195411,0.0,0.0,0.0,WBGene00011558,WBGene00011558,History: N.A.
WBGene00022069,eel-1,-0.285217399426837,1.94300202418311e-07,182.306076874325,183.903613585721,153.685017140976,5.23177655880117,0.0,0.0,WBGene00022069,WBGene00022069,History: N.A.
WBGene00004755,sec-24.1,-0.285217399426837,1.97096309194529e-07,261.066181892163,369.130739529363,360.531407156378,0.0,0.0,0.0,WBGene00004755,WBGene00004755,History: N.A.
WBGene00009336,F32D8.14,-0.285217399426837,1.97096309194529e-07,880.260682804777,1666.33273122789,1366.17990497376,0.0,0.0,0.0,WBGene00009336,WBGene00009336,History: N.A.
WBGene00002010,hsp-6,-0.285217399426837,1.9752794332823e-07,648.216671901987,1134.21398916361,1042.6269623755,28.1693005996087,0.0,0.0,WBGene00002010,WBGene00002010,History: N.A.
WBGene00011962,T23G5.2,-0.285217399426837,1.9752794332823e-07,660.119810290476,770.027632024761,1076.51945968273,0.0,19.5841168512813,0.0,WBGene00011962,WBGene00011962,History: N.A.
WBGene00009580,xbx-6,-0.285217399426837,2.01006942754733e-07,446.950204681001,841.788811929957,1098.31795679513,0.0,0.0,0.0,WBGene00009580,WBGene00009580,History: N.A.
WBGene00013068,Y51A2B.4,-0.285217399426837,2.01686451121191e-07,770.326253194903,1206.43100398795,1644.39784658757,0.0,0.0,0.0,WBGene00013068,WBGene00013068,History: N.A.
WBGene00007686,tomm-40,-0.285217399426837,2.03410752392678e-07,863.397586217692,1007.15050275275,987.545352697249,0.0,0.0,0.0,WBGene00007686,WBGene00007686,History: N.A.
WBGene00003438,msp-45,-0.285217399426837,2.03651617185272e-07,2130.43354399215,3911.80052909454,3913.21275338008,0.0,0.0,0.0,WBGene00003438,WBGene00003438,History: N.A.
WBGene00219755,linc-17,-0.285217399426837,2.05358017174841e-07,2969.04641306779,2553.13495957456,3979.64648883744,0.0,0.0,0.0,WBGene00219755,WBGene00219755,History: N.A.
WBGene00007714,C25D7.1,-0.285217399426837,2.08125913700815e-07,1917.01577244988,2717.59532260057,1998.52104328802,0.0,0.0,0.0,WBGene00007714,WBGene00007714,History: N.A.
WBGene00003904,pabp-2,-0.285217399426837,2.15900525383976e-07,1339.45957237447,1302.06272991382,1155.64885531594,0.0,0.0,0.0,WBGene00003904,WBGene00003904,History: Renamed on 2007-02-23
WBGene00013476,Y69E1A.4,-0.285217399426837,2.17036332532608e-07,1114.86301566229,1083.73676338726,863.395640532734,0.0,0.0,0.0,WBGene00013476,WBGene00013476,History: N.A.
WBGene00016405,hecd-1,-0.285217399426837,2.18233651948621e-07,135.762921921069,152.275972153334,139.97978847544,0.0,0.0,0.0,WBGene00016405,WBGene00016405,History: N.A.
WBGene00011030,R05D7.5,-0.285217399426837,2.18297269256702e-07,953.957249083943,1059.79815022298,791.553874341479,0.0,0.0,0.0,WBGene00011030,WBGene00011030,History: N.A.
WBGene00007223,C01F6.9,-0.285217399426837,2.19136135124884e-07,1939.1679547093,4359.12642489217,3898.82905244874,0.0,0.0,0.0,WBGene00007223,WBGene00007223,History: N.A.
WBGene00016195,C28H8.4,-0.285217399426837,2.19345668239213e-07,1378.74211297723,1244.5164897865,1408.02782681428,0.0,0.0,0.0,WBGene00016195,WBGene00016195,History: N.A.
WBGene00269431,T16A1.10,-0.285217399426837,2.19345668239213e-07,3931.59592893593,3668.95518788268,5340.0916952513,0.0,0.0,0.0,WBGene00269431,WBGene00269431,History: N.A.
WBGene00016741,C48B6.3,-0.285217399426837,2.23338176456451e-07,1207.24567492889,1967.40556022108,2284.47014791918,54.0058309933124,0.0,69.7768968737051,WBGene00016741,WBGene00016741,History: N.A.
WBGene00011110,prdx-3,-0.285217399426837,2.31852836858e-07,2833.19993382853,2926.23000617981,2900.91447354817,0.0,70.0450101408164,0.0,WBGene00011110,WBGene00011110,History: N.A.
WBGene00011306,R186.3,-0.285217399426837,2.36648759554885e-07,1432.63936871356,912.4199699576,1721.62967669272,0.0,0.0,0.0,WBGene00011306,WBGene00011306,History: N.A.
WBGene00020084,R105.1,-0.285217399426837,2.37727331858043e-07,1625.50961868739,2401.79219559654,1336.3297002611,0.0,0.0,0.0,WBGene00020084,WBGene00020084,"History: Split into R105.4(WBGene00235119), R105.5(WBGene00235120). History of WBGene00020084: Split into ""WBGene00235119"" on 2013-02-28; Split into ""WBGene00235120"" on 2013-02-28"
WBGene00000838,cul-3,-0.285217399426837,2.39647437939097e-07,382.698290152402,431.535778455776,424.047450831898,0.0,0.0,0.0,WBGene00000838,WBGene00000838,History: N.A.
WBGene00013025,vha-13,-0.285217399426837,2.41247011987811e-07,478.413146721045,357.735509209884,674.139638792165,0.0,0.0,0.0,WBGene00013025,WBGene00013025,History: Renamed on 2005-03-17
WBGene00003214,mel-32,-0.285217399426837,2.41305564714094e-07,1310.7788098802,1300.18644459743,1290.8130323734,0.0,31.7449427948373,0.0,WBGene00003214,WBGene00003214,History: N.A.
WBGene00007613,C15H11.1,-0.285217399426837,2.41322592844382e-07,3804.57513738569,5997.33059557746,5788.70263726128,156.396976632217,122.024112688752,0.0,WBGene00007613,WBGene00007613,"History: Split into C15H11.13(WBGene00077576). History of WBGene00007613: Split into ""WBGene00077576"" on 2008-02-06"
WBGene00011481,imp-2,-0.285217399426837,2.43965883025525e-07,1191.26236533958,1334.22095471983,1342.18948861602,0.0,30.7319987512414,50.8914119648675,WBGene00011481,WBGene00011481,History: N.A.
WBGene00016610,paqr-1,-0.285217399426837,2.440160270949e-07,585.497570866335,664.009334861931,719.389418561059,0.0,0.0,0.0,WBGene00016610,WBGene00016610,History: N.A.
WBGene00009322,tbc-3,-0.285217399426837,2.44250847051648e-07,478.194293497477,626.528086463879,575.936359341219,0.0,0.0,0.0,WBGene00009322,WBGene00009322,History: N.A.
WBGene00011016,R04F11.3,-0.285217399426837,2.46339438120291e-07,633.090711020152,1068.87908195373,1012.3425875432,0.0,0.0,0.0,WBGene00011016,WBGene00011016,History: N.A.
WBGene00011329,zipt-9,-0.285217399426837,2.49079832099491e-07,1414.33928474085,1454.17022519936,1215.2244952027,0.0,64.5537496210995,0.0,WBGene00011329,WBGene00011329,History: N.A.
WBGene00011061,wago-1,-0.285217399426837,2.4996685200785e-07,592.94519163078,778.127237743221,861.002012696945,0.0,35.1824251848849,0.0,WBGene00011061,WBGene00011061,History: N.A.
WBGene00009783,rer-1,-0.285217399426837,2.5293893795282e-07,2155.32520739275,2459.52382569146,2177.18117190007,0.0,55.6027400086893,0.0,WBGene00009783,WBGene00009783,History: N.A.
WBGene00008651,F10D11.5,-0.285217399426837,2.65817399467397e-07,1034.14277047927,1237.25560011446,1563.85354349971,0.0,0.0,52.1087677936654,WBGene00008651,WBGene00008651,History: N.A.
WBGene00009028,F21H7.2,-0.285217399426837,2.67921928087279e-07,1437.32630230805,1108.12182542058,1040.78610883026,0.0,29.4082103644649,0.0,WBGene00009028,WBGene00009028,History: N.A.
WBGene00010892,dhhc-6,-0.285217399426837,2.76831637604344e-07,655.968541380402,910.934750256096,921.11511118849,0.0,0.0,0.0,WBGene00010892,WBGene00010892,History: N.A.
WBGene00020066,dhhc-5,-0.285217399426837,2.90154306374044e-07,1152.91819737181,2005.51589208585,1680.90371364473,0.0,0.0,0.0,WBGene00020066,WBGene00020066,History: N.A.
WBGene00014665,C04G2.3,-0.285217399426837,2.9980807357248e-07,1813.93898202436,3134.74663502763,3061.71904525261,0.0,0.0,0.0,WBGene00014665,WBGene00014665,History: N.A.
WBGene00018548,clec-79,-0.285217399426837,3.03426688381489e-07,1183.44304715206,1174.87872498404,1192.50888607908,38.2977638068919,0.0,0.0,WBGene00018548,WBGene00018548,History: N.A.
WBGene00013306,Y57G11C.8,-0.285217399426837,3.04366851712921e-07,2616.22182644641,2661.46598719401,3316.44037538171,0.0,72.2016838131574,0.0,WBGene00013306,WBGene00013306,History: N.A.
WBGene00008237,nstp-10,-0.285217399426837,3.14822863369664e-07,1027.48867230971,1365.02920187208,1560.85375592569,0.0,40.6440526062009,134.611044458693,WBGene00008237,WBGene00008237,History: N.A.
WBGene00006624,try-6,-0.285217399426837,3.1914934260037e-07,490.58557065458,1021.90444226879,1315.14087158545,0.0,0.0,0.0,WBGene00006624,WBGene00006624,History: N.A.
WBGene00003434,msp-38,-0.285217399426837,3.3672213833483e-07,1665.16644817778,3046.91968189108,2975.93812372614,0.0,0.0,0.0,WBGene00003434,WBGene00003434,History: N.A.
WBGene00007363,stdh-1,-0.285217399426837,3.39274922315942e-07,860.625994326858,1035.78784497109,1281.73858614842,0.0,0.0,0.0,WBGene00007363,WBGene00007363,History: Renamed on 2004-08-25
WBGene00219770,linc-40,-0.285217399426837,3.39398366826785e-07,1072.92844519592,1126.41081724302,1112.15417966058,0.0,0.0,0.0,WBGene00219770,WBGene00219770,History: N.A.
WBGene00019096,cysl-4,-0.285217399426837,3.41077106523048e-07,960.783755133717,933.959295873782,1343.80596936422,0.0,0.0,0.0,WBGene00019096,WBGene00019096,History: N.A.
WBGene00022228,Y73B6A.1,-0.285217399426837,3.41077106523048e-07,1011.53355273713,983.292192045433,716.87986222756,0.0,0.0,0.0,WBGene00022228,WBGene00022228,History: N.A.
WBGene00189952,K10D2.8,-0.285217399426837,3.44396322968947e-07,1703.81439319585,2360.14912566352,1865.06778711719,0.0,0.0,83.706118086544,WBGene00189952,WBGene00189952,History: N.A.
