WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00009190,F27D4.6,M00615_2.00,LSY-2,WBGene00009190,WBGene00009190,History: N.A.
WBGene00009226,cyp-37B1,M00615_2.00,LSY-2,WBGene00009226,WBGene00009226,History: N.A.
WBGene00009246,gfm-1,M00615_2.00,LSY-2,WBGene00009246,WBGene00009246,History: N.A.
WBGene00009284,F31C3.2,M00615_2.00,LSY-2,WBGene00009284,WBGene00009284,History: N.A.
WBGene00009292,F31D4.5,M00615_2.00,LSY-2,WBGene00009292,WBGene00009292,History: N.A.
WBGene00009364,F33H1.3,M00615_2.00,LSY-2,WBGene00009364,WBGene00009364,History: N.A.
WBGene00009369,F33H2.6,M00615_2.00,LSY-2,WBGene00009369,WBGene00009369,History: N.A.
WBGene00009397,clec-66,M00615_2.00,LSY-2,WBGene00009397,WBGene00009397,History: N.A.
WBGene00009463,F36D1.4,M00615_2.00,LSY-2,WBGene00009463,WBGene00009463,History: N.A.
WBGene00009492,F36H1.3,M00615_2.00,LSY-2,WBGene00009492,WBGene00009492,History: N.A.
WBGene00009496,F36H1.11,M00615_2.00,LSY-2,WBGene00009496,WBGene00009496,History: N.A.
WBGene00009507,mus-101,M00615_2.00,LSY-2,WBGene00009507,WBGene00009507,History: Renamed on 2015-03-25; Renamed on 2015-03-25
WBGene00009510,F37D6.4,M00615_2.00,LSY-2,WBGene00009510,WBGene00009510,History: N.A.
WBGene00009549,F38H4.5,M00615_2.00,LSY-2,WBGene00009549,WBGene00009549,History: N.A.
WBGene00009652,F43D2.3,M00615_2.00,LSY-2,WBGene00009652,WBGene00009652,History: N.A.
WBGene00009744,hpo-35,M00615_2.00,LSY-2,WBGene00009744,WBGene00009744,History: Split into F45H11.8(WBGene00189958). History of WBGene00009744: N.A.
WBGene00009760,F46B3.7,M00615_2.00,LSY-2,WBGene00009760,WBGene00009760,History: N.A.
WBGene00009822,clec-113,M00615_2.00,LSY-2,WBGene00009822,WBGene00009822,History: N.A.
WBGene00009827,hmg-6,M00615_2.00,LSY-2,WBGene00009827,WBGene00009827,History: N.A.
WBGene00009916,F52A8.3,M00615_2.00,LSY-2,WBGene00009916,WBGene00009916,History: N.A.
WBGene00009942,F52F12.9,M00615_2.00,LSY-2,WBGene00009942,WBGene00009942,History: N.A.
WBGene00009949,F53A2.1,M00615_2.00,LSY-2,WBGene00009949,WBGene00009949,"History: Split into F53A2.11(WBGene00194870). History of WBGene00009949: Split into ""WBGene00194870"" on 2009-11-18"
WBGene00009956,F53B2.5,M00615_2.00,LSY-2,WBGene00009956,WBGene00009956,History: N.A.
WBGene00009969,F53B7.7,M00615_2.00,LSY-2,WBGene00009969,WBGene00009969,History: N.A.
WBGene00010084,F55B11.2,M00615_2.00,LSY-2,WBGene00010084,WBGene00010084,History: N.A.
WBGene00010087,F55B11.5,M00615_2.00,LSY-2,WBGene00010087,WBGene00010087,History: N.A.
WBGene00010141,F56A8.5,M00615_2.00,LSY-2,WBGene00010141,WBGene00010141,History: N.A.
WBGene00010165,F56H6.4,M00615_2.00,LSY-2,WBGene00010165,WBGene00010165,History: N.A.
WBGene00010203,F57E7.2,M00615_2.00,LSY-2,WBGene00010203,WBGene00010203,History: N.A.
WBGene00010250,F58D12.3,M00615_2.00,LSY-2,WBGene00010250,WBGene00010250,History: N.A.
WBGene00010410,nhr-267,M00615_2.00,LSY-2,WBGene00010410,WBGene00010410,History: N.A.
WBGene00010418,H27A22.1,M00615_2.00,LSY-2,WBGene00010418,WBGene00010418,History: N.A.
WBGene00010580,K05C4.3,M00615_2.00,LSY-2,WBGene00010580,WBGene00010580,History: N.A.
WBGene00010581,K05C4.4,M00615_2.00,LSY-2,WBGene00010581,WBGene00010581,History: N.A.
WBGene00010650,K08C9.1,M00615_2.00,LSY-2,WBGene00010650,WBGene00010650,History: N.A.
WBGene00010651,K08C9.2,M00615_2.00,LSY-2,WBGene00010651,WBGene00010651,History: N.A.
WBGene00010652,K08C9.5,M00615_2.00,LSY-2,WBGene00010652,WBGene00010652,History: N.A.
WBGene00010711,K09B11.4,M00615_2.00,LSY-2,WBGene00010711,WBGene00010711,History: N.A.
WBGene00010757,pad-2,M00615_2.00,LSY-2,WBGene00010757,WBGene00010757,History: Renamed on 2020-06-09
WBGene00010759,cysl-2,M00615_2.00,LSY-2,WBGene00010759,WBGene00010759,History: N.A.
WBGene00010772,K11D9.3,M00615_2.00,LSY-2,WBGene00010772,WBGene00010772,History: N.A.
WBGene00010786,K12D12.4,M00615_2.00,LSY-2,WBGene00010786,WBGene00010786,History: N.A.
WBGene00010838,M03C11.1,M00615_2.00,LSY-2,WBGene00010838,WBGene00010838,History: N.A.
WBGene00010840,M03C11.3,M00615_2.00,LSY-2,WBGene00010840,WBGene00010840,History: N.A.
WBGene00010898,nphp-1,M00615_2.00,LSY-2,WBGene00010898,WBGene00010898,History: Renamed on 2011-01-18
WBGene00010922,M142.5,M00615_2.00,LSY-2,WBGene00010922,WBGene00010922,"History: Split into M142.8(WBGene00043057). History of WBGene00010922: Split into ""WBGene00043057"" on 2004-09-14"
WBGene00010923,rle-1,M00615_2.00,LSY-2,WBGene00010923,WBGene00010923,History: N.A.
WBGene00010934,fbxa-118,M00615_2.00,LSY-2,WBGene00010934,WBGene00010934,History: Split into fbxa-194(WBGene00044655). History of WBGene00010934: N.A.
WBGene00011028,R05D7.3,M00615_2.00,LSY-2,WBGene00011028,WBGene00011028,History: N.A.
WBGene00011059,R06C1.4,M00615_2.00,LSY-2,WBGene00011059,WBGene00011059,History: N.A.
WBGene00011106,acl-5,M00615_2.00,LSY-2,WBGene00011106,WBGene00011106,History: N.A.
WBGene00011109,R07E5.1,M00615_2.00,LSY-2,WBGene00011109,WBGene00011109,History: N.A.
WBGene00011110,prdx-3,M00615_2.00,LSY-2,WBGene00011110,WBGene00011110,History: N.A.
WBGene00011121,R07E5.17,M00615_2.00,LSY-2,WBGene00011121,WBGene00011121,History: N.A.
WBGene00011191,R10D12.10,M00615_2.00,LSY-2,WBGene00011191,WBGene00011191,History: N.A.
WBGene00011194,R10D12.13,M00615_2.00,LSY-2,WBGene00011194,WBGene00011194,History: N.A.
WBGene00011200,R10E4.3,M00615_2.00,LSY-2,WBGene00011200,WBGene00011200,History: N.A.
WBGene00011252,R11H6.4,M00615_2.00,LSY-2,WBGene00011252,WBGene00011252,History: N.A.
WBGene00011285,ttr-28,M00615_2.00,LSY-2,WBGene00011285,WBGene00011285,History: N.A.
WBGene00011286,ttr-29,M00615_2.00,LSY-2,WBGene00011286,WBGene00011286,History: N.A.
WBGene00011304,mnk-1,M00615_2.00,LSY-2,WBGene00011304,WBGene00011304,History: N.A.
WBGene00011376,gla-3,M00615_2.00,LSY-2,WBGene00011376,WBGene00011376,History: N.A.
WBGene00011559,umps-1,M00615_2.00,LSY-2,WBGene00011559,WBGene00011559,History: Renamed on 2014-11-12
WBGene00011561,ttr-15,M00615_2.00,LSY-2,WBGene00011561,WBGene00011561,History: N.A.
WBGene00011578,npr-20,M00615_2.00,LSY-2,WBGene00011578,WBGene00011578,History: N.A.
WBGene00011621,T08G3.13,M00615_2.00,LSY-2,WBGene00011621,WBGene00011621,History: N.A.
WBGene00011720,T11G6.5,M00615_2.00,LSY-2,WBGene00011720,WBGene00011720,History: N.A.
WBGene00011754,T13F3.7,M00615_2.00,LSY-2,WBGene00011754,WBGene00011754,History: N.A.
WBGene00011810,T16G12.9,M00615_2.00,LSY-2,WBGene00011810,WBGene00011810,History: N.A.
WBGene00011836,mam-4,M00615_2.00,LSY-2,WBGene00011836,WBGene00011836,History: N.A.
WBGene00011839,T19C4.5,M00615_2.00,LSY-2,WBGene00011839,WBGene00011839,History: N.A.
WBGene00011846,chil-25,M00615_2.00,LSY-2,WBGene00011846,WBGene00011846,"History: Split into T19H5.5(WBGene00044806), T19H5.6(WBGene00044807). History of WBGene00011846: Split into ""WBGene00044807"" on 2006-05-16"
WBGene00011848,chil-27,M00615_2.00,LSY-2,WBGene00011848,WBGene00011848,History: N.A.
WBGene00011900,T21C12.4,M00615_2.00,LSY-2,WBGene00011900,WBGene00011900,"History: Split into T21C12.8(WBGene00043998). History of WBGene00011900: Split into ""WBGene00043998"" on 2004-11-08"
WBGene00011920,T22C1.11,M00615_2.00,LSY-2,WBGene00011920,WBGene00011920,History: N.A.
WBGene00011965,T23G7.2,M00615_2.00,LSY-2,WBGene00011965,WBGene00011965,History: N.A.
WBGene00011974,xbx-5,M00615_2.00,LSY-2,WBGene00011974,WBGene00011974,History: N.A.
WBGene00012104,sygl-1,M00615_2.00,LSY-2,WBGene00012104,WBGene00012104,History: N.A.
WBGene00012159,VY10G11R.1,M00615_2.00,LSY-2,WBGene00012159,WBGene00012159,History: N.A.
WBGene00012182,osta-3,M00615_2.00,LSY-2,WBGene00012182,WBGene00012182,History: N.A.
WBGene00012187,rpb-11,M00615_2.00,LSY-2,WBGene00012187,WBGene00012187,History: N.A.
WBGene00012188,W01G7.4,M00615_2.00,LSY-2,WBGene00012188,WBGene00012188,History: N.A.
WBGene00012247,W04E12.2,M00615_2.00,LSY-2,WBGene00012247,WBGene00012247,History: N.A.
WBGene00012249,W04E12.4,M00615_2.00,LSY-2,WBGene00012249,WBGene00012249,History: N.A.
WBGene00012281,W05E10.2,M00615_2.00,LSY-2,WBGene00012281,WBGene00012281,History: N.A.
WBGene00012296,spe-46,M00615_2.00,LSY-2,WBGene00012296,WBGene00012296,History: N.A.
WBGene00012328,W07G1.1,M00615_2.00,LSY-2,WBGene00012328,WBGene00012328,History: N.A.
WBGene00012343,W08E3.2,M00615_2.00,LSY-2,WBGene00012343,WBGene00012343,History: N.A.
WBGene00012452,Y17D7B.4,M00615_2.00,LSY-2,WBGene00012452,WBGene00012452,History: N.A.
WBGene00012466,ippk-1,M00615_2.00,LSY-2,WBGene00012466,WBGene00012466,History: N.A.
WBGene00012476,Y18D10A.3,M00615_2.00,LSY-2,WBGene00012476,WBGene00012476,History: N.A.
WBGene00012477,Y18D10A.4,M00615_2.00,LSY-2,WBGene00012477,WBGene00012477,History: N.A.
WBGene00012481,Y18D10A.11,M00615_2.00,LSY-2,WBGene00012481,WBGene00012481,History: N.A.
WBGene00012521,Y32B12B.1,M00615_2.00,LSY-2,WBGene00012521,WBGene00012521,History: N.A.
WBGene00012522,Y32B12B.2,M00615_2.00,LSY-2,WBGene00012522,WBGene00012522,History: N.A.
WBGene00012524,Y32B12B.4,M00615_2.00,LSY-2,WBGene00012524,WBGene00012524,History: N.A.
WBGene00012527,set-22,M00615_2.00,LSY-2,WBGene00012527,WBGene00012527,History: N.A.
WBGene00012529,Y32F6A.4,M00615_2.00,LSY-2,WBGene00012529,WBGene00012529,History: N.A.
WBGene00012605,Y38F1A.1,M00615_2.00,LSY-2,WBGene00012605,WBGene00012605,History: N.A.
WBGene00012642,Y39A1A.2,M00615_2.00,LSY-2,WBGene00012642,WBGene00012642,History: N.A.
WBGene00012644,rabx-5,M00615_2.00,LSY-2,WBGene00012644,WBGene00012644,History: N.A.
WBGene00012650,orc-1,M00615_2.00,LSY-2,WBGene00012650,WBGene00012650,History: N.A.
WBGene00012660,Y39A1A.24,M00615_2.00,LSY-2,WBGene00012660,WBGene00012660,History: N.A.
WBGene00012713,bckd-1A,M00615_2.00,LSY-2,WBGene00012713,WBGene00012713,History: N.A.
WBGene00012720,Y39E4B.11,M00615_2.00,LSY-2,WBGene00012720,WBGene00012720,History: N.A.
WBGene00012835,ani-3,M00615_2.00,LSY-2,WBGene00012835,WBGene00012835,History: N.A.
WBGene00012859,Y45F3A.1,M00615_2.00,LSY-2,WBGene00012859,WBGene00012859,History: N.A.
WBGene00012860,acdh-11,M00615_2.00,LSY-2,WBGene00012860,WBGene00012860,History: N.A.
WBGene00012864,Y45F3A.9,M00615_2.00,LSY-2,WBGene00012864,WBGene00012864,History: N.A.
WBGene00012866,afmd-2,M00615_2.00,LSY-2,WBGene00012866,WBGene00012866,History: N.A.
WBGene00012873,Y45F10B.9,M00615_2.00,LSY-2,WBGene00012873,WBGene00012873,History: N.A.
WBGene00012906,Y46G5A.15,M00615_2.00,LSY-2,WBGene00012906,WBGene00012906,History: N.A.
WBGene00012911,acl-7,M00615_2.00,LSY-2,WBGene00012911,WBGene00012911,History: N.A.
WBGene00012926,Y47D3A.13,M00615_2.00,LSY-2,WBGene00012926,WBGene00012926,History: N.A.
WBGene00012958,Y47H10A.2,M00615_2.00,LSY-2,WBGene00012958,WBGene00012958,History: N.A.
WBGene00013013,clec-145,M00615_2.00,LSY-2,WBGene00013013,WBGene00013013,History: N.A.
WBGene00013015,Y48E1C.2,M00615_2.00,LSY-2,WBGene00013015,WBGene00013015,History: N.A.
WBGene00013038,ani-1,M00615_2.00,LSY-2,WBGene00013038,WBGene00013038,History: N.A.
WBGene00013040,Y49E10.21,M00615_2.00,LSY-2,WBGene00013040,WBGene00013040,History: N.A.
WBGene00013041,pstk-1,M00615_2.00,LSY-2,WBGene00013041,WBGene00013041,History: N.A.
WBGene00013105,fip-7,M00615_2.00,LSY-2,WBGene00013105,WBGene00013105,History: N.A.
WBGene00013148,Y53F4A.2,M00615_2.00,LSY-2,WBGene00013148,WBGene00013148,History: N.A.
WBGene00013190,Y54E2A.5,M00615_2.00,LSY-2,WBGene00013190,WBGene00013190,History: N.A.
WBGene00013200,Y54E5A.5,M00615_2.00,LSY-2,WBGene00013200,WBGene00013200,History: N.A.
WBGene00013202,Y54E5A.7,M00615_2.00,LSY-2,WBGene00013202,WBGene00013202,History: N.A.
WBGene00013203,Y54E5A.8,M00615_2.00,LSY-2,WBGene00013203,WBGene00013203,History: N.A.
WBGene00013207,zipt-2.3,M00615_2.00,LSY-2,WBGene00013207,WBGene00013207,History: N.A.
WBGene00013217,ddl-3,M00615_2.00,LSY-2,WBGene00013217,WBGene00013217,History: N.A.
WBGene00013220,ctl-3,M00615_2.00,LSY-2,WBGene00013220,WBGene00013220,History: N.A.
WBGene00013226,faah-5,M00615_2.00,LSY-2,WBGene00013226,WBGene00013226,"History: Split into Y56A3A.41(WBGene00269438). History of WBGene00013226: Split into ""WBGene00269438"" on 2016-04-19"
WBGene00013242,Y56A3A.30,M00615_2.00,LSY-2,WBGene00013242,WBGene00013242,History: N.A.
WBGene00013253,Y57A10A.8,M00615_2.00,LSY-2,WBGene00013253,WBGene00013253,History: N.A.
WBGene00013256,Y57A10A.13,M00615_2.00,LSY-2,WBGene00013256,WBGene00013256,History: N.A.
WBGene00013258,polg-1,M00615_2.00,LSY-2,WBGene00013258,WBGene00013258,History: N.A.
WBGene00013351,Y59A8B.19,M00615_2.00,LSY-2,WBGene00013351,WBGene00013351,History: N.A.
WBGene00013378,emc-3,M00615_2.00,LSY-2,WBGene00013378,WBGene00013378,History: N.A.
WBGene00013422,popl-5,M00615_2.00,LSY-2,WBGene00013422,WBGene00013422,History: N.A.
WBGene00013424,Y66A7A.4,M00615_2.00,LSY-2,WBGene00013424,WBGene00013424,History: N.A.
WBGene00013503,clec-112,M00615_2.00,LSY-2,WBGene00013503,WBGene00013503,History: N.A.
WBGene00013526,Y73F8A.20,M00615_2.00,LSY-2,WBGene00013526,WBGene00013526,History: N.A.
WBGene00013528,Y73F8A.23,M00615_2.00,LSY-2,WBGene00013528,WBGene00013528,History: N.A.
WBGene00013555,fbxa-89,M00615_2.00,LSY-2,WBGene00013555,WBGene00013555,History: N.A.
WBGene00013558,Y75B8A.25,M00615_2.00,LSY-2,WBGene00013558,WBGene00013558,History: N.A.
WBGene00013611,Y102A5C.2,M00615_2.00,LSY-2,WBGene00013611,WBGene00013611,History: N.A.
WBGene00013621,clec-239,M00615_2.00,LSY-2,WBGene00013621,WBGene00013621,History: N.A.
WBGene00013653,Y105C5B.14,M00615_2.00,LSY-2,WBGene00013653,WBGene00013653,History: N.A.
WBGene00013671,Y105E8A.11,M00615_2.00,LSY-2,WBGene00013671,WBGene00013671,History: N.A.
WBGene00013691,Y105E8B.6,M00615_2.00,LSY-2,WBGene00013691,WBGene00013691,History: N.A.
WBGene00013759,fbxb-59,M00615_2.00,LSY-2,WBGene00013759,WBGene00013759,History: N.A.
WBGene00013773,Y116A8A.2,M00615_2.00,LSY-2,WBGene00013773,WBGene00013773,History: N.A.
WBGene00013878,atfs-1,M00615_2.00,LSY-2,WBGene00013878,WBGene00013878,History: N.A.
WBGene00013924,rad-23,M00615_2.00,LSY-2,WBGene00013924,WBGene00013924,History: N.A.
WBGene00013927,clec-95,M00615_2.00,LSY-2,WBGene00013927,WBGene00013927,History: N.A.
WBGene00014093,ZK829.1,M00615_2.00,LSY-2,WBGene00014093,WBGene00014093,History: N.A.
WBGene00014157,ZK930.7,M00615_2.00,LSY-2,WBGene00014157,WBGene00014157,History: N.A.
WBGene00014179,ZK1010.5,M00615_2.00,LSY-2,WBGene00014179,WBGene00014179,History: N.A.
WBGene00014807,M04D5.1,M00615_2.00,LSY-2,WBGene00014807,WBGene00014807,History: N.A.
WBGene00014938,mdt-9,M00615_2.00,LSY-2,WBGene00014938,WBGene00014938,"History: Split into Y62E10A.23(WBGene00302964). History of WBGene00014938: Split into ""WBGene00302964"" on 2018-03-06"
WBGene00014965,Y106G6D.5,M00615_2.00,LSY-2,WBGene00014965,WBGene00014965,History: N.A.
WBGene00015028,B0207.5,M00615_2.00,LSY-2,WBGene00015028,WBGene00015028,History: N.A.
WBGene00015035,otpl-1,M00615_2.00,LSY-2,WBGene00015035,WBGene00015035,History: N.A.
WBGene00015073,B0238.9,M00615_2.00,LSY-2,WBGene00015073,WBGene00015073,History: N.A.
WBGene00015117,B0294.1,M00615_2.00,LSY-2,WBGene00015117,WBGene00015117,History: N.A.
WBGene00015134,B0304.2,M00615_2.00,LSY-2,WBGene00015134,WBGene00015134,History: N.A.
WBGene00015254,B0554.1,M00615_2.00,LSY-2,WBGene00015254,WBGene00015254,History: N.A.
WBGene00015272,C01B4.8,M00615_2.00,LSY-2,WBGene00015272,WBGene00015272,History: N.A.
WBGene00015330,C02B10.5,M00615_2.00,LSY-2,WBGene00015330,WBGene00015330,History: N.A.
WBGene00015449,ugt-63,M00615_2.00,LSY-2,WBGene00015449,WBGene00015449,History: N.A.
WBGene00015450,C04F5.8,M00615_2.00,LSY-2,WBGene00015450,WBGene00015450,History: N.A.
WBGene00015621,C09B7.2,M00615_2.00,LSY-2,WBGene00015621,WBGene00015621,History: N.A.
WBGene00015743,soap-1,M00615_2.00,LSY-2,WBGene00015743,WBGene00015743,History: N.A.
WBGene00015755,C14B9.10,M00615_2.00,LSY-2,WBGene00015755,WBGene00015755,History: N.A.
WBGene00015879,C17B7.5,M00615_2.00,LSY-2,WBGene00015879,WBGene00015879,History: N.A.
WBGene00015888,C17C3.2,M00615_2.00,LSY-2,WBGene00015888,WBGene00015888,History: N.A.
WBGene00015982,bgnt-1.4,M00615_2.00,LSY-2,WBGene00015982,WBGene00015982,History: N.A.
WBGene00015984,C18G1.6,M00615_2.00,LSY-2,WBGene00015984,WBGene00015984,History: N.A.
WBGene00016020,sptl-1,M00615_2.00,LSY-2,WBGene00016020,WBGene00016020,History: N.A.
WBGene00016062,C24G6.8,M00615_2.00,LSY-2,WBGene00016062,WBGene00016062,"History: Split into cox-16(WBGene00302991). History of WBGene00016062: Split into ""WBGene00302991"" on 2018-03-06"
WBGene00016109,C25G6.4,M00615_2.00,LSY-2,WBGene00016109,WBGene00016109,History: N.A.
WBGene00016124,dnc-4,M00615_2.00,LSY-2,WBGene00016124,WBGene00016124,History: N.A.
WBGene00016147,cyp-32A1,M00615_2.00,LSY-2,WBGene00016147,WBGene00016147,History: N.A.
WBGene00016232,srt-4,M00615_2.00,LSY-2,WBGene00016232,WBGene00016232,History: N.A.
WBGene00016283,zmp-3,M00615_2.00,LSY-2,WBGene00016283,WBGene00016283,History: N.A.
WBGene00016320,C32E8.1,M00615_2.00,LSY-2,WBGene00016320,WBGene00016320,History: N.A.
WBGene00016538,C39F7.1,M00615_2.00,LSY-2,WBGene00016538,WBGene00016538,History: N.A.
WBGene00016663,C45E1.4,M00615_2.00,LSY-2,WBGene00016663,WBGene00016663,History: N.A.
WBGene00016677,C45G9.6,M00615_2.00,LSY-2,WBGene00016677,WBGene00016677,History: N.A.
WBGene00016855,C50H11.8,M00615_2.00,LSY-2,WBGene00016855,WBGene00016855,History: N.A.
WBGene00016901,C53C11.4,M00615_2.00,LSY-2,WBGene00016901,WBGene00016901,History: N.A.
WBGene00016902,C53D5.1,M00615_2.00,LSY-2,WBGene00016902,WBGene00016902,History: N.A.
WBGene00016905,ztf-3,M00615_2.00,LSY-2,WBGene00016905,WBGene00016905,History: N.A.
WBGene00016923,C54F6.5,M00615_2.00,LSY-2,WBGene00016923,WBGene00016923,History: N.A.
WBGene00017025,D1037.1,M00615_2.00,LSY-2,WBGene00017025,WBGene00017025,History: N.A.
WBGene00017062,glrx-3,M00615_2.00,LSY-2,WBGene00017062,WBGene00017062,History: N.A.
WBGene00017088,akir-1,M00615_2.00,LSY-2,WBGene00017088,WBGene00017088,History: N.A.
WBGene00017132,tofu-6,M00615_2.00,LSY-2,WBGene00017132,WBGene00017132,History: Renamed on 2006-10-16; Renamed on 2014-03-28; Renamed on 2014-09-02; Renamed on 2015-03-25; Renamed on 2015-03-25
WBGene00017312,pitr-5,M00615_2.00,LSY-2,WBGene00017312,WBGene00017312,History: N.A.
WBGene00017402,F12E12.1,M00615_2.00,LSY-2,WBGene00017402,WBGene00017402,History: N.A.
WBGene00017482,set-9,M00615_2.00,LSY-2,WBGene00017482,WBGene00017482,History: N.A.
WBGene00017521,F16G10.6,M00615_2.00,LSY-2,WBGene00017521,WBGene00017521,History: N.A.
WBGene00017523,F16G10.8,M00615_2.00,LSY-2,WBGene00017523,WBGene00017523,History: N.A.
WBGene00017536,F17A9.4,M00615_2.00,LSY-2,WBGene00017536,WBGene00017536,History: N.A.
WBGene00017537,F17A9.5,M00615_2.00,LSY-2,WBGene00017537,WBGene00017537,History: N.A.
WBGene00017603,clec-212,M00615_2.00,LSY-2,WBGene00017603,WBGene00017603,History: N.A.
WBGene00017634,F20D6.2,M00615_2.00,LSY-2,WBGene00017634,WBGene00017634,History: N.A.
WBGene00017707,F22E5.8,M00615_2.00,LSY-2,WBGene00017707,WBGene00017707,"History: Split into F22E5.23(WBGene00305112). History of WBGene00017707: Split into ""WBGene00305112"" on 2019-10-21"
WBGene00017722,F22F7.4,M00615_2.00,LSY-2,WBGene00017722,WBGene00017722,History: N.A.
WBGene00017724,F22F7.7,M00615_2.00,LSY-2,WBGene00017724,WBGene00017724,History: N.A.
WBGene00017732,F23C8.3,M00615_2.00,LSY-2,WBGene00017732,WBGene00017732,History: N.A.
WBGene00017738,tipn-1,M00615_2.00,LSY-2,WBGene00017738,WBGene00017738,History: N.A.
WBGene00017741,F23C8.13,M00615_2.00,LSY-2,WBGene00017741,WBGene00017741,History: N.A.
WBGene00017744,fbxc-54,M00615_2.00,LSY-2,WBGene00017744,WBGene00017744,History: N.A.
WBGene00017745,F23F1.4,M00615_2.00,LSY-2,WBGene00017745,WBGene00017745,History: N.A.
WBGene00017748,F23F1.7,M00615_2.00,LSY-2,WBGene00017748,WBGene00017748,History: N.A.
WBGene00017770,F25B4.7,M00615_2.00,LSY-2,WBGene00017770,WBGene00017770,History: N.A.
WBGene00017787,nhr-141,M00615_2.00,LSY-2,WBGene00017787,WBGene00017787,History: N.A.
WBGene00017957,F31F4.1,M00615_2.00,LSY-2,WBGene00017957,WBGene00017957,History: N.A.
WBGene00018013,phf-10,M00615_2.00,LSY-2,WBGene00018013,WBGene00018013,History: N.A.
WBGene00018023,set-11,M00615_2.00,LSY-2,WBGene00018023,WBGene00018023,History: N.A.
WBGene00018111,F36H9.2,M00615_2.00,LSY-2,WBGene00018111,WBGene00018111,History: N.A.
WBGene00018121,F36H12.5,M00615_2.00,LSY-2,WBGene00018121,WBGene00018121,History: N.A.
WBGene00018136,F37A4.6,M00615_2.00,LSY-2,WBGene00018136,WBGene00018136,History: N.A.
WBGene00018188,F38E9.6,M00615_2.00,LSY-2,WBGene00018188,WBGene00018188,History: N.A.
WBGene00018207,F39G3.2,M00615_2.00,LSY-2,WBGene00018207,WBGene00018207,History: N.A.
WBGene00018208,F39G3.3,M00615_2.00,LSY-2,WBGene00018208,WBGene00018208,History: N.A.
WBGene00018211,oac-24,M00615_2.00,LSY-2,WBGene00018211,WBGene00018211,History: N.A.
WBGene00018318,F41H10.5,M00615_2.00,LSY-2,WBGene00018318,WBGene00018318,History: N.A.
WBGene00018324,F42A6.2,M00615_2.00,LSY-2,WBGene00018324,WBGene00018324,History: N.A.
WBGene00018348,F42C5.6,M00615_2.00,LSY-2,WBGene00018348,WBGene00018348,History: N.A.
WBGene00018430,nhr-142,M00615_2.00,LSY-2,WBGene00018430,WBGene00018430,History: N.A.
WBGene00018472,nep-16,M00615_2.00,LSY-2,WBGene00018472,WBGene00018472,History: N.A.
WBGene00018580,F47G6.3,M00615_2.00,LSY-2,WBGene00018580,WBGene00018580,History: N.A.
WBGene00018688,F52D2.6,M00615_2.00,LSY-2,WBGene00018688,WBGene00018688,"History: Split into F52D2.12(WBGene00219451). History of WBGene00018688: Split into ""WBGene00219451"" on 2012-04-20"
WBGene00018772,F53G12.4,M00615_2.00,LSY-2,WBGene00018772,WBGene00018772,History: N.A.
WBGene00018811,pmt-2,M00615_2.00,LSY-2,WBGene00018811,WBGene00018811,History: N.A.
WBGene00018837,F54G2.1,M00615_2.00,LSY-2,WBGene00018837,WBGene00018837,History: N.A.
WBGene00018921,sago-2,M00615_2.00,LSY-2,WBGene00018921,WBGene00018921,History: Renamed on 2014-03-26
WBGene00018926,F56A11.6,M00615_2.00,LSY-2,WBGene00018926,WBGene00018926,History: N.A.
WBGene00018975,F56E10.1,M00615_2.00,LSY-2,WBGene00018975,WBGene00018975,History: N.A.
WBGene00019089,clec-206,M00615_2.00,LSY-2,WBGene00019089,WBGene00019089,History: N.A.
WBGene00019097,F59B1.2,M00615_2.00,LSY-2,WBGene00019097,WBGene00019097,History: N.A.
WBGene00019141,bath-5,M00615_2.00,LSY-2,WBGene00019141,WBGene00019141,History: N.A.
WBGene00019216,H20J04.1,M00615_2.00,LSY-2,WBGene00019216,WBGene00019216,History: N.A.
WBGene00019241,trm-2A,M00615_2.00,LSY-2,WBGene00019241,WBGene00019241,History: N.A.
WBGene00019244,H25P19.1,M00615_2.00,LSY-2,WBGene00019244,WBGene00019244,History: N.A.
WBGene00019257,dhhc-13,M00615_2.00,LSY-2,WBGene00019257,WBGene00019257,History: N.A.
WBGene00019337,K02F6.3,M00615_2.00,LSY-2,WBGene00019337,WBGene00019337,History: N.A.
WBGene00019361,clik-3,M00615_2.00,LSY-2,WBGene00019361,WBGene00019361,History: N.A.
WBGene00019362,cdk-2,M00615_2.00,LSY-2,WBGene00019362,WBGene00019362,History: N.A.
WBGene00019483,K07D4.2,M00615_2.00,LSY-2,WBGene00019483,WBGene00019483,History: N.A.
WBGene00019520,K08B12.1,M00615_2.00,LSY-2,WBGene00019520,WBGene00019520,History: N.A.
WBGene00019533,K08D10.10,M00615_2.00,LSY-2,WBGene00019533,WBGene00019533,"History: Split into K08D10.14(WBGene00219216). History of WBGene00019533: Split into ""WBGene00219216"" on 2011-08-24"
WBGene00019586,K09F6.3,M00615_2.00,LSY-2,WBGene00019586,WBGene00019586,History: N.A.
WBGene00019597,K09H9.5,M00615_2.00,LSY-2,WBGene00019597,WBGene00019597,"History: Split into K09H9.8(WBGene00045387). History of WBGene00019597: Split into ""WBGene00045387"" on 2007-04-27"
WBGene00019604,pgph-1,M00615_2.00,LSY-2,WBGene00019604,WBGene00019604,History: N.A.
