# Note: In the following rows commas have been replaced with semicolons to work better with r
# Random 4000 genes
chr,start,end,name,score,strand,Input,Suggested Match,History
chrIV,6414742,6414763,21ur-5528,12162,-,21ur-5528,WBGene00166856,Public name for WBGene00166856. History: N.A.
chrIV,16751135,16751156,21ur-5595,14126,+,21ur-5595,WBGene00172365,Public name for WBGene00172365. History: N.A.
chrIV,909414,913147,fbxc-8,19131,+,fbxc-8,WBGene00019072,"Public name for WBGene00019072. History: Split into F58H7.11(WBGene00271786). History of WBGene00019072: Split into ""WBGene00271786"" on 2017-09-21"
chrIV,5415090,5415111,21ur-13587,22089,+,21ur-13587,WBGene00166915,Public name for WBGene00166915. History: N.A.
chrIV,10799633,10802229,C06G8.3,14037,+,C06G8.3,WBGene00014669,Sequence name for WBGene00014669(zipt-2.1). History: N.A.
chrIV,6042842,6042863,21ur-10993,11454,+,21ur-10993,WBGene00165528,Public name for WBGene00165528. History: N.A.
chrIV,15975369,15975390,21ur-15603,14417,-,21ur-15603,WBGene00166622,Public name for WBGene00166622. History: N.A.
chrIV,14757931,14757952,21ur-15582,12288,+,21ur-15582,WBGene00173474,Public name for WBGene00173474. History: N.A.
chrIV,15742804,15742825,21ur-2821,25231,+,21ur-2821,WBGene00048270,Public name for WBGene00048270. History: N.A.
chrIV,6023945,6023966,21ur-3768,15942,+,21ur-3768,WBGene00045910,Public name for WBGene00045910. History: N.A.
chrIV,4749003,4749774,rpl-20,9740,-,rpl-20,WBGene00004432,Public name for WBGene00004432. History: N.A.
chrIV,15396519,15396540,21ur-8479,24342,-,21ur-8479,WBGene00165157,Public name for WBGene00165157. History: N.A.
chrIV,16983253,16983274,21ur-3436,21354,+,21ur-3436,WBGene00050056,Public name for WBGene00050056. History: N.A.
chrIV,15906549,15910059,srv-15,21188,+,srv-15,WBGene00005726,Public name for WBGene00005726. History: N.A.
chrIV,9076485,9078582,ZC410.3,10936,-,ZC410.3,WBGene00013881,Sequence name for WBGene00013881(mans-4). History: N.A.
chrIV,17461871,17463121,F11E6.10,18058,-,F11E6.10,WBGene00008713,Public name for WBGene00008713. History: N.A.
chrIV,15786641,15786662,21ur-8437,19319,+,21ur-8437,WBGene00174755,Public name for WBGene00174755. History: N.A.
chrIV,5439422,5439443,21ur-1392,22439,-,21ur-1392,WBGene00049023,Public name for WBGene00049023. History: N.A.
chrIV,11633124,11633145,21ur-12575,10740,-,21ur-12575,WBGene00166360,Public name for WBGene00166360. History: N.A.
chrIV,3305894,3306635,W08E12.2,21860,+,W08E12.2,WBGene00021083,Public name for WBGene00021083. History: N.A.
chrIV,15504666,15504687,21ur-7018,24493,+,21ur-7018,WBGene00172977,Public name for WBGene00172977. History: N.A.
chrIV,15392700,15392721,21ur-9277,25057,-,21ur-9277,WBGene00172137,Public name for WBGene00172137. History: N.A.
chrIV,15777833,15777854,21ur-4269,14429,+,21ur-4269,WBGene00045567,Public name for WBGene00045567. History: N.A.
chrIV,15217887,15217908,21ur-7505,13455,-,21ur-7505,WBGene00169819,Public name for WBGene00169819. History: N.A.
chrIV,16830976,16830997,21ur-12836,19440,+,21ur-12836,WBGene00170520,Public name for WBGene00170520. History: N.A.
chrIV,13759072,13759093,21ur-9298,19157,+,21ur-9298,WBGene00165765,Public name for WBGene00165765. History: N.A.
chrIV,5756683,5756704,21ur-5296,13457,-,21ur-5296,WBGene00048297,Public name for WBGene00048297. History: N.A.
chrIV,14508099,14508120,21ur-4638,13234,-,21ur-4638,WBGene00046269,Public name for WBGene00046269. History: N.A.
chrIV,15882413,15882434,21ur-14331,10642,-,21ur-14331,WBGene00169982,Public name for WBGene00169982. History: N.A.
chrIV,16611080,16611101,21ur-5802,11675,-,21ur-5802,WBGene00167768,Public name for WBGene00167768. History: N.A.
chrIV,8862474,8865477,C09G9.1,9124,-,C09G9.1,WBGene00007492,Public name for WBGene00007492. History: N.A.
chrIV,17167221,17168015,skr-12,9284,+,skr-12,WBGene00004818,Public name for WBGene00004818. History: N.A.
chrIV,15405118,15405139,21ur-2194,9830,-,21ur-2194,WBGene00047859,Public name for WBGene00047859. History: N.A.
chrIV,14092246,14092267,21ur-2167,22723,-,21ur-2167,WBGene00047030,Public name for WBGene00047030. History: N.A.
chrIV,15874381,15874402,21ur-13092,13335,-,21ur-13092,WBGene00170740,Public name for WBGene00170740. History: N.A.
chrIV,15490440,15490461,21ur-3739,24030,+,21ur-3739,WBGene00048857,Public name for WBGene00048857. History: N.A.
chrIV,3599517,3600061,Y37E11B.7,21742,-,Y37E11B.7,WBGene00021379,Public name for WBGene00021379. History: N.A.
chrIV,6062624,6062645,21ur-14006,25382,+,21ur-14006,WBGene00172098,Public name for WBGene00172098. History: N.A.
chrIV,14723387,14723408,21ur-4956,11348,-,21ur-4956,WBGene00050425,Public name for WBGene00050425. History: N.A.
chrIV,11930846,11935691,nhx-9,24010,+,nhx-9,WBGene00003736,Public name for WBGene00003736. History: N.A.
chrIV,13063979,13065134,scl-5,11474,+,scl-5,WBGene00008027,Public name for WBGene00008027. History: N.A.
chrIV,13859893,13859914,21ur-3524,22863,-,21ur-3524,WBGene00049267,Public name for WBGene00049267. History: N.A.
chrIV,14980026,14980047,21ur-2970,12397,-,21ur-2970,WBGene00049507,Public name for WBGene00049507. History: N.A.
chrIV,14485778,14485799,21ur-10633,11459,-,21ur-10633,WBGene00174590,Public name for WBGene00174590. History: N.A.
chrIV,14184056,14184077,21ur-4485,8277,-,21ur-4485,WBGene00050319,Public name for WBGene00050319. History: N.A.
chrIV,15389478,15389499,21ur-10319,8658,+,21ur-10319,WBGene00169044,Public name for WBGene00169044. History: N.A.
chrIV,165124,169980,cutl-24,21845,+,cutl-24,WBGene00021396,Public name for WBGene00021396. History: N.A.
chrIV,6438592,6438613,21ur-10484,21456,-,21ur-10484,WBGene00172671,Public name for WBGene00172671. History: N.A.
chrIV,16887121,16887142,21ur-338,12607,-,21ur-338,WBGene00045533,Public name for WBGene00045533. History: N.A.
chrIV,12224312,12225049,Y39C12A.2,25233,-,Y39C12A.2,WBGene00014883,Public name for WBGene00014883. History: Killed on 2009-01-20; Resurrected on 2009-03-12
chrIV,15316087,15316108,21ur-11757,8554,-,21ur-11757,WBGene00167125,Public name for WBGene00167125. History: N.A.
chrIV,14176723,14176744,21ur-6193,11026,-,21ur-6193,WBGene00166609,Public name for WBGene00166609. History: N.A.
chrIV,14456731,14456752,21ur-10364,17372,+,21ur-10364,WBGene00167402,Public name for WBGene00167402. History: N.A.
chrIV,16037685,16037706,21ur-8147,14619,-,21ur-8147,WBGene00170811,Public name for WBGene00170811. History: N.A.
chrIV,16557906,16557927,21ur-12401,9297,-,21ur-12401,WBGene00172352,Public name for WBGene00172352. History: N.A.
chrIV,6335219,6336036,mif-4,14650,-,mif-4,WBGene00003237,Public name for WBGene00003237. History: N.A.
chrIV,15270684,15270705,21ur-9558,19387,+,21ur-9558,WBGene00174518,Public name for WBGene00174518. History: N.A.
chrIV,16137268,16137289,21ur-908,10806,-,21ur-908,WBGene00047023,Public name for WBGene00047023. History: N.A.
chrIV,14650210,14650231,21ur-9933,9931,-,21ur-9933,WBGene00172152,Public name for WBGene00172152. History: N.A.
chrIV,14190680,14190701,21ur-2358,13616,+,21ur-2358,WBGene00047008,Public name for WBGene00047008. History: N.A.
chrIV,10828140,10828276,R13.8,21648,+,R13.8,WBGene00199277,Public name for WBGene00199277. History: N.A.
chrIV,5135836,5135857,21ur-5852,20560,+,21ur-5852,WBGene00174401,Public name for WBGene00174401. History: N.A.
chrIV,5248569,5248930,Y59E9AR.10,17973,+,Y59E9AR.10,WBGene00044498,Public name for WBGene00044498. History: N.A.
chrIV,7879082,7879103,21ur-14919,20895,-,21ur-14919,WBGene00170704,Public name for WBGene00170704. History: N.A.
chrIV,11036144,11036244,F36H1.13,25053,-,F36H1.13,WBGene00045017,Public name for WBGene00045017. History: N.A.
chrIV,15541736,15541757,21ur-8586,14626,-,21ur-8586,WBGene00169776,Public name for WBGene00169776. History: N.A.
chrIV,14741405,14741426,21ur-1697,14198,+,21ur-1697,WBGene00049546,Public name for WBGene00049546. History: N.A.
chrIV,6031831,6031852,21ur-1165,18368,-,21ur-1165,WBGene00045986,Public name for WBGene00045986. History: N.A.
chrIV,16131396,16131417,21ur-1979,23645,+,21ur-1979,WBGene00049578,Public name for WBGene00049578. History: N.A.
chrIV,15661422,15661443,21ur-8831,13421,-,21ur-8831,WBGene00165943,Public name for WBGene00165943. History: N.A.
chrIV,14807156,14809929,Y57G11C.50,20776,+,Y57G11C.50,WBGene00023520,Sequence name for WBGene00023520(oig-5). History: N.A.
chrIV,11147236,11149485,F01G4.6,8429,-,F01G4.6,WBGene00008505,Public name for WBGene00008505. History: N.A.
chrIV,14261627,14261648,21ur-863,24562,+,21ur-863,WBGene00049680,Public name for WBGene00049680. History: N.A.
chrIV,14021273,14021294,21ur-1245,10819,-,21ur-1245,WBGene00048853,Public name for WBGene00048853. History: N.A.
chrIV,15886549,15886570,21ur-12816,23510,+,21ur-12816,WBGene00172165,Public name for WBGene00172165. History: N.A.
chrIV,5229476,5229497,21ur-8445,24144,+,21ur-8445,WBGene00170776,Public name for WBGene00170776. History: N.A.
chrIV,16071175,16071196,21ur-6988,23307,+,21ur-6988,WBGene00173772,Public name for WBGene00173772. History: N.A.
chrIV,15603984,15604005,21ur-6882,21726,+,21ur-6882,WBGene00167118,Public name for WBGene00167118. History: N.A.
chrIV,15245146,15245167,21ur-2920,17892,-,21ur-2920,WBGene00046444,Public name for WBGene00046444. History: N.A.
chrIV,9758361,9758382,21ur-12235,14859,-,21ur-12235,WBGene00169089,Public name for WBGene00169089. History: N.A.
chrIV,6425677,6425794,Y73B6BL.275,20716,+,Y73B6BL.275,WBGene00197936,Public name for WBGene00197936. History: N.A.
chrIV,9725231,9729073,nhr-138,10942,+,nhr-138,WBGene00003728,"Public name for WBGene00003728. History: Split into C28D4.18(WBGene00303043). History of WBGene00003728: Split into ""WBGene00303043"" on 2018-03-02"
chrIV,15612408,15612429,21ur-8359,17248,+,21ur-8359,WBGene00167061,Public name for WBGene00167061. History: N.A.
chrIV,13749841,13749862,21ur-5273,9292,-,21ur-5273,WBGene00047547,Public name for WBGene00047547. History: N.A.
chrIV,7487555,7487999,his-60,9551,-,his-60,WBGene00001934,Public name for WBGene00001934. History: N.A.
chrIV,15585874,15585895,21ur-9790,19410,+,21ur-9790,WBGene00174188,Public name for WBGene00174188. History: N.A.
chrIV,15370633,15370654,21ur-6457,11814,-,21ur-6457,WBGene00173361,Public name for WBGene00173361. History: N.A.
chrIV,14368688,14368709,21ur-12724,13376,-,21ur-12724,WBGene00170925,Public name for WBGene00170925. History: N.A.
chrIV,13958202,13958223,21ur-11323,13683,-,21ur-11323,WBGene00172159,Public name for WBGene00172159. History: N.A.
chrIV,17134352,17134373,21ur-8,17961,+,21ur-8,WBGene00048447,Public name for WBGene00048447. History: N.A.
chrIV,14401716,14401737,21ur-5219,10499,+,21ur-5219,WBGene00050843,Public name for WBGene00050843. History: N.A.
chrIV,16660949,16660970,21ur-9991,10435,-,21ur-9991,WBGene00173466,Public name for WBGene00173466. History: N.A.
chrIV,16562149,16562170,21ur-9773,8828,-,21ur-9773,WBGene00167320,Public name for WBGene00167320. History: N.A.
chrIV,16069396,16069417,21ur-2342,25418,+,21ur-2342,WBGene00050759,Public name for WBGene00050759. History: N.A.
chrIV,16601358,16601379,21ur-1372,11817,-,21ur-1372,WBGene00047566,Public name for WBGene00047566. History: N.A.
chrIV,6034104,6034125,21ur-6551,15439,-,21ur-6551,WBGene00166262,Public name for WBGene00166262. History: N.A.
chrIV,16564698,16564719,21ur-14634,9720,-,21ur-14634,WBGene00173196,Public name for WBGene00173196. History: N.A.
chrIV,14931228,14931249,21ur-9692,21673,-,21ur-9692,WBGene00171431,Public name for WBGene00171431. History: N.A.
chrIV,5823685,5823706,21ur-48,10976,-,21ur-48,WBGene00045886,Public name for WBGene00045886. History: N.A.
chrIV,16678371,16678392,21ur-6789,10040,-,21ur-6789,WBGene00172157,Public name for WBGene00172157. History: N.A.
chrIV,4866947,4866968,21ur-9921,15018,-,21ur-9921,WBGene00166874,Public name for WBGene00166874. History: N.A.
chrIV,14239416,14239437,21ur-1117,17378,-,21ur-1117,WBGene00047855,Public name for WBGene00047855. History: N.A.
chrIV,9496588,9497871,sru-3,15749,+,sru-3,WBGene00005666,Public name for WBGene00005666. History: N.A.
chrIV,6226546,6226567,21ur-10718,19886,-,21ur-10718,WBGene00165214,Public name for WBGene00165214. History: N.A.
chrIV,14946943,14946964,21ur-1224,15467,+,21ur-1224,WBGene00049474,Public name for WBGene00049474. History: N.A.
chrIV,5871131,5871726,srv-18,24176,-,srv-18,WBGene00005729,Public name for WBGene00005729. History: N.A.
chrIV,12089224,12091318,mig-32,8908,-,mig-32,WBGene00008684,Public name for WBGene00008684. History: N.A.
chrIV,14144726,14144747,21ur-2974,10618,-,21ur-2974,WBGene00046445,Public name for WBGene00046445. History: N.A.
chrIV,16582964,16582985,21ur-5602,13493,+,21ur-5602,WBGene00174738,Public name for WBGene00174738. History: N.A.
chrIV,15968421,15968442,21ur-8640,18668,+,21ur-8640,WBGene00170231,Public name for WBGene00170231. History: N.A.
chrIV,5918291,5918312,21ur-11229,19467,-,21ur-11229,WBGene00168663,Public name for WBGene00168663. History: N.A.
chrIV,13830672,13830693,21ur-2220,24969,+,21ur-2220,WBGene00046138,Public name for WBGene00046138. History: N.A.
chrIV,15287447,15287468,21ur-811,24948,+,21ur-811,WBGene00048412,Public name for WBGene00048412. History: N.A.
chrIV,14672697,14672718,21ur-8992,11951,-,21ur-8992,WBGene00171197,Public name for WBGene00171197. History: N.A.
chrIV,16718680,16718701,21ur-1913,21530,+,21ur-1913,WBGene00046306,Public name for WBGene00046306. History: N.A.
chrIV,15920546,15920567,21ur-2945,22601,+,21ur-2945,WBGene00046022,Public name for WBGene00046022. History: N.A.
chrIV,16800367,16800388,21ur-691,12151,-,21ur-691,WBGene00049773,Public name for WBGene00049773. History: N.A.
chrIV,14734103,14734124,21ur-11500,15333,-,21ur-11500,WBGene00172398,Public name for WBGene00172398. History: N.A.
chrIV,13908550,13908571,21ur-6741,13841,-,21ur-6741,WBGene00169510,Public name for WBGene00169510. History: N.A.
chrIV,16001348,16001369,21ur-7841,14033,-,21ur-7841,WBGene00171602,Public name for WBGene00171602. History: N.A.
chrIV,13929080,13929101,21ur-249,23309,+,21ur-249,WBGene00049929,Public name for WBGene00049929. History: N.A.
chrIV,14730487,14730508,21ur-8109,17391,+,21ur-8109,WBGene00167423,Public name for WBGene00167423. History: N.A.
chrIV,16013380,16013401,21ur-4287,19146,+,21ur-4287,WBGene00049877,Public name for WBGene00049877. History: N.A.
chrIV,9677396,9677417,21ur-15257,20502,-,21ur-15257,WBGene00171869,Public name for WBGene00171869. History: N.A.
chrIV,5593653,5593674,21ur-7508,24368,+,21ur-7508,WBGene00172042,Public name for WBGene00172042. History: N.A.
chrIV,8209142,8210381,C07G1.6,21561,-,C07G1.6,WBGene00015572,Public name for WBGene00015572. History: N.A.
chrIV,4758975,4760420,Y17G9B.9,8112,-,Y17G9B.9,WBGene00003216,Sequence name for WBGene00003216(memi-1). History: Renamed on 2016-10-14
chrIV,896957,898739,fbxc-10,20073,+,fbxc-10,WBGene00045300,Public name for WBGene00045300. History: N.A.
chrIV,5571067,5571088,21ur-3848,25193,+,21ur-3848,WBGene00049045,Public name for WBGene00049045. History: N.A.
chrIV,17226400,17226421,21ur-9260,13675,-,21ur-9260,WBGene00173038,Public name for WBGene00173038. History: N.A.
chrIV,11365595,11371772,sec-31,8188,-,sec-31,WBGene00011338,Public name for WBGene00011338. History: N.A.
chrIV,13953042,13953063,21ur-7919,18784,+,21ur-7919,WBGene00170818,Public name for WBGene00170818. History: N.A.
chrIV,16188935,16188956,21ur-12630,20455,-,21ur-12630,WBGene00168674,Public name for WBGene00168674. History: N.A.
chrIV,15365722,15365743,21ur-3300,11652,+,21ur-3300,WBGene00048926,Public name for WBGene00048926. History: N.A.
chrIV,14946393,14946414,21ur-2948,24763,+,21ur-2948,WBGene00048783,Public name for WBGene00048783. History: N.A.
chrIV,14663002,14663023,21ur-5436,10864,-,21ur-5436,WBGene00049425,Public name for WBGene00049425. History: N.A.
chrIV,6384480,6384501,21ur-3666,24488,-,21ur-3666,WBGene00047657,Public name for WBGene00047657. History: N.A.
chrIV,17227852,17227873,21ur-6262,19132,+,21ur-6262,WBGene00168052,Public name for WBGene00168052. History: N.A.
chrIV,14137337,14140269,srz-31,17607,+,srz-31,WBGene00010389,Public name for WBGene00010389. History: N.A.
chrIV,5613092,5613113,21ur-10579,23921,-,21ur-10579,WBGene00174583,Public name for WBGene00174583. History: N.A.
chrIV,15882865,15882886,21ur-2147,20159,+,21ur-2147,WBGene00048027,Public name for WBGene00048027. History: N.A.
chrIV,4852994,4853015,21ur-8225,23757,-,21ur-8225,WBGene00167816,Public name for WBGene00167816. History: N.A.
chrIV,2825373,2828063,clec-81,21937,+,clec-81,WBGene00043062,Other name for WBGene00043062(clec-80). History: N.A.
chrIV,4904243,4904264,21ur-7797,23550,-,21ur-7797,WBGene00167151,Public name for WBGene00167151. History: N.A.
chrIV,14010337,14010358,21ur-12357,21598,-,21ur-12357,WBGene00169200,Public name for WBGene00169200. History: N.A.
chrIV,13895689,13895710,21ur-2352,14834,+,21ur-2352,WBGene00049582,Public name for WBGene00049582. History: N.A.
chrIV,16614568,16614589,21ur-173,11281,-,21ur-173,WBGene00048852,Public name for WBGene00048852. History: N.A.
chrIV,4971662,4973195,srz-28,18685,-,srz-28,WBGene00021182,Public name for WBGene00021182. History: N.A.
chrIV,15750398,15750419,21ur-5635,18374,+,21ur-5635,WBGene00166165,Public name for WBGene00166165. History: N.A.
chrIV,14714407,14714428,21ur-3981,8233,-,21ur-3981,WBGene00047080,Public name for WBGene00047080. History: N.A.
chrIV,16069537,16069558,21ur-9726,17519,+,21ur-9726,WBGene00172254,Public name for WBGene00172254. History: N.A.
chrIV,14866743,14866764,21ur-3311,15181,+,21ur-3311,WBGene00047085,Public name for WBGene00047085. History: N.A.
chrIV,5119720,5119741,21ur-1084,20268,+,21ur-1084,WBGene00046424,Public name for WBGene00046424. History: N.A.
chrIV,13888814,13888835,21ur-4889,14930,-,21ur-4889,WBGene00049675,Public name for WBGene00049675. History: N.A.
chrIV,15769948,15769969,21ur-5431,23354,+,21ur-5431,WBGene00047768,Public name for WBGene00047768. History: N.A.
chrIV,14982768,14982789,21ur-619,9571,-,21ur-619,WBGene00046543,Public name for WBGene00046543. History: N.A.
chrIV,16659691,16659712,21ur-4709,11014,-,21ur-4709,WBGene00050816,Public name for WBGene00050816. History: N.A.
chrIV,4734196,4735204,fbxb-80,22896,+,fbxb-80,WBGene00017117,Public name for WBGene00017117. History: N.A.
chrIV,6868079,6869126,srx-20,20732,+,srx-20,WBGene00005911,Public name for WBGene00005911. History: N.A.
chrIV,5965871,5965892,21ur-15352,10697,+,21ur-15352,WBGene00173382,Public name for WBGene00173382. History: N.A.
chrIV,14820106,14820127,21ur-6037,23115,+,21ur-6037,WBGene00171907,Public name for WBGene00171907. History: N.A.
chrIV,13679305,13679326,21ur-3267,14114,+,21ur-3267,WBGene00050561,Public name for WBGene00050561. History: N.A.
chrIV,10980840,10981037,Y43E12A.6,21187,+,Y43E12A.6,WBGene00198864,Public name for WBGene00198864. History: N.A.
chrIV,16571876,16571897,21ur-5658,20594,+,21ur-5658,WBGene00172904,Public name for WBGene00172904. History: N.A.
chrIV,13399042,13400489,Y62E10A.14,8176,-,Y62E10A.14,WBGene00013380,Sequence name for WBGene00013380(memi-2). History: N.A.
chrIV,14310254,14310275,21ur-6287,20948,+,21ur-6287,WBGene00165347,Public name for WBGene00165347. History: N.A.
chrIV,15671099,15671120,21ur-3391,15350,+,21ur-3391,WBGene00047914,Public name for WBGene00047914. History: N.A.
chrIV,16732617,16732638,21ur-7404,23446,+,21ur-7404,WBGene00169145,Public name for WBGene00169145. History: N.A.
chrIV,16382892,16382913,21ur-15176,16292,-,21ur-15176,WBGene00169127,Public name for WBGene00169127. History: N.A.
chrIV,12484886,12486514,T04A11.5,25433,-,T04A11.5,WBGene00011420,Public name for WBGene00011420. History: N.A.
chrIV,12768852,12768873,21ur-13346,16375,+,21ur-13346,WBGene00167793,Public name for WBGene00167793. History: N.A.
chrIV,17172159,17172180,21ur-248,14543,-,21ur-248,WBGene00045534,Public name for WBGene00045534. History: N.A.
chrIV,16118889,16118910,21ur-11444,9120,+,21ur-11444,WBGene00172566,Public name for WBGene00172566. History: N.A.
chrIV,6412098,6412119,21ur-15233,18885,+,21ur-15233,WBGene00170869,Public name for WBGene00170869. History: N.A.
chrIV,15214334,15214355,21ur-585,12086,-,21ur-585,WBGene00046326,Public name for WBGene00046326. History: N.A.
chrIV,14450715,14450736,21ur-6428,18452,+,21ur-6428,WBGene00169726,Public name for WBGene00169726. History: N.A.
chrIV,15615838,15615859,21ur-11755,12369,-,21ur-11755,WBGene00172804,Public name for WBGene00172804. History: N.A.
chrIV,14128968,14128989,21ur-2486,11052,-,21ur-2486,WBGene00050198,Public name for WBGene00050198. History: N.A.
chrIV,15360068,15360089,21ur-3441,15927,+,21ur-3441,WBGene00046235,Public name for WBGene00046235. History: N.A.
chrIV,16276130,16276151,21ur-2033,21991,+,21ur-2033,WBGene00047737,Public name for WBGene00047737. History: N.A.
chrIV,3062520,3063363,Y67D8C.6,20752,-,Y67D8C.6,WBGene00022070,Public name for WBGene00022070. History: N.A.
chrIV,16225614,16225635,21ur-3794,18990,+,21ur-3794,WBGene00048600,Public name for WBGene00048600. History: N.A.
chrIV,13906644,13906665,21ur-5862,13764,+,21ur-5862,WBGene00172469,Public name for WBGene00172469. History: N.A.
chrIV,15981512,15981533,21ur-13471,25514,+,21ur-13471,WBGene00173573,Public name for WBGene00173573. History: N.A.
chrIV,14552910,14552931,21ur-9248,15104,+,21ur-9248,WBGene00170195,Public name for WBGene00170195. History: N.A.
chrIV,9065236,9065257,21ur-13434,24133,-,21ur-13434,WBGene00173905,Public name for WBGene00173905. History: N.A.
chrIV,17205907,17205928,21ur-4684,23411,+,21ur-4684,WBGene00047013,Public name for WBGene00047013. History: N.A.
chrIV,5241393,5241786,Y59E9AR.7,22294,-,Y59E9AR.7,WBGene00022002,Public name for WBGene00022002. History: N.A.
chrIV,16710385,16710406,21ur-2368,9582,+,21ur-2368,WBGene00048070,Public name for WBGene00048070. History: N.A.
chrIV,14873447,14873468,21ur-11432,19843,+,21ur-11432,WBGene00167463,Public name for WBGene00167463. History: N.A.
chrIV,6412711,6412732,21ur-9712,21293,+,21ur-9712,WBGene00173134,Public name for WBGene00173134. History: N.A.
chrIV,15313152,15313173,21ur-3234,10945,-,21ur-3234,WBGene00050821,Public name for WBGene00050821. History: N.A.
chrIV,14404875,14404896,21ur-5921,16819,+,21ur-5921,WBGene00167991,Public name for WBGene00167991. History: N.A.
chrIV,16828947,16828968,21ur-1389,13952,+,21ur-1389,WBGene00050434,Public name for WBGene00050434. History: N.A.
chrIV,16094466,16094487,21ur-1709,22549,+,21ur-1709,WBGene00050683,Public name for WBGene00050683. History: N.A.
chrIV,14267941,14267962,21ur-920,8473,-,21ur-920,WBGene00046368,Public name for WBGene00046368. History: N.A.
chrIV,15649794,15650402,Y105C5A.1271,8296,-,Y105C5A.1271,WBGene00194667,Public name for WBGene00194667. History: N.A.
chrIV,4951486,4951507,21ur-9517,21048,-,21ur-9517,WBGene00174010,Public name for WBGene00174010. History: N.A.
chrIV,15262321,15262342,21ur-3010,9264,-,21ur-3010,WBGene00046069,Public name for WBGene00046069. History: N.A.
chrIV,17185178,17185199,21ur-8554,21715,+,21ur-8554,WBGene00173246,Public name for WBGene00173246. History: N.A.
chrIV,4835451,4835472,21ur-7555,12036,-,21ur-7555,WBGene00172114,Public name for WBGene00172114. History: N.A.
chrIV,16536473,16536494,21ur-5731,16192,-,21ur-5731,WBGene00167413,Public name for WBGene00167413. History: N.A.
chrIV,15978056,15978077,21ur-3063,10370,-,21ur-3063,WBGene00050858,Public name for WBGene00050858. History: N.A.
chrIV,3332173,3332236,F42A6.11,25239,+,F42A6.11,WBGene00196320,Public name for WBGene00196320. History: N.A.
chrIV,13813971,13813992,21ur-7368,23297,-,21ur-7368,WBGene00169676,Public name for WBGene00169676. History: N.A.
chrIV,15569053,15569074,21ur-3657,12395,-,21ur-3657,WBGene00046754,Public name for WBGene00046754. History: N.A.
chrIV,5674152,5674173,21ur-10161,23864,+,21ur-10161,WBGene00169687,Public name for WBGene00169687. History: N.A.
chrIV,16577700,16577721,21ur-1684,19788,+,21ur-1684,WBGene00048794,Public name for WBGene00048794. History: N.A.
chrIV,5899908,5899929,21ur-1649,10498,-,21ur-1649,WBGene00050494,Public name for WBGene00050494. History: N.A.
chrIV,5447081,5447102,21ur-5885,17803,+,21ur-5885,WBGene00165414,Public name for WBGene00165414. History: N.A.
chrIV,13936641,13936662,21ur-12902,19894,+,21ur-12902,WBGene00166920,Public name for WBGene00166920. History: N.A.
chrIV,14818099,14818120,21ur-8855,24085,+,21ur-8855,WBGene00172933,Public name for WBGene00172933. History: N.A.
chrIV,14753378,14753399,21ur-12665,14512,-,21ur-12665,WBGene00173572,Public name for WBGene00173572. History: N.A.
chrIV,15552690,15552711,21ur-6511,10405,-,21ur-6511,WBGene00167287,Public name for WBGene00167287. History: N.A.
chrIV,17016622,17016643,21ur-3651,10999,-,21ur-3651,WBGene00047858,Public name for WBGene00047858. History: N.A.
chrIV,15574107,15574128,21ur-8973,22602,-,21ur-8973,WBGene00168938,Public name for WBGene00168938. History: N.A.
chrIV,14434958,14434979,21ur-12777,11516,-,21ur-12777,WBGene00169509,Public name for WBGene00169509. History: N.A.
chrIV,14471943,14471964,21ur-10457,21699,+,21ur-10457,WBGene00168876,Public name for WBGene00168876. History: N.A.
chrIV,7590549,7605887,tag-80,16116,+,tag-80,WBGene00018468,Other name for WBGene00018468(cla-1). History: Renamed on 2014-01-06; Renamed on 2017-04-28
chrIV,15848293,15848314,21ur-5988,14282,-,21ur-5988,WBGene00172613,Public name for WBGene00172613. History: N.A.
chrIV,5064632,5065145,msp-53,19085,-,msp-53,WBGene00003446,Public name for WBGene00003446. History: N.A.
chrIV,14655441,14655887,Y57G11C.56,23527,+,Y57G11C.56,WBGene00045282,Public name for WBGene00045282. History: N.A.
chrIV,15702516,15702537,21ur-11299,14274,-,21ur-11299,WBGene00170525,Public name for WBGene00170525. History: N.A.
chrIV,16449888,16449909,21ur-15512,11369,-,21ur-15512,WBGene00168727,Public name for WBGene00168727. History: N.A.
chrIV,15580395,15580416,21ur-4571,10088,-,21ur-4571,WBGene00049233,Public name for WBGene00049233. History: N.A.
chrIV,11333055,11337162,F54E12.2,8491,-,F54E12.2,WBGene00010061,Public name for WBGene00010061. History: N.A.
chrIV,17088020,17088799,snr-1,8162,+,snr-1,WBGene00004914,Public name for WBGene00004914. History: N.A.
chrIV,15363345,15363366,21ur-1348,16287,+,21ur-1348,WBGene00047909,Public name for WBGene00047909. History: N.A.
chrIV,9598950,9598971,21ur-9836,23732,+,21ur-9836,WBGene00165332,Public name for WBGene00165332. History: N.A.
chrIV,7760404,7762421,C46A5.2,20277,+,C46A5.2,WBGene00016699,Sequence name for WBGene00016699(del-7). History: N.A.
chrIV,5971973,5971994,21ur-14975,18590,+,21ur-14975,WBGene00174982,Public name for WBGene00174982. History: N.A.
chrIV,17340829,17340850,21ur-14758,18639,-,21ur-14758,WBGene00166011,Public name for WBGene00166011. History: N.A.
chrIV,14549314,14549335,21ur-1606,12666,-,21ur-1606,WBGene00048535,Public name for WBGene00048535. History: N.A.
