# Supplementary Table 3. Normalized peptide counts for LC-MS/MS.
# For each pull-down, peptide counts for each protein were normalized to total peptide counts.
Gene,(UG)18,36 scrambled UGs,(UG)5,beads only,Input,Suggested Match,History
snr-1,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,7.29873731844391e-05,snr-1,WBGene00004914,Public name for WBGene00004914. History: N.A.
snr-2,7.22491149483419e-05,0.0005229783617702,8.11227387036586e-05,7.29873731844391e-05,snr-2,WBGene00004915,Public name for WBGene00004915. History: N.A.
snx-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,snx-3,WBGene00006503,Public name for WBGene00006503. History: Renamed on 2007-07-20
spg-7,7.22491149483419e-05,0.0004576060665489,0.0002433682161109,0.0002189621195533,spg-7,WBGene00004978,Public name for WBGene00004978. History: Renamed on 2005-03-17; Renamed on 2015-03-05
spr-1,7.22491149483419e-05,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,spr-1,WBGene00005006,Public name for WBGene00005006. History: Renamed on 2007-02-07
srp-7,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,srp-7,WBGene00005648,Public name for WBGene00005648. History: N.A.
srpa-72,7.22491149483419e-05,0.0007844675426554,8.11227387036586e-05,0.0001459747463688,srpa-72,WBGene00017245,Public name for WBGene00017245. History: N.A.
ssp-9,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ssp-9,WBGene00006038,Public name for WBGene00006038. History: N.A.
stau-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,stau-1,WBGene00018857,Public name for WBGene00018857. History: N.A.
sup-36,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,sup-36,WBGene00018164,Public name for WBGene00018164. History: N.A.
T10B11.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,T10B11.2,WBGene00020398,Sequence name for WBGene00020398(cerk-1). History: N.A.
T19H12.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,T19H12.2,WBGene00020588,Public name for WBGene00020588. History: N.A.
tag-174,7.22491149483419e-05,0.0001961168856638,0.0001622454774073,0.0002189621195533,tag-174,WBGene00006519,Other name for WBGene00006519(cox-6A). History: Renamed on 2017-09-05
tbh-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,tbh-1,WBGene00006541,Public name for WBGene00006541. History: N.A.
tftc-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,tftc-1,WBGene00021423,Public name for WBGene00021423. History: N.A.
tin-13,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,tin-13,WBGene00006574,Public name for WBGene00006574. History: N.A.
tra-3,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,tra-3,WBGene00006606,Public name for WBGene00006606. History: N.A.
trcs-2,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,7.29873731844391e-05,trcs-2,WBGene00011312,Public name for WBGene00011312. History: N.A.
tsfm-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,tsfm-1,WBGene00010094,Public name for WBGene00010094. History: N.A.
ttr-15,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,ttr-15,WBGene00011561,Public name for WBGene00011561. History: N.A.
ttr-41,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ttr-41,WBGene00017374,Public name for WBGene00017374. History: N.A.
ttr-46,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ttr-46,WBGene00011571,Public name for WBGene00011571. History: N.A.
ttr-48,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ttr-48,WBGene00022515,Public name for WBGene00022515. History: N.A.
txl-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,txl-1,WBGene00021826,Public name for WBGene00021826. History: N.A.
ubc-13,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002919494927377,ubc-13,WBGene00006708,Public name for WBGene00006708. History: N.A.
ubh-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ubh-3,WBGene00006723,Public name for WBGene00006723. History: N.A.
ubq-2,7.22491149483419e-05,0.0002614891808851,0.0001622454774073,0.0002919494927377,ubq-2,WBGene00006728,Public name for WBGene00006728. History: N.A.
ubql-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ubql-1,WBGene00008852,Public name for WBGene00008852. History: N.A.
ucr-2.3,7.22491149483419e-05,0.0002614891808851,0.0002433682161109,0.0005838989854755,ucr-2.3,WBGene00020757,Public name for WBGene00020757. History: N.A.
unc-11,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,unc-11,WBGene00006751,Public name for WBGene00006751. History: Renamed on 2015-03-05
unc-132,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0001459747463688,unc-132,WBGene00021078,Public name for WBGene00021078. History: N.A.
unc-44,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,0.0002189621195533,unc-44,WBGene00006780,Public name for WBGene00006780. History: N.A.
unc-45,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0002919494927377,unc-45,WBGene00006781,Public name for WBGene00006781. History: N.A.
vbh-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,vbh-1,WBGene00006888,Public name for WBGene00006888. History: N.A.
vha-10,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,vha-10,WBGene00006919,Public name for WBGene00006919. History: N.A.
vha-14,7.22491149483419e-05,0.0001961168856638,0.0002433682161109,7.29873731844391e-05,vha-14,WBGene00010130,Public name for WBGene00010130. History: N.A.
vha-16,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,vha-16,WBGene00016258,Public name for WBGene00016258. History: N.A.
vha-18,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,vha-18,WBGene00018698,Public name for WBGene00018698. History: N.A.
vps-34,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,vps-34,WBGene00006932,Public name for WBGene00006932. History: N.A.
W02B12.10,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,W02B12.10,WBGene00012205,Sequence name for WBGene00012205(metl-1). History: N.A.
W09H1.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,W09H1.5,WBGene00012375,Sequence name for WBGene00012375(mecr-1). History: N.A.
xpo-2,7.22491149483419e-05,0.0001961168856638,0.0001622454774073,0.000510911612291,xpo-2,WBGene00002079,Public name for WBGene00002079. History: Renamed on 2008-01-30
xpo-2,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,xpo-2,WBGene00002079,Public name for WBGene00002079. History: Renamed on 2008-01-30
xrn-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,xrn-1,WBGene00012730,Public name for WBGene00012730. History: N.A.
zip-10,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,zip-10,WBGene00012101,Public name for WBGene00012101. History: N.A.
ZK1307.1,7.22491149483419e-05,0.0001307445904425,0.0001622454774073,7.29873731844391e-05,ZK1307.1,WBGene00014244,Public name for WBGene00014244. History: N.A.
ZK370.8,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0003649368659221,ZK370.8,WBGene00022722,Sequence name for WBGene00022722(tomm-70). History: N.A.
ztf-7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ztf-7,WBGene00009772,Public name for WBGene00009772. History: N.A.
,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,,,
,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,,,
4D656,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,4D656,WBGene00003008,Other name for WBGene00003008(lin-22). History: N.A.
aakb-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,aakb-2,WBGene00012928,Public name for WBGene00012928. History: N.A.
aakg-2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,aakg-2,WBGene00020633,Public name for WBGene00020633. History: N.A.
abtm-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,abtm-1,WBGene00022281,Public name for WBGene00022281. History: N.A.
acdh-11,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0003649368659221,acdh-11,WBGene00012860,Public name for WBGene00012860. History: N.A.
acdh-8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,acdh-8,WBGene00019406,Public name for WBGene00019406. History: N.A.
acl-14,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,acl-14,WBGene00019465,Public name for WBGene00019465. History: N.A.
acox-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,acox-1,WBGene00008564,Other name for WBGene00008564(acox-1.1). History: Renamed on 2017-01-05
acox-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,acox-1,WBGene00008564,Other name for WBGene00008564(acox-1.1). History: Renamed on 2017-01-05
acox-2,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002189621195533,acox-2,WBGene00008565,Other name for WBGene00008565(acox-1.2). History: Renamed on 2015-04-29; Renamed on 2017-01-05
acs-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,acs-1,WBGene00018488,Public name for WBGene00018488. History: N.A.
acs-11,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,acs-11,WBGene00018269,Public name for WBGene00018269. History: N.A.
acs-19,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,acs-19,WBGene00007969,Public name for WBGene00007969. History: N.A.
acs-2,7.22491149483419e-05,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,acs-2,WBGene00009221,Public name for WBGene00009221. History: N.A.
acs-22,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,acs-22,WBGene00017012,Public name for WBGene00017012. History: N.A.
adpr-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,adpr-1,WBGene00044440,Public name for WBGene00044440. History: N.A.
ads-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,ads-1,WBGene00000081,Public name for WBGene00000081. History: N.A.
agef-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,agef-1,WBGene00012386,Public name for WBGene00012386. History: N.A.
agl-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,agl-1,WBGene00011050,Public name for WBGene00011050. History: N.A.. Other name for WBGene00008775(mogs-1). History: N.A.
alh-10,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,alh-10,WBGene00000116,Public name for WBGene00000116. History: N.A.
alh-11,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,alh-11,WBGene00000117,Public name for WBGene00000117. History: N.A.
alh-3,7.22491149483419e-05,0.0001307445904425,0.0001622454774073,7.29873731844391e-05,alh-3,WBGene00000109,Public name for WBGene00000109. History: N.A.
alh-4,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,alh-4,WBGene00000110,Public name for WBGene00000110. History: N.A.
alh-5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,alh-5,WBGene00000111,Public name for WBGene00000111. History: N.A.
alh-6,7.22491149483419e-05,0.0001307445904425,0.0003244909548146,0.0001459747463688,alh-6,WBGene00000112,Public name for WBGene00000112. History: Renamed on 2017-05-16
alx-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,alx-1,WBGene00007010,Public name for WBGene00007010. History: N.A.
aly-2,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,aly-2,WBGene00000121,Public name for WBGene00000121. History: Renamed on 2005-04-27
anmt-3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,anmt-3,WBGene00011573,Public name for WBGene00011573. History: N.A.
AP-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,AP-1,WBGene00016589,Other name for WBGene00016589(ltah-1.1). History: N.A.
apc-17,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,apc-17,WBGene00003133,Other name for WBGene00003133(apc-1). History: Renamed on 2022-01-03
aps-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,aps-1,WBGene00000159,Public name for WBGene00000159. History: N.A.
apy-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,apy-1,WBGene00017244,Public name for WBGene00017244. History: N.A.
aqp-7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,aqp-7,WBGene00000175,Public name for WBGene00000175. History: N.A.
ard-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,ard-1,WBGene00000181,Public name for WBGene00000181. History: N.A.
arp-1,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0002189621195533,arp-1,WBGene00013168,Public name for WBGene00013168. History: N.A.
arx-1,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,0.0001459747463688,arx-1,WBGene00000199,Public name for WBGene00000199. History: N.A.
arx-3,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,arx-3,WBGene00000201,Public name for WBGene00000201. History: N.A.
arx-4,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0001459747463688,arx-4,WBGene00021170,Public name for WBGene00021170. History: Renamed on 2006-03-03
arx-6,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,arx-6,WBGene00000204,Public name for WBGene00000204. History: N.A.
arx-7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,arx-7,WBGene00000205,Public name for WBGene00000205. History: N.A.
asah-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,asah-1,WBGene00010769,Public name for WBGene00010769. History: Renamed on 2004-08-25
asb-1,7.22491149483419e-05,0.0003268614761064,0.0001622454774073,0.0002189621195533,asb-1,WBGene00000206,Public name for WBGene00000206. History: N.A.
asb-2,7.22491149483419e-05,0.0004576060665489,0.0001622454774073,0.0006568863586599,asb-2,WBGene00000207,Public name for WBGene00000207. History: N.A.
asc-1,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0002189621195533,asc-1,WBGene00000208,Other name for WBGene00000208(trip-4). History: Renamed on 2017-11-13
asg-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,asg-1,WBGene00000209,Public name for WBGene00000209. History: N.A.
ash-2,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,7.29873731844391e-05,ash-2,WBGene00012458,Public name for WBGene00012458. History: N.A.
atic-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,atic-1,WBGene00016957,Public name for WBGene00016957. History: N.A.
attf-2,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,attf-2,WBGene00017317,Public name for WBGene00017317. History: N.A.
attf-6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,attf-6,WBGene00012474,Public name for WBGene00012474. History: N.A.
atx-2,7.22491149483419e-05,0.0002614891808851,8.11227387036586e-05,0.0001459747463688,atx-2,WBGene00000231,Public name for WBGene00000231. History: N.A.
B0001.4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0001.4,WBGene00007089,Public name for WBGene00007089. History: N.A.
B0024.11,7.22491149483419e-05,0.0003268614761064,8.11227387036586e-05,7.29873731844391e-05,B0024.11,WBGene00007101,Public name for WBGene00007101. History: N.A.
B0035.3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,B0035.3,WBGene00007106,Public name for WBGene00007106. History: N.A.
B0035.6,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,0.0001459747463688,B0035.6,WBGene00007109,Sequence name for WBGene00007109(edg-1). History: N.A.
B0205.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0205.1,WBGene00015017,Public name for WBGene00015017. History: N.A.
B0207.6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0207.6,WBGene00015029,Public name for WBGene00015029. History: N.A.
B0272.3,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,B0272.3,WBGene00007129,Public name for WBGene00007129. History: N.A.
B0334.3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0334.3,WBGene00007143,Sequence name for WBGene00007143(hacl-1). History: N.A.
B0334.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0334.5,WBGene00007145,Public name for WBGene00007145. History: N.A.
B0361.8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0361.8,WBGene00015162,Sequence name for WBGene00015162(algn-11). History: N.A.
B0393.3,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,B0393.3,WBGene00007168,Public name for WBGene00007168. History: N.A.
B0393.6,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,B0393.6,WBGene00007171,Public name for WBGene00007171. History: N.A.
B0395.3,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,B0395.3,WBGene00007175,Public name for WBGene00007175. History: N.A.
B0416.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,B0416.5,WBGene00015181,Public name for WBGene00015181. History: N.A.
B0491.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0491.5,WBGene00007192,Sequence name for WBGene00007192(nduf-11). History: N.A.
B0495.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,B0495.2,WBGene00015203,Sequence name for WBGene00015203(cdk-11.1). History: N.A.
B0513.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,B0513.5,WBGene00007197,Sequence name for WBGene00007197(prdh-1). History: N.A.
baf-1,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,baf-1,WBGene00000235,Public name for WBGene00000235. History: Renamed on 2006-12-04
bath-40,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,bath-40,WBGene00013689,Public name for WBGene00013689. History: N.A.
bre-1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,bre-1,WBGene00000266,Public name for WBGene00000266. History: Renamed on 2006-12-15
C01B10.11,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C01B10.11,WBGene00044294,Public name for WBGene00044294. History: N.A.
C01F6.9,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C01F6.9,WBGene00007223,Sequence name for WBGene00007223(znf-706). History: N.A.
C01G10.9,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,C01G10.9,WBGene00007236,Public name for WBGene00007236. History: N.A.
C02D5.4,7.22491149483419e-05,0.0001307445904425,8.11227387036586e-05,7.29873731844391e-05,C02D5.4,WBGene00043097,Public name for WBGene00043097. History: Killed on 2004-10-04; Resurrected on 2010-04-29
C02F5.3,7.22491149483419e-05,0.0003922337713277,8.11227387036586e-05,0.0001459747463688,C02F5.3,WBGene00015346,Public name for WBGene00015346. History: N.A.
C04B4.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C04B4.2,WBGene00007290,Public name for WBGene00007290. History: N.A.
C05D11.1,7.22491149483419e-05,0.0001307445904425,0.0002433682161109,0.0001459747463688,C05D11.1,WBGene00015481,Public name for WBGene00015481. History: N.A.
C05D11.7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C05D11.7,WBGene00015484,Sequence name for WBGene00015484(atgl-1). History: N.A.
C05D11.9,7.22491149483419e-05,0.0004576060665489,8.11227387036586e-05,7.29873731844391e-05,C05D11.9,WBGene00015486,Sequence name for WBGene00015486(popl-1). History: N.A.
C05D2.10,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C05D2.10,WBGene00015470,Sequence name for WBGene00015470(wdr-37). History: N.A.
C07D10.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C07D10.5,WBGene00015569,Public name for WBGene00015569. History: N.A.
C11D2.7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C11D2.7,WBGene00015703,Public name for WBGene00015703. History: N.A.
C14B1.8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C14B1.8,WBGene00007579,Public name for WBGene00007579. History: N.A.
C14B9.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C14B9.2,WBGene00015752,Public name for WBGene00015752. History: N.A.
C14C10.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C14C10.5,WBGene00007588,Public name for WBGene00007588. History: N.A.
C16C10.4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C16C10.4,WBGene00007625,Public name for WBGene00007625. History: N.A.
C17D12.7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C17D12.7,WBGene00007640,Sequence name for WBGene00007640(pcmd-1). History: N.A.
C18B2.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002189621195533,C18B2.5,WBGene00015956,Public name for WBGene00015956. History: N.A.
C18E9.4,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,C18E9.4,WBGene00007684,Public name for WBGene00007684. History: N.A.
C23G10.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C23G10.2,WBGene00016011,Public name for WBGene00016011. History: N.A.
C28G1.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,C28G1.5,WBGene00016190,Sequence name for WBGene00016190(rcs-1). History: N.A.
C29F7.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,C29F7.2,WBGene00007811,Public name for WBGene00007811. History: N.A.
C30H6.7,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0001459747463688,C30H6.7,WBGene00007824,Sequence name for WBGene00007824(dlat-2). History: N.A.
C30H6.9,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C30H6.9,WBGene00007826,Public name for WBGene00007826. History: N.A.
C30H7.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C30H7.2,WBGene00016278,Sequence name for WBGene00016278(erp-44.1). History: N.A.
C33A12.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0002919494927377,C33A12.1,WBGene00007880,Public name for WBGene00007880. History: N.A.
C33H5.8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C33H5.8,WBGene00016375,Sequence name for WBGene00016375(rpap-3). History: N.A.
C34B2.6,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,C34B2.6,WBGene00016391,Sequence name for WBGene00016391(lonp-1). History: N.A.
C34C12.8,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C34C12.8,WBGene00007927,Public name for WBGene00007927. History: N.A.
C35A5.8,7.22491149483419e-05,0.0005883506569915,8.11227387036586e-05,0.0009488358513977,C35A5.8,WBGene00007952,Public name for WBGene00007952. History: N.A.
C35C5.3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C35C5.3,WBGene00007955,Sequence name for WBGene00007955(selt-1.1). History: N.A.
C41A3.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C41A3.1,WBGene00016558,Sequence name for WBGene00016558(pks-1). History: N.A.
C43E11.5,7.22491149483419e-05,6.53722952212852e-05,0.0004056136935182,7.29873731844391e-05,C43E11.5,WBGene00016605,Public name for WBGene00016605. History: N.A.
C44C1.5,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C44C1.5,WBGene00016644,Sequence name for WBGene00016644(abhd-3.2). History: N.A.
C45B2.1,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,0.0001459747463688,C45B2.1,WBGene00016658,Public name for WBGene00016658. History: N.A.
C45G9.5,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,0.0002919494927377,C45G9.5,WBGene00016676,Public name for WBGene00016676. History: N.A.
C47E12.7,7.22491149483419e-05,0.0001961168856638,8.11227387036586e-05,7.29873731844391e-05,C47E12.7,WBGene00008151,Sequence name for WBGene00008151(rrp-1). History: N.A.
C49A9.2,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C49A9.2,WBGene00016756,Public name for WBGene00016756. History: N.A.
C49C3.10,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C49C3.10,WBGene00008200,Public name for WBGene00008200. History: N.A.
C50D2.7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C50D2.7,WBGene00016810,Public name for WBGene00016810. History: N.A.
C50F2.3,7.22491149483419e-05,6.53722952212852e-05,0.0001622454774073,7.29873731844391e-05,C50F2.3,WBGene00016837,Sequence name for WBGene00016837(syf-1). History: N.A.
C53C9.2,7.22491149483419e-05,6.53722952212852e-05,0.0003244909548146,0.0001459747463688,C53C9.2,WBGene00016898,Sequence name for WBGene00016898(clik-2). History: N.A.
C53D6.7,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C53D6.7,WBGene00008284,"Public name for WBGene00008284. History: Split into C53D6.10(WBGene00023424). History of WBGene00008284: Split into ""WBGene00023424"" on 2004-07-14"
C55A6.12,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C55A6.12,WBGene00044019,Public name for WBGene00044019. History: N.A.
C55A6.3,7.22491149483419e-05,6.53722952212852e-05,8.11227387036586e-05,7.29873731844391e-05,C55A6.3,WBGene00008332,Public name for WBGene00008332. History: N.A.
