# Table S5. Small RNAs significantly downregulated 1.3 fold or greater in wild type gonads relative to whole animals.
# * mean reads across all libraries
class,gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
piRNA,21ur-5812,21ur-5812,8.23636423311236,-4.28748,0.008359225112413,21ur-5812,WBGene00166354,Public name for WBGene00166354. History: N.A.
piRNA,21ur-3766,21ur-3766,10.3794422926287,-4.28223,0.0175994788726324,21ur-3766,WBGene00050376,Public name for WBGene00050376. History: N.A.
mut,ZC132.4,ZC132.4,139.949777023031,-4.27281,2.47833534530349e-23,ZC132.4,,Sequence name for Suppressed gene WBGene00022523. Molecular name for Suppressed gene WBGene00022523. Public name for Suppressed gene WBGene00022523. History of WBGene00022523: N.A.. Remark: This gene was determined to be of Transposon in origin so has been supressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
piRNA,21ur-1166,21ur-1166,13.3411068874852,-4.27038,0.0030647064817348,21ur-1166,WBGene00049640,Public name for WBGene00049640. History: N.A.
mut,K06A9.1,K06A9.1,60.7368205574225,-4.26403,1.56593688015016e-10,K06A9.1,WBGene00019435,Public name for WBGene00019435. History: N.A.
piRNA,21ur-1832,21ur-1832,19.6556366095491,-4.2627,2.80398450649762e-05,21ur-1832,WBGene00048196,Public name for WBGene00048196. History: N.A.
piRNA,21ur-3989,21ur-3989,165.850944123063,-4.25309,5.78239845260323e-05,21ur-3989,WBGene00048939,Public name for WBGene00048939. History: N.A.
mut,T12B5.8,fbxa-59,35.7778293810174,-4.24881,2.19636708953463e-07,T12B5.8,WBGene00020455,Sequence name for WBGene00020455(fbxa-59). History: N.A.
piRNA,21ur-2006,21ur-2006,9.74641671245802,-4.24221,0.0037061167369361,21ur-2006,WBGene00048096,Public name for WBGene00048096. History: N.A.
piRNA,21ur-3725,21ur-3725,19.5599401861429,-4.23404,0.0008619444598757,21ur-3725,WBGene00050442,Public name for WBGene00050442. History: N.A.
piRNA,21ur-2026,21ur-2026,15.887434267213,-4.23023,0.00099865861482,21ur-2026,WBGene00049772,Public name for WBGene00049772. History: N.A.
piRNA,21ur-492,21ur-492,177.843777369785,-4.22524,1.01986396066964e-09,21ur-492,WBGene00046389,Public name for WBGene00046389. History: N.A.
mut,C32B5.14,fbxc-18,40.8707281523002,-4.22271,2.19624355605592e-06,C32B5.14,WBGene00016307,Sequence name for WBGene00016307(fbxc-18). History: N.A.
piRNA,21ur-4838,21ur-4838,23.6734714529493,-4.22146,7.09212526120213e-05,21ur-4838,WBGene00050774,Public name for WBGene00050774. History: N.A.
piRNA,21ur-5384,21ur-5384,52.9738067148801,-4.2159,9.66330407856181e-06,21ur-5384,WBGene00046253,Public name for WBGene00046253. History: N.A.
piRNA,21ur-5204,21ur-5204,5.05817067418623,-4.21585,0.0473893797640123,21ur-5204,WBGene00047939,Public name for WBGene00047939. History: N.A.
piRNA,21ur-5596,21ur-5596,9.28027379804748,-4.20352,0.0251343037607029,21ur-5596,WBGene00167383,Public name for WBGene00167383. History: N.A.
piRNA,21ur-2209,21ur-2209,9.10632985440655,-4.19586,0.0036106711950755,21ur-2209,WBGene00050098,Public name for WBGene00050098. History: N.A.
mut,F52D2.6,F52D2.6,187.269762774552,-4.19403,1.5856470676645901e-21,F52D2.6,WBGene00018688,"Public name for WBGene00018688. History: Split into F52D2.12(WBGene00219451). History of WBGene00018688: Split into ""WBGene00219451"" on 2012-04-20"
piRNA,21ur-9952,21ur-9952,6.21644449513563,-4.19312,0.0265825025969509,21ur-9952,WBGene00171928,Public name for WBGene00171928. History: N.A.
piRNA,21ur-333,21ur-333,23.3596577206732,-4.19192,3.04447052303181e-06,21ur-333,WBGene00046209,Public name for WBGene00046209. History: N.A.
piRNA,21ur-485,21ur-485,25.9056598428736,-4.19126,0.0258495728157516,21ur-485,WBGene00050481,Public name for WBGene00050481. History: N.A.
mut,Y43D4A.6,Y43D4A.6,903.554256768407,-4.17016,2.13525589547142e-62,Y43D4A.6,WBGene00012792,Public name for WBGene00012792. History: N.A.
mut,M02H5.10,srh-34,97.3099950786287,-4.16875,6.87312672558793e-20,M02H5.10,WBGene00005257,Sequence name for WBGene00005257(srh-34). History: N.A.
mut,F19G12.10,F19G12.10,15.4585583397962,-4.15429,0.0001533642948427,F19G12.10,WBGene00195186,Public name for WBGene00195186. History: N.A.
piRNA,21ur-1943,21ur-1943,12.2180633314347,-4.15344,0.0009789049419775,21ur-1943,WBGene00047387,Public name for WBGene00047387. History: N.A.
piRNA,21ur-12905,21ur-12905,16.8679766233622,-4.15003,0.0003061795900093,21ur-12905,WBGene00171830,Public name for WBGene00171830. History: N.A.
piRNA,21ur-6098,21ur-6098,15.7656376177485,-4.14429,0.0131369785027429,21ur-6098,WBGene00165950,Public name for WBGene00165950. History: N.A.
piRNA,21ur-3846,21ur-3846,6.45343540616395,-4.14254,0.0170161364219348,21ur-3846,WBGene00049127,Public name for WBGene00049127. History: N.A.
piRNA,21ur-14228,21ur-14228,11.9226111396992,-4.14195,0.0026416925564723,21ur-14228,WBGene00165816,Public name for WBGene00165816. History: N.A.
piRNA,21ur-2332,21ur-2332,75.1637056489205,-4.1215,2.88348301122972e-06,21ur-2332,WBGene00047360,Public name for WBGene00047360. History: N.A.
piRNA,21ur-14424,21ur-14424,15.9395815656555,-4.12123,0.0001129985540532,21ur-14424,WBGene00167981,Public name for WBGene00167981. History: N.A.
piRNA,21ur-7071,21ur-7071,11.1841772345746,-4.11409,0.0091558638889265,21ur-7071,WBGene00171915,Public name for WBGene00171915. History: N.A.
piRNA,21ur-14491,21ur-14491,12.6901908326871,-4.11059,0.0075120033513014,21ur-14491,WBGene00168387,Public name for WBGene00168387. History: N.A.
piRNA,21ur-5397,21ur-5397,42.6937635511286,-4.1056,1.68711037041135e-05,21ur-5397,WBGene00046626,Public name for WBGene00046626. History: N.A.
piRNA,21ur-4306,21ur-4306,14.3832584069057,-4.10251,0.0045373350137924,21ur-4306,WBGene00049286,Public name for WBGene00049286. History: N.A.
mut,F29A7.1,fbxb-106,5.6195068944268,-4.09571,0.0273513432148288,F29A7.1,WBGene00017911,Sequence name for WBGene00017911(fbxb-106). History: N.A.
mut,M01D1.3,btb-11,19.9316198456631,-4.09026,0.0001283268257415,M01D1.3,WBGene00019700,Sequence name for WBGene00019700(btb-11). History: N.A.
piRNA,21ur-10589,21ur-10589,5.18632697455276,-4.09005,0.0296950213351003,21ur-10589,WBGene00170605,Public name for WBGene00170605. History: N.A.
piRNA,21ur-2335,21ur-2335,6.23967616835541,-4.08871,0.0339718008519734,21ur-2335,WBGene00049811,Public name for WBGene00049811. History: N.A.
piRNA,21ur-1124,21ur-1124,43.0305495026289,-4.08605,3.89689799000007e-08,21ur-1124,WBGene00047411,Public name for WBGene00047411. History: N.A.
csr,F42C5.9,F42C5.9,44.9006028326391,-4.07213,1.4756872122241301e-09,F42C5.9,WBGene00018349,Public name for WBGene00018349. History: N.A.
piRNA,21ur-4845,21ur-4845,16.7215482639517,-4.05757,0.0289513425418991,21ur-4845,WBGene00046233,Public name for WBGene00046233. History: N.A.
piRNA,21ur-7199,21ur-7199,11.1252924625137,-4.04382,0.0049505653875986,21ur-7199,WBGene00165738,Public name for WBGene00165738. History: N.A.
mut,T15H9.6,T15H9.6,65.3531068008983,-4.04323,2.0243108249334802e-14,T15H9.6,WBGene00011791,Sequence name for WBGene00011791(pap-2). History: N.A.
piRNA,21ur-5935,21ur-5935,294.926846353976,-4.03452,2.41817378749899e-12,21ur-5935,WBGene00170260,Public name for WBGene00170260. History: N.A.
piRNA,21ur-6830,21ur-6830,19.2313878171744,-4.03322,0.0002298148829992,21ur-6830,WBGene00174510,Public name for WBGene00174510. History: N.A.
mut,F34H10.5,F34H10.5,9.78470149008391,-4.0276,0.0029202806754022,F34H10.5,WBGene00009382,Public name for WBGene00009382. History: N.A.
piRNA,21ur-1874,21ur-1874,8.13586183623719,-4.02641,0.0275841062022752,21ur-1874,WBGene00049037,Public name for WBGene00049037. History: N.A.
mut,C17F4.8,C17F4.8,56.0303539825015,-4.02598,3.8327505494613294e-12,C17F4.8,WBGene00015914,Public name for WBGene00015914. History: N.A.
piRNA,21ur-4254,21ur-4254,6.48312575996552,-4.02458,0.0167392009668725,21ur-4254,WBGene00045733,Public name for WBGene00045733. History: N.A.
piRNA,21ur-2572,21ur-2572,6.06615505439065,-4.02259,0.0207076663198492,21ur-2572,WBGene00049007,Public name for WBGene00049007. History: N.A.
piRNA,21ur-2043,21ur-2043,5.94971526158735,-4.01204,0.0452381049405578,21ur-2043,WBGene00046709,Public name for WBGene00046709. History: N.A.
piRNA,21ur-3079,21ur-3079,4.70846755257898,-4.00715,0.040294560082898,21ur-3079,WBGene00050236,Public name for WBGene00050236. History: N.A.
piRNA,21ur-3627,21ur-3627,207.709832425922,-4.00684,2.5608020732624202e-14,21ur-3627,WBGene00047913,Public name for WBGene00047913. History: N.A.
piRNA,21ur-4084,21ur-4084,17.1631473883933,-4.00501,0.0009387490281367,21ur-4084,WBGene00048634,Public name for WBGene00048634. History: N.A.
piRNA,21ur-7136,21ur-7136,10.0751170708228,-4.00463,0.02474328907495,21ur-7136,WBGene00173782,Public name for WBGene00173782. History: N.A.
piRNA,21ur-4750,21ur-4750,24.9683782145843,-3.98918,5.93847701246102e-05,21ur-4750,WBGene00047640,Public name for WBGene00047640. History: N.A.
piRNA,21ur-8739,21ur-8739,6.58793846228595,-3.98305,0.0301077795629727,21ur-8739,WBGene00168935,Public name for WBGene00168935. History: N.A.
piRNA,21ur-383,21ur-383,11.0898708496683,-3.96431,0.0026547114006059,21ur-383,WBGene00050505,Public name for WBGene00050505. History: N.A.
piRNA,21ur-4725,21ur-4725,31.358465624363,-3.95946,5.12027926157065e-07,21ur-4725,WBGene00050634,Public name for WBGene00050634. History: N.A.
piRNA,21ur-7590,21ur-7590,6.62095251351778,-3.95845,0.0271040983425429,21ur-7590,WBGene00169853,Public name for WBGene00169853. History: N.A.
piRNA,21ur-5018,21ur-5018,16.0248004881155,-3.95607,0.0006827682078668,21ur-5018,WBGene00048713,Public name for WBGene00048713. History: N.A.
piRNA,21ur-3470,21ur-3470,5.92715929153272,-3.9485,0.0466074033976947,21ur-3470,WBGene00048126,Public name for WBGene00048126. History: N.A.
mut,F11C1.1,F11C1.1,182.702646819281,-3.94563,5.891928751382791e-14,F11C1.1,WBGene00008690,Public name for WBGene00008690. History: N.A.
mut,F36H5.8,F36H5.8,13.8237027356597,-3.94473,0.0012652523256473,F36H5.8,WBGene00018106,"Public name for WBGene00018106. History: Split into F36H5.13(WBGene00206519), F36H5.15(WBGene00270291). History of WBGene00018106: Split into ""WBGene00206519"" on 2011-07-20; Split into ""WBGene00270291"" on 2016-07-01"
piRNA,21ur-4856,21ur-4856,7.74077468863105,-3.94132,0.0197601847756574,21ur-4856,WBGene00049394,Public name for WBGene00049394. History: N.A.
mut,C50F7.6,C50F7.6,58.2223066954593,-3.92562,3.84946371063359e-10,C50F7.6,WBGene00016846,Public name for WBGene00016846. History: N.A.
piRNA,21ur-2639,21ur-2639,29.1130119065513,-3.92385,1.20232515560786e-05,21ur-2639,WBGene00046790,Public name for WBGene00046790. History: N.A.
piRNA,21ur-994,21ur-994,31.7727145681291,-3.91713,3.2246449033326e-05,21ur-994,WBGene00047072,Public name for WBGene00047072. History: N.A.
piRNA,21ur-52,21ur-52,7.15007191885135,-3.91533,0.0175352546058433,21ur-52,WBGene00046996,Public name for WBGene00046996. History: N.A.
piRNA,21ur-1714,21ur-1714,23.1038967206941,-3.91414,0.0003449810793784,21ur-1714,WBGene00048416,Public name for WBGene00048416. History: N.A.
piRNA,21ur-8952,21ur-8952,54.99655105415,-3.91356,4.580631355181469e-11,21ur-8952,WBGene00168151,Public name for WBGene00168151. History: N.A.
piRNA,21ur-5703,21ur-5703,12.2152942625851,-3.90343,0.0103421845607674,21ur-5703,WBGene00168308,Public name for WBGene00168308. History: N.A.
piRNA,21ur-1443,21ur-1443,5.72902654480246,-3.89517,0.0485866232261856,21ur-1443,WBGene00049164,Public name for WBGene00049164. History: N.A.
piRNA,21ur-3957,21ur-3957,60.3114388755408,-3.88949,7.229503200955779e-13,21ur-3957,WBGene00049140,Public name for WBGene00049140. History: N.A.
piRNA,21ur-6423,21ur-6423,14.4599950978863,-3.88642,0.0010249709415943,21ur-6423,WBGene00173269,Public name for WBGene00173269. History: N.A.
piRNA,21ur-7299,21ur-7299,7.91577571675132,-3.88635,0.0175256599938611,21ur-7299,WBGene00171523,Public name for WBGene00171523. History: N.A.
piRNA,21ur-12170,21ur-12170,53.0428265397058,-3.88512,0.0016769659443645,21ur-12170,WBGene00171287,Public name for WBGene00171287. History: N.A.
piRNA,21ur-3378,21ur-3378,53.0428265397058,-3.88512,0.0016769659443645,21ur-3378,WBGene00050282,Public name for WBGene00050282. History: N.A.
piRNA,21ur-5672,21ur-5672,8.78163264629159,-3.87771,0.0382131229142679,21ur-5672,WBGene00173989,Public name for WBGene00173989. History: N.A.
mut,Y82E9BR.17,Y82E9BR.17,142.327278459048,-3.86435,6.0299535073612305e-25,Y82E9BR.17,WBGene00022349,Public name for WBGene00022349. History: N.A.
piRNA,21ur-7986,21ur-7986,38.1455306852302,-3.86261,4.76460717868711e-06,21ur-7986,WBGene00170895,Public name for WBGene00170895. History: N.A.
mut,C36A4.14,C36A4.14,537.992132133469,-3.86036,4.2848690166792096e-55,C36A4.14,WBGene00194650,Public name for WBGene00194650. History: N.A.
piRNA,21ur-2891,21ur-2891,15.308218296665,-3.85131,0.0025046974485215,21ur-2891,WBGene00047896,Public name for WBGene00047896. History: N.A.
mut,C29F7.6,jmjd-3.3,71.7071977578945,-3.84783,2.07450972839501e-14,C29F7.6,WBGene00007813,Sequence name for WBGene00007813(jmjd-3.3). History: N.A.
piRNA,21ur-14,21ur-14,26.4651647249429,-3.84716,1.48637980642435e-05,21ur-14,WBGene00046555,Public name for WBGene00046555. History: N.A.
piRNA,21ur-710,21ur-710,48.5844400626699,-3.84522,1.20134423720152e-06,21ur-710,WBGene00045775,Public name for WBGene00045775. History: N.A.
piRNA,21ur-3417,21ur-3417,6.93190966317188,-3.83939,0.0307238827536412,21ur-3417,WBGene00048541,Public name for WBGene00048541. History: N.A.
mut,F35G2.3,F35G2.3,69.7281968424777,-3.83833,9.24179021391323e-14,F35G2.3,WBGene00009437,Public name for WBGene00009437. History: N.A.
piRNA,21ur-5185,21ur-5185,40.5742973002497,-3.8349,9.15647766112827e-10,21ur-5185,WBGene00049126,Public name for WBGene00049126. History: N.A.
piRNA,21ur-14224,21ur-14224,13.5092619950306,-3.82878,0.0005314040963917,21ur-14224,WBGene00168711,Public name for WBGene00168711. History: N.A.
piRNA,21ur-2893,21ur-2893,6.45591389855099,-3.82437,0.0277501663887059,21ur-2893,WBGene00049393,Public name for WBGene00049393. History: N.A.
piRNA,21ur-5659,21ur-5659,12.0524103357429,-3.82123,0.0090723788687697,21ur-5659,WBGene00169889,Public name for WBGene00169889. History: N.A.
piRNA,21ur-1091,21ur-1091,10.7131286596039,-3.81886,0.0072265610911136,21ur-1091,WBGene00048094,Public name for WBGene00048094. History: N.A.
piRNA,21ur-6036,21ur-6036,82.975457531896,-3.80415,3.5365902977846e-06,21ur-6036,WBGene00167466,Public name for WBGene00167466. History: N.A.
piRNA,21ur-4531,21ur-4531,18.2293051065102,-3.79706,0.0030351765059662,21ur-4531,WBGene00047296,Public name for WBGene00047296. History: N.A.
piRNA,21ur-760,21ur-760,14.6792429869945,-3.79402,0.0003535065829511,21ur-760,WBGene00048628,Public name for WBGene00048628. History: N.A.
piRNA,21ur-4472,21ur-4472,20.6837120886614,-3.78894,4.92637803173288e-05,21ur-4472,WBGene00047356,Public name for WBGene00047356. History: N.A.
piRNA,21ur-3720,21ur-3720,18.2038068203395,-3.78669,0.0001670655568014,21ur-3720,WBGene00049105,Public name for WBGene00049105. History: N.A.
piRNA,21ur-6094,21ur-6094,26.823833835987,-3.78467,0.0013775926197599,21ur-6094,WBGene00168429,Public name for WBGene00168429. History: N.A.
piRNA,21ur-1502,21ur-1502,7.17799764071376,-3.7798,0.0444823181294567,21ur-1502,WBGene00045811,Public name for WBGene00045811. History: N.A.
piRNA,21ur-6049,21ur-6049,18.4078122290853,-3.77505,0.0065930611237122,21ur-6049,WBGene00167975,Public name for WBGene00167975. History: N.A.
mut,Y39C12A.9,Y39C12A.9,151.372243657544,-3.773,4.1741719979751103e-19,Y39C12A.9,WBGene00012710,Public name for WBGene00012710. History: N.A.
piRNA,21ur-1689,21ur-1689,39.9819331236421,-3.77282,0.0016259247601536,21ur-1689,WBGene00046902,Public name for WBGene00046902. History: N.A.
piRNA,21ur-3203,21ur-3203,116.335371213413,-3.77232,5.65781244737873e-13,21ur-3203,WBGene00049340,Public name for WBGene00049340. History: N.A.
piRNA,21ur-4186,21ur-4186,25.2899355100649,-3.76815,5.44123055329803e-05,21ur-4186,WBGene00046829,Public name for WBGene00046829. History: N.A.
piRNA,21ur-2316,21ur-2316,131.456057004631,-3.76305,0.0001185582202828,21ur-2316,WBGene00049312,Public name for WBGene00049312. History: N.A.
mut,Y63D3A.9,fbxb-93,40.597036596525,-3.75718,2.64633235529039e-07,Y63D3A.9,WBGene00013408,Sequence name for WBGene00013408(fbxb-93). History: N.A.
mut,Y56A3A.10,fbxb-22,55.8793352744465,-3.74957,7.7712621886157e-11,Y56A3A.10,WBGene00013230,Sequence name for WBGene00013230(fbxb-22). History: N.A.
piRNA,21ur-2623,21ur-2623,60.3395536452687,-3.7418,3.8491185700832e-09,21ur-2623,WBGene00046760,Public name for WBGene00046760. History: N.A.
mut,Y51H7C.15,Y51H7C.15,92.3858724368477,-3.74072,6.223136965960881e-15,Y51H7C.15,WBGene00044439,Public name for WBGene00044439. History: N.A.
piRNA,21ur-608,21ur-608,33.9028307756333,-3.74025,6.91236314902938e-06,21ur-608,WBGene00047631,Public name for WBGene00047631. History: N.A.
piRNA,21ur-607,21ur-607,21.2820746601418,-3.72739,3.11779050279611e-05,21ur-607,WBGene00046959,Public name for WBGene00046959. History: N.A.
piRNA,21ur-6047,21ur-6047,15.8612609997049,-3.71729,0.0054092290046213,21ur-6047,WBGene00169407,Public name for WBGene00169407. History: N.A.
mut,R02C2.1,R02C2.1,453.585492685331,-3.71102,4.6925329270571395e-34,R02C2.1,WBGene00019814,Public name for WBGene00019814. History: N.A.
piRNA,21ur-3904,21ur-3904,7.17848133852092,-3.70935,0.030037406320798,21ur-3904,WBGene00048046,Public name for WBGene00048046. History: N.A.
piRNA,21ur-3981,21ur-3981,30.2729415183244,-3.70157,0.0001119942312617,21ur-3981,WBGene00047080,Public name for WBGene00047080. History: N.A.
piRNA,21ur-4489,21ur-4489,10.3879570902305,-3.70129,0.0133385683963085,21ur-4489,WBGene00050222,Public name for WBGene00050222. History: N.A.
mut,F47F6.5,clec-119,59.0012358662964,-3.69092,1.40690746623634e-10,F47F6.5,WBGene00018575,Sequence name for WBGene00018575(clec-119). History: N.A.
piRNA,21ur-13099,21ur-13099,21.6354415946561,-3.69072,0.0003057158356475,21ur-13099,WBGene00168017,Public name for WBGene00168017. History: N.A.
mut,F45D11.10,fbxc-39,288.969104645642,-3.68876,2.07575680739492e-14,F45D11.10,WBGene00018456,Sequence name for WBGene00018456(fbxc-39). History: N.A.
piRNA,21ur-10372,21ur-10372,68.5856560918054,-3.68556,0.0005183679984173,21ur-10372,WBGene00169195,Public name for WBGene00169195. History: N.A.
piRNA,21ur-3106,21ur-3106,7.84327280928216,-3.6845,0.025208044480236,21ur-3106,WBGene00045796,Public name for WBGene00045796. History: N.A.
piRNA,21ur-3402,21ur-3402,8.61232254057372,-3.68346,0.0457507302298387,21ur-3402,WBGene00050844,Public name for WBGene00050844. History: N.A.
piRNA,21ur-9133,21ur-9133,7.71992945705012,-3.68233,0.033069620988865,21ur-9133,WBGene00167837,Public name for WBGene00167837. History: N.A.
piRNA,21ur-1235,21ur-1235,5.48922445488506,-3.67674,0.0471002642650084,21ur-1235,WBGene00046866,Public name for WBGene00046866. History: N.A.
piRNA,21ur-1762,21ur-1762,27.2634724364428,-3.67671,0.0002057471901549,21ur-1762,WBGene00046271,Public name for WBGene00046271. History: N.A.
piRNA,21ur-3156,21ur-3156,12.3149613302689,-3.67482,0.0059396641963222,21ur-3156,WBGene00049624,Public name for WBGene00049624. History: N.A.
mut,F38E11.4,cutl-17,89.778268259384,-3.67467,1.20255936615764e-17,F38E11.4,WBGene00009541,Sequence name for WBGene00009541(cutl-17). History: N.A.
piRNA,21ur-12693,21ur-12693,7.91081918628637,-3.6706,0.0488924929903099,21ur-12693,WBGene00171746,Public name for WBGene00171746. History: N.A.
piRNA,21ur-9497,21ur-9497,11.341892815932,-3.66741,0.0118576761707,21ur-9497,WBGene00173120,Public name for WBGene00173120. History: N.A.
mut,Y102A11A.6,Y102A11A.6,66.3866950737683,-3.66676,1.77309624540541e-13,Y102A11A.6,WBGene00022416,Sequence name for WBGene00022416(ergi-1). History: N.A.
piRNA,21ur-9276,21ur-9276,6.13790573676085,-3.65898,0.0347458632161511,21ur-9276,WBGene00166423,Public name for WBGene00166423. History: N.A.
piRNA,21ur-4367,21ur-4367,39.5841565935591,-3.65656,0.0115143509515876,21ur-4367,WBGene00049382,Public name for WBGene00049382. History: N.A.
piRNA,21ur-5291,21ur-5291,38.2446820119759,-3.6562,0.0001414424301629,21ur-5291,WBGene00045681,Public name for WBGene00045681. History: N.A.
piRNA,21ur-10551,21ur-10551,22.7299768881478,-3.65556,0.0085748786140739,21ur-10551,WBGene00170182,Public name for WBGene00170182. History: N.A.
mut,ZC204.3,btb-12,41.3648180899949,-3.65322,8.881282840970351e-09,ZC204.3,WBGene00022555,Sequence name for WBGene00022555(btb-12). History: N.A.
piRNA,21ur-1589,21ur-1589,12.2178528355037,-3.64505,0.0046848426392365,21ur-1589,WBGene00047514,Public name for WBGene00047514. History: N.A.
mut,F21D9.4,F21D9.4,56.397611130356,-3.64248,1.03715837285642e-05,F21D9.4,WBGene00009018,Public name for WBGene00009018. History: N.A.
piRNA,21ur-10319,21ur-10319,75.7862035789905,-3.6316,2.70080444318364e-05,21ur-10319,WBGene00169044,Public name for WBGene00169044. History: N.A.
mut,F38E11.3,cpin-1,89.0726470593185,-3.62515,1.88493493048532e-17,F38E11.3,WBGene00000775,Sequence name for WBGene00000775(cpin-1). History: Renamed on 2006-01-04
piRNA,21ur-2005,21ur-2005,14.7899800697034,-3.62345,0.0127746014422712,21ur-2005,WBGene00047142,Public name for WBGene00047142. History: N.A.
mut,F07E5.8,F07E5.8,40.2160646358561,-3.61949,7.31363460190941e-07,F07E5.8,WBGene00017213,Public name for WBGene00017213. History: N.A.
mut,F44F1.3,clp-8,23.9356657973483,-3.60753,0.0138312197737174,F44F1.3,WBGene00009695,Sequence name for WBGene00009695(clp-8). History: N.A.
piRNA,21ur-1113,21ur-1113,29.0068783877666,-3.60748,0.000472871685079,21ur-1113,WBGene00045949,Public name for WBGene00045949. History: N.A.
piRNA,21ur-3748,21ur-3748,15.7893855591639,-3.6064,0.0016818924317466,21ur-3748,WBGene00049840,Public name for WBGene00049840. History: N.A.
mut,ZC204.9,fbxb-20,15.3932679890315,-3.59882,0.0022440394275068,ZC204.9,WBGene00022559,Sequence name for WBGene00022559(fbxb-20). History: N.A.
piRNA,21ur-908,21ur-908,93.6145247663749,-3.59694,3.24383403765191e-08,21ur-908,WBGene00047023,Public name for WBGene00047023. History: N.A.
mut,ZK1053.4,ZK1053.4,26.0500298453332,-3.58364,0.001853284918871,ZK1053.4,WBGene00014199,Public name for WBGene00014199. History: N.A.
mut,Y75B8A.10,Y75B8A.10,31.9341311592619,-3.58283,0.0019569806875585,Y75B8A.10,WBGene00013547,Public name for WBGene00013547. History: N.A.
piRNA,21ur-6555,21ur-6555,41.7877101523975,-3.55626,1.53188588946839e-08,21ur-6555,WBGene00174494,Public name for WBGene00174494. History: N.A.
piRNA,21ur-309,21ur-309,33.0756675756045,-3.5531,0.0068081545217409,21ur-309,WBGene00048352,Public name for WBGene00048352. History: N.A.
piRNA,21ur-12822,21ur-12822,14.6072010664842,-3.541,0.0133100024655944,21ur-12822,WBGene00170408,Public name for WBGene00170408. History: N.A.
piRNA,21ur-10252,21ur-10252,20.4988685404919,-3.53941,0.0006292912370504,21ur-10252,WBGene00174623,Public name for WBGene00174623. History: N.A.
mut,F12A10.2,F12A10.2,53.3269228249321,-3.53211,1.21646194109433e-10,F12A10.2,WBGene00017391,Public name for WBGene00017391. History: N.A.
piRNA,21ur-4972,21ur-4972,23.3173830767595,-3.53016,0.0182314542576023,21ur-4972,WBGene00049873,Public name for WBGene00049873. History: N.A.
mut,C24H12.7,C24H12.7,117.789052743604,-3.5281,3.40176884272546e-20,C24H12.7,WBGene00016076,Public name for WBGene00016076. History: N.A.
piRNA,21ur-5477,21ur-5477,13.936044556763,-3.52269,0.0010203583714226,21ur-5477,WBGene00167134,Public name for WBGene00167134. History: N.A.
mut,F17C11.11,F17C11.11,52.7250400022974,-3.51991,4.31937297479135e-07,F17C11.11,WBGene00008922,Public name for WBGene00008922. History: N.A.
piRNA,21ur-743,21ur-743,17.4286389782519,-3.51217,0.0269864601686114,21ur-743,WBGene00047311,Public name for WBGene00047311. History: N.A.
mut,Y75B8A.41,Y75B8A.41,96.7588458254549,-3.50428,2.76969521033409e-12,Y75B8A.41,WBGene00044000,Public name for WBGene00044000. History: N.A.
mut,W05H12.4,W05H12.4,176.220771015622,-3.50065,3.38143580968863e-19,W05H12.4,WBGene00219206,Public name for WBGene00219206. History: N.A.
piRNA,21ur-421,21ur-421,17.2518543733104,-3.49663,0.021907228561669,21ur-421,WBGene00047911,Public name for WBGene00047911. History: N.A.
piRNA,21ur-15453,21ur-15453,11.7223752158488,-3.4962,0.0248225584866392,21ur-15453,WBGene00172196,Public name for WBGene00172196. History: N.A.
piRNA,21ur-4510,21ur-4510,71.6509714289425,-3.49052,1.60591760380108e-10,21ur-4510,WBGene00047500,Public name for WBGene00047500. History: N.A.
piRNA,21ur-5142,21ur-5142,26.5655520321309,-3.4843,0.0002135414952276,21ur-5142,WBGene00048790,Public name for WBGene00048790. History: N.A.
piRNA,21ur-3532,21ur-3532,45.3581592174774,-3.48357,4.1040690209663e-05,21ur-3532,WBGene00047897,Public name for WBGene00047897. History: N.A.
piRNA,21ur-3124,21ur-3124,32.4544471462096,-3.47913,5.91520624167527e-06,21ur-3124,WBGene00049098,Public name for WBGene00049098. History: N.A.
piRNA,21ur-4358,21ur-4358,8.01832489409777,-3.47381,0.0243256743686798,21ur-4358,WBGene00045558,Public name for WBGene00045558. History: N.A.
piRNA,21ur-462,21ur-462,6.02559714345743,-3.47336,0.0439371767545572,21ur-462,WBGene00046562,Public name for WBGene00046562. History: N.A.
piRNA,21ur-436,21ur-436,10.1311902698357,-3.47057,0.0117552011506759,21ur-436,WBGene00045841,Public name for WBGene00045841. History: N.A.
piRNA,21ur-575,21ur-575,7.08734875572642,-3.47052,0.0337677713068761,21ur-575,WBGene00047517,Public name for WBGene00047517. History: N.A.
piRNA,21ur-7846,21ur-7846,8.69579933884051,-3.46414,0.0484210734307132,21ur-7846,WBGene00170118,Public name for WBGene00170118. History: N.A.
mut,C52A10.3,C52A10.3,17.3173896445205,-3.46299,0.000613129201892,C52A10.3,WBGene00016864,Public name for WBGene00016864. History: N.A.
piRNA,21ur-1122,21ur-1122,258.091169947428,-3.45275,3.59348651490971e-06,21ur-1122,WBGene00048602,Public name for WBGene00048602. History: N.A.
mut,R04A9.7,R04A9.7,225.458034572152,-3.45238,4.68475234248364e-24,R04A9.7,WBGene00044281,Public name for WBGene00044281. History: N.A.
