gene_id,gene_name,log2 fold change (MLE): group dpy f3 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f1_RNAseq_rep1.robustRPKM,mutant_f1_RNAseq_rep2.robustRPKM,mutant_f1_RNAseq_rep3.robustRPKM,mutant_f1_RNAseq_rep4.robustRPKM,wt_RNAseq_rep1.robustRPKM,wt_RNAseq_rep2.robustRPKM,wt_RNAseq_rep3.robustRPKM,wt_RNAseq_rep4.robustRPKM,Input,Suggested Match,History
WBGene00015454,C04G6.4,-0.347727632187311,6.9227639335443e-05,23.0031273625616,23.36300004033,23.6932129539634,22.761716151917,31.5247736713762,28.3666261514488,28.9770451337317,29.2821880961413,WBGene00015454,WBGene00015454,History: N.A.
WBGene00004860,sma-6,0.524359040570349,6.93326391823588e-05,8.12209412804623,7.69982361989666,7.34605241109711,7.93688174826896,6.03657515078691,5.33792015951885,4.719615576211,5.52130774040105,WBGene00004860,WBGene00004860,History: N.A.
WBGene00001172,egl-3,0.408374509432871,6.94611775174314e-05,53.3772376205972,54.0134555771099,58.805158178237,49.6500609633479,33.074377983489,39.930462282721,44.5731644520273,45.101062352704,WBGene00001172,WBGene00001172,History: N.A.
WBGene00008536,F02H6.3,-0.527659509924641,6.97712607141754e-05,9.44715794523366,10.1797880985245,8.66269844515266,10.5179758784336,14.0232657852521,11.6816110840935,14.7453758807417,15.5667535888794,WBGene00008536,WBGene00008536,History: N.A.
WBGene00255426,C04G2.14,0.898609327593203,7.01307715746302e-05,10.8024046871153,8.29325856099982,8.36138719488648,11.7958607982433,5.58905611080082,4.56139099474127,5.28944444405255,5.6296204759783,WBGene00255426,WBGene00255426,History: N.A.
WBGene00004824,F56B3.4,-0.5091853728575,7.01907175467013e-05,10.4104714800649,15.0083019171123,11.0808798522381,14.3638578197218,19.511001461618,17.3379930753746,18.693823261678,16.8688737940216,WBGene00004824,WBGene00004824,History: N.A.
WBGene00043056,nfya-2,-0.454717687019467,7.02075112733274e-05,21.0842378004389,22.3245326293878,17.002892493996,19.4234900514193,26.6757723960529,27.8564548379776,28.1938095621718,26.6703987381337,WBGene00043056,WBGene00043056,History: N.A.
WBGene00015485,C05D11.8,-0.395519400605628,7.0266558619151e-05,13.5309623927635,14.4036104901278,12.6187014163248,11.812506368401,18.5032177979204,17.9437540205867,16.5346772968914,15.8829586083331,WBGene00015485,WBGene00015485,History: N.A.
WBGene00021608,Y46H3D.1,1.08776669398457,7.02969286565095e-05,10.6555170634636,10.8645744321062,10.9538262754408,11.4353344889795,4.5806320402351,5.79211152947352,5.65231363687261,4.59390394924045,WBGene00021608,WBGene00021608,History: N.A.
WBGene00010147,F56D5.2,1.36369224163818,7.04731082980813e-05,2.56930474474045,3.17646045648129,1.97976120676384,2.49230261584689,1.06442934041157,1.43331197896418,0.649005007027621,0.791215824988432,WBGene00010147,WBGene00010147,History: N.A.
WBGene00004320,rbx-1,-0.33348954226385,7.0592008744653e-05,98.375413132911,112.87490946571,99.6383737739472,115.621500022839,133.584035348907,129.77433512675,143.177414819433,130.979803016646,WBGene00004320,WBGene00004320,History: N.A.
WBGene00007753,C27A7.1,0.438090880190918,7.10284964039772e-05,9.4407647080851,8.98743434958272,10.8635062681789,9.79928933944141,7.34813217439398,7.19664317663496,7.53283072602034,6.77420003265605,WBGene00007753,WBGene00007753,History: N.A.
WBGene00009508,row-1,-0.319069937882077,7.10806971419854e-05,36.9086239447019,35.5091959617955,34.88473711603,38.8092940773131,49.4854426807156,42.4666992635882,45.1267901087495,45.2074484485293,WBGene00009508,WBGene00009508,History: N.A.
WBGene00012858,Y44F5A.1,-0.474424171441392,7.10806971419854e-05,14.6207043304358,14.3089088872925,11.7246813407547,14.2091303060718,21.1041548261888,18.8724327219175,17.1022740755689,19.1064952955229,WBGene00012858,WBGene00012858,History: N.A.
WBGene00022455,tyms-1,-0.415654395516636,7.1395016709431e-05,27.83216906824,29.1150142157367,31.2179505988719,26.7531730908551,37.5056637789695,34.4734000583398,43.4753729946203,37.9876045750045,WBGene00022455,WBGene00022455,History: Renamed on 2015-03-31
WBGene00018417,F44E2.3,-0.365275518621782,7.14517513638452e-05,39.5322072183887,39.5264080610008,42.4567650301494,42.4029457954788,50.8459448801005,48.4438881184364,55.8636152887645,56.1463129589932,WBGene00018417,WBGene00018417,History: N.A.
WBGene00015942,osta-2,0.52556679938395,7.17796747835258e-05,11.1946811163152,12.8126517803197,13.0818397946051,10.2341114585047,9.06072765496681,9.23270145429118,7.30869907194654,7.23952992864116,WBGene00015942,WBGene00015942,History: N.A.
WBGene00019842,R02F11.4,-0.364138490361071,7.18293074899838e-05,27.4202638819439,28.1452383564685,24.7532421228873,31.0966443824984,38.7883525921141,35.2958318644242,35.8808445480032,33.4027668954622,WBGene00019842,WBGene00019842,History: N.A.
WBGene00008464,E02H4.6,-0.589720283051382,7.21999691034069e-05,8.76296156593174,7.25390103183014,7.91791218164657,8.96005659749851,10.918995561869,12.0214701746206,12.2609727534552,14.3042633446884,WBGene00008464,WBGene00008464,History: N.A.
WBGene00010990,R03D7.4,-0.285146932378141,7.23010116481466e-05,47.6470304863456,43.4000930143069,43.5619753432415,46.6148101539235,53.666037066681,55.7325242561261,56.1903065110651,55.1901574567007,WBGene00010990,WBGene00010990,History: N.A.
WBGene00013001,Y48E1B.2,-0.384642096121386,7.24737807994397e-05,16.252433304505,19.3525360254755,16.143456671212,18.2837846426593,20.4813982816136,22.8706525763363,25.1906122167063,22.9091886596789,WBGene00013001,WBGene00013001,"History: Split into Y48E1B.17(WBGene00303002). History of WBGene00013001: Split into ""WBGene00303002"" on 2018-03-06"
WBGene00019546,glct-6,0.624699183212264,7.27448765071328e-05,9.23214838821957,9.19725131999362,8.84151288980984,8.04825628517365,5.6232642618013,6.63528494993669,5.34794457131609,5.25002067259017,WBGene00019546,WBGene00019546,History: N.A.
WBGene00020504,svh-2,0.413777128709427,7.27448765071328e-05,14.6049197814172,14.8410723768795,15.0847827047312,12.260459795069,11.3003246982241,11.7348451042321,9.38597681530178,10.1856870854189,WBGene00020504,WBGene00020504,History: N.A.
WBGene00009798,F46G10.4,0.704914452006768,7.29247776066445e-05,7.61017569561764,5.50684201334053,6.28946607620573,6.02255037519446,3.68474035554686,4.6552081395972,3.62594485208008,3.58548956393605,WBGene00009798,WBGene00009798,History: N.A.
WBGene00017979,F32B5.6,0.429682497586169,7.2997830352412e-05,19.5781898623547,20.5794678996983,22.16473201101,17.3190854580982,14.575951167821,16.2460751761275,15.7597879453969,12.5236377901984,WBGene00017979,WBGene00017979,History: N.A.
WBGene00021000,W03F9.2,-0.611121576148648,7.32060011760259e-05,11.7695353357174,13.3791857694517,9.06893957479666,12.1726182250768,19.0941130982269,14.8573572412121,19.1969458734221,17.7769230749259,WBGene00021000,WBGene00021000,History: N.A.
WBGene00022631,nekl-2,0.9488324954699,7.33204174503367e-05,3.74799430585315,5.35971466292655,5.56113501906277,3.83388108062628,2.98997437673644,1.91128797366833,2.51443367342812,2.19805787962698,WBGene00022631,WBGene00022631,History: Renamed on 2005-03-17
WBGene00255728,R02C2.8,1.59793082923269,7.34969361146705e-05,2.67230455842772,4.09971581283869,3.28551889461756,4.97895054623525,0.797763823028025,1.98272601567596,1.18128973372159,0.960090313732733,WBGene00255728,WBGene00255728,History: N.A.
WBGene00009942,F52F12.9,2.07601040252279,7.37718609070781e-05,1.53306470459882,1.61435695926798,1.45924444787161,0.761694952201835,0.301757955578862,0.165784065350142,0.250223933743983,0.571974986783509,WBGene00009942,WBGene00009942,History: N.A.
WBGene00020320,T07F8.4,-0.451080773596388,7.37718609070781e-05,14.7776409503526,15.5257452319672,12.9714312308095,16.6842015101494,19.5394195428596,20.478114973755,20.741140000412,21.1955887015916,WBGene00020320,WBGene00020320,History: N.A.
WBGene00009563,F39H2.3,-0.432151808079956,7.38913741103029e-05,24.8482244936201,20.5339519357451,22.7670026773062,24.5066895738482,33.9317578246513,28.166126236494,33.5276322612354,29.3867160307754,WBGene00009563,WBGene00009563,History: N.A.
WBGene00001018,dnc-2,-0.357105346239986,7.39890270698446e-05,38.8054893840634,42.9281737824426,36.8183466873119,38.6843873749848,55.4021325271123,49.0364246721704,48.901091925873,48.0690490771954,WBGene00001018,WBGene00001018,History: N.A.
WBGene00015471,lmp-2,0.602604437383628,7.42160733772279e-05,8.93546280535482,7.62388935255099,7.41362498627727,7.59706803240154,5.37984442960159,5.41870126040658,4.71454854805654,5.2531887675047,WBGene00015471,WBGene00015471,History: N.A.
WBGene00006386,taf-5,-0.347137329496559,7.47825587027612e-05,21.7070097017274,21.5194773073465,18.0895351607273,20.2565565372532,26.6373410427009,24.968775375324,26.8312207432973,25.3275358837469,WBGene00006386,WBGene00006386,History: N.A.
WBGene00006704,ubc-7,-0.34526169300554,7.57762941406329e-05,141.939877456252,156.274838245989,137.87341045908,176.525919310224,184.969548210402,196.927972681825,198.839365302699,197.479993862073,WBGene00006704,WBGene00006704,History: N.A.
WBGene00021335,spp-23,0.620966477482346,7.61162446345899e-05,69.2727303492426,60.4219070527034,74.2441409338629,85.4572786159315,34.4279089268785,49.0754409955986,45.3301244022406,59.3782438178344,WBGene00021335,WBGene00021335,History: N.A.
WBGene00017827,F26F4.5,-0.427391200826205,7.66551191283397e-05,18.3401052834636,18.0624338135625,14.9574673208709,15.3664534850244,22.3553782362169,20.1964056210827,24.189015519616,23.0469735533557,WBGene00017827,WBGene00017827,History: N.A.
WBGene00013710,Y106G6G.1,0.765170792221456,7.71022200014116e-05,8.70705420244399,8.90056002459287,5.88718976599195,8.11507881671788,4.05647467108254,5.51523109711661,4.905414266328,4.07747386063228,WBGene00013710,WBGene00013710,History: N.A.
WBGene00001224,ehs-1,-0.298270615825804,7.72173061677279e-05,23.9826537575556,26.6360146795882,23.9395844658877,23.7539306689019,29.8336650706285,29.6769653954581,30.7030735182229,30.7167311659134,WBGene00001224,WBGene00001224,History: N.A.
WBGene00020300,tag-261,-0.398111493036845,7.76031680345529e-05,53.3506517200391,47.3410178305336,45.8988503642079,55.5627171671539,65.2385612063721,63.5823336634133,69.3902246263782,68.1460532170319,WBGene00020300,WBGene00020300,History: Renamed on 2019-07-15
WBGene00022734,ZK418.5,-0.323018101106125,7.77863474252652e-05,68.995636251982,72.3922777935498,68.1361034743225,77.9093426084846,85.9468590344112,89.4995050089172,96.9882718384277,87.1254446207286,WBGene00022734,WBGene00022734,History: N.A.
WBGene00008239,fshr-1,0.482544560237589,7.81068458855701e-05,15.9545172296009,12.5808862204442,15.1427603352263,12.3559952448053,11.8848456057726,9.42573693002846,9.86970956231457,8.91834370438637,WBGene00008239,WBGene00008239,History: N.A.
WBGene00018511,F46F11.8,-0.433268337556314,7.81642749876468e-05,20.2509018309049,19.7272729996412,15.6455923041636,17.5610105653428,26.0605121930076,24.7686601509511,24.5049145585403,23.4479798246852,WBGene00018511,WBGene00018511,History: N.A.
WBGene00012739,Y40B1B.7,-0.471194951304811,7.88686937952659e-05,57.579721313399,65.5872082275149,59.8708408310764,74.3190628375595,74.3089813121155,87.9847457936703,97.772957797277,96.8012627596051,WBGene00012739,WBGene00012739,History: N.A.
WBGene00022850,ZK1127.3,-0.367344065041767,7.88686937952659e-05,42.7355606100774,45.4668502981334,41.0337960231879,47.483715430741,59.7254433579463,53.1104795605307,56.946471108821,58.2570426208822,WBGene00022850,WBGene00022850,History: N.A.
WBGene00015331,C02B10.6,1.25901741962705,7.89088297093657e-05,2.14136790160707,2.69553180354837,2.50862348272072,2.12785424720604,0.842984380493244,1.38939214401243,0.873775089736728,0.828518303995277,WBGene00015331,WBGene00015331,History: N.A.
WBGene00018635,nprl-2,-0.39837904054808,7.93261533263768e-05,26.3447887588219,24.0428473455254,21.2966263071907,24.6988769521112,35.3277230903912,31.3461443626636,32.3648894589097,27.9423413975823,WBGene00018635,WBGene00018635,"History: Split into F49E8.8(WBGene00302976). History of WBGene00018635: Split into ""WBGene00302976"" on 2018-03-06"
WBGene00017144,brap-2,-0.320627888916912,7.95246315376097e-05,22.9484659817782,23.1029882863439,23.9139187297166,23.1638909057477,28.0897204190364,27.6912111982375,30.6157382679122,29.9704113805079,WBGene00017144,WBGene00017144,History: N.A.
WBGene00021786,Y51H7C.8,0.998434128563119,8.0083525291732e-05,15.9331734950957,14.1443328285533,14.9396004426265,14.6510840576856,6.32852379951749,8.46926013318541,5.8027924502516,9.22735806493132,WBGene00021786,WBGene00021786,History: N.A.
WBGene00022459,Y110A7A.9,-0.286058658735183,8.01505905638107e-05,29.4325915704995,29.4832035649387,27.5720033399648,28.5636149928555,37.7756973431359,34.5064325767084,34.5198908398202,33.468250204627,WBGene00022459,WBGene00022459,History: N.A.
WBGene00044469,clec-173,0.494320175409092,8.01505905638107e-05,37.3048522831749,33.3025297816483,34.3007723193915,39.5911603505703,25.0655299115708,24.973055497797,23.4233474939177,29.1303020654089,WBGene00044469,WBGene00044469,History: N.A.
WBGene00014308,F07H5.4,0.443230154628836,8.01946487661653e-05,49.9351723959847,44.9455815985501,41.7693941553656,43.4898284341067,35.1457539769987,35.4541449318497,31.8603605492075,29.8588865601928,WBGene00014308,WBGene00014308,History: N.A.
WBGene00021315,Y32H12A.7,-0.29659391506475,8.03591897660612e-05,26.9601388514878,28.2690709176548,27.9262419324481,28.1782772501884,34.1647120785729,33.3356715884819,34.8117141009265,34.4710659665417,WBGene00021315,WBGene00021315,History: N.A.
WBGene00023497,lin-15B,-0.362013248436094,8.050190657154e-05,7.78657023316955,7.51394417167139,6.88968484635961,7.87754551955982,9.31681637561198,9.54415681629636,10.3718475573357,9.40572770951108,WBGene00023497,WBGene00023497,History: N.A.
WBGene00006373,syx-5,-0.323387085649902,8.10840107901949e-05,37.4391736758084,38.1448258884292,35.7729374598227,39.2459754774043,48.940238334894,42.8407216968994,48.0392469176534,48.7016518373788,WBGene00006373,WBGene00006373,History: Renamed on 2010-04-16
WBGene00004952,spd-1,-0.35885080280794,8.1287505080239e-05,40.2598870730184,43.6498325569577,36.6418706353846,44.8670812483935,48.0615000968295,52.0878537786547,55.1773113395201,56.8344920331003,WBGene00004952,WBGene00004952,History: N.A.
WBGene00010231,F58B3.4,-0.335799590614648,8.14296981979e-05,30.6266609459475,30.7147915149946,26.8647862607877,30.622881532731,39.0378321715405,34.4226884240403,38.319144381474,38.2308931686524,WBGene00010231,WBGene00010231,History: N.A.
WBGene00021170,arx-4,-0.294583413755206,8.14517061407357e-05,50.0738061658584,52.0664811848722,51.5801260976793,52.8250642958579,64.6619743826829,62.0368089432018,63.2396181661529,63.4340473403572,WBGene00021170,WBGene00021170,History: Renamed on 2006-03-03
WBGene00007460,C08F11.13,0.798921397060171,8.15524484603658e-05,6.97407994909919,7.00444135219579,11.0166925878572,7.71645893885082,5.82193344875086,5.33089394710616,3.72569995563225,3.89168839721985,WBGene00007460,WBGene00007460,History: N.A.
WBGene00008196,C49C3.6,-0.470742055358975,8.17173997446298e-05,33.2410600523058,31.052283922972,26.3947829471525,35.6390166991991,42.6186617271732,38.0402745029491,47.5163363781022,46.953503299953,WBGene00008196,WBGene00008196,History: N.A.
WBGene00021545,Y43H11AL.1,-0.339383354271932,8.17173997446298e-05,42.7165903674068,44.6245549660505,35.9440110431066,38.9826979660698,49.3936295055694,49.9051546255293,52.521517821146,53.5166335871136,WBGene00021545,WBGene00021545,History: N.A.
WBGene00021846,ztf-23,-0.435786047481818,8.17326040921881e-05,16.260721133829,16.0826504621414,13.589081551025,17.3122539208719,21.3986245329735,19.3670196342529,22.5909721314143,22.2206886374952,WBGene00021846,WBGene00021846,History: N.A.
WBGene00004800,sir-2.1,-0.379584069284522,8.1833625333872e-05,21.8592242717748,25.6729776629219,20.1761523600567,24.631303406157,31.0447412823978,28.6223774495972,31.3649627551632,29.1216714549241,WBGene00004800,WBGene00004800,History: N.A.
WBGene00021248,Y22D7AL.10,-0.335891158608108,8.28860683839243e-05,307.105892322998,345.992970944313,322.921804795884,383.999781665077,400.575766825587,426.824867885741,465.654079280664,423.549276376669,WBGene00021248,WBGene00021248,History: N.A.
WBGene00009512,bigr-1,0.797767666963572,8.29635502322702e-05,13.7050811538943,8.48587635838263,15.0781638202439,11.4077813630595,7.28706200535423,6.17201543913219,6.60907453253159,7.96134370286274,WBGene00009512,WBGene00009512,History: N.A.
WBGene00019744,M02H5.8,0.562251223088573,8.29655555737368e-05,101.235702436547,70.595792886982,112.316871284147,103.209733062158,65.7705287180623,54.5243684402376,68.1728522645119,74.0417475644972,WBGene00019744,WBGene00019744,History: N.A.
WBGene00045457,F33H12.7,0.918715066830091,8.29931799043232e-05,15.2415502987574,16.2312765921647,12.6506602708849,11.3893141527351,8.1121145477686,7.77074104615743,4.01016778026541,9.46235020580393,WBGene00045457,WBGene00045457,History: N.A.
WBGene00009042,F22B5.4,0.761664225402408,8.34341224586124e-05,10.0131123328106,15.2122098084868,13.6939082340023,15.2108003065809,8.01051311309734,8.52140723083407,7.69258146310528,7.69110810219792,WBGene00009042,WBGene00009042,History: N.A.
WBGene00007394,C06H5.6,0.353585983545063,8.34902435087315e-05,30.2604712111285,28.9876837820917,31.3764672762258,31.7934896397146,21.4330199500599,25.7511084788761,23.7568647432015,24.8312122258565,WBGene00007394,WBGene00007394,History: N.A.
WBGene00021296,Y25C1A.13,0.414567512584495,8.39426987857381e-05,29.0299560088777,27.0822296787543,30.6441334053039,32.3329741889779,21.827158786871,21.0822069770264,24.0840536228583,22.3917615196359,WBGene00021296,WBGene00021296,History: N.A.
WBGene00022893,ZK1290.13,0.657468807337574,8.42630224596385e-05,7.73931126110858,9.10231951280413,9.42681139317357,9.51532771058293,5.90751136269676,5.04044119053601,5.98412251411294,5.7967096681877,WBGene00022893,WBGene00022893,History: N.A.
WBGene00017742,nfyc-1,-0.402707564936099,8.42701916781235e-05,26.951292855401,29.6362319876029,25.2828162226807,30.8061314708135,38.9864732882172,35.6982360414589,37.931315847825,36.3528773414922,WBGene00017742,WBGene00017742,History: N.A.
WBGene00007145,B0334.5,-0.364123777782719,8.4393075306594e-05,26.5691655379467,25.5162217615837,23.7394720432519,22.3047104200943,32.872925701457,30.5296467332253,31.1576678774271,31.7638667713552,WBGene00007145,WBGene00007145,History: N.A.
WBGene00021697,gcn-1,-0.298332109535804,8.47983650932186e-05,16.5727524407073,19.4728603557341,16.5179648216941,16.5553450913728,20.6983250111923,21.5755019932057,21.3333479715365,21.3990566987124,WBGene00021697,WBGene00021697,History: N.A.
WBGene00002137,inx-15,0.450498583725318,8.49271086694459e-05,35.6548188354737,28.7535899637361,33.6690430212363,33.0715658233675,28.3969668353221,23.7247301954419,22.7800246841198,21.0114178858553,WBGene00002137,WBGene00002137,History: N.A.
WBGene00015464,C05C8.7,0.522155016218176,8.51838656404912e-05,16.059926418436,12.6350434665653,12.4318796188489,10.5429147399476,9.27517506605391,8.37198363601603,9.44289171069232,8.89818773032942,WBGene00015464,WBGene00015464,History: Renamed on 2005-03-17
WBGene00012950,eif-2Bbeta,-0.450363405134991,8.52006347989147e-05,16.4207407932281,17.2630734136797,15.0575187142284,17.1538885234755,25.3030869425238,22.2669937690137,22.526126718794,19.9028772480933,WBGene00012950,WBGene00012950,History: N.A.
WBGene00006976,zhp-3,-0.47773378581556,8.54604221098704e-05,19.6172629865513,19.8923954031512,14.0975854666124,19.1047046640498,26.4858476142273,25.6662116426127,25.6151417435163,23.4330214170342,WBGene00006976,WBGene00006976,History: N.A.
WBGene00000517,cki-2,-0.391440940621387,8.54871979315878e-05,25.4838720995224,29.6182425994731,24.8080608523087,29.6394784533279,34.7780910868439,35.2373585245638,39.9911825882785,33.7096226081765,WBGene00000517,WBGene00000517,History: N.A.
WBGene00015173,trpp-11,-0.308056954530073,8.58028729718779e-05,22.9698423759136,24.976861662242,21.0495025493985,22.0385530878674,27.7133499944693,28.5228571611854,27.5911007728564,28.8836580629872,WBGene00015173,WBGene00015173,History: N.A.
WBGene00023409,mbd-2,-0.453555801501999,8.58524398769922e-05,19.9598592099447,20.3408976867766,20.774334594245,24.0972584878399,28.1622470179327,29.9828017825066,29.7846097861531,28.6507470652467,WBGene00023409,WBGene00023409,History: N.A.
WBGene00011687,cwc-15,-0.438615780321659,8.63379907087168e-05,107.636137682927,107.985730105349,114.945414496174,145.084597008444,141.512686566192,153.322910285816,168.823992312848,181.042664831072,WBGene00011687,WBGene00011687,History: N.A.
WBGene00017380,F11D5.1,0.55166911970273,8.65747310532206e-05,5.70178158000677,4.51256401384571,5.01152628689131,5.56935988465707,3.55124257804005,3.88842044628344,3.39780432192758,3.32119079600578,WBGene00017380,WBGene00017380,History: N.A.
WBGene00000816,csn-4,-0.3360696247128,8.79655583954508e-05,32.3753161643635,33.9614280765274,28.8425178381637,32.9700217667811,42.8834152028407,40.1787500465974,40.7680698557094,37.9053924358556,WBGene00000816,WBGene00000816,History: N.A.
WBGene00006552,tbx-33,-0.792885491638773,8.80663490679835e-05,3.13103803848479,2.95598876465418,2.37490428141084,2.57652776904408,4.75700450136651,3.9889814416197,5.39788251621556,5.00932680296093,WBGene00006552,WBGene00006552,History: N.A.
WBGene00044651,egrh-3,-0.415170315148931,8.80663490679835e-05,20.0894324187618,22.2143251041786,18.0110153040847,20.9394187643067,28.8625160242652,25.391765410335,26.9837294778167,27.1488327060117,WBGene00044651,WBGene00044651,History: N.A.
WBGene00016156,C27A12.6,-0.350892720170842,8.81093352796343e-05,23.4303312028625,23.2586649542885,21.6135390575483,24.6802148508964,32.2909719157938,29.5297879894861,28.9082156381528,27.8094430619465,WBGene00016156,WBGene00016156,History: N.A.
WBGene00006996,zyg-11,-0.273664129595223,8.84578760692824e-05,46.8964872742473,44.3945308551155,42.1960319712499,43.7984442284968,56.9708345992263,52.1657418450505,51.8555689336336,53.3116297019929,WBGene00006996,WBGene00006996,History: N.A.
WBGene00000214,asp-1,0.33101318008228,8.85856833554723e-05,1813.39601793182,1779.22005920061,1921.34140122514,1934.80072849199,1289.75992644492,1448.38651481397,1485.85089136616,1697.68629128479,WBGene00000214,WBGene00000214,History: N.A.
WBGene00016677,C45G9.6,0.422472416073673,8.98231372506589e-05,14.4301353210006,13.0583540705232,13.703646124302,14.9998568770995,9.2906245223472,10.5636685418525,11.4995274217426,10.5718278035588,WBGene00016677,WBGene00016677,History: N.A.
WBGene00022470,mrpl-19,-0.379208958929756,9.04963759721127e-05,29.9600811708956,35.1871816271584,31.2463826108741,34.8990312738446,45.1173316937043,40.5059114879153,44.2559234672404,40.9439712761396,WBGene00022470,WBGene00022470,History: N.A.
WBGene00006779,unc-43,0.287765579587781,9.05523579015285e-05,24.957093285883,24.5669442303776,26.1249318295087,22.5592301836907,20.095777289226,19.7654940542438,19.9494263304723,20.655442034165,WBGene00006779,WBGene00006779,History: N.A.
WBGene00004101,hgrs-1,-0.293994768399263,9.05567407849673e-05,32.9016540348102,34.2809416823328,31.0799182196358,31.7575439510868,42.8396137971078,38.1872813131115,38.8464689760253,39.5550909938961,WBGene00004101,WBGene00004101,History: Renamed on 2008-01-18
WBGene00021529,Y41G9A.5,1.22520264058413,9.08355836453542e-05,2.29394694127932,2.12404951274694,2.89732143942606,2.06029055158506,0.451524803310877,1.15763713445972,1.3572496602741,1.04604434519867,WBGene00021529,WBGene00021529,History: N.A.
WBGene00010437,cox-11,-0.431745334253209,9.11077866702818e-05,21.2034641451437,20.018026294923,17.6506217318625,19.2572108428464,26.4474083734007,25.7124945207502,27.6553052105711,25.556689779838,WBGene00010437,WBGene00010437,History: N.A.
WBGene00017768,F25B4.5,-0.318588139737824,9.11077866702818e-05,39.7431750852996,45.3803990768551,37.6590555101325,39.7295569137343,54.146284144905,49.7751675725969,50.3628424718085,48.3996504880664,WBGene00017768,WBGene00017768,History: N.A.
WBGene00003632,nhr-42,0.729728800098422,9.1501834525969e-05,8.88074330740931,8.93103930691803,9.6782064559624,9.33627584506121,6.65262727229399,4.52340930995684,6.89562004509795,4.16168180347858,WBGene00003632,WBGene00003632,History: N.A.
WBGene00012299,W06D11.1,-0.742821424970596,9.15208971803379e-05,6.464646751752,7.2475772348571,6.922530623204,10.0372655174925,14.9911315147069,12.2120599699696,11.7879756128758,12.30242308657,WBGene00012299,WBGene00012299,History: N.A.
WBGene00020425,syx-18,-0.327604110962388,9.23679970740779e-05,39.6345314956287,41.5708547825333,37.5782941620018,41.8523599950351,50.5236736541616,48.3475544240355,54.8942275396561,47.849746084549,WBGene00020425,WBGene00020425,History: N.A.
WBGene00001574,gei-17,-0.284524150342479,9.25350232536155e-05,30.8804418408199,31.1235988173479,29.0000724504269,27.7910674364312,36.6231780339385,36.9282756167114,37.1882892618255,33.9412580080906,WBGene00001574,WBGene00001574,History: N.A.
WBGene00020082,gcp-2.1,0.404447328067794,9.28579514936529e-05,25.4038523747745,18.8482725132012,22.5021856072303,21.5015520051874,17.5587717852485,15.9097510371476,16.6781592991979,16.5251499926891,WBGene00020082,WBGene00020082,History: N.A.
WBGene00022749,ZK484.3,-0.323933290105535,9.30887909004554e-05,47.0551458988665,50.6620712767135,47.6014589384846,53.5370626049814,58.8835623601501,59.303824507765,63.9407305457726,66.8701646852134,WBGene00022749,WBGene00022749,History: N.A.
WBGene00006792,unc-58,0.684173824617229,9.339396325991e-05,4.48015142770431,4.30657947243663,4.21273283719272,3.2647107362397,2.94588779802463,2.08668548341661,2.67900433562532,2.42903756832145,WBGene00006792,WBGene00006792,History: N.A.
WBGene00195093,Y59E9AL.36,-0.387144568458032,9.34507128545402e-05,30.1160449896681,30.2737966658163,25.0640918985846,26.5535014194024,37.532723357018,33.4530811716048,40.8488193282548,34.6882168790759,WBGene00195093,WBGene00195093,History: N.A.
WBGene00005006,spr-1,-0.369535788882623,9.38253564242638e-05,24.729846724365,25.7637156235378,20.7802904320759,22.9280498686609,32.6703279906715,28.6448450692411,30.7088896422735,29.6971331712377,WBGene00005006,WBGene00005006,History: Renamed on 2007-02-07
WBGene00000558,cnc-4,1.03413100972475,9.39418670833661e-05,10.5663536563119,11.0666952931888,22.7866633013798,17.7181964266027,7.09734711521484,7.89132151066677,7.70689715931467,7.65175426763717,WBGene00000558,WBGene00000558,History: N.A.
WBGene00022862,ZK1236.1,-0.396960894521328,9.41946989060792e-05,13.7989731390802,13.6938721527685,12.3283126755868,14.5184729932973,18.7834318177325,16.0415431489418,18.346271269912,18.4103804754966,WBGene00022862,WBGene00022862,History: N.A.
WBGene00011329,zipt-9,-0.345853071010994,9.42785296984666e-05,29.7845614664077,30.756833127023,28.5549209773126,28.9132713647426,38.2278029944706,33.1909421654686,40.4904552894302,38.1709156151012,WBGene00011329,WBGene00011329,History: N.A.
WBGene00019823,fnta-1,-0.373996029118676,9.43076715026782e-05,26.0583904636733,29.9087083763138,24.803624720156,30.6968509170963,35.9206312874757,35.9437317399233,35.5047993010623,37.0898093721869,WBGene00019823,WBGene00019823,History: N.A.
WBGene00009489,F36G9.13,1.15626124765516,9.55162127726595e-05,2.01121468118109,1.46614056350392,1.91437050777278,0.91071906482006,0.755667813325528,0.787371466700179,0.62121351293016,0.658551845825182,WBGene00009489,WBGene00009489,History: N.A.
WBGene00009790,lgc-44,1.11918514621849,9.5700367575528e-05,1.50325871287797,1.95142050021404,2.11053867312623,2.16596941606676,0.923180382781926,1.05664569124266,0.677804391954854,0.891135632644393,WBGene00009790,WBGene00009790,History: N.A.
WBGene00002138,inx-16,0.385294036374053,9.57240158303295e-05,31.513068799822,26.160576804864,29.7135581976727,28.41837041486,23.5084805091059,23.099626503127,21.4850116975705,20.4964259936108,WBGene00002138,WBGene00002138,History: N.A.
WBGene00013720,Y106G6H.8,-0.414828038139097,9.57911372786307e-05,40.8377914749922,36.8625893907716,34.972044745968,38.7991303706924,48.08827689536,49.6713883071538,54.5983271045761,49.5351409528483,WBGene00013720,WBGene00013720,History: N.A.
