gene_id,gene_name,chr,start,end,strand,mean of normalized counts for all samples,log2 fold change (MLE): group pid4.pid5 vs N2,BH adjusted p-values,WT_new_rep1_RppH.robustRPKM,WT_new_rep2_RppH.robustRPKM,WT_new_rep3_RppH.robustRPKM,WT_old_rep1_RppH.robustRPKM,WT_old_rep2_RppH.robustRPKM,WT_old_rep3_RppH.robustRPKM,WT_control_REP1_RppH.robustRPKM,WT_control_REP2_RppH.robustRPKM,WT_control_REP3_RppH.robustRPKM,WT_control_REP4_RppH.robustRPKM,RFK1050_mut_REP1_RppH.robustRPKM,RFK1050_mut_REP2_RppH.robustRPKM,RFK1050_mut_REP3_RppH.robustRPKM,Input,Suggested Match,History
WBGene00012648,Y39A1A.9,III,10630070.0,10633501.0,-,9.94432654702178,-2.82787531961485,0.00564189202617,5.2129787282985,7.16662657926308,9.46014591508578,15.6390676805645,6.52787717212462,8.20594677450934,4.74281271513998,0.585308620781244,6.68196186847647,3.12093999273252,0.815155209878676,1.08405501619371,0.0,WBGene00012648,WBGene00012648,History: N.A.
WBGene00004239,puf-3,IV,13510307.0,13512162.0,-,79.4278184699934,1.27611126164382,0.0056488762674822,29.7569873840937,29.3873191092366,25.909513490035,12.9785354412974,28.8998085557369,24.4699521185357,46.6601846780935,53.3055421112535,49.5850040830673,54.8913513229561,71.7941967664302,79.8353159205664,114.360744080457,WBGene00004239,WBGene00004239,History: N.A.
WBGene00009026,F21G4.5,X,9906148.0,9908116.0,+,46.3009550975682,-2.60010852496424,0.0056488762674822,63.8568301996982,57.948985810001,71.7890729687578,86.1472028157862,50.873190467511,85.223011172176,5.34387301884715,13.189704650605,12.0460352576627,13.0611338695856,5.71486506371866,8.95721304341903,10.1869032034745,WBGene00009026,WBGene00009026,History: N.A.
WBGene00018052,F35F10.1,V,3316307.0,3317851.0,+,6.01371908919549,-4.52933516985275,0.0056501980863989,9.61456233001689,15.1615650081055,11.6318861431884,20.2906430565359,8.89295767100961,16.3310605135361,0.0,2.55157976871824,5.82583550407792,0.971810555772737,0.0,0.0,0.0,WBGene00018052,WBGene00018052,History: N.A.
WBGene00219722,linc-154,X,2326744.0,2329092.0,+,71.7601927034302,-1.10943106421348,0.0056670672998049,42.0080354816203,36.8022507569324,36.3015325123539,49.2241153240755,48.5073171762929,43.0118466200127,41.4042098522853,25.7917028643873,24.444203800848,20.5730929405988,14.9101569806927,21.1806074907273,11.2754143588905,WBGene00219722,WBGene00219722,History: N.A.
WBGene00020112,pfd-5,III,7198151.0,7198884.0,-,57.2275825302953,-1.01533278437496,0.005695686824479,107.335252370913,121.199232478269,144.284771356209,136.583837281275,106.510848694542,136.764572196832,66.6100359371246,92.8412374729559,97.1564039394111,95.0302464284569,53.874725038682,46.5703431576009,112.038698515371,WBGene00020112,WBGene00020112,History: N.A.
WBGene00010565,vacl-14,I,8040799.0,8043277.0,+,32.967085411185,-1.3393667229598,0.0057133039259492,19.9017114788888,24.2260583990415,24.4998929635316,27.8825821019069,19.5383394573051,16.7751954628565,10.3240227738167,11.7215684069874,10.4724782668044,13.9753550098107,8.04397923114338,6.60727424270362,5.90413471445247,WBGene00010565,WBGene00010565,History: N.A.
WBGene00004767,sel-10,V,13818132.0,13822980.0,+,70.7349361525454,-1.42474475951616,0.0057190705439832,43.1850302742921,50.8738326179467,44.8353030220043,46.0731704488432,39.2639557773289,36.2429897252559,19.923708556776,24.1407187191363,16.3314778620378,24.8588912131338,11.8294737477388,18.6296783531843,0.0,WBGene00004767,WBGene00004767,History: N.A.
WBGene00006923,vhp-1,II,5323005.0,5340826.0,+,17.5677079474447,-2.17665480128336,0.0057222973245964,1.45521797027424,4.58957591618994,5.28165375481693,7.20685435388043,4.68856337538766,5.61058835439745,10.0401041543324,8.14229728611728,15.3575446920753,8.49438870428298,1.80778149827848,1.31134062968493,0.0,WBGene00006923,WBGene00006923,History: N.A.
WBGene00000496,chs-1,I,7554855.0,7559916.0,+,92.3726147777585,-1.0136277666413,0.0057326058728268,27.1715978678521,33.5454069727592,31.1425884032027,29.8787939936828,29.2824127320055,28.3106507449141,16.3857629658023,19.5692947338354,19.6597014590934,20.5710622460946,15.1411219365161,13.0480038938394,3.02281994168384,WBGene00000496,WBGene00000496,History: N.A.
WBGene00045052,K12C11.6,I,1337012.0,1338216.0,+,22.9458367040598,-2.62143342706275,0.0057405431917737,20.2404521995367,61.3806354927821,61.2182404644219,159.033461602559,66.5327600547582,124.674497757413,13.8112026332034,31.8161198994051,25.9440785867486,34.62195856749,12.6600248500442,8.41812901243068,0.0,WBGene00045052,WBGene00045052,History: N.A.
WBGene00011231,R11A5.3,I,7862736.0,7863553.0,-,18.4935410448881,-2.27937841473409,0.0057880950438736,24.3646605793398,48.1794037052184,44.9170962286193,62.4867637547887,36.5941914474019,59.8724904950577,17.1531726530896,15.2414364851436,19.3331430061253,12.2548910381297,6.28937530821947,6.27306502704094,19.6192209844695,WBGene00011231,WBGene00011231,History: N.A.
WBGene00000547,clp-7,IV,1435465.0,1446182.0,-,48.9447512295696,-1.12386917882319,0.0058531572979322,22.4993313952861,23.8049854659324,25.824228322048,26.7851435412982,25.2396223313929,29.7708516273768,12.793802807553,22.7358444806009,13.458431042938,19.403280518353,11.1410550176678,11.6970135172725,0.0,WBGene00000547,WBGene00000547,History: N.A.
WBGene00008951,F19C6.2,X,10000935.0,10005408.0,+,23.3903424146188,-1.73898719487652,0.0058531572979322,14.0896516522205,18.926871817851,14.9151948800759,27.6204223803672,13.5389836326655,24.027307422214,5.78630261910819,10.8540964474411,7.82600991252446,11.3139923574621,4.2432067296833,5.81927883880297,0.0,WBGene00008951,WBGene00008951,History: N.A.
WBGene00021673,Y48G1BM.8,I,248624.0,251580.0,-,2334.64533092734,-0.444630480631223,0.0058888151548558,3370.35633966112,2470.85265789231,3044.99743284406,3071.87706661777,2521.34993829567,2832.66006023107,3051.45422327568,2755.15085538028,2942.25612713458,2245.54858693637,1988.6984193441,2162.08285164178,2089.47905751355,WBGene00021673,WBGene00021673,History: N.A.
WBGene00003374,mlk-1,V,5056378.0,5064803.0,-,11.2092252153145,-3.34328063974411,0.0059345494173047,1.30235555044776,1.8255408516109,1.83821784645429,2.62023736499479,1.54591547983848,1.35186901516337,6.41817712906623,5.70286564715739,12.297550775792,6.75742328803393,0.588321553914654,0.0,0.0,WBGene00003374,WBGene00003374,History: N.A.
WBGene00003087,lsy-2,X,2089659.0,2093253.0,+,19.7668427307427,-1.38891086529356,0.0059378424789173,9.27065721028994,9.74616539211209,15.4885174512969,16.3972186504227,17.5172216942367,10.9978430816447,20.8854864321722,9.66551073606907,13.2411323294488,11.2892175498109,5.38443559715802,4.17703385749273,7.46503616940073,WBGene00003087,WBGene00003087,History: N.A.
WBGene00011303,R166.3,II,10537799.0,10539332.0,-,179.024665173541,-0.960499784253177,0.0059378424789173,352.953815926737,346.808998840451,364.711054245007,374.566382639711,341.645505879357,306.397540812863,206.190534288851,227.055646268406,200.217207022338,205.757588356485,154.838173790968,181.263651252253,72.5642419973528,WBGene00011303,WBGene00011303,History: N.A.
WBGene00012210,W02D9.4,I,12537903.0,12538986.0,-,13.8752689959125,-1.64885757471426,0.0059409876181672,22.0844847209696,24.5566924209373,14.9005585458789,29.9720527023399,19.0127962701672,24.9394069447492,15.0694900748401,11.1583184679739,14.1538736758509,15.5826976752106,6.33115667889501,6.88880514086654,0.0,WBGene00012210,WBGene00012210,History: N.A.
WBGene00017311,F09G2.2,V,7196916.0,7198437.0,+,270.818559386178,-0.697990594289784,0.0059409876181672,288.995228057816,289.128969421127,360.764250979497,309.494291083129,257.974717775418,328.080440510979,225.723211936218,217.876931478228,208.979665914774,224.316543394101,163.495020659165,180.575827475526,149.833476186875,WBGene00017311,WBGene00017311,History: N.A.
WBGene00044504,R13A1.10,IV,7225416.0,7227172.0,-,234.08422608232,0.882485262556034,0.0059409876181672,124.555010460911,228.081593832008,307.287567104574,231.318392959201,223.636623676782,188.322139255191,235.900700831991,212.698840762009,219.758751322224,200.035383588248,427.511623975092,517.185519706013,192.72519574141,WBGene00044504,WBGene00044504,History: N.A.
WBGene00195185,F19G12.9,X,1419503.0,1420122.0,+,40.0364753367609,1.40531726503956,0.0059409876181672,21.0113362138906,59.2388006347738,78.5706828084461,83.3638595509113,52.4727882870889,74.7776689530367,107.311921597987,100.37043538997,133.681610786256,74.3316561683732,209.677801815183,268.517783474557,64.5998739732531,WBGene00195185,WBGene00195185,History: N.A.
WBGene00009314,F32B4.4,I,11517558.0,11526962.0,+,29.8672693130846,-1.2882125320649,0.0059726786794649,6.46518825813914,6.34367910680861,7.95207346077583,9.00515936202012,7.89353997347512,11.6962869647486,14.6561918238424,13.5260409093528,10.7731465567979,11.5012736330968,3.06658967370704,5.24337782598703,3.6441866165429,WBGene00009314,WBGene00009314,History: N.A.
WBGene00010692,K08H2.5,X,13241109.0,13242278.0,-,16.1701193790672,-2.92976123982134,0.0059782496913877,10.8423295594962,13.1520594900402,5.54961128024325,10.0679621010663,12.7285783917326,5.93645934180367,51.7883327705102,37.7383810734386,47.2519309894116,32.9194357380396,1.69541866335788,4.50939179260132,0.0,WBGene00010692,WBGene00010692,History: N.A.
WBGene00004111,pqn-21,I,6773976.0,6780151.0,-,23.0933975117436,-1.33866144948563,0.0060244638523417,8.06111776141154,6.42014132935525,8.12708202144169,6.35123709298033,9.19586190609203,6.95487875477685,10.8344275179371,14.618657888901,10.5831771602464,9.37012099190482,3.47597843863112,3.96224475351151,0.0,WBGene00004111,WBGene00004111,History: N.A.
WBGene00017944,F31D5.1,II,4219379.0,4221769.0,+,58.6006297704914,-1.9189943520917,0.0060378469367494,38.188527576788,72.5047960795186,89.6441774486295,101.090523729937,35.3750723774892,92.8041633840536,30.336397050224,20.7989035004689,36.0913477516094,28.8346235354752,12.7452542749808,21.5722214357849,0.0,WBGene00017944,WBGene00017944,History: N.A.
WBGene00002035,hum-1,I,8845809.0,8851116.0,-,61.6016866045187,-1.05049375276138,0.0060410092295099,23.0273055275476,26.6525351446879,22.6353448909729,27.1395525652544,24.5553242290495,19.1090799487385,18.3316348964316,19.3911405663404,16.2339368753723,16.9864901894526,13.2028870974073,9.57719851456632,0.0,WBGene00002035,WBGene00002035,History: N.A.
WBGene00011329,zipt-9,V,13712854.0,13716624.0,-,36.6803776690264,-1.19971096613533,0.0060533654311212,34.213007610127,33.2579457661071,27.2163733880772,27.8527022246319,30.041273166556,31.2743229463288,12.4722350529646,21.8907525818938,26.552700897102,15.3721703232705,10.4799397808639,12.036513909605,15.8503580664475,WBGene00011329,WBGene00011329,History: N.A.
WBGene00001763,gst-15,II,13611771.0,13613196.0,-,34.4834405347794,-3.3529589949055,0.0060619507862091,33.1931042897344,69.2460287137203,88.4723641051084,151.222534572134,45.3811752514779,178.120317406797,3.06712358697629,21.1966997475507,6.91383922073353,10.9563595374007,6.32582036381346,7.01046174379575,0.0,WBGene00001763,WBGene00001763,History: N.A.
WBGene00003902,pab-1,I,10432815.0,10435882.0,-,127.179516596028,0.97580574247221,0.0060619507862091,34.1683119266251,32.9009685876137,60.7258763563802,26.6739696829705,23.0736199031601,41.1618390086346,50.9628044654535,49.8730402361359,54.4164527083603,43.3690159376201,84.2099394248449,69.0733487412833,97.1492313227107,WBGene00003902,WBGene00003902,History: N.A.
WBGene00015488,C05D11.13,III,6443044.0,6444079.0,-,143.130433929706,-2.44948265765233,0.0060619507862091,34.7364832568352,82.5808799854974,119.866416150041,65.2442354798549,48.1940931848263,57.5977188004283,350.152969984944,365.287452050694,457.797912513994,276.495777481146,28.8870627500756,35.2148496666676,40.049317029789,WBGene00015488,WBGene00015488,History: N.A.
WBGene00013135,rga-2,I,11979401.0,11985612.0,+,4.64599095958311,-4.20529017180977,0.0060649978671139,1.04176894490977,1.50590425088821,2.20561689059098,4.83682505584468,3.97477057194443,3.70757254536325,0.770095879004688,1.52059559213272,0.0,1.44785875951509,0.0,0.0,0.0,WBGene00013135,WBGene00013135,History: N.A.
WBGene00020314,T07E3.3,III,6903895.0,6905170.0,+,63.7737930572374,-1.21812154606828,0.0060659196843563,114.084254081794,98.2932779017966,107.926483955677,113.901402565075,85.5282395592565,103.793757363869,58.3358171827418,56.3415642249284,34.304152979105,62.4683657143378,35.4552338877241,35.9430136064709,43.5147015263425,WBGene00020314,WBGene00020314,History: N.A.
WBGene00017647,F20H11.4,III,6608622.0,6610455.0,+,5.24456747309242,1.81631762208408,0.0060742198662264,2.07869888343974,2.45848384760738,1.88613801971952,2.89535493223456,4.22990846621081,3.2365915107561,6.14645868126635,0.758532008218825,0.0,2.88899222950356,9.50761985669375,11.2390680643733,0.0,WBGene00017647,WBGene00017647,History: N.A.
WBGene00004245,puf-9,X,5841592.0,5845987.0,+,291.82532157186,1.12423034087062,0.006124758087224,46.9135493867695,42.9999498275965,45.6337145609844,65.016057857446,62.6029954579056,59.9887079349316,103.166884289202,104.607089663237,110.778560241299,88.8566000760488,185.94078039088,186.414550914569,91.6882618253728,WBGene00004245,WBGene00004245,History: N.A.
WBGene00012854,Y44A6D.3,V,20790768.0,20792413.0,-,325.949592806635,-1.27439320877045,0.0061346139549822,328.939081903736,443.94647866871,611.113260173141,640.911265905981,469.533481095073,621.288147338487,212.688719738774,271.325881701473,234.332058417896,227.34550182354,156.625890512354,164.95927576913,191.332960065259,WBGene00012854,WBGene00012854,History: N.A.
WBGene00011300,R107.5,III,9051592.0,9053793.0,-,73.5505337691262,0.704371460849744,0.0061629486000304,61.1468315697716,72.936661442214,47.4209208494714,70.6106253985846,55.8324629755478,75.3288557020763,81.1298706565049,78.9533871978159,60.0894985325515,78.4452484659795,108.895433968327,117.619969257018,92.7936127643826,WBGene00011300,WBGene00011300,History: N.A.
WBGene00007184,ctr-9,III,9491640.0,9497044.0,+,55.2357866951945,-0.655135718264218,0.0061811456255096,13.9324403393095,13.7797994081159,15.746809433203,14.8098895837368,14.7349980286691,14.0271780690547,14.635607284764,13.1114885493686,15.8846750822799,14.7773440316004,9.31646842751085,8.6728207668447,12.3997885435551,WBGene00007184,WBGene00007184,History: Renamed on 2014-11-12
WBGene00018946,F56C3.9,X,1391800.0,1393991.0,-,13.3032220344149,-3.15584983445167,0.0061863202991922,10.4979866532965,6.62186802206314,5.08026808886026,16.5719611279976,13.8854116557533,7.4722993591872,31.0412641845455,41.3725320139622,69.9725014967,35.016444690578,2.13404574382447,2.83801534400311,0.0,WBGene00018946,WBGene00018946,History: N.A.
WBGene00020588,T19H12.2,V,4890429.0,4891422.0,+,190.030413106519,1.07779947100992,0.0061863202991922,186.338673983407,159.396761395285,141.429303939545,79.9856693830889,103.737199606516,147.804345657862,244.302762028852,212.969567048303,248.987447806159,241.87284943677,343.652419776765,329.09829782014,460.754432211025,WBGene00020588,WBGene00020588,History: N.A.
WBGene00004235,ptr-21,I,550696.0,556638.0,+,11.7489483795644,-1.97437355103155,0.0061865279693156,3.77535307905235,3.4728728343089,3.99655919855804,3.94392878837977,2.88090029764072,3.56898540498689,9.0701470340983,3.78854627907305,3.93186849326139,3.80408639367261,0.639549311998816,1.27578152854855,3.99004946204185,WBGene00004235,WBGene00004235,History: N.A.
WBGene00003010,lin-24,IV,12129504.0,12135096.0,+,22.8983570427922,-1.37736426979737,0.006194001902098,27.4927213157044,37.9866303987159,25.6586659593338,45.2231014273494,32.767471715367,32.1488747254097,23.2264624690782,17.19821067782,23.5604501027504,23.1441021426959,12.2420450927918,11.6794152020509,0.0,WBGene00003010,WBGene00003010,History: N.A.
WBGene00009697,F44F1.5,I,13258381.0,13260217.0,-,56.4507757042804,-3.06898336508595,0.0062019497263601,30.2687186215843,44.1463876001834,68.0816765441273,95.4051235504875,51.616914464547,88.3791596363092,10.0846088542933,7.46722527851346,1.42078078705874,9.48004635789191,5.77752903245529,5.76254612582013,0.0,WBGene00009697,WBGene00009697,History: N.A.
WBGene00011969,T23G11.4,I,7694325.0,7695233.0,+,48.3486662074802,1.09914029207189,0.0062086898323045,55.452843288382,54.206090653485,64.1454843754011,65.0429796205339,60.37931608282,62.3217613634569,23.0129521308531,46.8603171437645,16.2110205330864,34.0725231380493,104.814783378052,98.6254400602322,131.607196666006,WBGene00011969,WBGene00011969,History: N.A.
WBGene00012767,fcd-2,IV,15025710.0,15037036.0,+,84.9633880183188,0.977477359540734,0.0063075713643182,13.2617374859323,13.5701696675515,10.5892447345531,9.85165925237635,16.731369988934,14.7885391810692,25.09653619147,19.3572093540151,22.9823883330886,20.8396205339967,34.6268877921346,32.266485131469,26.9105367985216,WBGene00012767,WBGene00012767,History: N.A.
WBGene00003622,nhr-23,I,7214745.0,7221781.0,+,140.061494806141,-0.745371175168126,0.0063136543442239,71.9844344272261,53.537198615797,58.6764340706529,63.287759057382,50.3849241918375,57.4603502466702,45.2870594817555,46.5738158566562,37.4311830040365,47.2550801670143,29.4045720590851,37.9542925568603,21.5824220412596,WBGene00003622,WBGene00003622,History: Renamed on 2015-03-05
WBGene00004361,rib-2,III,10742777.0,10746675.0,+,39.2003805753771,-1.49279029358544,0.0063395127741919,20.9460571739177,23.7025321753083,23.4051838428927,26.203571609653,20.4234106631686,19.6716885432985,8.60207395307243,14.4374676958084,10.6648281441664,7.92466022300265,5.12530352243925,7.07817051249512,9.83876238077035,WBGene00004361,WBGene00004361,History: N.A.
WBGene00021902,oxy-4,III,5155472.0,5158774.0,-,63.7560867531961,-0.728232505419261,0.0063459930801508,48.9128954824656,51.7073994649027,49.641904852338,61.0639932718223,48.1071364587468,53.6737700153413,32.1398793638737,55.5291752581567,47.0918334153363,48.6431309970687,28.3562006978407,30.8538156690858,45.9506390163667,WBGene00021902,WBGene00021902,History: N.A.
WBGene00021198,npp-26,IV,4764748.0,4767839.0,+,56.1250151877456,2.32389414338752,0.0064067154472175,7.42322089417935,9.75496355540897,12.5089133189997,6.89304878811609,4.31582400716296,3.30233135186828,39.1956382560443,43.3405776828728,37.1086394193399,45.0993789674248,98.8037653679959,110.373241293315,98.627431150769,WBGene00021198,WBGene00021198,History: N.A.
WBGene00006216,str-172,IV,4864978.0,4867659.0,-,10.7213589642741,-2.09618039446963,0.0064448836478847,13.5545158442756,15.4372298264347,19.131605740405,25.87213071578,13.7909251267349,14.0698367501234,4.45322751570596,5.49571027108543,10.0383627147189,11.7215303957819,3.57179066482416,3.05359535571103,0.0,WBGene00006216,WBGene00006216,History: N.A.
WBGene00008384,D1081.6,I,8482759.0,8485694.0,-,26.1103213584098,-1.19467127450935,0.0064478641297962,22.0906678202125,30.3406882848944,34.4848043156483,36.3939177370734,29.7262686990181,36.1393441027477,27.3920091047973,37.444839408451,16.6240401645026,24.9575806425202,14.9687418476447,12.5218711583904,0.0,WBGene00008384,WBGene00008384,"History: Split into D1081.20(WBGene00304985). History of WBGene00008384: Split into ""WBGene00304985"" on 2019-09-26"
WBTransposon00000723,WBTransposon00000723,,,,,14.5185187730487,-2.25128062113115,0.0064627705911393,1.38659667906502,4.66469645369131,5.20034878819858,6.95285037993933,4.51449862505644,5.92174432218872,16.3999880181806,5.26218150602514,10.1663305113654,6.62923461275,1.31539032982193,1.49940470724243,0.0,,,
WBGene00020373,gpx-6,IV,8222202.0,8223459.0,+,56.1509298567874,-2.20583737125493,0.0065038096450635,63.7105598020462,108.711071952531,128.068535476625,177.480908877995,132.635291581836,168.311438851229,34.778647932422,32.9054792701786,29.3989596401029,33.2385968312357,26.5665102193251,19.8732113262796,0.0,WBGene00020373,WBGene00020373,History: N.A.
WBGene00001985,hop-1,I,4208515.0,4210341.0,-,14.1764087138112,-1.9404468206876,0.00651325664345,12.8829837942706,14.9694349832094,18.4572077643981,20.1479936871688,13.7975585683543,20.5116234790502,18.0442465571462,5.9382220071988,27.1166161644354,6.78500460757693,4.59451118295254,3.66607696385509,0.0,WBGene00001985,WBGene00001985,History: N.A.
WBGene00010077,F55A11.4,V,11770456.0,11773495.0,+,70.8498962935739,-0.820180719336028,0.00651325664345,42.6149277513386,43.7441009455439,45.233423956487,40.6912805641381,42.1310717424094,46.1427911019007,49.9273557202351,35.2086571782064,48.2336114013186,46.2637698666019,25.0622565862698,29.3446124532395,0.0,WBGene00010077,WBGene00010077,History: N.A.
WBGene00010994,lgc-25,X,14158870.0,14161734.0,-,9.10374239044132,-3.230459823036,0.00651325664345,4.87639977793226,13.0726230161589,7.96441156956906,17.2068696086908,10.9151918811296,12.148302382838,2.88378369634757,2.84709274317751,1.62513966738911,1.89763256718761,0.33042717411645,1.31828110001639,0.0,WBGene00010994,WBGene00010994,History: N.A.
WBGene00077712,nipi-4,V,7868470.0,7870807.0,-,229.953177375956,-2.64864187308748,0.00651325664345,188.868737685476,231.478693161005,376.520935576524,365.637136289899,202.536697459522,370.211203573642,22.9701506079811,41.8123722546562,19.4170438127234,31.849840806181,29.2803953534784,33.470282634204,24.6304541187543,WBGene00077712,WBGene00077712,History: N.A.
WBGene00000113,alh-7,II,13485792.0,13491786.0,-,16.3254937792092,-1.90936579348236,0.0065336263307457,5.22099869557281,18.0672763894569,20.7917027464507,9.29221271353538,8.41076174395931,8.51634563076252,10.2919035918538,10.1609576567624,17.3998287055127,8.70742257972372,3.53777361087345,2.94049923142544,0.0,WBGene00000113,WBGene00000113,History: N.A.
WBGene00016207,C29E4.10,III,7937827.0,7940931.0,+,4.97403902616761,-3.40955542541484,0.0066008584644095,2.29999942536247,2.61946794248525,4.17387664569356,5.69528455914829,3.12015274526661,2.72850480761314,5.66734779287102,2.23809640016793,1.27752046295982,2.77034981733745,0.0,0.518149644304042,0.0,WBGene00016207,WBGene00016207,History: N.A.
WBGene00003012,lin-26,II,7682198.0,7684760.0,+,26.0249950269733,-1.20291509434182,0.0066042561232298,17.9463875201308,17.6626195316269,18.940160868586,17.373776552982,15.5399123807403,21.7428974040123,11.2904841938913,15.0482247110755,10.1802995839177,12.099538933307,8.02079341324308,6.70967157633889,0.0,WBGene00003012,WBGene00003012,History: N.A.
WBGene00007606,C15C8.4,V,12745201.0,12747463.0,-,69.7377805149922,-1.41016280970599,0.0066180509470289,84.6648437119915,88.3716837425759,80.1142585665498,98.272519884628,67.0673218518519,66.1817803668242,42.916045865645,41.4873078070511,24.1850900926046,47.4033430015847,23.3575014463074,17.1661576753485,51.1311743803741,WBGene00007606,WBGene00007606,History: N.A.
WBGene00003605,nhr-6,III,3573585.0,3578771.0,+,4.75710789026888,-3.41168705445581,0.006649538559724,2.62142193919974,2.5836367910351,3.56787865571211,3.65129697311923,4.00071468111696,3.79008154735342,0.968903057810501,1.43486326742984,2.18407891700997,1.82163652295475,0.0,0.442920386323497,0.0,WBGene00003605,WBGene00003605,History: N.A.
WBGene00010974,bbs-5,III,10258856.0,10261679.0,-,24.0089451704146,-3.84518922020039,0.0066839929843278,163.882639375727,13.1965633422772,17.7176046037589,16.8367166748018,31.9291231785492,6.82521021165295,24.7445589474668,4.07162150092883,2.3241089099082,5.42760089564257,2.83525934976501,0.942635550590524,0.0,WBGene00010974,WBGene00010974,History: Renamed on 2004-06-23; Renamed on 2006-05-22
WBGene00007487,C09G1.5,X,15959100.0,15962344.0,+,11.4546880544855,-2.83919072674018,0.0066870066085485,14.5605541310795,18.0408529180113,20.7612947894359,35.7330889036005,49.7344267518668,30.5366974808218,6.15053999513173,6.07228545224844,13.864405343038,5.78182110207419,2.81894311623383,2.81163273124345,0.0,WBGene00007487,WBGene00007487,History: N.A.
WBTransposon00000053,WBTransposon00000053,,,,,1.54751499098759,3.04810034205801,0.0067230989793805,0.335396061814099,0.17629955547677,0.405768736005327,0.311441818906316,0.682491655094185,0.59682391027341,0.0,0.0,0.0,0.372908889923928,4.31805344367852,1.81341280224952,0.0,,,
WBGene00001168,eef-1A.1,III,6970026.0,6972003.0,-,16.2350121617471,2.03732696157061,0.0067816772254211,3.53908885109842,2.92334027270552,7.64581987227597,2.34737458730228,0.514402199691712,6.7475007931976,13.4545544051026,9.59354459200452,6.73976579942391,5.90238457631369,18.1570692100994,13.6679112112738,51.2962201337,WBGene00001168,WBGene00001168,History: Renamed on 2005-09-08; Renamed on 2010-08-03
WBGene00014155,ZK930.5,II,11882614.0,11883685.0,+,9.75536361587686,1.43266506076195,0.0067816772254211,5.91800859699689,11.4061815678107,11.3362279426173,13.7383497571709,8.02830234078046,7.02057345334213,11.6658856834614,1.43968228763951,6.57424258394687,9.86987446064402,24.060425061356,22.6648051590979,33.3576175428637,WBGene00014155,WBGene00014155,History: N.A.
WBGene00044503,Y73B6A.6,IV,6704925.0,6707052.0,+,49.1704656241009,-4.46270909178648,0.0068335646017104,22.8173345248248,38.4963500684274,60.3299740632356,78.5995436295286,34.4485097150688,68.762360056994,2.17638938737509,3.76022281705845,0.0,1.8413252635694,1.4962388391852,1.49235863249036,0.0,WBGene00044503,WBGene00044503,History: N.A.
WBGene00007120,B0250.3,V,20468349.0,20469413.0,-,16.6726198612361,2.32670808259488,0.0068503605698744,6.00882202815285,10.0019562387812,13.9333823319476,11.1593347388171,1.01893734951721,9.80142080266786,2.96122545801419,16.0795205885466,10.0126891527887,17.2589577986851,10.857617220072,28.4273327232434,152.412746138941,WBGene00007120,WBGene00007120,History: N.A.
WBGene00016076,C24H12.7,II,419178.0,420568.0,-,253.651646705733,-1.6680475987183,0.0068503605698744,583.613845351953,628.705246146795,717.230602748502,709.009455686032,563.281772481268,646.507962597717,177.34207956508,281.147263588253,146.066308720799,213.517799635346,177.409707585038,177.729143531223,58.5109315074384,WBGene00016076,WBGene00016076,History: N.A.
WBGene00018804,F54D10.3,II,3812284.0,3813426.0,+,467.829531233577,1.13908019267178,0.0068503605698744,172.519956897188,345.634852667871,418.351487292371,288.076159739093,181.687850945025,256.500212278302,543.680994091405,524.614661626319,486.690860893327,488.793480079177,894.185098168594,752.767803244913,793.298935458983,WBGene00018804,WBGene00018804,History: N.A.
WBGene00206380,C42D4.18,IV,7166783.0,7167930.0,+,15.0659919730002,-2.13338681063082,0.0068729771783962,10.4536125161636,20.60586851137,25.820928770884,43.6815338664042,22.1582037631385,41.0789449476562,7.72751382035739,15.2583902520904,11.6127889024557,18.8870678870537,5.90284807153524,4.7100321393244,0.0,WBGene00206380,WBGene00206380,History: N.A.
WBGene00012351,W09C5.1,I,13626522.0,13628447.0,-,36.4555430147856,0.87604874284147,0.006907773003132,38.301811450352,34.2692580260777,29.5776274268191,22.7018724395291,43.9447215276696,23.9272978179592,31.3255130137068,27.3584577907104,35.3066243244015,41.6796502255246,62.3988165497451,56.1785285004902,68.902050803938,WBGene00012351,WBGene00012351,History: N.A.
WBGene00010685,aipl-1,V,15134188.0,15136801.0,-,55.3930118584124,-0.750633034918701,0.0069371795301573,30.011955215359,29.4194747598548,36.063720815678,32.7642922328967,33.4238889658826,30.3109895807941,49.1676906446665,35.5186246417121,28.3839774326075,31.7904345867697,21.9851286020101,17.542491530824,13.716182459365,WBGene00010685,WBGene00010685,History: Renamed on 2009-02-16
WBGene00012909,spds-1,II,12804862.0,12810872.0,+,79.066019282144,2.55829443920367,0.0069371795301573,2.89163004677879,19.2529963784047,16.3256368984789,64.8901008222805,45.111648414564,63.0328686405528,9.97522963518134,6.33105823229041,4.81841410306506,4.82257250569314,127.359849991444,142.012541342934,154.840928692813,WBGene00012909,WBGene00012909,History: N.A.
WBGene00044342,T05B11.7,V,7731839.0,7733495.0,-,13.8696064744894,1.63597417930116,0.0069792951427872,14.7070385790783,14.9782198628944,21.6850527842283,17.9243539789568,6.54655287706247,17.1744486151741,0.0,9.39173022852158,9.19005037262996,7.15398568756644,41.1079328024028,45.9711851673555,15.54339690671,WBGene00044342,WBGene00044342,History: N.A.
