gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,Mutant_f2_smRNAseqRppH_rep1,Mutant_f2_smRNAseqRppH_rep2,Mutant_f2_smRNAseqRppH_rep3,Mutant_f2_smRNAseqRppH_rep4,wt_smRNAseqRppH_rep1,wt_smRNAseqRppH_rep2,wt_smRNAseqRppH_rep3,wt_smRNAseqRppH_rep4,Input,Suggested Match,History
WBGene00011035,snrp-27,0.440580094059609,0.0010118252206167,382.637209052193,425.623804695485,347.909453355697,413.441890000604,300.113085265936,271.286445677122,308.598379307597,272.231650815913,WBGene00011035,WBGene00011035,History: N.A.
WBGene00017423,F13C5.2,-0.384076377258847,0.0010221904553681,182.103956407767,168.040508102838,191.348599055605,160.198073879917,237.150574159323,238.180317470675,206.352227114956,237.935172487857,WBGene00017423,WBGene00017423,History: N.A.
WBGene00003917,par-2,-0.324977830684656,0.0010315437527499,157.488514625236,148.444214172754,140.924179411641,140.358589614325,185.806062716676,175.614367102417,192.318520409675,181.304183030503,WBGene00003917,WBGene00003917,"History: Split into F58B6.11(WBGene00306125). History of WBGene00003917: Split into ""WBGene00306125"" on 2022-01-02"
WBGene00004244,puf-8,-0.493008204611438,0.001034096508546,77.2625039295783,66.4933615451846,69.1184748158537,61.222582492237,90.435349775179,104.16971448604,98.6537352854377,93.934877314502,WBGene00004244,WBGene00004244,History: Renamed on 2012-08-14
WBGene00194676,Y43F8B.21,-5.01927089711119,0.0010377358320875,0.0,0.0,0.0,0.0,29.5345466372071,11.3465126796692,12.3376484724453,38.4463881964117,WBGene00194676,WBGene00194676,History: N.A.
WBGene00012433,Y11D7A.9,1.3436817966893,0.0010738430818795,22.3801962638332,16.7596518986296,22.7538738728504,22.9092078281536,5.71875965900658,7.32339879576299,10.1529642814947,9.77071611173476,WBGene00012433,WBGene00012433,History: N.A.
WBGene00012551,cec-7,-0.589946739270132,0.0010738430818795,48.5142637932229,61.9793194570675,43.9728800998368,51.3734679304273,72.6705292257597,80.4706622939694,73.6606315048955,79.9912517573368,WBGene00012551,WBGene00012551,History: N.A.
WBGene00007165,B0391.10,0.39797463277142,0.0010810915018222,1310.59222686619,1265.87899800952,1434.81087161786,1305.56237374978,1123.04392451464,897.858229070858,1188.40072631478,828.538701079893,WBGene00007165,WBGene00007165,History: N.A.
WBGene00000250,bir-2,0.626973968134512,0.0010882856509784,106.559603060157,102.813823398701,97.663471069709,82.5639612804656,64.5325600553632,61.0907545712839,69.611990734616,57.9526824950581,WBGene00000250,WBGene00000250,History: N.A.
WBGene00011174,acs-23,5.09946011736413,0.0010942879267662,1.09671694979474,4.5386987387053,3.2634983731194,2.59070903255958,0.0,0.0,0.0,0.0,WBGene00011174,WBGene00011174,History: N.A.
WBGene00004042,plk-1,-0.332236848073941,0.0011077352802329,155.180951714461,157.599660543979,145.446636303547,150.622280132529,185.137439437689,195.701634103418,183.890600419362,200.035918948664,WBGene00004042,WBGene00004042,History: N.A.
WBGene00012156,ebp-2,-0.553423352789833,0.0011095242679796,90.8304552026189,78.5185984567419,88.012646680294,80.2358807088623,111.172491587223,111.645403065047,130.767434516909,140.909639757603,WBGene00012156,WBGene00012156,History: N.A.
WBGene00001563,gei-6,-0.442360594929477,0.0011321748409784,53.8843629279855,48.9174791790461,54.334438588157,46.149374193412,63.3795692524199,65.682796786125,76.4633287036184,71.1954574246212,WBGene00001563,WBGene00001563,History: N.A.
WBGene00017550,nep-6,1.58088848146789,0.0011376135217247,10.9424484191611,10.0632623673753,7.53736603422813,10.0522695761303,3.10677608068982,1.19355392941875,3.24453187287667,4.80251587528606,WBGene00017550,WBGene00017550,History: N.A.
WBGene00013558,Y75B8A.25,-0.524767579380408,0.0011456565589447,45.0584091840005,32.6665545583978,42.5729151684066,41.1770510479938,55.1521640710042,60.0534939387368,62.1396197453648,56.2043998176201,WBGene00013558,WBGene00013558,History: N.A.
WBGene00013288,Y57A10C.10,-1.14960286588491,0.0011631724309572,31.7359279216186,21.2097463317704,21.5561657075637,24.4460509293267,43.6321412820601,48.7636172837875,69.5929450463165,55.9372595706513,WBGene00013288,WBGene00013288,History: N.A.
WBGene00022562,ZC204.12,1.04431234277494,0.0011664277430146,45.5387619787408,42.1400111083861,42.7149827384903,40.9247015001521,29.4072425568744,19.4367402966524,17.4360204496571,17.9054751479256,WBGene00022562,WBGene00022562,History: N.A.
WBGene00016926,nhr-171,0.822848765891431,0.0011915654388676,48.9240377716843,40.8341363367708,44.4242726702245,51.8366948970283,27.5767189700681,28.9579147370376,21.8876067686186,26.9233498586432,WBGene00016926,WBGene00016926,History: N.A.
WBGene00009270,F30F8.1,0.394096931695734,0.0012094421331949,173.524095381844,176.452167397842,163.225645694157,200.398303112159,137.824151966079,150.660843839316,117.926643902244,136.121952749351,WBGene00009270,WBGene00009270,History: N.A.
WBGene00009867,F49C5.4,-0.570271524557898,0.0012094421331949,42.7364131936823,49.9003889710665,56.0345706932596,54.2626028431274,77.2955072968504,71.8453554968967,71.4209881634938,80.9615511940718,WBGene00009867,WBGene00009867,History: N.A.
WBGene00016076,C24H12.7,-0.582910090095504,0.0012094421331949,140.248131235865,133.284765948035,158.938739158756,113.013481394929,202.212688509641,173.706920920708,232.952610075089,212.545110003358,WBGene00016076,WBGene00016076,History: N.A.
WBGene00018383,F43C11.6,-0.624291287078254,0.0012515569255923,90.6585253053785,101.156515586299,80.7417356642194,99.5378659073591,154.166519803183,135.376756734761,142.090945050842,137.77197018411,WBGene00018383,WBGene00018383,History: N.A.
WBGene00013612,fbxa-207,0.448558209915057,0.0012556717434947,163.313893465773,186.01788012421,164.405941558709,181.390520994962,122.035105896793,117.667538900273,137.342017370346,129.42282415424,WBGene00013612,WBGene00013612,History: N.A.
WBGene00001527,gcs-1,0.526589224741058,0.0012563523821379,56.7913854000028,64.897421818311,66.066449747348,61.2250560319926,46.7493294951253,44.9001186981341,37.2269388919115,44.4531218126444,WBGene00001527,WBGene00001527,History: N.A.
WBGene00020146,got-1.2,-0.238668392743522,0.0012675777406281,1743.87428317002,1835.32190649143,1940.41023509349,1952.40180736822,2202.99319311029,2097.44650927023,2266.04640443521,2248.61464579715,WBGene00020146,WBGene00020146,History: N.A.
WBGene00017336,ugt-41,2.55251057215549,0.001272732349618,5.46003561201493,7.62983066591851,3.69259471526268,7.0352271497672,0.951266072670782,0.487273550660639,1.19213474503689,1.2383039143016,WBGene00017336,WBGene00017336,History: N.A.
WBGene00045382,T05E12.8,-3.91397999895823,0.0012767336854215,0.0,0.0,3.22966942656878,2.56385412185622,12.4801468412101,42.6186086016842,20.8536351009868,20.3074291311839,WBGene00045382,WBGene00045382,History: N.A.
WBGene00003795,npp-9,-0.484185072071288,0.0012783559099992,54.6282846910548,60.2196356171195,44.8725809714447,41.6708259447475,66.5235448633129,72.3412731363945,71.978819364979,69.9160720769704,WBGene00003795,WBGene00003795,History: N.A.
WBGene00018498,F46F5.7,0.938189333337538,0.0013030685039943,24.9637244648484,29.5174025044734,31.9596120032931,28.7994572592068,17.2453431563144,13.6779878878204,16.2671050064775,13.3969862978935,WBGene00018498,WBGene00018498,History: N.A.
WBGene00008051,lron-4,1.05074167699388,0.0013080997809028,21.4839922052627,38.3746328972946,26.1840430911084,29.1544582731878,10.9503086048967,23.3340712734439,10.9784160136166,10.8334102333109,WBGene00008051,WBGene00008051,History: N.A.
WBGene00044655,fbxa-194,0.562652697245385,0.0013080997809028,152.24377475484,129.543387021752,150.834081732439,184.019553638265,123.388182398908,80.3144442673624,114.47828861393,98.9452835312627,WBGene00044655,WBGene00044655,History: N.A.
WBGene00021264,fbxa-13,-0.934536616386663,0.0013110645218897,28.8601882349361,23.0571805838197,18.5684762824638,21.1894341534655,38.1185904834506,43.6457880377458,39.3404465862175,52.0529895404638,WBGene00021264,WBGene00021264,History: N.A.
WBGene00019976,fbxa-195,0.843632576563959,0.001344527301211,43.1737794648772,43.8843884003668,48.4587846726873,59.0450149254717,24.6770563073005,33.4601416468542,23.042527295984,27.3991866518896,WBGene00019976,WBGene00019976,History: N.A.
WBGene00009071,F23A7.6,0.686236431267942,0.0013784598973218,45.3881413391467,35.7783160848459,33.7653497210335,39.3131562756364,19.9339361998362,21.9070153437046,28.463631420599,24.7693674485754,WBGene00009071,WBGene00009071,History: N.A.
WBGene00014106,ZK856.5,0.501880922168917,0.0013784598973218,134.572186488251,119.005521276051,137.548214745894,126.889603616645,112.696624588987,92.6968275399401,86.4595597606035,77.2301593260908,WBGene00014106,WBGene00014106,"History: Split into ZK856.18(WBGene00194912). History of WBGene00014106: Split into ""WBGene00194912"" on 2010-01-20"
WBGene00004259,pyr-1,0.621997044647984,0.001378548014151,15.6093332361739,15.6056311239035,15.9549261775952,17.8369374882882,8.75550013671091,8.72061932745141,12.0900334685245,12.1888975269067,WBGene00004259,WBGene00004259,History: N.A.
WBGene00012854,Y44A6D.3,-0.451384587067294,0.001378548014151,156.137860483936,157.469359822086,170.132586046649,155.127726691878,226.183879026197,237.129234546935,223.529160559597,192.469999113306,WBGene00012854,WBGene00012854,History: N.A.
WBGene00002992,lin-3,0.601584652084804,0.0013793704983267,65.4338434060742,53.0968864938879,54.0864870331196,75.7698358933962,34.8336630959612,40.7242206652806,42.7978855888826,44.0108146956461,WBGene00002992,WBGene00002992,History: Renamed on 2006-10-05
WBGene00009746,F46A8.3,1.57904964067485,0.0013948920231221,24.8947078254107,25.0204269529706,25.0017066798016,29.4036416772322,7.15644783901558,6.10966067366801,8.96852138958524,11.6448195017978,WBGene00009746,WBGene00009746,History: N.A.
WBGene00006994,zyg-9,-0.338282615501781,0.0014181365174749,82.9130391244303,86.3939647720052,80.4344203614036,80.9494813247279,94.3582688813185,107.494335216197,102.483841454839,112.635304720089,WBGene00006994,WBGene00006994,History: N.A.
WBGene00007340,C05D12.2,1.63855930729781,0.0014199534755743,5.29753455213354,4.94515846731922,4.97806189809473,6.91565914448059,1.60302637997999,2.46338762124396,1.33928420917992,1.73894025559428,WBGene00007340,WBGene00007340,History: N.A.
WBGene00194660,W09C5.12,0.230062687281326,0.0014359822903339,10591.758145172,11412.5706422544,11015.7379768264,11476.7524646138,10111.5731392761,9615.04666403569,9331.14185728597,8884.72940858975,WBGene00194660,WBGene00194660,History: N.A.
WBGene00013186,Y53H1C.3,2.1171487779324,0.0014418647311942,8.27344041608106,5.59006492348223,3.5170370913498,6.51461826447751,2.26509969229577,0.773511709902191,0.946214076073993,1.47428879040025,WBGene00013186,WBGene00013186,History: N.A.
WBGene00013771,Y113G7C.1,1.0469400710246,0.0014418647311942,10.9377298126845,8.39504090303678,8.42234836445652,14.9585796760305,5.14848662272143,6.78148623286824,3.07244156655333,5.62489807902708,WBGene00013771,WBGene00013771,History: N.A.
WBGene00044501,C55C3.8,1.50011248889346,0.0014418647311942,25.1882774931632,17.6491357961514,19.432182922961,36.3615788980237,8.0453776806543,13.737130131046,5.22798154610694,8.14567737337496,WBGene00044501,WBGene00044501,History: N.A.
WBGene00019511,K08A2.1,-0.346872304299627,0.0014810081082035,377.847196944767,400.578186299224,363.282432069465,434.747362514755,534.61479507031,543.504183151862,483.795752600054,442.761382378712,WBGene00019511,WBGene00019511,History: N.A.
WBGene00010209,fbxa-191,0.629880829862471,0.0015085881650321,86.9569817733389,84.9374032075831,75.9397632797713,84.8446202602377,54.3421856934594,46.0223037661347,49.638856704558,62.7224078461319,WBGene00010209,WBGene00010209,History: N.A.
WBGene00000022,abt-4,1.06915765384437,0.0015245960455225,4.49325685777788,7.77957421486958,8.23722936148852,8.71876825427485,3.53671669409217,2.67807160073691,4.23953724781151,3.40287969814525,WBGene00000022,WBGene00000022,History: N.A.
WBGene00016216,pals-22,-0.354322794279671,0.0015612433990756,383.700486933927,349.990960121078,388.500660472584,348.431507534682,508.057041620893,454.940522391438,492.286680804091,432.618736608783,WBGene00016216,WBGene00016216,History: N.A.
WBGene00004245,puf-9,-0.475200698507343,0.001572838443305,45.5441260713226,39.2802183951974,41.8534824845833,34.8072910583129,60.0715075228625,51.2847344627431,58.3382848299732,55.6406441758085,WBGene00004245,WBGene00004245,History: N.A.
WBGene00003183,mei-1,-0.549487395456032,0.001586224894806,51.9383813111305,49.8977010966269,60.3722400407233,54.9553169219759,74.6532795851108,74.3558703263426,79.2628288564864,89.7559562734313,WBGene00003183,WBGene00003183,History: N.A.
WBGene00010844,prp-3,-0.555742140742654,0.001586224894806,53.1738354235419,49.019916156855,50.6199580250311,38.3215056593395,81.6106817489764,67.2402959001761,68.1834676782898,66.0462716215889,WBGene00010844,WBGene00010844,History: N.A.
WBGene00009863,F49B2.3,-2.51988118149809,0.0016165535364078,2.75537400854004,1.08599558497991,2.73305359111083,1.08480927756558,7.92083623048938,12.6228489872893,14.7058658262893,10.8837201879548,WBGene00009863,WBGene00009863,History: N.A.
WBGene00007789,C28A5.2,-0.51967767248692,0.0016541056734426,37.7612645880004,37.6729017367135,32.4808308148027,28.9903844486739,41.8376707286213,45.1784375192873,52.9036796073828,55.3450592214852,WBGene00007789,WBGene00007789,History: N.A.
WBGene00008478,E03H4.11,0.959961916577615,0.0016652781172413,29.2809182517926,39.1776433241193,38.4065017956036,36.4045087432398,19.9358189801148,16.6415519301814,20.974002403157,16.339714983475,WBGene00008478,WBGene00008478,History: N.A.
WBGene00012641,epg-6,0.398563215652633,0.0016662327600711,155.264146320596,186.357271347233,188.730484956799,179.925509802418,132.49714816277,140.341198305217,133.681548252705,133.012101098876,WBGene00012641,WBGene00012641,History: N.A.
WBGene00000081,ads-1,-0.291147005477668,0.0016672070349223,380.206475571616,331.019763726118,394.716400002701,385.95404424181,468.093924163807,442.875732424621,445.59593919072,471.307878787427,WBGene00000081,WBGene00000081,History: N.A.
WBGene00009035,gfat-2,-0.532787279510569,0.0016909557803489,65.8444782382256,71.4386437187819,68.6304753145865,52.5590094980525,76.6142347752064,87.3681476334525,93.2620903127467,115.752346047748,WBGene00009035,WBGene00009035,History: N.A.
WBGene00006930,vit-6,0.838238332041414,0.001698276472431,9.44189262415627,11.9911834709314,11.5766834357067,12.184603380688,4.3562005673641,6.35092625233349,7.55893060143825,6.76116370025796,WBGene00006930,WBGene00006930,History: N.A.
WBGene00001688,gpr-1,-0.490467049931812,0.0017226916871336,67.6137625523192,63.8338994994638,63.556774963955,62.5260301449152,87.8926713640385,99.3053739296604,83.9221671712269,91.2040368400521,WBGene00001688,WBGene00001688,History: N.A.
WBGene00001638,gly-13,0.375455416353009,0.0017260040531854,511.080957188011,435.150904199375,456.555249398237,509.366288903665,413.242835417743,311.411219287554,407.913053521196,341.382431241987,WBGene00001638,WBGene00001638,History: N.A.
WBGene00219443,Y57G11C.1144,-4.63984147478078,0.0017319556655384,0.0,0.0,2.9823523984081,0.0,11.5244599209372,23.6130128739061,48.1418377894403,37.5047114584928,WBGene00219443,WBGene00219443,History: N.A.
WBGene00009962,F53B6.7,0.587726108627926,0.0017726668632569,228.091139517394,259.520385948366,294.543352925953,230.771666461468,168.252656640685,201.098831109881,196.385175818046,113.26858118238,WBGene00009962,WBGene00009962,History: N.A.
WBGene00269385,F41F3.9,1.43600372400978,0.0017983428837291,56.6657628497879,86.7088160322159,79.3506795441617,86.6140980492251,28.7464056454839,29.4499374045346,26.6853632690531,29.1047798284633,WBGene00269385,WBGene00269385,History: N.A.
WBGene00006536,tbb-1,-0.332094302044328,0.0018204342310018,233.331835403645,254.833681807823,227.466544169445,237.023952105961,285.028570452854,290.255753979048,294.69613312602,324.376973393641,WBGene00006536,WBGene00006536,History: N.A.
WBGene00018678,F52C12.1,-0.767166208454709,0.0018204342310018,25.9277707348324,28.5184206462203,24.2225206992658,20.6532693149529,47.3783352305198,40.2509081238128,41.0314579533306,40.6148582623678,WBGene00018678,WBGene00018678,History: N.A.
WBGene00019580,oac-58,1.52619008676794,0.0018204342310018,6.77940943108413,7.1253811043286,9.24617590805661,9.34184680033096,2.52630987687071,3.69734014530057,1.8091388894212,3.28860609995756,WBGene00019580,WBGene00019580,History: N.A.
WBGene00021579,clec-73,1.99590576499129,0.0018204342310018,2.33837573504581,8.84775383580056,9.39370482189079,16.5714165521973,2.68883878344516,2.75464469679829,1.87204203700398,2.0417698933788,WBGene00021579,WBGene00021579,History: N.A.
WBGene00018390,F43E2.1,0.257338847271648,0.0018251604083702,850.860107164713,894.216741935517,902.303498754436,995.023652266971,790.64079960647,765.747537688858,727.565960314758,762.641715273833,WBGene00018390,WBGene00018390,History: N.A.
WBGene00011663,T09F3.4,0.514099341777521,0.0018411075509171,202.437825215511,213.093119818928,219.469699798526,268.262350836107,164.41136580688,176.917469549016,140.325778499706,151.662602951986,WBGene00011663,WBGene00011663,History: N.A.
WBGene00021563,Y45G12B.2,-0.603894376556414,0.0018693447580971,53.2532489732506,58.6544435127017,52.6409643830493,49.9741401784761,75.4946587607627,92.3810741370113,81.1781874593743,77.3457819914491,WBGene00021563,WBGene00021563,History: N.A.
WBGene00003925,pas-4,-0.575666870854866,0.0018727460360752,85.3275130537629,87.9874349369172,75.2869428200146,85.5475516913675,117.891242178952,122.724488314549,115.175455848538,137.993923854637,WBGene00003925,WBGene00003925,History: N.A.
WBGene00003374,mlk-1,1.29804894841076,0.0018744290270906,7.40010369810228,6.12497897969959,5.87212623012505,11.07118825347,3.30912984426025,3.87441896378947,3.1596416819677,2.15381824118617,WBGene00003374,WBGene00003374,History: N.A.
WBGene00000496,chs-1,-0.521897927096042,0.0018777131033015,19.9083791066712,23.5399024745177,22.819999337922,20.6348998714107,31.7297501863376,31.9080201354768,33.3399534017717,28.2539488010979,WBGene00000496,WBGene00000496,History: N.A.
WBGene00014753,F40D4.14,1.13651486643674,0.0018777131033015,3.45384121685204,5.88076218355155,5.75544939723836,8.15880308880045,3.3095701418401,2.03434059997173,2.87565650130032,2.32643320378977,WBGene00014753,WBGene00014753,History: N.A.
WBGene00003480,klf-3,-0.580613324226987,0.001945097330235,75.210068007755,51.8754088233712,72.0105088498257,59.2214191527352,107.435379888925,89.5557694834294,90.8743110197542,101.632485698789,WBGene00003480,WBGene00003480,History: N.A.
WBGene00016993,CD4.8,-0.337689507159747,0.0019555311464636,145.141890550536,144.026249292964,150.67838955523,147.176251032827,178.432723453379,191.962526787712,181.207190169168,190.650588819418,WBGene00016993,WBGene00016993,History: N.A.
WBGene00000238,bar-1,1.35046570902193,0.0019809704858142,8.24060930331883,9.74379372079194,8.17385472156295,9.32760199425314,5.26425947005775,2.69654776646458,3.29860740409128,2.78391453881714,WBGene00000238,WBGene00000238,History: N.A.
WBGene00003410,mrp-4,-0.389470624152105,0.0020221188500997,52.4556506760311,47.4547422034772,46.0943326386873,43.8684770731372,56.505411677222,58.9251153936062,65.246663225546,67.4075976988955,WBGene00003410,WBGene00003410,History: N.A.
WBGene00005953,srx-62,2.27091618892489,0.0020464372371786,7.88470258922201,13.9844481308376,19.7964787110279,10.4768789697115,2.8332559274065,0.967532088964037,2.36710697436451,4.30286612081933,WBGene00005953,WBGene00005953,History: N.A.
WBGene00009708,F44G3.7,1.52724608030723,0.0020464372371786,8.30284402484545,7.9474034968343,7.6473292064023,9.33967294501155,3.03086640301859,3.88130375981575,3.1652563273377,1.72611644029314,WBGene00009708,WBGene00009708,History: N.A.
WBGene00044034,Y38E10A.28,-0.724478629407804,0.0020492002781162,39.4433676564979,33.0707970604155,33.6109433071199,27.9524143986419,57.724450337265,49.9849998547553,55.1167793160651,59.0404547182204,WBGene00044034,WBGene00044034,"History: Split into Y38E10A.34(WBGene00304775). History of WBGene00044034: Split into ""WBGene00304775"" on 2019-03-13"
WBGene00021207,Y18H1A.1,0.891434229445166,0.0020533058902344,38.9330768998905,39.5612677385537,43.8974549195626,22.9923213115199,18.0704791925017,22.095840481461,18.0194602689662,20.8672830671313,WBGene00021207,WBGene00021207,History: N.A.
WBGene00016337,fbxb-38,2.48893815132322,0.0021391772056979,15.8261074067922,5.503816536849,9.00321027385542,15.3938521542413,0.0,1.8277855153442,2.98116819783982,2.90308435975781,WBGene00016337,WBGene00016337,History: N.A.
WBGene00012543,nkcc-1,-0.400659140370824,0.002155363039813,78.3508947755732,79.815527435688,81.4525545560714,75.4571784215833,119.162395290847,105.709542057631,109.046152847485,83.5737042062433,WBGene00012543,WBGene00012543,History: N.A.
WBGene00017291,F09E5.14,0.679566348352513,0.0021649861817349,227.354452307286,206.789683332091,180.699299248526,305.255382674279,148.9624513798,158.330922567174,147.789135222605,118.770378819646,WBGene00017291,WBGene00017291,History: N.A.
WBGene00015819,fbxc-44,0.568512593992396,0.0021680688640071,120.170672114591,142.091221325335,164.008187529919,182.489149729279,94.3718717992689,109.099311258017,90.4186801121468,115.522126461997,WBGene00015819,WBGene00015819,"History: Split into fbxc-43(WBGene00045297). History of WBGene00015819: Split into ""WBGene00045297"" on 2007-02-28"
WBGene00006769,unc-33,0.668905865691695,0.0021993237968591,18.9565518217252,21.2649916484351,22.7805465014395,26.9827793163131,13.7399759734604,15.9848877428763,13.8141570587504,13.187074405777,WBGene00006769,WBGene00006769,History: N.A.
WBGene00016742,C48B6.4,1.90086559169131,0.0022033688423972,9.232217891685,3.82069919757194,6.52466930315632,13.6304485212792,3.53863084709276,2.26577146352315,1.84776763299719,1.43949618668489,WBGene00016742,WBGene00016742,History: N.A.
WBGene00014206,nit-1,-0.386030538541386,0.0022611460837257,176.876675226271,172.233821381193,173.260728095288,186.225267466121,250.014452457455,216.063314741002,226.820788261183,232.110993037183,WBGene00014206,WBGene00014206,History: N.A.
WBGene00044205,T13F3.8,-3.10059989974612,0.0022611460837257,2.39565492532553,1.41632533222817,0.0,2.8295563659786,12.6257205594117,14.1106025787541,20.1379316082881,5.97652467925377,WBGene00044205,WBGene00044205,History: N.A.
WBGene00010699,trpp-6,0.52189827388778,0.0023128456499649,172.216468309142,175.150955056834,163.056787963844,192.028857435374,137.326649612684,115.860331097136,122.445735194901,113.417495490446,WBGene00010699,WBGene00010699,History: N.A.
WBGene00001483,fog-3,1.71758482136155,0.0023872340476121,13.6500890300373,16.1400264086738,16.924392444954,23.6461801422731,10.4639267993786,3.57333937151135,5.0996875204356,2.83777980360784,WBGene00001483,WBGene00001483,History: N.A.
WBGene00001523,gbh-2,-0.648727848049657,0.0024026187259252,44.7957325859167,38.1673992379208,39.2054615808497,49.7968409752089,65.6493290536884,54.9688567642003,73.8341139154111,72.7219408857644,WBGene00001523,WBGene00001523,History: N.A.
WBGene00000874,cyk-3,-0.423030788126576,0.0024065092024957,45.8491641049716,38.526715757943,44.8429127101645,42.6079836412036,63.7823404201663,55.975931407416,53.6610275611167,57.9165329771683,WBGene00000874,WBGene00000874,History: N.A.
WBGene00015982,bgnt-1.4,1.0822086199172,0.0024234541420404,23.5584477730174,20.1180682117528,23.8544333749142,27.8253579695572,9.40599302370613,8.99377990344364,11.5257223413542,14.2848827466906,WBGene00015982,WBGene00015982,History: N.A.
WBGene00000763,coq-3,-0.568628442386229,0.0024777441483729,105.035205619541,111.997156908744,94.8821745128951,88.6137146437134,145.579795081344,129.809365819987,131.388155821549,183.073577829633,WBGene00000763,WBGene00000763,History: N.A.
WBGene00000962,dhc-1,-0.356730153405717,0.0024983378714798,38.6922589628819,38.9556020139388,34.8164342049901,33.1816689563715,39.5844818204056,46.7584748795147,52.7000986054604,47.1882939636306,WBGene00000962,WBGene00000962,History: N.A.
WBGene00003825,ntl-2,-0.611559691768313,0.0025601805214399,26.3497583848847,32.2306193520836,32.4450711153004,30.0490508615716,43.5329267049186,45.4903065779079,49.8276622265795,46.1849749476611,WBGene00003825,WBGene00003825,History: N.A.
WBGene00021039,W05F2.7,0.710233403191476,0.002602872069881,18.3478284383915,14.8292810489715,19.178269259283,18.1048780108114,10.6823803860045,9.34784460587566,11.8997778586007,11.1535410172491,WBGene00021039,WBGene00021039,"History: Split into W05F2.8(WBGene00195045). History of WBGene00021039: Split into ""WBGene00195045"" on 2010-03-10"
WBGene00018252,F40H3.6,-4.47099208737457,0.0026129452300457,0.0,0.0,0.986709735389865,0.0,7.62572310714775,6.51029416046591,11.680314742356,9.9267313785817,WBGene00018252,WBGene00018252,History: N.A.
WBGene00022531,morc-1,-0.326408838222424,0.002641327487869,227.217026533094,196.474573244144,201.808657839098,204.065744090741,243.056890920927,261.980867019688,239.095381937853,294.807190183066,WBGene00022531,WBGene00022531,History: N.A.
WBGene00022554,duxl-1,0.786402146359608,0.0026574604409914,48.7086825577251,93.1454010552462,59.0505774884804,56.1102939235966,36.8782717469992,39.5517965637927,26.4780107841922,45.0056537501914,WBGene00022554,WBGene00022554,History: Renamed on 2011-09-30; Renamed on 2011-10-14
WBGene00020129,R193.3,1.12119910101738,0.0026877963114638,32.7847421339585,27.4191931118781,33.3123135822188,51.0006561167086,21.4543404817448,21.1944293450424,16.6441861467894,8.47815400085965,WBGene00020129,WBGene00020129,History: N.A.
WBGene00016730,C46H11.6,1.52722289401105,0.0026896973695849,11.5883568327921,18.2696132264849,14.3681040027474,19.1621388794983,5.92229190381497,4.55042435590899,4.32942221786981,6.74563907482614,WBGene00016730,WBGene00016730,History: N.A.
WBGene00007169,B0393.4,1.57898404698044,0.0027050799300615,7.32355090122536,4.94825888015139,6.48591528650665,7.82618479986675,2.00503926524143,3.08116508111706,2.23353980966682,1.74003050026863,WBGene00007169,WBGene00007169,History: N.A.
WBTransposon00000652,WBTransposon00000652,0.281042621363623,0.0027054845944183,261.7942773344,239.001400083955,249.667880950533,260.64932084552,227.037308188881,201.243348223165,187.080795342652,216.827840220625,,,
WBTransposon00000638,WBTransposon00000638,0.210285884995471,0.0027198453776848,1217.74541338827,1268.86567681208,1196.00767114729,1249.98908889434,1105.38937870607,1074.2938619155,1040.49383899835,1043.02620290423,,,
WBGene00008863,F15D4.6,0.424427716135344,0.002780667005296,1517.09935444343,1781.64703872303,1590.01987869415,2274.85133773424,1325.31289090778,1379.6746093468,1148.52670154808,1474.47094191103,WBGene00008863,WBGene00008863,History: N.A.
WBGene00007765,C27B7.9,0.915476353357762,0.0027964030855656,85.914471251433,140.657933117967,113.078401086177,163.921663286005,52.7728981528067,82.1779606453266,68.7808632971905,61.8270738399906,WBGene00007765,WBGene00007765,History: N.A.
WBGene00016070,C24H10.4,-0.376696354906078,0.0028437944250621,1148.89076614271,1195.82922936992,1104.47354230864,965.174538055146,1407.13655634644,1382.0052443837,1583.69140204426,1362.44388171034,WBGene00016070,WBGene00016070,History: N.A.
WBGene00012866,afmd-2,0.502406690058998,0.0028494435730008,243.674139258185,396.942233504601,335.320143577537,361.922204064145,204.43389772793,226.890254136228,241.965062976491,266.120387392436,WBGene00012866,WBGene00012866,History: N.A.
WBGene00021945,lem-4,-0.493278722702563,0.0028494435730008,59.1279939184983,50.2342436117207,57.6715330428386,48.1101169618,65.891326457406,81.6926577281298,77.8419400792249,78.67130025624,WBGene00021945,WBGene00021945,History: N.A.
WBGene00010658,K08D8.4,1.60623317998178,0.0028785568638956,8.28750361389126,7.07723041075628,11.3030075896212,7.6133071181866,3.97066234213358,2.71189283911389,2.94878095927043,2.01008179363676,WBGene00010658,WBGene00010658,History: N.A.
WBGene00013580,Y79H2A.3,-0.502252542298065,0.0028806314492269,17.2387270127208,15.2010859360484,19.5625085095843,15.8746844183218,26.1778523286162,21.6555979853108,24.7947850046205,24.2364655400188,WBGene00013580,WBGene00013580,History: N.A.
WBGene00019748,atg-2,0.932186661753282,0.0028882488610338,5.50112160963289,4.66633711648784,5.24897228088543,5.64998758377345,2.17728979425393,2.81756993174262,3.15942939752253,2.83427166410325,WBGene00019748,WBGene00019748,History: N.A.
