gene_id,gene_name,log2 fold change (MLE): group dpy f3 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f1_smRNAseq_rep1,mutant_f1_smRNAseq_rep2,mutant_f1_smRNAseq_rep3,mutant_f1_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00001839,hdl-1,-4.17690185360717,0.0007292767358346,0.0,0.0,34.2988787423089,0.0,154.983764985501,42.7157045018039,140.183435877986,201.156463567351,WBGene00001839,WBGene00001839,History: N.A.
WBGene00013299,irld-18,-3.06379880518156,0.0007357300463139,182.620975358295,95.9145480459251,133.673970457016,0.0,1006.70420247263,166.47709869831,780.486841104881,1219.51302510264,WBGene00013299,WBGene00013299,History: N.A.
WBGene00010992,R03D7.8,-2.37946260611472,0.0007463941086214,108.746661205819,38.0766296262718,53.0665510859509,55.6286631608419,319.717113549096,363.48894163023,278.857358806819,380.386510701434,WBGene00010992,WBGene00010992,History: N.A.
WBGene00015629,C09B9.4,-2.55152647366337,0.000746519464405,161.229528327501,169.359048826124,0.0,0.0,533.269883412446,489.922256516964,597.188731153345,307.61841089687,WBGene00015629,WBGene00015629,History: N.A.
WBGene00185006,F59B2.15,-4.15302467270127,0.0007493430393152,0.0,0.0,0.0,113.474869841763,489.134410905266,1078.49856195443,1011.25493216505,705.396811623802,WBGene00185006,WBGene00185006,History: N.A.
WBGene00004972,spe-26,-2.7750494140437,0.0007541176670613,0.0,0.0,104.614411662012,82.248983809357,551.498823963266,228.001243869425,213.785526041772,272.686142258976,WBGene00004972,WBGene00004972,History: N.A.
WBGene00016351,C33F10.1,-2.97114432258782,0.0007558278737036,107.84344973401,113.281135648925,315.754794003116,0.0,951.184967386098,786.479848335538,645.262958169268,1131.68146290078,WBGene00016351,WBGene00016351,History: N.A.
WBGene00006644,tsp-18,-2.26103686399603,0.0007570754947758,44.37577357476,139.839870801065,64.9639049862871,102.150651798771,391.396685144519,364.076197734274,417.237702274865,550.33487408572,WBGene00006644,WBGene00006644,History: N.A.
WBGene00011638,ostb-1,-2.12796784523571,0.0007605467706226,156.6266748851,164.52411015839,114.646794927549,30.0455174068359,431.704878141157,428.342161065736,200.817663700448,896.509144423207,WBGene00011638,WBGene00011638,History: N.A.
WBGene00018712,F52G3.4,-2.62271610954352,0.0007688940800141,85.7052894255761,0.0,0.0,32.8814969376461,212.60396672021,78.1288562207911,183.14394192263,327.043379857795,WBGene00018712,WBGene00018712,History: N.A.
WBGene00017817,F26B1.5,-3.02132452148286,0.0007738936785238,56.3556916144739,0.0,0.0,129.727780886807,683.457774959933,308.24275305859,481.706722244419,376.334097590268,WBGene00017817,WBGene00017817,History: N.A.
WBGene00003041,lin-61,-2.53787701904899,0.0007748226885471,349.354744788559,305.808267536559,340.958539892154,0.0,1572.76088385399,1406.58217718574,1443.30566607547,1222.01298774219,WBGene00003041,WBGene00003041,History: N.A.
WBGene00015627,C09B9.2,-2.03326220223206,0.0007753794847282,421.961278717844,0.0,264.741484665566,46.2539163050454,664.593025030677,659.416251668515,618.302110334897,862.588301679246,WBGene00015627,WBGene00015627,History: N.A.
WBGene00016177,C28C12.1,-3.3552547644277,0.000792793094363,0.0,0.0,247.183856943922,64.7795420813184,744.62074169887,538.723355150513,432.972284025152,966.457842297579,WBGene00016177,WBGene00016177,History: N.A.
WBGene00002879,let-754,-1.9592302526609,0.0008090413448276,411.641573531809,61.7710540404463,258.266828790593,45.1227063954111,713.173330392974,804.111529718061,804.240788442855,504.895435276385,WBGene00002879,WBGene00002879,History: N.A.
WBGene00008740,F13D12.5,-3.85150370404735,0.0008167356373013,0.0,45.9536682349412,0.0,33.5683745690929,434.090309408514,239.282784045482,224.363670091201,417.343935718126,WBGene00008740,WBGene00008740,History: N.A.
WBGene00004042,plk-1,-1.76121415959096,0.0008302467901917,252.177734423334,88.2976827716695,164.07801984452,21.499986128845,401.595465837484,408.684392488558,287.402405192354,588.064083440888,WBGene00004042,WBGene00004042,History: N.A.
WBGene00019949,R08C7.5,-3.01501780828834,0.0008422943614512,0.0,0.0,64.3481333750427,101.182399175086,436.147609453104,200.347354730025,262.998172523967,545.11842978159,WBGene00019949,WBGene00019949,History: N.A.
WBGene00012712,ttm-1,-2.5706853692109,0.0008525643145012,36.3097073489228,76.2810331774639,106.311177846687,27.8609999219988,200.158469786924,628.897965971888,217.252964663255,277.108904074138,WBGene00012712,WBGene00012712,History: N.A.
WBGene00015814,oatr-1,-3.82773671759836,0.0008587976554852,43.2235397735512,45.4029584957741,0.0,0.0,381.233921682045,236.415214063579,406.40396699609,247.405486260599,WBGene00015814,WBGene00015814,History: N.A.
WBGene00008590,F08H9.2,-2.95351354102847,0.000893476592539,127.547655677552,0.0,186.723365412452,195.738577055143,1265.59925179221,930.178523964625,981.205362717118,851.742397689566,WBGene00008590,WBGene00008590,History: N.A.
WBGene00013526,Y73F8A.20,-4.11828786330161,0.0008956415534312,0.0,0.0,55.9730229652168,0.0,210.767575959375,139.417216931094,130.724651124987,364.745818966843,WBGene00013526,WBGene00013526,History: N.A.
WBGene00019432,knl-2,-4.14379758278949,0.000897316823733,0.0,22.596170861714,0.0,0.0,23.7165900582518,137.269138539014,147.09771876092,164.171875574738,WBGene00019432,WBGene00019432,History: Renamed on 2015-03-02
WBGene00004373,rme-1,-2.54305473512529,0.0008995636608183,40.0010824028798,42.0180182752019,0.0,30.693449082276,176.405838067292,182.324733786966,85.478457182004,267.120690341336,WBGene00004373,WBGene00004373,History: N.A.
WBGene00009049,F22B8.7,-2.23830815339372,0.0009015610806358,114.298867499778,60.0310243491661,83.6639022842765,175.406576973711,567.068678839996,520.973667141279,439.642191569554,654.230704865175,WBGene00009049,WBGene00009049,History: N.A.
WBGene00022358,Y92H12A.2,-2.75810640682545,0.0009015610806358,48.8317087174682,51.2939027157975,35.7435851804957,0.0,215.349135150971,66.7724053259676,354.785424912926,209.629394714227,WBGene00022358,WBGene00022358,History: N.A.
WBGene00002070,ile-1,-3.82862660358886,0.0009152621939192,34.4778315134753,36.2162738505856,0.0,0.0,190.060193297408,220.009697350369,176.821925871132,427.583601055448,WBGene00002070,WBGene00002070,History: N.A.
WBGene00021215,Y18H1A.11,-4.10070231283504,0.0009152621939192,72.863924511643,0.0,0.0,0.0,401.664808057261,464.958765556392,498.250185432611,208.531448015387,WBGene00021215,WBGene00021215,History: N.A.
WBGene00015467,basl-1,-2.71432869772122,0.0009286067640905,41.2725726254761,86.7072392379564,60.4209745676656,31.6690831916935,455.032859477456,451.488431689123,141.11281475539,354.357635438734,WBGene00015467,WBGene00015467,History: N.A.
WBGene00015034,B0207.11,-2.34062730189501,0.0009333971577999,73.4409012894501,154.287881585187,215.027585961398,112.704678417497,809.690823481944,602.537870232176,502.195605453005,770.669955504829,WBGene00015034,WBGene00015034,History: N.A.
WBGene00009126,pyk-1,-2.94503752022935,0.0009479849736619,0.0,34.6168749546461,24.1223840088675,12.6435197615568,163.500004863511,75.1048332325498,126.759779092135,157.192487463375,WBGene00009126,WBGene00009126,History: N.A.
WBGene00017647,F20H11.4,-4.09243601066925,0.0009828506028212,0.0,45.2523182884225,0.0,0.0,142.488391763379,157.087215891836,331.409110566034,287.682070619767,WBGene00017647,WBGene00017647,History: N.A.
WBGene00015004,B0034.4,-3.33464323933937,0.0009954447865951,86.7937924329865,91.1701118457924,0.0,66.5982190648849,765.525869473838,632.969075799457,296.751948676775,993.59101701449,WBGene00015004,WBGene00015004,History: N.A.
WBGene00016496,C37C3.2,-2.5311256712263,0.0009954447865951,0.0,94.5405411192043,43.9196825300083,46.0401736234139,297.684851738556,410.230651020674,128.217685773006,228.960591721145,WBGene00016496,WBGene00016496,"History: Split into C37C3.18(WBGene00303000). History of WBGene00016496: Renamed on 2005-03-17; Split into ""WBGene00303000"" on 2018-03-06"
WBGene00018395,mtch-1,-2.03261190863693,0.0010007116324905,0.0,152.334870425881,212.305717784672,148.370715891389,479.664943531076,528.809607629926,454.51880746696,553.392465172627,WBGene00018395,WBGene00018395,History: N.A.
WBGene00008514,F02A9.4,-3.77432513811407,0.0010250630078121,17.4286595274829,0.0,25.5146826832048,0.0,96.0760654977233,127.103588912213,134.076115335037,133.012273955586,WBGene00008514,WBGene00008514,"History: Split into mccc-2(WBGene00303021). History of WBGene00008514: Split into ""WBGene00303021"" on 2018-03-06"
WBGene00004464,rpn-8,-2.48615469563273,0.0010297421387413,52.6108239383095,110.527137213376,77.0196053443582,80.7381975049172,406.026484254965,335.719821807735,404.727333568082,652.463469033556,WBGene00004464,WBGene00004464,History: N.A.
WBGene00008530,F02E9.5,-4.05932671630077,0.001056732836913,81.3555848870601,0.0,0.0,0.0,627.865515752666,296.654679635335,347.698085229054,465.667970380224,WBGene00008530,WBGene00008530,History: N.A.
WBGene00007570,C14A6.6,-4.0489712413991,0.0010725751632339,90.5463831797405,0.0,0.0,0.0,499.139949761533,412.709962254179,386.97778523401,604.653947592732,WBGene00007570,WBGene00007570,History: N.A.
WBGene00008780,hxk-1,-3.77343166001504,0.001080787056972,0.0,0.0,88.9491745390155,0.0,200.963974157615,138.471241430157,285.642844374416,231.853402192119,WBGene00008780,WBGene00008780,History: N.A.
WBGene00016954,C55C3.4,-3.77394085518223,0.001080787056972,0.0,98.2640398568483,0.0,0.0,257.841025921484,469.02643693065,279.861888197334,312.34645563688,WBGene00016954,WBGene00016954,History: N.A.
WBGene00022621,ZC477.7,-3.78895682156084,0.001080787056972,0.0,0.0,128.783459342734,67.500633957363,484.936780459376,400.966182840442,601.545955583274,1007.05430992797,WBGene00022621,WBGene00022621,History: N.A.
WBGene00010460,clec-142,-1.65565236461569,0.0010952735377166,195.66533074103,246.63740926095,343.733066889469,120.109627150172,690.311453124088,820.494272155957,234.146052331464,970.632815898021,WBGene00010460,WBGene00010460,History: N.A.
WBGene00219685,linc-75,-3.31232011850296,0.0010952735377166,0.0,0.0,204.832312489091,214.721844226439,617.040248239689,1658.13343024621,837.173062107541,1067.82482863051,WBGene00219685,WBGene00219685,History: N.A.
WBGene00013165,Y53F4B.19,-4.05481114345157,0.0011286645746848,0.0,61.6593523152376,0.0,0.0,323.583493651916,321.062976061027,150.522462213084,447.984376568317,WBGene00013165,WBGene00013165,History: N.A.
WBGene00012094,T27E9.2,-2.71009165420356,0.0011317952796163,547.093455673095,0.0,0.0,279.862178991763,804.232233660718,2493.64923822679,1247.02504275409,1391.77168675438,WBGene00012094,WBGene00012094,History: N.A.
WBGene00013148,Y53F4A.2,-1.88550766942496,0.0011317952796163,1166.25910311151,408.354752458998,569.114928113402,298.296214733736,2143.01403580251,2126.32126660776,2658.32883365543,1854.30658863982,WBGene00013148,WBGene00013148,History: N.A.
WBGene00019997,R10F2.6,-4.04487205597901,0.0011345518430391,0.0,0.0,0.0,14.1440851392771,101.613669500006,134.429548182281,78.7799750178265,70.3393981380691,WBGene00019997,WBGene00019997,History: N.A.
WBGene00050956,C14A6.13,-2.32115160948358,0.001166363869396,85.4233641314131,89.7305837640168,375.166551295808,131.093336475089,659.258791540299,467.231120425652,876.199174777216,1059.39463261501,WBGene00050956,WBGene00050956,History: N.A.
WBGene00001683,gpd-1,-1.85963845644639,0.0011749279021668,457.195469999112,60.0310243491661,0.0,219.258221217139,567.068678839996,520.973667141279,1025.83178032896,763.269155676037,WBGene00001683,WBGene00001683,History: N.A.
WBGene00013709,csnk-1,-2.90183725240687,0.0011810243042098,0.0,59.1972601220944,41.2509518207196,21.6212968144678,248.53009998543,256.868960882158,120.426680561105,241.929062736601,WBGene00013709,WBGene00013709,History: N.A.
WBGene00013198,Y54E5A.2,-3.7900539139428,0.0011983192629475,68.8094931000254,0.0,0.0,0.0,341.383158008604,62.7266651693156,294.078507697705,295.391923977281,WBGene00013198,WBGene00013198,History: N.A.
WBGene00010181,F57A8.6,-2.11290585057421,0.0011999783447626,336.382159273958,58.8905385670576,82.0744326381158,43.0185387396666,618.105948150293,511.076067247403,670.895165488599,427.867634269913,WBGene00010181,WBGene00010181,History: N.A.
WBGene00044476,F56D6.14,-1.81739455000235,0.0012102640646555,687.002716824063,902.053487574772,754.303119007445,131.786952011994,1893.56266655566,1722.24522343847,2055.28201490952,2457.69206589563,WBGene00044476,WBGene00044476,History: N.A.
WBGene00020978,W03B1.9,-3.74958143259889,0.0012140097346884,33.0895803974893,0.0,48.4414847069001,0.0,328.333343100018,211.150999037077,113.134789811533,284.100183764082,WBGene00020978,WBGene00020978,History: N.A.
WBGene00017565,ddo-2,-4.03910467064688,0.0012276806087052,0.0,0.0,0.0,31.2322682511184,134.626963252296,296.84067003009,139.166431103591,271.809956378676,WBGene00017565,WBGene00017565,History: N.A.
WBGene00004700,rsp-3,-2.47266109885075,0.0012586021586703,166.359402280266,43.6868953623656,0.0,31.9125354647879,229.265434964138,417.045928545639,462.14220834929,277.73022448686,WBGene00004700,WBGene00004700,History: N.A.
WBGene00022258,Y73C8B.1,-4.30737381855223,0.0012672605535024,0.0,0.0,0.0,0.0,270.867242368227,335.946690183061,210.000432933044,117.187966055951,WBGene00022258,WBGene00022258,History: N.A.
WBGene00003951,pbs-5,-3.23290846264971,0.0012712939887802,61.3047750140453,0.0,179.494226619335,0.0,270.355689502564,502.96834493413,524.009578872115,467.866591581264,WBGene00003951,WBGene00003951,History: N.A.
WBGene00044122,T28B8.6,-3.30339415763026,0.0012750269023303,0.0,0.0,0.0,233.145715415915,669.984419305497,830.957062847493,432.859706728214,1062.82720852772,WBGene00044122,WBGene00044122,History: N.A.
WBGene00004975,spe-39,-1.89329552712078,0.0012750539722281,103.104960412717,72.2024813770807,100.62699099517,131.856717470974,568.369524582879,438.621768248539,235.013719015593,327.865749394229,WBGene00004975,WBGene00004975,History: N.A.
WBGene00019007,ucr-11,-4.02568303721325,0.0012750539722281,0.0,0.0,0.0,177.279245055281,764.163723798618,1053.07132717525,1777.34352179008,1102.02562385356,WBGene00019007,WBGene00019007,History: N.A.
WBGene00022336,Y82E9BR.3,-2.48138766159366,0.0012828777220249,526.962311200275,0.0,0.0,80.8692660073602,580.979454511395,864.680969618901,900.85412991164,1206.50337780331,WBGene00022336,WBGene00022336,History: N.A.
WBGene00020802,btb-2,-2.62030831925698,0.0012856711234976,63.8365356340943,0.0,186.906967541668,97.9655218496242,563.041642444868,407.353254779493,491.085083208469,548.087080182034,WBGene00020802,WBGene00020802,History: N.A.
WBGene00015511,C06A6.7,-1.90615554395636,0.0013029479484796,176.898519727177,185.818102617582,0.0,271.473939294463,845.137778697049,376.274532344001,655.226146442544,787.532934466828,WBGene00015511,WBGene00015511,History: N.A.
WBGene00001037,dnj-19,-2.17534453577897,0.0013089981535032,42.2667687108554,177.591780366283,61.8764277310795,64.8638904434035,279.596362483609,423.833785455561,397.408045851645,443.536615017102,WBGene00001037,WBGene00001037,History: Renamed on 2005-12-16
WBGene00017833,F26F12.2,-1.92890170956405,0.0013261338276793,153.843025449938,323.200206922525,112.609233406325,236.092264741867,593.64535731117,771.337315710595,1051.99269009587,807.194597945816,WBGene00017833,WBGene00017833,History: N.A.
WBGene00016389,C34B2.4,-2.30714679712203,0.0013463678686719,404.917401703995,141.77805334855,197.592916829393,207.132922497022,1190.46434587616,738.244597761945,1038.32334640959,1802.6481514511,WBGene00016389,WBGene00016389,History: N.A.
WBGene00008262,ril-1,-4.31077421836368,0.0013480235106343,0.0,0.0,0.0,0.0,481.997769668713,697.438148334587,280.265729305844,208.531448015387,WBGene00008262,WBGene00008262,History: N.A.
WBGene00015097,B0273.1,-2.31242053459249,0.0013556797714073,421.56984896022,88.5652515073412,0.0,64.6954128058882,1022.52383994006,768.605306327912,648.614973536381,563.034909641544,WBGene00015097,WBGene00015097,History: N.A.
WBGene00012754,Y41C4A.7,-2.06253231484914,0.0013988990116057,246.850786083171,86.4325014710428,361.377159676571,126.274950216816,544.309268409155,900.115719958164,914.326980016782,784.966287206209,WBGene00012754,WBGene00012754,History: N.A.
WBGene00006911,vha-2,-2.41717072345965,0.0014327295831184,68.195122625918,71.6336593074083,299.502709017662,52.3271721224095,451.113458797083,435.166239612127,582.905613472238,780.67865622567,WBGene00006911,WBGene00006911,History: N.A.
WBGene00016416,C34F11.5,-3.69321519497123,0.0014327295831184,23.0956089433916,0.0,33.810812164688,0.0,203.704500308229,147.377538282015,98.7061800116631,176.261373349185,WBGene00016416,WBGene00016416,History: N.A.
WBGene00012514,Y26E6A.3,-2.63817095534164,0.001441676300778,154.944526825475,162.757144774828,0.0,59.4456657046944,854.136859138471,282.494551729113,529.762428664029,812.974034207958,WBGene00012514,WBGene00012514,History: N.A.
WBGene00022705,ZK354.2,-2.62320512007966,0.0014567343201588,86.6200890458625,136.481474971286,0.0,0.0,381.996898176405,394.813933203798,185.098780528876,413.16771221194,WBGene00022705,WBGene00022705,History: N.A.
WBGene00022632,ZC581.2,-3.98089708272633,0.001475832448604,0.0,55.0850110344529,0.0,0.0,231.265488839431,239.025075069666,179.29762327159,400.218675674119,WBGene00022632,WBGene00022632,History: N.A.
WBGene00002363,let-92,-3.72193187693706,0.0014982457040616,36.866414957339,38.7252945262083,0.0,0.0,162.581871200009,470.503418637984,157.559950035653,211.018194414207,WBGene00002363,WBGene00002363,History: N.A.
WBGene00012637,Y38H8A.3,-3.2583127899011,0.0014994293338851,0.0,63.6149661013552,0.0,92.9393057099513,667.692805931006,552.076572642251,207.061994039392,346.644627204682,WBGene00012637,WBGene00012637,History: N.A.
WBGene00020461,T12C9.7,-4.27953318390591,0.0015090542723799,0.0,0.0,0.0,0.0,93.2595033170083,154.221781334851,253.060782291791,121.043335623264,WBGene00020461,WBGene00020461,History: N.A.
WBGene00003587,ned-8,-2.86547461296158,0.0015185280446695,0.0,159.707830587009,222.581248231705,233.327718316318,1173.38801304597,831.605741272823,779.755705890731,1740.52946306051,WBGene00003587,WBGene00003587,History: N.A.
WBGene00010246,F58D5.7,-1.90764777649746,0.0015308699478603,150.980829627614,237.890384862742,331.542533703272,173.774887885583,416.143423231418,894.620827481675,903.368141436974,936.209210217916,WBGene00010246,WBGene00010246,History: N.A.
WBGene00016382,C33H5.16,-2.34882695343014,0.0015308699478603,177.867826684586,249.115045335718,0.0,0.0,196.100462454257,864.768709950674,456.103680021016,622.166429832209,WBGene00016382,WBGene00016382,History: N.A.
WBGene00017393,nep-5,-2.17457747397632,0.0015308699478603,65.9773950608475,34.6520547056162,0.0,126.563688670056,254.591809741172,330.797100843365,253.777200011694,346.174919037738,WBGene00017393,WBGene00017393,History: N.A.
WBGene00012905,Y46G5A.14,-2.13490153065596,0.0015447656120871,276.851841108204,145.405636803098,607.945797408986,212.432698765603,1373.53948648664,1009.51144711726,1301.53253396189,1320.55096077974,WBGene00012905,WBGene00012905,History: N.A.
WBGene00007244,C01G12.3,-1.83111173239256,0.0015457371986581,248.742362988023,261.284458469934,242.764222209293,254.485148712817,639.893590767085,982.597588294049,992.205110645975,949.177625449346,WBGene00007244,WBGene00007244,History: N.A.
WBGene00004501,rpt-1,-2.15764393948218,0.0015529343052995,81.2537631287533,170.701486009143,118.951430531837,0.0,313.539850795136,296.283397182725,347.262918664312,542.599349717133,WBGene00004501,WBGene00004501,History: N.A.
WBGene00003989,pfn-1,-2.64947843005895,0.0015805062323297,370.452249585586,0.0,0.0,71.0634348937716,1123.17169294414,422.129875800637,474.972448524026,971.857689966146,WBGene00003989,WBGene00003989,History: N.A.
WBGene00006910,vha-1,-3.96131288830531,0.0015836144461375,79.6585972268392,0.0,0.0,0.0,263.472400475352,363.083488265333,544.712779411603,379.962208960551,WBGene00006910,WBGene00006910,History: Renamed on 2005-11-29; Renamed on 2006-01-12
WBGene00004966,spe-12,-2.59177491280391,0.001604453468863,148.392586833998,0.0,108.619649137072,113.863926538363,818.019071952044,473.460868697994,507.361045966236,495.470720484559,WBGene00004966,WBGene00004966,History: N.A.
WBGene00017056,D2062.4,-2.89017824864162,0.0016083670831662,141.134253782335,74.1252648485356,0.0,54.1472476744934,155.601453903922,771.947068529338,422.226413932499,740.513305072031,WBGene00017056,WBGene00017056,History: N.A.
WBGene00012208,W02D9.2,-3.22269186516093,0.0016166796213426,116.765749532147,0.0,0.0,44.7980826083938,386.205047459374,212.887081249098,598.841162617522,445.567194680359,WBGene00012208,WBGene00012208,History: N.A.
WBGene00013429,Y66D12A.3,-1.88487197035002,0.0016166796213426,171.599357021693,120.167830239036,251.212844920541,131.670840160001,567.568298821353,677.862477210784,684.490397917003,436.538079722078,WBGene00013429,WBGene00013429,History: N.A.
WBGene00008272,C53B4.2,-2.40354608194427,0.0016177038019799,43.984930040565,46.2027396074883,64.3917296713672,101.250950936044,290.962068275626,400.966182840442,413.562844463501,293.72417372899,WBGene00008272,WBGene00008272,History: N.A.
WBGene00020084,R105.1,-3.22735466567196,0.0016247006322271,92.8780496993905,0.0,0.0,142.533527497951,307.196003415467,677.340298566515,714.497181148803,886.034907876536,WBGene00020084,WBGene00020084,"History: Split into R105.4(WBGene00235119), R105.5(WBGene00235120). History of WBGene00020084: Split into ""WBGene00235119"" on 2013-02-28; Split into ""WBGene00235120"" on 2013-02-28"
WBGene00044492,Y54G2A.49,-2.56828402043301,0.0016410273156819,110.977361948502,233.146132173172,162.465287170834,85.1546459154425,734.119679956963,809.334818287169,853.732529270108,952.828308624152,WBGene00044492,WBGene00044492,History: N.A.
WBGene00011273,R53.4,-2.57023849599996,0.0016619893374005,97.9212017192669,205.717175446916,143.351723974266,75.1364522783316,755.711435249815,535.589217984156,836.992675755008,840.730860550722,WBGene00011273,WBGene00011273,History: N.A.
WBGene00000475,cey-4,-1.6405982755013,0.001671864561041,303.609150771039,106.305913734455,296.312370989674,155.309330820059,557.885181572906,553.539597074818,648.783488728258,820.635448970918,WBGene00000475,WBGene00000475,History: N.A.
WBGene00018161,F38A5.2,-4.23877591375748,0.0017082447897469,0.0,0.0,0.0,0.0,181.48242595285,120.045859203345,56.2805419904229,125.626450427119,WBGene00018161,WBGene00018161,History: N.A.
WBGene00219547,T06A10.106,-2.41901075158332,0.0017149272224658,687.002716824063,721.642790059817,0.0,527.147808047978,3029.70026648905,1565.67747585315,2348.89373132516,4259.99958088576,WBGene00219547,WBGene00219547,History: N.A.
WBGene00018284,F41E6.1,-3.64757842476715,0.0017249931917824,132.493381101784,0.0,0.0,101.664220123539,1022.52383994006,724.685003109175,679.501400847637,1011.16473568277,WBGene00018284,WBGene00018284,"History: Split into F41E6.17(WBGene00194909). History of WBGene00018284: Split into ""WBGene00194909"" on 2009-12-22"
WBGene00023490,F36A2.14,-1.71889231033383,0.0017249931917824,238.902508702388,188.21134404964,174.870640285075,229.141986478997,921.870619265184,544.458220673866,714.71628485354,626.745391597303,WBGene00023490,WBGene00023490,History: N.A.
WBGene00012831,Y43F8C.9,-2.76810285346121,0.0017414575303387,2063.52772033829,500.209611202832,464.753999975247,0.0,6125.14280648689,5064.52640722182,4341.72044225385,4997.10689975258,WBGene00012831,WBGene00012831,History: N.A.
WBGene00011260,cnnm-5,-1.92166861196177,0.0017471460054621,119.726614550252,0.0,43.8184384485653,137.802124095529,230.99893110679,300.142321097161,281.428657643212,428.311480363554,WBGene00011260,WBGene00011260,History: N.A.
WBGene00018698,vha-18,-2.55707142002658,0.0017906601087742,43.1373798936039,90.6249085191399,126.301917601247,0.0,380.473986954439,196.619962083885,331.849521344195,411.520531963919,WBGene00018698,WBGene00018698,History: N.A.
WBGene00009149,F26D2.10,-3.17328731890115,0.0018253784691122,34.6249369279328,18.1853983095074,0.0,0.0,114.522670073286,94.6921737395988,88.7881830440912,181.672597511005,WBGene00009149,WBGene00009149,History: N.A.
WBGene00003920,par-5,-2.79853174838902,0.0018318225194409,103.296351216983,54.2523815916092,75.6103365114861,0.0,398.597200931287,329.576977017299,264.881214332014,492.711535883611,WBGene00003920,WBGene00003920,History: N.A.
WBGene00011379,T02E1.7,-2.22276339547301,0.0018679503141223,131.6871333466,69.1635331243942,192.783352930909,101.045573753618,725.929703811398,540.206366415054,450.244335923383,502.505801708478,WBGene00011379,WBGene00011379,History: N.A.
WBGene00000099,air-2,-3.91512369663779,0.0019130391634125,0.0,0.0,0.0,44.438419144098,383.104382493152,316.766861305527,247.513891180005,165.746226745504,WBGene00000099,WBGene00000099,History: N.A.
WBGene00018158,comp-1,-1.89332392735468,0.0019141105717364,92.4811349570854,48.5721108694108,67.6938696545143,248.367717253374,407.844266642757,505.834261429481,434.771195461629,529.349060346751,WBGene00018158,WBGene00018158,History: N.A.
WBGene00000962,dhc-1,-4.2450998887314,0.0019242801743028,0.0,0.0,0.0,0.0,25.6749654909979,8.49165773545437,7.96220882452931,26.6592323956826,WBGene00000962,WBGene00000962,History: N.A.
WBGene00019507,K07H8.7,-1.9757773491035,0.0019461321364946,489.052781467977,256.855908326376,715.94872312571,0.0,1752.34782362608,780.185047289538,940.552786484017,1632.90727090015,WBGene00019507,WBGene00019507,History: N.A.
WBGene00014997,AC7.3,-1.7183567931212,0.0019620120814945,431.087362150557,90.5647326170687,631.090258930532,264.623999259144,1615.94072978575,1336.12794951293,589.56296842026,904.744011508989,WBGene00014997,WBGene00014997,History: N.A.
WBGene00022170,Y71H2AM.5,-3.61847976391771,0.0019620120814945,0.0,107.733402307508,150.145644541766,0.0,452.301224618034,1028.44975428079,525.996345047934,587.050616687866,WBGene00022170,WBGene00022170,History: N.A.
WBGene00001005,dlc-1,-2.05353664811599,0.0019743026499724,105.563832097356,110.886575057972,309.080302422563,405.003803744178,581.924136551251,1539.7101421073,902.318933374911,906.348878935168,WBGene00001005,WBGene00001005,History: N.A.
WBGene00011171,R09E10.1,-2.00377727535105,0.0019899611258558,178.847814710396,62.6218950051908,261.824223126551,91.4884625537812,591.542717320693,434.76663792286,509.574053283352,682.466557141266,WBGene00011171,WBGene00011171,History: N.A.
WBGene00016741,C48B6.3,-3.61868341442489,0.0020290467887209,0.0,53.2775341098849,74.2517132772954,0.0,167.757817490165,323.654890711519,260.121630011986,532.243938020522,WBGene00016741,WBGene00016741,History: N.A.
WBGene00017681,slc-17.5,-4.20568201175118,0.0020337407314012,0.0,0.0,0.0,0.0,113.794386002868,188.179995507947,117.631403079082,65.642649772729,WBGene00017681,WBGene00017681,History: N.A.
WBGene00010634,K07F5.6,-2.35914082263778,0.0020585408822735,131.066803647121,45.8918194217044,63.9584071298372,33.5231950609246,481.673410469744,278.787523627688,373.43616690819,250.069340756002,WBGene00010634,WBGene00010634,History: N.A.
WBGene00021720,Y49F6B.8,-1.99552537039559,0.002060825737254,59.6707322976782,188.038355681947,174.709913593636,183.145102428433,921.023311710712,271.978899757579,408.033929430566,853.867280246827,WBGene00021720,WBGene00021720,History: N.A.
WBGene00013170,Y53F4B.24,-2.11090781553735,0.0020758162088049,55.7747051029845,234.347916359631,81.6513685523523,85.5935873892335,553.427851513948,660.974150888523,333.71847149304,425.66213100048,WBGene00013170,WBGene00013170,"History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
WBGene00003926,pas-5,-2.01422752468505,0.0020837451402054,303.727516911691,159.521037802696,222.320919286405,58.2637051000396,1088.30022730462,622.974827234203,519.229140608721,651.935158532314,WBGene00003926,WBGene00003926,History: Renamed on 2009-01-09
WBGene00005011,F26F4.8,-1.89053649390381,0.0020837451402054,172.358646212055,181.04931945306,0.0,220.422424161654,633.421847750477,837.983838403529,491.085083208469,383.660956127424,WBGene00005011,WBGene00005011,History: N.A.
WBGene00011324,T01C3.9,-1.93327965583001,0.0020872320613846,225.032085753462,177.28399565161,247.076758219076,0.0,434.173900841098,461.562805273174,577.046250286555,751.363744235683,WBGene00011324,WBGene00011324,History: Renamed on 2019-05-20
