# Genes differentially targeted by endo siRNAs in zsp-1(-) animals relative to wild type (WT). Endo siRNA pools in WT and zsp-1(gg682) animals were analyzed with DEseq2. Genes with differential endo siRNA pools in zsp-1(gg682) vs WT animals (adjusted p-value < 0.05 and log2 fold change ≥ 1 or ≤ -1) were included sheet2.
gene,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Input,Suggested Match,History
WBGene00044637,rft-1,62.9562486574729,2.3665777907234,0.577424934488129,4.08341314261712,4.4379021330158e-05,0.0011767598559158,WBGene00044637,WBGene00044637,History: N.A.
WBGene00045168,B0285.12,164.576076642748,-2.66395035266023,0.606269057712094,-4.38975742705033,1.13477172435188e-05,0.0003578674869017,WBGene00045168,WBGene00045168,History: N.A.
WBGene00045272,F59C12.4,67.5778157952375,-3.77836649761844,0.594168687994588,-6.27770778029414,3.43600919528093e-10,2.9420828734593e-08,WBGene00045272,WBGene00045272,History: N.A.
WBGene00045277,ZK742.6,24.9354144073697,-3.00812211758093,0.757375671311372,-3.90211734380183,9.53549086017797e-05,0.0022856912346745,WBGene00045277,WBGene00045277,History: N.A.
WBGene00045382,T05E12.8,220.296751123129,-2.09817415404331,0.503143672784369,-4.16917631939549,3.05702430061666e-05,0.0008432463003714,WBGene00045382,WBGene00045382,History: N.A.
WBGene00077558,T06D10.3,14.5640531751305,-3.6116484325839,0.921469060443985,-3.68015365092051,0.0002330934596708,0.0048878271390167,WBGene00077558,WBGene00077558,History: N.A.
WBGene00077728,T23G11.11,34.6024165558052,-3.4587694885421,0.750439773489876,-4.54059270083073,5.60963074407221e-06,0.0001859321157914,WBGene00077728,WBGene00077728,History: N.A.
WBGene00185078,F40G9.17,22.8700721774169,2.5272299976549,0.764956106161244,3.25905672650062,0.0011178331429418,0.0181388125865047,WBGene00185078,WBGene00185078,History: N.A.
WBGene00194650,C36A4.14,220.78230071634,-1.35320182598715,0.440713626741684,-3.07022005215798,0.0021390110859473,0.0302107751314219,WBGene00194650,WBGene00194650,History: N.A.
WBGene00194836,C25H3.18,20.1713337260168,-2.94156448156673,0.853472282033416,-3.36202835876563,0.0007737217698842,0.0133200710583512,WBGene00194836,WBGene00194836,History: N.A.
WBGene00195071,C16C8.21,54.3517121515835,1.7421683130055,0.575268695606867,3.02280499608206,0.0025044356955774,0.0347744280703489,WBGene00195071,WBGene00195071,History: N.A.
WBGene00195142,M110.10,27.5252603832686,-2.9556669894981,0.746454924015959,-3.91814213282879,8.92340868434315e-05,0.0021687700848823,WBGene00195142,WBGene00195142,History: N.A.
WBGene00195769,Y39B6A.70,14.231648877417,-3.24989101930629,1.03251563905677,-2.9980878040677,0.0027167938860652,0.0369211854035596,WBGene00195769,WBGene00195769,History: N.A.
WBGene00197241,Y37E11C.3,26.6201438638553,-2.73195670566998,0.914534205744439,-2.96770890350715,0.0030002832475525,0.040297922050461,WBGene00197241,WBGene00197241,History: N.A.
WBGene00198763,Y39B6A.81,55.2513456185789,-3.09920864836666,0.755061020154826,-4.07478384062537,4.6057107261023e-05,0.0011980677901443,WBGene00198763,WBGene00198763,History: N.A.
WBGene00198814,F31C3.15,2725.8780417927,-1.6698767340845,0.5077255743198,-3.28893587217954,0.0010056693431317,0.0165332040010854,WBGene00198814,WBGene00198814,History: N.A.
WBGene00199569,F25F6.3,49.1734691284741,-3.33623120916662,0.807669724479429,-4.07917671516722,4.51954724922047e-05,0.001190198888021,WBGene00199569,WBGene00199569,History: N.A.
WBGene00201199,Y55F3BR.16,54.3370385627904,-3.41628909250578,0.763664141103738,-4.4169299280095,1.00112666661427e-05,0.0003206156270172,WBGene00201199,WBGene00201199,History: N.A.
WBGene00201350,C28G1.8,58.7033119704789,-3.28521564258688,0.760802196113649,-4.27937712574225,1.87417069896049e-05,0.0005622512096881,WBGene00201350,WBGene00201350,History: N.A.
WBGene00219305,W02G9.10,31.3958267784266,2.38726686762846,0.680934325584424,3.4769954895146,0.0005070663478518,0.0093454829133232,WBGene00219305,WBGene00020955,"History: Merged into ""WBGene00020955"" on 2015-09-09"
WBGene00219399,Y55F3AM.21,20.1223568631748,-2.27693337975907,0.781658695474802,-2.8819104347442,0.0039527207164789,0.0492829656736645,WBGene00219399,WBGene00219399,History: N.A.
WBGene00219443,Y57G11C.1144,37.1495834134554,-1.91899698334017,0.650171978059259,-2.94347470544055,0.0032455034342863,0.0424110467837576,WBGene00219443,WBGene00219443,History: N.A.
WBGene00219451,F52D2.12,40.6897045539072,-2.13367379711947,0.649516600370832,-3.28059099109571,0.0010358984491998,0.0168950104214738,WBGene00219451,WBGene00219451,History: N.A.
WBGene00219700,linc-6,144.634900264952,-4.03435998189778,0.510862019519724,-7.83838269067871,4.563863084681621e-15,8.93213203716259e-13,WBGene00219700,WBGene00219700,History: N.A.
WBGene00219728,linc-16,226.409505544091,-1.36428431300092,0.462551411604882,-2.94947707136823,0.0031831219135003,0.0417975433370168,WBGene00219728,WBGene00219728,History: N.A.
WBGene00219758,linc-11,259.820252999304,-1.25266642053354,0.426977140045019,-2.93341023704713,0.0033526058260815,0.0434675392592911,WBGene00219758,WBGene00219758,History: N.A.
WBGene00219800,C05D9.12,20.8388284807802,-2.67959744007358,0.804827172094726,-3.29618927832649,0.0009800596090925,0.0162421169087514,WBGene00219800,WBGene00219800,History: N.A.
WBGene00220084,T23B12.14,114.143249072505,-3.09529477235095,0.516428043707947,-5.97434567513253,2.31015500046581e-09,1.82591097152202e-07,WBGene00220084,WBGene00220084,History: N.A.
WBGene00220185,Y57G11C.1145,45.3500725577332,-2.76078666231415,0.654238899647339,-4.18891008505812,2.80297423383833e-05,0.0007800225747141,WBGene00220185,WBGene00220185,History: N.A.
WBGene00220222,Y105C5A.1283,49.5635868894781,-2.13483298069267,0.634869092603048,-3.35944999196793,0.0007809778448901,0.013374245593743,WBGene00220222,WBGene00220222,History: N.A.
WBGene00235269,F59E12.15,86.3142148223447,2.60609657902404,0.522861348449878,4.965967513599,6.83593983674293e-07,3.02104437946381e-05,WBGene00235269,WBGene00235269,History: N.A.
