WB.ID,gene.name,CIS-BP.motif,TF,Input,Suggested Match,History
WBGene00236786,C17H12.37,M01831_2.00,ZIP-8,WBGene00236786,WBGene00236786,History: N.A.
WBGene00255457,F23C8.14,M01831_2.00,ZIP-8,WBGene00255457,WBGene00255457,History: N.A.
WBGene00255594,Y48G1BL.8,M01831_2.00,ZIP-8,WBGene00255594,WBGene00255594,History: N.A.
WBGene00271577,B0244.16,M01831_2.00,ZIP-8,WBGene00271577,WBGene00271577,History: N.A.
WBGene00271703,ZK1010.12,M01831_2.00,ZIP-8,WBGene00271703,WBGene00271703,History: N.A.
WBGene00271795,Y46C8AM.1,M01831_2.00,ZIP-8,WBGene00271795,WBGene00271795,History: N.A.
WBGene00271807,F19F10.14,M01831_2.00,ZIP-8,WBGene00271807,WBGene00271807,History: N.A.
WBGene00303042,C26H9A.4,M01831_2.00,ZIP-8,WBGene00303042,WBGene00303042,History: N.A.
WBGene00303045,C43H6.12,M01831_2.00,ZIP-8,WBGene00303045,WBGene00303045,History: N.A.
WBGene00304783,C31E10.11,M01831_2.00,ZIP-8,WBGene00304783,WBGene00304783,History: N.A.
WBGene00304790,ZC53.22,M01831_2.00,ZIP-8,WBGene00304790,WBGene00304790,History: N.A.
WBGene00306002,T24C4.10,M01831_2.00,ZIP-8,WBGene00306002,WBGene00306002,History: N.A.
WBGene00306003,W04B5.8,M01831_2.00,ZIP-8,WBGene00306003,WBGene00306003,History: N.A.
WBGene00000546,clp-6,M01905_2.00,CEH-48,WBGene00000546,WBGene00000546,"History: Split into Y77E11A.23(WBGene00235267). History of WBGene00000546: Split into ""WBGene00235267"" on 2013-09-04"
WBGene00001629,gly-4,M01905_2.00,CEH-48,WBGene00001629,WBGene00001629,History: N.A.
WBGene00011611,T08D2.6,M01905_2.00,CEH-48,WBGene00011611,WBGene00011611,History: N.A.
WBGene00012288,sre-32,M01905_2.00,CEH-48,WBGene00012288,WBGene00012288,History: N.A.
WBGene00012370,W09G3.7,M01905_2.00,CEH-48,WBGene00012370,WBGene00012370,History: N.A.
WBGene00012678,zhp-4,M01905_2.00,CEH-48,WBGene00012678,WBGene00012678,History: N.A.
WBGene00012688,Y39B6A.29,M01905_2.00,CEH-48,WBGene00012688,WBGene00012688,History: N.A.
WBGene00012887,Y45F10D.7,M01905_2.00,CEH-48,WBGene00012887,WBGene00012887,History: N.A.
WBGene00012889,icap-1,M01905_2.00,CEH-48,WBGene00012889,WBGene00012889,History: N.A.
WBGene00012890,lact-9,M01905_2.00,CEH-48,WBGene00012890,WBGene00012890,History: N.A.
WBGene00012904,tiar-2,M01905_2.00,CEH-48,WBGene00012904,WBGene00012904,History: N.A.
WBGene00013258,polg-1,M01905_2.00,CEH-48,WBGene00013258,WBGene00013258,History: N.A.
WBGene00013361,fars-2,M01905_2.00,CEH-48,WBGene00013361,WBGene00013361,History: Renamed on 2010-01-29
WBGene00015241,B0524.2,M01905_2.00,CEH-48,WBGene00015241,WBGene00015241,History: N.A.
WBGene00021440,Y39A3CL.1,M01905_2.00,CEH-48,WBGene00021440,WBGene00021440,History: N.A.
WBGene00022030,Y65B4A.7,M01905_2.00,CEH-48,WBGene00022030,WBGene00022030,History: N.A.
WBGene00022426,Y104H12D.2,M01905_2.00,CEH-48,WBGene00022426,WBGene00022426,History: N.A.
WBGene00022428,Y104H12D.4,M01905_2.00,CEH-48,WBGene00022428,WBGene00022428,History: N.A.
WBGene00044322,tag-280,M01905_2.00,CEH-48,WBGene00044322,WBGene00044322,History: N.A.
WBGene00044323,tag-281,M01905_2.00,CEH-48,WBGene00044323,WBGene00044323,History: N.A.
WBGene00050884,Y69H2.15,M01905_2.00,CEH-48,WBGene00050884,WBGene00050884,History: N.A.
WBGene00000023,abt-5,M08110_2.00,EFL-1,WBGene00000023,WBGene00000023,History: N.A.
WBGene00000113,alh-7,M08110_2.00,EFL-1,WBGene00000113,WBGene00000113,History: N.A.
WBGene00000165,aps-3,M08110_2.00,EFL-1,WBGene00000165,WBGene00000165,History: N.A.
WBGene00000201,arx-3,M08110_2.00,EFL-1,WBGene00000201,WBGene00000201,History: N.A.
WBGene00000549,cls-2,M08110_2.00,EFL-1,WBGene00000549,WBGene00000549,History: N.A.
WBGene00000735,col-162,M08110_2.00,EFL-1,WBGene00000735,WBGene00000735,History: N.A.
WBGene00001108,dsl-6,M08110_2.00,EFL-1,WBGene00001108,WBGene00001108,History: N.A.
WBGene00001232,eif-3.I,M08110_2.00,EFL-1,WBGene00001232,WBGene00001232,History: N.A.
WBGene00001309,emr-1,M08110_2.00,EFL-1,WBGene00001309,WBGene00001309,History: N.A.
WBGene00001939,his-65,M08110_2.00,EFL-1,WBGene00001939,WBGene00001939,History: N.A.
WBGene00001993,hpd-1,M08110_2.00,EFL-1,WBGene00001993,WBGene00001993,History: N.A.
WBGene00002063,ife-5,M08110_2.00,EFL-1,WBGene00002063,WBGene00002063,History: N.A.
WBGene00003011,lin-25,M08110_2.00,EFL-1,WBGene00003011,WBGene00003011,History: Renamed on 2014-11-12
WBGene00003220,mes-2,M08110_2.00,EFL-1,WBGene00003220,WBGene00003220,History: N.A.
WBGene00003222,mes-4,M08110_2.00,EFL-1,WBGene00003222,WBGene00003222,History: N.A.
WBGene00003794,npp-8,M08110_2.00,EFL-1,WBGene00003794,WBGene00003794,History: N.A.
WBGene00004028,pif-1,M08110_2.00,EFL-1,WBGene00004028,WBGene00004028,History: N.A.
WBGene00004175,pqn-96,M08110_2.00,EFL-1,WBGene00004175,WBGene00004175,History: N.A.
WBGene00004338,rfc-2,M08110_2.00,EFL-1,WBGene00004338,WBGene00004338,History: N.A.
WBGene00004389,rnp-6,M08110_2.00,EFL-1,WBGene00004389,WBGene00004389,History: Renamed on 2015-03-05
WBGene00004441,rpl-27,M08110_2.00,EFL-1,WBGene00004441,WBGene00004441,History: N.A.
WBGene00004880,smg-2,M08110_2.00,EFL-1,WBGene00004880,WBGene00004880,History: N.A.
WBGene00004905,snf-6,M08110_2.00,EFL-1,WBGene00004905,WBGene00004905,History: N.A.
WBGene00004976,spe-41,M08110_2.00,EFL-1,WBGene00004976,WBGene00004976,History: N.A.
WBGene00005386,srh-170,M08110_2.00,EFL-1,WBGene00005386,WBGene00005386,History: N.A.
WBGene00005495,srh-291,M08110_2.00,EFL-1,WBGene00005495,WBGene00005495,History: N.A.
WBGene00005662,sars-2,M08110_2.00,EFL-1,WBGene00005662,WBGene00005662,History: Renamed on 2010-01-29
WBGene00005922,srx-31,M08110_2.00,EFL-1,WBGene00005922,WBGene00005922,History: N.A.
WBGene00006153,str-96,M08110_2.00,EFL-1,WBGene00006153,WBGene00006153,History: N.A.
WBGene00006705,ubc-8,M08110_2.00,EFL-1,WBGene00006705,WBGene00006705,History: N.A.
WBGene00006728,ubq-2,M08110_2.00,EFL-1,WBGene00006728,WBGene00006728,History: N.A.
WBGene00006993,zyg-8,M08110_2.00,EFL-1,WBGene00006993,WBGene00006993,History: N.A.
WBGene00007083,AH10.2,M08110_2.00,EFL-1,WBGene00007083,WBGene00007083,History: N.A.
WBGene00007091,eri-12,M08110_2.00,EFL-1,WBGene00007091,WBGene00007091,History: N.A.
WBGene00007092,B0001.7,M08110_2.00,EFL-1,WBGene00007092,WBGene00007092,History: N.A.
WBGene00007125,B0250.8,M08110_2.00,EFL-1,WBGene00007125,WBGene00007125,History: N.A.
WBGene00008113,C46C2.5,M08110_2.00,EFL-1,WBGene00008113,WBGene00008113,History: N.A.
WBGene00009307,F32A11.1,M08110_2.00,EFL-1,WBGene00009307,WBGene00009307,History: N.A.
WBGene00009308,F32A11.3,M08110_2.00,EFL-1,WBGene00009308,WBGene00009308,History: Renamed on 2014-09-24
WBGene00009323,best-13,M08110_2.00,EFL-1,WBGene00009323,WBGene00009323,History: N.A.
WBGene00009461,madf-2,M08110_2.00,EFL-1,WBGene00009461,WBGene00009461,History: N.A.
WBGene00009696,F44F1.4,M08110_2.00,EFL-1,WBGene00009696,WBGene00009696,History: N.A.
WBGene00009739,F45H10.2,M08110_2.00,EFL-1,WBGene00009739,WBGene00009739,History: N.A.
WBGene00009829,tmed-10,M08110_2.00,EFL-1,WBGene00009829,WBGene00009829,History: N.A.
WBGene00009833,F47G9.6,M08110_2.00,EFL-1,WBGene00009833,WBGene00009833,History: N.A.
WBGene00010004,F53H2.1,M08110_2.00,EFL-1,WBGene00010004,WBGene00010004,History: N.A.
WBGene00010149,F56D5.5,M08110_2.00,EFL-1,WBGene00010149,WBGene00010149,History: N.A.
WBGene00010329,pcdr-1,M08110_2.00,EFL-1,WBGene00010329,WBGene00010329,History: N.A.
WBGene00010413,H25K10.4,M08110_2.00,EFL-1,WBGene00010413,WBGene00010413,History: N.A.
WBGene00010652,K08C9.5,M08110_2.00,EFL-1,WBGene00010652,WBGene00010652,History: N.A.
WBGene00010662,K08E3.2,M08110_2.00,EFL-1,WBGene00010662,WBGene00010662,History: N.A.
WBGene00011131,R07H5.11,M08110_2.00,EFL-1,WBGene00011131,WBGene00011131,History: N.A.
WBGene00011232,pck-2,M08110_2.00,EFL-1,WBGene00011232,WBGene00011232,History: N.A.
WBGene00011234,R11A5.6,M08110_2.00,EFL-1,WBGene00011234,WBGene00011234,History: N.A.
WBGene00011300,R107.5,M08110_2.00,EFL-1,WBGene00011300,WBGene00011300,History: N.A.
WBGene00011793,T16A9.3,M08110_2.00,EFL-1,WBGene00011793,WBGene00011793,History: N.A.
WBGene00012059,T26G10.1,M08110_2.00,EFL-1,WBGene00012059,WBGene00012059,History: N.A.
WBGene00012159,VY10G11R.1,M08110_2.00,EFL-1,WBGene00012159,WBGene00012159,History: N.A.
WBGene00012356,W09D6.1,M08110_2.00,EFL-1,WBGene00012356,WBGene00012356,History: N.A.
WBGene00012512,ekl-5,M08110_2.00,EFL-1,WBGene00012512,WBGene00012512,History: N.A.
WBGene00012523,srbc-65,M08110_2.00,EFL-1,WBGene00012523,WBGene00012523,History: N.A.
WBGene00012524,Y32B12B.4,M08110_2.00,EFL-1,WBGene00012524,WBGene00012524,History: N.A.
WBGene00012555,npp-25,M08110_2.00,EFL-1,WBGene00012555,WBGene00012555,History: N.A.
WBGene00012602,Y38E10A.24,M08110_2.00,EFL-1,WBGene00012602,WBGene00012602,History: N.A.
WBGene00012654,Y39A1A.16,M08110_2.00,EFL-1,WBGene00012654,WBGene00012654,History: N.A.
WBGene00012743,Y40H7A.3,M08110_2.00,EFL-1,WBGene00012743,WBGene00012743,History: N.A.
WBGene00012758,Y41C4A.12,M08110_2.00,EFL-1,WBGene00012758,WBGene00012758,History: N.A.
WBGene00012888,sas-6,M08110_2.00,EFL-1,WBGene00012888,WBGene00012888,History: N.A.
WBGene00012993,dmsr-3,M08110_2.00,EFL-1,WBGene00012993,WBGene00012993,History: N.A.
WBGene00013037,Y49E10.18,M08110_2.00,EFL-1,WBGene00013037,WBGene00013037,History: N.A.
WBGene00013109,Y51H4A.15,M08110_2.00,EFL-1,WBGene00013109,WBGene00013109,History: N.A.
WBGene00013148,Y53F4A.2,M08110_2.00,EFL-1,WBGene00013148,WBGene00013148,History: N.A.
WBGene00013154,Y53F4B.7,M08110_2.00,EFL-1,WBGene00013154,WBGene00013154,History: N.A.
WBGene00013160,Y53F4B.13,M08110_2.00,EFL-1,WBGene00013160,WBGene00013160,History: N.A.
WBGene00013172,Y53F4B.26,M08110_2.00,EFL-1,WBGene00013172,WBGene00013172,History: N.A.
WBGene00013259,trpp-5,M08110_2.00,EFL-1,WBGene00013259,WBGene00013259,History: N.A.
WBGene00013268,tric-1B.2,M08110_2.00,EFL-1,WBGene00013268,WBGene00013268,History: N.A.
WBGene00013272,aqp-12,M08110_2.00,EFL-1,WBGene00013272,WBGene00013272,History: N.A.
WBGene00013292,Y57G11A.4,M08110_2.00,EFL-1,WBGene00013292,WBGene00013292,History: N.A.
WBGene00013431,ceh-92,M08110_2.00,EFL-1,WBGene00013431,WBGene00013431,History: N.A.
WBGene00013523,Y73F8A.14,M08110_2.00,EFL-1,WBGene00013523,WBGene00013523,History: N.A.
WBGene00013524,Y73F8A.15,M08110_2.00,EFL-1,WBGene00013524,WBGene00013524,History: N.A.
WBGene00013741,Y111B2A.21,M08110_2.00,EFL-1,WBGene00013741,WBGene00013741,History: N.A.
WBGene00013742,sas-1,M08110_2.00,EFL-1,WBGene00013742,WBGene00013742,History: N.A.
WBGene00013806,Y116A8C.29,M08110_2.00,EFL-1,WBGene00013806,WBGene00013806,History: N.A.
WBGene00014178,ZK1010.4,M08110_2.00,EFL-1,WBGene00014178,WBGene00014178,History: N.A.
WBGene00014214,ZK1073.2,M08110_2.00,EFL-1,WBGene00014214,WBGene00014214,History: N.A.
WBGene00014216,ZK1086.2,M08110_2.00,EFL-1,WBGene00014216,WBGene00014216,History: N.A.
WBGene00015574,irg-1,M08110_2.00,EFL-1,WBGene00015574,WBGene00015574,History: N.A.
WBGene00015974,snrp-40.2,M08110_2.00,EFL-1,WBGene00015974,WBGene00015974,History: N.A.
WBGene00016364,nhr-161,M08110_2.00,EFL-1,WBGene00016364,WBGene00016364,History: N.A.
WBGene00016557,ceh-84,M08110_2.00,EFL-1,WBGene00016557,WBGene00016557,History: N.A.
WBGene00016888,znf-598,M08110_2.00,EFL-1,WBGene00016888,WBGene00016888,History: N.A.
WBGene00016907,C53H9.2,M08110_2.00,EFL-1,WBGene00016907,WBGene00016907,History: N.A.
WBGene00017088,akir-1,M08110_2.00,EFL-1,WBGene00017088,WBGene00017088,History: N.A.
WBGene00017097,E02C12.12,M08110_2.00,EFL-1,WBGene00017097,WBGene00017097,History: N.A.
WBGene00017192,F07B7.14,M08110_2.00,EFL-1,WBGene00017192,WBGene00017192,"History: Split into F07B7.18(WBGene00271801). History of WBGene00017192: Split into ""WBGene00271801"" on 2017-09-21"
WBGene00017385,F11G11.5,M08110_2.00,EFL-1,WBGene00017385,WBGene00017385,History: N.A.
WBGene00017504,F16B4.2,M08110_2.00,EFL-1,WBGene00017504,WBGene00017504,History: N.A.
WBGene00017507,F16B4.5,M08110_2.00,EFL-1,WBGene00017507,WBGene00017507,History: N.A.
WBGene00017508,F16B4.6,M08110_2.00,EFL-1,WBGene00017508,WBGene00017508,History: N.A.
WBGene00017524,F16G10.9,M08110_2.00,EFL-1,WBGene00017524,WBGene00017524,History: N.A.
WBGene00017638,F20D6.9,M08110_2.00,EFL-1,WBGene00017638,WBGene00017638,History: N.A.
WBGene00017837,F26G1.1,M08110_2.00,EFL-1,WBGene00017837,WBGene00017837,"History: Split into F26G1.15(WBGene00270318). History of WBGene00017837: Split into ""WBGene00270318"" on 2016-08-31"
WBGene00017910,F28H1.5,M08110_2.00,EFL-1,WBGene00017910,WBGene00017910,History: N.A.
WBGene00018019,F33H12.1,M08110_2.00,EFL-1,WBGene00018019,WBGene00018019,History: N.A.
WBGene00018313,F41H8.2,M08110_2.00,EFL-1,WBGene00018313,WBGene00018313,History: N.A.
WBGene00018422,F44E2.9,M08110_2.00,EFL-1,WBGene00018422,WBGene00018422,History: N.A.
WBGene00018443,btb-7,M08110_2.00,EFL-1,WBGene00018443,WBGene00018443,History: N.A.
WBGene00018915,str-267,M08110_2.00,EFL-1,WBGene00018915,WBGene00018915,History: N.A.
WBGene00018932,mrpl-2,M08110_2.00,EFL-1,WBGene00018932,WBGene00018932,History: N.A.
WBGene00019183,npr-30,M08110_2.00,EFL-1,WBGene00019183,WBGene00019183,History: N.A.
WBGene00019211,H18N23.2,M08110_2.00,EFL-1,WBGene00019211,WBGene00019211,History: N.A.
WBGene00019251,H28G03.3,M08110_2.00,EFL-1,WBGene00019251,WBGene00019251,History: N.A.
WBGene00019541,K08F11.1,M08110_2.00,EFL-1,WBGene00019541,WBGene00019541,History: N.A.
WBGene00019595,dscc-1,M08110_2.00,EFL-1,WBGene00019595,WBGene00019595,History: N.A.
WBGene00019746,M03A1.3,M08110_2.00,EFL-1,WBGene00019746,WBGene00019746,"History: Split into M03A1.8(WBGene00077490). History of WBGene00019746: Split into ""WBGene00077490"" on 2007-11-30"
WBGene00020225,sre-40,M08110_2.00,EFL-1,WBGene00020225,WBGene00020225,History: N.A.
WBGene00020427,sav-1,M08110_2.00,EFL-1,WBGene00020427,WBGene00020427,History: N.A.
WBGene00020795,T25D1.3,M08110_2.00,EFL-1,WBGene00020795,WBGene00020795,History: N.A.
WBGene00020978,W03B1.9,M08110_2.00,EFL-1,WBGene00020978,WBGene00020978,History: N.A.
WBGene00021011,W03G1.5,M08110_2.00,EFL-1,WBGene00021011,WBGene00021011,History: N.A.
WBGene00021198,npp-26,M08110_2.00,EFL-1,WBGene00021198,WBGene00021198,History: N.A.
WBGene00021199,Y17G9B.2,M08110_2.00,EFL-1,WBGene00021199,WBGene00021199,History: N.A.
WBGene00021209,hgap-1,M08110_2.00,EFL-1,WBGene00021209,WBGene00021209,History: N.A.
WBGene00021239,Y20F4.4,M08110_2.00,EFL-1,WBGene00021239,WBGene00021239,History: N.A.
WBGene00021319,Y34B4A.2,M08110_2.00,EFL-1,WBGene00021319,WBGene00021319,History: N.A.
WBGene00021346,Y37E3.1,M08110_2.00,EFL-1,WBGene00021346,WBGene00021346,History: N.A.
WBGene00021362,fmil-1,M08110_2.00,EFL-1,WBGene00021362,WBGene00021362,History: N.A.
WBGene00021414,Y38C9B.3,M08110_2.00,EFL-1,WBGene00021414,WBGene00021414,History: N.A.
WBGene00021430,Y38F2AR.12,M08110_2.00,EFL-1,WBGene00021430,WBGene00021430,History: N.A.
WBGene00021474,dot-1.1,M08110_2.00,EFL-1,WBGene00021474,WBGene00021474,History: N.A.
WBGene00021507,Y41D4A.5,M08110_2.00,EFL-1,WBGene00021507,WBGene00021507,History: N.A.
WBGene00021595,Y46E12BL.2,M08110_2.00,EFL-1,WBGene00021595,WBGene00021595,History: N.A.
WBGene00021640,Y47G6A.14,M08110_2.00,EFL-1,WBGene00021640,WBGene00021640,History: N.A.
WBGene00021701,Y48G9A.7,M08110_2.00,EFL-1,WBGene00021701,WBGene00021701,History: N.A.
WBGene00021859,fbxa-39,M08110_2.00,EFL-1,WBGene00021859,WBGene00021859,History: N.A.
WBGene00021869,vrp-1,M08110_2.00,EFL-1,WBGene00021869,WBGene00021869,History: N.A.
WBGene00021913,cec-8,M08110_2.00,EFL-1,WBGene00021913,WBGene00021913,History: N.A.
WBGene00022031,Y65B4A.8,M08110_2.00,EFL-1,WBGene00022031,WBGene00022031,History: N.A.
WBGene00022040,Y65B4BR.1,M08110_2.00,EFL-1,WBGene00022040,WBGene00022040,History: N.A.
WBGene00022154,drag-1,M08110_2.00,EFL-1,WBGene00022154,WBGene00022154,History: N.A.
WBGene00022159,mppa-1,M08110_2.00,EFL-1,WBGene00022159,WBGene00022159,History: N.A.
WBGene00022210,Y73B3A.8,M08110_2.00,EFL-1,WBGene00022210,WBGene00022210,History: N.A.
WBGene00022236,Y73B6BL.12,M08110_2.00,EFL-1,WBGene00022236,WBGene00022236,History: N.A.
WBGene00022281,abtm-1,M08110_2.00,EFL-1,WBGene00022281,WBGene00022281,History: N.A.
WBGene00022313,Y77E11A.12,M08110_2.00,EFL-1,WBGene00022313,WBGene00022313,History: N.A.
WBGene00022324,fbxa-26,M08110_2.00,EFL-1,WBGene00022324,WBGene00022324,History: N.A.
WBGene00022348,Y82E9BR.16,M08110_2.00,EFL-1,WBGene00022348,WBGene00022348,History: N.A.
WBGene00022360,ints-3,M08110_2.00,EFL-1,WBGene00022360,WBGene00022360,History: N.A.
WBGene00022366,Y92H12BL.5,M08110_2.00,EFL-1,WBGene00022366,WBGene00022366,"History: Split into Y92H12BL.6(WBGene00303097). History of WBGene00022366: Split into ""WBGene00303097"" on 2018-03-02"
WBGene00022373,mrpl-15,M08110_2.00,EFL-1,WBGene00022373,WBGene00022373,History: N.A.
WBGene00022581,ZC262.4,M08110_2.00,EFL-1,WBGene00022581,WBGene00022581,History: N.A.
WBGene00022656,ZK105.5,M08110_2.00,EFL-1,WBGene00022656,WBGene00022656,"History: Split into ZK105.12(WBGene00235113). History of WBGene00022656: Split into ""WBGene00235113"" on 2013-02-11"
WBGene00022843,ZK1055.2,M08110_2.00,EFL-1,WBGene00022843,WBGene00022843,History: N.A.
WBGene00044344,mrpl-39,M08110_2.00,EFL-1,WBGene00044344,WBGene00044344,History: N.A.
WBGene00044348,Y71G12B.31,M08110_2.00,EFL-1,WBGene00044348,WBGene00044348,History: N.A.
WBGene00044514,R09E12.9,M08110_2.00,EFL-1,WBGene00044514,WBGene00044514,History: N.A.
WBGene00045063,Y37A1A.4,M08110_2.00,EFL-1,WBGene00045063,WBGene00045063,History: N.A.
WBGene00045078,C46C2.7,M08110_2.00,EFL-1,WBGene00045078,WBGene00045078,History: N.A.
WBGene00050893,Y94A7B.11,M08110_2.00,EFL-1,WBGene00050893,WBGene00050893,History: N.A.
WBGene00050916,F55F10.3,M08110_2.00,EFL-1,WBGene00050916,WBGene00050916,History: N.A.
WBGene00185098,Y71G12B.35,M08110_2.00,EFL-1,WBGene00185098,WBGene00185098,History: N.A.
WBGene00206493,Y38H8A.12,M08110_2.00,EFL-1,WBGene00206493,WBGene00206493,History: N.A.
WBGene00235134,R07H5.16,M08110_2.00,EFL-1,WBGene00235134,WBGene00235134,History: N.A.
WBGene00303097,Y92H12BL.6,M08110_2.00,EFL-1,WBGene00303097,WBGene00303097,History: N.A.
WBGene00305997,cTel54X.2,M08110_2.00,EFL-1,WBGene00305997,WBGene00305997,History: N.A.
WBGene00000004,aat-3,M08151_2.00,SNPC-4,WBGene00000004,WBGene00000004,History: N.A.
WBGene00000055,acr-16,M08151_2.00,SNPC-4,WBGene00000055,WBGene00000055,History: N.A.
WBGene00000263,F23H11.5,M08151_2.00,SNPC-4,WBGene00000263,WBGene00000263,History: N.A.
WBGene00000296,cat-2,M08151_2.00,SNPC-4,WBGene00000296,WBGene00000296,History: N.A.
WBGene00000409,cdk-8,M08151_2.00,SNPC-4,WBGene00000409,WBGene00000409,History: N.A.
WBGene00000535,cpi-1,M08151_2.00,SNPC-4,WBGene00000535,WBGene00000535,History: Renamed on 2006-01-04
WBGene00000547,clp-7,M08151_2.00,SNPC-4,WBGene00000547,WBGene00000547,History: N.A.
WBGene00000549,cls-2,M08151_2.00,SNPC-4,WBGene00000549,WBGene00000549,History: N.A.
WBGene00000662,col-87,M08151_2.00,SNPC-4,WBGene00000662,WBGene00000662,History: N.A.
WBGene00001077,dpy-18,M08151_2.00,SNPC-4,WBGene00001077,WBGene00001077,History: N.A.
WBGene00001103,dsl-1,M08151_2.00,SNPC-4,WBGene00001103,WBGene00001103,History: N.A.
WBGene00001365,exc-4,M08151_2.00,SNPC-4,WBGene00001365,WBGene00001365,History: N.A.
WBGene00001393,fat-1,M08151_2.00,SNPC-4,WBGene00001393,WBGene00001393,History: N.A.
WBGene00001427,fkb-2,M08151_2.00,SNPC-4,WBGene00001427,WBGene00001427,History: N.A.
WBGene00001485,fre-1,M08151_2.00,SNPC-4,WBGene00001485,WBGene00001485,History: N.A.
WBGene00001549,gcy-25,M08151_2.00,SNPC-4,WBGene00001549,WBGene00001549,History: N.A.
WBGene00001773,gst-25,M08151_2.00,SNPC-4,WBGene00001773,WBGene00001773,History: N.A.
WBGene00001943,his-69,M08151_2.00,SNPC-4,WBGene00001943,WBGene00001943,History: N.A.
WBGene00001944,his-70,M08151_2.00,SNPC-4,WBGene00001944,WBGene00001944,History: N.A.
WBGene00001961,hlh-17,M08151_2.00,SNPC-4,WBGene00001961,WBGene00001961,History: N.A.
WBGene00001988,hot-3,M08151_2.00,SNPC-4,WBGene00001988,WBGene00001988,History: N.A.
WBGene00002203,kin-20,M08151_2.00,SNPC-4,WBGene00002203,WBGene00002203,History: N.A.
WBGene00002245,lag-1,M08151_2.00,SNPC-4,WBGene00002245,WBGene00002245,History: N.A.
WBGene00002977,lev-10,M08151_2.00,SNPC-4,WBGene00002977,WBGene00002977,History: N.A.
WBGene00003061,lpd-5,M08151_2.00,SNPC-4,WBGene00003061,WBGene00003061,History: Renamed on 2008-02-26
WBGene00003153,mca-3,M08151_2.00,SNPC-4,WBGene00003153,WBGene00003153,History: Renamed on 2007-10-09
WBGene00003156,mcm-4,M08151_2.00,SNPC-4,WBGene00003156,WBGene00003156,History: Renamed on 2015-03-03; Renamed on 2015-03-03
WBGene00003473,mtl-1,M08151_2.00,SNPC-4,WBGene00003473,WBGene00003473,History: N.A.
WBGene00003554,nas-38,M08151_2.00,SNPC-4,WBGene00003554,WBGene00003554,History: N.A.
WBGene00003610,nhr-11,M08151_2.00,SNPC-4,WBGene00003610,WBGene00003610,History: N.A.
WBGene00003612,nhr-13,M08151_2.00,SNPC-4,WBGene00003612,WBGene00003612,History: N.A.
WBGene00003696,nhr-106,M08151_2.00,SNPC-4,WBGene00003696,WBGene00003696,History: N.A.
WBGene00003702,nhr-112,M08151_2.00,SNPC-4,WBGene00003702,WBGene00003702,History: N.A.
WBGene00004176,pqn-97,M08151_2.00,SNPC-4,WBGene00004176,WBGene00004176,History: N.A.
WBGene00004287,rac-2,M08151_2.00,SNPC-4,WBGene00004287,WBGene00004287,"History: Split into rac-3(WBGene00044670). History of WBGene00004287: Split into ""WBGene00044670"" on 2005-11-14"
WBGene00004777,ser-2,M08151_2.00,SNPC-4,WBGene00004777,WBGene00004777,History: N.A.
WBGene00004812,skr-6,M08151_2.00,SNPC-4,WBGene00004812,WBGene00004812,History: N.A.
WBGene00005117,srd-39,M08151_2.00,SNPC-4,WBGene00005117,WBGene00005117,History: N.A.
WBGene00005213,srg-56,M08151_2.00,SNPC-4,WBGene00005213,WBGene00005213,History: N.A.
WBGene00005216,srg-59,M08151_2.00,SNPC-4,WBGene00005216,WBGene00005216,History: N.A.
WBGene00005259,srh-36,M08151_2.00,SNPC-4,WBGene00005259,WBGene00005259,History: N.A.
WBGene00005308,srh-87,M08151_2.00,SNPC-4,WBGene00005308,WBGene00005308,History: N.A.
WBGene00005315,srh-95,M08151_2.00,SNPC-4,WBGene00005315,WBGene00005315,History: N.A.
WBGene00005323,srh-104,M08151_2.00,SNPC-4,WBGene00005323,WBGene00005323,History: N.A.
WBGene00005332,srh-113,M08151_2.00,SNPC-4,WBGene00005332,WBGene00005332,History: N.A.
WBGene00005355,srh-138,M08151_2.00,SNPC-4,WBGene00005355,WBGene00005355,History: N.A.
WBGene00005400,srh-185,M08151_2.00,SNPC-4,WBGene00005400,WBGene00005400,History: N.A.
WBGene00005430,srh-220,M08151_2.00,SNPC-4,WBGene00005430,WBGene00005430,History: N.A.
WBGene00005432,srh-222,M08151_2.00,SNPC-4,WBGene00005432,WBGene00005432,History: N.A.
WBGene00005443,srh-236,M08151_2.00,SNPC-4,WBGene00005443,WBGene00005443,History: N.A.
WBGene00005493,srh-289,M08151_2.00,SNPC-4,WBGene00005493,WBGene00005493,History: N.A.
WBGene00005494,srh-290,M08151_2.00,SNPC-4,WBGene00005494,WBGene00005494,History: N.A.
WBGene00005496,srh-292,M08151_2.00,SNPC-4,WBGene00005496,WBGene00005496,History: N.A.
WBGene00005504,srh-300,M08151_2.00,SNPC-4,WBGene00005504,WBGene00005504,History: N.A.
WBGene00005566,sri-54,M08151_2.00,SNPC-4,WBGene00005566,WBGene00005566,History: N.A.
WBGene00005579,sri-67,M08151_2.00,SNPC-4,WBGene00005579,WBGene00005579,History: N.A.
WBGene00005589,sri-77,M08151_2.00,SNPC-4,WBGene00005589,WBGene00005589,History: N.A.
WBGene00005672,sru-9,M08151_2.00,SNPC-4,WBGene00005672,WBGene00005672,History: N.A.
WBGene00005688,sru-25,M08151_2.00,SNPC-4,WBGene00005688,WBGene00005688,History: N.A.
WBGene00005714,srv-3,M08151_2.00,SNPC-4,WBGene00005714,WBGene00005714,History: N.A.
