# Supplemental Table 3
# Normalized siRNA counts (reads per million) for 5'UTR of genes with significant gene expression differences between control and postdauer animals (Hall et al 2010). Dauer and L3 siRNA counts normalized to total siRNAs.
Gene,...2,PD1/CON1 ratio,PD2/CON2 ratio,CON1 rpm,CON2 rpm,PD1 rpm,PD2 rpm,Input,Suggested Match,History
Y62E10A.6,,1.22857774432472,0.297798917255097,0.227752664250666,0.253246685823934,0.279811854509028,0.0754165888368092,Y62E10A.6,WBGene00013376,Public name for WBGene00013376. History: N.A.
nhr-47,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.271499502612911,nhr-47,WBGene00003637,Public name for WBGene00003637. History: Renamed on 2005-12-15
C50F7.4,,1.22857774432472,,0.455505328501333,0.0,0.559623709018056,0.192312057184311,C50F7.4,WBGene00016844,Sequence name for WBGene00016844(sucg-1). History: N.A.
fbxa-10,,1.16090185162886,0.680957163722651,53.7496287631573,32.9727184942762,62.3980435555133,22.4530088660878,fbxa-10,WBGene00020450,Public name for WBGene00020450. History: N.A.
str-138,,0.477780340077465,0.127628260548648,0.146412394482191,0.354545360153508,0.069952963627257,0.0452500076019861,str-138,WBGene00006187,Public name for WBGene00006187. History: N.A.
T09A5.8,,0.0,,0.455505328501333,0.0,0.0,0.0,T09A5.8,WBGene00011636,Sequence name for WBGene00011636(cec-3). History: Renamed on 2013-11-11
D1054.10,,,,0.0,0.0,0.0,0.0,D1054.10,WBGene00008377,Public name for WBGene00008377. History: N.A.
set-11,,,,0.0,0.0,0.279811854509028,0.0783172895227256,set-11,WBGene00018023,Public name for WBGene00018023. History: N.A.
Y48E1B.3,,,,0.0,0.0,0.0,0.0,Y48E1B.3,WBGene00013002,Public name for WBGene00013002. History: N.A.
sos-1,,,6.59576688674057,0.0,0.0148969830469071,0.0032919864682987,0.0982570274931256,sos-1,WBGene00004947,Public name for WBGene00004947. History: N.A.
C45G3.5,,,0.357358414819384,0.0,0.759740057471803,1.39905927254514,0.271499502612911,C45G3.5,WBGene00044008,Sequence name for WBGene00044008(gip-2). History: N.A.
F54A3.2,,,,0.0,0.0,0.0,0.0,F54A3.2,WBGene00018781,Public name for WBGene00018781. History: N.A.
Y48G1A.3,,75.4508208083564,,0.0039266836843457,0.0,0.296271507038667,0.0193929379721376,Y48G1A.3,WBGene00000917,"Sequence name for WBGene00000917(daf-25). History: Renamed on 2010-12-07. Public name for Dead gene WBGene00021659. History of WBGene00021659: Merged into ""WBGene00000917"" on 2010-12-07"
Y71H2AM.19,,5.3826534779484,1.4110882576277,0.0934330252295291,0.144303253789393,0.502917598206966,0.203624626959683,Y71H2AM.19,WBGene00002244,"Sequence name for WBGene00002244(laf-1). History: N.A.. Public name for Dead gene WBGene00022184. History of WBGene00022184: Merged into ""WBGene00002244"" on 2009-05-07"
Y25C1A.8,,3.56287545854168,0.434038502637565,2.27752664250666,0.721753054598213,8.11454378076181,0.313268615091897,Y25C1A.8,WBGene00021295,Public name for WBGene00021295. History: N.A.
Y17G9B.8,,2.76429992473061,0.0,0.911010657002666,1.57012945210839,2.51830669058125,0.0,Y17G9B.8,WBGene00021205,Public name for WBGene00021205. History: N.A.
fbxb-68,,1.72127362314194,6.62013888618071,0.619896062794143,0.0549385762825868,1.06701074197709,0.363701005199758,fbxb-68,WBGene00008611,Public name for WBGene00008611. History: N.A.
Y37E11B.1,,1.37454737731379,6.85897602637205,69.0090572679519,23.5519417816259,94.8562186785605,161.542204054682,Y37E11B.1,WBGene00021374,Public name for WBGene00021374. History: N.A.
rpn-12,,1.22857774432472,,0.455505328501333,0.0,0.559623709018056,0.0,rpn-12,WBGene00004468,Public name for WBGene00004468. History: N.A.
Y48G1C.4,,1.18469996774169,0.625377225933922,6.37707459901866,4.55844034483082,7.55492007174376,2.85074477743557,Y48G1C.4,WBGene00021677,Sequence name for WBGene00021677(pgs-1). History: N.A.
F28H6.6,,1.14667263781458,,0.48804139085819,0.0,0.559623709018056,0.271499502612911,F28H6.6,WBGene00009234,Public name for WBGene00009234. History: N.A.
rnp-5,,0.409525914774905,1.00060363296596,0.683257992751999,1.26623342911967,0.279811854509028,1.26699776936009,rnp-5,WBGene00004388,Public name for WBGene00004388. History: N.A.
F49E8.7,,0.0,0.0,0.227752664250666,0.506493371647869,0.0,0.0,F49E8.7,WBGene00018638,Public name for WBGene00018638. History: N.A.
srh-159,,,,0.0,0.0,0.0,0.020884556239493,srh-159,WBGene00005375,Public name for WBGene00005375. History: N.A.
W02B3.4,,,,0.0,0.0,0.0559623709018056,0.0,W02B3.4,WBGene00020924,Public name for WBGene00020924. History: N.A.
lact-4,,,,0.0,0.0,0.0,0.0,lact-4,WBGene00010877,Public name for WBGene00010877. History: N.A.
fbxb-1,,,,0.0,0.0,0.0,0.0,fbxb-1,WBGene00012063,Public name for WBGene00012063. History: N.A.
C30G4.5,,,,0.0,0.0,0.0,0.0,C30G4.5,WBGene00016269,"Public name for Dead gene WBGene00016270. History of WBGene00016270: Merged into ""WBGene00016269"" on 2014-06-30"
syp-2,,,0.0,0.0,1.01298674329574,0.0,0.0,syp-2,WBGene00006376,Public name for WBGene00006376. History: N.A.
cri-3,,,,0.0,0.0,0.0,0.0,cri-3,WBGene00010303,Public name for WBGene00010303. History: N.A.
dnc-1,,,1.07207524445815,0.0,1.51948011494361,0.279811854509028,1.62899701567747,dnc-1,WBGene00001017,Public name for WBGene00001017. History: N.A.
W05H7.1,,,,0.0,0.0,0.0,3.25799403135493,W05H7.1,WBGene00021044,Public name for WBGene00021044. History: N.A.
fbxa-185,,,,0.0,0.0,0.0,0.0,fbxa-185,WBGene00009836,Public name for WBGene00009836. History: N.A.
Y58G8A.4,,,,0.0,0.0,0.0,0.0280507856109608,Y58G8A.4,WBGene00021983,Sequence name for WBGene00021983(npr-5). History: N.A.
K04G11.3,,,,0.0,0.0,0.0,0.0,K04G11.3,WBGene00010571,Public name for WBGene00010571. History: N.A.
nhr-274,,24.9203163946731,0.434654312813551,0.0123241521679321,1.27573017983807,0.307121771320964,0.554501624653024,nhr-274,WBGene00021522,Public name for WBGene00021522. History: N.A.
Y54E10A.5,,1.84286661648707,,0.227752664250666,0.0,0.419717781763542,0.0,Y54E10A.5,WBGene00021827,Sequence name for WBGene00021827(dnc-6). History: N.A.
Y55F3BL.2,,1.63810365909962,7.50452671120706,2.049773978256,0.506493371647869,3.35774225410834,3.80099303658076,Y55F3BL.2,WBGene00021936,Sequence name for WBGene00021936(zipt-15). History: Renamed on 2017-06-08
rfc-2,,1.51440501321647,0.305416108514624,1.0350739102946,1.11807981271901,1.56752111879972,0.341479585409399,rfc-2,WBGene00004338,Public name for WBGene00004338. History: N.A.
strd-1,,1.14082219115867,0.937980806741547,3.18853729950933,2.04545398140511,3.63755410861737,1.91859657563107,strd-1,WBGene00013132,Public name for WBGene00013132. History: N.A.
dod-18,,0.264789188486994,1.02947496840866,0.40108883993725,0.295454551210152,0.106203988438174,0.304163064773265,dod-18,WBGene00008316,Public name for WBGene00008316. History: N.A.
dyf-1,,0.0,0.0564254642663214,0.113876332125333,0.253246685823934,0.0,0.0142895618215227,dyf-1,WBGene00001117,Public name for WBGene00001117. History: N.A.
C07H6.4,,0.0,,0.227752664250666,0.0,0.0,0.0,C07H6.4,WBGene00015581,Sequence name for WBGene00015581(sap-140). History: N.A.
Y45G5AL.1,,0.0,0.171936543903954,0.002743964098892,0.394767011782809,0.0,0.0678748756532278,Y45G5AL.1,WBGene00021554,Public name for WBGene00021554. History: N.A.
C08H9.3,,0.0,,0.227752664250666,0.0,0.0,0.0,C08H9.3,WBGene00007464,Sequence name for WBGene00007464(algn-8). History: N.A.
grsp-2,,,0.0,0.0,0.253246685823934,0.0,0.0,grsp-2,WBGene00012118,Public name for WBGene00012118. History: N.A.
ZK370.6,,,0.0,0.0,0.0506493371647869,0.0,0.0,ZK370.6,WBGene00022720,Public name for WBGene00022720. History: N.A.
C44H9.8,,,,0.0,0.0,0.0,0.0,C44H9.8,WBGene00008100,"Public name for Dead gene WBGene00008103. History of WBGene00008103: Merged into ""WBGene00008100"" on 2010-11-08"
M01A10.3,,,,0.0,0.0,0.0,0.0,M01A10.3,WBGene00019693,Sequence name for WBGene00019693(ostd-1). History: N.A.
sfa-1,,,,0.0,0.0,0.0,0.0,sfa-1,WBGene00013808,Public name for WBGene00013808. History: Renamed on 2006-09-01
M02B7.4,,,0.0,0.0,0.253246685823934,0.0,0.0,M02B7.4,WBGene00019725,Sequence name for WBGene00019725(algn-14). History: Renamed on 2015-04-29
srs-1,,,,0.0,0.0,0.0,0.0201110541565488,srs-1,WBGene00005662,Other name for WBGene00005662(sars-2). History: Renamed on 2010-01-29
sgcb-1,,,0.0,0.0,0.253246685823934,0.0,0.0,sgcb-1,WBGene00019277,Public name for WBGene00019277. History: N.A.
Y50D4C.2,,12.120431199201,5.86026939382048,0.0366310552600844,0.0497449932497096,0.443984185033983,0.291519061437079,Y50D4C.2,WBGene00021747,Public name for WBGene00021747. History: N.A.
dyc-1,,5.95974370381537,,0.0516661473905922,0.0,0.307916996611478,0.0438973970799685,dyc-1,WBGene00001116,Public name for WBGene00001116. History: N.A.
F55G1.6,,0.0,,0.227752664250666,0.0,0.0,0.0055980482443756,F55G1.6,WBGene00018902,Public name for WBGene00018902. History: N.A.
C17D12.7,,0.0,0.0,0.227752664250666,0.253246685823934,0.0,0.0,C17D12.7,WBGene00007640,Sequence name for WBGene00007640(pcmd-1). History: N.A.
DC2.3,,0.0,,0.227752664250666,0.0,0.0,0.0,DC2.3,WBGene00017080,Sequence name for WBGene00017080(lec-12). History: N.A.
Y53G8AR.9,,,0.157185379070132,0.0,0.090908975796961,0.279811854509028,0.0142895618215227,Y53G8AR.9,WBGene00021816,Public name for WBGene00021816. History: N.A.
C44B9.1,,,,0.0,0.0,0.279811854509028,0.0493634965660743,C44B9.1,WBGene00008078,Sequence name for WBGene00008078(vps-50). History: N.A.
odc-1,,,,0.0,0.0,0.0,0.0,odc-1,WBGene00003844,Public name for WBGene00003844. History: N.A.
Y74C10AL.2,,1.56131752448396,1.22388110514566,3.64404262801066,2.11038896411722,5.68950761507962,2.58286517769099,Y74C10AL.2,WBGene00022280,Public name for WBGene00022280. History: N.A.
C36A4.10,,1.31587787945039,1.91573472273654,285.26021197396,560.860159206061,375.367602823861,1074.4592815906,C36A4.10,WBGene00007970,Public name for WBGene00007970. History: N.A.
M116.5,,0.955560467808112,0.357358414819384,2.049773978256,0.759740057471803,1.9586829815632,0.271499502612911,M116.5,WBGene00019792,Public name for WBGene00019792. History: N.A.
T01A4.3,,0.899596126186895,0.358749992393045,90.5312130471302,53.8703156643965,81.4415285561988,19.3259753348132,T01A4.3,WBGene00016561,"Public name for Dead gene WBGene00020133. History of WBGene00020133: Merged into ""WBGene00016561"" on 2009-05-07"
W03F9.2,,0.0,0.714716829638768,0.417546475208667,0.379870028735901,0.0,0.271499502612911,W03F9.2,WBGene00021000,Public name for WBGene00021000. History: N.A.
Y22D7AL.14,,0.0,5.54023637128032,0.233446480856933,0.0692001633947617,0.0,0.3833852621382,Y22D7AL.14,WBGene00021252,Sequence name for WBGene00021252(cht-4). History: N.A.
Y53G8AR.6,,0.0,,0.455505328501333,0.0,0.0,0.0299043127152991,Y53G8AR.6,WBGene00021813,Public name for WBGene00021813. History: N.A.
C53A3.1,,,0.0,0.0,0.13328778269611,0.0,0.0,C53A3.1,WBGene00016891,"Public name for WBGene00016891. History: Split into C53A3.4(WBGene00303231). History of WBGene00016891: Split into ""WBGene00303231"" on 2018-05-16"
C26F1.1,,,0.0,0.0,0.253246685823934,0.0,0.0,C26F1.1,WBGene00016146,Public name for WBGene00016146. History: N.A.
ZC13.2,,,,0.0,0.0,0.0,0.0,ZC13.2,WBGene00022503,Public name for WBGene00022503. History: N.A.
eft-1,,,,0.0,0.0,0.0,0.0,eft-1,WBGene00001166,Other name for WBGene00001166(eftu-2). History: Renamed on 2010-08-03
Y37D8A.4,,,,0.0,0.0,0.279811854509028,0.0201110541565488,Y37D8A.4,WBGene00012546,Public name for WBGene00012546. History: N.A.
ZK1248.1,,,,0.0,0.0,0.0,0.0,ZK1248.1,WBGene00022874,Sequence name for WBGene00022874(nep-25). History: N.A.
bmy-1,,2.45715548864943,,0.227752664250666,0.0,0.559623709018056,0.271499502612911,bmy-1,WBGene00017293,Public name for WBGene00017293. History: N.A.
pdi-1,,1.22857774432472,0.275071994147828,0.227752664250666,1.01298674329574,0.279811854509028,0.278644283523673,pdi-1,WBGene00003962,Public name for WBGene00003962. History: N.A.
mut-7,,0.854662778660672,0.595597358032307,5.23831127776533,2.27922017241541,4.47698967214445,1.35749751306456,mut-7,WBGene00003504,Public name for WBGene00003504. History: N.A.
Y38E10A.22,,0.419175699391977,0.213540076473125,0.22600990086382,0.389792487133169,0.0947378582641032,0.0832363175110663,Y38E10A.22,WBGene00012600,Public name for WBGene00012600. History: N.A.
Y38E10A.23,,0.378023921330682,2.95427057984257,0.740196158814666,0.253246685823934,0.279811854509028,0.748159233372284,Y38E10A.23,WBGene00012600,"Public name for Dead gene WBGene00012601. History of WBGene00012601: Merged into ""WBGene00012600"" on 2011-10-17"
F59E12.11,,0.0,0.0,0.227752664250666,1.01298674329574,0.0,0.0,F59E12.11,WBGene00019126,"Sequence name for WBGene00019126(sam-4). History: Split into F59E12.17(WBGene00302971). History of WBGene00019126: Split into ""WBGene00302971"" on 2018-03-06"
rcq-5,,0.0,5.00782070970678,0.227752664250666,0.0169019370585752,0.0,0.0846418704360933,rcq-5,WBGene00004322,Public name for WBGene00004322. History: N.A.
tbc-17,,0.0,,0.0396840797243646,0.0,0.0,0.0060332619470641,tbc-17,WBGene00012894,Public name for WBGene00012894. History: N.A.
ego-2,,0.0,0.461816995395043,0.455505328501333,0.633116714559836,0.0,0.292384058852404,ego-2,WBGene00001215,Public name for WBGene00001215. History: N.A.
srx-134,,,0.46903338848383,0.0,0.0361780617967498,0.0,0.0169687189133069,srx-134,WBGene00006025,Public name for WBGene00006025. History: N.A.
rrc-1,,,,0.0,0.0,0.0,0.0,rrc-1,WBGene00009800,Public name for WBGene00009800. History: N.A.
dkf-2,,,0.0,0.0,0.0087327054672667,0.0,0.0,dkf-2,WBGene00012019,Public name for WBGene00012019. History: N.A.
ZK1248.11,,,,0.0,0.0,0.0,0.0,ZK1248.11,WBGene00022881,Public name for WBGene00022881. History: N.A.
C05D11.9,,,,0.0,0.0,0.0,0.0,C05D11.9,WBGene00015486,Sequence name for WBGene00015486(popl-1). History: N.A.
R08F11.1,,,,0.0,0.0,0.0,0.0,R08F11.1,WBGene00019965,Public name for WBGene00019965. History: N.A.
kqt-1,,,,0.0,0.0,0.279811854509028,0.0,kqt-1,WBGene00002233,Public name for WBGene00002233. History: N.A.
F48G7.4,,1.31633329749077,3.53946451833402,15.9426864975467,5.59956558063514,20.9858890881771,19.8194636907425,F48G7.4,WBGene00018615,Public name for WBGene00018615. History: N.A.
Y43F8C.7,,0.0,,0.227752664250666,0.0,0.0,0.0,Y43F8C.7,WBGene00012829,Public name for WBGene00012829. History: N.A.
cnt-1,,,,0.0,0.0,0.0,0.39227144085872,cnt-1,WBGene00000565,Public name for WBGene00000565. History: Renamed on 2014-12-10
wapl-1,,,,0.0,0.0,0.0,0.0,wapl-1,WBGene00019953,Public name for WBGene00019953. History: N.A.
F13D2.1,,,0.0,0.0,0.253246685823934,0.0,0.0,F13D2.1,WBGene00008735,Public name for WBGene00008735. History: N.A.
F54A3.6,,,0.315964626369509,0.0,0.859271829674383,0.279811854509028,0.271499502612911,F54A3.6,WBGene00018785,Public name for WBGene00018785. History: N.A.
C24F3.4,,,,0.0,0.0,0.0,0.0,C24F3.4,WBGene00007698,Sequence name for WBGene00007698(qns-1). History: N.A.
pes-4,,,,0.0,0.0,0.0,0.0,pes-4,WBGene00003978,Public name for WBGene00003978. History: N.A.
W04B5.6,,,,0.0,0.0,0.0079945044951774,0.0,W04B5.6,WBGene00021023,Public name for WBGene00021023. History: N.A.
E02H9.6,,,,0.0,0.0,0.0079945044951774,0.0,E02H9.6,WBGene00017104,Public name for WBGene00017104. History: N.A.
prs-1,,1.22857774432472,0.0,0.0759174788326674,0.388311500514471,0.0932705248990578,0.0,prs-1,WBGene00004189,Other name for WBGene00004189(pars-1). History: Renamed on 2010-01-29
C03H5.3,,0.0,20.0120912419767,0.455505328501333,0.108534185390249,0.0,2.17199602090329,C03H5.3,WBGene00015405,Public name for WBGene00015405. History: N.A.
figl-1,,0.0,,0.455505328501333,0.0,0.0,0.0,figl-1,WBGene00017981,Public name for WBGene00017981. History: N.A.
abu-10,,,,0.0,0.0,0.0,0.0,abu-10,WBGene00000033,Public name for WBGene00000033. History: N.A.
C09G5.2,,,,0.0,0.0,0.0,0.0,C09G5.2,WBGene00007488,Sequence name for WBGene00007488(dph-2). History: N.A.
K07H8.3,,,0.44669801852423,0.0,0.303896022988721,0.0,0.135749751306456,K07H8.3,WBGene00000923,Sequence name for WBGene00000923(daf-31). History: N.A.
ppk-2,,,0.121502146925322,0.0,0.316558357279918,0.0,0.0384625200366633,ppk-2,WBGene00004088,Public name for WBGene00004088. History: N.A.
lgc-4,,,,0.0,0.0,0.0,0.0,lgc-4,WBGene00017580,Public name for WBGene00017580. History: N.A.
sdz-15,,2.45715548864943,0.0,0.227752664250666,0.506493371647869,0.559623709018056,0.0,sdz-15,WBGene00017752,Public name for WBGene00017752. History: N.A.
tbc-4,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.0,tbc-4,WBGene00020770,Other name for WBGene00020770(eat-17). History: Renamed on 2013-07-17
srr-5,,0.174709460130525,2.84202661646884,0.115684005021491,0.0789744724808223,0.0202110900630416,0.224447552812083,srr-5,WBGene00005656,Public name for WBGene00005656. History: N.A.
T04A8.6,,0.0,0.0,0.683257992751999,0.253246685823934,0.0,0.0,T04A8.6,WBGene00011408,Sequence name for WBGene00011408(nifk-1). History: N.A.
ZK816.1,,,48.535429038229,0.0,0.0072355110606756,0.0,0.351178633640743,ZK816.1,WBGene00022825,Public name for WBGene00022825. History: N.A.
F22G12.7,,,0.0,0.0,0.0036178821536807,0.0,0.0,F22G12.7,WBGene00044707,Sequence name for WBGene00044707(pals-15). History: N.A.
Y54E5A.2,,,,0.0,0.0,0.559623709018056,0.0123410098912699,Y54E5A.2,WBGene00013198,Public name for WBGene00013198. History: N.A.
srbc-79,,8.80261634771226,0.0873037189570865,0.0322919115007807,0.565422609205669,0.28425330807565,0.0493634965660743,srbc-79,WBGene00007123,Public name for WBGene00007123. History: N.A.
clec-135,,3.77817384440116,0.0,0.0199777804500757,0.0034223757122246,0.0754795275656648,0.0,clec-135,WBGene00015821,Public name for WBGene00015821. History: N.A.
C46F11.3,,0.0,,0.227752664250666,0.0,0.0,0.0,C46F11.3,WBGene00008118,Sequence name for WBGene00008118(madf-8). History: N.A.
icd-1,,0.0,,0.683257992751999,0.0,0.0,0.0,icd-1,WBGene00002045,Public name for WBGene00002045. History: N.A.
T10H9.1,,,0.536037622229076,0.0,0.0065778294175908,0.0,0.0035259640404338,T10H9.1,WBGene00020424,Public name for WBGene00020424. History: N.A.
T01G6.10,,,1.42943365927754,0.0,0.0949675071839753,0.0,0.135749751306456,T01G6.10,WBGene00020154,Public name for WBGene00020154. History: N.A.
F07H5.7,,,,0.0,0.0,0.0,0.0,F07H5.7,WBGene00008558,Public name for WBGene00008558. History: N.A.
srh-88,,,,0.0,0.0,0.139905927254514,0.0,srh-88,WBGene00005309,Public name for WBGene00005309. History: N.A.
T23B12.6,,,,0.0,0.0,0.559623709018056,0.325799403135493,T23B12.6,WBGene00020721,Public name for WBGene00020721. History: N.A.
col-109,,,0.0,0.0,0.0844154775257495,0.0399730820995962,0.0,col-109,WBGene00000683,Public name for WBGene00000683. History: N.A.
Y39G10AR.8,,,,0.0,0.0,0.0,0.0,Y39G10AR.8,WBGene00021466,Sequence name for WBGene00021466(eif-2gamma). History: N.A.
F01F1.15,,,,0.0,0.0,0.279811854509028,0.0,F01F1.15,WBGene00017169,Public name for WBGene00017169. History: N.A.
nhr-239,,20.550754102466,0.0,0.0284690830313333,0.0698439164701261,0.585061124899617,0.0,nhr-239,WBGene00021848,Public name for WBGene00021848. History: N.A.
R07G3.5,,1.84286661648707,0.0428830097783261,0.455505328501333,0.253246685823934,0.839435563527084,0.0108599801045164,R07G3.5,WBGene00019941,Sequence name for WBGene00019941(pgam-5). History: N.A.
Y18D10A.3,,0.0,0.0,0.227752664250666,0.126623342911967,0.0,0.0,Y18D10A.3,WBGene00012476,Public name for WBGene00012476. History: N.A.
D2007.3,,,,0.0,0.0,0.0,0.0,D2007.3,WBGene00017042,"Public name for Dead gene WBGene00017043. History of WBGene00017043: Merged into ""WBGene00017042"" on 2016-07-01"
K01A6.6,,,0.0382880952805784,0.0,0.253246685823934,0.279811854509028,0.0096963332363175,K01A6.6,WBGene00010448,Public name for WBGene00010448. History: N.A.
C01G10.8,,,0.0,0.0,0.0079139589319979,0.0,0.0,C01G10.8,WBGene00007235,Sequence name for WBGene00007235(ahsa-1). History: N.A.
eft-3,,,0.0,0.0,0.253246685823934,0.839435563527084,0.0,eft-3,WBGene00001168,Other name for WBGene00001168(eef-1A.1). History: Renamed on 2005-09-08; Renamed on 2010-08-03
Y38C1AA.6,,,0.012094687317927,0.0,0.291529987319938,0.0,0.0035259640404338,Y38C1AA.6,WBGene00021397,Public name for WBGene00021397. History: N.A.
F53H4.6,,0.539436650244484,0.603205240541689,0.693140864111828,0.639000394811583,0.373905585884052,0.385448386858555,F53H4.6,WBGene00010011,Public name for WBGene00010011. History: N.A.
Y54E2A.4,,0.491431097729886,0.0,2.27752664250666,0.0422078653862177,1.11924741803611,0.0,Y54E2A.4,WBGene00013189,Public name for WBGene00013189. History: N.A.
unc-33,,0.0,0.0,0.0133973227218812,0.4213743748289,0.0,0.0,unc-33,WBGene00006769,Public name for WBGene00006769. History: N.A.
C29F7.1,,,0.0,0.0,0.0996629539858369,0.0,0.0,C29F7.1,WBGene00007810,Public name for WBGene00007810. History: N.A.
K03H1.7,,,0.0,0.0,0.0633116714559836,0.0,0.0,K03H1.7,WBGene00010542,Public name for WBGene00010542. History: N.A.
F56A11.4,,31.9426380407861,,0.0087598229724091,0.0,0.279811854509028,0.0,F56A11.4,WBGene00018924,Public name for WBGene00018924. History: N.A.
F25H2.5,,2.45715548864943,,0.227752664250666,0.0,0.559623709018056,0.0,F25H2.5,WBGene00009119,Sequence name for WBGene00009119(ndk-1). History: N.A.
K11H12.9,,1.22857774432472,,0.227752664250666,0.0,0.279811854509028,0.280861619961512,K11H12.9,WBGene00019665,Public name for WBGene00019665. History: N.A.
C04G6.6,,0.850855756431304,0.49941565456607,210.042454463132,493.505434547254,178.715831474916,246.46433962633,C04G6.6,WBGene00015456,Public name for WBGene00015456. History: N.A.
C50F7.5,,,0.0,0.0,0.0103347440017889,0.0030415548585131,0.0,C50F7.5,WBGene00016845,Public name for WBGene00016845. History: N.A.
sft-1,,,0.0,0.0,0.253246685823934,0.0,0.0,sft-1,WBGene00004787,Public name for WBGene00004787. History: N.A.
R11F4.3,,2.45715548864943,,0.227752664250666,0.0,0.559623709018056,0.0,R11F4.3,WBGene00021052,"Public name for Dead gene WBGene00020009. History of WBGene00020009: Merged into ""WBGene00021052"" on 2019-11-21"
E02H4.4,,,0.0,0.0,0.506493371647869,0.0,0.0,E02H4.4,WBGene00008462,"Public name for WBGene00008462. History: Split into E02H4.7(WBGene00077757). History of WBGene00008462: Split into ""WBGene00077757"" on 2008-05-23"
M03F8.4,,0.0,,0.227752664250666,0.0,0.0,0.0,M03F8.4,WBGene00019763,Sequence name for WBGene00019763(galt-1). History: N.A.
Y43F8B.10,,,,0.0,0.0,0.0,0.0,Y43F8B.10,WBGene00012820,Public name for WBGene00012820. History: N.A.
B0205.6,,,,0.0,0.0,0.279811854509028,0.0,B0205.6,WBGene00015021,Sequence name for WBGene00015021(nfs-1). History: N.A.
R07B7.9,,,,0.0,0.0,0.0,0.0,R07B7.9,WBGene00011093,Public name for WBGene00011093. History: N.A.
nft-1,,,0.0,0.0,0.253246685823934,0.0,0.0,nft-1,WBGene00003594,Public name for WBGene00003594. History: N.A.
cho-1,,0.921433308243537,1.77957267132801,0.0364404262801066,0.0671283522580361,0.0335774225410834,0.119459781149681,cho-1,WBGene00000501,Public name for WBGene00000501. History: N.A.
W02D9.8,,,,0.0,0.0,0.0,0.0,W02D9.8,WBGene00012214,Public name for WBGene00012214. History: N.A.
F56H6.7,,,0.0,0.0,0.253246685823934,0.0,0.0,F56H6.7,WBGene00010168,Public name for WBGene00010168. History: N.A.
scl-10,,,,0.0,0.0,0.0,0.0,scl-10,WBGene00009891,Public name for WBGene00009891. History: N.A.
srd-42,,,,0.0,0.0,0.0,0.0,srd-42,WBGene00005120,Public name for WBGene00005120. History: N.A.
F25D7.5,,,0.268018811114538,0.0,0.253246685823934,0.0,0.0678748756532278,F25D7.5,WBGene00009114,Public name for WBGene00009114. History: N.A.
C02B8.7,,,0.0,0.0,0.253246685823934,0.0,0.0,C02B8.7,WBGene00015325,Public name for WBGene00015325. History: N.A.
H14N18.4,,0.614288872162358,,0.455505328501333,0.0,0.279811854509028,0.542999005225822,H14N18.4,WBGene00019204,Public name for WBGene00019204. History: N.A.
F56F4.4,,,,0.0,0.0,0.0,0.0,F56F4.4,WBGene00018981,Public name for WBGene00018981. History: N.A.
srt-36,,,,0.0,0.0,0.0,0.0,srt-36,WBGene00018556,Public name for WBGene00018556. History: N.A.
srg-5,,,,0.0,0.0,0.0,0.0,srg-5,WBGene00005163,Public name for WBGene00005163. History: N.A.
T03F7.6,,,0.0,0.0,0.0057555374287205,0.0,0.0,T03F7.6,WBGene00011403,Public name for WBGene00011403. History: N.A.
R03H10.4,,1.41588031485839,2.41272407243393,2.05917036992499,1.88267942084509,2.91553879171645,4.54238595934892,R03H10.4,WBGene00019856,Public name for WBGene00019856. History: N.A.
nrs-2,,,,0.0,0.0,0.0,0.190049651829038,nrs-2,WBGene00013447,Other name for WBGene00013447(nars-2). History: N.A.
srn-1,,,,0.0,0.0,0.0,0.0,srn-1,WBGene00005640,Public name for WBGene00005640. History: N.A.
tag-348,,,,0.0,0.0,0.0,0.0,tag-348,WBGene00011448,Public name for WBGene00011448. History: N.A.
fbxa-195,,,,0.0,0.0,0.0,0.0387856044447726,fbxa-195,WBGene00019976,Public name for WBGene00019976. History: N.A.
F49E12.8,,,,0.0,0.0,0.0,0.0,F49E12.8,WBGene00009901,Public name for WBGene00009901. History: N.A.
Y5F2A.3,,0.614288872162358,0.0,0.227752664250666,0.506493371647869,0.139905927254514,0.0,Y5F2A.3,WBGene00012384,Public name for WBGene00012384. History: N.A.
pqn-80,,0.318894413721026,9.58000412589117,0.951945554359095,0.0640151907492025,0.303570119451681,0.61326579149707,pqn-80,WBGene00004161,Public name for WBGene00004161. History: N.A.
srxa-10,,,1.34009405557269,0.0,0.253246685823934,0.559623709018056,0.339374378266139,srxa-10,WBGene00011219,Public name for WBGene00011219. History: N.A.
ZC21.6,,,,0.0,0.0,0.0,0.0301665812348232,ZC21.6,WBGene00022506,Public name for WBGene00022506. History: N.A.
dpf-1,,,,0.0,0.0,0.0,0.0118042553746042,dpf-1,WBGene00001054,Public name for WBGene00001054. History: N.A.
T25B6.4,,,,0.0,0.0,0.0,0.0,T25B6.4,WBGene00020790,Public name for WBGene00020790. History: N.A.
F49C12.5,,,0.0,0.0,0.168831208298185,0.0,0.0,F49C12.5,WBGene00009875,Public name for WBGene00009875. History: N.A.
srt-48,,2.22089053781776,2.31036370511137,5.92156927051733,16.3344112356438,13.1511571619243,37.7384308631947,srt-48,WBGene00012773,Public name for WBGene00012773. History: N.A.
