# Table S13. mRNAs significantly downregulated 1.3 fold or greater in mut-16(pk710) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
T11F8.1,T11F8.1,636.166553232248,-1.52438,9.73862485973094e-07,T11F8.1,WBGene00020433,Public name for WBGene00020433. History: N.A.
K07B1.4,K07B1.4,428.614936957873,-1.51778,1.00740976280737e-08,K07B1.4,WBGene00019464,Public name for WBGene00019464. History: N.A.
F25D7.4,maph-1.2,1760.760643348,-1.51721,2.0221020489577403e-15,F25D7.4,WBGene00009113,Sequence name for WBGene00009113(maph-1.2). History: N.A.
T27C10.3,mop-25.3,656.045156755329,-1.51355,1.01744233345215e-10,T27C10.3,WBGene00020858,Sequence name for WBGene00020858(mop-25.3). History: N.A.
T05G11.1,pzf-1,302.829416431896,-1.5116,7.5844287016736e-06,T05G11.1,WBGene00011505,Sequence name for WBGene00011505(pzf-1). History: N.A.
C46F4.1,egl-6,54.1066950032035,-1.51111,0.0310910381773736,C46F4.1,WBGene00001175,"Sequence name for WBGene00001175(egl-6). History: N.A.. Public name for Dead gene WBGene00016715. History of WBGene00016715: Merged into ""WBGene00001175"" on 2008-11-05"
ZK856.12,hpo-40,2107.44082107795,-1.5102,3.17820974982743e-17,ZK856.12,WBGene00014113,Sequence name for WBGene00014113(hpo-40). History: N.A.
T03E6.7,cpl-1,284.468685836669,-1.50593,0.0002788934765394,T03E6.7,WBGene00000776,Sequence name for WBGene00000776(cpl-1). History: N.A.
F54C4.4,F54C4.4,167.417572144226,-1.50432,0.0003225486178388,F54C4.4,WBGene00018795,Public name for WBGene00018795. History: N.A.
W06D11.1,W06D11.1,64.7364129186455,-1.50396,0.0164496364089074,W06D11.1,WBGene00012299,Public name for WBGene00012299. History: N.A.
Y50E8A.16,haf-7,113.262116536891,-1.50044,0.0090102177536499,Y50E8A.16,WBGene00001817,Sequence name for WBGene00001817(haf-7). History: N.A.
W01G7.1,daf-5,70.3494498864302,-1.49893,0.0219141809542564,W01G7.1,WBGene00000901,Sequence name for WBGene00000901(daf-5). History: N.A.
Y38C1AA.3,pnc-1,774.383891993206,-1.49873,1.77756912189022e-22,Y38C1AA.3,WBGene00021395,Sequence name for WBGene00021395(pnc-1). History: Renamed on 2010-02-26
H28G03.2,H28G03.2,78.0496293307527,-1.49815,0.0174126877241874,H28G03.2,WBGene00019250,Public name for WBGene00019250. History: N.A.
R06C7.6,R06C7.6,103.125577365104,-1.49381,0.002732175387083,R06C7.6,WBGene00011065,Public name for WBGene00011065. History: N.A.
R107.6,cls-2,2534.76098108087,-1.4904,7.41647469772707e-14,R107.6,WBGene00000549,Sequence name for WBGene00000549(cls-2). History: N.A.
Y52B11A.8,Y52B11A.8,604.285679868083,-1.4877,4.00052772941731e-06,Y52B11A.8,WBGene00013127,Public name for WBGene00013127. History: N.A.
Y48G8AL.13,Y48G8AL.13,478.104581348193,-1.48607,4.9218313553648e-07,Y48G8AL.13,WBGene00021691,Public name for WBGene00021691. History: N.A.
ZC449.3,sek-3,80.6565243303262,-1.48562,0.0259622292388012,ZC449.3,WBGene00022613,Sequence name for WBGene00022613(sek-3). History: N.A.
K12C11.4,dapk-1,228.712925760417,-1.48542,2.03513285985011e-06,K12C11.4,WBGene00003400,"Sequence name for WBGene00003400(dapk-1). History: Renamed on 2006-04-26; Renamed on 2006-04-26. Public name for Dead gene WBGene00006469. History of WBGene00006469: Merged into ""WBGene00003400"" on 2006-04-26"
F02H6.2,F02H6.2,687.625307978242,-1.48107,1.20416688239894e-08,F02H6.2,WBGene00008535,Public name for WBGene00008535. History: N.A.
B0414.3,hil-5,1984.14862436715,-1.48015,1.33677388144578e-06,B0414.3,WBGene00001856,Sequence name for WBGene00001856(hil-5). History: Renamed on 2010-11-12
T10B10.3,T10B10.3,216.031922930684,-1.48015,0.0028131123792715,T10B10.3,WBGene00011680,Public name for WBGene00011680. History: N.A.
F21G4.4,phf-34,56.4472028208738,-1.47971,0.0450000346671429,F21G4.4,WBGene00009025,Sequence name for WBGene00009025(phf-34). History: N.A.
Y49E10.4,Y49E10.4,3051.57153537247,-1.47924,1.04689235260076e-38,Y49E10.4,WBGene00013030,Public name for WBGene00013030. History: N.A.
K11D2.5,K11D2.5,106.04389825041,-1.47393,0.0040497717488465,K11D2.5,WBGene00010771,Sequence name for WBGene00010771(mter-4). History: N.A.
ZK131.4,his-10,7696.48769556206,-1.4696,4.31840721607427e-08,ZK131.4,WBGene00001884,Sequence name for WBGene00001884(his-10). History: N.A.
ZK131.8,his-14,7696.48769556206,-1.4696,4.31840721607427e-08,ZK131.8,WBGene00001888,Sequence name for WBGene00001888(his-14). History: N.A.
ZK131.1,his-26,7696.48769556206,-1.4696,4.31840721607427e-08,ZK131.1,WBGene00001900,Sequence name for WBGene00001900(his-26). History: N.A.
F34D10.4,F34D10.4,513.129030820325,-1.4649,2.67710668739155e-06,F34D10.4,WBGene00009374,Public name for WBGene00009374. History: N.A.
T05F1.6,hsr-9,6162.16123997324,-1.46419,5.7157720756997594e-33,T05F1.6,WBGene00002027,Sequence name for WBGene00002027(hsr-9). History: N.A.
C18H9.2,C18H9.2,171.501681198249,-1.46047,0.0005419487204836,C18H9.2,WBGene00016002,"Public name for Dead gene WBGene00016001. History of WBGene00016001: Merged into ""WBGene00016002"" on 2012-10-08"
D1022.4,D1022.4,72.9792456182462,-1.45738,0.0252136800309778,D1022.4,WBGene00017023,Public name for WBGene00017023. History: N.A.
R11E3.4,set-15,96.3912101619366,-1.45715,0.0310085288938508,R11E3.4,WBGene00020006,"Sequence name for WBGene00020006(set-15). History: Split into R11E3.19(WBGene00235374). History of WBGene00020006: Split into ""WBGene00235374"" on 2013-09-27"
F42A6.9,elks-1,182.711090416292,-1.4542,0.0017808659264302,F42A6.9,WBGene00018330,Sequence name for WBGene00018330(elks-1). History: N.A.
K08F11.6,Pseudogene,249.429151585075,-1.45418,1.43614402133284e-05,K08F11.6,WBGene00023323,Public name for WBGene00023323. History: N.A.
Y32B12B.4,Y32B12B.4,1976.58708532005,-1.45404,3.72089032986722e-19,Y32B12B.4,WBGene00012524,Public name for WBGene00012524. History: N.A.
F52H2.7,F52H2.7,99.5518649158182,-1.45328,0.0047796225948914,F52H2.7,WBGene00018719,Sequence name for WBGene00018719(ccd-5). History: N.A.
Y119C1B.10,Y119C1B.10,176.979636058268,-1.4499,0.0269641313342415,Y119C1B.10,WBGene00022475,Public name for WBGene00022475. History: N.A.
F33E2.2,dlk-1,91.1955620872852,-1.44912,0.0433253746835333,F33E2.2,WBGene00001008,Sequence name for WBGene00001008(dlk-1). History: N.A.
T20F10.1,wts-1,117.408714630549,-1.44794,0.0121697178623723,T20F10.1,WBGene00007047,"Sequence name for WBGene00007047(wts-1). History: Renamed on 2007-08-01. Public name for Dead gene WBGene00011863. History of WBGene00011863: Merged into ""WBGene00007047"" on 2005-10-05"
Y18D10A.11,Y18D10A.11,2127.90329200652,-1.44642,9.68261188193025e-23,Y18D10A.11,WBGene00012481,Public name for WBGene00012481. History: N.A.
H12I13.4,fbf-1,1228.62235312523,-1.44478,5.98843649335961e-11,H12I13.4,WBGene00001401,Sequence name for WBGene00001401(fbf-1). History: N.A.
H04M03.3,H04M03.3,531.291835233799,-1.43747,1.83753587003869e-06,H04M03.3,WBGene00019153,Public name for WBGene00019153. History: N.A.
F47B10.1,suca-1,529.570601854058,-1.43526,2.4922304735295e-12,F47B10.1,WBGene00009812,Sequence name for WBGene00009812(suca-1). History: N.A.
EEED8.8,ndx-6,366.684922637434,-1.43443,3.05051305956272e-07,EEED8.8,WBGene00003583,Sequence name for WBGene00003583(ndx-6). History: N.A.
Y111B2A.3,Y111B2A.3,4574.65520645639,-1.43421,3.0089536218121003e-16,Y111B2A.3,WBGene00013729,Public name for WBGene00013729. History: N.A.
T04G9.3,ile-2,215.561624198728,-1.43408,0.0007297926458181,T04G9.3,WBGene00002071,Sequence name for WBGene00002071(ile-2). History: N.A.
ZC8.6,ZC8.6,169.393538133457,-1.43274,0.0004744354708709,ZC8.6,WBGene00022501,Public name for WBGene00022501. History: N.A.
Y34B4A.2,Y34B4A.2,123.46111025698,-1.43254,0.0043429429267628,Y34B4A.2,WBGene00021319,Public name for WBGene00021319. History: N.A.
CD4.8,CD4.8,2470.81236950891,-1.43126,2.17291852900259e-27,CD4.8,WBGene00016993,Public name for WBGene00016993. History: N.A.
Y49A3A.1,cept-2,1504.49741303522,-1.43049,1.14002519602994e-19,Y49A3A.1,WBGene00013024,Sequence name for WBGene00013024(cept-2). History: N.A.
Y54G2A.26,Y54G2A.26,228.219132556929,-1.42702,2.57174959405339e-05,Y54G2A.26,WBGene00021890,Public name for WBGene00021890. History: N.A.
C17E7.12,C17E7.12,241.216286425163,-1.42542,0.0002751093155333,C17E7.12,WBGene00015905,Public name for WBGene00015905. History: N.A.
F32A6.3,vps-41,215.561439482992,-1.42218,0.0021598575456735,F32A6.3,WBGene00017974,Sequence name for WBGene00017974(vps-41). History: N.A.
C28D4.9,nhr-138,102.944904069318,-1.42082,0.0183096888366039,C28D4.9,WBGene00003728,"Sequence name for WBGene00003728(nhr-138). History: Split into C28D4.18(WBGene00303043). History of WBGene00003728: Split into ""WBGene00303043"" on 2018-03-02"
F49E8.4,cdd-2,538.980789715668,-1.41769,1.01460393026332e-08,F49E8.4,WBGene00000392,Sequence name for WBGene00000392(cdd-2). History: N.A.
ZK402.1,ZK402.1,163.479845771256,-1.41677,0.0007541348664507,ZK402.1,WBGene00022728,Public name for WBGene00022728. History: N.A.
T14G8.1,chd-3,463.755046051624,-1.4155,5.6663351705458e-10,T14G8.1,WBGene00000482,Sequence name for WBGene00000482(chd-3). History: N.A.
W09C2.3,mca-1,669.51237072087,-1.41434,6.22510092845323e-11,W09C2.3,WBGene00003151,Sequence name for WBGene00003151(mca-1). History: N.A.
T12A2.15,esyt-2,605.396410849523,-1.41332,7.59178547615021e-06,T12A2.15,WBGene00020443,Sequence name for WBGene00020443(esyt-2). History: N.A.
T03G11.4,mans-3,229.696201923733,-1.41054,0.0084879584590334,T03G11.4,WBGene00020197,Sequence name for WBGene00020197(mans-3). History: N.A.
B0348.6,ife-3,5420.59525025644,-1.4104,1.64770184756603e-20,B0348.6,WBGene00002061,Sequence name for WBGene00002061(ife-3). History: N.A.
H06O01.3,ctg-1,502.568551990226,-1.40934,8.53497855051807e-05,H06O01.3,WBGene00010370,Sequence name for WBGene00010370(ctg-1). History: N.A.
F59A3.1,cpd-1,375.278235066925,-1.40833,2.28499651229645e-05,F59A3.1,WBGene00019074,Sequence name for WBGene00019074(cpd-1). History: N.A.
K12B6.8,K12B6.8,196.131044910002,-1.40641,0.0001089622194532,K12B6.8,WBGene00019672,Public name for WBGene00019672. History: N.A.
C17H11.2,C17H11.2,102.949817739773,-1.40635,0.0413788550474347,C17H11.2,WBGene00015922,Public name for WBGene00015922. History: N.A.
W04A8.2,W04A8.2,152.067245078241,-1.40602,0.0006167580761148,W04A8.2,WBGene00012237,Public name for WBGene00012237. History: N.A.
Y111B2A.1,Y111B2A.1,954.602875131726,-1.40561,3.07681440380102e-16,Y111B2A.1,WBGene00013727,Public name for WBGene00013727. History: N.A.
C17E7.4,C17E7.4,874.186428429265,-1.40437,3.03783800303987e-06,C17E7.4,WBGene00015899,Public name for WBGene00015899. History: N.A.
Y105C5B.20,Y105C5B.20,156.965783085422,-1.40435,0.0349744949426091,Y105C5B.20,WBGene00013659,Public name for WBGene00013659. History: N.A.
F45F2.13,his-6,675.834941257252,-1.40337,0.0001244975166947,F45F2.13,WBGene00001880,Sequence name for WBGene00001880(his-6). History: N.A.
AC7.2,soc-2,80.240958493225,-1.40225,0.0272862285624975,AC7.2,WBGene00004929,Sequence name for WBGene00004929(soc-2). History: N.A.
C23H3.1,egl-26,163.496498682542,-1.40147,0.0022556520597049,C23H3.1,WBGene00001193,Sequence name for WBGene00001193(egl-26). History: N.A.
C15H11.5,set-31,2650.02527816731,-1.40055,5.06461424581207e-37,C15H11.5,WBGene00007615,Sequence name for WBGene00007615(set-31). History: Renamed on 2007-05-03
T12F5.2,T12F5.2,1058.07213734944,-1.40052,8.43324698021875e-17,T12F5.2,WBGene00020467,Public name for WBGene00020467. History: N.A.
Y60A3A.8,Y60A3A.8,416.696207954941,-1.39957,4.7123450805647e-07,Y60A3A.8,WBGene00013359,Public name for WBGene00013359. History: N.A.
T27B1.1,osm-1,261.713700366178,-1.39893,9.53354604709212e-06,T27B1.1,WBGene00003883,Sequence name for WBGene00003883(osm-1). History: N.A.
T03D3.5,T03D3.5,352.007115111849,-1.39834,5.32693716712033e-07,T03D3.5,WBGene00020183,Public name for WBGene00020183. History: N.A.
C34H4.5,C34H4.5,253.726143954055,-1.39611,0.0003140898454975,C34H4.5,WBGene00016427,Public name for WBGene00016427. History: N.A.
F43G9.10,mfap-1,534.217801119811,-1.39573,0.0055278716876458,F43G9.10,WBGene00009671,Sequence name for WBGene00009671(mfap-1). History: N.A.
ZC518.2,sec-24.2,280.418293285764,-1.39477,8.03654707460151e-05,ZC518.2,WBGene00004756,Sequence name for WBGene00004756(sec-24.2). History: N.A.
M02E1.1,M02E1.1,153.594891155426,-1.39431,0.0038073098875881,M02E1.1,WBGene00019733,Public name for WBGene00019733. History: N.A.
F44E7.2,pgph-2,305.661757923042,-1.3937,0.0093083816812557,F44E7.2,WBGene00018424,Sequence name for WBGene00018424(pgph-2). History: N.A.
C36A4.12,Pseudogene,216.658222874358,-1.39299,0.000426705031484,C36A4.12,WBGene00164983,Public name for WBGene00164983. History: N.A.
F45F2.12,his-8,119.921342880518,-1.39169,0.018776574793838,F45F2.12,WBGene00001882,Sequence name for WBGene00001882(his-8). History: N.A.
Y111B2A.2,Y111B2A.2,1470.55310964026,-1.39052,1.58886214647091e-08,Y111B2A.2,WBGene00013728,Public name for WBGene00013728. History: N.A.
Y18H1A.7,rec-1,256.279221271161,-1.38899,0.0150038796259796,Y18H1A.7,WBGene00004332,Sequence name for WBGene00004332(rec-1). History: N.A.
F32B6.1,nhr-4,197.961257576854,-1.38825,0.008566858680544,F32B6.1,WBGene00003603,Sequence name for WBGene00003603(nhr-4). History: N.A.
M79.1,abl-1,284.063889236219,-1.38813,2.29185222465486e-05,M79.1,WBGene00000018,Sequence name for WBGene00000018(abl-1). History: N.A.
C43G2.2,bicd-1,192.992739361583,-1.38813,0.0022193445735918,C43G2.2,WBGene00016611,Sequence name for WBGene00016611(bicd-1). History: N.A.
C24H10.2,C24H10.2,106.351474071991,-1.38734,0.0413650108236941,C24H10.2,WBGene00016068,Public name for WBGene00016068. History: N.A.
F19B10.2,F19B10.2,324.338545565296,-1.38471,0.0213819168133749,F19B10.2,WBGene00017584,Public name for WBGene00017584. History: N.A.
F15B9.4,inft-2,1360.25381012614,-1.38296,3.8960476083876e-08,F15B9.4,WBGene00008848,Sequence name for WBGene00008848(inft-2). History: N.A.
Y53G8B.2,Y53G8B.2,302.986164731942,-1.38139,0.0011876153253744,Y53G8B.2,WBGene00021818,Public name for WBGene00021818. History: N.A.
F33H1.1,daf-19,96.5153807899519,-1.37962,0.0417656298855631,F33H1.1,WBGene00000914,Sequence name for WBGene00000914(daf-19). History: N.A.
F20D12.1,csr-1,9931.47566844212,-1.37925,4.2921746465982896e-36,F20D12.1,WBGene00017641,Sequence name for WBGene00017641(csr-1). History: N.A.
Y48G9A.4,frl-1,538.523400424227,-1.37563,0.0049279782472564,Y48G9A.4,WBGene00021698,Sequence name for WBGene00021698(frl-1). History: N.A.
Y39A1A.22,Y39A1A.22,978.660744112939,-1.37489,3.1666929948425604e-15,Y39A1A.22,WBGene00012659,Public name for WBGene00012659. History: N.A.
F22B5.9,fars-3,4791.38098705024,-1.37229,7.4353892996064105e-31,F22B5.9,WBGene00001498,Sequence name for WBGene00001498(fars-3). History: Renamed on 2010-01-29
W06D11.3,W06D11.3,148.93362205577,-1.37196,0.0092403219041394,W06D11.3,WBGene00012301,Public name for WBGene00012301. History: N.A.
T10C6.12,his-3,862.54189412122,-1.36583,9.55961788970702e-08,T10C6.12,WBGene00001877,Sequence name for WBGene00001877(his-3). History: N.A.
Y17D7C.3,Pseudogene,122.562817330434,-1.36537,0.0238946513947737,Y17D7C.3,WBGene00045366,Public name for WBGene00045366. History: N.A.
ZK112.7,cdh-3,279.978993745273,-1.36431,0.0447202838782334,ZK112.7,WBGene00000395,Sequence name for WBGene00000395(cdh-3). History: N.A.
C35E7.5,C35E7.5,374.535898213491,-1.36406,0.0029824062301574,C35E7.5,WBGene00016457,Public name for WBGene00016457. History: N.A.
F47B7.2,F47B7.2,420.923950626424,-1.36175,1.04484965477137e-05,F47B7.2,WBGene00018533,Public name for WBGene00018533. History: N.A.
T05G5.10,iff-1,35360.0129222402,-1.3614,8.2238506414082e-08,T05G5.10,WBGene00002064,Sequence name for WBGene00002064(iff-1). History: N.A.
T12E12.2,cec-6,2166.29318485224,-1.36011,1.94047705143212e-08,T12E12.2,WBGene00020463,Sequence name for WBGene00020463(cec-6). History: N.A.
F54A3.6,F54A3.6,286.052366319428,-1.35968,0.0003226455745573,F54A3.6,WBGene00018785,Public name for WBGene00018785. History: N.A.
T05G5.7,rmd-1,2520.75345994292,-1.35868,9.43571140043207e-06,T05G5.7,WBGene00011501,Sequence name for WBGene00011501(rmd-1). History: N.A.
C36B7.6,C36B7.6,253.965278063848,-1.35729,0.0014148841233561,C36B7.6,WBGene00016469,Public name for WBGene00016469. History: N.A.
Y54F10BM.9,Y54F10BM.9,180.63189882087,-1.35684,0.0046998528379461,Y54F10BM.9,WBGene00021863,Public name for WBGene00021863. History: N.A.
F28H6.4,F28H6.4,329.77453085438,-1.35587,4.97895665509857e-05,F28H6.4,WBGene00009233,Public name for WBGene00009233. History: N.A.
R31.1,sma-1,4422.82975166353,-1.3553,5.814399675030441e-09,R31.1,WBGene00004855,Sequence name for WBGene00004855(sma-1). History: N.A.
F55A3.3,spt-16,8564.09620292962,-1.35359,2.3499869448393202e-46,F55A3.3,WBGene00018849,Sequence name for WBGene00018849(spt-16). History: N.A.
T01E8.4,mec-15,2287.10322087393,-1.35238,3.65868550297575e-31,T01E8.4,WBGene00003177,"Sequence name for WBGene00003177(mec-15). History: N.A.. Public name for Dead gene WBGene00011332. History of WBGene00011332: Merged into ""WBGene00003177"" on 2010-02-12"
ZK484.1,oaz-1,209.940393214275,-1.35179,0.0093421743878224,ZK484.1,WBGene00022748,Sequence name for WBGene00022748(oaz-1). History: N.A.
Y17G7A.1,hmg-12,5357.13431248818,-1.35082,4.3995624531602003e-10,Y17G7A.1,WBGene00001977,Sequence name for WBGene00001977(hmg-12). History: N.A.
W02A11.5,bath-34,242.272062911828,-1.35076,0.0007450851829819,W02A11.5,WBGene00012195,Sequence name for WBGene00012195(bath-34). History: N.A.
F36F12.8,ztf-28,244.41145704175,-1.35038,0.0001894009256722,F36F12.8,WBGene00018099,Sequence name for WBGene00018099(ztf-28). History: N.A.
M01G12.12,rrf-2,184.830262348213,-1.34813,0.0239635138302932,M01G12.12,WBGene00004509,Sequence name for WBGene00004509(rrf-2). History: N.A.
C18H9.3,gyf-1,2273.05905537375,-1.34576,6.65702431935127e-15,C18H9.3,WBGene00016002,Sequence name for WBGene00016002(gyf-1). History: N.A.
T27C10.6,lrk-1,420.01615588061,-1.34563,0.0004665510912441,T27C10.6,WBGene00003068,Sequence name for WBGene00003068(lrk-1). History: N.A.
C18C4.5,C18C4.5,116.782588873411,-1.34561,0.0233736019754249,C18C4.5,WBGene00015968,"Public name for Dead gene WBGene00015966. History of WBGene00015966: Merged into ""WBGene00015968"" on 2017-09-21"
T27B7.6,nhr-228,97.9562876057795,-1.34417,0.0312102345975552,T27B7.6,WBGene00020852,Sequence name for WBGene00020852(nhr-228). History: N.A.
Y48G1BL.1,snpc-3.3,358.929055128316,-1.34347,0.0001473989409823,Y48G1BL.1,WBGene00021662,"Sequence name for WBGene00021662(snpc-3.3). History: Split into Y48G1BL.8(WBGene00255594). History of WBGene00021662: Split into ""WBGene00255594"" on 2014-09-03"
T10C6.13,his-2,302.266069634239,-1.34331,0.0030822885930613,T10C6.13,WBGene00001876,Sequence name for WBGene00001876(his-2). History: N.A.
F14F3.3,mboa-7,139.137079590694,-1.34307,0.0469259201913821,F14F3.3,WBGene00008806,Sequence name for WBGene00008806(mboa-7). History: Renamed on 2008-09-09
F13A2.4,F13A2.4,158.506392387879,-1.34262,0.0239361974125387,F13A2.4,WBGene00017413,Public name for WBGene00017413. History: N.A.
C50E3.13,C50E3.13,805.284979362619,-1.3424,0.0001781867559503,C50E3.13,WBGene00016824,Public name for WBGene00016824. History: N.A.
K01G12.3,K01G12.3,169.533601837915,-1.33952,0.0037087276127746,K01G12.3,WBGene00010483,Public name for WBGene00010483. History: N.A.
C04E7.2,sor-3,138.275847684784,-1.33696,0.0093228227886976,C04E7.2,WBGene00015429,Sequence name for WBGene00015429(sor-3). History: N.A.
C35B8.3,C35B8.3,122.567674086548,-1.33584,0.017605439604657,C35B8.3,WBGene00016438,Public name for WBGene00016438. History: N.A.
M04F3.2,M04F3.2,170.871926012335,-1.33373,0.0111845003202151,M04F3.2,WBGene00019768,Public name for WBGene00019768. History: N.A.
F49H12.6,acl-4,548.868579522478,-1.33344,0.0004093480685601,F49H12.6,WBGene00018657,Sequence name for WBGene00018657(acl-4). History: N.A.
F53B1.2,F53B1.2,198.764937409617,-1.3324,0.0231113292402038,F53B1.2,WBGene00018735,Public name for WBGene00018735. History: N.A.
F22E5.17,F22E5.17,947.981583217016,-1.33014,7.14762930054648e-05,F22E5.17,WBGene00017712,Public name for WBGene00017712. History: N.A.
C15H11.6,nxf-2,1844.45988824982,-1.32942,9.67024478141537e-17,C15H11.6,WBGene00003835,Sequence name for WBGene00003835(nxf-2). History: N.A.
Y80D3A.9,Y80D3A.9,128.19113086904,-1.32927,0.0258221680558983,Y80D3A.9,WBGene00013587,Sequence name for WBGene00013587(hrg-10). History: N.A.
M01E11.6,klp-15,6552.90537081856,-1.3289,2.07494539861036e-08,M01E11.6,WBGene00002225,Sequence name for WBGene00002225(klp-15). History: N.A.
K08A8.1,mek-1,457.46180296984,-1.3287,1.01355671188585e-05,K08A8.1,WBGene00003185,Sequence name for WBGene00003185(mek-1). History: N.A.
ZK546.15,try-1,1332.17381642835,-1.32822,1.37561367427651e-06,ZK546.15,WBGene00006619,Sequence name for WBGene00006619(try-1). History: N.A.
C14F11.1,got-2.2,730.36732686545,-1.32728,3.9102460754335e-05,C14F11.1,WBGene00015778,Sequence name for WBGene00015778(got-2.2). History: N.A.
T26C12.1,T26C12.1,1430.51817872455,-1.32657,6.05809487193969e-08,T26C12.1,WBGene00020831,Public name for WBGene00020831. History: N.A.
C10G11.6,C10G11.6,367.292090972336,-1.32534,6.42721279009929e-05,C10G11.6,WBGene00015686,Public name for WBGene00015686. History: N.A.
ZK829.5,tbx-36,175.339713247734,-1.32534,0.0179749613156029,ZK829.5,WBGene00006555,Sequence name for WBGene00006555(tbx-36). History: N.A.
C01G5.2,prg-2,6646.35171430229,-1.32525,0.0030595725464162,C01G5.2,WBGene00004179,"Sequence name for WBGene00004179(prg-2). History: Renamed on 2007-11-05. Public name for Dead gene WBGene00015304. History of WBGene00015304: Merged into ""WBGene00004179"" on 2007-11-05"
R144.4,wip-1,121.429089006863,-1.32436,0.0193375211899723,R144.4,WBGene00020094,Sequence name for WBGene00020094(wip-1). History: N.A.
F26G5.1,F26G5.1,361.184905413381,-1.32151,0.011470182345141,F26G5.1,WBGene00017843,Public name for WBGene00017843. History: N.A.
Y40B1B.5,eif-3.J,820.687601009112,-1.32115,0.0025553053729594,Y40B1B.5,WBGene00012738,Sequence name for WBGene00012738(eif-3.J). History: N.A.
ZK177.2,ZK177.2,367.611865366712,-1.31948,0.0209226160692353,ZK177.2,WBGene00022670,Public name for WBGene00022670. History: N.A.
F52C12.3,tsen-54,215.116321523935,-1.31891,0.016963776940441,F52C12.3,WBGene00018680,Sequence name for WBGene00018680(tsen-54). History: N.A.
Y39B6A.16,zhp-4,195.862045824539,-1.31692,0.0114453460295876,Y39B6A.16,WBGene00012678,Sequence name for WBGene00012678(zhp-4). History: N.A.
F08F3.6,F08F3.6,1075.74862874905,-1.31659,0.0001765013348996,F08F3.6,WBGene00017263,Public name for WBGene00017263. History: N.A.
Y32H12A.6,Y32H12A.6,247.946449449019,-1.31624,0.0054292708864254,Y32H12A.6,WBGene00021314,Public name for WBGene00021314. History: N.A.
T10C6.7,T10C6.7,212.038283073082,-1.31581,0.012574796356598,T10C6.7,WBGene00011689,Public name for WBGene00011689. History: N.A.
R13H8.1,daf-16,528.770471356187,-1.31459,7.14762930054648e-05,R13H8.1,WBGene00000912,Sequence name for WBGene00000912(daf-16). History: N.A.
C18G1.5,hil-4,2347.45278282398,-1.31454,1.77266619529123e-07,C18G1.5,WBGene00001855,Sequence name for WBGene00001855(hil-4). History: Renamed on 2010-11-12
F30F8.1,F30F8.1,2776.19023702191,-1.31445,5.98843649335961e-11,F30F8.1,WBGene00009270,Public name for WBGene00009270. History: N.A.
C15F1.8,C15F1.8,189.090136806382,-1.3144,0.0197439631451473,C15F1.8,WBGene00015797,Public name for WBGene00015797. History: N.A.
ZK809.4,ent-1,1236.79120877175,-1.31335,0.0025765444342582,ZK809.4,WBGene00001320,Sequence name for WBGene00001320(ent-1). History: N.A.
F09E5.10,F09E5.10,715.232065256851,-1.3132,0.0012159905385769,F09E5.10,WBGene00017288,Public name for WBGene00017288. History: N.A.
B0286.4,ntl-2,1052.85422243754,-1.31318,6.72381110404242e-06,B0286.4,WBGene00003825,Sequence name for WBGene00003825(ntl-2). History: N.A.
B0416.6,gly-13,219.872296327583,-1.31117,0.0064990703518447,B0416.6,WBGene00001638,Sequence name for WBGene00001638(gly-13). History: N.A.
Y47G6A.7,Y47G6A.7,174.603576618019,-1.31082,0.0156169735584198,Y47G6A.7,WBGene00021637,Public name for WBGene00021637. History: N.A.
C36A4.8,brc-1,1189.24427696216,-1.30968,6.64561396866625e-08,C36A4.8,WBGene00000264,Sequence name for WBGene00000264(brc-1). History: N.A.
E01A2.4,let-504,1630.34734193027,-1.30929,4.81929808821428e-16,E01A2.4,WBGene00002696,"Sequence name for WBGene00002696(let-504). History: N.A.. Public name for Dead gene WBGene00017086. History of WBGene00017086: Merged into ""WBGene00002696"" on 2012-02-07"
Y105C5B.21,jac-1,158.497412379274,-1.30829,0.0444571732328081,Y105C5B.21,WBGene00002175,Sequence name for WBGene00002175(jac-1). History: N.A.
Y110A7A.18,ppw-2,6370.5576650561,-1.30824,0.0181487894347617,Y110A7A.18,WBGene00004094,Sequence name for WBGene00004094(ppw-2). History: Renamed on 2011-10-14
Y106G6E.4,Y106G6E.4,152.120699382485,-1.30793,0.0156769369619934,Y106G6E.4,WBGene00013708,Public name for WBGene00013708. History: N.A.
F56A11.1,gex-2,914.53022388275,-1.30786,4.6702054194203e-09,F56A11.1,WBGene00001579,Sequence name for WBGene00001579(gex-2). History: N.A.
Y39B6A.10,Y39B6A.10,807.596825517622,-1.30687,1.6349662644910498e-11,Y39B6A.10,WBGene00012672,Public name for WBGene00012672. History: N.A.
F22D6.5,prpf-4,2354.45668541756,-1.30627,1.22735220331047e-10,F22D6.5,WBGene00004186,Sequence name for WBGene00004186(prpf-4). History: Renamed on 2007-02-23; Renamed on 2015-03-05
T12B3.3,T12B3.3,266.463204820749,-1.30197,0.0016665291120328,T12B3.3,WBGene00020446,Public name for WBGene00020446. History: N.A.
C27B7.5,C27B7.5,2657.32522067044,-1.30159,2.57611607788186e-10,C27B7.5,WBGene00007762,Public name for WBGene00007762. History: N.A.
