gene,Input,Suggested Match,History
WBGene00044331,WBGene00044331,WBGene00044331,History: N.A.
WBGene00012068,WBGene00012068,WBGene00012068,"History: Split into T26H2.10(WBGene00044976). History of WBGene00012068: Split into ""WBGene00044976"" on 2006-09-01"
WBGene00050974,WBGene00050974,WBGene00050974,History: N.A.
WBGene00012817,WBGene00012817,WBGene00012817,History: N.A.
WBGene00020926,WBGene00020926,,History: Killed on 2012-12-20. Remark: lack of evidence
WBGene00016425,WBGene00016425,WBGene00016425,History: N.A.
WBGene00020328,WBGene00020328,WBGene00020328,History: N.A.
WBGene00012405,WBGene00012405,WBGene00012405,History: N.A.
WBGene00011213,WBGene00011213,WBGene00011213,History: N.A.
WBGene00016488,WBGene00016488,WBGene00016488,History: N.A.
WBGene00045500,WBGene00045500,WBGene00045500,History: N.A.
WBGene00044654,WBGene00044654,WBGene00044654,History: N.A.
WBGene00005614,WBGene00005614,WBGene00005614,History: N.A.
WBGene00005143,WBGene00005143,WBGene00005143,History: N.A.
WBGene00044377,WBGene00044377,WBGene00044377,"History: Split into Y49F6B.20(WBGene00303369). History of WBGene00044377: Split into ""WBGene00303369"" on 2018-07-18"
WBGene00019502,WBGene00019502,WBGene00019502,History: N.A.
WBGene00009362,WBGene00009362,WBGene00009362,History: N.A.
WBGene00018921,WBGene00018921,WBGene00018921,History: Renamed on 2014-03-26
WBGene00017103,WBGene00017103,WBGene00017103,History: N.A.
WBGene00016565,WBGene00016565,WBGene00016565,History: N.A.
WBGene00022225,WBGene00022225,WBGene00022225,History: N.A.
WBGene00019335,WBGene00019335,WBGene00019335,History: N.A.
WBGene00017106,WBGene00017106,WBGene00017106,History: N.A.
WBGene00005945,WBGene00005945,WBGene00005945,History: N.A.
WBGene00018388,WBGene00018388,WBGene00018388,"History: Split into F43C11.16(WBGene00305114). History of WBGene00018388: Split into ""WBGene00305114"" on 2019-10-23"
WBGene00044213,WBGene00044213,WBGene00044213,History: N.A.
WBGene00015772,WBGene00015772,WBGene00015772,History: N.A.
WBGene00012024,WBGene00012024,WBGene00012024,History: N.A.
WBGene00044583,WBGene00044583,WBGene00044583,History: N.A.
WBGene00012814,WBGene00012814,WBGene00012814,History: N.A.
WBGene00019435,WBGene00019435,WBGene00019435,History: N.A.
WBGene00005416,WBGene00005416,WBGene00005416,History: N.A.
WBGene00009363,WBGene00009363,WBGene00009363,History: N.A.
WBGene00021519,WBGene00021519,WBGene00021519,History: N.A.
WBGene00018199,WBGene00018199,WBGene00018199,History: N.A.
WBGene00021433,WBGene00021433,WBGene00021433,History: N.A.
WBGene00005502,WBGene00005502,WBGene00005502,History: N.A.
WBGene00019138,WBGene00019138,WBGene00019138,History: N.A.
WBGene00022319,WBGene00022319,WBGene00022319,History: N.A.
WBGene00019912,WBGene00019912,WBGene00019912,History: N.A.
WBGene00007766,WBGene00007766,WBGene00007766,History: N.A.
WBGene00022433,WBGene00022433,WBGene00022433,"History: Split into Y108F1.6(WBGene00304828). History of WBGene00022433: Split into ""WBGene00304828"" on 2019-07-25"
WBGene00021851,WBGene00021851,,History: Killed on 2012-12-20. Remark: lack of evidence
WBGene00008900,WBGene00008900,WBGene00008900,History: N.A.
WBGene00005832,WBGene00005832,WBGene00005832,History: N.A.
WBGene00012304,WBGene00012304,WBGene00012304,History: N.A.
WBGene00007853,WBGene00007853,WBGene00007853,History: N.A.
WBGene00018434,WBGene00018434,WBGene00018434,History: N.A.
WBGene00018248,WBGene00018248,WBGene00018248,History: N.A.
WBGene00009908,WBGene00009908,WBGene00009908,History: N.A.
WBGene00021968,WBGene00021968,WBGene00021968,History: N.A.
WBGene00018100,WBGene00018100,WBGene00018100,History: N.A.
WBGene00021577,WBGene00021577,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00015608,WBGene00015608,WBGene00015608,History: N.A.
WBGene00013513,WBGene00013513,WBGene00013513,History: N.A.
WBGene00020642,WBGene00020642,WBGene00020642,History: N.A.
WBGene00019132,WBGene00019132,WBGene00019132,History: N.A.
WBGene00010300,WBGene00010300,WBGene00010300,History: N.A.
WBGene00016718,WBGene00016718,WBGene00016718,History: N.A.
WBGene00050955,WBGene00050955,WBGene00050955,History: N.A.
WBGene00015611,WBGene00015611,WBGene00015611,"History: Split into C08F1.13(WBGene00269390), C08F1.12(WBGene00269389). History of WBGene00015611: Split into ""WBGene00269390"" on 2016-02-18; Split into ""WBGene00269389"" on 2016-02-18"
WBGene00009834,WBGene00009834,WBGene00009834,History: N.A.
WBGene00022690,WBGene00022690,WBGene00022690,History: N.A.
WBGene00013622,WBGene00013622,WBGene00013622,History: N.A.
WBGene00018662,WBGene00018662,WBGene00018662,History: N.A.
WBGene00021671,WBGene00021671,WBGene00021671,"History: Split into Y48G1BM.10(WBGene00306121). History of WBGene00021671: Split into ""WBGene00306121"" on 2020-11-10"
WBGene00016336,WBGene00016336,WBGene00016336,History: N.A.
WBGene00077495,WBGene00077495,WBGene00077495,History: N.A.
WBGene00017222,WBGene00017222,WBGene00017222,History: N.A.
WBGene00005145,WBGene00005145,WBGene00005145,History: N.A.
WBGene00010107,WBGene00010107,WBGene00010107,History: N.A.
WBGene00019135,WBGene00019135,WBGene00019135,"History: Split into F59H6.15(WBGene00269394). History of WBGene00019135: Split into ""WBGene00269394"" on 2016-02-18"
WBGene00016884,WBGene00016884,WBGene00016884,History: N.A.
WBGene00005144,WBGene00005144,WBGene00005144,History: N.A.
WBGene00044761,WBGene00044761,WBGene00044761,History: N.A.
WBGene00018671,WBGene00018671,WBGene00018671,History: N.A.
WBGene00004003,WBGene00004003,WBGene00004003,History: N.A.
WBGene00004875,WBGene00004875,WBGene00004875,"History: Split into F47G4.14(WBGene00303058). History of WBGene00004875: Split into ""WBGene00303058"" on 2018-03-02"
WBGene00023513,WBGene00023513,WBGene00023513,"History: Split into C35D6.13(WBGene00045101). History of WBGene00023513: Split into ""WBGene00045101"" on 2006-11-01"
WBGene00000081,WBGene00000081,WBGene00000081,History: N.A.
WBGene00044291,WBGene00044291,WBGene00044291,History: N.A.
WBGene00021484,WBGene00021484,WBGene00021484,History: N.A.
WBGene00044360,WBGene00044360,WBGene00044360,History: N.A.
WBGene00005505,WBGene00005505,WBGene00005505,History: N.A.
WBGene00010099,WBGene00010099,WBGene00010099,History: N.A.
WBGene00007726,WBGene00007726,WBGene00007726,"History: Split into C25F9.12(WBGene00045412). History of WBGene00007726: Split into ""WBGene00045412"" on 2007-05-03"
WBGene00012679,WBGene00012679,WBGene00012679,History: N.A.
WBGene00018447,WBGene00018447,WBGene00018447,History: N.A.
WBGene00015199,WBGene00015199,WBGene00015199,History: N.A.
WBGene00044639,WBGene00044639,WBGene00044639,History: N.A.
WBGene00019997,WBGene00019997,WBGene00019997,History: N.A.
WBGene00007566,WBGene00007566,WBGene00206536,"History: Merged into ""WBGene00206536"" on 2012-07-16"
WBGene00013493,WBGene00013493,WBGene00013493,History: N.A.
WBGene00077445,WBGene00077445,WBGene00077445,History: N.A.
WBGene00044415,WBGene00044415,WBGene00044415,History: N.A.
WBGene00015118,WBGene00015118,WBGene00015118,History: N.A.
WBGene00005489,WBGene00005489,WBGene00005489,History: N.A.
WBGene00022490,WBGene00022490,WBGene00022490,History: N.A.
WBGene00007392,WBGene00007392,WBGene00007392,History: N.A.
WBGene00050892,WBGene00050892,WBGene00050892,History: N.A.
WBGene00009748,WBGene00009748,WBGene00009748,History: N.A.
WBGene00012022,WBGene00012022,WBGene00012022,History: N.A.
WBGene00045415,WBGene00045415,WBGene00045415,History: N.A.
WBGene00019070,WBGene00019070,WBGene00019070,History: N.A.
WBGene00012834,WBGene00012834,WBGene00012834,History: N.A.
WBGene00015829,WBGene00015829,WBGene00015829,History: N.A.
WBGene00008067,WBGene00008067,WBGene00008067,History: N.A.
WBGene00077492,WBGene00077492,WBGene00077492,History: N.A.
WBGene00018820,WBGene00018820,WBGene00018820,History: N.A.
WBGene00020074,WBGene00020074,,History: Killed on 2008-09-11; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00012570,WBGene00012570,WBGene00012570,History: N.A.
WBGene00005687,WBGene00005687,WBGene00005687,History: N.A.
WBGene00015609,WBGene00015609,WBGene00015609,History: N.A.
WBGene00015256,WBGene00015256,WBGene00015255,"History: Merged into ""WBGene00015255"" on 2015-04-30"
WBGene00015847,WBGene00015847,WBGene00015847,History: N.A.
WBGene00021517,WBGene00021517,WBGene00021517,History: N.A.
WBGene00012689,WBGene00012689,WBGene00012689,History: N.A.
WBGene00022685,WBGene00022685,WBGene00022685,History: N.A.
WBGene00012572,WBGene00012572,WBGene00012572,History: N.A.
WBGene00012621,WBGene00012621,WBGene00012621,History: N.A.
WBGene00010417,WBGene00010417,WBGene00010417,"History: Split into H25P06.5(WBGene00219319). History of WBGene00010417: Split into ""WBGene00219319"" on 2011-11-29"
WBGene00045461,WBGene00045461,WBGene00045461,History: N.A.
WBGene00022218,WBGene00022218,WBGene00022218,History: N.A.
WBGene00013616,WBGene00013616,WBGene00013616,History: N.A.
WBGene00007567,WBGene00007567,WBGene00007567,"History: Split into C14A6.16(WBGene00206536). History of WBGene00007567: Split into ""WBGene00206536"" on 2011-08-01"
WBGene00012064,WBGene00012064,WBGene00012064,History: N.A.
WBGene00005339,WBGene00005339,WBGene00005339,History: N.A.
WBGene00022724,WBGene00022724,WBGene00022724,History: N.A.
WBGene00019420,WBGene00019420,WBGene00019420,History: N.A.
WBGene00012823,WBGene00012823,WBGene00012823,"History: Split into Y43F8B.24(WBGene00195176), Y43F8B.25(WBGene00195177). History of WBGene00012823: Split into ""WBGene00195176"" on 2010-06-16; Split into ""WBGene00195177"" on 2010-06-16"
WBGene00013503,WBGene00013503,WBGene00013503,History: N.A.
WBGene00006150,WBGene00006150,WBGene00006150,History: N.A.
WBGene00021518,WBGene00021518,WBGene00021518,History: N.A.
WBGene00012023,WBGene00012023,WBGene00012023,History: N.A.
WBGene00005137,WBGene00005137,WBGene00005137,History: N.A.
WBGene00005350,WBGene00005350,WBGene00005350,History: N.A.
WBGene00015196,WBGene00015196,WBGene00015196,History: N.A.
WBGene00005507,WBGene00005507,WBGene00005507,History: N.A.
WBGene00001546,WBGene00001546,WBGene00001546,History: N.A.
WBGene00020598,WBGene00020598,WBGene00020598,History: N.A.
WBGene00018821,WBGene00018821,WBGene00018821,History: N.A.
WBGene00013825,WBGene00013825,WBGene00013825,History: N.A.
WBGene00019412,WBGene00019412,WBGene00019412,"History: Split into K05F6.15(WBGene00269419). History of WBGene00019412: Split into ""WBGene00269419"" on 2016-02-18"
WBGene00016555,WBGene00016555,WBGene00016555,History: N.A.
WBGene00020744,WBGene00020744,WBGene00020744,History: N.A.
WBGene00020546,WBGene00020546,WBGene00020546,History: N.A.
WBGene00019137,WBGene00019137,WBGene00019137,History: N.A.
WBGene00012809,WBGene00012809,WBGene00012809,History: N.A.
WBGene00020358,WBGene00020358,WBGene00020358,History: N.A.
WBGene00010415,WBGene00010415,WBGene00010415,History: N.A.
WBGene00007572,WBGene00007572,WBGene00007572,History: N.A.
WBGene00009856,WBGene00009856,WBGene00009856,History: N.A.
WBGene00008306,WBGene00008306,WBGene00008306,History: N.A.
WBGene00018688,WBGene00018688,WBGene00018688,"History: Split into F52D2.12(WBGene00219451). History of WBGene00018688: Split into ""WBGene00219451"" on 2012-04-20"
WBGene00013126,WBGene00013126,WBGene00013126,History: N.A.
WBGene00015848,WBGene00015848,WBGene00015848,History: N.A.
WBGene00022213,WBGene00022213,WBGene00022213,History: N.A.
WBGene00022558,WBGene00022558,WBGene00022558,History: N.A.
WBGene00013351,WBGene00013351,WBGene00013351,History: N.A.
WBGene00022429,WBGene00022429,WBGene00022429,History: N.A.
WBGene00017221,WBGene00017221,WBGene00017221,History: N.A.
WBGene00012253,WBGene00012253,WBGene00012253,History: N.A.
WBGene00018435,WBGene00018435,WBGene00018435,History: N.A.
WBGene00008897,WBGene00008897,WBGene00008897,History: N.A.
WBGene00012686,WBGene00012686,WBGene00012686,History: N.A.
WBGene00015605,WBGene00015605,WBGene00015605,History: N.A.
WBGene00011610,WBGene00011610,WBGene00011610,History: N.A.
WBGene00007569,WBGene00007569,WBGene00007569,History: N.A.
WBGene00021428,WBGene00021428,WBGene00021428,History: N.A.
WBGene00016554,WBGene00016554,WBGene00016554,History: N.A.
WBGene00001691,WBGene00001691,WBGene00001691,History: N.A.
WBGene00013429,WBGene00013429,WBGene00013429,History: N.A.
WBGene00000736,WBGene00000736,WBGene00000736,History: N.A.
WBGene00019511,WBGene00019511,WBGene00019511,History: N.A.
WBGene00019029,WBGene00019029,WBGene00019029,History: N.A.
WBGene00013358,WBGene00013358,WBGene00013358,History: N.A.
WBGene00001063,WBGene00001063,WBGene00001063,History: N.A.
WBGene00044376,WBGene00044376,WBGene00044376,History: N.A.
WBGene00015728,WBGene00015728,WBGene00015728,History: N.A.
WBGene00013492,WBGene00013492,WBGene00013492,History: N.A.
WBGene00021485,WBGene00021485,WBGene00021485,History: N.A.
WBGene00016519,WBGene00016519,WBGene00016519,History: N.A.
WBGene00013927,WBGene00013927,WBGene00013927,History: N.A.
WBGene00016424,WBGene00016424,WBGene00016424,History: N.A.
WBGene00012573,WBGene00012573,WBGene00012573,History: N.A.
WBGene00018433,WBGene00018433,WBGene00018433,History: N.A.
WBGene00012688,WBGene00012688,WBGene00012688,History: N.A.
WBGene00005099,WBGene00005099,WBGene00005099,History: N.A.
WBGene00013824,WBGene00013824,WBGene00013824,History: N.A.
WBGene00020105,WBGene00020105,WBGene00020105,History: N.A.
WBGene00009865,WBGene00009865,WBGene00009865,History: N.A.
WBGene00019709,WBGene00019709,WBGene00019709,History: N.A.
WBGene00006616,WBGene00006616,WBGene00006616,History: N.A.
WBGene00013586,WBGene00013586,WBGene00013586,History: N.A.
WBGene00012617,WBGene00012617,WBGene00012617,History: N.A.
WBGene00077640,WBGene00077640,WBGene00077640,History: N.A.
WBGene00008126,WBGene00008126,WBGene00008126,History: N.A.
WBGene00013625,WBGene00013625,WBGene00013625,History: N.A.
WBGene00017457,WBGene00017457,,History: Killed on 2008-09-11; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00050907,WBGene00050907,WBGene00050907,History: N.A.
WBGene00021436,WBGene00021436,WBGene00021436,History: N.A.
WBGene00017100,WBGene00017100,WBGene00017100,History: N.A.
WBGene00015414,WBGene00015414,WBGene00015414,History: N.A.
WBGene00023519,WBGene00023519,WBGene00023519,History: N.A.
WBGene00006692,WBGene00006692,WBGene00006692,History: N.A.
WBGene00006789,WBGene00006789,WBGene00006789,History: N.A.
WBGene00022090,WBGene00022090,WBGene00022090,History: N.A.
WBGene00019421,WBGene00019421,WBGene00019421,History: N.A.
WBGene00018104,WBGene00018104,WBGene00018104,"History: Split into F36H5.18(WBGene00305113). History of WBGene00018104: Split into ""WBGene00305113"" on 2019-10-21"
WBGene00015273,WBGene00015273,WBGene00015273,History: N.A.
WBGene00005504,WBGene00005504,WBGene00005504,History: N.A.
WBGene00006148,WBGene00006148,WBGene00006148,History: N.A.
WBGene00017523,WBGene00017523,WBGene00017523,History: N.A.
WBGene00005653,WBGene00005653,WBGene00005653,History: N.A.
WBGene00008945,WBGene00008945,WBGene00008945,History: N.A.
WBGene00015846,WBGene00015846,WBGene00015846,History: N.A.
WBGene00015260,WBGene00015260,WBGene00015260,History: N.A.
WBGene00006151,WBGene00006151,WBGene00006151,History: N.A.
WBGene00009166,WBGene00009166,WBGene00009166,History: N.A.
WBGene00045413,WBGene00045413,WBGene00045413,History: N.A.
WBGene00044461,WBGene00044461,WBGene00044461,History: N.A.
WBGene00013357,WBGene00013357,WBGene00013357,History: N.A.
WBGene00020597,WBGene00020597,WBGene00020598,"History: Merged into ""WBGene00020598"" on 2020-01-21"
WBGene00077531,WBGene00077531,WBGene00077531,History: N.A.
WBGene00013815,WBGene00013815,WBGene00013815,History: N.A.
WBGene00016717,WBGene00016717,WBGene00016717,History: N.A.
WBGene00018670,WBGene00018670,WBGene00018670,History: N.A.
WBGene00005254,WBGene00005254,WBGene00005254,History: N.A.
WBGene00018816,WBGene00018816,WBGene00018816,History: N.A.
WBGene00009015,WBGene00009015,WBGene00009015,History: N.A.
WBGene00011654,WBGene00011654,WBGene00011654,History: N.A.
WBGene00000022,WBGene00000022,WBGene00000022,History: N.A.
WBGene00005142,WBGene00005142,WBGene00005142,History: N.A.
WBGene00022511,WBGene00022511,WBGene00022511,History: N.A.
WBGene00012699,WBGene00012699,WBGene00012699,History: N.A.
WBGene00007660,WBGene00007660,WBGene00007660,History: N.A.
WBGene00013932,WBGene00013932,WBGene00013932,History: N.A.
WBGene00005714,WBGene00005714,WBGene00005714,History: N.A.
WBGene00019413,WBGene00019413,WBGene00019413,"History: Split into K05F6.14(WBGene00219239). History of WBGene00019413: Split into ""WBGene00219239"" on 2011-09-19"
WBGene00044468,WBGene00044468,WBGene00044468,History: N.A.
WBGene00004352,WBGene00004352,WBGene00004352,History: N.A.
WBGene00022723,WBGene00022723,WBGene00022723,History: N.A.
WBGene00017102,WBGene00017102,WBGene00017102,History: N.A.
WBGene00000782,WBGene00000782,WBGene00000782,History: N.A.
WBGene00045411,WBGene00045411,WBGene00045411,History: N.A.
WBGene00008293,WBGene00008293,WBGene00008293,History: N.A.
WBGene00022346,WBGene00022346,WBGene00022346,History: N.A.
WBGene00012063,WBGene00012063,WBGene00012063,History: N.A.
WBGene00021434,WBGene00021434,WBGene00021434,History: N.A.
WBGene00045271,WBGene00045271,WBGene00045271,History: N.A.
WBGene00018101,WBGene00018101,WBGene00018101,History: N.A.
